"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,1156,25031.1626297578,2914.66996719775,24969.5,25125.13174946,3241.7049,17204,30518,13314,-0.248395774487791,-0.57071880365769,85.7255872705219,23004.25,27350.75
"cps",2,1156,88984.8269896194,9845.77638690574,88665.5,88772.1393088553,10033.4955,58238,121511,63273,0.213714252286744,0.178941636303571,289.581658438404,82044.5,95713.5
"Si",3,1156,76.0839100346021,59.7980646628774,65,67.1555075593952,47.4432,0,480,480,1.78073259542833,4.8791145388964,1.75876660773169,34,98
"S",4,1156,111.07785467128,49.8167463722444,119,111.24838012959,51.1497,6,267,261,-0.0987809668001865,-0.713919705751186,1.46519842271307,69,146.25
"Cl",5,1156,58.9965397923875,16.8643168501363,60,59.0064794816415,16.3086,11,120,109,0.0297057016815472,-0.0269941897219632,0.496009319121656,48,70
"K",6,1156,389.031141868512,172.00618854993,391,382.606911447084,157.8969,48,937,889,0.356349502797,0.0889835121384821,5.05900554558619,272,489
"Ca",7,1156,1621.04152249135,727.04284992956,1538,1549.26889848812,598.2291,302,5058,4756,1.04095902415173,1.57580474338806,21.3836132332224,1132.75,1937.75
"Ti",8,1156,739.070934256055,286.687905460162,750.5,728.721382289417,203.8575,139,2317,2178,0.658450951137764,2.1786040070055,8.43199721941654,587.75,874
"V",9,1156,63.9576124567474,30.9015042294926,65,63.6771058315335,32.6172,0,164,164,0.112739952520959,-0.341134882438619,0.908867771455666,41,86
"Mn",10,1156,446.666955017301,142.124683927679,439,441.727861771058,118.608,105,991,886,0.52309222125043,1.2269382968446,4.18013776257878,364,524
"Fe",11,1156,39475.8079584775,10399.3883855026,40205,39537.0691144708,10183.9794,16286,70117,53831,-0.0338985690797649,-0.334236655516715,305.864364279487,32481,46374.75
"Ni",12,1156,110.602076124567,40.0887862570665,108,109.288336933045,37.065,0,396,396,0.616718580480763,2.34545280370755,1.17908194873725,84,134
"Cu",13,1156,172.506055363322,69.4669185811034,169.5,171.090712742981,65.9757,0,482,482,0.276015525185513,0.368746762934236,2.0431446641501,126,215
"Zn",14,1156,146.061418685121,59.0025653508861,143,144.403887688985,56.3388,0,384,384,0.312546623301567,0.313901552225242,1.73536956914371,106,182.25
"Br",15,1156,1369.76124567474,709.755147160656,1261,1308.37688984881,554.4924,65,3494,3429,0.78149936217254,0.134314333867609,20.8751513870781,887,1634
"Rb",16,1156,280.762110726644,120.47669955053,294,283.338012958963,115.6428,0,622,622,-0.176533841995409,-0.285754560423125,3.54343233972146,201,358
"Sr",17,1156,1833.0008650519,720.002760335699,1899,1827.54535637149,768.7281,226,4093,3867,0.0228065335668865,-0.58657946231861,21.1765517745794,1256.5,2340.25
"Mo_inc",18,1156,33351.1271626298,7462.66115924843,32227,32841.1436285097,6408.5385,18642,51869,33227,0.608120679741343,-0.111916541207386,219.490034095542,28140,36739.5
"Mo_coh",19,1156,7179.75605536332,454.132026121752,7124.5,7154.46220302376,380.2869,6014,8580,2566,0.49794730655453,0.144063976948779,13.3568242976986,6882.5,7414.25
