"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Si","S","Cl","K","Ca","Ti","V","Mn","Fe","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER44L","HER44L_2A","HER44L_2A_1",1.05,539.41,6.49,1,28946,95148,1.45,-0.95119957948622,-1.32641851351609,0.711766762584007,-1.45361712840891,-1.34935860050944,-1.49316007443341,-1.43316665743983,-0.898274328492195,-0.500395577660314,1.1583167220088,-0.174330756756246,0.260755116098988,1.76714287926306,-1.5326066155614,-1.38332923138728,1.65783660457876,1.88104757097148,53757,5.69118745332338,0.175710255232596,-0.805318979048542,-1.52699424322303,-0.721675264174483
"HER44L","HER44L_2A","HER44L_2A_0",1.1,541.07,6.49,1,29307,97267,1.51,NA,-1.40671279789409,1.18614115148404,-1.32571475358469,-1.27095881980116,-1.54548177937567,-1.39985763903242,-0.778661045773125,-0.354906252335257,1.2833990733916,0.222555901038665,0.106121789357194,1.81927353326116,-1.83277696599607,-1.39999583415753,1.73944288242045,1.71589735983025,54291,5.82133433848473,0.171781921781922,-0.608955089339597,-1.46538104577606,-0.856425956436463
"HER44L","HER44L_2A","HER44L_2A_1",1.15,542.72,6.49,1,29547,97239,1.53,NA,-1.64759565102811,1.12684435287154,-1.49431333858026,-1.31222186227921,-1.43386214216552,-0.200732976365523,-1.06010406393564,-0.402312886429939,2.03389318168841,-0.630015437928179,0.0373958663608416,2.10951447173704,-1.08663923777276,-1.14027460765444,1.74587490431931,1.28210280523263,54142,5.97526410718887,0.167356619232428,-0.910211685797773,-1.61998812332925,-0.70977643753148
"HER44L","HER44L_2A","HER44L_2A_2",1.2,544.38,6.49,1,29993,99524,1.57,-0.832974527004029,-1.60744850883911,0.593173165358998,-1.20943986738084,-1.18155556109874,-1.28387325466439,-0.800295307698972,-1.27118632755753,-0.179030524629025,-0.667885608180095,-0.0567347100021981,-0.735770767348128,2.2320919554623,-1.61836957282845,-1.41805132049197,1.76168695815398,1.61020122469987,54409,5.87763873088105,0.170136349950536,-0.717705031341609,-1.43744952442082,-0.719744493079211
"HER44L","HER44L_2A","HER44L_2A_3",1.25,546.03,6.48,1,29560,96377,1.4,-1.20453897766235,-1.36656565570509,-0.296278813828569,-1.34896973082545,-1.17880469160021,-1.15830116280297,-0.933531381328627,-1.06010406393564,-0.471163089293614,0.207690851499511,0.251954912727177,-0.701407805849951,1.91789909487918,0.0797369810590725,-1.23610757358339,1.70433476288922,1.77975544147153,54058,5.76740110165248,0.173388322118515,-0.952567380094287,-1.58232198381821,-0.629754603723926
"HER44L","HER44L_2A","HER44L_2A_4",1.3,547.69,6.48,1,29525,97230,1.66,-0.95119957948622,-1.36656565570509,2.37207712373413,-0.959448862042579,-1.05501556416608,-0.893204524428877,-0.933531381328627,-0.771624970319062,-0.381638593670595,-0.0174573809895303,-0.100833227534966,-0.323415229370011,1.97989230503908,-0.589214085623891,-1.2013854844787,1.62581049554073,1.69828133730852,53435,5.72053829706955,0.174808723946882,-0.768370601797533,-1.33828514193353,-0.569914540135997
"HER44L","HER44L_2A","HER44L_2A_5",1.35,549.34,6.48,1,28845,93709,1.33,-1.13698180481538,-1.4468599400831,0.237392373683971,-1.244322333242,-0.906468611245129,-1.08853888954663,-1.29993058381018,-0.715336366686558,-0.594343410338821,0.657987316477595,-0.189030262600501,-1.33712259356621,2.00807103692994,-1.1552496035864,-1.35277379297515,1.54273021268055,0.9407923688741,52471,5.89772577888787,0.169556883024251,-0.89199803930511,-1.70422847674219,-0.812230437437082
"HER44L","HER44L_2A","HER44L_2A_6",1.4,551,6.48,1,28731,94153,1.43,-1.23831756408583,-1.82825779087863,-0.652059605503596,-1.12804744703815,-0.982117522454872,-1.45130271047961,0.232284262930857,-0.609795234875613,-0.603190084449796,2.78438728998521,-1.40908924767374,0.999558788309781,1.75587138650672,-1.21528367367333,-1.16249674468144,1.53134017390134,2.11886387501484,52921,5.49975436010808,0.181826302507872,-0.50465276465891,-1.53714289155139,-1.03249012689248
"HER44L","HER44L_2A","HER44L_2A_7",1.45,552.65,6.47,1,28335,90730,1.53,-0.816085233792287,-1.32641851351609,0.415282769521485,-1.30245977634392,-1.05914186841388,-1.40246911920017,-0.8669133445138,-1.2008255730169,-0.808682938527553,1.55858024643376,0.0167628192190816,1.13701063430249,1.69810498613045,-1.59264068564834,-1.33194053951234,1.46353594305094,1.09493256593924,51950,5.7669662628631,0.173401395884625,-0.714137456451781,-1.64046665467279,-0.926329198221012
"HER44L","HER44L_2A","HER44L_2A_8",1.5,554.31,6.47,1,28270,89696,1.4,-0.74852806094532,-1.40671279789409,0.593173165358998,-1.44198963978853,-1.11278382363534,-1.31875439129256,-0.8669133445138,-1.1445369693844,-0.955326177867085,1.1583167220088,-0.600616426239668,0.484114365837135,1.70514966910316,-1.01802887195912,-1.20555213517126,1.51137410592365,1.55735315713468,52517,5.65867883859516,0.176719695272238,-0.940118067954713,-1.75074044978351,-0.810622381828797
