"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Si","S","Cl","K","Ca","Ti","V","Mn","Fe","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER44L","HER44L_2A","HER44L_2A_9",1.55,555.96,6.46,1,28456,90588,1.39,-2.82388201662733,-1.93967959930468,-1.42451557394009,-0.705725962766805,0.961503074695703,0,-2.15740308314955,0.048790164169432,4.53202809337635,-0.63252255874351,-0.724895878874526,-1.20397280432594,2.13933059891732,-0.980829253011726,1.07222553349491,4.94734044372394,3.22993939722418,53145,5.57003337866238,0.179532137784091,-0.705725962766805,-1.66722903746251,-0.961503074695703
"HER44L","HER44L_2A","HER44L_2A_10",1.6,557.61,6.46,1,28535,90642,1.41,-2.85437815524826,-3.17283188636679,-1.69692536655722,-0.693147180559945,0.850285166566939,0,-2.64958374260225,-0.234993591231706,4.36236470428571,-1.0626186860202,-0.792129014108796,-0.839475134705995,1.97211574533706,-1.01094667547588,1.04483589188731,4.77438263242222,2.99664808443765,52890,5.91643781875245,0.16902062197467,-0.693147180559945,-1.54343234712688,-0.850285166566939
"HER44L","HER44L_2A","HER44L_2A_11",1.65,559.27,6.45,1,28549,91606,1.39,-2.86695148368807,-2.3314332473317,-1.66297867936213,-0.741700405976936,0.724636662816491,0,-2.23834282426569,-0.201460897004652,4.26207893554825,-1.15465618581426,-0.927011501619257,-0.741700405976936,1.93501827827463,-0.702671062071201,0.912492056840939,4.66856765352794,2.92631615746767,52836,5.71018542037084,0.175125661669855,-0.741700405976936,-1.46633706879343,-0.724636662816491
"HER44L","HER44L_2A","HER44L_2A_12",1.7,560.92,6.45,1,28465,90907,1.44,-4.18459144006988,-2.57515352763578,-1.93329964146338,-0.718855537270152,0.853442828214491,0,-2.64414639912273,-0.150350801917484,4.30888949138661,-1.1560693436929,-0.817295610083405,-1.16416655392552,1.96316435136447,-0.127026129351075,0.873775256847567,4.744534786136,3.01084591136404,53292,5.6615,0.176631634725779,-0.718855537270152,-1.57229836548464,-0.853442828214491
"HER44L","HER44L_2A","HER44L_2A_13",1.75,562.58,6.45,1,28362,90324,1.42,-3.52144650981373,-2.09433015417359,-1.68886504606542,-0.759329087441246,0.873002644858706,0,-2.96183072187831,-0.157028379654873,4.30299942106389,-0.969400557188104,-1.20233211486848,-1.46305837733173,1.9001940727663,-0.864689603099073,0.995802794801889,4.69686883638999,2.91416952779225,51983,5.94588455371459,0.168183554686622,-0.759329087441246,-1.63233173229995,-0.873002644858706
"HER44L","HER44L_2A","HER44L_2A_14",1.8,564.23,6.45,1,27526,85967,1.4,-3.13259145627119,-1.85165761080912,-1.90881602464907,-0.803689054959769,0.830124663472476,0,NA,-0.205852054204149,4.34964007355322,-0.604199694543449,-0.351703931216712,-0.753045322141014,2.06221553390718,-1.18668130721588,0.922087849558481,4.85275674415498,3.10155779735784,51712,5.76150627615063,0.17356572258533,-0.803689054959769,-1.63381371843224,-0.830124663472476
"HER44L","HER44L_2A","HER44L_2A_15",1.85,565.89,6.45,1,27707,87453,1.42,-3.63172104027399,-4.03718614838215,-1.49821227732388,-0.608589792531882,1.00945958323714,0,-1.85865370405809,-0.226826796730506,4.38514676201012,-0.824999311664748,-0.525640709551131,-0.331777392317005,2.15244596396986,-0.873118560008946,1.17047684989775,4.86390797322641,3.14097787438131,51903,5.60091568103777,0.178542234332425,-0.608589792531882,-1.61804937576902,-1.00945958323714
"HER44L","HER44L_2A","HER44L_2A_16",1.9,567.54,6.45,1,28175,89327,1.39,-2.62708113856854,-2.40393758725433,-1.50106987571232,-0.527020309685971,1.21326683015271,0,-3.72569342723665,0.00300752106395532,4.4990396282747,-0.992950613544071,-0.863492546307184,-0.532135410352742,2.16974193164239,-2.37114776443134,1.28826965695228,4.87418513079819,3.1447493168615,51155,5.63747242766316,0.17738445958387,-0.527020309685971,-1.74028713983868,-1.21326683015271
"HER44L","HER44L_2A","HER44L_2A_17",1.95,569.2,6.45,1,28976,97181,1.3,-2.03943620706614,-1.94591014905531,-1.75175413461436,-0.643385671000882,0.949409664458221,0,-1.79687456989483,-0.0284624646637615,4.52886199292477,-1.07342203983955,-1.11144943542879,-0.638543046525094,1.96896592535524,-1.15098027418543,1.14269426977557,4.72580629062688,3.02216553062215,52276,5.49391304347826,0.182019626464071,-0.643385671000882,-1.5927953354591,-0.949409664458221
"HER44L","HER44L_2A","HER44L_2A_18",2,570.85,6.45,1,28447,90988,1.43,-2.79028829933918,-2.43361335540045,-1.51732262352629,-0.551607008324617,1.01319453751376,0,-2.74376828370429,0.014514042884254,4.48118373837073,-0.784954729813068,-0.641853886172395,-0.587786664902119,2.16988877348694,-1.72393687288929,0.856031540355958,4.87036445032292,3.10843419607018,52242,5.82366771159875,0.171713093796259,-0.551607008324617,-1.56480154583837,-1.01319453751376
"HER44L","HER44L_2A","HER44L_2A_19",2.05,572.51,6.45,1,28573,95467,1.41,-2.29465902772162,-1.88919391961346,-2.12558269767769,-0.72275903460659,0.909370289029581,0,-1.98100146886658,-0.27276297168839,4.52641974642461,-0.82629971354743,-0.585137656730542,-0.814251375031256,1.9739336529468,-0.594707107746693,1.01376880365122,4.77266082093185,3.02191177913576,52314,5.75891472868217,0.173643828240678,-0.72275903460659,-1.63212932363617,-0.909370289029581
"HER44L","HER44L_2A","HER44L_2A_20",2.1,574.16,6.45,1,28681,93130,1.4,-2.85161877159893,-1.68518388659206,-1.47856963722906,-0.70230754995861,0.888553976902555,0,-1.71852030685965,-0.336472236621213,4.6144883389675,-1.33014963211079,-0.898217950814461,-1.27426917371633,2.05871143273376,-0.43008173574352,1.07503354384517,4.91727053582798,3.13721072787105,52531,5.9302110817942,0.168628061667149,-0.70230754995861,-1.59086152686116,-0.888553976902555
"HER44L","HER44L_2A","HER44L_2A_21",2.15,575.82,6.45,1,28812,91494,1.46,-2.35417246178454,-2.32518492491129,-1.63203774435134,-0.811628784180469,0.890256437508279,0,-3.80109144472086,-0.355080047268916,4.43704900094165,-0.975258207962271,-0.744734549350439,-0.533425455683232,2.00178193257957,-0.721477687186171,0.843299454420508,4.84623048184139,3.11239736610903,53605,5.6623166790952,0.176606159046511,-0.811628784180469,-1.70188522168875,-0.890256437508279
"HER44L","HER44L_2A","HER44L_2A_22",2.2,577.47,6.45,1,28530,89594,1.29,-2.56790356935897,-2.49379559720525,-1.87475638879902,-0.696101392457377,0.920412021192924,0,-2.73495765402213,-0.209229009713879,4.43323696101791,-1.00571854177541,-0.802119586534174,-0.891526174249758,2.02215297881907,-0.835567520601714,0.743481313033846,4.90067555876751,3.14557533237857,53431,5.78402742508888,0.172889913291626,-0.696101392457377,-1.6165134136503,-0.920412021192924
"HER44L","HER44L_2A","HER44L_2A_23",2.25,579.13,6.45,1,28635,89397,1.33,-2.15542744865776,-2.05534399010078,-1.61862633848851,-0.427037593362292,1.02262638169019,0,-4.00125413915609,-0.240054023462526,4.43063530734569,-0.795801334620029,-0.509809879646155,-0.687068134483563,2.1475702187201,-0.422375580256481,1.09759551176302,4.94776475779199,3.17244872013182,54030,5.90214614205416,0.169429894809748,-0.427037593362292,-1.44966397505248,-1.02262638169019
"HER44L","HER44L_2A","HER44L_2A_24",2.3,580.78,6.45,1,28625,88780,1.56,-2.80083193455318,-2.06686275947298,-1.6094379124341,-0.716195575996236,0.732854630155058,0,-2.12873816319106,-0.112417707967825,4.23593934968513,-0.897481399916659,-0.974939458955663,-1.18309521930438,2.0354499723983,-1.63508034304744,0.768700761928194,4.75103345534083,2.95200521954976,53265,6.04377148902407,0.165459597838216,-0.716195575996236,-1.44905020615129,-0.732854630155058
"HER44L","HER44L_2A","HER44L_2A_25",2.35,582.44,6.45,1,28611,88974,1.3,-2.61411838126801,-1.87054034708117,-1.85427982620939,-0.703299552023963,0.904095458780337,0,-3.41646485379294,-0.280970637863794,4.22125157887185,-1.08357441130357,-0.658404232116072,-1.15310047395218,2.04866988301308,-1.09861228866811,0.788227765598022,4.75252292027768,2.98736402388347,53741,5.84250063661828,0.171159587682786,-0.703299552023963,-1.6073950108043,-0.904095458780337
"HER44L","HER44L_2A","HER44L_2A_26",2.4,584.09,6.45,1,28117,86446,1.4,-3.0788471802645,-2.38569999970455,-1.69255281914461,-0.8240527511068,0.896463564399567,0,-2.26053685675055,-0.203401072585009,4.33741102711399,-0.866916455538583,-0.47369140232492,-0.699301046134324,2.1872912879193,-1.05069893297221,1.0031998541472,4.95182267990871,3.14571124901086,53682,6.08673267326733,0.164291756132474,-0.8240527511068,-1.72051631550637,-0.896463564399567
"HER44L","HER44L_2A","HER44L_2A_27",2.45,585.75,6.45,1,28602,88955,1.35,-2.56494935746154,-1.97716269255942,-1.56431747715363,-0.574339029488317,0.950766477643211,0,-2.73930274460631,-0.315765041194606,4.41464274513928,-1.03889305396649,-0.408546774645572,-0.619039208406224,2.14674067190423,-1.24053040005973,0.968445193812005,4.95753740344302,3.19319503188068,54148,5.83773203687334,0.171299400809016,-0.574339029488317,-1.52510550713153,-0.950766477643211
"HER44L","HER44L_2A","HER44L_2A_28",2.5,587.4,6.45,1,28855,90200,1.42,-2.03688192726104,-2.23262650438714,-1.36620760255315,-0.535276719630155,0.863317919571387,0,-2.62466859216316,-0.322083499169113,4.39876974127972,-1.0395233722981,-1.00726251007988,-0.749794216224597,2.20620187392083,-1.85456037046709,0.793713614253097,4.90482379109064,3.11267759933118,54310,6.00232078390923,0.166602225372685,-0.535276719630155,-1.39859463920154,-0.863317919571387
"HER44L","HER44L_2A","HER44L_2A_29",2.55,589.06,6.46,1,29201,91379,1.41,-2.44544781304745,-2.3764549415605,-1.58799758119623,-0.727796315973119,0.876500196960562,0,-1.75230063248751,-0.0540672212702758,4.51845147655272,-0.981861777625915,-1.08630444099351,-0.760372486407732,2.15650291031367,-0.747214401830221,0.966406863088691,4.95930940996469,3.20264575574816,53971,5.79307740717432,0.172619823577978,-0.727796315973119,-1.60429651293368,-0.876500196960562
"HER44L","HER44L_2A","HER44L_2A_30",2.6,590.71,6.46,1,28830,89629,1.44,-2.6951467962663,-2.06142303617716,-1.66278389313939,-0.654925967739748,0.746257005873894,0,-3.24519313318557,-0.300754154019134,4.2619845557932,-0.962810747509048,-0.743757181446363,-1.11696142733631,2.00917234583328,-0.675128675057267,0.69184763521786,4.79834175880611,3.00581118042791,54482,6.00462843918745,0.166538198013018,-0.654925967739748,-1.40118297361364,-0.746257005873894
"HER44L","HER44L_2A","HER44L_2A_31",2.65,592.37,6.46,1,29030,90441,1.4,-3.14091428339849,-1.98167737291394,-2.19993093893396,-1.0307010830519,0.691794915309932,0,-3.71627842830205,-0.356674943938732,4.36385578341484,-0.813636577814072,-1.31838315550368,-0.656007633610489,2.04157126762443,NA,0.599727105274037,4.83589573200943,3.02476614140028,54220,6.11735363612497,0.16346937899661,-1.0307010830519,-1.72249599836183,-0.691794915309932
"HER44L","HER44L_2A","HER44L_2A_32",2.7,594.02,6.46,1,29874,97486,1.46,-3.13307583506487,-2.7276107269567,-1.80393988778493,-0.735180562266498,0.785591713081947,0,-2.09162196023671,-0.200401697478014,4.42645471026032,-0.87595311614758,-1.46957070136049,-1.25276296849537,2.03361308900473,NA,0.330922447836318,4.73819297471931,2.95041066326176,55070,5.97618444388143,0.167330846192979,-0.735180562266498,-1.52077227534844,-0.785591713081947
"HER44L","HER44L_2A","HER44L_2A_33",2.75,595.68,6.47,1,29450,91637,1.32,-3.13259145627119,-2.84490938381941,-2.31428113275724,-0.636634970296603,0.948330085618772,0,-2.50843714719819,0.00868312257346086,4.45667692237253,-0.498307405408587,-0.376809852347788,-0.593617585212912,2.19139365702543,-1.43392241010915,0.790041728268973,4.91421403215243,3.07142744059674,54278,6.31410861069937,0.158375482852082,-0.636634970296603,-1.58496505591537,-0.948330085618772
"HER44L","HER44L_2A","HER44L_2A_34",2.8,597.33,6.47,1,29390,92158,1.34,-3.1810256007371,-3.33517628056436,-2.01342044058204,-0.708095141995818,0.835357420015286,0,-1.90805992492422,-0.244133827206046,4.49534869638964,-0.843349187931787,-0.56258755832458,-0.744909115118535,2.2100011639152,-1.07515080198911,0.841771810192949,4.92630712282855,3.16936136285009,54480,5.79471189822898,0.172571133399337,-0.708095141995818,-1.5434525620111,-0.835357420015286
"HER44L","HER44L_2A","HER44L_2A_35",2.85,598.99,6.46,1,29279,90927,1.35,NA,-3.12779199556706,-1.77135059759685,-0.688005781059527,0.722355606143001,0,-2.32341917989689,-0.218002151813791,4.32129529002359,-0.937124818776997,-1.00517828202201,-1.01936291701397,2.07686089508634,-1.63027199933694,0.713556052191152,4.78247488383095,2.98014754253729,53967,6.06374345549738,0.1649146286183,-0.688005781059527,-1.41036138720253,-0.722355606143001
"HER44L","HER44L_2A","HER44L_2A_36",2.9,600.64,6.46,1,29371,91272,1.45,-3.79548918917219,-2.00372971994414,-1.59826461183598,-0.687544925011276,0.930791822564955,0,-2.18605127673809,-0.174487157461344,4.40235924928342,-0.844492809459595,-0.596816071621513,-0.962275845115979,2.15450210972921,-0.0578195708888262,0.830708364007972,4.87016710988167,3.0774158123742,54128,6.00595392182242,0.16650144390328,-0.687544925011276,-1.61833674757623,-0.930791822564955
"HER44L","HER44L_2A","HER44L_2A_37",2.95,602.3,6.46,1,29344,90978,1.31,-3.97834564835922,-1.781121071023,-1.67576055536517,-0.736869991573777,0.792338976106446,0,-2.45851989461481,-0.233896343090471,4.32568968264973,-0.849081982180705,-0.646141138184015,-0.920309491469073,2.0188169198634,-1.781121071023,0.812711160587324,4.83351941555402,3.02562848836346,54701,6.09757363435838,0.163999659531004,-0.736869991573777,-1.52920896768022,-0.792338976106446
"HER44L","HER44L_2A","HER44L_2A_38",3,603.95,6.47,1,28992,88810,1.39,-1.82191250739874,-2.00016073880506,-0.986344986797029,-0.440733246945622,0.999223395167701,0,-2.45563626748789,0.0853598489511568,4.46810592173706,-0.548946831585855,-0.425465774814834,-1.68838111477422,2.31537424911037,-0.371398553544558,0.977109471909194,5.036481015515,3.24132814512253,54387,6.02039499160966,0.166102058319039,-0.440733246945622,-1.43995664211332,-0.999223395167701
"HER44L","HER44L_2A","HER44L_2A_39",3.05,605.61,6.47,1,29049,89440,1.3,-2.25279442849103,-2.07047287169708,-1.95799488827039,-0.866500067371139,0.76832707906778,0,NA,-0.155653309711793,4.36135651409707,-0.804196184034985,-0.771189887566815,-0.987860924375407,2.22907754115257,-0.777704568588008,0.920486123104258,4.96008983654661,3.17880429942632,55486,5.93748437109277,0.168421495956873,-0.866500067371139,-1.63482714643892,-0.76832707906778
"HER44L","HER44L_2A","HER44L_2A_40",3.1,607.26,6.48,1,29211,90620,1.38,-3.03120666174765,-2.42507085817734,-1.61751332643965,-1.01630364120539,0.66597159518098,0,-2.70270259477561,-0.29036663782245,4.26467916098307,-1.15089379517815,-0.762523120429287,-1.44424160516561,2.12784863746688,-0.756792445720302,0.927487862989642,4.85420617908058,3.07048155668415,55887,5.95198407762159,0.16801120214011,-1.01630364120539,-1.68227523638637,-0.66597159518098
"HER44L","HER44L_2A","HER44L_2A_41",3.15,608.91,6.49,1,29698,92701,1.3,-2.7320034421247,-1.91102289005487,-1.40420528768642,-0.565550523455237,0.854037565764117,0,-3.25809653802148,-0.0392207131532813,4.41552006560427,-0.773189888233482,-0.832613308704283,-0.705052083066264,2.2612082108243,NA,1.03866544499771,4.9605662059432,3.17940892756793,56347,5.93672288563339,0.168443098871931,-0.565550523455237,-1.41958808921935,-0.854037565764117
"HER44L","HER44L_2A","HER44L_2A_42",3.2,610.57,6.49,1,29499,92108,1.32,-2.66590457965145,-1.92623738345661,-1.41996757622648,-0.820077889153116,0.962870950392784,0,-2.02154756326093,0.0641245281695386,4.54266051042803,-0.598439229018326,-1.01907913514573,-0.551371718160341,2.30655072938739,-0.517470166484659,1.08303911520514,5.06836259195806,3.245923923116,55749,6.18692793605775,0.161631105184197,-0.820077889153116,-1.7829488395459,-0.962870950392784
"HER44L","HER44L_2A","HER44L_2A_43",3.25,612.22,6.49,1,29320,89258,1.43,-3.07758329998431,-2.03959563313264,-1.86774537620598,-0.940983344464527,0.749778505799159,0,-2.47680943955538,-0.301324848855567,4.24379976009151,-0.934062901619953,-0.823200308808143,-1.20126644272819,2.12415838046163,-0.622529613345992,0.547541639304263,4.86874280911008,3.05861800682565,55887,6.11121007761802,0.163633713667028,-0.940983344464527,-1.69076185026369,-0.749778505799159
"HER44L","HER44L_2A","HER44L_2A_44",3.3,613.88,6.5,1,29602,90374,1.51,NA,-1.93340998629108,-1.28471456830197,-0.820408960170873,0.858021823750179,0,-2.50395484475869,0.0340063679851952,4.39576826252618,-0.650063594423634,-1.05252118146784,-0.79920675252027,2.32004189539821,-0.298219577754567,0.797563854713065,5.02532766918343,3.26328383477285,56717,5.82432920226206,0.171693591703508,-0.820408960170873,-1.67843078392105,-0.858021823750179
"HER44L","HER44L_2A","HER44L_2A_45",3.35,615.53,6.5,1,29887,92072,1.29,-2.06064904233047,-2.57859213386532,-1.62033720289214,-0.940983344464527,0.763764747773899,0,-2.54350081405405,0.117481876190171,4.29579100992574,-1.0055218656021,-0.648106455135642,-0.886916123194251,2.22572160807476,NA,0.664279196559093,4.88536494876876,3.09153506420572,56955,6.01243536074858,0.166321954416071,-0.940983344464527,-1.70474809223843,-0.763764747773899
"HER44L","HER44L_2A","HER44L_2A_46",3.4,617.19,6.51,1,29624,91243,1.43,-2.16135866414772,-2.31958266936262,-1.83187946301748,-0.710144756928516,0.712619283972766,0,NA,-0.0141445073861646,4.33125065175632,-0.806026528631799,-0.68197387996182,-0.977090930901119,2.23309049052472,-1.27981088071744,0.858471160985329,4.89911770185208,3.10549320552251,55711,6.01120060407752,0.166356118496807,-0.710144756928516,-1.42276404090128,-0.712619283972766
"HER44L","HER44L_2A","HER44L_2A_47",3.45,618.84,6.51,1,29199,89151,1.43,-2.94753017173611,-3.07269331469012,-1.66986965161902,-0.790310929013593,0.892554451975324,0,-2.64524929986318,-0.0703164984174597,4.36510180698181,-0.853489830635125,-0.387115969439968,-1.60635624589669,2.2648447650112,-1.04454506739783,0.835321669340488,4.99458118786365,3.20106380758521,55783,6.01055674249089,0.166373938861707,-0.790310929013593,-1.68286538098892,-0.892554451975324
"HER44L","HER44L_2A","HER44L_2A_48",3.5,620.5,6.51,1,28777,85573,1.37,-2.97176308344099,-2.65810552458595,-1.7730673362159,-1.04100473940628,0.658873777992185,0,-3.20815186150523,-0.253241582471489,4.11761175160427,-0.828605727375051,-0.885764141215,-1.21572169681502,2.0868266037773,-2.27861590288105,0.810031339751312,4.85325087985078,3.03769647265302,55284,6.14448177823727,0.162747654902621,-1.04100473940628,-1.69987851739847,-0.658873777992185
"HER44L","HER44L_2A","HER44L_2A_49",3.55,622.15,6.51,1,28751,85287,1.28,-2.5788384696222,-2.00631927685087,-1.57553636075842,-0.849599357375483,0.886897433177523,0,-1.98100146886658,-0.148420005118273,4.31739615528529,-0.849599357375483,-0.346870943842112,-0.802346472524937,2.35530839891031,-0.857696567608102,1.04792377204317,5.10381153723441,3.34188655161566,55947,5.82363702890596,0.171713998492083,-0.849599357375483,-1.73649679055301,-0.886897433177523
"HER44L","HER44L_2A","HER44L_2A_50",3.6,623.81,6.5,1,29092,88866,1.54,-2.55695996742806,-1.84671835350881,-1.66157592037322,-0.8553515951943,0.67968802718594,0,-3.43934914762653,-0.0326115855887609,4.18388541712196,-0.954442497838531,-0.812268009057989,-1.37037890581399,2.06835085498568,-1.1039742318095,1.04176838969158,4.85108981515178,3.05981113023851,55802,5.99711598746082,0.166746816651682,-0.8553515951943,-1.53503962238024,-0.679688027185941
"HER44L","HER44L_2A","HER44L_2A_51",3.65,625.46,6.49,1,28961,87106,1.3,-3.49925859483837,-3.06394052358052,-1.47831325984014,-0.866715946244305,0.740104163647716,0,-2.2082744135228,-0.0652713903532239,4.14818040912762,-1.1697660489244,-1.01435194505037,-1.10136332204,2.09206754117854,-1.51512723296286,0.872488109215762,4.88726663289245,3.09440841053487,56298,6.00659614187928,0.166483641713114,-0.866715946244305,-1.60682010989202,-0.740104163647716
"HER44L","HER44L_2A","HER44L_2A_52",3.7,627.12,6.49,1,29125,86866,1.47,-2.90776350060803,-2.24128456713025,-1.75785791755237,-0.770798114790011,0.824880981472661,0,-2.26868354131836,0.281195563222174,4.17875437800746,-1.015920572823,-1.06471073699243,-1.60370723772512,2.16938205368063,-1.64750986038351,0.680131812447875,4.93938207026503,3.13249121066938,56590,6.09147869674185,0.164163752314339,-0.770798114790011,-1.59567909626267,-0.824880981472661
"HER44L","HER44L_2A","HER44L_2A_53",3.75,628.77,6.49,1,29308,87352,1.38,-2.91438663410004,-1.73573163775839,-1.49732061431339,-0.563011376936561,0.843902271386065,0,-2.46809953147162,0.179492700593477,4.38177236506197,-0.676340062243564,-0.745332933730515,-0.605570991355357,2.35121382363338,-0.752501423209128,0.888100484259801,5.10162181058689,3.28802235686516,56368,6.13248133620144,0.163066130197049,-0.563011376936561,-1.40691364832263,-0.843902271386065
"HER44L","HER44L_2A","HER44L_2A_54",3.8,630.43,6.48,1,29578,89505,1.41,NA,-2.27469988950451,-1.97459529705417,-1.2186472152552,0.67890745774881,0,-2.74470351875025,-0.176681962251739,4.16720313135437,-1.09604489316286,-0.711305915571816,-1.01481945324028,2.09759201607247,-2.27469988950451,0.628094388390212,4.83293031385248,3.01217728690097,56759,6.17650777595145,0.161903787103378,-1.2186472152552,-1.89755467300401,-0.67890745774881
"HER44L","HER44L_2A","HER44L_2A_55",3.85,632.08,6.48,1,29639,90629,1.46,-2.31163492851396,-2.04694237428688,-1.60344987058948,-0.987860924375407,0.856266530369964,0,-1.95799488827039,0.336043144145202,4.32812206283813,-0.888161564152319,-0.649087190765915,-0.751896684632136,2.17495645073045,-0.582395816267243,0.898719846622303,4.99251413522225,3.20824898896081,57290,5.95520213670025,0.167920412614927,-0.987860924375407,-1.84412745474537,-0.856266530369964
"HER44L","HER44L_2A","HER44L_2A_56",3.9,633.74,6.48,1,29503,87596,1.5,-3.55534806148941,-2.35137525716348,-1.44850754562146,-0.628608659422374,0.956731701432666,0,-2.31858543434049,-0.00317965291737968,4.27842823400945,-0.616774201775371,-0.439366659783846,-0.728692117979357,2.25079041980432,-0.610909082322973,1.16017018166754,5.04686007091922,3.24184802692566,57051,6.08004467609829,0.164472475659788,-0.628608659422374,-1.58534036085504,-0.956731701432666
