"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Si","Ca","Ti","Mn","Fe","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER44L","HER44L_2A","HER44L_2A_199",11.05,1118.87,6.55,1,22967,85233,1.51,-1.41822642058894,-3.08553171534359,0.42950080896736,0.0141771379471197,-0.407721399431102,3.69267208259399,-2.38180242545311,-1.86050550181983,0.143505077556015,-0.972099973435206,0.664723017446747,3.30951673889893,1.87179257266163,4.2115816250187,0.237440488879414,-1.43546847614833,-1.85111826809066,-0.41564979194233
"HER44L","HER44L_2A","HER44L_2A_200",11.1,1124.6,6.57,1,22484,82007,1.44,-1.06731862877709,-2.98717810063246,0.45195712037009,-0.479206177913462,-0.503939507945155,3.6542390284482,-2.18967090474827,-2.03938870169893,-0.00453106662712247,-0.890387920618009,0.813242728214386,3.34428816143938,1.89789397048845,4.24826126398549,0.235390419246922,-0.589419318326004,-1.52157055422379,-0.932151235897787
"HER44L","HER44L_2A","HER44L_2A_201",11.15,1130.34,6.59,1,20886,74371,1.49,-1.19484628829213,-3.16306219486174,0.501173987549807,-0.512789794426341,-0.560372509417356,3.6213948677759,-2.20552850445354,-1.85188846420996,0.0980661797418626,-0.992505864607682,0.89738081568468,3.37198808701862,1.99098968249787,3.97932502280328,0.251298899755501,-0.683879273629164,-1.69902898497633,-1.01514971134717
"HER44L","HER44L_2A","HER44L_2A_202",11.2,1136.07,6.6,1,21416,79169,1.61,-1.47363723346672,-4.87006133637622,0.537110435083903,0.680680952736755,-0.272059639866737,3.66886539004271,-1.8959905596034,-1.86721159505336,0.0551198091790169,-1.02601131453428,1.07610693581659,3.36146679467008,2.02562136137165,3.80361532899494,0.262907763668162,-2.15855926547464,-2.01490302054226,0.143656244932373
"HER44L","HER44L_2A","HER44L_2A_203",11.25,1141.8,6.61,1,21554,78810,1.35,-1.36691476543287,-3.74814298574603,0.615534510259655,-0.525637392827251,-0.504131187606287,3.62543104170702,-2.11179762039201,-1.87634080884444,0.0824727450467825,-0.734392206689361,1.1442546239022,3.36021273829687,2.03945130832573,3.74665551839465,0.266904708770364,-0.843674668017783,-1.98608093701155,-1.14240626899376
"HER44L","HER44L_2A","HER44L_2A_204",11.3,1147.54,6.62,1,22424,82977,1.47,-1.25746879572253,-3.03580524461844,0.781027573805956,-0.126720777790122,-0.495779295609361,3.59814456824726,-2.07263092684544,-2.45919188031445,-0.0400729710644499,-1.07289751919456,1.03082547903614,3.27298512503101,1.87758466503898,4.03703703703704,0.247706422018349,-1.13304100833431,-2.04144042350122,-0.908399415166912
"HER44L","HER44L_2A","HER44L_2A_205",11.35,1153.27,6.63,1,22502,82556,1.43,-1.11171745228103,-3.50285594261652,0.795688433930963,-0.215283586462089,-0.3309940825165,3.76327283693993,-2.37985220082426,-2.24481591702031,0.0630185318598769,-1.18922101343589,0.887469494872052,3.44980188298632,2.01548901456746,4.19723543400713,0.238252062750097,-0.898445371554145,-1.91029807726644,-1.01185270571229
"HER44L","HER44L_2A","HER44L_2A_206",11.4,1159.01,6.64,1,22428,82517,1.41,-1.41351839621704,-3.20527786544509,0.666938889582634,-0.327176200140742,-0.434214696514148,3.61983784099182,-2.38625043899614,-1.59097376335982,-0.000154713128928377,-0.934913651462209,0.771436088527368,3.33123697562786,1.90302993053444,4.1716814159292,0.239711497666525,-1.08904283765196,-2.0840228680944,-0.99498003044244
"HER44L","HER44L_2A","HER44L_2A_207",11.45,1164.74,6.65,1,22513,81988,1.39,-1.21707926934395,-2.89844359931551,0.55931565922286,0.160502165369018,-0.552734079687709,3.50628045922025,-2.81709795986156,-1.68771401252669,-0.139721765944162,-0.829651785552332,0.70511795831513,3.28706728523209,1.92415894487257,3.90793780687398,0.255889435661187,-1.37994513344123,-1.77902044345063,-0.399075310009393
"HER44L","HER44L_2A","HER44L_2A_208",11.5,1170.48,6.66,1,22733,80144,1.41,-1.31781896873451,-3.1896211456361,0.712351523938543,-0.412355875512418,-0.440748950013636,3.56238634548711,-1.99569867716367,-1.8480626783576,0.085635012668207,-1.41891508560588,0.911781780953445,3.41523689508777,1.93582982288874,4.39084559369892,0.227746564678806,-0.907760241990423,-2.03351888390303,-1.1257586419126
"HER44L","HER44L_2A","HER44L_2A_209",11.55,1176.21,6.66,1,23288,85132,1.46,-1.34996587488671,-3.37740263157623,0.646016691407861,-0.360279168040925,-0.331594020042067,3.55422752297185,-2.0979714159987,-1.51185699228895,0.004694578712502,-0.969727329724224,0.616573936591161,3.32459093661101,1.85269376626343,4.35798003183331,0.229464107842486,-0.991928146079775,-1.99906395651252,-1.00713581043274
"HER44L","HER44L_2A","HER44L_2A_210",11.6,1181.95,6.67,1,22801,81175,1.45,-1.15572264913859,-3.87701807699082,0.622235883405723,0.113816108861616,-0.343331512282585,3.55777076460152,-2.36189084402796,-2.01293794618314,0.0847470203321406,-0.929950975418109,0.848154901391968,3.452010040305,2.00211728514324,4.26311372219891,0.234570331725564,-1.27190901212984,-1.7806974095222,-0.508788397392357
"HER44L","HER44L_2A","HER44L_2A_211",11.65,1187.68,6.67,1,22725,78772,1.38,-0.921535206763631,-3.09375848189443,0.53678539520654,-0.340805734171511,-0.558299552943602,3.44816898201804,-3.02921996075686,-1.57254480287517,0.119769736647172,-0.867334749865952,0.859619709215626,3.4371839315527,1.98197073463109,4.28585311675691,0.23332577499919,-0.581846893514335,-1.46026635593629,-0.878419462421958
"HER44L","HER44L_2A","HER44L_2A_212",11.7,1193.42,6.68,1,23052,78488,1.37,-1.3383029576873,-3.18412964818563,0.428716905365001,-0.505066983956672,-0.610064457316083,3.39700471022567,-1.7177925793922,-1.66952583842237,0.183166181800845,-1.06672734426657,0.681101195735758,3.43714918049653,1.96447163560301,4.3613608076338,0.229286235215778,-0.835367133185373,-1.77014387875211,-0.934776745566742
"HER44L","HER44L_2A","HER44L_2A_213",11.75,1199.15,6.69,1,23470,80741,1.52,-1.28887607768129,-3.47813248536834,0.496194403395966,-0.53934856368524,-0.489568701292957,3.5734757353102,-2.1756080073139,-1.89768210980749,0.368970973960495,-1.07699571864579,0.873987072137616,3.57607041150487,2.05751306748587,4.56613607550359,0.219003547740244,-0.751643387241554,-1.7884071362193,-1.03676374897775
"HER44L","HER44L_2A","HER44L_2A_214",11.8,1204.89,6.69,1,23634,80234,1.57,-1.26139385760555,-2.88168178606371,0.397861440454514,-0.38472679775954,-0.532907310600295,3.45269525358628,-2.48229572403193,-1.6740792136872,0.397861440454514,-1.26861410557904,0.701837152392395,3.51427770172247,2.0211658067171,4.45139076424521,0.224648891315558,-0.878772539728285,-1.66217420851504,-0.783401668786758
"HER44L","HER44L_2A","HER44L_2A_215",11.85,1210.62,6.7,1,24418,81263,1.45,-1.38374125610569,-4.21695460016191,0.435539474073087,-0.333014563476588,-0.457544995242135,3.49950620001445,-2.23860917535344,-1.65793997822019,0.5608752317084,-0.863010103350299,0.873013090224875,3.66637576824195,2.11550490764751,4.71608315098468,0.212040366546804,-1.05367831618885,-1.8230819403571,-0.769403624168244
"HER44L","HER44L_2A","HER44L_2A_216",11.9,1216.36,6.71,1,24706,81625,1.37,-1.48653971784487,-3.49452229554256,0.502095375876783,-0.555542838581021,-0.519696706807886,3.4590960435145,-2.16133775973662,-1.72601968847878,0.524032952596172,-0.908574791241253,0.720411068747424,3.59891097008105,2.04768738741706,4.71774084583164,0.211965860923359,-0.933810774294318,-1.99264155883538,-1.05883078454106
"HER44L","HER44L_2A","HER44L_2A_217",11.95,1222.09,6.72,1,25009,81775,1.44,-1.0675039876585,-3.86478532248865,0.467262942378989,-0.465255997927193,-0.554242309094627,3.44843506460165,-2.09834366124489,-1.51341006532517,0.535204012559403,-1.2150706983994,0.658632361627181,3.6180653152773,2.05101234569392,4.79301510248112,0.208636939091293,-0.603630583053378,-1.53716312136204,-0.933532538308661
"HER44L","HER44L_2A","HER44L_2A_218",12,1227.82,6.73,1,25452,84169,1.37,-1.22446043953172,-3.32396954426236,0.501729808327639,-0.35702609918554,-0.658243967564942,3.43315138786354,-1.74193060601638,-1.92425216281033,0.561764981261696,-1.45009052341593,0.676460260497034,3.53861872870834,1.96824817612895,4.80894751155834,0.207945709034356,-0.869359304299348,-1.72891755160297,-0.859558247303624
"HER44L","HER44L_2A","HER44L_2A_219",12.05,1284.4,6.74,1,24930,82859,1.47,-1.31470217119407,-3.07895499463229,0.507144590417311,-0.370904793530081,-0.552296550164069,3.53045693070517,-2.29686032805585,-1.56715555176211,0.594692764886147,-1.74640490951909,0.658160760441128,3.6207458065905,2.01607844581731,4.97677069972923,0.200933508962831,-0.946237808242107,-1.82519424531429,-0.878956437072185
"HER44L","HER44L_2A","HER44L_2A_220",12.1,1340.97,6.74,1,24666,81612,1.48,-1.07982457448536,-2.87158404371342,0.467212448143937,-0.332610172655144,-0.552469648768163,3.48872644964998,-2.00075568591602,-1.6565614032009,0.431088118896767,-2.16008772448528,0.692193993936453,3.58730557954639,1.98736666305077,4.95329788762753,0.201885697708152,-0.748842536348134,-1.54947096903664,-0.800628432688503
"HER44L","HER44L_2A","HER44L_2A_221",12.15,1397.54,6.74,1,24204,79608,1.56,-1.23750942732934,-3.13587863161565,0.640324650669956,-0.695707875669046,-0.697888901615406,3.48536056155467,-1.58831612289964,-1.49203929246422,0.485792072804831,-2.18036718658822,0.783616388651192,3.60585157853942,2.02676218596147,4.85108820160367,0.206139315230224,-0.543372875332486,-1.88101352585483,-1.33764065052234
"HER44L","HER44L_2A","HER44L_2A_222",12.2,1454.11,6.75,1,23212,76480,1.25,-1.37525793590458,-3.2883782621369,0.573369606127233,-0.544421352571449,-0.701342117272523,3.48130074969514,-1.95168084215638,-1.79511178146484,0.712482408589951,-1.79511178146484,0.802195759663311,3.71459921623981,2.16735633265609,4.69900771775083,0.212810886907555,-0.83353301814095,-1.95272216449782,-1.11918914635687
"HER44L","HER44L_2A","HER44L_2A_223",12.25,1510.68,6.77,1,23165,74368,1.31,-1.12039680077372,-3.66592807237816,0.513829367692076,-0.665208257313125,-0.568090575887011,3.4935582147701,-1.76382054598123,-1.10870076101053,0.790161890595784,-2.50277726257247,0.645541968832592,3.77045345499548,2.18137737903022,4.8997833935018,0.204090654563673,-0.456627160288033,-1.63739004281784,-1.18076288252981
"HER44L","HER44L_2A","HER44L_2A_224",12.3,1567.25,6.78,1,23878,75749,1.39,-1.43197885262531,-2.97717449633106,0.307905128993774,-0.587392858306858,-0.612136388690464,3.373556079399,-2.32948968984787,-1.23865954162182,0.669145343364081,-1.6305453916036,0.696591319972829,3.67419638089028,2.08598296640702,4.895543371292,0.204267417150078,-0.847297860387204,-1.74380229136251,-0.896504430975311
"HER44L","HER44L_2A","HER44L_2A_225",12.35,1623.82,6.77,1,24404,76038,1.43,-1.19252268706529,-2.79515785217664,0.187781069917443,-0.75459809804101,-0.772376344062294,3.24642769227766,-1.76070750772581,-1.27057647520266,0.578546388905319,-1.55948931704057,0.438523088337271,3.60712468242188,2.0470253594547,4.75979670991039,0.210093006265981,-0.439138323214752,-1.3828638260231,-0.943725502808349
"HER44L","HER44L_2A","HER44L_2A_226",12.4,1680.39,6.77,1,24765,80215,1.41,-1.21400311221426,-3.82896289025046,0.345424379645181,-0.610087065382256,-0.403976646624286,3.54556162630075,-1.73572802643828,-1.77769222553732,0.708404192386272,-1.76350759054536,0.767278664993333,3.76971487426951,2.19757381939717,4.81746244635193,0.207578161975556,-0.605764677197527,-1.56264575092734,-0.956881073729814
"HER44L","HER44L_2A","HER44L_2A_227",12.45,1736.96,6.77,1,25036,81634,1.4,-1.33089895822245,-3.48905606736776,0.42572176073923,-0.374774768077803,-0.699372911768679,3.43880605226787,-2.13785302605914,-1.16937654101441,0.493521807384103,-1.57823723812372,0.740040406709962,3.62360856018374,2.05787092334907,4.78671328671329,0.20891161431702,-0.958583644064407,-1.75992474570804,-0.80134110164363
"HER44L","HER44L_2A","HER44L_2A_228",12.5,1793.53,6.77,1,24956,81672,1.43,-1.29494015016327,-3.21418205213642,0.47338074609277,-0.543669770353274,-0.811513500585391,3.43793366918935,-1.8889235816029,-1.78286400964257,0.425479514768679,-1.18534152375037,0.686194447905403,3.64003364412751,2.05841256615048,4.86335403726708,0.205619412515964,-0.753315702026398,-1.77153039442691,-1.01821469240052
"HER44L","HER44L_2A","HER44L_2A_229",12.55,1850.11,6.77,1,24797,81250,1.23,-1.05216842093881,-6.65428724181851,0.490119938502628,-0.159021685881502,-0.412063976363346,3.62835566603542,-1.78675279136293,-1.16122579847796,0.656262916715912,-0.65783515319949,1.02635018574243,3.81669923067301,2.26556713037316,4.71730409200321,0.211985485882753,-0.895331880853312,-1.54519564370575,-0.649863762852435
"HER44L","HER44L_2A","HER44L_2A_230",12.6,1906.68,6.78,1,24595,78273,1.31,-1.47912041047202,-2.94859227807082,0.277603628283889,-0.325699885308914,-0.744588013749219,3.342598861105,-1.92775769044539,-1.75281624094906,0.705505575027879,-1.62005675110312,0.773899570270556,3.63453463365753,2.0644890017537,4.80738428125424,0.208013327309691,-1.15664383624029,-1.76061922849233,-0.603975392252037
"HER44L","HER44L_2A","HER44L_2A_231",12.65,1963.25,6.78,1,24939,80948,1.3,-1.44973204702205,-3.09264588865254,0.251643360737738,-0.535913504293282,-0.807228599280858,3.3342900346073,-1.73330733752118,-1.45385576420591,0.535941335205278,-1.12568233039939,0.605235479572418,3.53235134514577,1.93890391610671,4.92122811892192,0.203201309883409,-0.916290731874155,-1.70474809223843,-0.78845736036427
"HER44L","HER44L_2A","HER44L_2A_232",12.7,2019.82,6.78,1,24811,78593,1.37,-1.20216940029117,-6.56814541531303,0.592700491351274,0.0505935682041945,-0.28962399114718,3.6509919410089,-1.9141850651555,-1.32639840025338,0.812733620251091,-0.851117713906803,0.820182444264082,3.90880447483707,2.31563344615046,4.91986690697352,0.203257530926818,-1.25611081226505,-1.7987770418867,-0.542666229621649
"HER44L","HER44L_2A","HER44L_2A_233",12.75,2076.39,6.78,1,24897,79186,1.44,-1.08784337217008,-3.25776249881603,0.279236424005189,-0.601537365578404,-0.603667291836229,3.49606429787337,-2.09083096617044,-1.61260650377985,0.630960862784065,-1.68536585806228,0.664510822468286,3.72242619085091,2.14641525843149,4.83615049073064,0.206776030215908,-0.487642288310333,-1.36966378089206,-0.882021492581727
"HER44L","HER44L_2A","HER44L_2A_234",12.8,2132.96,6.78,1,25038,78447,1.56,-1.20556573118946,-3.61476055924177,0.284683663979519,-0.629499585555071,-0.712881194494122,3.39314166834531,-2.12937529547765,-1.38116833773467,0.681957792808158,-1.14736749194647,0.63611280521256,3.70452473241079,2.12019753288288,4.8765315739868,0.205063780440665,-0.577711012913377,-1.49315750666225,-0.915446493748875
"HER44L","HER44L_2A","HER44L_2A_235",12.85,2189.53,6.78,1,25116,79020,1.41,-1.42057246590614,-3.3756569912375,0.355849279338204,-0.700396612958276,-0.748187276794625,3.37075513733588,-2.17491520749301,-1.75339839037433,0.540871976111357,-0.573274605518937,0.653718849797379,3.70290215699114,2.12230415070885,4.85836966574184,0.205830364669731,-0.722527824953165,-1.78022531598277,-1.0576974910296
"HER44L","HER44L_2A","HER44L_2A_236",12.9,2246.1,6.79,1,25696,84683,1.47,-1.46467883849319,-3.59565403028821,0.422805834409014,-0.420810475570516,-0.558484566870049,3.49509565599627,-2.44703132104544,-1.44657879684958,0.629493847764154,-1.07919902276529,0.74565076510612,3.65784357179831,2.06154737680841,4.93524986566362,0.202623986063477,-1.04683601914439,-1.89136953775744,-0.844533518613054
"HER44L","HER44L_2A","HER44L_2A_237",12.95,2302.67,6.79,1,26312,86869,1.47,-1.38693994955572,-3.38503585178161,0.339150416164476,-0.336059063708802,-0.383073028476978,3.57043758840863,-2.0304901889763,-1.52289558579175,0.61602772043727,-1.73878396622479,0.530730139925375,3.66900893165452,2.05792283792568,5.00878972278567,0.199649028077754,-1.05364459676815,-1.72958222427616,-0.675937627508016
"HER44L","HER44L_2A","HER44L_2A_238",13,2359.24,6.79,1,26914,86637,1.47,-1.26283671185554,-4.01570092874754,0.532898905752158,-0.465724411060036,-0.635556956283216,3.59428514952759,-2.04335752262407,-1.4269974852779,0.758156622758703,-1.76440913014104,0.83143456279535,3.75164244673896,2.14616545841659,4.98075909330522,0.200772609408901,-0.799307376388336,-1.79906604441049,-0.999758668022157
"HER44L","HER44L_2A","HER44L_2A_239",13.05,2415.82,6.79,1,26839,85412,1.3,-1.45358510595009,-3.48735661079674,0.406647889128726,-0.386621028232767,-0.509642842745429,3.53614789101412,-1.98327921402047,-1.53635739223396,0.726885152774078,-1.72581092016518,0.586542260265069,3.72306611129277,2.10336380966989,5.05212638314891,0.197936457673633,-1.07003891622405,-1.86418930707287,-0.794150390848816
"HER44L","HER44L_2A","HER44L_2A_240",13.1,2472.39,6.79,1,25998,81455,1.31,-1.28893973623358,-4.90435203846564,0.424332864698792,-0.467600504102513,-0.646378052461738,3.58310333468664,-1.45436449263405,-1.41290777895571,0.801650192928873,-1.30248396134133,0.636911506692785,3.81858079773627,2.2124478674512,4.98404111441709,0.20064039943558,-0.823859287415186,-1.71695825614536,-0.89309896873017
"HER44L","HER44L_2A","HER44L_2A_241",13.15,2528.96,6.8,1,25240,81587,1.44,-1.53094796608915,-3.34157591962159,0.329285028989669,-0.413816629653804,-0.851918667074991,3.40614473637431,-1.75526042460834,-1.5886562837098,0.563566324714335,-0.910471975826565,0.545568741683438,3.58905848188148,1.95902455294102,5.10463292943692,0.195900471948393,-1.12028496356701,-1.86418930707287,-0.743904343505864
"HER44L","HER44L_2A","HER44L_2A_242",13.2,2585.53,6.8,1,24460,81102,1.69,-1.0989542778248,-3.01465064828362,0.495027376372605,-0.285981159978675,-0.71833516830317,3.49001170673541,-2.65174515459425,-1.5677316653473,0.426034504885653,-0.966957804918365,0.412593442316636,3.54805824085717,1.93263060808272,5.0306348971437,0.198782066368557,-0.814683846284778,-1.59643060609672,-0.781746759811944
"HER44L","HER44L_2A","HER44L_2A_243",13.25,2642.1,6.8,1,24034,82183,1.36,-1.13850189483096,-2.71808684411538,0.396081846366194,-0.735059032103567,-0.679926961408851,3.49011844707365,-2.10131264234001,-1.84384434848473,0.371617816401273,-0.9536582686043,0.545087278863161,3.45771927700085,1.90976532618268,4.70237239396118,0.212658614890689,-0.404451423277318,-1.53696526362111,-1.13251384034379
"HER44L","HER44L_2A","HER44L_2A_244",13.3,2698.67,6.8,1,24126,81244,1.48,-1.11004285877037,-3.05595300782568,0.392975776657664,-0.0568929441790159,-0.624290872556494,3.56079616169138,-2.87363145103173,-1.82566289518237,0.353359505055465,-0.95453255942707,0.69954613362965,3.5084352086465,1.98589380329208,4.5843745511992,0.218132264026816,-1.05522153415437,-1.50549182416908,-0.450270290014714
"HER44L","HER44L_2A","HER44L_2A_245",13.35,2755.24,6.79,1,24004,81587,1.51,-1.02888317912309,-2.73069441168821,0.355939511385344,-0.397924342355762,-0.686128199322382,3.55710418744823,-2.13044097802096,-2.56736935558491,0.461373662034552,-1.03182868935285,0.692306545755132,3.51428643886864,1.99225880995627,4.5820189274448,0.218244406196213,-0.632338175964339,-1.38703155245442,-0.754693376490079
"HER44L","HER44L_2A","HER44L_2A_246",13.4,2811.81,6.78,1,23189,78347,1.34,-1.21173981810058,-2.89017060202164,0.436277576300991,-0.552494189216321,-0.824212410679088,3.42052659354921,-2.05570988839511,-1.50835052129667,0.369984255766,-1.31710033375841,0.717363212638347,3.4406001723639,1.97502595284938,4.3304874690168,0.230920885270923,-0.660858904182309,-1.65071465304001,-0.989855748857698
"HER44L","HER44L_2A","HER44L_2A_247",13.45,2868.38,6.78,1,23164,77357,1.38,-0.898484514145671,-3.24127602761776,0.580653934283351,-0.207803426080919,-0.777968489633219,3.42427702672083,-2.18633880245231,-1.87439975235497,0.154779954543979,-1.12718535052475,0.757630141452833,3.442726540191,1.95338876561761,4.43464656521121,0.225497113534317,-0.691911849951953,-1.48104321618312,-0.78913136623117
"HER44L","HER44L_2A","HER44L_2A_248",13.5,2924.95,6.78,1,22981,77980,1.56,-1.03093181935117,-2.78935486831163,0.619463671631599,-0.506637978534308,-0.716079841547457,3.42410503019765,-2.36762923933168,-1.90301645872083,0.233067222411128,-1.11948521669261,0.739413555373073,3.4693799220327,1.94770602084353,4.58039948268429,0.218321568627451,-0.525449056459305,-1.65268190073653,-1.12723284427722
"HER44L","HER44L_2A","HER44L_2A_249",13.55,2981.53,6.77,1,24048,85083,1.55,-1.14044567971685,-2.73051922496916,0.491092579717916,-0.164516681522964,-0.832714543034961,3.46584120097132,-2.16116626175588,-1.76348329408977,0.149140877332078,-1.28763738921981,0.749666568011626,3.36332880809816,1.8614130401783,4.49076773566569,0.222679073793551,-0.977673016830289,-1.63378886661123,-0.656115849780938
"HER44L","HER44L_2A","HER44L_2A_250",13.6,3038.1,6.77,1,23729,80962,1.38,-0.917653809049312,-3.67449417432095,0.506282893673454,-0.37711528796481,-0.668399113731417,3.49840995012042,-2.00051774074928,-1.58985781576401,0.370747674893414,-1.64306185182748,0.893320225123368,3.55652144731016,2.04581760228646,4.53040032791365,0.220731045298269,-0.541645508904264,-1.42594856528502,-0.884303056380758
"HER44L","HER44L_2A","HER44L_2A_251",13.65,3094.67,6.77,1,24481,84564,1.37,-0.722736810863547,-2.74458086076005,0.311951611820908,-0.282316687721806,-0.813708589069274,3.50106299532776,-2.01479954702032,-2.40597869788101,0.230034489353022,-1.18722209737084,0.686030406108402,3.46634883884973,1.97591494922701,4.43947858472998,0.225251677852349,-0.441125288507049,-1.03596416881449,-0.594838880307444
"HER44L","HER44L_2A","HER44L_2A_252",13.7,3151.24,6.77,1,24313,80542,1.51,-1.04962182705924,-2.7934679405914,0.338205101410425,-0.805833948164688,-0.904274020977941,3.4664824467249,-2.0324981636927,-1.44744747860945,0.528660917595061,-1.6660352133878,0.648972399604803,3.61918540023592,2.09767232691212,4.57962035328236,0.218358711608762,-0.244453337900961,-1.39013313742706,-1.1456797995261
"HER44L","HER44L_2A","HER44L_2A_253",13.75,3207.81,6.77,1,24483,80140,1.49,-1.25365007419453,-3.50299065266976,0.304494543852019,-0.627126921263177,-0.807362971566111,3.49933379089198,-1.76187491626046,-1.78819222457784,0.480491316740527,-1.00276976790872,0.691701883386619,3.66977495949974,2.09817103406973,4.81488575728554,0.207689247556263,-0.62834718733303,-1.56123581061622,-0.932888623283193
"HER44L","HER44L_2A","HER44L_2A_254",13.8,3264.38,6.78,1,24162,80315,1.46,-1.03795375335165,-3.18916209340116,0.195228169944615,-0.479525849143314,-0.835521829606829,3.38584733070058,-1.77933723487107,-1.52866901016677,0.359360003017855,-1.17743872577627,0.628026809356149,3.50678396687209,1.95236221642579,4.73286908077994,0.211288329115414,-0.559615787935423,-1.23514842179439,-0.675532633858963
"HER44L","HER44L_2A","HER44L_2A_255",13.85,3320.95,6.79,1,23929,77985,1.36,-1.17726279909241,-3.04008018958619,0.367299591984284,-0.644301319694196,-0.78756514923695,3.50446722441559,-2.08278143398466,-1.37193467632531,0.47389201417302,-1.45894605331494,0.588283648397884,3.61365267890177,2.0152764633621,4.945581257414,0.202200701586064,-0.534457228299268,-1.54740831859929,-1.01295109030003
"HER44L","HER44L_2A","HER44L_2A_256",13.9,3377.52,6.79,1,23902,82760,1.38,-1.26267365924661,-3.21552828065474,0.352973310734418,-0.654338326117108,-0.617365538206133,3.50804028858244,-1.78160587054559,-1.60609036822064,0.41884347578964,-1.10901741700669,0.613643198009503,3.47161073852479,1.88150844835673,4.90483293556086,0.203880542546074,-0.609916526410222,-1.61842518343434,-1.00850865702412
"HER44L","HER44L_2A","HER44L_2A_257",13.95,3434.09,6.8,1,22972,79078,1.36,-1.22610330415351,-2.83554121658761,0.251434537388152,-0.424742538953332,-0.522298829119576,3.53570426317358,-2.098718972525,-1.97054377910101,0.148516025385878,-1.02316246015682,0.717252565096707,3.51018912478708,1.93801458476547,4.81768789616662,0.207568448092225,-0.803334736966087,-1.48030033467479,-0.676965597708704
"HER44L","HER44L_2A","HER44L_2A_258",14,3490.66,6.8,1,23012,77030,1.51,-1.02272908696532,-3.47309541150115,0.402724545263039,-0.192462708457251,-0.712148264276851,3.52097347021858,-2.62579755111394,-2.17381242737089,0.381769180087051,-0.693586246416792,0.941721045995726,3.58307987259926,2.06336358193853,4.57144942344183,0.218749002203135,-0.832072652790138,-1.42788529070302,-0.595812637912885
"HER44L","HER44L_2A","HER44L_2A_259",14.05,3547.24,6.81,1,23182,77709,1.44,-1.1488559610307,-3.74783506707855,0.590109055025146,-0.461300593736531,-0.663634145536947,3.56738332267443,-2.20027255836253,-1.80192491802323,0.543309071118162,-1.38698106596053,0.969770548239333,3.62713871628724,2.11309359638471,4.54558404558405,0.219993732372297,-0.689408858449338,-1.74203603387562,-1.05262717542629
"HER44L","HER44L_2A","HER44L_2A_260",14.1,3603.81,6.81,1,23602,78836,1.26,-1.28455990849674,-3.33868364219229,0.418521794420893,-0.421685409180804,-0.802721821604007,3.43889786634404,-1.9667780185245,-1.52339367555404,0.179238013778006,-0.943389151093978,0.767965855220189,3.48531728758432,1.99127080929893,4.45556478405316,0.224438437878647,-0.864997437486605,-1.70608409778117,-0.841086660294563
"HER44L","HER44L_2A","HER44L_2A_261",14.15,3660.38,6.82,1,23684,77928,1.5,-1.1116425748132,-2.71795059423837,0.189633292538918,-0.5259479608833,-0.897947912696918,3.45759177901928,-2.17635331180562,-1.33165623311848,0.363098913722429,-1.32775759270282,0.620373545605277,3.49843716963941,1.96012147973339,4.6572715385733,0.214717993511355,-0.587087608599621,-1.30356198081754,-0.716474372217919
"HER44L","HER44L_2A","HER44L_2A_262",14.2,3716.95,6.82,1,23791,78145,1.43,-1.13304749737806,-3.4356325903721,0.337128347722534,0.457547327254562,-0.383204973141568,3.43901392604228,-2.23165978604617,-1.62189421442527,0.408825095560276,-2.14548208980512,0.726370620323811,3.54960828350181,2.03242755076303,4.55985370656914,0.219305281342547,-1.59325414721075,-1.47274816909591,0.120505978114839
"HER44L","HER44L_2A","HER44L_2A_263",14.25,3773.52,6.81,1,23641,77837,1.5,-1.20109577498958,-3.02082909626004,0.228225045582993,-0.497656908393086,-0.733249643883865,3.42573467625184,-1.97313689801919,-1.53343861826878,0.293743680801759,-1.10265570217633,0.555572374427206,3.52866944128862,2.03011742363846,4.47567788527047,0.223429841385819,-0.705185159119424,-1.43194895047835,-0.72676379135893
"HER44L","HER44L_2A","HER44L_2A_264",14.3,3830.09,6.81,1,24184,82130,1.54,-1.31537638576993,-3.26128653482524,0.437412965469672,0.228821004795773,-0.674314265276266,3.49928061155097,-2.16267424615713,-1.82996849233139,0.288028325860006,-1.43928718040747,0.749390336350295,3.5063593730143,1.97361448772641,4.63137969713965,0.215918379703915,-1.54716098291259,-1.75590415594098,-0.208743173028393
"HER44L","HER44L_2A","HER44L_2A_265",14.35,3886.66,6.8,1,25122,86233,1.52,-1.33470052524951,-3.07050134082952,0.362168340408389,-0.211220170003383,-0.809588944236039,3.49975260076024,-2.28019041181592,-1.91246563169061,0.345551141823563,-0.780236732223512,0.751462977658612,3.46678162283461,1.97318707256308,4.45352817272249,0.224541074226256,-1.12591368760123,-1.69981306001498,-0.573899372413747
"HER44L","HER44L_2A","HER44L_2A_266",14.4,3943.23,6.79,1,25252,87177,1.46,-1.37355781384508,-3.25265929322828,0.415166751687823,-0.259310811029566,-0.841860615594002,3.47722166817289,-1.86636493210839,-1.65761011824628,0.322224586590949,-1.06875049186783,0.734559527811425,3.478046222889,1.89289531876735,4.88056595921764,0.204894270122783,-1.11669596410141,-1.79175946922805,-0.67506350512665
