"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"Si",1,1123,78.3196794300979,59.2091088397226,67,69.0222469410456,45.9606,4,480,476,1.83742384098557,5.0720016511906,1.76684579159754,36.5,98.5
"S",2,1156,111.07785467128,49.8167463722444,119,111.24838012959,51.1497,6,267,261,-0.0987809668001865,-0.713919705751186,1.46519842271307,69,146.25
"Cl",3,1156,58.9965397923875,16.8643168501363,60,59.0064794816415,16.3086,11,120,109,0.0297057016815472,-0.0269941897219632,0.496009319121656,48,70
"K",4,1156,389.031141868512,172.00618854993,391,382.606911447084,157.8969,48,937,889,0.356349502797,0.0889835121384821,5.05900554558619,272,489
"Ca",5,1156,1621.04152249135,727.04284992956,1538,1549.26889848812,598.2291,302,5058,4756,1.04095902415173,1.57580474338806,21.3836132332224,1132.75,1937.75
"Ti",6,1156,739.070934256055,286.687905460162,750.5,728.721382289417,203.8575,139,2317,2178,0.658450951137764,2.1786040070055,8.43199721941654,587.75,874
"V",7,1137,65.0263852242744,30.0218994078019,65,64.5192096597146,32.6172,4,164,160,0.179814503689846,-0.343096435064327,0.890344198387689,42,86
"Mn",8,1156,446.666955017301,142.124683927679,439,441.727861771058,118.608,105,991,886,0.52309222125043,1.2269382968446,4.18013776257878,364,524
"Fe",9,1156,39475.8079584775,10399.3883855026,40205,39537.0691144708,10183.9794,16286,70117,53831,-0.0338985690797649,-0.334236655516715,305.864364279487,32481,46374.75
"Ni",10,1155,110.697835497835,39.973664907354,108,109.339459459459,37.065,8,396,388,0.633759800041905,2.35512894200961,1.17620487588911,84,134
"Cu",11,1147,173.859633827376,68.0294977664685,170,171.917301414581,65.2344,8,482,474,0.364481482579021,0.335553895032445,2.0087022026943,127,215.5
"Zn",12,1150,146.82347826087,58.2022012307099,143,144.866304347826,56.3388,6,384,378,0.37052919560693,0.290870174878851,1.71628928039537,108,183
"Br",13,1156,1369.76124567474,709.755147160656,1261,1308.37688984881,554.4924,65,3494,3429,0.78149936217254,0.134314333867609,20.8751513870781,887,1634
"Rb",14,1140,284.702631578947,116.600456871633,296,286.245614035088,114.1602,5,622,617,-0.102856487443862,-0.327763358717921,3.45340748870547,204,359.25
"Sr",15,1156,1833.0008650519,720.002760335699,1899,1827.54535637149,768.7281,226,4093,3867,0.0228065335668865,-0.58657946231861,21.1765517745794,1256.5,2340.25
"Mo_inc",16,1156,33351.1271626298,7462.66115924843,32227,32841.1436285097,6408.5385,18642,51869,33227,0.608120679741343,-0.111916541207386,219.490034095542,28140,36739.5
"Mo_coh",17,1156,7179.75605536332,454.132026121752,7124.5,7154.46220302376,380.2869,6014,8580,2566,0.49794730655453,0.144063976948779,13.3568242976986,6882.5,7414.25
"inc_coh",18,1156,4.61064410553364,0.795077890592713,4.48842978881931,4.58623141653212,0.769272213681155,2.81454491374182,6.52609363008442,3.7115487163426,0.274990050693297,-0.533296612393494,0.0233846438409621,4.04128433251928,5.10608978100746
"coh_inc",19,1156,0.223502920977979,0.0392816059111762,0.222795065906556,0.221143962111124,0.0380571106582901,0.153231022520139,0.355297225891678,0.202066203371539,0.527020114388795,0.0324408706207042,0.00115534135032871,0.195844580307925,0.247446093603679
"LnK_Ti",20,1156,-0.676380191151025,0.285510307487382,-0.696943851520138,-0.685458750738104,0.227807268017453,-2.15855926547464,0.798641735491479,2.95720100096612,0.388325315979584,3.01950795378143,0.00839736198492299,-0.842003507243733,-0.53243757717921
"LnK_Ca",21,1156,-1.44647018130113,0.228605301933483,-1.41855729253469,-1.43796008100502,0.219540492238716,-2.31024796573961,-0.74154907060297,1.56869889513665,-0.370684509738246,0.0711708486840594,0.00672368535098481,-1.59446506294838,-1.29441368299962
"LnTi_Ca",22,1156,-0.770089990150107,0.300304266687627,-0.76902855878635,-0.757384545896957,0.26573251108521,-2.33228229943539,0.432389811478757,2.76467211091415,-0.538193552161212,1.95388474883799,0.00883247843198902,-0.931706461978154,-0.568567191599246
