"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Si","S","Cl","K","Ca","Ti","V","Mn","Fe","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER44L","HER44L_2A","HER44L_2A_244",13.3,2698.67,6.8,1,24126,81244,1.48,44,54,64,314,1415,902,30,511,33637,53,153,149,1360,367,1923,31921,6963,38884,4.5843745511992,0.218132264026816,-1.05522153415437,-1.50549182416908,-0.450270290014714
"HER44L","HER44L_2A","HER44L_2A_245",13.35,2755.24,6.79,1,24004,81587,1.51,61,73,53,339,1357,638,36,478,33353,112,72,160,1508,338,1900,31955,6974,38929,4.5820189274448,0.218244406196213,-0.632338175964339,-1.38703155245442,-0.754693376490079
"HER44L","HER44L_2A","HER44L_2A_246",13.4,2811.81,6.78,1,23189,78347,1.34,55,20,57,299,1558,579,77,441,30823,128,222,235,1458,269,2064,31448,7262,38710,4.3304874690168,0.230920885270923,-0.660858904182309,-1.65071465304001,-0.989855748857698
"HER44L","HER44L_2A","HER44L_2A_247",13.45,2868.38,6.78,1,23164,77357,1.38,38,31,65,405,1781,809,23,457,30610,111,152,99,1163,322,2126,31180,7031,38211,4.43464656521121,0.225497113534317,-0.691911849951953,-1.48104321618312,-0.78913136623117
"HER44L","HER44L_2A","HER44L_2A_248",13.5,2924.95,6.78,1,22981,77980,1.56,60,60,67,353,1843,597,41,484,30464,92,147,134,1252,323,2078,31875,6959,38834,4.58039948268429,0.218321568627451,-0.525449056459305,-1.65268190073653,-1.12723284427722
"HER44L","HER44L_2A","HER44L_2A_249",13.55,2981.53,6.77,1,24048,85083,1.55,72,70,75,357,1829,949,62,486,35839,128,191,227,1299,308,2369,32347,7203,39550,4.49076773566569,0.222679073793551,-0.977673016830289,-1.63378886661123,-0.656115849780938
"HER44L","HER44L_2A","HER44L_2A_250",13.6,3038.1,6.77,1,23729,80962,1.38,23,70,80,377,1569,648,54,484,31286,127,192,103,1370,182,2311,33158,7319,40477,4.53040032791365,0.220731045298269,-0.541645508904264,-1.42594856528502,-0.884303056380758
"HER44L","HER44L_2A","HER44L_2A_251",13.65,3094.67,6.77,1,24481,84564,1.37,66,54,56,505,1423,785,46,461,34555,138,93,182,1311,317,2069,33376,7518,40894,4.43947858472998,0.225251677852349,-0.441125288507049,-1.03596416881449,-0.594838880307444
"HER44L","HER44L_2A","HER44L_2A_252",13.7,3151.24,6.77,1,24313,80542,1.51,56,84,73,325,1305,415,57,376,29821,121,218,86,1579,175,1781,34741,7586,42327,4.57962035328236,0.218358711608762,-0.244453337900961,-1.39013313742706,-1.1456797995261
"HER44L","HER44L_2A","HER44L_2A_253",13.75,3207.81,6.77,1,24483,80140,1.49,26,51,72,255,1215,478,59,399,29677,153,149,62,1449,328,1790,35192,7309,42501,4.81488575728554,0.207689247556263,-0.62834718733303,-1.56123581061622,-0.932888623283193
"HER44L","HER44L_2A","HER44L_2A_254",13.8,3264.38,6.78,1,24162,80315,1.46,41,53,68,360,1238,630,63,441,30111,171,220,230,1459,313,1909,33982,7180,41162,4.73286908077994,0.211288329115414,-0.559615787935423,-1.23514842179439,-0.675532633858963
"HER44L","HER44L_2A","HER44L_2A_255",13.85,3320.95,6.79,1,23929,77985,1.36,42,63,80,276,1297,471,64,408,29903,111,227,203,1443,208,1618,33353,6744,40097,4.945581257414,0.202200701586064,-0.534457228299268,-1.54740831859929,-1.01295109030003
"HER44L","HER44L_2A","HER44L_2A_256",13.9,3377.52,6.79,1,23902,82760,1.38,40,87,71,288,1453,530,86,550,34102,171,204,134,1552,336,1886,32882,6704,39586,4.90483293556086,0.203880542546074,-0.609916526410222,-1.61842518343434,-1.00850865702412
"HER44L","HER44L_2A","HER44L_2A_257",13.95,3434.09,6.8,1,22972,79078,1.36,55,74,74,279,1226,623,62,565,32747,116,132,121,1106,342,1954,31922,6626,38548,4.81768789616662,0.207568448092225,-0.803334736966087,-1.48030033467479,-0.676965597708704
"HER44L","HER44L_2A","HER44L_2A_258",14,3490.66,6.8,1,23012,77030,1.51,26,49,67,312,1301,717,16,426,29433,62,98,144,1274,434,2231,31319,6851,38170,4.57144942344183,0.218749002203135,-0.832072652790138,-1.42788529070302,-0.595812637912885
"HER44L","HER44L_2A","HER44L_2A_259",14.05,3547.24,6.81,1,23182,77709,1.44,19,29,67,268,1530,534,47,436,30059,93,139,194,1460,211,2237,31910,7020,38930,4.54558404558405,0.219993732372297,-0.689408858449338,-1.74203603387562,-1.05262717542629
"HER44L","HER44L_2A","HER44L_2A_260",14.1,3603.81,6.81,1,23602,78836,1.26,34,44,66,272,1498,646,57,441,30727,137,214,166,1179,383,2125,32187,7224,39411,4.45556478405316,0.224438437878647,-0.864997437486605,-1.70608409778117,-0.841086660294563
"HER44L","HER44L_2A","HER44L_2A_261",14.15,3660.38,6.82,1,23684,77928,1.5,63,56,90,318,1171,572,41,394,30773,109,255,84,1393,256,1802,32056,6883,38939,4.6572715385733,0.214717993511355,-0.587087608599621,-1.30356198081754,-0.716474372217919
"HER44L","HER44L_2A","HER44L_2A_262",14.2,3716.95,6.82,1,23791,78145,1.43,29,36,75,299,1304,1471,22,634,29022,99,183,206,1401,108,1925,32416,7109,39525,4.55985370656914,0.219305281342547,-1.59325414721075,-1.47274816909591,0.120505978114839
"HER44L","HER44L_2A","HER44L_2A_263",14.25,3773.52,6.81,1,23641,77837,1.5,46,40,80,289,1210,585,26,462,29634,133,207,111,1292,319,1679,32847,7339,40186,4.47567788527047,0.223429841385819,-0.705185159119424,-1.43194895047835,-0.72676379135893
"HER44L","HER44L_2A","HER44L_2A_264",14.3,3830.09,6.81,1,24184,82130,1.54,37,78,80,265,1534,1245,35,504,32798,113,158,112,1321,234,2096,33031,7132,40163,4.63137969713965,0.215918379703915,-1.54716098291259,-1.75590415594098,-0.208743173028393
"HER44L","HER44L_2A","HER44L_2A_265",14.35,3886.66,6.8,1,25122,86233,1.52,48,48,59,277,1516,854,50,469,34963,107,155,129,1491,483,2238,33829,7596,41425,4.45352817272249,0.224541074226256,-1.12591368760123,-1.69981306001498,-0.573899372413747
"HER44L","HER44L_2A","HER44L_2A_266",14.4,3943.23,6.79,1,25252,87177,1.46,41,59,65,274,1644,837,59,467,35155,167,206,172,1498,372,2263,35184,7209,42393,4.88056595921764,0.204894270122783,-1.11669596410141,-1.79175946922805,-0.67506350512665
"HER44L","HER44L_2A","HER44L_2A_267",14.45,3999.8,6.79,1,26494,94151,1.33,43,93,99,290,1644,735,80,520,39493,117,269,145,1430,300,2143,36951,7882,44833,4.68802334432885,0.213309518010338,-0.929989576232317,-1.73500665263561,-0.805017076403289
"HER44L","HER44L_2A","HER44L_2A_268",14.5,4056.37,6.79,1,27479,95369,1.44,34,95,84,286,1319,581,59,531,39523,101,235,160,1570,160,2032,39082,7995,47077,4.88830519074421,0.204569878716545,-0.708758946032059,-1.52863734189746,-0.819878395865403
"HER44L","HER44L_2A","HER44L_2A_269",14.55,4112.95,6.78,1,28330,98567,1.45,36,73,80,223,1252,661,73,518,40578,92,189,173,2161,279,1707,40584,8106,48690,5.00666173205033,0.199733885274985,-1.08658206839157,-1.72532578019993,-0.638743711808358
"HER44L","HER44L_2A","HER44L_2A_270",14.6,4169.52,6.78,1,28892,98924,1.39,17,78,87,260,1140,596,37,495,39523,188,209,100,1872,276,1515,41724,8089,49813,5.15811595994561,0.193869235931358,-0.829559036049822,-1.47810191037301,-0.648542874323191
"HER44L","HER44L_2A","HER44L_2A_271",14.65,4226.09,6.78,1,29139,92717,1.38,20,99,60,145,795,463,38,423,32679,120,164,69,2288,113,1340,44120,7950,52070,5.54968553459119,0.180190389845875,-1.16099331166566,-1.70160837223376,-0.540615060568098
"HER44L","HER44L_2A","HER44L_2A_272",14.7,4282.66,6.78,1,29386,91495,1.45,25,109,95,144,768,336,45,320,30148,170,190,142,2346,89,958,45408,8153,53561,5.56948362565927,0.179549859055673,-0.847297860387204,-1.67397643357167,-0.826678573184468
"HER44L","HER44L_2A","HER44L_2A_273",14.75,4339.23,6.78,1,29476,91362,1.33,20,56,69,113,732,274,53,273,30432,167,215,119,2464,238,884,45695,8017,53712,5.69976300361731,0.175445891235365,-0.88574028767573,-1.86839269524897,-0.982652407573241
"HER44L","HER44L_2A","HER44L_2A_274",14.8,4395.8,6.78,1,29488,91715,1.56,5,60,78,100,878,318,68,279,30720,137,257,144,2674,14,826,45621,7925,53546,5.75659305993691,0.173713859845247,-1.15688119679209,-2.17247640764703,-1.01559521085494
"HER44L","HER44L_2A","HER44L_2A_275",14.85,4452.37,6.78,1,28792,89322,1.46,27,86,70,210,962,386,29,255,27895,151,182,91,2318,187,1229,45407,8064,53471,5.63082837301587,0.177593763076178,-0.608729838747362,-1.52190691994824,-0.913177081200876
"HER44L","HER44L_2A","HER44L_2A_276",14.9,4508.94,6.77,1,28792,87903,1.27,11,61,80,162,1006,350,27,269,26211,235,140,125,2322,75,1022,45696,8167,53863,5.59520019591037,0.178724614845938,-0.770336819251075,-1.8261410154273,-1.05580419617623
"HER44L","HER44L_2A","HER44L_2A_277",14.95,4565.51,6.77,1,28975,91061,1.52,30,61,85,214,1199,516,58,295,27972,109,402,130,2556,144,1211,46020,8235,54255,5.58834244080146,0.178943937418514,-0.880130750459711,-1.72326714000566,-0.843136389545951
"HER44L","HER44L_2A","HER44L_2A_278",15,4622.08,6.77,1,29075,89543,1.38,31,64,98,160,949,274,35,276,27835,155,267,176,2422,201,1118,46039,7816,53855,5.89035312180143,0.169769108799062,-0.537954291154243,-1.7802349833761,-1.24228069222186
"HER44L","HER44L_2A","HER44L_2A_279",15.05,4678.66,6.77,1,29168,90385,1.3,45,64,110,154,1017,414,32,312,28967,201,101,193,2421,133,1192,45779,7808,53587,5.86308913934426,0.170558553048341,-0.988913371411685,-1.88765979363493,-0.898746422223246
"HER44L","HER44L_2A","HER44L_2A_280",15.1,4735.23,6.77,1,28732,86937,1.28,48,66,60,217,1063,340,69,304,25844,170,82,115,2338,143,1059,45462,7837,53299,5.80094423886691,0.172385728740487,-0.449048264069748,-1.58895302480149,-1.13990476073174
"HER44L","HER44L_2A","HER44L_2A_281",15.15,4791.8,6.77,1,28678,86775,1.4,NA,67,66,165,1079,463,48,270,25502,76,120,99,2532,188,1269,45428,7855,53283,5.78332272437938,0.172910980012327,-1.03178158018565,-1.87784449135755,-0.846062911171901
"HER44L","HER44L_2A","HER44L_2A_282",15.2,4848.37,6.77,1,28818,88765,1.26,23,95,120,159,1146,453,25,388,27693,188,116,207,2559,112,1060,44858,7919,52777,5.6646041166814,0.176534843283249,-1.0469879232628,-1.97512869505445,-0.928140771791651
"HER44L","HER44L_2A","HER44L_2A_283",15.25,4904.94,6.77,1,28430,84967,1.35,50,84,89,117,911,606,70,364,24980,93,98,107,2626,10,986,44288,7613,51901,5.81741757520032,0.171897579479769,-1.64470605127156,-2.0523689624622,-0.407662911190644
"HER44L","HER44L_2A","HER44L_2A_284",15.3,4961.51,6.77,1,28148,82637,1.4,20,56,76,107,820,258,15,214,22842,106,158,81,2515,101,1154,44968,7686,52654,5.85063752276867,0.170921544209215,-0.880130750459711,-2.03647550579639,-1.15634475533668
"HER44L","HER44L_2A","HER44L_2A_285",15.35,5018.08,6.77,1,28047,82352,1.35,18,47,55,157,919,247,33,218,21526,153,199,148,2294,253,1097,45018,7887,52905,5.70787371624192,0.175196588031454,-0.453142531279669,-1.76704031700738,-1.31389778572771
"HER44L","HER44L_2A","HER44L_2A_286",15.4,5074.65,6.77,1,28478,84924,1.34,12,71,65,184,899,350,17,252,24429,161,126,123,2519,118,1222,44903,7806,52709,5.75236997181655,0.173841391443779,-0.642997396874474,-1.58634727686263,-0.943349879988161
"HER44L","HER44L_2A","HER44L_2A_287",15.45,5131.22,6.77,1,28084,84971,1.42,27,48,67,130,892,338,23,239,26583,114,160,152,2311,224,1205,43360,7583,50943,5.71805354081498,0.174884686346863,-0.955511445027436,-1.92593168212443,-0.970420237096991
"HER44L","HER44L_2A","HER44L_2A_288",15.5,5187.79,6.77,1,27638,81208,1.32,7,62,66,107,647,261,30,235,24021,136,69,95,2159,168,1233,43058,7358,50416,5.85186191899973,0.170885781968508,-0.891691572860787,-1.79951746003899,-0.907825887178207
"HER44L","HER44L_2A","HER44L_2A_289",15.55,5244.37,6.77,1,27639,80718,1.38,19,57,83,92,698,195,51,235,22591,80,166,129,2616,91,1592,42873,7670,50543,5.5897001303781,0.178900473491475,-0.751210981514707,-2.02643052571333,-1.27521954419863
"HER44L","HER44L_2A","HER44L_2A_290",15.6,5300.94,6.77,1,27949,81939,1.49,14,97,70,123,791,214,58,206,24694,152,212,30,2374,58,1203,42474,7217,49691,5.88527088818068,0.169915713142158,-0.553791659649434,-1.86111361239524,-1.3073219527458
"HER44L","HER44L_2A","HER44L_2A_291",15.65,5357.51,6.78,1,27066,79013,1.38,17,94,95,97,586,205,50,189,23345,104,233,6,2366,46,1170,41112,7428,48540,5.53473344103393,0.180677174547577,-0.748299000635025,-1.79860881107363,-1.0503098104386
"HER44L","HER44L_2A","HER44L_2A_292",15.7,5414.08,6.78,1,26450,77320,1.36,19,76,74,107,696,209,33,198,23481,146,97,102,2366,NA,1298,39238,7377,46615,5.31896434865121,0.18800652428768,-0.669505417502905,-1.87252082587251,-1.20301540836961
"HER44L","HER44L_2A","HER44L_2A_293",15.75,5470.65,6.78,1,25899,77902,1.45,8,55,52,128,844,282,59,228,24923,161,140,134,2484,301,1393,37958,7123,45081,5.32893443773691,0.187654776331735,-0.789876807018496,-1.88612223067634,-1.09624542365784
"HER44L","HER44L_2A","HER44L_2A_294",15.8,5527.22,6.78,1,25474,79904,1.37,34,80,64,175,822,398,80,312,29961,177,159,109,2161,228,1232,35039,6671,41710,5.25243591665417,0.190387853534633,-0.821666031360924,-1.54695442113267,-0.725288389771742
"HER44L","HER44L_2A","HER44L_2A_295",15.85,5583.79,6.78,1,23950,77810,1.35,9,113,80,171,1003,453,42,347,31432,117,212,75,1728,326,1473,32173,6631,38804,4.85190770622832,0.206104497560066,-0.974228568980374,-1.76908723145928,-0.794858662478901
"HER44L","HER44L_2A","HER44L_2A_296",15.9,5640.36,6.78,1,22921,76027,1.43,37,109,74,178,1089,582,55,322,30879,40,168,101,1603,245,1756,30734,6625,37359,4.63909433962264,0.215559315416152,-1.18468689743935,-1.81123157264088,-0.626544675201523
"HER44L","HER44L_2A","HER44L_2A_297",15.95,5696.93,6.77,1,22279,74326,1.46,27,46,46,175,835,662,41,355,30852,58,140,138,1475,115,1761,29652,6607,36259,4.48796730740124,0.222818022393093,-1.33047958201349,-1.56264575092734,-0.232166168913847
"HER44L","HER44L_2A","HER44L_2A_298",16,5753.5,6.76,1,23428,82382,1.47,69,92,68,299,1282,726,56,463,36228,118,205,92,1521,356,1898,30212,7022,37234,4.30247792651666,0.23242420230372,-0.88710644143411,-1.45573306408993,-0.568626622655819
"HER44L","HER44L_2A","HER44L_2A_299",16.05,5788.42,6.77,1,23112,83103,1.49,50,87,58,318,1290,1206,36,546,39639,95,199,148,1302,319,1885,28206,6530,34736,4.31944869831547,0.231511026022832,-1.33301299450695,-1.40034611457554,-0.0673331200685871
"HER44L","HER44L_2A","HER44L_2A_300",16.1,5823.34,6.77,1,22361,78443,1.41,48,107,79,331,1579,507,57,449,36803,109,268,173,1186,306,2104,26644,6395,33039,4.16637998436278,0.240016514036931,-0.42639262821412,-1.56242863887858,-1.13603601066446
"HER44L","HER44L_2A","HER44L_2A_301",16.15,5858.25,6.77,1,21754,77859,1.38,94,114,72,322,1530,649,40,414,37045,87,177,194,1043,223,2398,25743,6477,32220,3.97452524316813,0.251602377345298,-0.700881171159682,-1.55847146884207,-0.857590297682391
"HER44L","HER44L_2A","HER44L_2A_302",16.2,5893.17,6.77,1,21370,78101,1.6,48,100,62,341,1737,601,73,500,37316,31,164,102,963,284,2483,25070,6811,31881,3.68081045367787,0.271679297965696,-0.566712457251691,-1.62803228895759,-1.0613198317059
"HER44L","HER44L_2A","HER44L_2A_303",16.25,5928.09,6.77,1,21447,80925,1.4,43,102,41,448,2184,1042,32,580,40014,145,190,187,840,442,2730,24065,6624,30689,3.63300120772947,0.275254519011012,-0.844103989898327,-1.58412010444981,-0.740016114551483
"HER44L","HER44L_2A","HER44L_2A_304",16.3,5963.01,6.78,1,20792,75574,1.62,27,61,58,354,1698,819,51,492,36230,100,154,190,999,359,2419,23621,6666,30287,3.54350435043504,0.282206511155328,-0.838787170719295,-1.56790945373752,-0.729122283018223
"HER44L","HER44L_2A","HER44L_2A_305",16.35,5997.92,6.78,1,20889,79158,1.42,57,69,62,319,2090,900,57,604,41088,85,86,138,724,179,2224,22911,6276,29187,3.65057361376673,0.27392955348959,-1.03720366053947,-1.87972824217401,-0.842524581634546
"HER44L","HER44L_2A","HER44L_2A_306",16.4,6032.84,6.79,1,20580,79066,1.62,45,85,64,354,1957,789,69,669,40576,82,129,174,594,371,2310,22781,6414,29195,3.55176177112566,0.281550414819367,-0.8014694077121,-1.7098710542623,-0.908401646550202
"HER44L","HER44L_2A","HER44L_2A_307",16.45,6067.76,6.79,1,20614,83229,1.56,49,60,41,355,2412,874,66,785,45332,82,98,184,546,358,2434,21862,6226,28088,3.51140379055573,0.284786387338761,-0.90096258618012,-1.91609376837166,-1.01513118219154
"HER44L","HER44L_2A","HER44L_2A_308",16.5,6102.67,6.79,1,19616,78935,1.55,92,61,44,414,2851,774,54,722,41298,113,128,183,546,199,2380,21163,6352,27515,3.33170654911839,0.30014648206776,-0.625705899764413,-1.92955911508736,-1.30385321532294
"HER44L","HER44L_2A","HER44L_2A_309",16.55,6137.59,6.8,1,19840,80342,1.34,84,69,59,433,3187,1683,68,789,40813,77,114,113,341,290,2994,21345,6376,27721,3.34771016311167,0.298711642070743,-1.35759546618832,-1.99609758641485,-0.638502120226531
"HER44L","HER44L_2A","HER44L_2A_310",16.6,6172.51,6.8,1,20392,82875,1.47,61,64,53,513,3283,1603,44,925,42459,113,NA,203,447,348,3069,21129,6512,27641,3.24462530712531,0.308201997254958,-1.13935630743878,-1.85623707233082,-0.71688076489204
"HER44L","HER44L_2A","HER44L_2A_311",16.65,6207.42,6.81,1,19841,80066,1.45,98,70,48,570,3292,795,40,860,42059,115,19,139,151,367,2766,20666,6398,27064,3.23007189746796,0.30959063195587,-0.332705753825736,-1.75361420096836,-1.42090844714263
"HER44L","HER44L_2A","HER44L_2A_312",16.7,6242.34,6.81,1,19913,81835,1.51,88,57,51,459,3103,884,83,758,42904,112,90,246,401,389,2694,21122,6376,27498,3.31273525721455,0.301865353659691,-0.655406852577098,-1.91107445438784,-1.25566760181074
"HER44L","HER44L_2A","HER44L_2A_313",16.75,6277.26,6.82,1,20624,82669,1.45,69,47,48,572,2769,1111,58,880,42787,56,114,142,430,398,3207,21811,6580,28391,3.31474164133739,0.301682637201412,-0.663876798259832,-1.57710253179116,-0.913225733531332
"HER44L","HER44L_2A","HER44L_2A_314",16.8,6312.17,6.82,1,20948,85271,1.41,63,48,51,512,2858,975,94,914,45235,81,62,243,305,437,3120,22089,6543,28632,3.37597432370472,0.29621078364797,-0.644112845958339,-1.7195527334503,-1.07543988749197
"HER44L","HER44L_2A","HER44L_2A_315",16.85,6347.09,6.82,1,20882,84691,1.58,54,16,63,557,2802,1299,81,955,44986,83,31,177,370,316,2910,21789,6332,28121,3.44109286165509,0.290605351324063,-0.846784776743316,-1.61552348696967,-0.768738710226353
"HER44L","HER44L_2A","HER44L_2A_316",16.9,6382.01,6.83,1,20255,79575,1.58,59,28,55,478,2948,1316,44,814,40614,117,64,164,179,282,2766,21827,6329,28156,3.44872807710539,0.289961973702295,-1.01274137939381,-1.81927152081777,-0.806530141423965
"HER44L","HER44L_2A","HER44L_2A_317",16.95,6416.92,6.83,1,19892,75935,1.68,63,46,67,486,2981,927,NA,748,37004,40,58,228,340,424,2936,21771,6514,28285,3.34218606079214,0.299205364935005,-0.645744941665361,-1.81380546977758,-1.16806052811222
"HER44L","HER44L_2B","HER44L_2B_122",17.05,6486.76,6.74,1,21078,85650,1.67,188,132,35,642,3520,827,65,842,43909,130,157,252,311,438,3169,22280,7014,29294,3.17650413458797,0.314811490125673,-0.25321639133373,-1.70162796490218,-1.44841157356845
"HER44L","HER44L_2B","HER44L_2B_123",17.1,6521.68,6.73,1,21635,88723,1.73,180,130,39,811,3634,1215,77,872,45826,42,23,197,390,328,3052,22973,7276,30249,3.15736668499175,0.316719627388674,-0.404231301659236,-1.4998211948407,-1.09558989318147
"HER44L","HER44L_2B","HER44L_2B_124",17.15,6556.59,6.73,1,21654,86947,1.72,225,178,44,772,3751,874,69,738,43241,13,157,260,534,496,3141,23560,7261,30821,3.24473213056053,0.308191850594227,-0.124095825630759,-1.58079320005711,-1.45669737442635
"HER44L","HER44L_2B","HER44L_2B_125",17.2,6591.51,6.73,1,22111,91023,1.63,267,169,47,821,3995,1041,33,845,47283,124,112,244,489,396,3162,22227,6977,29204,3.18575318904974,0.313897512034913,-0.237413959162541,-1.58227574874795,-1.34486178958541
"HER44L","HER44L_2B","HER44L_2B_126",17.25,6626.43,6.72,1,19851,75697,1.55,217,116,39,650,3251,809,33,686,34884,65,114,175,336,290,3322,21410,6917,28327,3.09527251698713,0.323073330219524,-0.218826554168809,-1.60974555741422,-1.39091900324541
"HER44L","HER44L_2B","HER44L_2B_127",17.3,6661.34,6.72,1,20184,78745,1.5,222,104,21,787,3555,848,61,726,37327,131,103,310,257,316,3256,21666,6783,28449,3.19416187527643,0.313071171420659,-0.0746523873744998,-1.50788209381994,-1.43322970644544
"HER44L","HER44L_2B","HER44L_2B_128",17.35,6696.26,6.71,1,18840,72059,1.6,203,96,47,592,2914,713,35,589,33832,113,104,224,317,318,2962,21104,6822,27926,3.09352096159484,0.323256254738438,-0.18597478553029,-1.59377535187114,-1.40780056634085
"HER44L","HER44L_2B","HER44L_2B_129",17.4,6731.18,6.7,1,19408,75925,1.55,249,125,23,620,2973,837,47,660,36551,63,8,250,323,376,3182,21008,6917,27925,3.03715483591152,0.329255521706017,-0.300104592450338,-1.56760734495896,-1.26750275250862
"HER44L","HER44L_2B","HER44L_2B_130",17.45,6766.09,6.69,1,19911,82609,1.76,268,100,34,591,3207,1191,NA,751,43981,9,46,189,419,410,3030,20516,6520,27036,3.14662576687117,0.317800740885163,-0.700732551949202,-1.69127518228706,-0.990542630337855
"HER44L","HER44L_2B","HER44L_2B_131",17.5,6801.01,6.69,1,17723,66867,1.52,245,116,50,687,3278,793,23,565,29932,62,NA,175,447,227,2968,19771,6335,26106,3.12091554853986,0.320418795205098,-0.143488929412499,-1.56265446708143,-1.41916553766893
"HER44L","HER44L_2B","HER44L_2B_132",17.55,6835.93,6.69,1,17959,68397,1.56,230,77,34,520,3204,584,27,543,31366,75,27,153,186,327,2912,19636,6334,25970,3.10009472687086,0.322570788347932,-0.116072171252754,-1.81832649661278,-1.70225432536002
"HER44L","HER44L_2B","HER44L_2B_133",17.6,6870.84,6.7,1,19012,78010,1.63,233,75,27,738,3394,1027,72,788,39077,48,169,198,312,368,3102,20410,6514,26924,3.1332514583973,0.319157275845174,-0.330453385328086,-1.5258206211937,-1.19536723586561
"HER44L","HER44L_2B","HER44L_2B_134",17.65,6905.76,6.7,1,18480,72027,1.68,224,69,34,765,3929,744,11,658,32399,118,NA,135,368,335,3401,20088,6562,26650,3.06126181042365,0.326662684189566,0.0278347989934441,-1.63626438573192,-1.66409918472537
"HER44L","HER44L_2B","HER44L_2B_135",17.7,6940.68,6.7,1,17410,67550,1.47,184,78,37,787,3482,866,10,653,30132,124,NA,94,117,353,3309,19324,6467,25791,2.98809339724756,0.334661560753467,-0.0956566601450319,-1.48713387191073,-1.3914772117657
"HER44L","HER44L_2B","HER44L_2B_136",17.75,6975.59,6.7,1,18772,75814,1.82,201,81,34,769,3789,1858,76,782,37395,50,NA,138,227,435,3101,19294,6230,25524,3.09695024077047,0.322898310355551,-0.88216494986814,-1.59476644151296,-0.712601491644817
"HER44L","HER44L_2B","HER44L_2B_137",17.8,7010.51,6.71,1,17680,71585,1.5,172,67,29,690,3368,1026,64,644,35111,93,58,164,306,277,2807,19305,6070,25375,3.18039538714992,0.314426314426314,-0.39673142813941,-1.58538277777091,-1.1886513496315
"HER44L","HER44L_2B","HER44L_2B_138",17.85,7045.43,6.71,1,17619,68959,1.51,221,57,34,679,3273,791,62,607,31840,89,116,261,246,317,2960,19802,6235,26037,3.17594226142743,0.314867185132815,-0.152676840208958,-1.57284114694248,-1.42016430673353
"HER44L","HER44L_2B","HER44L_2B_139",17.9,7080.35,6.71,1,18388,73295,1.62,153,57,34,650,3520,1279,54,695,34720,112,96,143,400,249,2979,19797,6516,26313,3.03821362799263,0.329140778905895,-0.67686143868916,-1.68924390570246,-1.0123824670133
"HER44L","HER44L_2B","HER44L_2B_140",17.95,7115.26,6.7,1,18622,73884,1.54,205,73,23,641,3207,914,83,707,35874,95,56,192,222,411,2997,20279,6673,26952,3.03896298516409,0.329059618324375,-0.35480111453348,-1.61006174277248,-1.255260628239
"HER44L","HER44L_2B","HER44L_2B_141",18,7150.18,6.71,1,19799,80364,1.83,206,71,49,763,4100,1424,45,813,39894,108,109,328,345,441,3253,20547,6417,26964,3.20196353436185,0.312308366184844,-0.623967060687464,-1.68148422140794,-1.05751716072048
"HER44L","HER44L_2B","HER44L_2B_142",18.05,7185.1,6.72,1,19680,78895,1.47,184,84,43,748,4084,924,71,610,38548,18,98,239,252,435,3573,20660,6611,27271,3.12509453940402,0.31999031945789,-0.211309093667207,-1.69742920131008,-1.48612010764287
"HER44L","HER44L_2B","HER44L_2B_143",18.1,7220.01,6.73,1,19379,78049,1.57,168,76,51,720,3553,1273,16,831,37670,20,83,201,384,415,3402,20573,6636,27209,3.10021097046413,0.322558693433141,-0.569880386547305,-1.59629638401093,-1.02641599746362
"HER44L","HER44L_2B","HER44L_2B_144",18.15,7254.93,6.75,1,19404,78269,1.61,216,77,37,647,3232,1030,48,696,38831,80,28,171,324,438,3427,20649,6666,27315,3.0976597659766,0.32282434984745,-0.464967786722781,-1.60851012514009,-1.1435423384173
"HER44L","HER44L_2B","HER44L_2B_145",18.2,7289.85,6.75,1,20859,86031,1.64,262,92,44,794,4175,1177,72,930,44393,58,115,214,375,432,3418,21049,6794,27843,3.09817486017074,0.322770677941945,-0.393640646013141,-1.65978617603782,-1.26614553002468
"HER44L","HER44L_2B","HER44L_2B_146",18.25,7324.76,6.76,1,19948,81377,1.66,229,82,28,923,4227,1274,59,669,40127,10,82,126,331,375,3057,20605,6789,27394,3.03505670938283,0.329483135161369,-0.322287601629256,-1.52161856606394,-1.19933096443468
"HER44L","HER44L_2B","HER44L_2B_147",18.3,7359.68,6.77,1,20056,81243,1.6,266,91,56,823,3309,1348,14,775,40991,44,106,245,190,387,3156,20710,6869,27579,3.01499490464405,0.331675519072912,-0.493421090795183,-1.39144510724454,-0.89802401644936
"HER44L","HER44L_2B","HER44L_2B_148",18.35,7394.6,6.77,1,19507,75776,1.56,242,112,41,818,3686,949,47,642,35044,56,54,177,256,423,3386,21581,6752,28333,3.19623815165877,0.312867800379964,-0.148546462007181,-1.50543480162702,-1.35688833961984
"HER44L","HER44L_2B","HER44L_2B_149",18.4,7429.51,6.78,1,20483,84484,1.52,300,81,40,937,3728,1430,45,772,44035,73,166,216,287,425,3040,20386,6344,26730,3.21343001261034,0.311193956636908,-0.422746441015531,-1.38094389356706,-0.958197452551529
