"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Si","S","Cl","K","Ca","Ti","V","Mn","Fe","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER44L","HER44L_2A","HER44L_2A_1",1.05,539.41,6.49,1,28946,95148,1.45,0.000481158279203027,0.000984187389278919,0.00155282899197341,0.00304004549132822,0.0139973317586335,0.00680182840146097,0.000481158279203027,0.00697679504844389,0.749557115674825,0.00343372044703978,0.00354307460140411,0.00354307460140411,0.0573890602103974,0.00231830807252368,0.0183058854405879,1,0.175710255232596,53757,5.69118745332338,0.175710255232596,-0.805318979048542,-1.52699424322303,-0.721675264174483
"HER44L","HER44L_2A","HER44L_2A_0",1.1,541.07,6.49,1,29307,97267,1.51,NA,0.000884917551584218,0.00170508503841837,0.00347492014158681,0.0150435983769317,0.00638867305533972,0.00049641716308383,0.00725200725200725,0.772360355693689,0.0034965034965035,0.00407925407925408,0.0033022533022533,0.0574333074333074,0.00153241819908487,0.0178062678062678,1,0.171781921781922,54291,5.82133433848473,0.171781921781922,-0.608955089339597,-1.46538104577606,-0.856425956436463
"HER44L","HER44L_2A","HER44L_2A_1",1.15,542.72,6.49,1,29547,97239,1.53,NA,0.000625269512721,0.00168175937904269,0.00284605433376455,0.014381198792583,0.00707201379905131,0.00127210004312204,0.00638206123329021,0.760931435963777,0.00413971539456662,0.00282449331608452,0.00321259163432514,0.0618154376886589,0.00340664079344545,0.0218197498921949,1,0.167356619232428,54142,5.97526410718887,0.167356619232428,-0.910211685797773,-1.61998812332925,-0.70977643753148
"HER44L","HER44L_2A","HER44L_2A_2",1.2,544.38,6.49,1,29993,99524,1.57,0.000623682739042539,0.000666695341735128,0.00148393479289432,0.0038926405436793,0.0163878016258764,0.00797883779947525,0.000881758355198073,0.00572067615811433,0.80893801883952,0.00180652931308873,0.00365607122887006,0.00223665534001462,0.0635296141769539,0.00206460492924427,0.0174631166931911,1,0.170136349950536,54409,5.87763873088105,0.170136349950536,-0.717705031341609,-1.43744952442082,-0.719744493079211
"HER44L","HER44L_2A","HER44L_2A_3",1.25,546.03,6.48,1,29560,96377,1.4,0.000151942695897547,0.000933362274799219,0.00117212936835251,0.00340785760798784,0.0165834599522466,0.00883438246147167,0.000803125678315607,0.00642500542652485,0.750510093336228,0.0025830258302583,0.00414586498806165,0.00230084653787714,0.0592793574994573,0.00638159322769698,0.020468851747341,1,0.173388322118515,54058,5.76740110165248,0.173388322118515,-0.952567380094287,-1.58232198381821,-0.629754603723926
"HER44L","HER44L_2A","HER44L_2A_4",1.3,547.69,6.48,1,29525,97230,1.66,0.000483686571101926,0.000945387388971946,0.00217658956995867,0.00492480872394688,0.0187758332600475,0.0106191188110105,0.000813472869580512,0.00740919883915223,0.780648140005277,0.00241843285550963,0.00367162078972826,0.00281417641368393,0.0610104652185384,0.00474892269809164,0.0212822091284847,1,0.174808723946882,53435,5.72053829706955,0.174808723946882,-0.768370601797533,-1.33828514193353,-0.569914540135997
"HER44L","HER44L_2A","HER44L_2A_5",1.35,549.34,6.48,1,28845,93709,1.33,0.00024518544935806,0.000869293865905849,0.00140424393723252,0.00390067760342368,0.0214425820256776,0.00951765335235378,0.000579529243937233,0.00768990727532097,0.742131776034237,0.00305367332382311,0.00358862339514979,0.00153798145506419,0.0622993937232525,0.00334343794579173,0.019146754636234,1,0.169556883024251,52471,5.89772577888787,0.169556883024251,-0.89199803930511,-1.70422847674219,-0.812230437437082
"HER44L","HER44L_2A","HER44L_2A_6",1.4,551,6.48,1,28731,94153,1.43,0.000111659483239912,0.000446637932959646,0.00107193103910315,0.00435471984635655,0.02025503025972,0.00721320261729829,0.00160789655865473,0.00803948279327363,0.741485964402957,0.00495768105585207,0.00174188793854262,0.00457803881283637,0.0584202416311217,0.00319346122066147,0.0222425690613904,1,0.181826302507872,52921,5.49975436010808,0.181826302507872,-0.50465276465891,-1.53714289155139,-1.03249012689248
"HER44L","HER44L_2A","HER44L_2A_7",1.45,552.65,6.47,1,28335,90730,1.53,0.000677613895602286,0.00101642084340343,0.00149075057032503,0.00372687642581257,0.0192216475052515,0.00761186276059901,0.000880898064282972,0.00623404783954103,0.70169177602602,0.00390757346463985,0.00395274772434667,0.00481105865877623,0.0581618593725295,0.00223612585548754,0.0197411514918799,1,0.173401395884625,51950,5.7669662628631,0.173401395884625,-0.714137456451781,-1.64046665467279,-0.926329198221012
"HER44L","HER44L_2A","HER44L_2A_8",1.5,554.31,6.47,1,28270,89696,1.4,0.000761819403988349,0.000918664575397715,0.00154604526103518,0.0031593098812458,0.0181940398834864,0.00808872955411158,0.000873851669280753,0.00636343266860856,0.661909029800583,0.00351781313018149,0.00298005825677795,0.00392112928523415,0.0578086488908806,0.00371947120770782,0.021622227201434,1,0.176719695272238,52517,5.65867883859516,0.176719695272238,-0.940118067954713,-1.75074044978351,-0.810622381828797
"HER44L","HER44L_2A","HER44L_2A_9",1.55,555.96,6.46,1,28456,90588,1.39,0.000421697443181818,0.00102095170454545,0.001708984375,0.00350674715909091,0.0185768821022727,0.00710227272727273,0.000821200284090909,0.00745738636363636,0.660134055397727,0.00377308238636364,0.00344016335227273,0.00213068181818182,0.0603249289772727,0.00266335227272727,0.020751953125,1,0.179532137784091,53145,5.57003337866238,0.179532137784091,-0.705725962766805,-1.66722903746251,-0.961503074695703
