"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,843,32506.7924080664,4905.85852093196,35427,33427.3585185185,1490.013,17664,37385,19721,-1.34293136804293,0.701330558650551,168.966742807135,30431,35972.5
"cps",2,843,71704.2645314353,7676.67377526183,75084,72814.0577777778,4238.7534,43262,88042,44780,-1.1941906291086,0.813533063415151,264.39868941686,67939,76908.5
"S",3,843,77.8671411625148,28.0703882786092,80,77.8785185185185,32.6172,6,170,164,0.0138327597960741,-0.57023438259194,0.966795527537382,55,99
"K",4,843,88.9406880189798,130.877783074951,32,56.5585185185185,25.2042,0,905,905,2.51360131751136,6.69726293258106,4.50767029208831,20,95.5
"Ca",5,843,807.349940688019,543.787862708296,556,679.954074074074,143.8122,358,3107,2749,2.08770827033057,3.8506413307249,18.7290488602227,490.5,888
"Ti",6,843,199.149466192171,271.266404469656,74,141.29037037037,80.0604,0,2058,2058,2.32274923063185,7.2092115758055,9.34291125613902,31.5,289
"Mn",7,843,77.0901542111506,116.202967388041,23,50.0148148148148,34.0998,0,676,676,2.02470362194017,3.77843484856498,4.00224279202229,5,106
"Fe",8,843,3491.18742586002,4109.05546798034,1739,2655.55259259259,2140.8744,120,24542,24422,1.78382458025411,3.0847877295678,141.523387899615,586,4660
"Ni",9,843,184.013048635824,45.9417277357482,188,186.69037037037,41.5128,0,317,317,-0.601177810259835,0.879858028965014,1.5823171543412,158,215
"Br",10,843,3298.93712930012,1041.92365127799,3375,3401.71851851852,634.5528,206,5929,5723,-0.83230698983953,1.21571868374123,35.8857567659158,2992.5,3886.5
"Rb",11,843,84.9134045077106,114.678879753143,29,62.4888888888889,42.9954,0,600,600,1.54637259789925,1.98991595177081,3.94975042553383,0,142.5
"Sr",12,843,1223.78766310795,771.736380869682,857,1105.35407407407,435.8844,319,3599,3280,1.11941773534709,0.130793214169449,26.5800128611425,645,1691
"Mo_inc",13,843,51587.590747331,11101.820998037,58082,53745.757037037,2839.179,22441,61842,39401,-1.36708588788162,0.617573654237224,382.367026130591,46702,59252
"Mo_coh",14,843,8520.9940688019,550.246192977647,8716,8607.38074074074,351.3762,6543,9459,2916,-1.38237320883013,1.45296391386181,18.9514855703171,8295,8887
