"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,843,32506.7924080664,4905.85852093196,35427,33427.3585185185,1490.013,17664,37385,19721,-1.34293136804293,0.701330558650551,168.966742807135,30431,35972.5
"cps",2,843,71704.2645314353,7676.67377526183,75084,72814.0577777778,4238.7534,43262,88042,44780,-1.1941906291086,0.813533063415151,264.39868941686,67939,76908.5
"MSE",3,843,1.39639383155397,0.117966928655627,1.39,1.39139259259259,0.118608,1.11,1.82,0.71,0.420449278896295,0.0687643621709744,0.00406299684527317,1.31,1.47
"Mg",4,843,5.355871886121,10.9575535197398,0,2.51851851851852,0,0,66,66,2.37963318501258,5.69873998950479,0.377398190238387,0,6
"Al",5,843,19.3487544483986,16.4792919139735,18,17.6711111111111,17.7912,0,74,74,0.689775092324489,-0.0245326939642134,0.567576962644063,5,30
"Si",6,843,18.4246737841044,29.1156667588754,9,11.4725925925926,13.3434,0,183,183,2.60444622709451,7.41826686801923,1.00279683075137,0,22
"P",7,843,14.2775800711744,11.1492278027582,14,13.4177777777778,11.8608,0,55,55,0.472778871287667,-0.30275603774165,0.383999803216693,5,22
"S",8,843,77.8671411625148,28.0703882786092,80,77.8785185185185,32.6172,6,170,164,0.0138327597960741,-0.57023438259194,0.966795527537382,55,99
"Cl",9,843,49.729537366548,14.4368694716691,49,49.5037037037037,14.826,0,142,142,0.355339463938454,1.68354193034724,0.497232197086738,40,59.5
"K",10,843,88.9406880189798,130.877783074951,32,56.5585185185185,25.2042,0,905,905,2.51360131751136,6.69726293258106,4.50767029208831,20,95.5
"Ca",11,843,807.349940688019,543.787862708296,556,679.954074074074,143.8122,358,3107,2749,2.08770827033057,3.8506413307249,18.7290488602227,490.5,888
"Ti",12,843,199.149466192171,271.266404469656,74,141.29037037037,80.0604,0,2058,2058,2.32274923063185,7.2092115758055,9.34291125613902,31.5,289
"V",13,843,7.44246737841044,11.5578663748967,0,4.9762962962963,0,0,70,70,1.80586529686793,3.30925428821009,0.398074063251913,0,12
"Cr",14,843,12.8564650059312,21.0879740882554,5,8.3037037037037,7.413,0,191,191,3.22632218927397,14.4565255295505,0.726308408383717,0,18
"Mn",15,843,77.0901542111506,116.202967388041,23,50.0148148148148,34.0998,0,676,676,2.02470362194017,3.77843484856498,4.00224279202229,5,106
"Fe",16,843,3491.18742586002,4109.05546798034,1739,2655.55259259259,2140.8744,120,24542,24422,1.78382458025411,3.0847877295678,141.523387899615,586,4660
"Co",17,843,45.7900355871886,48.1748083247315,34,38.7111111111111,50.4084,0,392,392,1.46234603680107,3.74206347704244,1.65922853528226,0,74
"Ni",18,843,184.013048635824,45.9417277357482,188,186.69037037037,41.5128,0,317,317,-0.601177810259835,0.879858028965014,1.5823171543412,158,215
"Cu",19,843,84.196915776987,53.2745021520606,83,81.8740740740741,53.3736,0,434,434,0.879621625508104,2.95847345443449,1.83487132066649,46,117.5
"Zn",20,843,68.0771055753262,51.1104712455997,63,64.0385185185185,48.9258,0,359,359,0.977507422600531,2.14439026636124,1.760338137119,31,97
"As",21,843,5.19098457888493,19.4301921035658,0,0,0,0,163,163,4.41446200511266,21.551569731245,0.669211363892483,0,0
"Se",22,843,88.9240806642942,71.9784305673502,84,82.3496296296296,80.0604,0,395,395,0.660255659290242,0.0276521539682668,2.47906883442377,28,137.5
"Br",23,843,3298.93712930012,1041.92365127799,3375,3401.71851851852,634.5528,206,5929,5723,-0.83230698983953,1.21571868374123,35.8857567659158,2992.5,3886.5
"Rb",24,843,84.9134045077106,114.678879753143,29,62.4888888888889,42.9954,0,600,600,1.54637259789925,1.98991595177081,3.94975042553383,0,142.5
"Sr",25,843,1223.78766310795,771.736380869682,857,1105.35407407407,435.8844,319,3599,3280,1.11941773534709,0.130793214169449,26.5800128611425,645,1691
"Y",26,843,1.57888493475682,10.4971155495053,0,0,0,0,140,140,8.21083502642407,77.5503840360858,0.361539864164917,0,0
"Zr",27,843,1199.66310794781,207.834097923531,1230,1215.03703703704,191.2554,504,1923,1419,-0.6710604723245,0.468300754110525,7.15818656827614,1083,1350
"Sn",28,843,4.11150652431791,6.40215210129875,0,2.81333333333333,0,0,30,30,1.5127139371008,1.58416516475322,0.220501831207886,0,8
"I",29,843,3.55041518386714,5.8974417089979,0,2.29185185185185,0,0,34,34,1.72524680794341,2.76633710401531,0.203118681921349,0,7
"Cs",30,843,0.167259786476868,1.16328246473648,0,0,0,0,13,13,7.53507081918098,60.216903793393,0.0400655763293066,0,0
"Ba",31,843,6.25860023724792,13.4417731353311,0,2.8637037037037,0,0,108,108,3.15800187700579,13.0095498522079,0.462959258718675,0,7
"Ir",32,843,6.97746144721234,25.07761282114,0,0.65037037037037,0,0,243,243,5.46625326852955,36.4379394600088,0.863718865451815,0,0
"Pt",33,843,5.52550415183867,32.2498080728741,0,0,0,0,765,765,16.5707646218699,366.458178002966,1.11074239156689,0,0
"Au",34,843,12.5326215895611,29.3941567727799,0,4.91407407407407,0,0,268,268,3.37219569560374,14.8251103580255,1.01238853633215,0,6
"Hg",35,843,3.88849347568209,22.6238349495107,0,0,0,0,259,259,8.06186148048661,73.1380708182356,0.779206266327236,0,0
"Pb",36,843,91.3641755634638,80.6702563466147,79,82.5985185185185,93.4038,0,418,418,0.814884439297531,0.245259455215727,2.77843121609522,18,144
"Th",37,843,94.5290628706999,84.4504101769168,82,84.9585185185185,96.369,0,387,387,0.766395267306298,-0.0749932429295472,2.90862662986242,18,148
"U",38,843,27.7378410438909,53.6364894105076,0,15.2311111111111,0,0,470,470,2.93453363383602,12.9078811374526,1.84733882410886,0,34
"Mo_inc",39,843,51587.590747331,11101.820998037,58082,53745.757037037,2839.179,22441,61842,39401,-1.36708588788162,0.617573654237224,382.367026130591,46702,59252
"Mo_coh",40,843,8520.9940688019,550.246192977647,8716,8607.38074074074,351.3762,6543,9459,2916,-1.38237320883013,1.45296391386181,18.9514855703171,8295,8887
