"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER24L","HER24L_3A","HER24L_3A_30",7.9,1737.5,6.83,1,33027,74305,1.29,-2.1683754623693,-0.410367960529031,-0.563362961361928,-0.677569222790167,NA,-0.579984243199179,-1.38883626380515,2.4436175026615,0.21535398440582,-0.120232329857747,0.297555622023912,0.334406550279535,63596,6.30568638713383,0.158587017908218,0.593063722002963,-2.57901994135848,-3.17208366336144
"HER24L","HER24L_3A","HER24L_3A_31",8,1757.18,6.82,1,32327,72442,1.25,-1.02838410626877,NA,-0.655310581801595,-0.677569222790167,NA,-0.604077371357573,0.763662996992838,1.94262110109241,-0.510698082738286,-0.499895654359586,0.202436091616539,-0.276229205656807,62204,6.43266818018879,0.15545648741525,NA,NA,-3.06694490177926
"HER24L","HER24L_3A","HER24L_3A_32",8.1,1776.86,6.81,1,32995,74719,1.44,-0.707761537365496,-0.402799756189261,-0.550490294500374,-0.46176475765199,-0.678948340282005,-0.578037323752036,0.104734651850598,2.48200803151737,0.0616017819517737,-0.134485901767373,0.313048575840265,-0.288950783905481,63425,6.58490791676632,0.151862412146087,-0.718464988544235,-2.56691980144884,-1.8484548129046
"HER24L","HER24L_3A","HER24L_3A_33",8.2,1796.54,6.81,1,32910,72833,1.37,-1.49150559468461,-0.311981304112015,-0.624048390852108,-0.688542331187024,-0.727495803907344,-0.644962679747575,0.0388418173363736,2.52423761325883,NA,-0.409191105843788,0.203336844745396,0.15993919144058,62454,6.25450110349634,0.159884854675457,1.04145387482816,-2.21664266319332,-3.25809653802148
"HER24L","HER24L_3A","HER24L_3A_34",8.3,1816.22,6.81,1,33042,73305,1.55,-1.06400883614691,-0.622277682042605,-0.583591437858654,-0.59709976121322,-0.62230963271911,-0.605294196012037,-0.0270510171778504,2.21615361919048,0.189728617330145,-0.160401487057601,0.228197631101869,-0.109031320102809,62582,6.39652523342395,0.156334879252046,-1.45861502269952,-3.89182029811063,-2.43320527541111
"HER24L","HER24L_3A","HER24L_3A_35",8.4,1835.9,6.81,1,33359,73708,1.35,-1.09963356602505,-0.440640777888113,-0.725190773335741,-0.608072869610076,-0.678948340282005,-0.644475949885789,-0.510265136948827,2.26702106992451,0.0103510478004251,-0.682600530655692,0.342232977215254,-0.481591825956827,63643,6.70869670542636,0.149060248794844,-0.162518929497775,-2.49708706834487,-2.3345681388471
"HER24L","HER24L_3A","HER24L_3A_36",8.5,1855.57,6.81,1,33565,75305,1.5,-1.49150559468461,-0.493618208266507,-0.510033341506921,-0.483710974445703,-0.517123461530877,-0.590692300158465,0.346341711736086,2.48968613728855,-1.01466363522655,-0.349585259676264,0.330883487791647,0.223547082683949,63905,6.39298935677927,0.156421345976367,-1.00822822719984,-2.97704014054184,-1.968811913342
"HER24L","HER24L_3A","HER24L_3A_37",8.6,1875.25,6.82,1,32716,73176,1.47,-1.84775289346602,-0.523891025625589,-0.614853628808141,-0.567838138821603,-0.500940973655764,-0.587041826195072,1.202948560421,2.18736072254858,NA,-0.678713192862158,0.270893329409724,-0.383453936609915,62905,6.56979542719615,0.152211741001923,-0.796331416795176,-3.02360117256278,-2.22726975576761
"HER24L","HER24L_3A","HER24L_3A_38",8.7,1894.93,6.84,1,33004,74177,1.32,-1.52713032456275,-0.470913595247195,-0.646115819757628,-0.640992194800646,-0.314842363091966,-0.388456042586491,-0.707943640491499,1.57023297119049,NA,-0.473980069069358,0.291880877312109,-0.0327018506107661,63331,6.44807714924144,0.155084993069235,-0.0327898228229908,-2.72129542785223,-2.68850560502924
"HER24L","HER24L_3A","HER24L_3A_39",8.8,1914.61,6.85,1,32675,72491,1.4,-0.885885186756204,-0.599573069023293,-0.732546582970915,-0.520288002435225,-0.4200285342802,-0.59361267932918,-0.510265136948827,1.78521993278335,NA,-0.564684617585155,0.246212693679023,-0.118118161709004,62777,6.42395931882687,0.155667237348355,-1.59393372589814,-3.44876579858126,-1.85483207268313
"HER24L","HER24L_3A","HER24L_3A_40",8.9,1934.29,6.86,1,32433,70564,1.31,-1.09963356602505,-0.39523155184949,-0.749097154650055,-0.659280708795407,-0.711313316032231,-0.636688272097218,-0.620086527805867,1.7122779279572,NA,-0.370317727908446,0.165505213333373,-1.10858389678432,61336,6.75325496144609,0.148076743097801,0.430782916092454,-2.30258509299405,-2.7333680090865
"HER24L","HER24L_3A","HER24L_3A_41",9,1953.97,6.88,1,32187,71451,1.42,-1.52713032456275,-0.5465956386449,-0.673700105889528,-0.662938411594359,-0.452393510030425,-0.533258176467748,-0.598122249634459,1.76026608902704,-1.12570689255447,-0.613924229636588,0.144877966682531,-0.176273947988656,61620,6.31481481481481,0.158357771260997,-0.22314355131421,-3.09331260189286,-2.87016905057865
"HER24L","HER24L_3A","HER24L_3A_42",9.1,1973.65,6.88,1,32783,72750,1.26,-1.49150559468461,-0.38766334750972,-0.824494203410581,-0.622703680805885,-0.411937290342643,-0.573413390065072,-0.861693587691355,2.08274653141634,-0.886536799848176,-0.375500844966492,0.230629664549785,-0.29076815222672,62509,6.47625882071523,0.154410135185048,0.130053128248198,-2.16975032178397,-2.29980345003217
"HER24L","HER24L_3A","HER24L_3A_43",9.2,1993.33,6.89,1,32749,72288,1.35,-1.27775721541576,-0.592004864683523,-0.754614011876435,-0.659280708795407,-0.678948340282005,-0.558568129280607,0.368305989907494,2.07986724175215,-0.758409964469804,-0.553022604204553,0.215136710733432,-0.737840759251542,62091,6.65138632162662,0.150344597598933,-0.619039208406224,-3.34487895107193,-2.72583974266571
"HER24L","HER24L_3A","HER24L_3A_44",9.3,2013,6.89,1,33144,74692,1.22,-1.59837978431903,-0.380095143169949,-0.684733820342288,-0.633676789202742,-0.549488437281103,-0.51816955075239,0.104734651850598,2.12113706027221,-0.280069779057217,-0.481754744656426,0.332775069362248,0.11813972005208,63868,6.43862101094806,0.15531276003039,0.241162056816888,-2.33767641280532,-2.5788384696222
"HER24L","HER24L_3A","HER24L_3A_45",9.4,2032.68,6.89,1,33386,73914,1.34,-1.09963356602505,-0.55416384298467,-0.710479154065395,-0.578811247218459,NA,-0.609431399837216,0.41223454625031,2.05395363477443,0.650985224692283,-0.428627794811459,0.344214634098741,-0.0799534269629831,63886,6.53639259171877,0.152989586529264,-0.926762031741451,-3.09819385451594,-2.17143182277449
"HER24L","HER24L_3A","HER24L_3A_46",9.5,2052.36,6.89,1,33464,74713,1.4,-0.921509916634345,-0.637414090722146,-0.682894867933495,-0.615388275207981,-0.678948340282005,-0.648856518641861,0.675805884307206,2.05299387155304,-0.664450285192332,-0.677417413597646,0.380605060504592,0.817826523729139,64784,6.22149147252257,0.16073316252486,-1.55814461804655,-3.9982007016692,-2.44005608362265
"HER24L","HER24L_3A","HER24L_3A_47",9.6,2072.04,6.89,1,33201,74488,1.52,-1.7408787038316,-0.584436660343752,-0.791393060052301,-0.622703680805885,-0.776043267532682,-0.67757358048722,-1.01544353489121,2.27086012281009,-0.442363770536488,-0.185021293083317,0.355023671645034,-0.0417886922169617,64027,6.53436102612379,0.153037151758541,-0.8754687373539,-3.2241949863458,-2.3487262489919
"HER24L","HER24L_3A","HER24L_3A_48",9.7,2091.72,6.89,1,33366,75770,1.6,-0.56526261785293,-0.296844895432474,-0.758291916694021,-0.527603408033129,-0.411937290342643,-0.601643722048644,0.0168775391649656,2.239187936504,1.08661646497875,-0.589304423610872,0.417986315352187,0.674254426351249,65120,6.32343679712101,0.158141851035072,-0.15684247149297,-2.008593851349,-1.85175137985603
"HER24L","HER24L_3A","HER24L_3A_49",9.8,2111.4,6.9,1,33550,75397,1.29,-1.81212816358788,-0.523891025625589,-0.725190773335741,-0.640992194800646,-0.759860779657569,-0.649343248503647,1.26884139493522,2.19024001221277,1.0011985747265,-0.543952149352973,0.43582122730357,0.0763402486635807,64989,6.58951302113745,0.151756282564775,-0.298492988555997,-2.88795337703188,-2.58946038847589
"HER24L","HER24L_3A","HER24L_3A_50",9.9,2131.08,6.9,1,33840,75030,1.61,-1.45588086480647,-0.304413099772244,-0.607497819172968,-0.454449352054086,NA,-0.663945144357219,0.170627486364822,2.09042463718751,-0.784035331545478,-0.49471253730154,0.435460926052026,0.372571285025556,65148,6.46596378638551,0.154655985253979,-0.455475528682826,-2.21627277230691,-1.76079724362409
"HER24L","HER24L_3A","HER24L_3A_51",10,2150.76,6.9,1,33696,73640,1.38,-1.52713032456275,-0.175753625996146,-0.556007151726754,-0.439818540858277,-0.62230963271911,-0.580714337991858,0.85152010967847,1.70747911185022,NA,-0.492120978772517,0.342503203153912,0.0363581455963202,63931,6.48518908792881,0.154197508575555,-0.220240791656248,-1.9904519246781,-1.77021113302185
"HER24L","HER24L_3A","HER24L_3A_52",10.1,2176.62,6.91,1,33611,73833,1.29,-2.06150127273487,-0.576868456003982,-0.506355436689334,-0.637334492001694,-0.687039584219562,-0.58850201578043,-1.03740781306262,1.94358086431381,0.762028482020205,-0.341810584089196,0.348268023178601,-0.123570266672722,63907,6.56027445877203,0.152432646878494,-0.693147180559945,-3.50405476710186,-2.81090758654192
"HER24L","HER24L_3A","HER24L_3A_53",10.2,2202.48,6.92,1,33184,72804,1.39,-0.672136807487355,-0.410367960529031,-0.657149534210388,-0.560522733223698,-0.687039584219562,-0.695825950304185,1.44455562030649,1.67580692554413,NA,-0.502487212888608,0.277018450685956,0.325319708673339,63363,6.28310344827586,0.159157016629164,-0.332705753825736,-2.47166142303798,-2.13895566921224
"HER24L","HER24L_3A","HER24L_3A_54",10.3,2228.34,6.93,1,32616,72358,1.42,-1.81212816358788,-0.440640777888113,-0.616692581216934,-0.626361383604837,-0.703222072094675,-0.552727370939178,-0.0490152953492584,1.40131464422466,0.129936094153572,-0.301641426889342,0.240267723028562,-0.408897093107263,62551,6.5398987463838,0.152907566122938,-0.0289875368732523,-2.63061846096939,-2.60163092409614
"HER24L","HER24L_3A","HER24L_3A_55",10.4,2254.21,6.92,1,32793,73108,1.34,-0.992759376390628,-0.569300251664211,-0.640598962531248,-0.575153544419507,-0.598035900906441,-0.529364337573462,0.214556042707638,1.82457022486062,-0.271527990031992,-0.428627794811459,0.245582166488823,-0.18899552623733,62731,6.45289295473447,0.154969252862982,-1.05860695405441,-3.29583686600433,-2.23722991194992
"HER24L","HER24L_3A","HER24L_3A_56",10.5,2280.07,6.92,1,32623,72011,1.37,-1.38463140505018,-0.569300251664211,-0.510033341506921,-0.567838138821603,-0.759860779657569,-0.643259125231325,-0.268658077063339,1.99348855182644,NA,-0.242035580721818,0.174782970560607,-0.383453936609915,61838,6.44139590854392,0.155245852637872,-1.09861228866811,-3.43966366248995,-2.34105137382184
"HER24L","HER24L_3A","HER24L_3A_57",10.6,2305.93,6.92,1,32767,71633,1.45,-1.13525829590319,NA,-0.690250677568668,-0.553207327625794,-0.727495803907344,-0.685604623206684,-0.795800753177131,1.81881164553224,-0.826744276671602,-0.369021948643935,0.207120007886599,-0.165369738061221,62317,6.39228944246738,0.156438473101119,NA,NA,-2.06109240301164
"HER24L","HER24L_3A","HER24L_3A_58",10.7,2331.79,6.91,1,32673,71716,1.4,-0.707761537365496,-0.440640777888113,-0.646115819757628,-0.534918813631033,NA,-0.582174527577215,-0.510265136948827,1.26982708289331,NA,-0.343106363353707,0.226125898905496,-0.686954446256847,62241,6.64349748250031,0.150523124699619,-0.567984037605939,-2.59613228489822,-2.02814824729229
"HER24L","HER24L_3A","HER24L_3A_59",10.8,2357.66,6.91,1,32578,71543,1.25,-1.38463140505018,-0.622277682042605,-0.642437914940041,-0.35934907928133,-0.549488437281103,-0.574630214719536,1.24687711676381,0.956944272717981,-0.459447348586937,-0.580233968759292,0.188294267493473,0.434361807947686,62438,6.12762557077626,0.1631953500503,-2.37954613413017,-3.82428409112014,-1.44473795698997
"HER24L","HER24L_3A","HER24L_3A_60",10.9,2383.52,6.9,1,32811,71913,1.12,-1.13525829590319,-0.0470941522200478,-0.581752485449861,-0.677569222790167,-0.606127144843998,-0.632794433202932,0.346341711736086,1.07019633284279,NA,-0.284796296450694,0.253418718709885,0.0508970921662331,62950,6.36343431980349,0.157147846546938,1.40982485853008,-1.74209683154101,-3.1519216900711
"HER24L","HER24L_3A","HER24L_3A_61",11,2409.38,6.9,1,33282,72925,1.37,-0.992759376390628,-0.55416384298467,-0.530261818003648,0.0210520118096939,-0.258203655529071,-0.464385901025066,0.236520320879046,0.951185693389601,-0.809660698621153,-0.283500517186183,0.259994216550546,0.114504983409602,63058,6.34599254426841,0.157579762822631,-2.41214729550557,-3.30746490399945,-0.895317608493876
"HER24L","HER24L_3A","HER24L_3A_62",11.1,2435.24,6.89,1,32985,72607,1.35,-0.31588950870594,-0.501186412606277,-0.478771150557434,-0.447133946456182,-0.606127144843998,-0.54104585425632,-0.576157971463051,1.02988627754413,-0.459447348586937,-0.0256404435484158,0.213425279788603,0.336223918600774,62663,6.19767976108431,0.161350705191171,-1.17272026082183,-3.0463522644005,-1.87363200357867
"HER24L","HER24L_3A","HER24L_3A_63",11.2,2461.1,6.89,1,32945,72326,1.45,-1.17088302578134,-0.319549508451785,-0.568879818588308,-0.41055691846666,-0.581853413031328,-0.454407938858459,-0.312586633406155,1.29574068987102,NA,-0.326261232915059,0.208651288205657,-0.439792354568327,62183,6.51093127189274,0.15358785989908,-0.631271776841858,-2.29857707159651,-1.66730529475465
"HER24L","HER24L_3A","HER24L_3A_64",11.3,2486.97,6.88,1,32936,72446,1.32,-1.20650775565948,-0.380095143169949,-0.469576388513468,-0.520288002435225,-0.468575997905538,-0.561975238313107,1.37866278579226,0.974220010703122,1.35141192476071,0.00286670027083487,0.191627054070246,-0.154465528133787,62151,6.36735419630156,0.157051103043843,-0.421213465076304,-2.57587842799373,-2.15466496291742
"HER24L","HER24L_3A","HER24L_3A_65",11.4,2512.83,6.89,1,32921,71933,1.28,-0.56526261785293,-0.478481799586966,-0.585430390267448,-0.447133946456182,-0.695130828157118,-0.570006281032572,-0.795800753177131,0.965582141710552,-1.17695762670582,-0.242035580721818,0.211623773530887,-0.0290671139682879,62442,6.34179894179894,0.157683964625396,-1.06352096885684,-2.8250666594884,-1.76154569063156
"HER24L","HER24L_3A","HER24L_3A_66",11.5,2538.69,6.9,1,32912,71282,1.11,-1.3133819452939,-0.508754616946048,-0.614853628808141,-0.571495841620555,-0.581853413031328,-0.610404859560788,0.258484599050454,0.838893396486185,NA,-0.297754089095808,0.215947388549404,-0.139926581563874,62429,6.3932970156324,0.15641381865333,-0.693147180559945,-2.94021956362373,-2.24707238306379
"HER24L","HER24L_3A","HER24L_3A_67",11.6,2564.55,6.91,1,33003,70188,1.46,-1.34900667517204,-0.569300251664211,-0.605658866764174,-0.432503135260373,-0.589944656968885,-0.567085901861857,-0.817765031348539,0.628705251000303,NA,-0.286092075715206,0.105424979638564,0.565212327076902,61590,5.97350543478261,0.167405891049699,-1.64412347042199,-3.33639738843524,-1.69227391801325
"HER24L","HER24L_3A","HER24L_3A_68",11.7,2590.42,6.92,1,32748,71342,1.44,-0.707761537365496,-0.523891025625589,-0.554168199317961,-0.51297259683732,-0.589944656968885,-0.505027844484175,-1.32294342929092,0.850410555142945,0.249521140506719,-0.12282388838677,0.135600209455297,-0.198082367843525,61505,6.31157869709938,0.158438965588684,-1.05416052609728,-3.09104245335832,-2.03688192726104
"HER24L","HER24L_3A","HER24L_3A_69",11.8,2616.28,6.93,1,32033,68684,1.31,-0.707761537365496,-0.523891025625589,-0.574396675814688,-0.491026380043608,-0.436211022155313,-0.555404385178999,-0.0709795735206664,0.691089860391089,-0.971954690100423,-0.0787673933933829,-0.0340116047086084,-0.0545102704656355,59701,6.03109174419974,0.16580745948057,-1.14117190308691,-3.06906354663954,-1.92789164355263
"HER24L","HER24L_3A","HER24L_3A_70",11.9,2642.14,6.94,1,31863,69345,1.13,-1.88337762334417,-0.508754616946048,-0.609336771581761,-0.578811247218459,-0.606127144843998,-0.549806991768463,-0.224729520720523,0.759233049110257,-1.18549941573104,-0.117640771328725,-0.014555337125282,-0.403444988143545,59725,6.19665019881913,0.16137751332011,-0.65232518603969,-2.94654202936322,-2.29421684332353
