"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER24L","HER24L_3A","HER24L_3A_12",6.1,1383.28,6.79,1,30466,67642,1.57,0.000559630643775108,0.000719525113425139,0.0111126656406772,0.00167889193132533,0.0010393140527252,0.0412927467871205,0.00383746727160074,0.0763296224491835,NA,0.0221054104291168,1,0.157815841544581,57929,6.33649949341439,0.157815841544581,-0.847297860387204,-2.73724935579447,-1.88995149540727
"HER24L","HER24L_3A","HER24L_3A_13",6.2,1402.96,6.79,1,30487,67095,1.26,0.00100830846172461,0.000524320400096798,0.00963942889408728,0.00250060498507703,0.000342824876986368,0.0307130757441316,0.00387190449302251,0.0761676211986771,0.00106880696942809,0.0251068806969428,1,0.161349520045172,57589,6.19772528433946,0.161349520045172,-1.56218502758355,-2.91151419446997,-1.34932916688642
"HER24L","HER24L_3A","HER24L_3A_14",6.3,1422.64,6.8,1,30896,68150,1.51,0.00115934055137451,0.000785993594152208,0.00905857617260419,0.000903892633275039,0.000687744394883182,0.0272936275569354,0.00365487021280777,0.0747872904835826,0.000844943113713623,0.0233243599064668,1,0.162641724469946,59168,6.14848375015102,0.162641724469946,-0.139761942375159,-2.44451858888271,-2.30475664650755
"HER24L","HER24L_3A","HER24L_3A_15",6.4,1442.32,6.81,1,31111,68879,1.2,0.00100996368015227,0.000466137083147202,0.00945869831219531,0.000582671353934003,0.000388447569289335,0.0295997047798473,0.00446714704682735,0.0716297317769534,NA,0.0224328471264591,1,0.163614116184668,59911,6.1119420702754,0.163614116184668,-0.22314355131421,-3.01021029273464,-2.78706674142043
"HER24L","HER24L_3A","HER24L_3A_16",6.5,1462,6.82,1,30886,68315,1.2,0.000905102020738642,0.000491903272140566,0.00975936091926883,0.00133797690022234,0.000413198748598076,0.0338822973850422,0.00285303897841528,0.0739822521299412,NA,0.025500265627767,1,0.158412529760148,58874,6.3126319711837,0.158412529760148,-1.00063188030791,-2.98770010185673,-1.98706822154882
"HER24L","HER24L_3A","HER24L_3A_17",6.6,1481.68,6.83,1,30448,67262,1.29,0.0008000800080008,0.00106010601060106,0.00928092809280928,0.00212021202120212,0.00066006600660066,0.0335433543354335,0.00334033403340334,0.073947394739474,0.0004000400040004,0.0239223922392239,1,0.16035603560356,58012,6.236123238119,0.16035603560356,-0.693147180559945,-2.16959263867413,-1.47644545811419
"HER24L","HER24L_3A","HER24L_3A_18",6.7,1501.36,6.84,1,30498,67991,1.4,0.000415940421486294,0.000812074156235145,0.0103985105371573,0.00150530819204563,0.000277293614324196,0.0309578513706227,0.00370385041990176,0.0800982411662177,NA,0.0190540326414197,1,0.160592616067184,58596,6.22693635915146,0.160592616067184,-0.617161273582023,-2.54982619588732,-1.93266492230529
"HER24L","HER24L_3A","HER24L_3A_19",6.8,1521.03,6.84,1,30265,68358,1.37,0.000672707846939179,0.00100906177040877,0.00906177040876894,0.00178069724189783,0.000415496023109493,0.0307664912350125,0.00362075105852558,0.0814174350045507,0.00346246685924578,0.0205571603814649,1,0.158561196628547,58556,6.30671325180933,0.158561196628547,-0.567984037605939,-2.19504355138986,-1.62705951378392
"HER24L","HER24L_3A","HER24L_3A_20",6.9,1540.71,6.85,1,30679,70192,1.37,0.000427076660260517,0.000757090443189098,0.00821151942228175,0.00333896298021859,0.00102886649971852,0.0344379088773708,0.00341661328208413,0.0833187739017335,NA,0.0227515384466057,1,0.160755537437152,59794,6.22062552831784,0.160755537437152,-1.48393283068381,-2.38381053291663,-0.899877702232825
"HER24L","HER24L_3A","HER24L_3A_21",7,1560.39,6.86,1,30588,69344,1.38,0.000764451065331164,0.000842856302801027,0.00868338004978733,0.00164650998686712,0.000431228806084246,0.035772389595625,0.00376345139855342,0.0796009173412784,0.00364584354234863,0.0209930023325558,1,0.160730736813219,59217,6.22158536585366,0.160730736813219,-0.669616683149751,-2.33236965435157,-1.66275297120182
"HER24L","HER24L_3A","HER24L_3A_22",7.1,1580.07,6.86,1,30472,69583,1.4,0.000937573247909993,0.000898507695913743,0.00908274083912806,0.00134776154387061,0.000312524415969998,0.0287131807172435,0.00449253847956872,0.0815688725681694,0.00251972810375811,0.0202945542620517,1,0.157902961168841,59280,6.33300346363187,0.157902961168841,-0.405465108108164,-2.31339600909826,-1.9079309009901
"HER24L","HER24L_3A","HER24L_3A_23",7.2,1599.75,6.86,1,30586,69116,1.29,0.00068792012264633,0.000805849286528559,0.00906089075828452,0.00110067219623413,0.00068792012264633,0.0259837257753843,0.00369511380164315,0.0871496521089666,0.00373442352293722,0.0200479578599788,1,0.164216360706003,59233,6.08952722920407,0.164216360706003,-0.311779624030841,-2.41982597629234,-2.1080463522615
"HER24L","HER24L_3A","HER24L_3A_24",7.3,1619.43,6.86,1,30788,70081,1.31,0.000483278561763,0.000483278561763,0.00771312584573748,0.00056060313164508,0.0003866228494104,0.0289193891358979,0.00303498936787164,0.0882273342354533,NA,0.0231780398221535,1,0.160274502223081,60021,6.23929562175853,0.160274502223081,-0.148420005118273,-2.77008559202166,-2.62166558690339
"HER24L","HER24L_3A","HER24L_3A_25",7.4,1639.11,6.86,1,31218,70243,1.42,0.000517459465675189,0.000670780788838208,0.00795354363908161,0.000862432442791981,0.00036413814251217,0.0301851354977193,0.00400551956763387,0.0861474184522212,NA,0.02234658285101,1,0.155812794664418,60308,6.4179581795818,0.155812794664418,-0.251314428280906,-2.47293045874128,-2.22161603046038
"HER24L","HER24L_3A","HER24L_3A_26",7.5,1658.79,6.87,1,32124,71998,1.48,0.00101189918485899,0.00033729972828633,0.00891970392579406,0.00125550454417689,0.000505949592429495,0.0272275836222243,0.0041225522346107,0.08721071863581,0.00127424341797058,0.0222243043193104,1,0.156619507167619,61723,6.38490069394592,0.156619507167619,-1.3143208614948,-3.27504609633526,-1.96072523484045
"HER24L","HER24L_3A","HER24L_3A_27",7.6,1678.47,6.87,1,31262,69993,1.38,0.000788795259532879,0.000557928354303744,0.0100042325599292,0.000654122898149217,9.61945438454731e-05,0.0258763322944323,0.00382854284504983,0.0904421101235138,0.00375158720997345,0.020123898572473,1,0.158432413713494,60213,6.31183970856102,0.158432413713494,-0.159064694629687,-2.886532981589,-2.72746828695931
"HER24L","HER24L_3A","HER24L_3A_28",7.7,1698.14,6.87,1,31971,71622,1.55,0.00105138651596793,0.000375495184274262,0.00884291158965886,0.00073221560933481,NA,0.0231868276289357,0.00260969153070612,0.10052006083022,0.00144565645945591,0.0157144734618779,1,0.155623979122468,61552,6.42574496320425,0.155623979122468,-0.667829372575656,-3.15912582046243,-2.49129644788677
"HER24L","HER24L_3A","HER24L_3A_29",7.8,1717.82,6.85,1,32660,72892,1.32,0.00105123381653204,0.00105123381653204,0.00831765703957803,0.00108811921360333,NA,0.0189959794917192,0.00298771716277526,0.105658219910737,NA,0.0180369591678654,1,0.157758843273948,62776,6.33878887070376,0.157758843273948,-0.0344861760711693,-2.06841607166813,-2.03392989559696
"HER24L","HER24L_3A","HER24L_3A_30",7.9,1737.5,6.83,1,33027,74305,1.29,0.000309704687471535,0.000692281066112842,0.00912717931901405,0.000382576378641307,NA,0.0201854584540271,0.00220436865788563,0.106483758721831,0.00311526479750779,0.0206044706782533,1,0.158587017908218,63596,6.30568638713383,0.158587017908218,0.593063722002963,-2.57901994135848,-3.17208366336144
"HER24L","HER24L_3A","HER24L_3A_31",8,1757.18,6.82,1,32327,72442,1.25,0.000910188539054518,NA,0.00837744961456302,0.000390080802451936,NA,0.0187424537940002,0.00406798551128448,0.0988761957834123,0.00159747376242222,0.015566081545463,1,0.15545648741525,62204,6.43266818018879,0.15545648741525,NA,NA,-3.06694490177926
"HER24L","HER24L_3A","HER24L_3A_32",8.1,1776.86,6.81,1,32995,74719,1.44,0.00105333890271144,0.000708279606995623,0.00922579590650709,0.00145288124511923,0.000308737264587836,0.0202676933694132,0.00343243194159417,0.106877576594083,0.00277863538129052,0.0203403374316692,1,0.151862412146087,63425,6.58490791676632,0.151862412146087,-0.718464988544235,-2.56691980144884,-1.8484548129046
"HER24L","HER24L_3A","HER24L_3A_33",8.2,1796.54,6.81,1,32910,72833,1.37,0.000668585755409045,0.000947163153496146,0.00869161482031758,0.000334292877704522,0.000204290091930541,0.0156189061194168,0.00345435973628006,0.110112359550562,NA,0.0168632184975392,1,0.159884854675457,62454,6.25450110349634,0.159884854675457,1.04145387482816,-2.21664266319332,-3.25809653802148
"HER24L","HER24L_3A","HER24L_3A_34",8.3,1816.22,6.81,1,33042,73305,1.55,0.000886901572402579,0.000184771160917204,0.009053786884943,0.000794515991943977,0.00044345078620129,0.0185510245560873,0.00338131224478483,0.103619667042368,0.00310415550340903,0.0203248277008924,1,0.156334879252046,62582,6.39652523342395,0.156334879252046,-1.45861502269952,-3.89182029811063,-2.43320527541111
"HER24L","HER24L_3A","HER24L_3A_35",8.4,1835.9,6.81,1,33359,73708,1.35,0.000848574575261343,0.000613862458699695,0.00745662339538159,0.000722191127881994,0.000306931229349847,0.015220178020113,0.00290681928972503,0.102208099373499,0.00265405239496633,0.0125841804033437,1,0.149060248794844,63643,6.70869670542636,0.149060248794844,-0.162518929497775,-2.49708706834487,-2.3345681388471
"HER24L","HER24L_3A","HER24L_3A_36",8.5,1855.57,6.81,1,33565,75305,1.5,0.000651454009156548,0.000488590506867411,0.00959085069036029,0.00133909990771068,0.000669549953855341,0.0192540851595158,0.0036191889397586,0.106639402109987,0.000488590506867411,0.0172635312426485,1,0.156421345976367,63905,6.39298935677927,0.156421345976367,-1.00822822719984,-2.97704014054184,-1.968811913342
"HER24L","HER24L_3A","HER24L_3A_37",8.6,1875.25,6.82,1,32716,73176,1.47,0.000476234087370638,0.000421284000366334,0.008663797051012,0.000934151479073175,0.000714351131055958,0.0197637146258815,0.00437769026467625,0.10217052843667,NA,0.012821686967671,1,0.152211741001923,62905,6.56979542719615,0.152211741001923,-0.796331416795176,-3.02360117256278,-2.22726975576761
"HER24L","HER24L_3A","HER24L_3A_38",8.7,1894.93,6.84,1,33004,74177,1.32,0.000638359962063179,0.00054716568176844,0.00831691836288028,0.000565404537827387,0.00113080907565477,0.0345626322317064,0.00277230612096009,0.0900087546509083,NA,0.0156489384985774,1,0.155084993069235,63331,6.44807714924144,0.155084993069235,-0.0327898228229908,-2.72129542785223,-2.68850560502924
"HER24L","HER24L_3A","HER24L_3A_39",8.8,1914.61,6.85,1,32675,72491,1.4,0.000975681596436001,0.000239318127427698,0.00752931647060989,0.00117818155041328,0.000902045249535171,0.0193663592349184,0.00296386296275842,0.0949724784153458,NA,0.0145063603394636,1,0.155667237348355,62777,6.42395931882687,0.155667237348355,-1.59393372589814,-3.44876579858126,-1.85483207268313
"HER24L","HER24L_3A","HER24L_3A_40",8.9,1934.29,6.86,1,32433,70564,1.31,0.000879737950397754,0.000748713149274684,0.00748713149274684,0.000486663547028545,0.000243331773514272,0.0163781001403837,0.00291998128217127,0.0951427234440805,NA,0.0175573233504913,1,0.148076743097801,61336,6.75325496144609,0.148076743097801,0.430782916092454,-2.30258509299405,-2.7333680090865
"HER24L","HER24L_3A","HER24L_3A_41",9,1953.97,6.88,1,32187,71451,1.42,0.000657944206331303,0.000375968117903602,0.00829009699977442,0.000469960147379502,0.000845928265283104,0.0244379276637341,0.00295134972554327,0.0964922174599594,0.000263177682532521,0.0140988044213851,1,0.158357771260997,61620,6.31481481481481,0.158357771260997,-0.22314355131421,-3.09331260189286,-2.87016905057865
"HER24L","HER24L_3A","HER24L_3A_42",9.1,1973.65,6.88,1,32783,72750,1.26,0.000664844500258551,0.000757184014183349,0.00662997709980055,0.000664844500258551,0.000923395139247987,0.0209610696609293,0.00267784590381916,0.101000960330945,0.000775651916968309,0.0172490212011524,1,0.154410135185048,62509,6.47625882071523,0.154410135185048,0.130053128248198,-2.16975032178397,-2.29980345003217
"HER24L","HER24L_3A","HER24L_3A_43",9.2,1993.33,6.89,1,32749,72288,1.35,0.000778123610493553,0.000259374536831184,0.00735512079442715,0.000481695568400771,0.000314954794723581,0.0221579961464355,0.00372387727879057,0.101267229879947,0.00105602489995554,0.0147658218467467,1,0.150344597598933,62091,6.65138632162662,0.150344597598933,-0.619039208406224,-3.34487895107193,-2.72583974266571
"HER24L","HER24L_3A","HER24L_3A_44",9.3,2013,6.89,1,33144,74692,1.22,0.000596939329257263,0.000759740964509243,0.00786874570384574,0.000596939329257263,0.000596939329257263,0.0246373141347998,0.0034188343402916,0.0996526898447958,0.00204406497594154,0.0154118881371875,1,0.15531276003039,63868,6.43862101094806,0.15531276003039,0.241162056816888,-2.33767641280532,-2.5788384696222
"HER24L","HER24L_3A","HER24L_3A_45",9.4,2032.68,6.89,1,33386,73914,1.34,0.000848237650923135,0.000342904582288076,0.00759804363912,0.000866285260517244,NA,0.0178129906693858,0.00366366474760418,0.0981609485823603,0.00400656932989226,0.0161165153675396,1,0.152989586529264,63886,6.53639259171877,0.152989586529264,-0.926762031741451,-3.09819385451594,-2.17143182277449
"HER24L","HER24L_3A","HER24L_3A_46",9.5,2052.36,6.89,1,33464,74713,1.4,0.000931682582910791,0.000143335781986276,0.00781180011825202,0.000680844964434809,0.000304588536720836,0.0147815025173347,0.00385214914088116,0.0974324978051708,0.00121835414688334,0.0125597978965474,1,0.16073316252486,64784,6.22149147252257,0.16073316252486,-1.55814461804655,-3.9982007016692,-2.44005608362265
"HER24L","HER24L_3A","HER24L_3A_47",9.6,2072.04,6.89,1,33201,74488,1.52,0.000522249635325686,0.000270129121720182,0.00678924525923391,0.000648309892128437,9.00430405733941e-05,0.0127320859370779,0.00248518791982568,0.102018764969655,0.00169280916277981,0.0194673053719678,1,0.153037151758541,64027,6.53436102612379,0.153037151758541,-0.8754687373539,-3.2241949863458,-2.3487262489919
"HER24L","HER24L_3A","HER24L_3A_48",9.7,2091.72,6.89,1,33366,75770,1.6,0.00110265348225084,0.000942590879988618,0.00702496976595291,0.00110265348225084,0.000889236679234545,0.0181226435228,0.00329017571316782,0.100163619548979,0.00485523226862062,0.0136764601266273,1,0.158141851035072,65120,6.32343679712101,0.158141851035072,-0.15684247149297,-2.008593851349,-1.85175137985603
"HER24L","HER24L_3A","HER24L_3A_49",9.8,2111.4,6.9,1,33550,75397,1.29,0.000478502817849927,0.00040761351150179,0.00731932088044518,0.000549392124198065,0.00012405628610924,0.0145854747811293,0.00428880303406231,0.0989083046822387,0.00466097189239003,0.0142487505759756,1,0.151756282564775,64989,6.58951302113745,0.151756282564775,-0.298492988555997,-2.88795337703188,-2.58946038847589
"HER24L","HER24L_3A","HER24L_3A_50",9.9,2131.08,6.9,1,33840,75030,1.61,0.00065577257098295,0.000921626315976038,0.00845414909078019,0.00145333380596221,NA,0.0135230938286484,0.00340292793591152,0.0970720640884761,0.000957073481975116,0.014923256885612,1,0.154655985253979,65148,6.46596378638551,0.154655985253979,-0.455475528682826,-2.21627277230691,-1.76079724362409
"HER24L","HER24L_3A","HER24L_3A_51",10,2150.76,6.9,1,33696,73640,1.38,0.000631883011373894,0.00124571222242282,0.00911716916410905,0.00155262682794728,0.000433291207799242,0.0199494493590901,0.00402599747246795,0.0916771980501896,NA,0.0152374074742733,1,0.154197508575555,63931,6.48518908792881,0.154197508575555,-0.220240791656248,-1.9904519246781,-1.77021113302185
"HER24L","HER24L_3A","HER24L_3A_52",10.1,2176.62,6.91,1,33611,73833,1.29,0.000360659285173297,0.000288527428138637,0.00959353698560969,0.000577054856277275,0.000288527428138637,0.0193493706495474,0.00247051610343708,0.0960075017131316,0.00423774660078624,0.0173116456883182,1,0.152432646878494,63907,6.56027445877203,0.152432646878494,-0.693147180559945,-3.50405476710186,-2.81090758654192
"HER24L","HER24L_3A","HER24L_3A_53",10.2,2202.48,6.92,1,33184,72804,1.39,0.00107934068748514,0.000695168578380257,0.00823225948081883,0.000969577227740885,0.000292702559318003,0.0115617510930611,0.0045734774893438,0.0922927757349578,NA,0.0152937087243657,1,0.159157016629164,63363,6.28310344827586,0.159157016629164,-0.332705753825736,-2.47166142303798,-2.13895566921224
"HER24L","HER24L_3A","HER24L_3A_54",10.3,2228.34,6.93,1,32616,72358,1.42,0.000497649986176389,0.000626670352962861,0.00869965901760206,0.000645101833932356,0.000258040733572943,0.022486406782785,0.00335452953644825,0.087715417933831,0.00296746843608884,0.0182655976407704,1,0.152907566122938,62551,6.5398987463838,0.152907566122938,-0.0289875368732523,-2.63061846096939,-2.60163092409614
"HER24L","HER24L_3A","HER24L_3A_55",10.4,2254.21,6.92,1,32793,73108,1.34,0.000920572964613175,0.00031299480796848,0.00845085981514895,0.000902161505320912,0.000497109400891115,0.0242294804286188,0.00357182310269912,0.0957395883197702,0.00209890635931804,0.0164414331479913,1,0.154969252862982,62731,6.45289295473447,0.154969252862982,-1.05860695405441,-3.29583686600433,-2.23722991194992
"HER24L","HER24L_3A","HER24L_3A_56",10.5,2280.07,6.92,1,32623,72011,1.37,0.000728590644148857,0.000317590793603348,0.00990136003586908,0.000952772380810043,0.000130772679719026,0.0158421760573905,0.00321327155881034,0.100433418024212,NA,0.0193730384098042,1,0.155245852637872,61838,6.44139590854392,0.155245852637872,-1.09861228866811,-3.43966366248995,-2.34105137382184
"HER24L","HER24L_3A","HER24L_3A_57",10.6,2305.93,6.92,1,32767,71633,1.45,0.000853638168760554,NA,0.00801677584575129,0.00102065433221371,0.000204130866442741,0.0125076549074916,0.00274648802122961,0.0963868836639635,0.000909310223244938,0.0174253530536122,1,0.156438473101119,62317,6.39228944246738,0.156438473101119,NA,NA,-2.06109240301164
"HER24L","HER24L_3A","HER24L_3A_58",10.7,2331.79,6.91,1,32673,71716,1.4,0.00107212835964361,0.000628489038411771,0.00842914710340493,0.0011090983030796,NA,0.0203149839180746,0.00297608044659692,0.0854375392805649,NA,0.0177270878775555,1,0.150523124699619,62241,6.64349748250031,0.150523124699619,-0.567984037605939,-2.59613228489822,-2.02814824729229
"HER24L","HER24L_3A","HER24L_3A_59",10.8,2357.66,6.91,1,32578,71543,1.25,0.000726554640634897,0.000186296061701256,0.00853235962591751,0.00201199746637356,0.000614777003614144,0.0210514549722419,0.00448973508700026,0.0800327881068594,0.00171392376765155,0.0144565743880174,1,0.1631953500503,62438,6.12762557077626,0.1631953500503,-2.37954613413017,-3.82428409112014,-1.44473795698997
"HER24L","HER24L_3A","HER24L_3A_60",10.9,2383.52,6.9,1,32811,71913,1.12,0.000845572691678462,0.00158085329313799,0.00902556938291576,0.000386022315766254,0.000477932390948696,0.0163783753975111,0.00367640300729766,0.0811382143710594,NA,0.0184555430966343,1,0.157147846546938,62950,6.36343431980349,0.157147846546938,1.40982485853008,-1.74209683154101,-3.1519216900711
"HER24L","HER24L_3A","HER24L_3A_61",11,2409.38,6.9,1,33282,72925,1.37,0.00091786907515512,0.000348790248558946,0.00952748100011014,0.00389176487865771,0.00126665932371407,0.0290597349194111,0.00357968939310497,0.0787531666483093,0.000936226456658222,0.0184491684106179,1,0.157579762822631,63058,6.34599254426841,0.157579762822631,-2.41214729550557,-3.30746490399945,-0.895317608493876
"HER24L","HER24L_3A","HER24L_3A_62",11.1,2435.24,6.89,1,32985,72607,1.35,0.00127879607835869,0.000481865188946754,0.0101377022443798,0.00155679522582797,0.000481865188946754,0.0235001945994032,0.00292825768667643,0.0810274848490465,0.00170506143781159,0.0223140649035343,1,0.161350705191171,62663,6.19767976108431,0.161350705191171,-1.17272026082183,-3.0463522644005,-1.87363200357867
"HER24L","HER24L_3A","HER24L_3A_63",11.2,2461.1,6.89,1,32945,72326,1.45,0.000834817453250223,0.000927574948055803,0.0092386464826358,0.00174384090234491,0.000537993469872366,0.0301276343128525,0.00315375482338973,0.0862459186702286,NA,0.0180320569902048,1,0.15358785989908,62183,6.51093127189274,0.15358785989908,-0.631271776841858,-2.29857707159651,-1.66730529475465
"HER24L","HER24L_3A","HER24L_3A_64",11.3,2486.97,6.88,1,32936,72446,1.32,0.000819138043377083,0.000781904495950852,0.0102764590896398,0.00119147351763939,0.000800521269663967,0.0220050265289025,0.00459834310713953,0.0803127617983803,0.00565949920878712,0.0228241645722796,1,0.157051103043843,62151,6.36735419630156,0.157051103043843,-0.421213465076304,-2.57587842799373,-2.15466496291742
"HER24L","HER24L_3A","HER24L_3A_65",11.4,2512.83,6.89,1,32921,71933,1.28,0.00114948921890354,0.000537664312067783,0.00906613271038434,0.00155737249012737,0.000278102230379888,0.0213026308470994,0.00274394200641489,0.0798153401190278,0.00014832118953594,0.0192261341935962,1,0.157683964625396,62442,6.34179894179894,0.157683964625396,-1.06352096885684,-2.8250666594884,-1.76154569063156
"HER24L","HER24L_3A","HER24L_3A_66",11.5,2538.69,6.9,1,32912,71282,1.11,0.000759470223210151,0.000463091599518385,0.00876169306288784,0.00092618319903677,0.000537186255441326,0.0182087616930629,0.00363063814022414,0.0772992497916088,NA,0.018412521996851,1,0.15641381865333,62429,6.3932970156324,0.15641381865333,-0.693147180559945,-2.94021956362373,-2.24707238306379
"HER24L","HER24L_3A","HER24L_3A_67",11.6,2564.55,6.91,1,33003,70188,1.46,0.000758178854391751,0.000322226013116494,0.00906023730998142,0.00166799347966185,0.000530725198074226,0.0220061412487206,0.00278630728988969,0.0749459797566246,NA,0.0190113347738732,1,0.167405891049699,61590,5.97350543478261,0.167405891049699,-1.64412347042199,-3.33639738843524,-1.69227391801325
"HER24L","HER24L_3A","HER24L_3A_68",11.7,2590.42,6.92,1,32748,71342,1.44,0.00109242272992673,0.000433202117039911,0.00953044657487804,0.00124310172715801,0.000527376490309457,0.0266701825099354,0.00233552445708474,0.0788239504266099,0.00329610306443411,0.0212645734842635,1,0.158438965588684,61505,6.31157869709938,0.158438965588684,-1.05416052609728,-3.09104245335832,-2.03688192726104
"HER24L","HER24L_3A","HER24L_3A_69",11.8,2616.28,6.93,1,32033,68684,1.31,0.00113259129076352,0.00044913102909588,0.00966608084358524,0.00140597539543058,0.000917789494239406,0.0236086701816052,0.0035344659246241,0.0784807654754931,0.000624877953524702,0.0227104081234134,1,0.16580745948057,59701,6.03109174419974,0.16580745948057,-1.14117190308691,-3.06906354663954,-1.92789164355263
"HER24L","HER24L_3A","HER24L_3A_70",11.9,2642.14,6.94,1,31863,69345,1.13,0.000486135417882005,0.000486135417882005,0.00925601835647338,0.00093338000233345,0.000505580834597285,0.0239567533932252,0.00338350250845876,0.079531754365496,0.000136117917006961,0.0220316571384125,1,0.16137751332011,59725,6.19665019881913,0.16137751332011,-0.65232518603969,-2.94654202936322,-2.29421684332353
"HER24L","HER24L_3A","HER24L_3A_71",12,2668,6.95,1,31730,68560,1.38,0.000860231871590842,0.00154450722399265,0.0100099708694207,0.00140765215351229,0.000664724628047469,0.0193161156620853,0.00269799996089855,0.0777727814815539,0.00375373907603277,0.0253963909362842,1,0.165770591800426,59628,6.03243306993749,0.165770591800426,0.0927817334509663,-1.86887677257249,-1.96165850602345
"HER24L","HER24L_3A","HER24L_3A_72",12.1,2693.87,6.96,1,31987,69276,1.29,0.000116722434051825,0.000603065909267761,0.0100575830674656,0.000894871994397323,0.000739242082328224,0.0294529608590771,0.00319041319741654,0.0757723134386429,0.000564158431250486,0.0234028480273909,1,0.167107618084196,59994,5.98416763678696,0.167107618084196,-0.394654192003949,-2.81405567002328,-2.41940147801933
