"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER24L","HER24L_3A","HER24L_3A_26",7.5,1658.79,6.87,1,32124,71998,1.48,54,18,476,67,27,1453,220,4654,68,1186,53365,8358,61723,6.38490069394592,0.156619507167619,-1.3143208614948,-3.27504609633526,-1.96072523484045
"HER24L","HER24L_3A","HER24L_3A_27",7.6,1678.47,6.87,1,31262,69993,1.38,41,29,520,34,5,1345,199,4701,195,1046,51978,8235,60213,6.31183970856102,0.158432413713494,-0.159064694629687,-2.886532981589,-2.72746828695931
"HER24L","HER24L_3A","HER24L_3A_28",7.7,1698.14,6.87,1,31971,71622,1.55,56,20,471,39,NA,1235,139,5354,77,837,53263,8289,61552,6.42574496320425,0.155623979122468,-0.667829372575656,-3.15912582046243,-2.49129644788677
"HER24L","HER24L_3A","HER24L_3A_29",7.8,1717.82,6.85,1,32660,72892,1.32,57,57,451,59,NA,1030,162,5729,NA,978,54222,8554,62776,6.33878887070376,0.157758843273948,-0.0344861760711693,-2.06841607166813,-2.03392989559696
"HER24L","HER24L_3A","HER24L_3A_30",7.9,1737.5,6.83,1,33027,74305,1.29,17,38,501,21,NA,1108,121,5845,171,1131,54891,8705,63596,6.30568638713383,0.158587017908218,0.593063722002963,-2.57901994135848,-3.17208366336144
"HER24L","HER24L_3A","HER24L_3A_31",8,1757.18,6.82,1,32327,72442,1.25,49,NA,451,21,NA,1009,219,5323,86,838,53835,8369,62204,6.43266818018879,0.15545648741525,NA,NA,-3.06694490177926
"HER24L","HER24L_3A","HER24L_3A_32",8.1,1776.86,6.81,1,32995,74719,1.44,58,39,508,80,17,1116,189,5885,153,1120,55063,8362,63425,6.58490791676632,0.151862412146087,-0.718464988544235,-2.56691980144884,-1.8484548129046
"HER24L","HER24L_3A","HER24L_3A_33",8.2,1796.54,6.81,1,32910,72833,1.37,36,51,468,18,11,841,186,5929,NA,908,53845,8609,62454,6.25450110349634,0.159884854675457,1.04145387482816,-2.21664266319332,-3.25809653802148
"HER24L","HER24L_3A","HER24L_3A_34",8.3,1816.22,6.81,1,33042,73305,1.55,48,10,490,43,24,1004,183,5608,168,1100,54121,8461,62582,6.39652523342395,0.156334879252046,-1.45861502269952,-3.89182029811063,-2.43320527541111
"HER24L","HER24L_3A","HER24L_3A_35",8.4,1835.9,6.81,1,33359,73708,1.35,47,34,413,40,17,843,161,5661,147,697,55387,8256,63643,6.70869670542636,0.149060248794844,-0.162518929497775,-2.49708706834487,-2.3345681388471
"HER24L","HER24L_3A","HER24L_3A_36",8.5,1855.57,6.81,1,33565,75305,1.5,36,27,530,74,37,1064,200,5893,27,954,55261,8644,63905,6.39298935677927,0.156421345976367,-1.00822822719984,-2.97704014054184,-1.968811913342
"HER24L","HER24L_3A","HER24L_3A_37",8.6,1875.25,6.82,1,32716,73176,1.47,26,23,473,51,39,1079,239,5578,NA,700,54595,8310,62905,6.56979542719615,0.152211741001923,-0.796331416795176,-3.02360117256278,-2.22726975576761
"HER24L","HER24L_3A","HER24L_3A_38",8.7,1894.93,6.84,1,33004,74177,1.32,35,30,456,31,62,1895,152,4935,NA,858,54828,8503,63331,6.44807714924144,0.155084993069235,-0.0327898228229908,-2.72129542785223,-2.68850560502924
"HER24L","HER24L_3A","HER24L_3A_39",8.8,1914.61,6.85,1,32675,72491,1.4,53,13,409,64,49,1052,161,5159,NA,788,54321,8456,62777,6.42395931882687,0.155667237348355,-1.59393372589814,-3.44876579858126,-1.85483207268313
"HER24L","HER24L_3A","HER24L_3A_40",8.9,1934.29,6.86,1,32433,70564,1.31,47,40,400,26,13,875,156,5083,NA,938,53425,7911,61336,6.75325496144609,0.148076743097801,0.430782916092454,-2.30258509299405,-2.7333680090865
"HER24L","HER24L_3A","HER24L_3A_41",9,1953.97,6.88,1,32187,71451,1.42,35,20,441,25,45,1300,157,5133,14,750,53196,8424,61620,6.31481481481481,0.158357771260997,-0.22314355131421,-3.09331260189286,-2.87016905057865
"HER24L","HER24L_3A","HER24L_3A_42",9.1,1973.65,6.88,1,32783,72750,1.26,36,41,359,36,50,1135,145,5469,42,934,54148,8361,62509,6.47625882071523,0.154410135185048,0.130053128248198,-2.16975032178397,-2.29980345003217
"HER24L","HER24L_3A","HER24L_3A_43",9.2,1993.33,6.89,1,32749,72288,1.35,42,14,397,26,17,1196,201,5466,57,797,53976,8115,62091,6.65138632162662,0.150344597598933,-0.619039208406224,-3.34487895107193,-2.72583974266571
"HER24L","HER24L_3A","HER24L_3A_44",9.3,2013,6.89,1,33144,74692,1.22,33,42,435,33,33,1362,189,5509,113,852,55282,8586,63868,6.43862101094806,0.15531276003039,0.241162056816888,-2.33767641280532,-2.5788384696222
"HER24L","HER24L_3A","HER24L_3A_45",9.4,2032.68,6.89,1,33386,73914,1.34,47,19,421,48,NA,987,203,5439,222,893,55409,8477,63886,6.53639259171877,0.152989586529264,-0.926762031741451,-3.09819385451594,-2.17143182277449
"HER24L","HER24L_3A","HER24L_3A_46",9.5,2052.36,6.89,1,33464,74713,1.4,52,8,436,38,17,825,215,5438,68,701,55813,8971,64784,6.22149147252257,0.16073316252486,-1.55814461804655,-3.9982007016692,-2.44005608362265
"HER24L","HER24L_3A","HER24L_3A_47",9.6,2072.04,6.89,1,33201,74488,1.52,29,15,377,36,5,707,138,5665,94,1081,55529,8498,64027,6.53436102612379,0.153037151758541,-0.8754687373539,-3.2241949863458,-2.3487262489919
"HER24L","HER24L_3A","HER24L_3A_48",9.7,2091.72,6.89,1,33366,75770,1.6,62,53,395,62,50,1019,185,5632,273,769,56228,8892,65120,6.32343679712101,0.158141851035072,-0.15684247149297,-2.008593851349,-1.85175137985603
"HER24L","HER24L_3A","HER24L_3A_49",9.8,2111.4,6.9,1,33550,75397,1.29,27,23,413,31,7,823,242,5581,263,804,56426,8563,64989,6.58951302113745,0.151756282564775,-0.298492988555997,-2.88795337703188,-2.58946038847589
"HER24L","HER24L_3A","HER24L_3A_50",9.9,2131.08,6.9,1,33840,75030,1.61,37,52,477,82,NA,763,192,5477,54,842,56422,8726,65148,6.46596378638551,0.154655985253979,-0.455475528682826,-2.21627277230691,-1.76079724362409
"HER24L","HER24L_3A","HER24L_3A_51",10,2150.76,6.9,1,33696,73640,1.38,35,69,505,86,24,1105,223,5078,NA,844,55390,8541,63931,6.48518908792881,0.154197508575555,-0.220240791656248,-1.9904519246781,-1.77021113302185
"HER24L","HER24L_3A","HER24L_3A_52",10.1,2176.62,6.91,1,33611,73833,1.29,20,16,532,32,16,1073,137,5324,235,960,55454,8453,63907,6.56027445877203,0.152432646878494,-0.693147180559945,-3.50405476710186,-2.81090758654192
"HER24L","HER24L_3A","HER24L_3A_53",10.2,2202.48,6.92,1,33184,72804,1.39,59,38,450,53,16,632,250,5045,NA,836,54663,8700,63363,6.28310344827586,0.159157016629164,-0.332705753825736,-2.47166142303798,-2.13895566921224
"HER24L","HER24L_3A","HER24L_3A_54",10.3,2228.34,6.93,1,32616,72358,1.42,27,34,472,35,14,1220,182,4759,161,991,54255,8296,62551,6.5398987463838,0.152907566122938,-0.0289875368732523,-2.63061846096939,-2.60163092409614
"HER24L","HER24L_3A","HER24L_3A_55",10.4,2254.21,6.92,1,32793,73108,1.34,50,17,459,49,27,1316,194,5200,114,893,54314,8417,62731,6.45289295473447,0.154969252862982,-1.05860695405441,-3.29583686600433,-2.23722991194992
"HER24L","HER24L_3A","HER24L_3A_56",10.5,2280.07,6.92,1,32623,72011,1.37,39,17,530,51,7,848,172,5376,NA,1037,53528,8310,61838,6.44139590854392,0.155245852637872,-1.09861228866811,-3.43966366248995,-2.34105137382184
"HER24L","HER24L_3A","HER24L_3A_57",10.6,2305.93,6.92,1,32767,71633,1.45,46,NA,432,55,11,674,148,5194,49,939,53887,8430,62317,6.39228944246738,0.156438473101119,NA,NA,-2.06109240301164
"HER24L","HER24L_3A","HER24L_3A_58",10.7,2331.79,6.91,1,32673,71716,1.4,58,34,456,60,NA,1099,161,4622,NA,959,54098,8143,62241,6.64349748250031,0.150523124699619,-0.567984037605939,-2.59613228489822,-2.02814824729229
"HER24L","HER24L_3A","HER24L_3A_59",10.8,2357.66,6.91,1,32578,71543,1.25,39,10,458,108,33,1130,241,4296,92,776,53678,8760,62438,6.12762557077626,0.1631953500503,-2.37954613413017,-3.82428409112014,-1.44473795698997
"HER24L","HER24L_3A","HER24L_3A_60",10.9,2383.52,6.9,1,32811,71913,1.12,46,86,491,21,26,891,200,4414,NA,1004,54401,8549,62950,6.36343431980349,0.157147846546938,1.40982485853008,-1.74209683154101,-3.1519216900711
"HER24L","HER24L_3A","HER24L_3A_61",11,2409.38,6.9,1,33282,72925,1.37,50,19,519,212,69,1583,195,4290,51,1005,54474,8584,63058,6.34599254426841,0.157579762822631,-2.41214729550557,-3.30746490399945,-0.895317608493876
"HER24L","HER24L_3A","HER24L_3A_62",11.1,2435.24,6.89,1,32985,72607,1.35,69,26,547,84,26,1268,158,4372,92,1204,53957,8706,62663,6.19767976108431,0.161350705191171,-1.17272026082183,-3.0463522644005,-1.87363200357867
"HER24L","HER24L_3A","HER24L_3A_63",11.2,2461.1,6.89,1,32945,72326,1.45,45,50,498,94,29,1624,170,4649,NA,972,53904,8279,62183,6.51093127189274,0.15358785989908,-0.631271776841858,-2.29857707159651,-1.66730529475465
"HER24L","HER24L_3A","HER24L_3A_64",11.3,2486.97,6.88,1,32936,72446,1.32,44,42,552,64,43,1182,247,4314,304,1226,53715,8436,62151,6.36735419630156,0.157051103043843,-0.421213465076304,-2.57587842799373,-2.15466496291742
"HER24L","HER24L_3A","HER24L_3A_65",11.4,2512.83,6.89,1,32921,71933,1.28,62,29,489,84,15,1149,148,4305,8,1037,53937,8505,62442,6.34179894179894,0.157683964625396,-1.06352096885684,-2.8250666594884,-1.76154569063156
"HER24L","HER24L_3A","HER24L_3A_66",11.5,2538.69,6.9,1,32912,71282,1.11,41,25,473,50,29,983,196,4173,NA,994,53985,8444,62429,6.3932970156324,0.15641381865333,-0.693147180559945,-2.94021956362373,-2.24707238306379
"HER24L","HER24L_3A","HER24L_3A_67",11.6,2564.55,6.91,1,33003,70188,1.46,40,17,478,88,28,1161,147,3954,NA,1003,52758,8832,61590,5.97350543478261,0.167405891049699,-1.64412347042199,-3.33639738843524,-1.69227391801325
"HER24L","HER24L_3A","HER24L_3A_68",11.7,2590.42,6.92,1,32748,71342,1.44,58,23,506,66,28,1416,124,4185,175,1129,53093,8412,61505,6.31157869709938,0.158438965588684,-1.05416052609728,-3.09104245335832,-2.03688192726104
"HER24L","HER24L_3A","HER24L_3A_69",11.8,2616.28,6.93,1,32033,68684,1.31,58,23,495,72,47,1209,181,4019,32,1163,51210,8491,59701,6.03109174419974,0.16580745948057,-1.14117190308691,-3.06906354663954,-1.92789164355263
"HER24L","HER24L_3A","HER24L_3A_70",11.9,2642.14,6.94,1,31863,69345,1.13,25,25,476,48,26,1232,174,4090,7,1133,51426,8299,59725,6.19665019881913,0.16137751332011,-0.65232518603969,-2.94654202936322,-2.29421684332353
"HER24L","HER24L_3A","HER24L_3A_71",12,2668,6.95,1,31730,68560,1.38,44,79,512,72,34,988,138,3978,192,1299,51149,8479,59628,6.03243306993749,0.165770591800426,0.0927817334509663,-1.86887677257249,-1.96165850602345
"HER24L","HER24L_3A","HER24L_3A_72",12.1,2693.87,6.96,1,31987,69276,1.29,6,31,517,46,38,1514,164,3895,29,1203,51404,8590,59994,5.98416763678696,0.167107618084196,-0.394654192003949,-2.81405567002328,-2.41940147801933
"HER24L","HER24L_3A","HER24L_3A_73",12.2,2719.73,6.97,1,32079,69514,1.38,68,38,552,117,11,1276,142,3870,66,1366,51471,8465,59936,6.08044890726521,0.164461541450526,-1.12458777507137,-2.67596188655071,-1.55137411147934
"HER24L","HER24L_3A","HER24L_3A_74",12.3,2745.59,6.97,1,31915,68943,1.2,48,26,592,88,35,1567,170,3653,51,1355,51091,8395,59486,6.08588445503276,0.164314654244387,-1.21924027645672,-3.12541009686252,-1.9061698204058
"HER24L","HER24L_3A","HER24L_3A_75",12.4,2771.45,6.97,1,31494,68548,1.29,54,34,624,99,62,1263,146,3669,168,1550,50405,8562,58967,5.88705909834151,0.169864100783652,-1.06875932551843,-2.90978984375327,-1.84103051823484
"HER24L","HER24L_3A","HER24L_3A_76",12.5,2797.32,6.97,1,30264,66178,1.44,39,44,618,192,26,1162,202,3431,196,1199,49122,8207,57329,5.9853783355672,0.167073816212695,-1.47330573810952,-2.64229882353943,-1.16899308542991
"HER24L","HER24L_3A","HER24L_3A_77",12.6,2823.18,6.96,1,30311,65410,1.41,42,73,657,80,NA,1035,171,3282,161,1682,48168,8017,56185,6.00823250592491,0.166438299285833,-0.0915671935254905,-2.19722457733622,-2.10565738381073
"HER24L","HER24L_3A","HER24L_3A_78",12.7,2849.04,6.94,1,30573,68559,1.48,51,62,993,172,80,2987,151,3039,76,1708,48892,8361,57253,5.84762588207152,0.171009572118138,-1.02036009176836,-2.77359627900008,-1.75323618723172
"HER24L","HER24L_3A","HER24L_3A_79",12.8,2874.9,6.91,1,31590,70315,1.39,39,48,727,356,105,2923,165,3675,50,1793,50085,8537,58622,5.86681504041232,0.170450234601178,-2.00372971994414,-2.71772546662563,-0.713995746681489
"HER24L","HER24L_3A","HER24L_3A_80",12.9,2900.76,6.92,1,32136,69768,1.4,70,44,659,126,57,2081,169,3638,41,1467,50931,8319,59250,6.1222502704652,0.163338634623314,-1.05209227303322,-2.70653390058425,-1.65444162755103
"HER24L","HER24L_3A","HER24L_3A_81",13,2926.63,6.92,1,31868,68539,1.46,39,58,693,103,75,2172,202,3585,NA,1344,50022,8470,58492,5.90578512396694,0.169325496781416,-0.574285977683216,-2.48058698864348,-1.90630101096027
"HER24L","HER24L_3A","HER24L_3A_82",13.1,2952.49,6.93,1,31347,67927,1.33,82,56,811,85,35,1937,171,3404,NA,1276,49611,8376,57987,5.92299426934097,0.168833524823124,-0.417299565755167,-2.67291636338026,-2.2556167976251
"HER24L","HER24L_3A","HER24L_3A_83",13.2,2978.35,6.94,1,31634,69441,1.38,65,64,724,264,39,1987,213,3642,NA,1444,50684,8353,59037,6.06776008619658,0.164805461289559,-1.41706601978664,-2.42590830902604,-1.0088422892394
"HER24L","HER24L_3A","HER24L_3A_84",13.3,3004.21,6.96,1,31904,69561,1.53,75,48,678,106,50,2280,216,3677,NA,1397,50183,8493,58676,5.90874838101966,0.169240579479106,-0.792238083204176,-2.6479462770325,-1.85570819382833
"HER24L","HER24L_3A","HER24L_3A_85",13.4,3030.08,6.98,1,31483,68457,1.31,34,44,676,115,61,1739,120,3577,144,1431,50228,8577,58805,5.85612685088026,0.170761328342757,-0.960742494444989,-2.7320034421247,-1.77126094767971
"HER24L","HER24L_3A","HER24L_3A_86",13.5,3055.94,6.99,1,31373,68600,1.32,71,42,583,96,16,1242,202,3383,41,1679,50697,8384,59081,6.046875,0.165374677002584,-0.826678573184468,-2.63051756806712,-1.80383899488266
"HER24L","HER24L_3A","HER24L_3A_87",13.6,3081.8,7,1,32050,69081,1.27,51,50,633,87,11,1324,179,3525,NA,1508,51203,8716,59919,5.87459843965122,0.170224400914009,-0.553885113226438,-2.53844741671603,-1.98456230348959
"HER24L","HER24L_3A","HER24L_3A_88",13.7,3107.66,7.01,1,32218,70864,1.28,23,54,678,84,37,1611,173,3665,28,1451,52381,8450,60831,6.1989349112426,0.161318035165423,-0.441832752279039,-2.53016324137612,-2.08833048909708
"HER24L","HER24L_3A","HER24L_3A_89",13.8,3133.53,7.02,1,31791,70078,1.35,47,34,582,99,52,1542,126,3607,NA,1483,52295,8428,60723,6.20491219743711,0.161162635051152,-1.06875932551843,-2.84010992311528,-1.77135059759685
"HER24L","HER24L_3A","HER24L_3A_90",13.9,3159.39,7.03,1,32415,70222,1.35,66,18,593,83,9,1453,168,3371,NA,1456,52381,8641,61022,6.06191413030899,0.164964395486913,-1.52846884990043,-3.49482264110156,-1.96635379120113
"HER24L","HER24L_3A","HER24L_3A_91",14,3185.25,7.04,1,32620,71414,1.41,71,55,600,87,38,1518,201,3536,63,1363,52757,8754,61511,6.02661640392963,0.165930587410202,-0.458574933422113,-2.38959646998368,-1.93102153656156
"HER24L","HER24L_3A","HER24L_3A_92",14.1,3211.11,7.05,1,32805,71400,1.53,51,31,666,100,54,1839,169,3677,190,1279,52990,8441,61431,6.27769221656202,0.159294206454048,-1.17118298150295,-3.06730246605524,-1.8961194845523
"HER24L","HER24L_3A","HER24L_3A_93",14.2,3236.98,7.05,1,32567,72405,1.29,42,46,695,105,138,3529,182,3509,NA,1124,52528,8608,61136,6.10223048327138,0.163874505025891,-0.825318953668428,-2.7152704490757,-1.88995149540727
"HER24L","HER24L_3A","HER24L_3A_94",14.3,3262.84,7.05,1,32170,71374,1.18,65,45,628,67,49,2153,172,3409,178,1526,52350,8530,60880,6.13716295427901,0.162941738299904,-0.398030129620646,-2.63587767669788,-2.23784754707723
"HER24L","HER24L_3A","HER24L_3A_95",14.4,3288.7,7.06,1,32147,71235,1.39,58,58,636,96,70,1897,184,3404,19,1242,52485,8778,61263,5.97915242652085,0.167247785081452,-0.503905180921417,-2.3947555527937,-1.89085037187229
"HER24L","HER24L_3A","HER24L_3A_96",14.5,3314.56,7.06,1,32504,71148,1.29,25,58,644,111,45,2057,173,3264,141,1356,52826,8471,61297,6.23609963404557,0.160356642562375,-0.649087190765915,-2.40725571555793,-1.75816852479202
"HER24L","HER24L_3A","HER24L_3A_97",14.6,3340.43,7.06,1,32684,71059,1.28,55,63,673,77,35,1512,143,3365,44,1360,53354,8365,61719,6.37824267782427,0.156782996588822,-0.200670695462151,-2.3686106032532,-2.16793990779104
"HER24L","HER24L_3A","HER24L_3A_98",14.7,3366.29,7.07,1,32635,71728,1.15,48,50,780,102,31,1860,204,3129,216,1544,53060,8623,61683,6.1533109126754,0.162514134941576,-0.712949807856125,-2.74727091425549,-2.03432110639937
"HER24L","HER24L_3A","HER24L_3A_99",14.8,3392.15,7.06,1,32917,72931,1.38,50,63,804,187,91,2672,205,3221,185,1473,53412,8510,61922,6.27638072855464,0.159327491949375,-1.08797389046305,-2.54646454278743,-1.45849065232438
"HER24L","HER24L_3A","HER24L_3A_100",14.9,3418.01,7.07,1,33209,72746,1.37,38,55,639,82,19,1338,191,3293,10,1370,54715,8929,63644,6.12778586627842,0.163191081056383,-0.399386062031782,-2.45257126914506,-2.05318520711328
"HER24L","HER24L_3A","HER24L_3A_101",15,3443.87,7.07,1,33613,73643,1.44,46,50,626,127,32,1958,212,3042,NA,1276,55259,8656,63915,6.3838955637708,0.156644166561103,-0.932164081030445,-2.52732736567195,-1.59516328464151
"HER24L","HER24L_3A","HER24L_3A_102",15.1,3447.59,7.07,1,34072,73790,1.59,60,70,669,144,28,1250,221,2994,NA,1010,56537,8881,65418,6.36606238036257,0.157082972212887,-0.721318057526642,-2.25728881807887,-1.53597076055223
"HER24L","HER24L_3A","HER24L_3A_103",15.2,3451.31,7.08,1,33960,73491,1.23,44,35,643,164,27,1559,145,2880,47,1006,55780,9105,64885,6.12630422844591,0.163230548583722,-1.54451836633478,-2.91079666274821,-1.36627829641342
"HER24L","HER24L_3A","HER24L_3A_104",15.3,3455.02,7.07,1,33217,71423,1.3,60,53,615,103,21,1287,167,2919,NA,983,54904,8538,63442,6.43054579526821,0.155507795424741,-0.664437074677514,-2.4513303542544,-1.78689327957688
"HER24L","HER24L_3A","HER24L_3A_105",15.4,3458.74,7.08,1,33020,71434,1.34,52,42,647,74,11,1182,168,2938,35,1140,54196,8630,62826,6.27995365005794,0.159236844047531,-0.566395474920801,-2.73467667621753,-2.16828120129673
"HER24L","HER24L_3A","HER24L_3A_106",15.5,3462.45,7.07,1,33126,71043,1.29,55,50,727,91,46,1759,189,3107,30,1079,53745,8378,62123,6.41501551682979,0.155884268304028,-0.598836501088704,-2.67690347210537,-2.07806697101667
"HER24L","HER24L_3A","HER24L_3A_107",15.6,3466.17,7.07,1,32777,71337,1.41,48,72,796,142,41,1782,207,3080,NA,1190,53022,8643,61665,6.13467545990975,0.163007808079665,-0.679160938585205,-2.40293306682833,-1.72377212824312
"HER24L","HER24L_3A","HER24L_3A_108",15.7,3469.88,7.06,1,32484,71232,1.39,64,115,726,156,74,1769,164,3243,NA,1490,52448,8930,61378,5.87323628219485,0.170263880414887,-0.304923878886287,-1.84261788646155,-1.53769400757526
"HER24L","HER24L_3A","HER24L_3A_109",15.8,3473.6,7.06,1,32518,71852,1.36,50,92,795,185,80,2740,140,3306,NA,1548,52098,8700,60798,5.98827586206897,0.166992974778302,-0.698567248029284,-2.15655353760529,-1.45798628957601
"HER24L","HER24L_3A","HER24L_3A_110",15.9,3477.31,7.06,1,32580,70564,1.49,50,75,698,142,32,1937,159,3261,NA,1521,51972,8813,60785,5.89719732213775,0.169572077272377,-0.63833894406495,-2.23073098922606,-1.59239204516111
"HER24L","HER24L_3A","HER24L_3A_111",16,3481.03,7.04,1,32450,71862,1.51,68,66,780,187,44,1849,181,3382,71,1541,52322,8837,61159,5.920787597601,0.168896448912503,-1.04145387482816,-2.46963917765721,-1.42818530282905
"HER24L","HER24L_3A","HER24L_3A_112",16.1,3484.74,7.03,1,32755,71380,1.32,67,122,923,133,56,1861,160,3338,14,1397,52030,8844,60874,5.88308457711443,0.169978858350951,-0.0863280834884973,-2.0236081897696,-1.9372801062811
