"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER34L","HER34L_1A","HER34L_1A_21",13,436.87,6.49,1,35428.93359,76865,1.4,-0.888662640466508,-0.325510044148167,-0.345443562372081,-0.351869108475279,-0.37427439339569,-0.409625739689659,-0.573376361283369,-0.895222503073239,-0.475899879308719,-0.374888369053783,-0.759149505566095,-0.45806713851988,-0.536574896019535,NA,-0.447575569354974,66221,6.55516257843697,0.152551517683097,-0.814508037564213,-2.8275044798359,-2.01299644227168
"HER34L","HER34L_1A","HER34L_1A_22",13.1,443.85,6.49,1,35109.97266,75307,1.51,-0.642059397292647,-0.325736512451122,-0.408609370453429,-0.343258570019586,NA,-0.432118280932706,NA,-0.323858393238174,-0.637666510148451,-0.363721247291776,-0.88978872057676,-0.580230279209563,-0.575522715944256,NA,-0.482579353432807,66501,6.62276478679505,0.150994340308427,-0.984853403311452,-2.56246488413387,-1.57761148082242
"HER34L","HER34L_1A","HER34L_1A_23",13.2,450.82,6.49,1,35046.6875,76316,1.49,-1.58128161521906,-0.332641817908027,-0.419808072731757,-0.366838420400151,-0.333090522532865,-0.432634407287295,-0.683929493749307,-0.617844532171151,-0.140816149667123,-0.382561425805484,-0.855779103107731,NA,-0.603897429999912,NA,-0.556194689822771,67036,6.76958738989337,0.147719490480756,-0.633723760089145,-2.69254601456624,-2.0588222544771
"HER34L","HER34L_1A","HER34L_1A_24",13.3,457.8,6.49,1,35190.49609,75824,1.21,-0.562785535831926,-0.328732464427675,-0.425666501808026,-0.366136862837805,-0.384238998343937,-0.434159234277506,NA,-0.56969184094968,-0.448660760792016,-0.296538180969619,-0.927485939067766,-0.260378429610998,-0.639151524322393,NA,-0.634132489705681,66782,6.93229599714931,0.144252351661155,-0.544727175441672,-2.55159802428667,-2.006870848845
"HER34L","HER34L_1A","HER34L_1A_25",13.4,464.78,6.5,1,35579.06641,76162,1.4,-0.872933990410525,-0.297146305675047,-0.363739206346248,-0.359069791290545,-0.363689609059468,-0.428478400851071,-0.704045170135745,0.936961739254188,-0.451938962938464,-0.0388747916319017,-0.912887547443651,NA,-0.599796937249692,NA,-0.478445299133893,66682,6.61470823341327,0.151178247734139,-0.124052648669979,-2.22818680294019,-2.10413415427021
"HER34L","HER34L_1A","HER34L_1A_26",13.5,471.75,6.5,1,35760.71875,77020,1.56,0.119213530353314,-0.294958828099642,-0.358677830358419,-0.366081171398063,-0.336957340317673,-0.426999658224817,NA,0.091678151079122,NA,NA,-0.736016384442738,NA,-0.568212193078707,NA,-0.449782027410473,67150,6.55938309129798,0.152453361250794,0.0953101798043249,-2.21722524404289,-2.31253542384721
"HER34L","HER34L_1A","HER34L_1A_27",13.6,478.73,6.51,1,35628.19922,76905,1.41,-0.862572744203866,-0.295516210653721,-0.334291965852775,-0.367017657503874,-0.38840656828862,-0.434102574046989,NA,-0.482629602921418,-0.66280226674142,-0.208991060230567,-0.781169490017406,NA,-0.49198218859544,NA,-0.509103400917109,67524,6.67492611957263,0.149814392262371,0.115512887121844,-2.31702577714884,-2.43253866427068
"HER34L","HER34L_1A","HER34L_1A_28",13.7,485.71,6.51,1,35530.15625,75775,1.27,-0.573130521828686,-0.317876651560706,-0.370616914806396,-0.36646707415265,-0.358115174440512,-0.43691909772067,-0.170892377793793,0.588394028469724,-0.505986038335178,-0.223191410452613,-0.739710578473817,-0.616491812764692,-0.525576670313976,NA,-0.505320304608053,66423,6.66743622301743,0.149982686980609,-0.280902385466402,-2.55659857824412,-2.27569619277771
"HER34L","HER34L_1A","HER34L_1A_29",13.8,492.68,6.52,1,35146.19141,76931,1.42,-0.706802457022136,-0.333462882748826,-0.338852782599396,-0.363613321324372,-0.386635955933038,-0.421475119782828,-0.56266511990016,0.308737797413831,-0.268294527329896,-0.317281685828542,-0.703582032070195,-0.227882105402478,-0.423738630800221,NA,-0.490502739178795,66239,6.6382610701107,0.150641860788299,-0.751416088683921,-3.06898273529358,-2.31756664660966
"HER34L","HER34L_1A","HER34L_1A_30",13.9,499.66,6.52,1,34862.10938,74452,1.32,-1.03723446518161,-0.347544722326327,-0.331519541241029,-0.362214302352679,NA,-0.421537602079421,-0.719137785916427,-1.87912521189688,-0.659310932673185,-0.142926582804518,-0.827231828948977,NA,-0.548131689762246,NA,-0.573668024998841,64777,6.8053982407519,0.146942172173236,-1.34992671694902,-3.65620867182439,-2.30628195487537
"HER34L","HER34L_1A","HER34L_1A_31",14,506.64,6.5,1,34153.01563,74364,1.29,-0.538186428128016,-0.300297260499436,-0.332809681413469,-0.34931052743063,-0.359437861690383,-0.434210486270873,0.164255325837754,0.600332023942834,0.811145150094178,-0.382370083321036,-0.874279359680297,-0.592228838482977,-0.401715540149554,NA,-0.500384127303305,64539,6.65768865685809,0.150202277628273,-0.384845820905429,-2.39231386296018,-2.00746804205475
"HER34L","HER34L_1A","HER34L_1A_32",14.1,513.61,6.48,1,34841.37891,75805,1.29,-0.701810691276504,-0.334626281217867,-0.383449252739654,-0.32832160272286,-0.361825097306603,-0.431917958849516,0.197693656162826,1.66361206909717,-0.565403818289809,-0.0702517426198993,-0.798390556080568,-0.420864461805819,-0.594865382765782,NA,-0.404258994792829,66147,6.47339283696757,0.154478497626361,-1.46633706879343,-2.92673940206704,-1.46040233327361
"HER34L","HER34L_1A","HER34L_1A_33",14.2,520.59,6.48,1,34732.92188,75019,1.34,-0.499167929284973,-0.308742876576181,-0.35941075270321,-0.346836655073405,-0.37646174825078,-0.419678865343923,-0.446904761388307,1.38267846262271,-0.574255349543526,-0.218916716796229,-0.744822434664714,NA,-0.581880023543355,NA,-0.42346471817452,65144,6.50939481268012,0.153624112344826,-0.569533224592769,-2.42911529015958,-1.85958206556682
"HER34L","HER34L_1A","HER34L_1A_34",14.3,527.57,6.48,1,34561.68359,75347,1.33,-0.625394283100615,-0.341058120914372,-0.374796767047469,-0.356969395780204,-0.350473365635401,-0.427175411564422,NA,0.178855405719018,-0.0500969514203179,0.293587311381755,-0.686282627409006,-0.630302642679398,-0.561112787674902,NA,-0.500390312828694,65481,6.65770085370132,0.15020200245916,-1.18269540587865,-3.1911259119153,-2.00843050603665
"HER34L","HER34L_1A","HER34L_1A_35",14.4,534.54,6.48,1,34713.96094,75507,1.44,-0.347270360406534,-0.339736190239686,-0.371251263762023,-0.361135209862936,-0.379489668900808,-0.421179254141334,-0.522224987199569,-1.27751932889407,-0.401549929506114,-0.389660159310269,-0.638704785043842,-0.448702803128901,-0.465720875458165,NA,-0.536572500326321,65402,6.72981917031084,0.148592402662405,-1.02961941718116,-3.15487049489229,-2.12525107771113
"HER34L","HER34L_1A","HER34L_1A_36",14.5,541.52,6.48,1,34297.19141,74486,1.45,-0.250390918259782,-0.317629174064874,-0.305175212789397,-0.387942468855309,-0.350824605270176,-0.428495471105045,-0.333455741818823,-1.19282763512417,-0.2201459388189,-0.364546319165094,-0.695585945169824,NA,-0.577033355198727,NA,-0.344096929762403,64700,6.36315010811426,0.157154865594763,0.750305594399894,-2.79150588137199,-3.54181147577188
"HER34L","HER34L_1A","HER34L_1A_37",14.6,548.5,6.48,1,34438.88281,73902,1.23,-1.03241482490449,-0.331261355899687,-0.367665915358531,-0.382357571364342,-0.356629064114968,-0.433941171434621,NA,0.0616160647330618,-0.0585718383761413,-0.335563326796335,-0.809433644222517,-0.569802776709626,-0.466248629717392,NA,-0.423897760120117,64723,6.51021118589,0.153604848052758,0.0392207131532813,-2.8925062304248,-2.93172694357808
"HER34L","HER34L_1A","HER34L_1A_38",14.7,555.47,6.47,1,34620.48438,74148,1.27,-0.793985682189226,-0.314942389020992,-0.344964517336199,-0.351263017789014,-0.355060619261347,-0.433451466763113,0.192044107183208,-0.676424654136886,-0.599452371359071,0.0108268351722095,-0.593186579252729,-0.434538590527753,-0.534902088282028,NA,-0.421534170485743,64527,6.50575782249622,0.153709994636152,-0.596520344870874,-2.59878343047732,-2.00226308560645
"HER34L","HER34L_1A","HER34L_1A_39",14.8,562.45,6.47,1,34923.14063,74682,1.3,-0.689737818128496,-0.350269099244509,-0.368988190657161,-0.374169425741845,-0.383505986219427,-0.42651692222808,-0.389825758137246,0.202411746600984,-0.554208441984722,-0.439154217882744,-0.714478647588853,NA,-0.377288589348408,NA,-0.56907350080395,64987,6.7959452975048,0.147146564050061,-1.12601126285622,-3.66995144422842,-2.54394018137219
"HER34L","HER34L_1A","HER34L_1A_40",14.9,569.43,6.47,1,34488.39063,74436,1.35,-0.837694072799304,-0.310678313721891,-0.360197896361304,-0.353909500167875,-0.356267883661195,-0.427277632831775,0.616529141380828,-0.543359407119928,0.220326217772731,-0.385149177505683,-0.574767328811537,NA,-0.451651457099529,NA,-0.411552737401819,64306,6.48701827919432,0.154154028393489,-0.460815203191329,-2.46021403719763,-1.9993988340063
"HER34L","HER34L_1A","HER34L_1A_41",15,576.4,6.47,1,34338.59375,73471,1.3,-0.565210941514683,-0.329299282369351,-0.365649775818469,-0.342726735329263,-0.382835645092663,-0.430699821441556,-0.953818045107134,0.641320468148151,-0.27587912966883,-0.547425935085655,-0.774342690766109,-0.339985086969197,-0.406803687132066,NA,-0.325513932997405,63887,6.32985314364387,0.157981548277175,-1.08618976866955,-2.84620053958303,-1.76001077091347
"HER34L","HER34L_1A","HER34L_1A_42",15.1,583.12,6.47,1,33867.75,73257,1.32,-0.84890874754834,-0.315406456391686,-0.338634412833883,-0.346809624614134,NA,-0.422818926542429,NA,-0.391302224511524,0.491040106107404,-0.238950293391327,-0.88285408406588,-0.498851899140131,-0.447863012703809,NA,-0.358186700996144,63557,6.38863055103464,0.156528068419616,-0.693147180559945,-2.63130535281094,-1.938158172251
"HER34L","HER34L_1A","HER34L_1A_43",15.2,589.84,6.47,1,33877.24219,74050,1.36,-0.708159857367704,-0.278575437565033,-0.31462357504515,-0.356286084863562,-0.28296827667346,-0.420265575285845,-0.481069802315133,0.167562864849114,0.000267312088277136,-0.326671058101045,-0.846409610933113,-0.213035017401529,-0.389467790114492,NA,-0.404736815292538,63651,6.4742837012682,0.154457241316768,0.0480092191863607,-2.17083782216302,-2.21884704134939
"HER34L","HER34L_1A","HER34L_1A_44",15.3,596.55,6.47,1,33874.32422,73409,1.31,-0.144784243336293,-0.32760824586873,-0.293103447384597,-0.328544935315787,-0.325121752957699,-0.424698597193323,-0.342404867565687,-0.228329026339068,-0.445889749894333,-0.241730290398234,-0.774049018120672,NA,-0.452974478954018,NA,-0.340915640059937,63318,6.3574250522891,0.157296388360871,-1.26291533995939,-3.0597126032174,-1.79679726325801
"HER34L","HER34L_1A","HER34L_1A_45",15.4,603.27,6.46,1,34390.23438,75106,1.54,-0.408455602476548,-0.313290366137494,-0.320850254521871,-0.337504598342361,-0.301015381858345,-0.400960688926872,NA,-0.441074140214509,-0.878119923396016,-0.526349229789223,-0.779420207649964,NA,-0.368203436256653,NA,-0.318508896563799,64415,6.3173917982506,0.158293174135079,-0.81377516834856,-2.65360304061764,-1.83982787226908
"HER34L","HER34L_1A","HER34L_1A_46",15.5,609.99,6.46,1,34191.66797,75414,1.37,-0.674337340384302,-0.317573431704623,-0.343531267181683,-0.322227261758626,-0.316961691899833,-0.403244970977559,-0.966812726552051,1.56691221516612,-0.154866900920381,NA,-0.947203780867276,NA,-0.411568160150175,NA,-0.309458969339002,64712,6.30136522622137,0.158695768948414,-1.11696142733631,-2.65675690671466,-1.53979547937835
"HER34L","HER34L_1A","HER34L_1A_47",15.6,616.71,6.47,1,33608.27734,74295,1.31,-0.465103771060082,-0.303069355162108,-0.358445966319463,-0.346839577698339,-0.351282656167571,-0.407380682148039,-0.0663510971160727,-0.226210901945538,0.0609876787892094,-0.469152245040299,-0.906269002553319,-0.252434277413287,-0.321021742386597,NA,-0.419448310101985,63443,6.50183280122975,0.153802786163751,-0.475423696715075,-2.33887509439925,-1.86345139768417
"HER34L","HER34L_1A","HER34L_1A_48",15.7,623.42,6.47,1,33632.41016,74244,1.43,-0.70879034558217,-0.30464730490568,-0.351339040678874,-0.363464076900625,-0.324385301926423,-0.39830133671909,NA,-2.41053656492082,-0.370112596506555,-0.223023669159804,-1.0901585819759,NA,-0.402671982317327,NA,-0.430446632841258,63626,6.52258217072594,0.153313515081206,-0.125163142954006,-2.39181622672199,-2.26665308376798
"HER34L","HER34L_1A","HER34L_1A_49",15.8,630.14,6.46,1,33960.92969,75499,1.54,-0.948301106226323,-0.304655123200573,-0.360372984340824,-0.289813683571986,-0.275932262954856,-0.36169961187017,0.208883981638086,-0.574993476456709,0.0575983100362801,-0.439309876688969,-1.0449348481755,NA,-0.423844045969367,NA,-0.48344010506077,63504,6.62444471124985,0.150956048935206,-1.23029011264331,-2.35665231426432,-1.12636220162101
"HER34L","HER34L_1A","HER34L_1A_50",15.9,636.86,6.46,1,33988.11328,74104,1.36,-0.205654602426824,-0.310625030564663,-0.318155077290994,-0.345448149990367,-0.310016319395089,-0.385223584539105,-0.915551482549885,-0.413624028560603,-0.184452250082562,-0.388484669337751,-0.821676869732192,NA,-0.438352544820998,NA,-0.355046315620681,62814,6.38293370944993,0.156667771516959,-0.628608659422374,-2.61373952163097,-1.98513086220859
"HER34L","HER34L_1A","HER34L_1A_51",16,643.57,6.46,1,33936.94531,74020,1.31,-0.324266387904048,-0.300750434209489,-0.350964256043982,-0.335141757473758,-0.337384388668298,-0.374189287832931,0.26848203691782,-0.963184749849675,NA,-0.379247757545011,-0.933215906476909,-0.581407948490517,-0.497101414683585,NA,-0.436883973384503,62486,6.53478837573857,0.15302714372705,-0.638488768022081,-2.33193730500657,-1.69344853698449
"HER34L","HER34L_1A","HER34L_1A_52",16.1,650.29,6.46,1,33733.34375,74818,1.17,-0.45808355635101,-0.313778574921804,-0.335707980677744,-0.353045138246516,-0.336592566269115,-0.377771207170256,0.0855384638331008,1.07230783773115,0.410140311249613,-0.324487710968554,-0.880678951062017,-0.602739958996921,-0.514320999281419,NA,-0.475953812777396,62964,6.60986221899927,0.151289083927592,-0.536801110169251,-2.61045671478204,-2.07365560461279
"HER34L","HER34L_1A","HER34L_1A_53",16.2,657.01,6.46,1,33229.94922,73412,1.23,-0.648346235390849,-0.271410707024784,-0.315137833702975,-0.373319517996698,-0.376069244109426,-0.37439649013349,0.364027950817221,0.301643057168254,-0.75604019460519,-0.322217017413074,-1.05855993978345,-0.168714020642636,-0.300508654972189,NA,-0.335580367851452,61766,6.3478467761123,0.157533733133433,0.621173680934856,-2.09057338204868,-2.71174706298354
"HER34L","HER34L_1A","HER34L_1A_54",16.3,663.72,6.46,1,33201.70703,72768,1.5,-0.728228919180436,-0.285490771005037,-0.317354843588187,-0.34343699600328,-0.276348374119027,-0.36782632814044,-0.770655048034559,-0.334306693941429,0.14090785480884,-0.157610634308142,-0.85166086026969,NA,-0.292399404221584,NA,-0.273994882729926,60767,6.23933762211103,0.160273423328814,-0.292136422801161,-2.24374459297111,-1.95160817016995
"HER34L","HER34L_1A","HER34L_1A_55",16.4,670.44,6.46,1,33321.07422,72369,1.29,-1.18139494069611,-0.34460578851743,-0.306354309331588,-0.350905952761397,-0.342334404315822,-0.371287800300046,-0.680867088706462,0.501293771710688,-0.133028294191652,-0.321271752151727,-0.777846766192539,-0.636647649823147,-0.141911960999956,NA,-0.338435960973785,60537,6.35296975586056,0.157406699296421,-1.46633706879343,-3.59639860131977,-2.13006153252634
"HER34L","HER34L_1A","HER34L_1A_56",16.5,677.16,6.47,1,33555.58984,72439,1.56,-0.72799195936978,-0.284029401148183,-0.305571053424029,-0.328353481955088,-0.288334150356307,-0.373113846390785,-0.260095817946176,-0.433820717983811,-0.439502157354803,-0.275997694968085,-0.755547199990959,NA,-0.291025584161828,NA,-0.320822390520005,60644,6.32150187130267,0.158190256106644,-0.510825623765991,-2.26504717367498,-1.75422154990899
"HER34L","HER34L_1A","HER34L_1A_57",16.6,683.87,6.47,1,32391.5625,70158,1.49,-0.5541361148863,-0.274637091530269,-0.311557941552967,-0.31834773188159,-0.322485770365054,-0.37326256891642,0.170556528853503,0.182414335733419,-0.451204002887033,-0.262873940895115,-0.849884590139186,-0.390416954188531,-0.234024707001005,NA,-0.275546316981922,58349,6.24202556782922,0.160204406267398,-0.533517034968061,-2.13716901033512,-1.60365197536706
"HER34L","HER34L_1A","HER34L_1A_58",16.7,690.59,6.47,1,31804.49023,69481,1.49,-0.07116829703498,-0.291039098685369,-0.303742561581082,-0.298906432048829,-0.299809432741184,-0.356371009080544,0.0750165482731034,-0.888237491154487,0.0877844250643176,-0.391327016707616,-0.767131754057093,NA,-0.167499829471691,NA,-0.193324345327232,57269,6.10269130596552,0.163862130634475,-0.944461608840851,-2.36008358505526,-1.41562197621441
"HER34L","HER34L_1A","HER34L_1A_59",16.8,697.31,6.47,1,31184.52539,68349,1.44,-0.300477929563147,-0.253718298085638,-0.219549054098779,-0.336119284554907,-0.234416339644864,-0.312285343667188,0.269857222953462,0.323231701541406,0.306084862921356,NA,-1.09275931831642,-0.450386088796371,0.0066403326240436,NA,-0.130281190895217,54817,6,0.166666666666667,-0.0822380982369721,-2.19881062049185,-2.11657252225488
"HER34L","HER34L_1A","HER34L_1A_60",16.9,704.02,6.46,1,30008.87695,67010,1.27,-0.262474846067559,-0.271908377593851,-0.179979844816752,-0.227902179660536,-0.165592897486338,-0.293450509143193,0.433454727763969,0.982180999488262,-0.474225379845782,-0.567907023459336,-1.05783392225715,-0.625445622554311,0.599016144028036,NA,0.390930940240987,52394,5.26722488038278,0.189853295180997,-1.25016218679531,-2.4711764569761,-1.22101427018079
"HER34L","HER34L_1A","HER34L_1A_61",17,710.74,6.47,1,30786.41016,69317,1.28,-0.433959397590298,-0.228868511498623,-0.163069533013497,-0.312139726012195,-0.186367190000808,-0.301705275764444,-0.452366746053207,0.0681208798412262,-0.509047156391329,NA,-1.2511363837919,-0.631554760043997,0.455200354132079,NA,0.0600258410092084,54921,5.70995723885156,0.175132660047929,-0.201739642651056,-2.13381831255791,-1.93207866990685
"HER34L","HER34L_1A","HER34L_1A_62",17.1,717.46,6.47,1,32167.28906,73549,1.25,0.00395963359926694,-0.290502932987012,-0.25971550036206,-0.302952576749275,-0.247650572053417,-0.326794935481296,-0.210711739201266,-0.28419686870393,0.196494192224447,-0.224299527252985,-0.985382836918004,-0.63542704475663,0.0303688960696397,NA,-0.0959488402622382,59405,5.9455161931486,0.168193974671596,-0.896488104577975,-2.48653930321189,-1.59005119863391
"HER34L","HER34L_1A","HER34L_1A_63",17.2,724.17,6.47,1,32632.79102,73952,1.31,-0.893192858332649,-0.26539542699539,-0.245544755319487,-0.317478854283502,-0.273044080895009,-0.329474918279262,0.474394580174614,0.894270073965868,-0.100137092103467,-0.40567984745046,-1.07340140057028,-0.22238191527293,-0.0914420551982926,NA,-0.232795899322179,60053,6.16879551151964,0.162106200170292,-0.44802472252696,-2.23978419175502,-1.79175946922805
"HER34L","HER34L_1A","HER34L_1A_64",17.3,730.89,6.48,1,33293.42578,75312,1.34,-0.976482386171733,-0.303070938789281,-0.35064853938393,-0.33172478966828,-0.301765073175567,-0.363177637521914,-0.0447703573128302,0.62906624450895,-0.221964575328955,-0.120353068466843,-0.979874208407918,-0.372849605549507,-0.171757658866421,NA,-0.229459787454435,62520,6.16315307057745,0.162254610350982,-0.725937003382936,-2.36920478033544,-1.64326777695251
