"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER34L","HER34L_1A","HER34L_1A_396",50.5,3105.81,7.36,1,33982.64453,92183,1.5,0.00141325130933577,0.00234849114639621,0.0156496799401446,0.00683764236428631,0.00297198437110317,0.498046387895918,0.00218222628647435,0.00324216476847618,0.0015587330617674,0.000872890514589741,0.129541108986616,0.00507107822761659,0.0272466539196941,1,0.178007315653837,56681,5.61774664331582,0.178007315653837,-1.06866993205303,-1.89667740908755,-0.828007477034522
"HER34L","HER34L_1A","HER34L_1A_397",50.6,3121.93,7.36,1,33469.875,88071,1.42,0.00145631067961165,0.00227944280287041,0.0166103841283242,0.00903334740396792,0.00280709159983115,0.437378640776699,0.00322921063739975,0.00365132967496834,0.000991979738286197,0.00103419164204306,0.127184466019417,0.00194174757281553,0.0299071338117349,1,0.185310257492613,56160,5.39635535307517,0.185310257492613,-1.37699196845758,-1.98609702129318,-0.609105052835606
"HER34L","HER34L_1A","HER34L_1A_398",50.7,3138.04,7.35,1,33079.44531,86092,1.49,0.00175233644859813,0.00272585669781931,0.0170690550363448,0.00843717549325026,0.00395898234683281,0.43444963655244,0.00127639321564555,0.00415368639667705,0.00192540671512634,0.000843717549325026,0.127033575631706,0.00335323641398408,0.0335539979231568,1,0.182459328487366,54658,5.48067346454826,0.182459328487366,-1.12986483217221,-1.8344844138944,-0.704619581722182
"HER34L","HER34L_1A","HER34L_1A_399",50.8,3154.15,7.34,1,32911.02734,90156,1.49,0.00236349178300053,0.00165665311892561,0.0165886198975084,0.00899010425870295,0.00461654002473935,0.572804382399717,0.0030924191553278,0.00390970136066443,0.00156829828591624,0.00094981445485068,0.123387524297579,0.00331330623785121,0.0313880544265771,1,0.180243859339106,53432,5.54803921568627,0.180243859339106,-1.69132507190628,-2.30391753822782,-0.61259246632154
"HER34L","HER34L_1A","HER34L_1A_400",50.9,3170.27,7.34,1,32108.08008,85091,1.27,0.00214837193689157,0.00342396777442095,0.0192458319346537,0.00917533848047443,0.00648987355935996,0.486718138077655,0.000738502853306479,0.00422960725075529,0.000268546492111447,0.000939912722390064,0.117175786057961,0.00132035358621461,0.0325836410428555,1,0.183059192122636,52865,5.46271393643032,0.183059192122636,-0.985719238305918,-1.72649446785512,-0.7407752295492
"HER34L","HER34L_1A","HER34L_1A_401",51,3186.38,7.33,1,32200.48242,87841,1.51,0.00171844313515444,0.00417336189966078,0.0185904302803071,0.0109801821103374,0.00607034458132476,0.533721656846992,0.00104891983574362,0.00267809319764328,0.00151758614533119,0.00138368148544903,0.12209873236922,0.00386091769326906,0.0373147652204963,1,0.18565881092662,53127,5.38622430580599,0.18565881092662,-0.967370099637722,-1.49392502531226,-0.526554925674535
"HER34L","HER34L_1A","HER34L_1A_402",51.1,3202.5,7.32,1,31950.19141,84964,1.39,0.00236612424384473,0.00312506975602134,0.0166744793410567,0.00886180495100337,0.0043974195852586,0.469251545793433,0.00368311792673944,0.00241076809750218,0.00169646643898301,0.00151789102435322,0.122681309850666,0.00459831692671711,0.0333489586821134,1,0.186722917922275,53164,5.35552898983861,0.186722917922275,-1.04229385807789,-1.67442276252351,-0.632128904445627
"HER34L","HER34L_1A","HER34L_1A_403",51.2,3218.61,7.32,1,31380.19531,81579,1.3,0.00219188090780401,0.00303666834102014,0.0197497602630257,0.00904150874469154,0.00420110507329102,0.426823142609252,0.00372163112470889,0.00426960135165989,0.00253436229964839,0.00294533996986164,0.12121558062012,0.00593634412530252,0.037330471711037,1,0.185876067400338,51939,5.37992875568112,0.185876067400338,-1.09106508303273,-1.87238037871013,-0.781315295677399
"HER34L","HER34L_1A","HER34L_1A_404",51.3,3234.72,7.32,1,31537.60156,83408,1.44,0.0012955723247568,0.00245476861532867,0.0199563596690608,0.00800072733884899,0.00425038639876352,0.447177016092372,0.00493226656968815,0.00334121283753068,0.00236385125920538,0.00209109919083553,0.124511319210837,0.00229566324211292,0.0425720520047277,1,0.188130739158105,52273,5.31545245862027,0.188130739158105,-1.18149994847388,-2.0955153665109,-0.91401541803702
"HER34L","HER34L_1A","HER34L_1A_405",51.4,3250.84,7.32,1,31997.69141,85809,1.46,0.00208003617454217,0.0029391815509835,0.0178611801944382,0.0105132263169794,0.00429572688220665,0.489034591905946,0.00434094505991409,0.00445399050418268,0.00278091792900746,0.000361745421659507,0.119850780013565,0.00402441781596202,0.0390685055392268,1,0.183563192403346,52349,5.44771523586649,0.183563192403346,-1.27450295513177,-1.80449849500548,-0.529995539873711
"HER34L","HER34L_1A","HER34L_1A_406",51.5,3266.95,7.33,1,32233.58203,89059,1.37,0.00165593376264949,0.00508279668813247,0.0212051517939282,0.0110395584176633,0.00540478380864765,0.594296228150874,0.0015179392824287,0.00409383624655014,0.00273689052437902,0.00108095676172953,0.118192272309108,0.00581876724931003,0.0483900643974241,1,0.193169273229071,51879,5.17680676270985,0.193169273229071,-0.775623402384184,-1.42838252203884,-0.652759119654657
"HER34L","HER34L_1A","HER34L_1A_407",51.6,3283.06,7.32,1,32596.76172,91227,1.52,0.00183444683501302,0.00332918129317178,0.0210848148567546,0.0120711131242215,0.00446155588268599,0.624821651002151,0.00260446155588269,0.00303476389989809,0.00262710904767297,0.00380477862076775,0.120801721209376,0.0041671384894123,0.0395651681576265,1,0.182153776469256,52198,5.48986696506279,0.182153776469256,-1.28808883738711,-1.84582669049833,-0.557737853111222
"HER34L","HER34L_1A","HER34L_1A_408",51.7,3299.18,7.32,1,33254.44531,97665,1.58,0.00233851742536043,0.00392780111249858,0.0216369621977523,0.0106254966511522,0.00472244295606766,0.782608695652174,0.00252014984674764,0.00299693495288909,0.00152117152911795,NA,0.126370757180157,0.00504029969349529,0.0351004654330798,1,0.182949256442275,52103,5.46599652519236,0.182949256442275,-0.995176701419868,-1.70632330915642,-0.711146607736555
"HER34L","HER34L_1A","HER34L_1A_409",51.8,3315.29,7.32,1,33415.67188,95910,1.39,0.00258252863238266,0.00435661351897597,0.0213339321805524,0.011924545250393,0.00606332809342017,0.70303166404671,NA,0.00258252863238266,0.00330114529530653,0.00190882551089153,0.13063103525713,0.00406467549966315,0.0403099034358859,1,0.182393891758365,52652,5.48263974390544,0.182393891758365,-1.00690386217861,-1.58860382553126,-0.581699963352648
"HER34L","HER34L_1A","HER34L_1A_410",51.9,3331.4,7.31,1,32060.65625,85505,1.49,0.00168482533977311,0.00447040323486465,0.0226665169044142,0.0135235313939122,0.00604290688531956,0.45027518813883,0.00408850949118275,0.00451533191059194,0.00213411209704594,0.00361675839604628,0.130899696731439,0.00503201168145569,0.0378524093002359,1,0.191575873301134,53043,5.21986397748593,0.191575873301134,-1.10695262058433,-1.62341019562912,-0.516457575044788
"HER34L","HER34L_1A","HER34L_1A_411",52,3347.52,7.29,1,32353.16602,90557,1.39,0.00192993873566572,0.00406184780413366,0.0189852112834093,0.0116469558582617,0.00475752339489688,0.581270617804807,0.00437602387738157,0.00329884876910303,0.00192993873566572,0.00089764592356545,0.114135679181347,0.00583469850317542,0.0426830636655371,1,0.188438320504477,52958,5.30677622960581,0.188438320504477,-1.05340685190006,-1.5420223283404,-0.488615476440335
"HER34L","HER34L_1A","HER34L_1A_412",52.1,3363.63,7.27,1,32757.25586,92555,1.53,0.00161727523291041,0.00448736930821621,0.0263319742147104,0.0135532220222774,0.00760802715200109,0.649119610031662,0.000569463110179723,0.00373567800277898,0.00154893965968885,0.00134393294002415,0.124552971458509,0.00708412109063575,0.0368100954420173,1,0.188378396847452,52171,5.30846432889964,0.188378396847452,-1.10535767680764,-1.76951732049433,-0.664159643686693
"HER34L","HER34L_1A","HER34L_1A_413",52.2,3379.75,7.26,1,32591.60352,96598,1.6,0.00308080100826215,0.00478457732343743,0.020935443215236,0.0143303925687345,0.00630163842599076,0.811674368669187,0.000303412220510666,0.00249731596881856,0.00228726135461887,0.00233394015777435,0.11977780889698,0.00662839004807917,0.0340988657050833,1,0.185198151519395,50781,5.39962192816635,0.185198151519395,-1.09698494900873,-1.47604588292039,-0.379060933911654
