"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER34L","HER34L_1A","HER34L_1A_3",11.2,311.29,6.44,1,31513.1582,69707,1.51,0.498442652052166,0.763822448452669,0.309945517554429,NA,0.515333517575301,0.531000986343961,0.408913560347668,0.16590976508391,0.0323248258976624,NA,0.0481887408349044,0.0697621238757431,0.912299386491003,0.365010347761334,0.373563564248156,58033,6.27595285857573,0.159338354276125,-0.393042588109607,-2.26099119569521,-1.8679486075856
"HER34L","HER34L_1A","HER34L_1A_4",11.3,318.27,6.45,1,32379.19336,74221,1.52,-0.274742443197885,1.25254388993615,-0.128850381457657,NA,0.519490454569342,0.158813214750326,-0.419598723851729,-0.00270462726145389,-0.787109398434909,-0.549983485452081,-0.297871414550093,1.39468279128339,0.491016541507921,0.0135285490621433,0.0128252889166828,60365,5.95609587462549,0.167895215431346,-0.128175193423998,-1.65944833300876,-1.53127313958476
"HER34L","HER34L_1A","HER34L_1A_5",11.4,325.24,6.46,1,33784.93359,74694,1.22,0.644397418233728,2.15866395645327,1.57277726569413,NA,0.823231809203086,1.80932666215407,1.14711695425635,1.08528329031772,1.76714247729575,NA,0.739910830634847,1.38595525166526,1.71993883127871,1.102597565663,1.21887254260314,63015,6.31371866295265,0.158385264435008,0.362905493689368,-2.47397757925581,-2.83688307294518
"HER34L","HER34L_1A","HER34L_1A_6",11.5,332.22,6.46,1,34402.92969,76312,1.32,0.319889744789958,1.12287423548498,0.932536275329893,NA,1.02958610044436,1.1176352056562,1.11350252619301,0.940932598754469,0.886795989075083,0.942750959332356,0.507182326477038,0.485759076444451,1.13534858388532,0.794192987063694,0.841707910976409,64607,6.47593149733858,0.154417939783793,-0.198450938723838,-2.54409552117833,-2.34564458245449
"HER34L","HER34L_1A","HER34L_1A_7",11.6,339.2,6.47,1,34864.18359,76763,1.27,-0.0869513619213756,0.188751398323882,0.299900499821282,NA,0.578453784750308,0.373372822215754,NA,0.310040409234582,-0.972866380642952,1.05277607033918,0.175445353062323,NA,0.141654475944491,0.396550624826651,0.361521034553477,65366,6.6433582787652,0.150526278734115,-0.704708002961021,-2.56494935746154,-1.86024135450052
"HER34L","HER34L_1A","HER34L_1A_8",11.7,346.17,6.48,1,34586.17188,76003,1.64,0.198307933418917,0.461644802564566,0.286497617421151,NA,-0.0790695162245489,0.181451321942516,0.352801572995345,0.444848712499202,0.521652859139255,NA,0.105193666173891,1.07836829150256,0.113534344155597,0.374144908011775,0.357954191265928,65094,6.47176308539945,0.154517399169948,-0.556810737007814,-2.40676844547886,-1.84995770847104
"HER34L","HER34L_1A","HER34L_1A_9",11.8,353.15,6.47,1,34635.38281,75858,1.51,0.791944772432501,-0.685754344697737,0.470360729749653,NA,1.72683547647229,0.479498151226863,0.579891940323496,0.758744980348552,0.926715832831265,0.622498437064104,0.275171504190442,NA,0.56862972873879,0.615804893189607,0.61036036964642,65692,6.67429906542056,0.149828467408808,-1.17865499634165,-3.16968558067743,-1.99103058433578
"HER34L","HER34L_1A","HER34L_1A_10",11.9,360.13,6.47,1,34763.63281,76483,1.52,-0.386957815156494,0.621817385856108,0.329920162675319,NA,0.922407271266575,0.593513418640534,-0.178157216340094,0.269254702529093,-0.646601872475542,NA,0.185541292255057,0.690800741194845,0.38193738202213,0.446008898379346,0.444650539176532,64535,6.44262484142544,0.155216239438637,-0.470003629245736,-2.35327820730956,-1.88327457806383
"HER34L","HER34L_1A","HER34L_1A_11",12,367.1,6.47,1,34818.89453,76761,1.53,0.4408103437436,0.714351518273351,0.406223800360887,NA,0.506523441411741,0.635755122016835,1.02237616613734,0.513610856485361,0.697034237735117,1.31497129325792,0.279247636134254,0.242100537184753,-0.0285620068358738,0.554406541813292,0.57555699681919,65464,6.39789806757826,0.156301333568842,-0.419853845560264,-2.36167400936405,-1.94182016380379
"HER34L","HER34L_1A","HER34L_1A_12",12.1,374.08,6.48,1,35053.09766,77325,1.35,0.799148695414083,1.57293214453948,1.00063564942325,NA,-0.473724894772445,1.13510525283208,0.760250753694989,1.07504604934276,1.21924508418988,0.943884933551345,0.633725085804272,NA,1.02162338181875,0.930479015610806,0.988155870123601,66720,6.55777072949705,0.152490845021765,0.0454623740767574,-2.35243289872161,-2.39789527279837
"HER34L","HER34L_1A","HER34L_1A_13",12.2,381.06,6.48,1,35178.38281,78484,1.35,0.40205509836117,0.306709968480401,0.098516403686874,NA,0.67235160848852,0.295793411799671,-0.23877206791155,0.474131760259992,1.03791472746333,1.06545306677091,0.131181183128589,NA,0.282551959697845,0.353323721255131,0.314667480074734,65929,6.62008784096163,0.151055397454476,-0.640779195042629,-2.34650432692888,-1.70572513188625
