"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,474,33507.9156288186,3142.36373087776,34543.001955,34256.4537783421,1365.955288572,22613,36312.52344,13699.52344,-2.26381892935023,4.39244292474405,144.333546377797,33302.66797,35336.3154325
"cps",2,474,80872.8248945148,9593.74717331607,76375.5,79004.4921052632,3080.1015,67010,119453,52443,1.73523811794608,2.47251082720266,440.655401846138,75101,84572.5
"S",3,474,62.7194092827004,23.783807869537,59,60.5473684210526,19.2738,0,154,154,0.950256310343453,1.26292512327155,1.09242647579169,46,75
"K",4,474,132.075949367089,262.902594788162,44.5,60.7052631578947,24.4629,0,1367,1367,3.29493099630152,9.89739050479549,12.0755161106384,32,70
"Ca",5,474,771.580168776371,614.17174921516,567.5,615.936842105263,81.543,312,4255,3943,3.35696439585772,11.2926127317463,28.2098427302422,522,664.75
"Ti",6,474,291.396624472574,514.680285074937,94,154.818421052632,60.7866,5,2809,2804,2.95776269080112,8.11716560642626,23.6400484341291,65,196.75
"Mn",7,474,143.964135021097,253.080941143699,50,78.2078947368421,40.0302,0,1371,1371,2.96265740731211,8.22378586274831,11.6243926178772,31,102.5
"Fe",8,474,13072.5485232068,17629.5291295775,4861,8983.29210526316,5291.3994,549,78645,78096,2.00657894984273,3.27165347153311,809.751091269063,2631.75,16663.75
"Co",9,474,54.1139240506329,54.3429297415872,43.5,46.35,57.8214,0,312,312,1.39887851264131,2.73979145286004,2.49605343044479,5.25,86.75
"Ni",10,474,176.295358649789,44.4974439199625,180,178.063157894737,40.7715,38,345,307,-0.32223589937872,0.293169965886885,2.04383528953261,149,207
"Cu",11,474,95.1856540084388,56.5648360883922,94,91.3605263157895,48.9258,0,333,333,1.04831112832202,2.48262948874783,2.59810896895628,58.25,124
"Zn",12,474,80.4641350210971,82.799305109576,64.5,65.9394736842105,48.9258,0,668,668,2.53013431879753,9.16313878031412,3.80309803943165,30,96
"Br",13,474,3552.5253164557,1340.31937454652,3489,3557.53157894737,1207.5777,223,6337,6114,-0.0122908331236549,-0.242636504207173,61.5629077901597,2698,4340.5
"Rb",14,474,109.200421940928,142.247572943366,57,79.6631578947368,84.5082,0,699,699,1.73856159101041,2.70068767655862,6.53364741478077,0,160.75
"Sr",15,474,1118.95991561181,569.789561388433,917,1007.47631578947,247.5942,432,3285,2853,1.83375280009879,2.81304978162423,26.1713013284015,772.25,1162.5
"Mo_inc",16,474,51037.7552742616,9986.6809552699,55140.5,53411.7421052632,3775.4409,18995,59111,40116,-2.06075643753515,3.40750579928731,458.703448189008,49866.75,57116
"Mo_coh",17,474,8373.68143459916,558.856569920576,8527,8493.35789473684,276.5049,6327,9125,2798,-2.13511536042055,4.16036499268944,25.6691323988253,8316,8689.75
