"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","qc"
"HER34L","HER34L_1A","HER34L_1A_13",12.2,381.06,6.48,1,35178.38281,78484,1.35,0,0.0369502064114979,0,0.0178380306814128,0.0828194281637021,0.0509658019468936,0.13633352020794,0.0624331073849447,0.652362264920239,0.118495489526528,0,0.0203863207787575,0.0879160083583915,6.82432088068906,0.0344019163141532,0.289230926048621,0.242087559247745,0.19621833749554,0,0.170735436522094,3.51536618928699,0,1.16456857448652,0,1.82712399979614,0.0140155955353958,0,0,0,0.0904642984557362,0,0,0,0.0203863207787575,0,0.324906987411447,0,0.0165638856327404,72.9792059528057,11.0239029611131,TRUE
"HER34L","HER34L_1A","HER34L_1A_14",12.3,388.03,6.49,1,34840.20703,76745,1.41,0,0,0,0,0.0886051208547788,0.0469085933937064,0.170695159293765,0.0482116098768649,0.631962994331878,0.119877516450583,0,0.00651508241579256,0.0690598736074011,6.35220535539775,0.0951202032705714,0.238452016418008,0.168089126327448,0.0729689230568767,0,0.0143331813147436,3.19760244967099,0,0.879536126131995,0,1.66655808195974,0,0.0169392142810607,0,0,0.0390904944947554,0,0,0,0,0,0.22802788455274,0.170695159293765,0,74.2015766499446,11.4769691836602,TRUE
"HER34L","HER34L_1A","HER34L_1A_15",12.4,395.01,6.5,1,34982.08984,80352,1.42,0,0.0136897650338511,0,0.016178813221824,0.0659597769812824,0.075915969733174,0.170499800876145,0.0933393070489845,0.958283552369574,0.206590999601752,0.016178813221824,0,0.21779171644763,11.7458183990442,0.0647152528872959,0.250149342891278,0.0846276383910793,0.177966945440064,0,0.0236459577857427,2.86364994026284,0,0.993130227001195,0,1.67637395459976,0.0062226204699323,0.0149342891278375,0,0,0.0958283552369574,0.0485364396654719,0,0,0,0,0.195390282755874,0,0,69.2390979689367,10.6854838709677,TRUE
"HER34L","HER34L_1A","HER34L_1A_16",12.5,401.99,6.49,1,34657.51563,75353,1.39,0,0.00796252305813969,0,0.0291959178798455,0.0729897946996138,0.0902419279922498,0.189773466218996,0.0796252305813969,0.699374941939936,0.0822794049341101,0.0092896102344963,0.0106166974108529,0.0225604819980625,5.69187689939352,0.0822794049341101,0.228258994333338,0.0437938768197683,0.00530834870542646,0,0.192427640571709,3.21022387960665,0.102185712579459,1.19039719719188,0,1.31647047894576,0.0119437845872095,0.017252133292636,0,0,0.0676814459941874,0,0,0,0,0,0,0.159250461162794,0.0398126152906984,74.6818308494685,11.6650962801746,TRUE
"HER34L","HER34L_1A","HER34L_1A_17",12.6,408.96,6.49,1,34306.19531,76598,1.6,0,0,0,0,0.044387581921199,0.0404710305752108,0.195827567299407,0.00913861980730567,0.681479934201937,0.0796365440350923,0,0,0.0522206846131753,6.55891798741482,0.0561372359591634,0.185383430376772,0.0574427530744928,0.088775163842398,0,0.0469986161518578,3.20504451813363,0.267631008642523,1.14754954437453,0,1.50395571685945,0.0156662053839526,0,0,0,0,0.0143606882686232,0,0,0,0,0,0.0913861980730567,0,74.1011514660957,11.5564375048957,TRUE
"HER34L","HER34L_1A","HER34L_1A_18",12.7,415.94,6.48,1,35192.12891,78452,1.35,0,0,0,0,0.0458879314740223,0.0662825676846989,0.172079743027584,0.0777545505532045,0.842553408453577,0.0943251924743792,0,0,0.0586345791056952,8.29424361392954,0.0152959771580074,0.28679957171264,0.104522510579718,0.152959771580074,0,0.181002396369755,3.16499260694437,0.0497119257635242,0.878244021822261,0,1.38810992708918,0,0.00764798857900372,0,0,0.0637332381583643,0,0,0,0,0,0.175903737317086,0.0803038800795391,0,72.5105797175343,11.2884311426095,TRUE
"HER34L","HER34L_1A","HER34L_1A_19",12.8,422.92,6.46,1,35833.94141,77461,1.54,0,0.00774583338712384,0.0361472224732446,0.016782639005435,0.080040278333613,0.0606756948658034,0.163953473360788,0.0387291669356192,0.778456255405946,0.139425000968229,0,0.00645486115593654,0.0735854171776765,5.20390906391604,0.0180736112366223,0.216883334839468,0.169117362285537,0.118769445269232,0,0.194936806909283,3.43656807942061,0.0348562502420573,0.941118756535547,0,1.64082570583907,0.00774583338712384,0,0,0,0,0.12006041750042,0.00774583338712384,0,0,0,0.111023611882108,0.220756251533029,0,74.9383560759608,11.2172577167865,TRUE
"HER34L","HER34L_1A","HER34L_1A_20",12.9,429.89,6.47,1,35426.53516,76716,1.71,0.0182491266489389,0,0.0378017623442307,0.0325877261588195,0.0782105427811669,0.0951561603837531,0.195526356952917,0.0508368528077585,0.76385630116273,0.131654413681631,0,0.0208561447416445,0.041712289483289,4.89597997810105,0.0378017623442307,0.234631628343501,0.071692997549403,0.00651754523176391,0.0325877261588195,0.16424213984045,3.4673340632984,0.0495333437614057,0.932008968142239,0,1.53292663851087,0.0156421085562334,0.0130350904635278,0,0,0,0,0,0,0,0,0,0.0860315970592836,0,75.7469106835601,11.2466760519318,TRUE
"HER34L","HER34L_1A","HER34L_1A_21",13,436.87,6.49,1,35428.93359,76865,1.4,0,0.0143108046575164,0.0143108046575164,0.0143108046575164,0.0494373251805113,0.0728550055291745,0.182137513822936,0.0403304494893645,0.681714694594419,0.0910687569114682,0,0,0.0325245560398101,5.46672737917127,0.0520392896636961,0.210759123137969,0.0845638457035062,0.0689520588043973,0,0.244584661419372,3.68308072594809,0.118389383984909,0.827424705652768,0,1.69257789631172,0.00780589344955441,0.0221166981070708,0,0,0,0.0611461653548429,0,0,0,0,0.107981526052169,0.00650491120796201,0,74.7492356729331,11.4031093475574,TRUE
"HER34L","HER34L_1A","HER34L_1A_22",13.1,443.85,6.49,1,35109.97266,75307,1.51,0,0,0,0.0345253429296081,0.0650669924442615,0.0717064814691861,0.17793830586798,0.0411648319545328,0.533814917603941,0.110215517813749,0,0.0092952846348945,0,4.20412445058228,0,0.249644787337167,0.055771707809367,0.074362277079156,0,0.0770180726891258,3.51228969418514,0.0544438100043821,0.756901748841409,0,1.37039053474445,0.0225742626847438,0.0172626714648041,0,0,0.124822393668583,0.0159347736598191,0,0,0.0730343792741711,0,0.0411648319545328,0,0,76.7219514786142,11.5845804506885,TRUE
"HER34L","HER34L_1A","HER34L_1A_23",13.2,450.82,6.49,1,35046.6875,76316,1.49,0,0.0262068242570365,0,0.0484826248755176,0.0104827297028146,0.104827297028146,0.175585722522145,0.0340688715341475,0.503171025735101,0.0642067194297395,0.0196551181927774,0.0340688715341475,0.0733791079197023,4.1616436920174,0.0406205775984066,0.231930394674773,0.15068923947796,0.068137743068295,0,0.0773101315582578,3.57330048744693,0,0.687929136747209,0,1.79385712039415,0.0144137533413701,0,0,0,0.0196551181927774,0.0563446721526285,0,0,0,0,0.115310026730961,0.0746894491325541,0,76.5344095602495,11.3056239844856,TRUE
"HER34L","HER34L_1A","HER34L_1A_24",13.3,457.8,6.49,1,35190.49609,75824,1.21,0,0.0329710909474573,0.0263768727579658,0.0276957163958641,0.0698987128086094,0.0514349018780333,0.11605824013505,0.0382464654990504,0.490609833298164,0.0659421818949145,0.0131884363789829,0,0.0237391854821692,4.0897341211226,0,0.236073011183794,0.0923190546528803,0.0962755855665752,0,0.127927832876134,3.44613842582823,0.230797636632201,0.607986917071112,0,1.84506224941971,0,0.00923190546528804,0,0,0.0698987128086094,0.0474783709643385,0,0,0.00923190546528804,0,0.0540725891538299,0.00659421818949145,0,76.9716712386579,11.1033445874657,TRUE
"HER34L","HER34L_1A","HER34L_1A_25",13.4,464.78,6.5,1,35579.06641,76162,1.4,0,0.0459546755599905,0,0.0249468238754234,0.0512066384811323,0.0617105643234159,0.181192720779391,0.0695885087051285,0.645991439300439,0.0787794438171266,0,0,0.0433286940994197,4.3932669835351,0.0380767311782779,0.320369738189648,0.0905963603896957,0.177253748588535,0,0.129986082298259,3.43478375042672,0,0.693259105590715,0,1.62154355190252,0,0.0210078516845671,0,0,0,0.0223208424148526,0,0,0,0,0.2074525353851,0.094535332580552,0,76.0549880517843,11.4978598251096,TRUE
"HER34L","HER34L_1A","HER34L_1A_26",13.5,471.75,6.5,1,35760.71875,77020,1.56,0,0.0220721890418073,0.00908854842897949,0.0337574655933524,0.107764217086471,0.0804985717995326,0.167488963905479,0.0714100233705531,0.655673850947806,0.0649182030641392,0,0,0.0688132952479875,4.46117891456765,0,0.270059724746819,0,0,0,0.220721890418073,3.77434432614905,0,0.763438068034277,0,1.70994546870943,0.0168787327966762,0,0,0.0116852765515451,0,0,0,0,0,0,0.253180991950143,0.0454427421448974,0.00649182030641392,75.651778758764,11.533367956375,TRUE
"HER34L","HER34L_1A","HER34L_1A_27",13.6,478.73,6.51,1,35628.19922,76905,1.41,0,0.0221051947207594,0,0.0156036668617125,0.052012222872375,0.0702165008777063,0.178141863337884,0.0715168064495156,0.725570509069631,0.0637149730186594,0,0.0143033612899031,0.0195045835771406,4.06085430076068,0,0.239256225212925,0.0507119173005656,0.123529029321891,0,0.0182042780053313,3.717573629803,0,0.950523372992653,0,1.44593979585203,0,0.0156036668617125,0,0,0.107925362460178,0,0,0,0,0,0.122228723750081,0,0.113126584747416,76.3617450100774,11.4400884207789,TRUE
"HER34L","HER34L_1A","HER34L_1A_28",13.7,485.71,6.51,1,35530.15625,75775,1.27,0,0,0,0.0211151435169911,0.0686242164302211,0.069943912900033,0.184757505773672,0.0488287693830419,0.629495216100297,0.0646651270207852,0,0,0.0488287693830419,3.8785879247773,0.0989772352358957,0.300890795117123,0.0805014846585285,0.118772682283075,0,0.133289343451006,3.79544704717915,0.0343121082151105,0.869679973606071,0,1.45958429561201,0.0145166611679314,0,0,0,0.0870999670075883,0,0,0,0,0,0.0554272517321016,0.27845595513032,0,76.2256680963378,11.4325305179809,TRUE
"HER34L","HER34L_1A","HER34L_1A_29",13.8,492.68,6.52,1,35146.19141,76931,1.42,0,0.0285970545033861,0,0.0116987950241125,0.0597938412343529,0.0441954478688695,0.188480586499591,0.032496652844757,0.69932796921917,0.0688929040308848,0,0.032496652844757,0.0207978578206445,4.74971077978968,0.0532945106654015,0.27947121446491,0.123487280810077,0.0870910296239487,0,0.179381523703059,3.7982087844952,0.241775097164992,1.08928780335625,0,1.62223291001027,0.00909906279653196,0.00909906279653196,0,0,0.041595715641289,0.0610937073481431,0.0064993305689514,0.0155983933654834,0,0,0.259973222758056,0,0.0844912973963682,74.829392572565,11.2724389387893,TRUE
"HER34L","HER34L_1A","HER34L_1A_30",13.9,499.66,6.52,1,34862.10938,74452,1.32,0.00805888357599527,0.0725299521839574,0.0120883253639929,0.010745178101327,0.0416375651426422,0.0389512706173105,0.184011174985225,0.0188040616773223,0.727985816364906,0.0725299521839574,0,0,0,4.81115349486918,0.0362649760919787,0.157148229731908,0.0510395959813034,0.143716757105249,0,0,3.59963466394455,0,0.812604093912857,0,1.73937570515231,0,0,0,0,0.099392897437275,0,0,0,0,0,0.184011174985225,0.077902541234621,0.0953634556492774,75.8582711008435,11.1467791328641,TRUE
"HER34L","HER34L_1A","HER34L_1A_31",14,506.64,6.5,1,34153.01563,74364,1.29,0,0,0,0,0.0699263084288096,0.0618578882254854,0.162713140767038,0.0658920983271475,0.720778871496961,0.0968210424398903,0,0.00806842020332419,0.0470657845193911,4.00597063095046,0.135818406755957,0.298531547522995,0.328115754935184,0.0672368350277016,0,0.0927868323382282,3.48555752783605,0.0470657845193911,1.1497498789737,0,1.7024366629014,0.00537894680221613,0,0,0,0.0658920983271475,0,0,0,0,0,0.286428917218009,0.307944704426873,0,75.4545210047873,11.3334409122694,TRUE
"HER34L","HER34L_1A","HER34L_1A_32",14.1,513.61,6.48,1,34841.37891,75805,1.29,0,0.0197876129542906,0.00659587098476354,0.0342985291207704,0.0606820130598246,0.0303410065299123,0.159620077831278,0.031660180726865,0.590990040234813,0.137194116483082,0,0,0.0448519226963921,4.15407954620408,0.139832464876987,0.360134555768089,0.0685970582415408,0.166215948816041,0,0.174130993997757,3.64487830618033,0.139832464876987,0.700481498581888,0,1.96029285667172,0.00659587098476354,0,0,0,0.0422135743024866,0.0672778840445881,0,0,0,0,0,0,0,75.5834047886023,11.6760108172284,TRUE
"HER34L","HER34L_1A","HER34L_1A_33",14.2,520.59,6.48,1,34732.92188,75019,1.34,0,0,0.010663965128834,0.0186619389754595,0.0719817646196297,0.0266599128220851,0.219944280782202,0.0573188125674829,0.650501872858876,0.101307668723923,0.010663965128834,0,0.0306588997453978,4.8880950159293,0.0666497820552127,0.342579879763793,0.0666497820552127,0.118636612058279,0,0.0133299564110425,3.73771977765633,0,0.727815620042922,0,1.49695410496008,0.00666497820552127,0,0,0,0,0.0319918953865021,0,0,0,0,0.267932123861955,0.199949346165638,0,75.2729308575161,11.5637371865794,TRUE
"HER34L","HER34L_1A","HER34L_1A_34",14.3,527.57,6.48,1,34561.68359,75347,1.33,0.0291982427966608,0.0544149070301405,0.0212350856702988,0.0517605213213532,0.0650324498652899,0.0464517499037785,0.192442963887082,0.0252166642334798,0.613163098729876,0.0822859569724077,0,0,0.0557420998845342,4.44476886936441,0,0.27472892085949,0.165899106799209,0.281364885131458,0,0.0703412212828646,3.87009436341195,0.0265438570878734,0.779062205529085,0,1.59263142527241,0.0185806999615114,0.0092903499807557,0,0,0.0464517499037785,0.128737706876186,0,0,0,0,0,0.148645599692091,0,75.5570892006318,11.3488260979203,TRUE
"HER34L","HER34L_1A","HER34L_1A_35",14.4,534.54,6.48,1,34713.96094,75507,1.44,0,0.0397314156303389,0,0.0105950441680904,0.0807872117816891,0.049002079277418,0.198657078151695,0.0264876104202259,0.621134464354298,0.0741653091766326,0,0.0304607519832598,0.0278119909412372,4.80485253022899,0.0582727429244971,0.190710795025627,0.0993285390758473,0.0648946455295536,0,0.0794628312606778,3.95857337730277,0.124491768975062,0.999907293363529,0,1.65680003178513,0.0198657078151695,0,0,0,0,0.0317851325042711,0,0,0,0,0.135086813143152,0,0,75.4115512469043,11.2055835882766,TRUE
"HER34L","HER34L_1A","HER34L_1A_36",14.5,541.52,6.48,1,34297.19141,74486,1.45,0,0.0120828075074511,0.00939773917246194,0.0241656150149021,0.085922186719652,0.0724968450447064,0.198695056789195,0.0483312300298043,0.788067556319308,0.0228230808474076,0,0.0281932175173858,0.0550439008672771,4.33504282683994,0.0792095158821792,0.194667454286712,0.132910882581962,0.0724968450447064,0,0.115457938404532,3.8262223773595,0,0.737051257954515,0,1.84061434363505,0.0147678758424402,0,0,0.0389334908573423,0.0724968450447064,0.0308782858523749,0,0,0,0,0.240313615981527,0.0617565717047499,0,75.0651129071235,11.7968477297747,TRUE
"HER34L","HER34L_1A","HER34L_1A_37",14.6,548.5,6.48,1,34438.88281,73902,1.23,0.0216502936321074,0.0270628670401342,0,0,0.0419474439122081,0.0649508808963222,0.192146355984953,0.0351817271521745,0.634624232091148,0.0338285838001678,0.00676571676003356,0,0.0500663040242483,4.04725176585207,0,0.269275527049336,0.165083488944819,0.0825417444724094,0,0.0811886011204027,3.63860247354605,0.0595383074882953,1.00538551054099,0,1.51687369759952,0.0216502936321074,0,0,0.0108251468160537,0.0568320207842819,0.0433005872642148,0,0,0,0,0.11501718492057,0.143433195312711,0.0554788774322752,75.9181077643366,11.6613894075938,TRUE
"HER34L","HER34L_1A","HER34L_1A_38",14.7,555.47,6.47,1,34620.48438,74148,1.27,0,0.0215784646922371,0.0337163510816205,0.0269730808652964,0.0552948157738577,0.0863138587689486,0.175325025624427,0.0512488536440632,0.689162216108324,0.0930571289852727,0.0134865404326482,0.0310190429950909,0.0512488536440632,4.05135674596752,0.138911366456277,0.225225225225225,0.0620380859901818,0.191508874143605,0,0.101149053244862,4.05135674596752,0.132168096239953,0.838862814910719,0,1.49161137185089,0,0.014835194475913,0,0,0.0431569293844743,0,0,0,0,0,0.219830609052166,0.0849652047256838,0,75.4302206398015,11.5943788099477,TRUE
"HER34L","HER34L_1A","HER34L_1A_39",14.8,562.45,6.47,1,34923.14063,74682,1.3,0,0.0361532899493854,0,0,0.0615944939878418,0.0522214188157789,0.230309847084974,0.0160681288663935,0.630674058005945,0.0495433973380466,0,0,0.0241021932995903,4.50309311480678,0.0736455906376369,0.277175222945288,0.0709675691599047,0.0495433973380466,0,0.0870356980262982,3.82823170241825,0,1.21314372941271,0,1.50638708122439,0,0,0,0,0.105781848370424,0,0,0,0.0307972469939209,0,0.135240084625479,0,0,75.8562973675049,11.161993519188,TRUE
"HER34L","HER34L_1A","HER34L_1A_40",14.9,569.43,6.47,1,34488.39063,74436,1.35,0,0.0349293352678811,0,0.0241818474931485,0.0523940029018217,0.0792627223386533,0.175990112311247,0.0550808748455049,0.644849266483959,0.0873233381697028,0,0,0.0497071309581385,4.3970659358375,0.185394164114138,0.231070987156752,0.214949755494653,0.0658283626202375,0,0.0980708259444355,4.05717663496158,0,1.02504164651513,0,1.78408297060562,0.0134343597184158,0.0120909237465742,0,0,0.0295555913805148,0.0685152345639207,0,0,0,0,0,0.0255252834649901,0.197485087860713,74.8522220430974,11.5387715621473,TRUE
"HER34L","HER34L_1A","HER34L_1A_41",15,576.4,6.47,1,34338.59375,73471,1.3,0,0.0748594683616665,0.0353881123164242,0,0.0680540621469696,0.093914605762818,0.190551374011515,0.0367491935593636,0.632902777966817,0.108886499435151,0,0,0.024499462372909,4.2016577969539,0.00952756870057574,0.299437873446666,0.122497311864545,0.0149718936723333,0,0.204162186440909,3.6694750309646,0.182384886553878,1.13241959412557,0,1.63601965401315,0.0272216248587878,0,0,0,0.0204162186440909,0,0,0,0,0,0.0489989247458181,0.209606511412666,0,75.0922132542091,11.8631841134597,TRUE
"HER34L","HER34L_1A","HER34L_1A_42",15.1,583.12,6.47,1,33867.75,73257,1.32,0,0.0273011452830446,0.00819034358491339,0.0150156299056745,0.0518721760377848,0.0832684931132861,0.204758589622835,0.0505071187736326,0.701639433774247,0.101014237547265,0,0,0,4.67941630151385,0,0.240250078490793,0.266186166509685,0.111934695660483,0,0,3.44813464924854,0.0969190657548084,1.03607846349154,0,1.75000341264316,0,0,0,0,0,0,0,0,0.0668878059434593,0,0.129680440094462,0.171997215283181,0,75.0167219514859,11.7422225862375,TRUE
"HER34L","HER34L_1A","HER34L_1A_43",15.2,589.84,6.47,1,33877.24219,74050,1.36,0,0,0,0.0202565833896016,0.0594193112761648,0.0513166779203241,0.180958811613774,0.0864280891289669,0.757596218771101,0.0823767724510466,0,0.0243079000675219,0.11883862255233,4.79945982444294,0.062120189061445,0.270087778528022,0.172856178257934,0.0837272113436867,0,0.12829169480081,3.4949358541526,0.24848075624578,1.16272788656313,0,1.50979068197164,0,0.0108035111411209,0,0,0.0540175557056043,0.0459149223497637,0,0,0,0,0.217420661715057,0.307900067521945,0.0931802835921675,74.4564483457124,11.5003376097232,TRUE
"HER34L","HER34L_1A","HER34L_1A_44",15.3,596.55,6.47,1,33874.32422,73409,1.31,0,0.0326935389393671,0,0,0.0912694628723998,0.0708360010352954,0.196161233636203,0.0381424620959283,0.813251781116757,0.134860848124889,0.0149845386805433,0,0.0790093857701372,4.53486629704805,0.0776471549809969,0.247926003623534,0.0899072320832595,0.110340693920364,0,0.347368851230776,3.64260513016115,0,1.0175863994878,0,1.61833017749867,0,0,0,0,0.0776471549809969,0.00953561552398207,0,0,0.0204334618371044,0.013622307891403,0.22885477257557,0.130774155757468,0.107616232342083,74.5303709354439,11.7233581713414,TRUE
"HER34L","HER34L_1A","HER34L_1A_45",15.4,603.27,6.46,1,34390.23438,75106,1.54,0,0.0133145154847815,0,0.0359491918089101,0.0758927382632546,0.0679040289723857,0.202380635368679,0.0519266103906479,0.737624157856896,0.117167736266077,0,0.00665725774239075,0.101190317684339,5.93827390621255,0,0.234335472532155,0.00932016083934706,0.0213032247756504,0,0.165099992011291,3.60823369637579,0,1.20496365137273,0,1.47258541261683,0.0159774185817378,0,0,0.026629030969563,0.0466008041967353,0,0,0,0,0,0,0,0.0812185444571672,74.0446835139669,11.7207679812532,TRUE
"HER34L","HER34L_1A","HER34L_1A_46",15.5,609.99,6.46,1,34191.66797,75414,1.37,0.00928209616251624,0.0636486594001114,0.0265202747500464,0.00795608242501392,0.0609966319251067,0.0450844670750789,0.181663882037818,0.0477364945500835,0.68024504733869,0.145861511125255,0.0066300686875116,0.0066300686875116,0.0861908929376508,5.80131010157265,0.00795608242501392,0.347415599225608,0.143209483650251,0,0,0.132601373750232,3.27657994536823,0,1.10589545707694,0.00928209616251624,1.63630095207786,0.00795608242501392,0,0,0,0,0.0848648792001485,0,0,0,0,0.163099689712785,0.106081099000186,0,74.0565412257671,11.7524597554831,TRUE
"HER34L","HER34L_1A","HER34L_1A_47",15.6,616.71,6.47,1,33608.27734,74295,1.31,0.0255737263611279,0.0471094959283936,0.0282656975570361,0.0255737263611279,0.0726832222895215,0.0901810350629248,0.184400026919712,0.0619153375058887,0.642035130224107,0.0996029342486035,0.0403795679386231,0,0.0538394239181641,5.54815263476681,0.107678847836328,0.246315364425601,0.183054041321758,0.039033582340669,0,0.253045292415371,3.35554209569958,0.226125580456289,1.31233595800525,0,1.74708930614442,0.0107678847836328,0.00538394239181641,0.00807591358772461,0,0,0.05249343832021,0,0,0,0,0.0874890638670166,0.05249343832021,0,74.0103640891042,11.3830002018978,TRUE
