depth	min	max	median	mean
100.8	700.1	1219.76	961.42	959.31
102.3	719.2	1228.41	976.98	974.32
103.8	733.23	1238.32	991.3	989.33
105.1	745.57	1247.88	1004.92	1002.34
106.4	755.35	1258.04	1018.48	1015.35
107.8	766.22	1271.22	1033.22	1029.36
109.1	774.68	1286.17	1046.78	1042.37
110.4	785.22	1302.62	1060.52	1055.47
111.7	805.11	1308.79	1073.95	1068.79
113.1	827.44	1315.21	1088.26	1083.13
114.4	840.9	1322.66	1101.13	1096.45
115.8	855.34	1332.86	1117.33	1110.79
117.1	866.57	1344.08	1132.04	1124.11
118.5	878.83	1357.97	1147.6	1138.45
119.8	889.36	1371.17	1161.53	1151.77
121.1	910.18	1378.31	1173.41	1165.13
122.4	935.1	1384.75	1186.23	1178.51
123.7	952.53	1391.8	1198.88	1191.89
124.9	966.23	1400.28	1212.24	1204.23
125.4	971.26	1402.69	1217.91	1209.38
126.6	985.11	1410.94	1231.86	1221.72
127.8	995.9	1419.8	1243.98	1234.07
129	1004.99	1433.79	1255.37	1246.42
130.3	1019.39	1447.93	1269.28	1259.75
131.6	1041.44	1453.13	1281.72	1272.91
132.9	1062.79	1458.75	1294.82	1286.08
134	1077.44	1462.58	1305.11	1297.23
135.2	1090.83	1468.62	1317.42	1309.38
136.4	1105.69	1474.61	1330.12	1321.54
137.7	1119.36	1483.27	1344.05	1334.71
138.9	1132.98	1494.37	1355.99	1346.86
140.2	1147.62	1505.3	1369.01	1360.03
141.4	1179.26	1508	1378.39	1372.2
142.6	1213.2	1511.55	1389.19	1384.37
143.8	1246.64	1516.18	1399.53	1396.54
145.1	1277.62	1520.65	1411.4	1409.72
146.3	1302.81	1526.18	1422.8	1421.89
147.6	1326.36	1534.92	1436.72	1435.07
148.8	1346.25	1547.47	1449.34	1447.24
150	1360.29	1559.4	1461.14	1459.41
151.3	1376.73	1582.34	1480.58	1479
152.5	1385.8	1615.86	1497.83	1497.08
153.7	1394.72	1655.59	1513.65	1515.16
155	1403.35	1705.04	1530.5	1534.75
156.2	1408.51	1749.31	1544.8	1552.83
157.4	1413.45	1798.16	1559	1570.92
158.6	1417.92	1844.65	1573.53	1589
159.8	1421.59	1890.48	1588.83	1607.08
161	1438.47	1911.29	1607.19	1625.87
162.2	1453.73	1931.39	1628.1	1644.81
163.5	1465.2	1957.66	1649.24	1665.32
165.2	1477.71	1995.16	1676.69	1692.14
166.8	1488.32	2031.6	1701.58	1717.38
168.4	1498.5	2074.06	1725.84	1742.63
169.9	1506.14	2127.71	1749.66	1766.3
171.5	1529.35	2149.94	1774.78	1790.59
173	1549.77	2167.51	1797.32	1813.3
174.6	1564.71	2189	1823.03	1837.52
176.2	1579.1	2219.57	1851.15	1861.75
177.8	1589.95	2250.63	1876.04	1885.97
179.3	1600.55	2290	1897.7	1908.68
180.9	1618.01	2318.2	1920.58	1932.9
182.5	1639.61	2338.1	1945.3	1957.12
184.1	1657.57	2361.14	1970.48	1981.33
185.6	1673.26	2386.33	1994.23	2004.03
187.3	1688.97	2415.02	2019.12	2029.76
188.9	1704.39	2446.25	2043.81	2053.97
190.6	1723.97	2476.92	2067.98	2080.01
192.2	1755.68	2491.98	2094.82	2105.05
193.9	1779.76	2507.82	2125.45	2131.65
195.5	1797.78	2530.35	2153.3	2156.69
197.1	1815.62	2553.3	2180.46	2181.73
198.6	1829.66	2583.94	2205.06	2205.2
200.1	1841.28	2619.37	2228.17	2228.65
201.6	1874.55	2633.14	2250.99	2251.78
203	1906.42	2648.2	2273.12	2273.37
204.6	1929.52	2667.36	2299.54	2298.03
205.9	1948.34	2683.03	2321.45	2318.08
207.3	1965.31	2704.53	2344.97	2339.66
208.7	1977.53	2728.89	2368.06	2361.25
210.1	1990.04	2751.69	2389.71	2382.81
211.5	2027.29	2762.26	2410.09	2404.02
212.9	2058.3	2773.07	2430.99	2425.23
214.4	2081.05	2789.59	2453.39	2447.96
215.8	2100.34	2801.67	2476.83	2469.18
217.2	2120.32	2813.42	2500.73	2490.39
218.5	2133.97	2832.39	2522.25	2510.09
219.9	2145.6	2852.17	2544.97	2531.3
221.3	2177.5	2863.09	2564.39	2552.5
222.6	2205.84	2873.74	2584.44	2572.19
224	2235.08	2889.39	2606.09	2593.4
225.3	2257.39	2903.97	2627.01	2613.09
226.7	2278.16	2918.17	2649.74	2634.29
228.1	2300.14	2938.36	2671.67	2655.5
229.5	2319.96	2960.63	2690.93	2676.7
230.9	2350.28	2974.33	2710.03	2697.84
232.3	2388.78	2982.82	2730.38	2718.94
233.7	2428.15	2991.59	2751.36	2740.04
235.1	2459.57	3002.07	2772.25	2761.14
236.4	2488.33	3015.62	2793.79	2780.73
237.7	2503.14	3028.77	2814.48	2800.32
239	2522.74	3041.06	2834.98	2819.91
240.3	2545.74	3057.38	2854.5	2839.31
241.7	2597.11	3064.81	2870.64	2859.47
243	2645.43	3071.86	2886.16	2878.19
244.4	2691.08	3083.1	2903.28	2898.36
244.8	2701.59	3085.91	2908.18	2904.12
246.2	2743.59	3097.59	2925.54	2924.28
247.5	2774.62	3110.51	2943.97	2943
248.9	2796.58	3125.51	2963.64	2963.16
250.3	2819.4	3142	2981.52	2982.03
251.6	2837.08	3155.23	2994.9	2995.15
253	2853.33	3169.68	3008.97	3009.28
254.3	2866.74	3186.2	3022.24	3022.4
255.6	2875.55	3209.4	3034.28	3035.52
257	2881.62	3233	3047.66	3049.64
258.3	2888.4	3258.16	3058.78	3062.76
259.7	2893.96	3289.59	3070.96	3076.89
261.1	2906.55	3307.04	3084.77	3090.55
262.4	2918.45	3320.34	3098	3103.12
263.8	2932.54	3336.2	3112.28	3116.66
265.1	2941.51	3353.65	3124.24	3129.23
266.5	2948.31	3369.03	3137.32	3142.77
267.8	2954.1	3386.55	3149.18	3155.33
269.2	2960.98	3409.97	3162.49	3168.87
270.5	2971.01	3427.82	3173.78	3181.42
271.8	2983.99	3438.09	3186.92	3193.92
273.1	2994.09	3448.07	3199.4	3206.42
274.5	3004.9	3462.61	3215.14	3219.89
275.8	3013.5	3478.76	3227.21	3232.39
277.2	3021.95	3496.42	3241.54	3245.86
278.5	3029.28	3512.76	3254.07	3258.36
279.9	3037.71	3534.07	3267.56	3271.83
281.3	3052.57	3544.33	3280.34	3285.39
282.6	3067.39	3552.79	3293.05	3298
283.9	3077.54	3562.6	3306.63	3310.6
285.1	3088.23	3573.1	3319.28	3322.24
286.3	3096.95	3586.83	3331.05	3333.87
287.6	3104.03	3601.12	3343.7	3346.47
289.6	3117.22	3628.59	3362.76	3365.86
290.9	3132.09	3641.1	3375.07	3378.5
292.3	3148.54	3649.78	3389.31	3392.12
293.6	3158.45	3658.76	3402.79	3404.78
295	3170.56	3671.84	3416.78	3418.4
296.3	3180.12	3685.89	3429.77	3431.05
297.6	3189.86	3701.83	3443.17	3443.7
298.9	3199.42	3714.13	3456.84	3456.35
300.2	3208.99	3728.23	3469.4	3468.98
301.6	3227	3737.42	3482.11	3482.48
302.9	3241.14	3747.99	3494.63	3495.02
304.3	3255.14	3762.06	3508.28	3508.52
305.7	3267.25	3773.11	3522.94	3522.02
307.1	3279.67	3789.54	3536.81	3535.52
308.5	3288.39	3805.05	3550.63	3549.02
309.9	3298.05	3821.75	3564.5	3562.52
311.3	3321.25	3831.25	3577.79	3576.1
312.7	3341.51	3840.1	3590.96	3589.68
314.2	3360.41	3852.24	3604.68	3604.24
315.6	3376.31	3865.81	3619.06	3617.82
317	3391.37	3876.04	3632.23	3631.4
318.4	3403.13	3892.09	3645.65	3644.99
319.7	3411.28	3905.53	3657.08	3657.6
321.1	3436.93	3916.38	3669.8	3671.3
322.6	3465.41	3925.04	3683.42	3686.02
324	3485.27	3934.07	3696.11	3699.76
325.3	3500.05	3944.74	3709	3712.51
327.1	3517.68	3965.84	3727.95	3730.17
328.5	3531.26	3981.88	3741.48	3743.91
329.9	3540.08	3999.16	3756.19	3757.65
331.3	3572.4	4008.95	3768.09	3771.75
332.7	3605.39	4018.09	3780.81	3785.89
334.1	3632.11	4028.04	3793.43	3800.03
335.6	3659.97	4040.2	3808.29	3815.18
337	3682.32	4051.02	3821.53	3829.31
338.4	3700.32	4062.61	3835.36	3843.45
339.7	3711.82	4075.54	3847.71	3856.58
341	3732.99	4095.94	3871.25	3878.89
342.4	3748.72	4126.55	3897.37	3905.88
343.9	3761.18	4161.09	3925.23	3934.8
345.4	3773.33	4209.9	3952.57	3963.72
346.8	3782.76	4259.76	3977.26	3990.71
348.2	3791.24	4325.43	3999.7	4017.71
349.6	3798.37	4388.03	4024.19	4044.7
351	3819.13	4420.98	4049.74	4071.64
352.3	3842.41	4436.04	4076.28	4096.64
353.6	3859.09	4462.67	4104.69	4121.65
354.9	3873.66	4485.63	4135.11	4146.65
356.2	3886.32	4520.58	4160.9	4171.65
357.5	3896.62	4555.81	4186	4196.65
358.9	3907.01	4597.98	4211.01	4223.57
360.3	3923.6	4640.96	4236.77	4250.6
360.6	3933.6	4646.69	4243.08	4256.46
361.6	3953.73	4661.49	4263.25	4276.01
361.9	3959.65	4662.8	4270.29	4281.88
362.9	3979.57	4678.13	4289.59	4301.43
363.3	3987.44	4683.73	4297.18	4309.26
364.2	4000.49	4698.54	4315.56	4326.85
364.8	4008.97	4705.44	4329.53	4338.59
365.4	4015.89	4714.05	4342.43	4350.32
366.1	4022.21	4726.46	4357.41	4364
366.6	4029.93	4736.74	4367.48	4373.78
367.5	4039.24	4761.09	4385.97	4391.38
367.9	4043.26	4770.05	4393.86	4399.2
368.9	4051.89	4800.49	4414.02	4418.75
370.2	4069.96	4833.14	4439.08	4444.2
371.6	4110.84	4849.45	4468.16	4471.77
373	4142.73	4867.78	4496.98	4499.34
374.5	4163.48	4886.79	4528.74	4528.88
375.8	4183.18	4908.12	4558.04	4554.48
377.3	4204.32	4933.62	4590.02	4584.02
378.8	4220.91	4961.98	4621	4613.56
380.3	4244.05	4996.96	4649.96	4642.83
381.7	4290.37	5008.21	4678.14	4669.17
383.1	4329.97	5020.18	4705.71	4695.5
384.4	4360.35	5033.55	4730.83	4719.95
385.9	4389.79	5051.69	4758.34	4748.17
387.3	4412.47	5070.49	4786.75	4774.5
388.8	4435.76	5096.43	4816.41	4802.71
390.2	4461.67	5126.97	4843.05	4829.11
391.7	4528.52	5136.55	4866.47	4857.84
393.2	4593.65	5147.46	4892.39	4886.56
394.6	4654.78	5160.96	4916.25	4913.36
396	4709.51	5175.7	4941.64	4940.17
397.4	4756.54	5190.19	4966.38	4966.98
398.9	4795.25	5212.89	4995.35	4995.7
400.2	4821.71	5238.86	5019.22	5019.17
401.5	4845.9	5250.59	5036.57	5034.8
402.9	4870.01	5262.39	5053.27	5051.64
404.4	4883.95	5280.07	5071.36	5069.68
405.9	4892.3	5301.39	5087.64	5087.72
407.4	4898.73	5329.74	5103.46	5105.76
408.8	4904.3	5361.85	5118.35	5122.6
410	4908.99	5393.81	5130.78	5137.03
