"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","qc"
"HER14L","HER14L_2A","HER14L_2A_24",3.8,327.21,6.85,1,30776,75777,1.32,0,0.00659830819377912,0,0.00659830819377912,0.0277128944138723,0.0145162780263141,0.153080750095675,0.0316718793301397,0.316718793301398,0.108212254377977,0,0.0145162780263141,0.0197949245813373,6.25255684442509,0,0.290325560526281,0.110851577655489,0.0395898491626747,0,0.0237539094976048,3.17378624120775,0,0.663789804294179,0,1.44766881771514,0.0237539094976048,0.00791796983253494,0,0,0.0343112026076514,0.0963352996291751,0,0,0,0,0.0725813901315703,0,0.0752207134090819,75.4226216398116,11.565514602056,TRUE
"HER14L","HER14L_2A","HER14L_2A_25",3.9,334.41,6.86,1,30763,76038,1.47,0,0.0710171230174386,0.0263026381546069,0,0.0565506720324048,0.042084221047371,0.185433598989979,0.0249875062468766,0.320892185486204,0.0907441016333938,0.0223572424314159,0.0197269786159552,0.0447144848628317,6.20347720876404,0,0.216996764775507,0.0565506720324048,0.186748730897709,0,0.203845445698204,3.56006207422604,0.072332254925169,0.487913937767958,0,1.52949840869039,0.00920592335411242,0,0,0,0.0539204082169442,0,0,0,0,0,0.174912543728136,0,0,74.8494173965649,11.49030747784,TRUE
"HER14L","HER14L_2A","HER14L_2A_26",4,341.6,6.87,1,31132,76709,1.22,0.0156435359605783,0.0417160958948754,0,0.0299834439244417,0.0769140518061766,0.0351979559113011,0.173382523563076,0.0443233518883051,0.346765047126152,0.0534487478653092,0,0,0.0586632598521686,6.2821833161689,0.0299834439244417,0.260725599342972,0.175989779556506,0.073003167816032,0,0.0430197238915903,3.2030139879284,0.018250791954008,0.619223298439557,0,1.71818169967018,0,0.0130362799671486,0,0,0.0260725599342971,0.0260725599342971,0,0,0.0221616759441526,0,0.108201123727333,0.123844659687911,0.0834321917897509,75.1593685225984,11.1381976039317,TRUE
"HER14L","HER14L_2A","HER14L_2A_27",4.1,348.8,6.88,1,30880,76054,1.28,0,0.0644279064874957,0.0197228285165803,0.0276119599232125,0.0289268151576511,0.0289268151576511,0.139374654850501,0.0328713808609672,0.410234833144871,0.118336971099482,0.0118336971099482,0,0.0328713808609672,5.83006810950114,0.155152917663765,0.241933363136719,0.0972992873484629,0.126226102506114,0,0.21037683751019,3.22928445578142,0.0696873274252505,0.698188129486944,0,1.4647487311647,0,0.0131485523443869,0,0,0.021037683751019,0.042075367502038,0,0,0,0,0.0907250111762695,0,0,75.530544087096,11.2643647934362,TRUE
"HER14L","HER14L_2A","HER14L_2A_28",4.2,356,6.88,1,30329,74595,1.38,0,0,0,0.0147462966686775,0.0455794624304578,0.0522823245525839,0.190361284268383,0.034854883035056,0.441048327635901,0.0804343454655138,0,0,0.0428983175816074,5.53522354045177,0.0844560627387895,0.23325960184999,0.0335143106106307,0.0670286212212615,0,0.0428983175816074,2.95730276828206,0,0.835176620416918,0,1.46926737717005,0.00938400697097661,0,0,0.0214491587908037,0.155506401233327,0,0,0,0,0,0.0630069039479858,0.229237884576714,0,75.7758562906361,11.5852268918828,TRUE
"HER14L","HER14L_2A","HER14L_2A_29",4.3,363.19,6.89,1,30377,76442,1.33,0,0.0614845242144371,0.010465450930117,0.0287799900578216,0.0523272546505848,0.044478166452997,0.132126317992727,0.0222390832264985,0.371523508019152,0.0968054211035818,0,0.00784908819758771,0.0183145391277047,4.82718924151644,0.0588681614819079,0.281258993746893,0.082415426074671,0.146516313021637,0,0.226315376363779,3.3463279349049,0.0340127155228801,0.934041495512938,0,1.78959210905,0,0.0156981763951754,0,0,0.0941890583710526,0,0,0,0,0,0.115119960231286,0.217158106799927,0.0405536223542032,75.3761021428011,11.568247821878,TRUE
"HER14L","HER14L_2A","HER14L_2A_30",4.4,370.39,6.89,1,31057,77947,1.38,0,0,0,0,0.0384876903537019,0.0461852284244422,0.180892144662399,0.0282243062593814,0.458003515209052,0.0936533798606746,0,0,0.0628632275777131,6.46336613339833,0.0256584602358013,0.298921061747085,0.188589682733139,0.0846729187781441,0,0.236057834169371,3.17651737719219,0.0500339974598124,0.61708596867102,0,1.5626002283603,0,0,0,0,0,0.0218096912004311,0,0,0,0.135989839249747,0.132141070214376,0.0885216878135143,0.266847986452333,74.2799594596328,11.4629171103442,TRUE
"HER14L","HER14L_2A","HER14L_2A_31",4.5,377.59,6.9,1,30926,76220,1.41,0.0065599580162687,0.0446077145106271,0,0,0.0393597480976122,0.0288638152715823,0.15087903437418,0.00787194961952244,0.339805825242718,0.0892154290212543,0,0.0104959328260299,0.0367357648911047,5.56284439779585,0,0.282078194699554,0.16137496720021,0.0590396221464183,0,0.0787194961952244,3.22618735240094,0,0.644187877197586,0,1.69902912621359,0,0,0,0,0.0800314877984781,0.035423773287851,0,0,0,0,0,0,0,75.9406979795329,11.4759905536605,TRUE
"HER14L","HER14L_2A","HER14L_2A_32",4.6,384.78,6.9,1,31046,76956,1.34,0,0.0311866521128957,0,0.0311866521128957,0.032486095950933,0.0415822028171942,0.154633816726441,0.0207911014085971,0.385934819897084,0.0402827589791569,0,0.0233899890846718,0.0181922137325225,5.58371017204636,0.154633816726441,0.219606008628307,0.0246894329227091,0.0402827589791569,0,0.155933260564478,3.36296065284058,0,0.715993554758563,0,1.87639690212589,0,0,0,0.0181922137325225,0.0584749727116794,0.0467799781693435,0,0,0,0,0,0.0779666302822392,0,75.311866521129,11.5728468215604,TRUE
"HER14L","HER14L_2A","HER14L_2A_33",4.7,391.98,6.91,1,30728,76166,1.43,0,0.0393876532836174,0.0275713572985322,0,0.0472651839403408,0.0393876532836174,0.161489378462831,0.0144421395373264,0.400441141716776,0.107659585641887,0,0,0.0183809048656881,5.6140535146916,0.0393876532836174,0.199564109970328,0.0827140718955965,0.0971562114329228,0,0.258645589895754,3.15495102801775,0.074836541238873,0.837644093164929,0,1.73305674447916,0.00656460888060289,0,0.0144421395373264,0,0.00787753065672347,0.0787753065672347,0,0,0,0.0446393403880997,0.232387154373342,0.0288842790746527,0,74.7406979492162,11.8976971352047,TRUE
"HER14L","HER14L_2A","HER14L_2A_34",4.8,399.18,6.9,1,30715,76955,1.64,0,0.0363849002663894,0,0.0168929894093951,0.058475732570983,0.0597751932947827,0.189721265674745,0.0506789682281853,0.371645767006692,0.0454811253329868,0,0.0558768111233838,0.0610746540185823,6.12305893054382,0.105256318627769,0.27548567344552,0.0480800467805861,0.00519784289519849,0,0.079267104151777,3.32531999220324,0,0.718601780261192,0,1.68410109804431,0.0142940679617959,0.0246897537521928,0,0.0363849002663894,0.0714703398089793,0.0246897537521928,0,0,0,0,0,0.154635826132155,0.107855240075369,74.8125527905919,11.4430511337795,TRUE
"HER14L","HER14L_2A","HER14L_2A_35",4.9,406.37,6.91,1,30887,77949,1.64,0.00769734056883347,0.0449011533181952,0.0295064721805283,0,0.0679931750246956,0.0692760651195012,0.186019063746809,0.048749823602612,0.441314192613119,0.105196987774057,0,0.00898023066363905,0.0590129443610566,6.51964746180195,0.091085196731196,0.284801601046838,0.0269406919909171,0.0679931750246956,0,0.115460108532502,3.34192869696853,0,0.619635915791094,0,1.67288868362647,0.0192433514220837,0.0218091316116948,0,0,0.0846707462571682,0.0628616146454733,0,0,0,0,0.214242645832532,0.0974996472052239,0,74.206211753839,11.4844321286995,TRUE
"HER14L","HER14L_2A","HER14L_2A_36",5,413.57,6.91,1,31266,79304,1.41,0.0063048522142641,0.0466559063855543,0,0.041612024614143,0.0781801674568748,0.0542217290426712,0.145011600928074,0.0403510541712902,0.429990921012812,0.0933118127711086,0,0.013870674871381,0.041612024614143,6.6869262584485,0.027741349742762,0.341722990013114,0.168970039342278,0.119792192071018,0,0.350549783113084,3.2873499445173,0.143750630485221,0.583829315040855,0,1.51442550186624,0,0,0,0,0,0.0844850196711389,0,0,0,0,0.0592656108140825,0.0756582265711692,0,74.2358519116312,11.3285584585897,TRUE
"HER14L","HER14L_2A","HER14L_2A_37",5.1,420.77,6.91,1,31490,80898,1.34,0,0.0185418675368983,0.022250241044278,0.0234863655467379,0.044500482088556,0.0519172291033153,0.156987811812406,0.0259586145516576,0.487033053969196,0.0902370886795718,0.0210141165418181,0.0160696185319785,0.0580978516156147,7.09659076862222,0.00618062251229944,0.302850503102672,0.159460060817326,0.0568617271131548,0,0.22003016143786,3.36102252218843,0.118667952236149,0.836856288165344,0,1.79608890207422,0,0,0,0,0.0457366065910158,0.0383198595762565,0,0,0,0,0.228683032955079,0,0.11372345422631,73.637172736038,10.9656604613217,TRUE
"HER14L","HER14L_2A","HER14L_2A_38",5.2,427.96,6.92,1,30994,79097,1.39,0,0.00632135226367625,0.0113784340746172,0,0.0442494658457337,0.035399572676587,0.147919642970024,0.0670063339949682,0.453873092531954,0.0682706044477035,0,0,0.0290782204129107,7.23289126009836,0.0240211386019697,0.211133165606787,0.040456654487528,0.0619492521840272,0,0.128955586178995,3.24664652262412,0.300896367750989,0.849589744238087,0,1.71561500436173,0,0.010114163621882,0,0,0.0632135226367625,0.0720634158059092,0,0,0,0,0.163090888402847,0.285725122318166,0,73.1051746589631,11.6249668129006,TRUE
"HER14L","HER14L_2A","HER14L_2A_39",5.3,435.16,6.91,1,30916,79129,1.33,0,0.042967812053735,0,0.00758255506830618,0.0669792364367046,0.040440293697633,0.157969897256379,0.0303302202732247,0.489074801905749,0.0960456975318783,0,0.00631879589025515,0.0328577386293268,7.20595483324698,0.111210807668491,0.174398766571042,0.106155770956287,0.115002085202644,0,0.179453803283246,3.38434707882066,0.0278027019171227,0.835344816691731,0,1.81475817968128,0,0,0,0,0.127639676983154,0.0770893098611129,0,0,0,0,0,0.0442315712317861,0,73.3106699187403,11.515373630401,TRUE
"HER14L","HER14L_2A","HER14L_2A_40",5.4,442.36,6.91,1,31181,77897,1.54,0,0.00641873242871998,0,0,0.0552010988869918,0.0603360848299678,0.139928366946095,0.0513498594297598,0.463432481353582,0.10911845128824,0.0346611551150879,0,0.0385123945723199,6.49704096435036,0.223371888519455,0.181008254489903,0.147630845860559,0.0192561972861599,0,0.0577685918584798,3.45969677908007,0,0.744572961731517,0,1.77927262924118,0,0.01283746485744,0,0,0,0.0731735496874077,0,0,0.0359449016008319,0,0.0372286480865759,0,0,74.5587121455255,11.2135255529738,TRUE
"HER14L","HER14L_2A","HER14L_2A_41",5.5,449.55,6.9,1,31270,78539,1.37,0,0.00763951667324514,0.00891276945211933,0.0178255389042387,0.0674823972803321,0.0381975833662257,0.179528641821261,0.0216452972408612,0.511847617107424,0.080214925069074,0,0,0.0241918027986096,6.13962489973134,0,0.283935369688944,0.0636626389437095,0.0305580666929806,0,0.169342619590267,3.45560804186455,0.0420173417028483,0.457097747615834,0,1.91242567386903,0.00636626389437095,0.0241918027986096,0,0,0.123505519550796,0.114592750098677,0,0,0,0,0.268656336342454,0.105679980646558,0,74.435630705764,11.4096181514916,TRUE
"HER14L","HER14L_2A","HER14L_2A_42",5.6,456.75,6.91,1,31060,77557,1.55,0,0.0154724912000206,0.00644687133334193,0.0232087368000309,0.0722049589334296,0.0618899648000825,0.185669894400248,0.0232087368000309,0.390680402800521,0.0709155846667612,0.00773624560001031,0.0322343566667096,0.0464174736000619,5.53657310107405,0.100571192800134,0.27979421586704,0.180512397333574,0.11217556120015,0,0,3.34979434480447,0.056732467733409,0.442255373467256,0,1.69939528346893,0.0193406140000258,0.0154724912000206,0,0,0.0386812280000516,0.0309449824000413,0,0,0,0,0.110886186933481,0.149567414933533,0,75.4206583545006,11.520559072682,TRUE
"HER14L","HER14L_2A","HER14L_2A_43",5.7,463.95,6.91,1,31215,77964,1.26,0.00769585962752039,0.0731106664614437,0,0.00897850289877379,0.0423272279513622,0.0487404443076292,0.157765122364168,0.025652865425068,0.395054127546047,0.057718947206403,0,0,0.019239649068801,4.78041147196142,0.114155251141553,0.378379765019753,0.270637730234467,0.238571648453132,0,0,3.42722282078908,0,0.595146477861577,0,1.80467908265353,0,0.0115437894412806,0,0,0.0500230875788826,0.118003180955313,0.0141090759837874,0,0,0,0,0,0,76.2980349905084,11.0627982145606,TRUE
"HER14L","HER14L_2A","HER14L_2A_44",5.8,471.15,6.91,1,31509,78205,1.32,0,0.0524263154529762,0,0.00767214372482578,0.0511476248321718,0.0485902435905633,0.168787161946167,0.0179016686912601,0.436033501694265,0.0997378684227351,0,0,0.00895083434563007,5.09558212390512,0,0.236557764848795,0.196918355603862,0.101016559043539,0,0.109967393389169,3.56754683204399,0,0.911706412633463,0,1.77610127229717,0.0140655968288473,0,0,0,0.0498689342113676,0.0728853653858449,0,0,0.0179016686912601,0,0,0.12786906208043,0,75.3225497090979,11.5082155872387,TRUE
"HER14L","HER14L_2A","HER14L_2A_45",5.9,478.34,6.92,1,31439,76924,1.5,0,0,0,0.0545993448078623,0.0337995944048671,0.0506993916073007,0.184597784826582,0.0311996256044927,0.373095522853726,0.124798502417971,0.0220997348031824,0,0.0220997348031824,5.11673859913681,0.116998596016848,0.231397223233321,0.109198689615725,0.114398627216473,0,0,3.53725755290937,0,0.605792730487234,0,1.56648120222557,0,0,0,0,0.0116998596016848,0.120898549217409,0,0.0376995476054287,0,0,0.092298892413291,0.158598096822838,0,75.8631896417243,11.4203629556445,TRUE
"HER14L","HER14L_2A","HER14L_2A_46",6,485.54,6.91,1,31313,77197,1.48,0,0,0,0.0103630970115419,0.0595878078163659,0.049224710804824,0.167104939311113,0.0440431622990531,0.361413008277524,0.0673601305750223,0.0220215811495265,0,0.0207261940230838,4.3252976151923,0.156741842299571,0.24612355402412,0.0764278404601215,0,0,0.218920424368823,3.24364936461261,0,0.51556407632421,0,1.86017591357177,0.0142492583908701,0.0155446455173128,0,0,0.0647693563221369,0,0,0,0,0,0,0.0842001632187779,0.049224710804824,76.5055636877081,11.8217029159164,TRUE
