"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Fe","Cu","Br","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER14L","HER14L_2A","HER14L_2A_19",3.3,291.22,6.81,1,30212,75779,1.23,0.25531914893617,0.212765957446809,3.21276595744681,1,67.1808510638298,0.936170212765957,24.9255319148936,7.56382978723404,586.095744680851,93.7446808510638,63905,6.25204266908761,0.159947724756321,-1.54756250871601,-2.71469474382088,-1.16713223510487
"HER14L","HER14L_2A","HER14L_2A_20",3.4,298.42,6.82,1,30283,75638,1.42,0.311320754716981,0.0377358490566038,2.68867924528302,1,50.4056603773585,1.4811320754717,22.5471698113208,5.37735849056604,525.424528301887,82.4622641509434,64436,6.37169660221943,0.156944070383338,-3.27714473299218,-4.26619481914876,-0.989050086156583
"HER14L","HER14L_2A","HER14L_2A_21",3.5,305.62,6.83,1,30431,76193,1.31,0.141025641025641,0.397435897435897,3.11538461538462,1,63.7051282051282,1.19230769230769,33.3076923076923,9.69230769230769,725.307692307692,111.474358974359,65269,6.50649798734905,0.153692508926362,-0.922721622204446,-2.0590742388554,-1.13635261665096
"HER14L","HER14L_2A","HER14L_2A_22",3.6,312.82,6.83,1,30788,77657,1.53,0.695652173913043,0.434782608695652,4.65217391304348,1,83.2028985507246,1.3768115942029,38.5797101449275,7.07246376811594,830.594202898551,126.101449275362,66012,6.58671417078497,0.151820767391949,-0.832909122935104,-2.37024374146786,-1.53733461853276
"HER14L","HER14L_2A","HER14L_2A_23",3.7,320.01,6.83,1,30759,76643,1.23,0.107692307692308,0.138461538461538,4.2,1,77.7846153846154,2.47692307692308,38.1846153846154,5.6,875.892307692308,139.569230769231,66005,6.27568342151675,0.15934519522948,-1.97716269255942,-3.41224721784874,-1.43508452528932
"HER14L","HER14L_2A","HER14L_2A_24",3.8,327.21,6.85,1,30776,75777,1.32,0.25609756097561,0.292682926829268,2.92682926829268,1,57.780487804878,1.02439024390244,29.3292682926829,6.13414634146341,696.987804878049,106.878048780488,65917,6.52133728890917,0.153342781656256,-1.22866541691631,-2.30258509299405,-1.07391967607774
"HER14L","HER14L_2A","HER14L_2A_25",3.9,334.41,6.86,1,30763,76038,1.47,0.623188405797101,0.27536231884058,3.53623188405797,1,68.3623188405797,0.623188405797101,39.231884057971,5.3768115942029,824.840579710145,126.623188405797,65651,6.51413528671169,0.1535123168289,-1.28966752543082,-2.55272924612676,-1.26306172069594
"HER14L","HER14L_2A","HER14L_2A_26",4,341.6,6.87,1,31132,76709,1.22,1.4390243902439,0.829268292682927,6.48780487804878,1,117.536585365854,3.29268292682927,59.9268292682927,11.5853658536585,1406.19512195122,208.390243902439,66198,6.74789325842697,0.148194401082319,-0.187211542088146,-2.05713578416554,-1.86992424207739
"HER14L","HER14L_2A","HER14L_2A_27",4.1,348.8,6.88,1,30880,76054,1.28,0.244444444444444,0.277777777777778,3.46666666666667,1,49.2666666666667,0.822222222222222,27.2888888888889,5.9,638.266666666667,95.1888888888889,66011,6.70526438659974,0.1491365503795,-1.28093384546206,-2.52412736294128,-1.24319351747922
"HER14L","HER14L_2A","HER14L_2A_28",4.2,356,6.88,1,30329,74595,1.38,0.566666666666667,0.433333333333333,5.48333333333333,1,68.8166666666667,0.416666666666667,36.7666666666667,10.3833333333333,942.083333333333,144.033333333333,65167,6.54073131219625,0.152888102609465,-0.836248024200619,-2.53796121274389,-1.70171318854327
"HER14L","HER14L_2A","HER14L_2A_29",4.3,363.19,6.89,1,30377,76442,1.33,0.540540540540541,0.22972972972973,3.83783783783784,1,49.8648648648649,0.851351351351351,34.5675675675676,9.64864864864865,778.635135135135,119.5,66462,6.51577518941536,0.153473680556761,-1.47085174914795,-2.81576089410499,-1.34490914495704
"HER14L","HER14L_2A","HER14L_2A_30",4.4,370.39,6.89,1,31057,77947,1.38,0.410958904109589,0.301369863013699,4.89041095890411,1,69.013698630137,2.01369863013699,33.9178082191781,6.58904109589041,793.13698630137,122.397260273973,66834,6.4800223838836,0.154320454584708,-1.19941698779008,-2.78669332842132,-1.58727634063125
"HER14L","HER14L_2A","HER14L_2A_31",4.5,377.59,6.9,1,30926,76220,1.41,0.441176470588235,0.0882352941176471,3.80882352941176,1,62.3529411764706,1.80882352941176,36.1617647058824,7.22058823529412,851.205882352941,128.632352941176,66629,6.61735452155025,0.151117791368647,-2.42774823594805,-3.76506859247148,-1.33732035652343
"HER14L","HER14L_2A","HER14L_2A_32",4.6,384.78,6.9,1,31046,76956,1.34,0.806451612903226,0.516129032258065,9.58064516129032,1,138.612903225806,0.612903225806452,83.4838709677419,17.7741935483871,1869.58064516129,287.290322580645,66863,6.50763530204357,0.153665648670566,-0.661398482245365,-2.92114341656292,-2.25974493431755
"HER14L","HER14L_2A","HER14L_2A_33",4.7,391.98,6.91,1,30728,76166,1.43,0.439024390243902,0.134146341463415,3.71951219512195,1,52.1463414634146,0.768292682926829,29.3048780487805,7.78048780487805,694.231707317073,110.512195121951,65989,6.2819465901567,0.159186326347779,-2.00882397446588,-3.32241650380904,-1.31359252934316
"HER14L","HER14L_2A","HER14L_2A_34",4.8,399.18,6.9,1,30715,76955,1.64,1.28571428571429,1.11428571428571,8.17142857142857,1,134.628571428571,1.05714285714286,73.1142857142857,15.8,1644.91428571429,251.6,66378,6.53781512605042,0.152956298200514,0.108213584640233,-1.99243016469021,-2.10064374933044
"HER14L","HER14L_2A","HER14L_2A_35",4.9,406.37,6.91,1,30887,77949,1.64,0.646341463414634,0.463414634146341,4.19512195121951,1,61.9756097560976,0.25609756097561,31.7682926829268,5.89024390243902,705.40243902439,109.170731707317,66795,6.46146112600536,0.154763757066542,-0.769133087537867,-2.20305549764701,-1.43392241010915
"HER14L","HER14L_2A","HER14L_2A_36",5,413.57,6.91,1,31266,79304,1.41,0.837837837837838,0.432432432432432,4.60810810810811,1,71.6621621621622,1.81081081081081,35.2297297297297,6.25675675675676,795.567567567568,121.405405405405,67856,6.55298308103295,0.152602255741269,-0.838329190404443,-2.36614657448379,-1.52781738407935
"HER14L","HER14L_2A","HER14L_2A_37",5.1,420.77,6.91,1,31490,80898,1.34,0.493150684931507,0.287671232876712,5.3972602739726,1,78.6438356164384,1.76712328767123,37.2465753424658,9.27397260273973,816.041095890411,121.520547945205,68442,6.71525194453838,0.148914740393816,-1.24593700342497,-2.93182847157451,-1.68589146814954
"HER14L","HER14L_2A","HER14L_2A_38",5.2,427.96,6.92,1,30994,79097,1.39,0.648148148148148,0.981481481481482,6.64814814814815,1,105.944444444444,0.592592592592593,47.5555555555556,12.4444444444444,1070.81481481481,170.277777777778,67019,6.28863512778684,0.159017017155506,-0.0186921330121525,-1.91303047493616,-1.894338341924
"HER14L","HER14L_2A","HER14L_2A_39",5.3,435.16,6.91,1,30916,79129,1.33,0.697368421052632,0.315789473684211,5.09210526315789,1,75.0263157894737,1.10526315789474,35.2368421052632,8.69736842105263,763.289473684211,119.894736842105,67122,6.36633011413521,0.157076366143768,-1.15267950993839,-2.78037086268184,-1.62769135274345
"HER14L","HER14L_2A","HER14L_2A_40",5.4,442.36,6.91,1,31181,77897,1.54,0.505882352941176,0.470588235294118,4.24705882352941,1,59.5411764705882,1.35294117647059,31.7058823529412,6.82352941176471,683.282352941176,102.764705882353,66814,6.64899828277046,0.150398595017132,-0.75377180237638,-2.19999850421894,-1.44622670184256
"HER14L","HER14L_2A","HER14L_2A_41",5.5,449.55,6.9,1,31270,78539,1.37,0.841269841269841,0.26984126984127,6.38095238095238,1,76.5396825396825,0.793650793650794,43.0793650793651,5.6984126984127,927.952380952381,142.238095238095,67422,6.52393706059592,0.153281674962796,-1.30992138233532,-3.1632387445628,-1.85331736222749
"HER14L","HER14L_2A","HER14L_2A_42",5.6,456.75,6.91,1,31060,77557,1.55,1.01818181818182,0.327272727272727,5.50909090909091,1,78.0727272727273,2.54545454545455,47.2363636363636,6.23636363636364,1063.52727272727,162.454545454545,67429,6.54661443760492,0.152750709474476,-1.11696142733631,-2.8233610476132,-1.7063996202769
"HER14L","HER14L_2A","HER14L_2A_43",5.7,463.95,6.91,1,31215,77964,1.26,0.733333333333333,0.444444444444444,6.84444444444444,1,82.8222222222222,4.68888888888889,59.3777777777778,10.3111111111111,1321.88888888889,191.666666666667,68110,6.8968115942029,0.144994536437757,-0.810930216216329,-2.73436750941958,-1.92343729320325
"HER14L","HER14L_2A","HER14L_2A_44",5.8,471.15,6.91,1,31509,78205,1.32,0.512820512820513,0.179487179487179,4.37179487179487,1,51.0897435897436,1.97435897435897,35.7692307692308,9.14102564102564,755.205128205128,115.384615384615,67906,6.54511111111111,0.152785794316368,-1.71765149707433,-3.19282514766826,-1.47517365059393
"HER14L","HER14L_2A","HER14L_2A_45",5.9,478.34,6.92,1,31439,76924,1.5,0.270833333333333,0.25,2.98958333333333,1,41,0.875,28.34375,4.85416666666667,607.885416666667,91.5104166666667,67142,6.64280022766079,0.150538924207893,-1.38629436111989,-2.48142838541168,-1.09513402429178
"HER14L","HER14L_2A","HER14L_2A_46",6,485.54,6.91,1,31313,77197,1.48,0.884615384615385,0.653846153846154,5.36538461538461,1,64.2115384615385,1.13461538461538,48.1538461538462,7.65384615384615,1135.76923076923,175.5,68186,6.47161954854263,0.154520826278361,-0.424883193965266,-2.1048512572052,-1.67996806323994
"HER14L","HER14L_2A","HER14L_2A_47",6.1,492.74,6.91,1,31298,77244,1.45,0.484848484848485,0.227272727272727,4.39393939393939,1,50.5,2.21212121212121,40.6818181818182,7.39393939393939,893.863636363636,136.045454545455,67974,6.57033077180087,0.152199338927028,-1.48160454092422,-2.96183072187831,-1.48022618095409
"HER14L","HER14L_2A","HER14L_2A_48",6.2,499.93,6.91,1,31053,76407,1.47,0.653846153846154,0.58974358974359,4.01282051282051,1,38.3717948717949,0.756410256410256,33.8333333333333,5.85897435897436,750.179487179487,115.24358974359,67503,6.50951162531984,0.153621355573025,-0.528067430200497,-1.91756179405106,-1.38949436385056
"HER14L","HER14L_2A","HER14L_2A_49",6.3,507.13,6.91,1,31103,77292,1.49,0.864864864864865,0.810810810810811,7.40540540540541,1,75.1621621621622,4.7027027027027,71.8378378378378,11.3513513513514,1612.81081081081,242.054054054054,68630,6.66301920500223,0.15008211281295,-0.209720530982069,-2.21193072472592,-2.00221019374385
"HER14L","HER14L_2A","HER14L_2A_50",6.4,514.33,6.93,1,31433,77743,1.43,0.355263157894737,0.276315789473684,5.02631578947368,1,47.9736842105263,1.36842105263158,35.8421052631579,3.75,779.526315789474,120.697368421053,68417,6.45851956829827,0.154834244818041,-1.28621090256291,-2.90089817088315,-1.61468726832024
"HER14L","HER14L_2A","HER14L_2A_51",6.5,521.52,6.94,1,31641,76991,1.27,0.623376623376623,0.519480519480519,3.87012987012987,1,41.6233766233766,1.63636363636364,34.0519480519481,5.19480519480519,767.831168831169,113.831168831169,67888,6.74535082715345,0.148250257936844,-0.654925967739748,-2.00821403239147,-1.35328806465172
"HER14L","HER14L_2A","HER14L_2A_52",6.6,528.72,6.94,1,31057,75821,1.67,0.482352941176471,0.282352941176471,4.30588235294118,1,33.1529411764706,1.48235294117647,29.0235294117647,2.22352941176471,689.2,104.823529411765,67492,6.57485970819304,0.15209450001707,-1.26459742614237,-2.72457950305342,-1.45998207691105
"HER14L","HER14L_2A","HER14L_2A_53",6.7,535.92,6.95,1,31055,75300,1.39,0.491803278688525,0.475409836065574,5.37704918032787,1,43.2950819672131,1.85245901639344,41.6065573770492,4.78688524590164,960.426229508197,144.491803278689,67400,6.64692534604039,0.150445498924658,-0.743578034186837,-2.42571777839767,-1.68213974421083
"HER14L","HER14L_2A","HER14L_2A_54",6.8,543.11,6.94,1,31052,75922,1.46,0.285714285714286,0.219047619047619,2.78095238095238,1,24.7714285714286,0.428571428571429,25.8857142857143,3.5047619047619,561.047619047619,81.8952380952381,67509,6.85079660425631,0.145968426413173,-1.51846613422837,-2.54125958633913,-1.02279345211076
"HER14L","HER14L_2A","HER14L_2A_55",6.9,550.31,6.95,1,30826,76035,1.3,0.416666666666667,0.3,5.06666666666667,1,44.6,2.65,44.3166666666667,4.75,982.1,145.833333333333,67676,6.7344,0.148491328106439,-1.20397280432594,-2.82665594351006,-1.62268313918412
"HER14L","HER14L_2A","HER14L_2A_56",7,557.51,6.96,1,30781,75970,1.47,0.417910447761194,0.447761194029851,4.23880597014925,1,36,1.43283582089552,41.1791044776119,8.82089552238806,875.955223880597,128.626865671642,67307,6.81004873520538,0.146841827258941,-0.803495237728811,-2.24777685649905,-1.44428161877024
"HER14L","HER14L_2A","HER14L_2A_57",7.1,564.7,6.95,1,30801,75881,1.26,0.676470588235294,0.117647058823529,4.01470588235294,1,33.0588235294118,1.52941176470588,36.8235294117647,5.5,867.205882352941,128.838235294118,67731,6.73096678461363,0.148567068000678,-2.14006616349627,-3.53003025350512,-1.38996409000885
"HER14L","HER14L_2A","HER14L_2A_58",7.2,571.9,6.96,1,30897,76095,1.54,0.454545454545455,0.402597402597403,3.25974025974026,1,31.4545454545455,1.19480519480519,34.4675324675325,3.71428571428571,764.142857142857,116.402597402597,67802,6.56465469150954,0.152330936963579,-0.909818217368538,-2.09146573464664,-1.1816475172781
"HER14L","HER14L_2A","HER14L_2A_59",7.3,579.1,6.95,1,30855,76646,1.73,0.826086956521739,0.695652173913043,5.41304347826087,1,60.7173913043478,4.26086956521739,60.4347826086956,8.84782608695652,1273.4347826087,189.652173913043,67302,6.71458046767538,0.148929632285158,-0.362905493689368,-2.05171699366498,-1.68881149997561
"HER14L","HER14L_2A","HER14L_2A_60",7.4,586.29,6.96,1,30769,76079,1.28,0.428571428571429,0.25974025974026,3.55844155844156,1,38.5714285714286,0.519480519480519,33.6363636363636,4.20779220779221,760.792207792208,118.584415584416,67712,6.41561712846348,0.155869650569297,-1.34807314829969,-2.61739583283408,-1.26932268453439
"HER14L","HER14L_2A","HER14L_2A_61",7.5,593.49,6.96,1,30772,75817,1.56,0.5625,0.325,3.8,1,32.9125,1.5625,30.8375,7.7625,734.525,110.4875,67601,6.64803710827017,0.1504203396753,-1.1239300966524,-2.45893116338474,-1.33500106673234
"HER14L","HER14L_2A","HER14L_2A_62",7.6,600.69,6.97,1,31095,77749,1.43,0.47887323943662,0.394366197183099,4.28169014084507,1,37.7323943661972,2.85915492957746,38.2957746478873,8.53521126760563,840.352112676056,128.140845070423,68763,6.55803473290833,0.152484706276712,-0.930475366866112,-2.38482319123102,-1.45434782436491
"HER14L","HER14L_2A","HER14L_2A_63",7.7,607.89,6.99,1,31291,78698,1.56,1.08695652173913,1.02173913043478,7.17391304347826,1,53.1739130434783,2.34782608695652,63.5,12.6086956521739,1294.9347826087,210.869565217391,69267,6.14092783505155,0.162841841959474,0.0215062052209637,-1.94894505275047,-1.97045125797143
"HER14L","HER14L_2A","HER14L_2A_64",7.8,615.08,7,1,31328,77584,1.4,0.426966292134831,0.224719101123595,3.70786516853933,1,27.4157303370787,0.752808988764045,30.6966292134831,5.1685393258427,672.876404494382,100.865168539326,68863,6.67104823437674,0.149901479477674,-1.49290409617815,-2.80336038090653,-1.31045628472839
"HER14L","HER14L_2A","HER14L_2A_65",7.9,622.28,7,1,31142,77827,1.71,0.712328767123288,0.356164383561644,4.91780821917808,1,38.2328767123288,1.49315068493151,40.8356164383562,7.21917808219178,817.479452054794,125.178082191781,68814,6.53053184504268,0.153126885179972,-1.03236290312691,-2.6252258504668,-1.59286294733989
"HER14L","HER14L_2A","HER14L_2A_66",8,629.48,7.01,1,30832,76421,1.41,1.04761904761905,0.30952380952381,6.09523809523809,1,55.7857142857143,0.642857142857143,69.7380952380952,13.0952380952381,1408.66666666667,207.404761904762,67875,6.79187234531053,0.147234804948955,-1.17272026082183,-2.98022808701803,-1.80750782619619
"HER14L","HER14L_2A","HER14L_2A_67",8.1,636.67,7,1,30773,76257,1.58,0.5,0.365853658536585,3.60975609756098,1,27.8414634146341,0.853658536585366,34.6341463414634,9.35365853658537,715.329268292683,109.59756097561,67644,6.52687214865917,0.153212745281893,-1.0055218656021,-2.28916207266191,-1.28364020705981
"HER14L","HER14L_2A","HER14L_2A_68",8.2,643.87,7,1,30955,75912,1.55,1.08163265306122,0.489795918367347,5.6530612244898,1,48.9795918367347,1.30612244897959,53.5918367346939,13.4081632653061,1198,184.591836734694,67747,6.48999447208402,0.154083336172532,-0.713766467762681,-2.44596367583939,-1.73219720807671
"HER14L","HER14L_2A","HER14L_2A_69",8.3,651.07,7.01,1,30883,75784,1.54,1.25,1.25,10.3214285714286,1,81.5714285714286,3.71428571428571,96,13.6428571428571,2099.67857142857,322.892857142857,67832,6.50270987722597,0.153782041468932,0.22314355131421,-2.11107862662302,-2.33422217793723
"HER14L","HER14L_2A","HER14L_2A_70",8.4,658.26,7.01,1,30678,75995,1.58,0.6,0.55,5.01666666666667,1,37.5666666666667,2.76666666666667,48.6166666666667,8.15,974.166666666667,148.433333333333,67356,6.56299124185942,0.152369546621044,-0.59783700075562,-2.2106027032824,-1.61276570252677
"HER14L","HER14L_2A","HER14L_2A_71",8.5,665.46,7.01,1,30806,75981,1.47,0.766666666666667,0.333333333333333,5.15,1,36.8,1.66666666666667,47.4666666666667,10.85,974.766666666667,148.133333333333,67374,6.58033303330333,0.151967992340047,-1.09861228866811,-2.73760900334375,-1.63899671467564
"HER14L","HER14L_2A","HER14L_2A_72",8.6,672.66,7.02,1,30989,76510,1.52,0.95,0.516666666666667,5.55,1,39.75,1.68333333333333,48.65,8.51666666666667,977.716666666667,149.133333333333,67611,6.55599016540009,0.152532260539011,-0.660357357736954,-2.3741552854953,-1.71379792775834
"HER14L","HER14L_2A","HER14L_2A_73",8.7,679.85,7.03,1,30783,76046,1.35,0.578947368421053,0.473684210526316,5.59649122807018,1,37.5964912280702,1.98245614035088,52.4035087719298,8.8421052631579,1030.84210526316,155.614035087719,67628,6.62435174746336,0.150958167398482,-0.747214401830221,-2.46935423678052,-1.72213983495029
"HER14L","HER14L_2A","HER14L_2A_74",8.8,687.05,7.05,1,30495,74936,1.4,0.231884057971014,NA,5.27536231884058,1,30.3333333333333,0.985507246376812,40.463768115942,8.56521739130435,837.608695652174,127.724637681159,66608,6.55792579144446,0.152487239380569,NA,NA,-1.66304736303948
"HER14L","HER14L_2A","HER14L_2A_75",8.9,694.25,7.05,1,30225,74818,1.46,0.712328767123288,0.383561643835616,4.31506849315068,1,25.7945205479452,1.47945205479452,36.3013698630137,9.31506849315068,789.630136986301,120.616438356164,66448,6.54662123793299,0.152750550804087,-0.958254930973187,-2.42036812865043,-1.46211319767724
"HER14L","HER14L_2A","HER14L_2A_76",9,701.44,7.05,1,30201,74943,1.49,0.472222222222222,0.375,4.68055555555556,1,32.0833333333333,1.40277777777778,39.4305555555556,7.29166666666667,804.625,118.777777777778,66485,6.77420486435921,0.147618801028775,-0.980829253011726,-2.52424606434803,-1.54341681133631
"HER14L","HER14L_2A","HER14L_2A_77",9.1,708.64,7.05,1,30153,74868,1.37,0.313131313131313,0.272727272727273,2.88888888888889,1,22.2020202020202,1.02020202020202,26.0707070707071,4.42424242424242,587.79797979798,88.5858585858586,66962,6.63534777651083,0.150708001099808,-1.29928298413026,-2.36015494481552,-1.06087196068526
"HER14L","HER14L_2A","HER14L_2A_78",9.2,715.84,7.06,1,30333,75031,1.43,0.385714285714286,0.3,4.54285714285714,1,28.7857142857143,1.91428571428571,38.9714285714286,7.47142857142857,824.428571428571,124.557142857143,66429,6.618878311733,0.151083001212961,-1.20397280432594,-2.71752894505675,-1.51355614073082
"HER14L","HER14L_2A","HER14L_2A_79",9.3,723.03,7.06,1,30420,75428,1.35,1.05128205128205,0.871794871794872,7.51282051282051,1,58.2307692307692,2.71794871794872,68.5897435897436,19.1282051282051,1490.10256410256,226.487179487179,66947,6.5791916676101,0.151994355921121,-0.137201121513485,-2.15381208440091,-2.01661096288742
"HER14L","HER14L_2A","HER14L_2A_80",9.4,730.23,7.05,1,30334,75810,1.48,0.666666666666667,0.333333333333333,6.03508771929825,1,41.3859649122807,1.56140350877193,42.719298245614,9.07017543859649,1025.31578947368,153.877192982456,67214,6.66320830007981,0.150077853635166,-1.09861228866811,-2.89620267820696,-1.79759038953885
"HER14L","HER14L_2A","HER14L_2A_81",9.5,737.43,7.06,1,30050,75711,1.38,1.61111111111111,0.722222222222222,19.0555555555556,1,115.722222222222,6.05555555555556,150.222222222222,39,3249.55555555556,494.944444444444,67401,6.56549556628129,0.15231142720372,-0.325422400434628,-3.2727810897044,-2.94735868926978
"HER14L","HER14L_2A","HER14L_2A_82",9.6,744.62,7.06,1,30673,77587,1.63,1.46341463414634,0.707317073170732,14.5853658536585,1,72.0243902439024,NA,64.9756097560976,17.0731707317073,1441.09756097561,217.780487804878,68014,6.61720237428603,0.151121265972751,-0.346276236717834,-3.02629492396416,-2.68001868724632
"HER14L","HER14L_2A","HER14L_2A_83",9.7,751.82,7.04,1,30401,75593,1.48,0.650793650793651,0.476190476190476,4.15873015873016,1,30.4761904761905,2.49206349206349,44.4285714285714,10.2380952380952,927.968253968254,143.190476190476,67483,6.48065624653586,0.154305360747152,-0.741937344729377,-2.16714712209894,-1.42520977736956
"HER14L","HER14L_2A","HER14L_2A_84",9.8,759.02,7.06,1,30621,75573,1.27,0.515151515151515,0.515151515151515,3.42424242424242,1,29.8939393939394,1.15151515151515,39,7.45454545454545,892.378787878788,135.075757575758,67812,6.60650588895121,0.151365943936024,-0.663294217410264,-1.89417447465612,-1.23088025724586
"HER14L","HER14L_2A","HER14L_2A_85",9.9,766.22,7.06,1,30561,75767,1.55,0.590163934426229,0.409836065573771,4.81967213114754,1,32.0819672131148,2.24590163934426,44.0655737704918,7.65573770491803,965.016393442623,146.147540983607,67781,6.60302860347729,0.151445656236197,-0.89199803930511,-2.46470394247048,-1.57270590316537
