Site,label,ID,depth,SH20_age,surface,validity,kcps,cps,MSE,S,K,Ca,Ti,Fe,Cu,Br,Sr,Mo_inc,Mo_coh,TS_sum,inc_coh,coh_inc,LnK_Ti,LnK_Ca,LnTi_Ca
HER14L,HER14L_2A,HER14L_2A_40,5.4,442.36,6.91,1,31181,77897,1.54,43,40,361,85,5061,115,2695,580,58079,8735,66814,6.648998283,0.150398595,-0.753771802,-2.199998504,-1.446226702
HER14L,HER14L_2A,HER14L_2A_41,5.5,449.55,6.9,1,31270,78539,1.37,53,17,402,63,4822,50,2714,359,58461,8961,67422,6.523937061,0.153281675,-1.309921382,-3.163238745,-1.853317362
HER14L,HER14L_2A,HER14L_2A_42,5.6,456.75,6.91,1,31060,77557,1.55,56,18,303,55,4294,140,2598,343,58494,8935,67429,6.546614438,0.152750709,-1.116961427,-2.823361048,-1.70639962
HER14L,HER14L_2A,HER14L_2A_43,5.7,463.95,6.91,1,31215,77964,1.26,33,20,308,45,3727,211,2672,464,59485,8625,68110,6.896811594,0.144994536,-0.810930216,-2.734367509,-1.923437293
HER14L,HER14L_2A,HER14L_2A_44,5.8,471.15,6.91,1,31509,78205,1.32,40,14,341,78,3985,154,2790,713,58906,9000,67906,6.545111111,0.152785794,-1.717651497,-3.192825148,-1.475173651
HER14L,HER14L_2A,HER14L_2A_45,5.9,478.34,6.92,1,31439,76924,1.5,26,24,287,96,3936,84,2721,466,58357,8785,67142,6.642800228,0.150538924,-1.386294361,-2.481428385,-1.095134024
HER14L,HER14L_2A,HER14L_2A_46,6,485.54,6.91,1,31313,77197,1.48,46,34,279,52,3339,59,2504,398,59060,9126,68186,6.471619549,0.154520826,-0.424883194,-2.104851257,-1.679968063
HER14L,HER14L_2A,HER14L_2A_47,6.1,492.74,6.91,1,31298,77244,1.45,32,15,290,66,3333,146,2685,488,58995,8979,67974,6.570330772,0.152199339,-1.481604541,-2.961830722,-1.480226181
HER14L,HER14L_2A,HER14L_2A_48,6.2,499.93,6.91,1,31053,76407,1.47,51,46,313,78,2993,59,2639,457,58514,8989,67503,6.509511625,0.153621356,-0.52806743,-1.917561794,-1.389494364
HER14L,HER14L_2A,HER14L_2A_49,6.3,507.13,6.91,1,31103,77292,1.49,32,30,274,37,2781,174,2658,420,59674,8956,68630,6.663019205,0.150082113,-0.209720531,-2.211930725,-2.002210194
HER14L,HER14L_2A,HER14L_2A_50,6.4,514.33,6.93,1,31433,77743,1.43,27,21,382,76,3646,104,2724,285,59244,9173,68417,6.458519568,0.154834245,-1.286210903,-2.900898171,-1.614687268
HER14L,HER14L_2A,HER14L_2A_51,6.5,521.52,6.94,1,31641,76991,1.27,48,40,298,77,3205,126,2622,400,59123,8765,67888,6.745350827,0.148250258,-0.654925968,-2.008214032,-1.353288065
HER14L,HER14L_2A,HER14L_2A_52,6.6,528.72,6.94,1,31057,75821,1.67,41,24,366,85,2818,126,2467,189,58582,8910,67492,6.574859708,0.1520945,-1.264597426,-2.724579503,-1.459982077
HER14L,HER14L_2A,HER14L_2A_53,6.7,535.92,6.95,1,31055,75300,1.39,30,29,328,61,2641,113,2538,292,58586,8814,67400,6.646925346,0.150445499,-0.743578034,-2.425717778,-1.682139744
HER14L,HER14L_2A,HER14L_2A_54,6.8,543.11,6.94,1,31052,75922,1.46,30,23,292,105,2601,45,2718,368,58910,8599,67509,6.850796604,0.145968426,-1.518466134,-2.541259586,-1.022793452
HER14L,HER14L_2A,HER14L_2A_55,6.9,550.31,6.95,1,30826,76035,1.3,25,18,304,60,2676,159,2659,285,58926,8750,67676,6.7344,0.148491328,-1.203972804,-2.826655944,-1.622683139
HER14L,HER14L_2A,HER14L_2A_56,7,557.51,6.96,1,30781,75970,1.47,28,30,284,67,2412,96,2759,591,58689,8618,67307,6.810048735,0.146841827,-0.803495238,-2.247776856,-1.444281619
HER14L,HER14L_2A,HER14L_2A_57,7.1,564.7,6.95,1,30801,75881,1.26,46,8,273,68,2248,104,2504,374,58970,8761,67731,6.730966785,0.148567068,-2.140066163,-3.530030254,-1.38996409
HER14L,HER14L_2A,HER14L_2A_58,7.2,571.9,6.96,1,30897,76095,1.54,35,31,251,77,2422,92,2654,286,58839,8963,67802,6.564654692,0.152330937,-0.909818217,-2.091465735,-1.181647517
HER14L,HER14L_2A,HER14L_2A_59,7.3,579.1,6.95,1,30855,76646,1.73,38,32,249,46,2793,196,2780,407,58578,8724,67302,6.714580468,0.148929632,-0.362905494,-2.051716994,-1.6888115
HER14L,HER14L_2A,HER14L_2A_60,7.4,586.29,6.96,1,30769,76079,1.28,33,20,274,77,2970,40,2590,324,58581,9131,67712,6.415617128,0.155869651,-1.348073148,-2.617395833,-1.269322685
HER14L,HER14L_2A,HER14L_2A_61,7.5,593.49,6.96,1,30772,75817,1.56,45,26,304,80,2633,125,2467,621,58762,8839,67601,6.648037108,0.15042034,-1.123930097,-2.458931163,-1.335001067
HER14L,HER14L_2A,HER14L_2A_62,7.6,600.69,6.97,1,31095,77749,1.43,34,28,304,71,2679,203,2719,606,59665,9098,68763,6.558034733,0.152484706,-0.930475367,-2.384823191,-1.454347824
HER14L,HER14L_2A,HER14L_2A_63,7.7,607.89,6.99,1,31291,78698,1.56,50,47,330,46,2446,108,2921,580,59567,9700,69267,6.140927835,0.162841842,0.021506205,-1.948945053,-1.970451258
HER14L,HER14L_2A,HER14L_2A_64,7.8,615.08,7,1,31328,77584,1.4,38,20,330,89,2440,67,2732,460,59886,8977,68863,6.671048234,0.149901479,-1.492904096,-2.803360381,-1.310456285
HER14L,HER14L_2A,HER14L_2A_65,7.9,622.28,7,1,31142,77827,1.71,52,26,359,73,2791,109,2981,527,59676,9138,68814,6.530531845,0.153126885,-1.032362903,-2.62522585,-1.592862947
HER14L,HER14L_2A,HER14L_2A_66,8,629.48,7.01,1,30832,76421,1.41,44,13,256,42,2343,27,2929,550,59164,8711,67875,6.791872345,0.147234805,-1.172720261,-2.980228087,-1.807507826
HER14L,HER14L_2A,HER14L_2A_67,8.1,636.67,7,1,30773,76257,1.58,41,30,296,82,2283,70,2840,767,58657,8987,67644,6.526872149,0.153212745,-1.005521866,-2.289162073,-1.283640207
HER14L,HER14L_2A,HER14L_2A_68,8.2,643.87,7,1,30955,75912,1.55,53,24,277,49,2400,64,2626,657,58702,9045,67747,6.489994472,0.154083336,-0.713766468,-2.445963676,-1.732197208
HER14L,HER14L_2A,HER14L_2A_69,8.3,651.07,7.01,1,30883,75784,1.54,35,35,289,28,2284,104,2688,382,58791,9041,67832,6.502709877,0.153782041,0.223143551,-2.111078627,-2.334222178
HER14L,HER14L_2A,HER14L_2A_70,8.4,658.26,7.01,1,30678,75995,1.58,36,33,301,60,2254,166,2917,489,58450,8906,67356,6.562991242,0.152369547,-0.597837001,-2.210602703,-1.612765703
HER14L,HER14L_2A,HER14L_2A_71,8.5,665.46,7.01,1,30806,75981,1.47,46,20,309,60,2208,100,2848,651,58486,8888,67374,6.580333033,0.151967992,-1.098612289,-2.737609003,-1.638996715
HER14L,HER14L_2A,HER14L_2A_72,8.6,672.66,7.02,1,30989,76510,1.52,57,31,333,60,2385,101,2919,511,58663,8948,67611,6.555990165,0.152532261,-0.660357358,-2.374155285,-1.713797928
HER14L,HER14L_2A,HER14L_2A_73,8.7,679.85,7.03,1,30783,76046,1.35,33,27,319,57,2143,113,2987,504,58758,8870,67628,6.624351747,0.150958167,-0.747214402,-2.469354237,-1.722139835
HER14L,HER14L_2A,HER14L_2A_74,8.8,687.05,7.05,1,30495,74936,1.4,16,NA,364,69,2093,68,2792,591,57795,8813,66608,6.557925791,0.152487239,NA,NA,-1.663047363
HER14L,HER14L_2A,HER14L_2A_75,8.9,694.25,7.05,1,30225,74818,1.46,52,28,315,73,1883,108,2650,680,57643,8805,66448,6.546621238,0.152750551,-0.958254931,-2.420368129,-1.462113198
HER14L,HER14L_2A,HER14L_2A_76,9,701.44,7.05,1,30201,74943,1.49,34,27,337,72,2310,101,2839,525,57933,8552,66485,6.774204864,0.147618801,-0.980829253,-2.524246064,-1.543416811
HER14L,HER14L_2A,HER14L_2A_77,9.1,708.64,7.05,1,30153,74868,1.37,31,27,286,99,2198,101,2581,438,58192,8770,66962,6.635347777,0.150708001,-1.299282984,-2.360154945,-1.060871961
HER14L,HER14L_2A,HER14L_2A_78,9.2,715.84,7.06,1,30333,75031,1.43,27,21,318,70,2015,134,2728,523,57710,8719,66429,6.618878312,0.151083001,-1.203972804,-2.717528945,-1.513556141
HER14L,HER14L_2A,HER14L_2A_79,9.3,723.03,7.06,1,30420,75428,1.35,41,34,293,39,2271,106,2675,746,58114,8833,66947,6.579191668,0.151994356,-0.137201122,-2.153812084,-2.016610963
HER14L,HER14L_2A,HER14L_2A_80,9.4,730.23,7.05,1,30334,75810,1.48,38,19,344,57,2359,89,2435,517,58443,8771,67214,6.6632083,0.150077854,-1.098612289,-2.896202678,-1.79759039
HER14L,HER14L_2A,HER14L_2A_81,9.5,737.43,7.06,1,30050,75711,1.38,29,13,343,18,2083,109,2704,702,58492,8909,67401,6.565495566,0.152311427,-0.3254224,-3.27278109,-2.947358689
HER14L,HER14L_2A,HER14L_2A_82,9.6,744.62,7.06,1,30673,77587,1.63,60,29,598,41,2953,NA,2664,700,59085,8929,68014,6.617202374,0.151121266,-0.346276237,-3.026294924,-2.680018687
HER14L,HER14L_2A,HER14L_2A_83,9.7,751.82,7.04,1,30401,75593,1.48,41,30,262,63,1920,157,2799,645,58462,9021,67483,6.480656247,0.154305361,-0.741937345,-2.167147122,-1.425209777
HER14L,HER14L_2A,HER14L_2A_84,9.8,759.02,7.06,1,30621,75573,1.27,34,34,226,66,1973,76,2574,492,58897,8915,67812,6.606505889,0.151365944,-0.663294217,-1.894174475,-1.230880257
HER14L,HER14L_2A,HER14L_2A_85,9.9,766.22,7.06,1,30561,75767,1.55,36,25,294,61,1957,137,2688,467,58866,8915,67781,6.603028603,0.151445656,-0.891998039,-2.464703942,-1.572705903
HER14L,HER14L_2A,HER14L_2A_86,10,769.53,7.04,1,30570,74511,1.55,26,6,305,71,1798,145,2712,336,58146,8902,67048,6.531790609,0.153097376,-2.470920408,-3.928552307,-1.4576319
HER14L,HER14L_2A,HER14L_2A_87,10.1,772.85,7.03,1,30825,75628,1.48,39,19,302,64,2034,95,2715,342,58897,8833,67730,6.667836522,0.149973683,-1.214444104,-2.765988038,-1.551543934
HER14L,HER14L_2A,HER14L_2A_88,10.2,776.16,7.03,1,30866,75253,1.29,59,30,294,62,1861,91,2813,502,58548,8783,67331,6.666059433,0.150013664,-0.725937003,-2.282382386,-1.556445382
HER14L,HER14L_2A,HER14L_2A_89,10.3,779.48,7.03,1,31025,76170,1.39,37,38,304,86,2094,134,2754,514,58869,8999,67868,6.541726859,0.152864835,-0.816761137,-2.079441542,-1.262680405
HER14L,HER14L_2A,HER14L_2A_90,10.4,782.79,7.03,1,31227,76695,1.45,40,20,357,82,2389,56,2746,391,59545,8884,68429,6.702498874,0.149198085,-1.410986974,-2.882003508,-1.471016535
HER14L,HER14L_2A,HER14L_2A_91,10.5,786.11,7.04,1,31230,76055,1.37,9,10,289,30,2494,63,2835,517,59228,8836,68064,6.703033047,0.149186196,-1.098612289,-3.363841595,-2.265229306
HER14L,HER14L_2A,HER14L_2A_92,10.6,789.42,7.04,1,31143,76566,1.41,28,45,315,37,2047,76,2808,502,59327,8889,68216,6.674204072,0.1498306,0.195744577,-1.945910149,-2.141654726
HER14L,HER14L_2A,HER14L_2A_93,10.7,792.74,7.04,1,30490,73817,1.39,42,21,287,88,1898,63,2366,548,57966,8564,66530,6.768566091,0.14774178,-1.432814377,-2.614959778,-1.182145401
HER14L,HER14L_2A,HER14L_2A_94,10.8,796.05,7.01,1,30593,73364,1.41,18,12,255,28,1957,84,2665,437,57352,8555,65907,6.703915839,0.14916655,-0.84729786,-3.056356895,-2.209059035
HER14L,HER14L_2A,HER14L_2A_95,10.9,799.37,7.01,1,31378,75635,1.35,66,34,321,50,2214,74,2904,477,58468,8687,67155,6.730516864,0.148576999,-0.385662481,-2.245080599,-1.859418118
HER14L,HER14L_2A,HER14L_2A_96,11,802.68,7.02,1,31110,75502,1.59,33,42,366,76,2543,156,2789,543,57753,8765,66518,6.589047347,0.151767008,-0.593063722,-2.164963715,-1.571899993
HER14L,HER14L_2A,HER14L_2A_97,11.1,806,7.02,1,30003,71159,1.35,13,30,400,72,2515,128,2527,398,54856,8216,63072,6.676728335,0.149773954,-0.875468737,-2.590267165,-1.714798428
HER14L,HER14L_2A,HER14L_2A_98,11.2,809.31,7.03,1,28616,67455,1.26,36,67,413,51,2146,184,2424,760,51203,8108,59311,6.315120868,0.158350097,0.272866987,-1.818754974,-2.09162196
HER14L,HER14L_2A,HER14L_2A_99,11.3,812.63,7.01,1,26045,63132,1.31,51,27,795,65,4034,19,2487,1252,44766,7097,51863,6.307735663,0.158535496,-0.878550404,-3.382505249,-2.503954845
HER14L,HER14L_2A,HER14L_2A_111,12.5,852.41,7.07,1,25017,62684,1.52,32,75,704,101,3957,70,1646,2153,43059,8358,51417,5.151830581,0.194105762,-0.297632403,-2.239290243,-1.941657839
HER14L,HER14L_2A,HER14L_2A_112,12.6,855.72,7.07,1,27235,67196,1.32,49,70,561,91,3456,121,2051,1752,47919,8740,56659,5.482723112,0.182391118,-0.262364264,-2.081225663,-1.818861399
HER14L,HER14L_2A,HER14L_2A_113,12.7,859.04,7.07,1,28160,68558,1.34,46,32,457,93,2760,51,2414,1279,50837,8242,59079,6.168041737,0.162126011,-1.06686359,-2.658947488,-1.592083898
HER14L,HER14L_2A,HER14L_2A_114,12.8,862.35,7.07,1,28358,70768,1.29,35,24,427,70,2237,NA,2391,1296,53213,8540,61753,6.231030445,0.160487099,-1.070441412,-2.878730183,-1.808288771
HER14L,HER14L_2A,HER14L_2A_115,12.9,865.67,7.07,1,28704,71695,1.33,45,33,428,83,2562,98,2352,1078,54215,8621,62836,6.288713606,0.159015033,-0.922333046,-2.562615634,-1.640282588
HER14L,HER14L_2A,HER14L_2A_116,13,868.98,7.07,1,29217,72283,1.43,42,30,421,88,2798,86,2263,985,54809,8710,63519,6.292652124,0.158915507,-1.076139433,-2.641435452,-1.565296019
HER14L,HER14L_2A,HER14L_2A_117,13.1,872.3,7.07,1,29489,73248,1.4,52,42,455,70,2750,138,2329,978,55136,8880,64016,6.209009009,0.161056297,-0.510825624,-2.382627801,-1.871802177
HER14L,HER14L_2A,HER14L_2A_118,13.2,875.61,7.08,1,29799,74529,1.35,27,8,535,82,2857,95,2441,933,56269,9089,65358,6.190890087,0.161527662,-2.327277706,-4.202825205,-1.8755475
HER14L,HER14L_2A,HER14L_2A_119,13.3,878.93,7.08,1,29762,75012,1.28,32,80,601,183,3586,113,2423,954,55925,8672,64597,6.448916052,0.155064819,-0.827459518,-2.0165683,-1.189108782
HER14L,HER14L_2A,HER14L_2A_120,13.4,882.24,7.09,1,29874,72720,1.38,45,34,451,72,2452,43,2391,830,56216,8456,64672,6.648060549,0.150419809,-0.750305594,-2.585106815,-1.83480122
HER14L,HER14L_2A,HER14L_2A_121,13.5,885.56,7.09,1,29970,74660,1.67,77,66,480,92,2572,96,2616,887,56921,8509,65430,6.68950523,0.149487887,-0.332133835,-1.984131362,-1.651997527
HER14L,HER14L_2A,HER14L_2A_122,13.6,888.87,7.09,1,29984,74482,1.28,52,16,483,39,2710,32,2447,904,57254,8483,65737,6.749263232,0.14816432,-0.890972924,-3.407427931,-2.516455008
HER14L,HER14L_2A,HER14L_2A_123,13.7,892.19,7.09,1,30104,74442,1.26,52,24,435,18,2371,125,2433,905,57046,8784,65830,6.494307832,0.153980998,0.287682072,-2.897292201,-3.184974273
HER14L,HER14L_2A,HER14L_2A_124,13.8,895.5,7.08,1,30368,75844,1.47,79,17,446,40,3179,127,2571,775,57651,8735,66386,6.6,0.151515152,-0.85566611,-3.267105608,-2.411439498
HER14L,HER14L_2A,HER14L_2A_125,13.9,898.82,7.09,1,30483,76847,1.27,57,33,365,62,4581,90,2399,779,57191,8886,66077,6.436079226,0.155374097,-0.630626824,-2.403389792,-1.772762969
HER14L,HER14L_2A,HER14L_2A_126,14,902.13,7.09,1,30637,77264,1.24,68,34,450,38,4994,104,2452,842,57322,8617,65939,6.652199141,0.150326227,-0.111225635,-2.582887058,-2.471661423
HER14L,HER14L_2A,HER14L_2A_127,14.1,905.45,7.09,1,30752,77246,1.39,76,51,430,56,4997,53,2664,628,57513,8766,66279,6.56091718,0.152417714,-0.093526058,-2.131959576,-2.038433518
HER14L,HER14L_2A,HER14L_2A_128,14.2,908.76,7.1,1,30946,78012,1.47,56,NA,354,62,5716,59,2414,588,57654,8888,66542,6.486723672,0.15416103,NA,NA,-1.742162528
HER14L,HER14L_2A,HER14L_2A_129,14.3,912.08,7.12,1,30734,77567,1.46,74,22,341,79,6177,73,2341,550,57142,8844,65986,6.461103573,0.154772322,-1.278405399,-2.740840024,-1.462434625
HER14L,HER14L_2A,HER14L_2A_130,14.4,915.39,7.12,1,30876,77740,1.59,74,34,373,62,6082,45,2454,443,57366,8758,66124,6.550125599,0.152668828,-0.60077386,-2.395217895,-1.794444035
HER14L,HER14L_2A,HER14L_2A_131,14.5,918.71,7.13,1,31134,78008,1.6,65,27,376,45,5396,49,2583,753,57958,8862,66820,6.540058677,0.152903827,-0.510825624,-2.633752277,-2.122926654
HER14L,HER14L_2A,HER14L_2A_132,14.6,922.02,7.13,1,30912,78226,1.37,80,31,397,21,5161,109,2431,681,58450,8780,67230,6.657175399,0.150213858,0.389464767,-2.549949076,-2.939413843
HER14L,HER14L_2A,HER14L_2A_133,14.7,925.34,7.13,1,31109,77936,1.49,40,9,364,48,5062,59,2428,564,58460,8644,67104,6.763072652,0.147861786,-1.673976434,-3.69992929,-2.025952857
HER14L,HER14L_2A,HER14L_2A_134,14.8,928.65,7.13,1,31275,77385,1.45,70,31,398,65,4519,76,2308,534,58631,8561,67192,6.848615816,0.146014907,-0.740400065,-2.552464801,-1.812064735
HER14L,HER14L_2A,HER14L_2A_135,14.9,931.97,7.15,1,31242,76912,1.42,52,19,331,75,4991,107,2104,358,58077,8801,66878,6.598909215,0.151540197,-1.373049134,-2.857679396,-1.484630262
HER14L,HER14L_2A,HER14L_2A_136,15,935.28,7.15,1,30982,78085,1.36,57,32,331,65,4344,169,2514,546,58818,8833,67651,6.658892788,0.150175116,-0.708651367,-2.336382473,-1.627731105
HER14L,HER14L_2A,HER14L_2A_137,15.1,938.6,7.14,1,30997,76938,1.32,51,12,390,66,4363,181,2365,810,57775,8696,66471,6.643859246,0.150514929,-1.704748092,-3.481240089,-1.776491997
HER14L,HER14L_2A,HER14L_2A_138,15.2,941.91,7.15,1,30814,76642,1.57,63,20,340,57,4214,45,2246,524,58261,8717,66978,6.683606745,0.149619814,-1.047318994,-2.833213344,-1.78589435
HER14L,HER14L_2A,HER14L_2A_139,15.3,945.23,7.16,1,30768,76180,1.42,62,10,304,44,3694,128,2225,585,58140,8696,66836,6.685832567,0.149570003,-1.481604541,-3.414442608,-1.932838067
HER14L,HER14L_2A,HER14L_2A_140,15.4,948.54,7.16,1,30888,76459,1.57,44,20,305,72,3464,78,2197,672,58390,8928,67318,6.540098566,0.152902894,-1.280933845,-2.724579503,-1.443645658
