"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","Fe a*2"
"HER14L","HER14L_2B","HER14L_2B_63",46.7,1643.7,7.32,1,33236,79744,1.28,0,21,0,22,45,42,67,32,342,81,0,0,18,1564,16,261,143,97,0,147,3338,62,404,0,1144,0,0,0,0,60,106,0,0,6,0,22,129,0,62022,9553,180
"HER14L","HER14L_2B","HER14L_2B_64",46.8,1644.56,7.32,1,33217,78187,1.45,0,12,0,0,34,23,87,25,332,51,0,7,31,1566,39,182,192,7,0,17,2996,32,540,0,1130,12,0,0,0,0,39,0,0,0,0,0,158,0,61429,9246,37
"HER14L","HER14L_2B","HER14L_2B_65",46.9,1645.42,7.32,1,33256,79701,1.44,49,43,15,33,46,44,61,0,395,86,0,0,16,1563,96,207,181,123,0,110,3304,0,765,0,930,0,0,0,0,68,78,10,0,0,0,138,178,0,61905,9257,0
"HER14L","HER14L_2B","HER14L_2B_66",47,1646.28,7.32,1,33159,79492,1.29,0,0,12,33,29,24,74,20,351,94,0,0,40,1435,0,234,113,154,0,99,3327,107,687,0,1081,0,0,0,0,51,72,0,0,0,0,33,122,0,62145,9155,68
"HER14L","HER14L_2B","HER14L_2B_67",47.1,1647.14,7.33,1,33040,79613,1.61,27,44,7,22,79,57,87,29,400,97,20,0,46,1136,38,136,76,119,0,200,3396,120,583,0,1221,19,8,0,0,63,34,0,0,0,0,251,150,0,61876,9272,52
"HER14L","HER14L_2B","HER14L_2B_68",47.2,1648.01,7.33,1,33175,80713,1.35,40,44,0,43,60,45,78,42,440,127,16,9,50,1137,17,203,76,110,0,205,3408,0,744,12,1285,0,0,0,0,68,23,0,0,0,0,111,242,7,62606,9465,0
"HER14L","HER14L_2B","HER14L_2B_69",47.3,1648.87,7.33,1,33164,79421,1.31,0,31,18,19,56,41,92,29,412,125,0,8,13,1176,0,204,114,39,0,190,2994,21,806,0,1425,0,0,0,0,47,75,0,0,54,0,69,236,0,61626,9501,64
"HER14L","HER14L_2B","HER14L_2B_70",47.4,1649.73,7.33,1,33113,79226,1.36,8,31,0,23,33,28,59,34,455,92,16,0,0,1105,11,244,103,114,0,97,3272,0,693,0,1279,0,13,0,0,104,54,0,0,0,0,125,102,79,61618,9434,31
"HER14L","HER14L_2B","HER14L_2B_71",47.5,1650.59,7.33,1,33105,79813,1.3,32,13,0,19,67,48,81,36,409,96,17,0,25,1614,80,213,87,108,0,214,3029,69,714,0,1407,5,0,0,0,59,52,24,0,0,0,84,48,0,61829,9334,101
"HER14L","HER14L_2B","HER14L_2B_72",47.6,1651.45,7.33,1,33203,80881,1.48,0,14,13,28,39,14,92,46,397,115,13,0,55,2316,52,155,61,0,0,19,3161,32,613,0,1131,0,0,0,0,56,73,0,0,0,0,29,12,0,62899,9446,60
"HER14L","HER14L_2B","HER14L_2B_73",47.7,1652.31,7.33,1,33211,82037,1.27,0,72,19,10,20,27,67,20,423,133,18,11,30,2321,38,184,192,26,0,110,3323,28,596,0,1263,0,0,0,0,0,113,0,11,0,0,129,239,10,63112,9492,0
"HER14L","HER14L_2B","HER14L_2B_74",47.8,1653.17,7.33,1,33203,80478,1.23,34,36,0,7,65,49,66,23,442,104,0,7,0,1633,174,200,177,159,0,0,3124,7,707,0,1459,22,0,0,0,0,69,0,0,0,0,176,156,14,62054,9514,0
"HER14L","HER14L_2B","HER14L_2B_75",47.9,1654.03,7.34,1,33129,80304,1.43,0,34,13,0,53,23,75,11,362,105,0,6,36,1706,0,264,71,110,169,133,3089,137,531,0,1521,11,7,0,0,14,70,0,0,0,0,0,0,0,62280,9473,108
"HER14L","HER14L_2B","HER14L_2B_76",48,1654.89,7.34,1,33089,80170,1.54,0,11,0,5,68,57,83,34,369,80,12,28,51,1462,0,221,112,0,0,116,3370,0,602,0,1264,18,0,0,0,6,61,0,0,0,0,158,80,14,62227,9661,103
"HER14L","HER14L_2B","HER14L_2B_77",48.1,1655.75,7.34,1,33024,79344,1.36,27,52,0,21,40,60,85,36,388,119,0,0,19,1223,0,227,0,59,0,186,3289,0,511,0,1393,22,0,0,0,60,4,0,0,0,0,10,55,0,61792,9666,0
"HER14L","HER14L_2B","HER14L_2B_78",48.2,1656.62,7.35,1,32985,79894,1.28,0,0,0,21,23,22,71,22,383,105,20,0,36,1163,0,243,172,80,0,60,3416,0,679,0,1632,0,0,0,0,40,46,0,0,0,0,258,96,12,61776,9518,0
"HER14L","HER14L_2B","HER14L_2B_79",48.3,1657.48,7.35,1,32967,79529,1.37,0,14,0,38,46,27,78,44,372,94,0,0,24,1142,23,182,39,29,0,239,3497,0,628,0,1351,4,9,0,0,46,4,0,0,11,0,115,175,0,61593,9705,0
"HER14L","HER14L_2B","HER14L_2B_80",48.4,1658.34,7.35,1,33016,79448,1.29,30,42,0,27,38,31,83,11,384,86,0,0,27,1215,0,195,95,14,0,239,3321,80,584,0,1469,22,0,0,0,14,0,0,0,0,0,120,117,69,61843,9292,104
"HER14L","HER14L_2B","HER14L_2B_81",48.5,1659.2,7.36,1,33032,79868,1.39,33,51,7,30,76,24,59,28,402,138,6,12,19,1154,11,208,192,95,0,86,3424,5,767,0,1023,7,0,0,0,0,93,0,0,0,0,264,216,77,62219,9142,0
"HER14L","HER14L_2B","HER14L_2B_82",48.6,1660.06,7.36,1,33083,79235,1.34,0,41,0,7,48,37,56,24,391,114,0,0,12,1115,8,186,43,108,0,152,3135,0,638,0,1325,6,0,0,0,53,17,0,0,0,0,98,254,0,62038,9329,0
"HER14L","HER14L_2B","HER14L_2B_83",48.7,1660.92,7.36,1,33155,79057,1.41,0,9,0,38,72,49,63,31,430,137,26,0,23,937,0,194,128,59,7,201,3208,0,642,0,1425,6,0,0,0,28,73,0,0,0,0,0,0,0,61846,9425,217
"HER14L","HER14L_2B","HER14L_2B_84",48.8,1661.78,7.35,1,33237,79234,1.35,0,33,12,24,67,61,103,20,424,77,0,0,66,930,9,270,145,128,0,102,3150,69,291,0,1580,12,0,12,7,24,96,0,0,0,0,87,98,0,62042,9295,124
"HER14L","HER14L_2B","HER14L_2B_85",48.9,1662.64,7.35,1,33179,78498,1.31,0,0,0,10,32,27,76,50,377,78,0,0,16,895,53,253,24,71,0,0,3135,72,709,0,1237,0,9,0,7,69,26,0,0,0,0,45,0,0,62071,9156,0
"HER14L","HER14L_2B","HER14L_2B_86",49,1663.5,7.36,1,33200,78950,1.25,0,28,9,18,62,35,71,14,392,120,13,12,65,1001,6,249,91,114,36,253,3213,0,519,0,1467,0,0,0,0,59,53,0,0,0,0,0,0,28,61793,9229,35
"HER14L","HER14L_2B","HER14L_2B_87",49.1,1664.36,7.36,1,33194,78538,1.29,0,0,0,6,65,36,97,25,364,85,0,0,0,1075,0,197,154,0,0,16,3103,134,457,0,1440,0,0,0,0,28,8,0,0,0,0,8,32,0,61641,9567,34
"HER14L","HER14L_2B","HER14L_2B_88",49.2,1665.23,7.35,1,33420,79876,1.32,13,54,21,12,67,68,105,40,410,84,6,20,8,990,71,193,126,133,0,173,3168,0,625,0,1454,0,14,0,0,10,35,0,0,0,0,77,54,0,62452,9393,122
"HER14L","HER14L_2B","HER14L_2B_89",49.3,1666.09,7.35,1,33340,81001,1.31,0,42,16,34,58,38,83,22,381,90,0,22,22,1021,36,290,157,58,0,85,3487,0,530,0,1247,13,8,0,0,86,91,0,0,0,0,60,108,0,63080,9836,80
"HER14L","HER14L_2B","HER14L_2B_90",49.4,1666.95,7.34,1,33216,80251,1.27,0,40,0,9,48,31,67,23,368,113,0,6,56,1080,39,200,111,199,0,161,3311,0,677,0,1360,0,0,0,0,131,136,0,0,0,0,214,90,78,62595,9108,0
"HER14L","HER14L_2B","HER14L_2B_91",49.5,1667.81,7.35,1,33549,80904,1.31,0,21,10,8,61,33,90,31,420,56,0,7,5,1014,48,200,38,57,0,175,3281,95,688,0,1495,7,0,0,0,114,66,0,0,0,0,66,303,5,63083,9427,57
"HER14L","HER14L_2B","HER14L_2B_92",49.6,1668.67,7.35,1,33551,79982,1.38,31,27,6,29,60,53,104,46,425,54,7,8,9,882,0,182,115,53,0,64,3231,0,394,0,1540,0,0,0,0,96,61,0,0,0,0,0,0,12,62828,9665,164
"HER14L","HER14L_2B","HER14L_2B_93",49.7,1669.53,7.34,1,33560,79858,1.43,0,0,0,28,51,39,78,24,385,66,0,0,41,1080,0,267,176,51,0,0,3189,68,639,0,1253,12,0,0,0,0,39,0,14,0,0,54,7,0,63191,9106,149
"HER14L","HER14L_2B","HER14L_2B_94",49.8,1670.39,7.34,1,33240,79324,1.54,0,12,15,0,40,51,82,16,313,120,7,0,0,1239,21,145,115,153,0,141,3042,0,320,0,1348,7,9,0,0,69,26,0,0,20,0,0,59,0,62450,9504,161
"HER14L","HER14L_2B","HER14L_2B_95",49.9,1671.25,7.34,1,33192,79743,1.53,0,46,0,30,60,50,109,0,281,40,11,0,25,1181,86,185,84,22,0,264,3089,0,513,0,1457,19,0,0,0,102,15,0,0,0,0,83,118,0,62405,9468,11
"HER14L","HER14L_2B","HER14L_2B_96",50,1671.63,7.33,1,33227,78745,1.43,0,0,4,36,49,45,93,0,302,64,0,0,0,1606,16,172,57,65,0,132,3289,0,326,0,1191,20,8,0,0,15,42,0,0,8,0,181,163,0,61892,8969,0
"HER14L","HER14L_2B","HER14L_2B_97",50.1,1672,7.33,1,33460,81000,1.37,17,17,11,10,53,46,101,49,346,41,8,14,12,1368,56,234,103,72,0,129,2994,0,633,0,1395,15,12,0,0,0,102,0,0,0,0,72,163,0,63539,9388,0
"HER14L","HER14L_2B","HER14L_2B_98",50.2,1672.37,7.33,1,33315,79634,1.54,0,29,19,0,60,39,93,39,342,67,16,0,24,1204,52,171,86,123,0,100,2685,166,479,0,1155,0,0,0,0,57,69,0,0,0,0,282,0,0,62720,9557,0
"HER14L","HER14L_2B","HER14L_2B_99",50.3,1672.75,7.33,1,33272,79478,1.47,23,11,14,0,44,37,88,18,320,78,0,0,16,1246,13,108,57,46,0,83,2838,141,366,0,1476,5,0,0,0,0,107,11,0,0,0,0,0,0,63045,9287,209
"HER14L","HER14L_2B","HER14L_2B_100",50.4,1673.12,7.33,1,33401,79303,1.5,0,29,7,22,48,53,89,40,336,53,14,0,36,1330,21,229,0,128,0,111,2648,38,251,0,1285,5,0,0,0,58,0,0,0,0,0,222,170,0,62635,9445,0
"HER14L","HER14L_2B","HER14L_2B_101",50.5,1673.49,7.32,1,33313,80053,1.49,13,43,22,0,67,81,117,21,280,58,6,0,0,1547,0,211,42,20,0,137,2876,0,412,0,1225,9,23,0,0,45,36,0,0,0,0,107,213,69,62913,9460,93
"HER14L","HER14L_2B","HER14L_2B_102",50.6,1673.87,7.31,1,33460,80704,1.57,22,44,21,32,44,32,85,11,334,23,0,0,46,1610,102,262,136,74,0,154,3043,0,388,0,1263,10,0,0,0,81,19,0,0,12,0,22,6,21,63112,9695,272
"HER14L","HER14L_2B","HER14L_2B_103",50.7,1674.24,7.31,1,33211,80721,1.29,0,0,0,12,22,24,58,0,266,43,0,0,12,1195,40,259,117,9,0,40,3135,0,699,0,1605,0,0,0,0,20,46,0,0,0,0,180,211,135,62983,9610,0
"HER14L","HER14L_2B","HER14L_2B_104",50.8,1674.61,7.32,1,33279,79928,1.26,14,62,9,14,62,30,88,22,330,43,0,0,0,1040,68,224,73,48,0,50,2893,0,390,0,1250,0,6,0,0,50,78,0,0,0,0,161,206,112,63024,9581,135
"HER14L","HER14L_2B","HER14L_2B_105",50.9,1674.99,7.32,1,33007,79231,1.27,15,46,20,30,55,25,91,18,262,57,20,0,20,1077,79,235,67,108,0,73,2712,17,460,0,1291,0,0,0,0,68,41,6,0,0,0,0,73,15,62740,9510,158
"HER14L","HER14L_2B","HER14L_2B_106",51,1675.36,7.32,1,32933,79465,1.54,0,25,12,40,56,40,92,18,247,10,0,30,21,932,27,127,41,78,0,131,2800,0,386,0,1455,15,0,12,0,92,106,0,0,0,0,77,0,46,62884,9665,17
"HER14L","HER14L_2B","HER14L_2B_107",51.1,1675.73,7.32,1,33156,79648,1.55,0,0,15,0,68,43,100,22,280,37,4,14,4,1011,54,177,109,62,0,159,2957,0,389,0,1330,11,9,0,0,18,71,0,0,0,0,205,166,0,62618,9715,0
"HER14L","HER14L_2B","HER14L_2B_108",51.2,1676.11,7.32,1,33294,80731,1.46,0,22,23,19,72,37,49,9,245,41,0,0,0,1134,0,234,107,114,0,104,2892,36,487,0,1590,0,0,0,0,0,24,0,0,0,0,163,20,0,63620,9689,6
"HER14L","HER14L_2B","HER14L_2B_109",51.3,1676.48,7.32,1,33431,79470,1.5,0,22,15,15,43,44,59,26,294,33,0,0,0,998,0,120,96,106,0,87,2853,0,232,0,1124,0,4,0,0,31,0,0,0,0,0,168,137,14,63236,9713,149
"HER14L","HER14L_2B","HER14L_2B_110",51.4,1676.86,7.31,1,33237,80086,1.51,0,59,0,24,78,59,118,11,286,16,0,5,24,998,81,197,105,58,0,12,2651,86,343,0,1255,7,6,0,6,45,135,0,0,0,0,209,107,0,63723,9382,0
"HER14L","HER14L_2B","HER14L_2B_111",51.5,1677.23,7.31,1,33360,79631,1.45,0,7,0,36,39,26,66,20,261,19,0,6,31,967,61,226,97,121,0,0,2798,0,355,0,1414,5,10,0,0,42,101,0,0,0,0,108,19,0,63177,9619,0
"HER14L","HER14L_2B","HER14L_2B_112",51.6,1677.6,7.31,1,33404,79552,1.55,0,0,0,7,50,43,63,17,408,24,11,4,0,833,0,217,78,113,0,148,2904,186,486,0,1318,10,0,0,0,63,9,0,0,0,0,47,50,0,63145,9318,0
"HER14L","HER14L_2B","HER14L_2B_113",51.7,1677.98,7.32,1,33340,79460,1.48,0,0,0,16,32,39,94,24,289,41,0,0,24,874,86,202,27,53,0,298,2949,0,447,0,1153,0,0,0,0,96,23,0,0,0,0,216,35,0,62798,9644,136
"HER14L","HER14L_2B","HER14L_2B_114",51.8,1678.35,7.32,1,33050,79419,1.46,0,0,0,24,38,22,82,28,287,22,0,0,33,768,0,220,122,36,0,0,2957,72,517,0,1245,0,0,0,0,45,35,0,0,0,0,218,130,0,62821,9697,0
"HER14L","HER14L_2B","HER14L_2B_115",51.9,1678.72,7.32,1,33197,79649,1.42,0,21,4,23,36,64,100,17,223,35,0,0,30,738,40,242,197,106,0,56,2953,0,660,0,1261,16,9,0,0,0,81,0,12,0,0,96,66,0,63221,9342,0
"HER14L","HER14L_2B","HER14L_2B_116",52,1679.1,7.32,1,33175,78956,1.57,0,0,0,0,26,51,76,20,237,130,0,21,0,696,0,198,161,105,0,0,2547,64,399,0,1442,0,11,0,0,16,96,0,0,0,0,105,82,0,63194,9279,0
"HER14L","HER14L_2B","HER14L_2B_117",52.1,1679.47,7.32,1,33329,79133,1.48,0,16,0,22,64,52,84,9,269,47,0,5,13,721,25,138,77,92,0,0,2574,36,300,124,1401,13,0,0,0,62,73,0,0,0,0,0,0,0,63342,9574,256
"HER14L","HER14L_2B","HER14L_2B_118",52.2,1679.84,7.31,1,33181,79259,1.43,0,18,16,0,53,31,66,21,230,37,5,0,34,710,29,165,26,91,0,264,2602,0,481,0,1231,11,5,0,0,127,62,0,0,0,0,58,130,0,63319,9437,72
"HER14L","HER14L_2B","HER14L_2B_119",52.3,1680.22,7.32,1,33440,79816,1.43,11,42,41,17,46,38,64,16,304,19,0,4,16,761,0,174,148,70,0,88,2729,37,561,0,1350,0,0,0,0,60,30,0,0,7,0,190,63,0,63366,9564,67
"HER14L","HER14L_2B","HER14L_2B_120",52.4,1680.59,7.31,1,33260,79542,1.67,0,32,0,22,33,35,96,7,296,45,0,23,10,847,28,255,170,44,0,112,2812,37,561,0,1260,9,0,0,0,24,45,0,0,0,0,85,0,53,63067,9534,0
"HER14L","HER14L_2B","HER14L_2B_121",52.5,1680.96,7.3,1,33006,79448,1.42,0,16,0,25,59,43,102,15,324,38,0,0,27,751,0,140,87,98,0,112,2806,0,434,0,1293,8,4,0,0,33,69,0,0,0,0,0,60,111,63110,9683,44
"HER14L","HER14L_2B","HER14L_2B_122",52.6,1681.34,7.3,1,33242,80286,1.5,0,0,0,0,30,26,85,0,273,36,5,8,0,897,48,196,114,130,8,88,2776,0,675,0,1317,14,0,0,0,65,76,0,0,0,0,0,79,7,63540,9793,105
"HER14L","HER14L_2B","HER14L_2B_123",52.7,1681.71,7.3,1,33213,79576,1.7,0,0,0,10,47,26,84,33,305,59,22,13,37,1048,0,178,78,16,0,6,2953,0,442,0,1469,0,6,0,0,67,0,0,0,0,0,131,0,0,63016,9530,100
"HER14L","HER14L_2B","HER14L_2B_124",52.8,1682.08,7.3,1,33167,80429,1.49,0,20,0,11,29,33,78,11,319,47,17,24,0,968,87,204,146,62,0,0,2949,0,613,0,1500,6,5,0,0,0,40,0,0,0,0,169,226,95,63110,9660,61
"HER14L","HER14L_2B","HER14L_2B_125",52.9,1682.46,7.3,1,33085,79428,1.32,21,40,0,18,43,50,78,53,242,21,0,0,9,887,0,151,128,104,0,115,2820,7,381,0,1534,12,15,0,0,32,86,0,0,0,0,95,173,102,62583,9628,57
"HER14L","HER14L_2B","HER14L_2B_126",53,1682.83,7.31,1,33188,79237,1.34,0,36,0,22,45,34,83,0,281,10,0,0,27,1080,97,234,70,147,0,92,2774,181,345,0,1252,7,0,0,0,16,49,0,0,0,0,49,0,0,62314,9992,0
"HER14L","HER14L_2B","HER14L_2B_127",53.1,1683.2,7.3,1,33177,79305,1.5,0,0,5,32,51,36,78,0,310,49,0,0,0,1089,0,187,14,167,0,47,2874,0,438,0,1354,6,0,0,0,52,105,0,0,0,0,14,119,0,62868,9410,0
"HER14L","HER14L_2B","HER14L_2B_128",53.2,1683.58,7.31,1,33076,80383,1.37,8,54,8,24,46,25,68,14,271,36,0,0,18,1293,52,212,116,184,0,106,2900,0,455,0,1424,7,0,0,0,45,74,0,0,0,0,157,0,0,62999,9787,56
"HER14L","HER14L_2B","HER14L_2B_129",53.3,1683.95,7.32,1,33039,79619,1.58,0,48,0,16,33,44,81,13,221,52,0,0,16,1085,8,190,0,9,0,84,2887,0,792,0,1382,0,24,0,0,77,0,0,0,0,0,26,26,0,63119,9386,0
"HER14L","HER14L_2B","HER14L_2B_130",53.4,1684.32,7.32,1,33290,78906,1.36,0,0,0,0,22,45,66,33,263,16,0,0,13,994,84,193,0,59,0,87,2638,0,603,0,1266,0,0,0,0,58,7,0,0,0,0,104,0,57,62811,9487,244
"HER14L","HER14L_2B","HER14L_2B_131",53.5,1684.7,7.32,1,32806,78954,1.26,0,14,0,19,56,25,69,20,380,54,0,0,15,1072,45,192,99,75,0,41,2626,0,566,0,1339,0,0,0,0,8,45,0,0,0,0,78,98,55,62245,9718,49
"HER14L","HER14L_2B","HER14L_2B_132",53.6,1685.07,7.3,1,33248,80694,1.44,0,31,0,0,52,67,77,25,366,26,0,13,0,1567,0,242,60,222,0,134,2675,32,557,0,1401,18,0,0,0,77,67,0,0,0,0,121,0,0,63348,9516,145
"HER14L","HER14L_2B","HER14L_2B_133",53.7,1685.45,7.29,1,33387,80417,1.43,0,60,0,13,52,23,37,18,339,49,11,0,0,1874,41,206,91,167,0,151,2681,0,647,0,1360,0,0,0,0,74,62,0,0,0,0,0,166,80,62941,9274,75
"HER14L","HER14L_2B","HER14L_2B_134",53.8,1685.82,7.29,1,33108,79904,1.53,0,0,0,13,18,25,67,25,310,47,0,0,30,1571,0,142,83,166,0,145,2587,0,672,0,1440,18,14,0,0,44,59,0,0,0,0,60,125,0,62841,9402,205
"HER14L","HER14L_2B","HER14L_2B_135",53.9,1686.19,7.31,1,33143,79265,1.55,0,0,0,28,48,45,58,14,248,48,0,0,31,917,0,233,113,146,0,39,2233,0,588,0,1273,21,0,0,0,13,126,0,0,0,0,79,0,0,63356,9608,82
"HER14L","HER14L_2B","HER14L_2B_136",54,1686.57,7.34,1,33579,77404,1.47,0,61,0,21,74,56,83,17,394,20,0,0,0,934,84,245,84,109,0,32,2114,0,459,0,1205,5,5,0,0,0,26,0,0,0,0,158,137,0,61746,9335,0
"HER14L","HER14L_2B","HER14L_2B_137",54.1,1686.94,7.35,1,32696,77634,1.34,39,44,0,14,58,45,102,16,331,28,0,0,27,1217,0,178,37,52,0,114,2322,182,600,0,1311,0,0,0,0,68,0,0,0,0,0,232,207,0,61217,9193,0
"HER14L","HER14L_2B","HER14L_2B_138",54.2,1687.31,7.34,1,32028,76105,1.55,0,11,0,25,56,49,126,15,360,17,0,10,0,957,42,162,0,39,0,264,2312,0,689,0,1337,12,6,0,0,168,0,0,0,0,0,211,152,35,60039,9011,0
"HER14L","HER14L_2B","HER14L_2B_139",54.3,1687.69,7.33,1,32422,77166,1.37,0,16,0,13,51,21,98,5,243,41,0,13,24,1271,0,238,53,186,0,77,2279,0,508,0,1263,0,0,0,0,82,44,11,0,54,9,93,153,0,61385,8935,82
"HER14L","HER14L_2B","HER14L_2B_140",54.4,1688.06,7.32,1,33369,78748,1.54,0,0,5,23,42,55,87,18,283,54,0,0,0,1234,64,239,109,131,0,179,2406,0,386,0,1313,10,0,0,0,97,0,0,0,0,0,0,0,0,62842,9171,156
"HER14L","HER14L_2B","HER14L_2B_141",54.5,1688.43,7.32,1,33403,78061,1.53,0,28,7,35,32,50,67,10,255,58,7,24,19,992,0,209,105,175,0,212,2639,0,437,0,1339,15,0,0,0,75,75,0,0,0,0,55,0,0,62018,9123,50
"HER14L","HER14L_2B","HER14L_2B_142",54.6,1688.81,7.32,1,33519,79075,1.65,0,17,0,33,64,41,80,9,309,37,12,12,30,1038,0,225,72,101,0,125,2731,5,415,0,1329,31,9,0,0,40,89,0,0,0,0,48,61,0,62774,9338,203
"HER14L","HER14L_2B","HER14L_2B_143",54.7,1689.18,7.3,1,33609,79776,1.44,0,28,9,34,49,46,78,30,366,53,0,0,14,1242,65,194,168,124,0,88,2633,109,611,0,1296,0,6,0,0,0,63,0,0,57,0,75,122,40,62909,9267,152
"HER14L","HER14L_2B","HER14L_2B_144",54.8,1689.55,7.31,1,33614,80314,1.36,0,48,0,5,52,39,86,43,345,45,0,24,33,1106,0,247,159,178,0,54,2761,17,741,0,1328,0,20,0,0,20,88,0,0,0,0,149,121,0,63180,9425,93
"HER14L","HER14L_2B","HER14L_2B_145",54.9,1689.93,7.31,1,33505,80859,1.35,0,5,17,15,33,53,53,6,395,45,0,18,27,1124,0,240,100,69,0,76,3063,134,594,0,1377,0,5,0,0,0,123,0,0,0,0,62,176,14,63171,9864,124
"HER14L","HER14L_2B","HER14L_2B_146",55,1690.3,7.3,1,33575,79635,1.41,0,7,0,0,34,49,57,24,317,53,0,14,31,1065,69,196,105,120,0,57,2891,122,524,0,1500,20,7,0,0,48,22,0,0,16,0,91,76,0,62837,9283,0
"HER14L","HER14L_2B","HER14L_2B_147",55.1,1690.67,7.31,1,32997,79655,1.45,0,0,11,13,92,53,96,23,419,65,0,0,0,1199,0,225,39,85,0,172,3028,0,643,0,1337,0,12,0,0,83,57,0,0,0,0,56,288,0,62228,9431,0
"HER14L","HER14L_2B","HER14L_2B_148",55.2,1691.05,7.3,1,32756,79087,1.49,0,9,0,21,38,55,100,17,282,24,0,0,40,899,53,205,107,63,0,0,2958,0,745,0,1409,0,7,0,10,37,0,0,0,0,0,103,0,0,62399,9506,232
"HER14L","HER14L_2B","HER14L_2B_149",55.3,1691.42,7.3,1,33076,80216,1.39,0,0,0,11,21,21,81,23,341,50,0,0,10,1826,81,247,159,18,0,87,2494,45,456,0,1271,12,0,0,0,0,53,0,0,0,0,239,0,0,63127,9543,0
"HER14L","HER14L_2B","HER14L_2B_150",55.4,1691.79,7.31,1,33458,81520,1.44,0,0,0,0,49,39,99,27,259,46,0,25,8,2246,107,198,144,82,0,139,2726,58,386,0,1363,18,0,0,0,32,94,0,0,0,0,149,228,0,63235,9763,0
"HER14L","HER14L_2B","HER14L_2B_151",55.5,1692.17,7.31,1,33021,80222,1.55,0,20,29,0,50,40,73,28,218,35,0,0,17,2465,47,121,33,18,0,0,2743,0,378,0,1442,12,8,0,0,7,0,0,0,0,0,89,123,15,62940,9271,42
"HER14L","HER14L_2B","HER14L_2B_152",55.6,1692.54,7.32,1,33318,80838,1.47,0,0,0,17,37,31,77,16,205,0,0,0,0,2369,0,160,50,0,0,0,2725,0,399,0,1405,10,0,0,0,0,84,0,0,0,0,95,82,0,63312,9764,0
"HER14L","HER14L_2B","HER14L_2B_153",55.7,1692.92,7.32,1,33362,81121,1.4,0,0,0,31,31,17,70,21,279,26,0,9,31,2776,0,208,122,57,0,0,2891,42,370,0,1203,0,0,0,0,62,11,0,0,59,0,295,24,156,63003,9327,39
"HER14L","HER14L_2B","HER14L_2B_154",55.8,1693.29,7.32,1,33357,80308,1.52,0,14,0,0,45,21,105,22,323,41,0,0,29,2140,0,175,177,68,0,83,2751,0,343,0,1345,0,28,0,0,0,84,0,0,0,0,155,70,21,62677,9591,58
"HER14L","HER14L_2B","HER14L_2B_155",55.9,1693.66,7.32,1,33281,79577,1.64,0,10,0,14,50,33,95,11,300,9,0,20,24,1755,0,198,60,56,0,246,2637,98,431,0,1221,13,14,0,20,80,54,0,0,0,0,0,20,0,62631,9477,117
"HER14L","HER14L_2B","HER14L_2B_156",56,1694.04,7.31,1,33250,80573,1.8,0,0,7,16,59,53,94,6,301,42,18,9,34,1770,23,194,101,142,0,210,2717,67,291,0,1511,10,9,0,0,43,111,0,0,0,0,193,106,0,63042,9394,0
"HER14L","HER14L_2B","HER14L_2B_157",56.1,1694.41,7.32,1,33059,80386,1.66,0,18,0,23,38,46,88,30,271,39,14,4,50,2321,0,230,111,125,0,134,2885,0,593,0,1389,9,0,0,0,54,110,0,0,0,0,64,127,28,62285,9300,38
"HER14L","HER14L_2B","HER14L_2B_158",56.2,1694.78,7.32,1,33136,80462,1.56,21,0,0,12,48,37,85,24,319,32,0,29,0,1923,0,202,181,106,0,86,2808,50,468,0,1515,0,0,0,0,13,100,0,0,0,0,204,11,0,62673,9515,0
"HER14L","HER14L_2B","HER14L_2B_159",56.3,1695.16,7.31,1,33114,80284,1.4,0,5,0,42,57,66,71,24,266,10,16,4,18,2130,147,167,45,141,0,285,3016,0,353,0,1350,0,7,0,8,103,80,60,0,0,0,116,141,0,62078,9478,52
"HER14L","HER14L_2B","HER14L_2B_160",56.4,1695.53,7.31,1,33214,79756,1.35,36,9,0,0,13,24,60,25,278,33,11,0,40,2777,28,244,122,121,0,106,2864,85,576,0,1220,0,0,0,0,45,70,19,0,0,0,0,30,0,61798,9122,169
"HER14L","HER14L_2B","HER14L_2B_161",56.5,1695.9,7.31,1,33342,81114,1.35,0,0,0,22,56,45,54,27,281,54,0,0,0,2376,92,225,94,137,0,201,2842,74,283,0,1491,0,0,0,0,57,145,0,0,0,0,80,62,0,62613,9803,0
"HER14L","HER14L_2B","HER14L_2B_162",56.6,1696.28,7.31,1,33476,81689,1.41,0,13,0,15,42,36,75,17,284,92,0,14,17,2038,116,220,121,91,0,309,3102,110,318,0,1322,0,0,0,0,105,57,0,0,0,0,136,312,0,63067,9660,0
"HER14L","HER14L_2B","HER14L_2B_163",56.7,1696.65,7.31,1,33182,78399,1.51,0,24,0,17,51,44,82,13,251,60,0,15,11,1918,79,156,6,0,0,147,2666,0,264,0,1281,9,9,0,0,60,55,0,0,0,0,109,0,0,61839,9233,51
