"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Fe","Cu","Br","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER14L","HER14L_2A","HER14L_2A_29",4.3,363.19,6.89,1,30377,76442,1.33,-0.963150562073594,-0.657833783658718,-0.89808713720253,0.682470854644917,0.0830288698002351,-0.899594199135964,0.87296244561712,0.906555113065321,-0.794582368186186,-0.536053227369204,66462,6.51577518941536,0.153473680556761,-1.47085174914795,-2.81576089410499,-1.34490914495704
"HER14L","HER14L_2A","HER14L_2A_30",4.4,370.39,6.89,1,31057,77947,1.38,-1.4704474837019,-0.237407280049107,-0.0373841746765104,0.652061535293552,0.43656078991051,0.777255248602002,0.772119363060147,-0.0259921772821341,-0.706017831547905,-0.272890680141513,66834,6.4800223838836,0.154320454584708,-1.19941698779008,-2.78669332842132,-1.58727634063125
"HER14L","HER14L_2A","HER14L_2A_31",4.5,377.59,6.9,1,30926,76220,1.41,-1.4704474837019,-1.58277209159986,-1.19284842573884,0.50001493853673,0.227274089429798,0.298155406391154,0.75121287033492,0.0140313115739798,-0.711394964129515,-0.810657624476359,66629,6.61735452155025,0.151117791368647,-2.42774823594805,-3.76506859247148,-1.33732035652343
"HER14L","HER14L_2A","HER14L_2A_32",4.6,384.78,6.9,1,31046,76956,1.34,-1.72409594451606,-0.74191908438064,-0.74481126716365,-0.625129877463753,0.242223139464135,-1.77794390985585,0.909856256308696,0.254172244710664,-0.687672320387118,-0.355844091767633,66863,6.50763530204357,0.153665648670566,-0.661398482245365,-2.92114341656292,-2.25974493431755
"HER14L","HER14L_2A","HER14L_2A_33",4.7,391.98,6.91,1,30728,76166,1.43,-1.16606933072492,-1.16234558799025,-0.650487654832031,0.925745409455832,0.236715594714642,-0.899594199135964,0.682344423710646,0.602376597758855,-1.01346329444937,0.0903880535314947,65989,6.2819465901567,0.159186326347779,-2.00882397446588,-3.32241650380904,-1.31359252934316
"HER14L","HER14L_2A","HER14L_2A_34",4.8,399.18,6.9,1,30715,76955,1.64,-0.70950210125944,1.19204283222357,-0.874506234119625,-0.503492600058295,0.351062714275532,-1.41861902819772,0.87419223930684,0.262176942481886,-0.809448558264754,-0.641890338754253,66378,6.53781512605042,0.152956298200514,0.108213584640233,-1.99243016469021,-2.10064374933044
"HER14L","HER14L_2A","HER14L_2A_35",4.9,406.37,6.91,1,30887,77949,1.64,-0.303664563956792,1.10795753150165,-0.190660044715391,0.925745409455832,0.448100407480875,-1.73801892300495,0.930762749033922,-0.0179874795109113,-0.723730738875561,-0.224262818153788,66795,6.46146112600536,0.154763757066542,-0.769133087537867,-2.20305549764701,-1.43392241010915
"HER14L","HER14L_2A","HER14L_2A_36",5,413.57,6.91,1,31266,79304,1.41,0.152902665508686,0.603445727170114,-0.226031399339748,0.682470854644917,0.50606075936839,0.517742834071126,0.933222336413361,-0.0980344572231392,-0.398256066729879,-0.132728019118069,67856,6.55298308103295,0.152602255741269,-0.838329190404443,-2.36614657448379,-1.52781738407935
"HER14L","HER14L_2A","HER14L_2A_37",5.1,420.77,6.91,1,31490,80898,1.34,-1.16606933072492,-0.32149258077103,0.398862532357226,0.652061535293552,0.620932407000661,0.417930366943866,1.07095922966191,0.758468204297699,-0.177161027050741,-0.45596027821295,68442,6.71525194453838,0.148914740393816,-1.24593700342497,-2.93182847157451,-1.68589146814954
"HER14L","HER14L_2A","HER14L_2A_38",5.2,427.96,6.92,1,30994,79097,1.39,-1.21679902288775,2.36923704233048,-0.0138032715936057,0.0742844676176283,0.615687126286858,-1.51843149532498,0.885260382514312,0.738456459869642,-0.729740475290302,0.4708295620237,67019,6.28863512778684,0.159017017155506,-0.0186921330121525,-1.91303047493616,-1.894338341924
"HER14L","HER14L_2A","HER14L_2A_39",5.3,435.16,6.91,1,30916,79129,1.33,-0.303664563956792,-0.0692366786052633,0.316329371567059,0.743289493347645,0.610704109608746,-0.480381837201473,1.02053768838342,0.694430622127917,-0.670908318809158,0.233411177024805,67122,6.36633011413521,0.157076366143768,-1.15267950993839,-2.78037086268184,-1.62769135274345
"HER14L","HER14L_2A","HER14L_2A_40",5.4,442.36,6.91,1,31181,77897,1.54,-0.810961485585102,1.27612813294549,0.00977763148929892,1.01697336750993,0.442592862731383,0.138455458987538,1.04144418110865,0.370240362393394,-0.649083486566153,-0.844983174114754,66814,6.64899828277046,0.150398595017132,-0.75377180237638,-2.19999850421894,-1.44622670184256
"HER14L","HER14L_2A","HER14L_2A_41",5.5,449.55,6.9,1,31270,78539,1.37,-0.303664563956792,-0.657833783658718,0.493186144688844,0.347968341779908,0.379911758201445,-1.15910661366684,1.06481026121331,-0.514278741326724,-0.528256154438212,-0.198518655924992,67422,6.52393706059592,0.153281674962796,-1.30992138233532,-3.1632387445628,-1.85331736222749
"HER14L","HER14L_2A","HER14L_2A_42",5.6,456.75,6.91,1,31060,77557,1.55,-0.151475487468299,-0.573748482936796,-0.674068557914936,0.104693786968993,0.241436347357065,0.637517794623838,0.922154193205888,-0.578316323496507,-0.517818191191558,-0.272890680141513,67429,6.54661443760492,0.152750709474476,-1.11696142733631,-2.8233610476132,-1.7063996202769
"HER14L","HER14L_2A","HER14L_2A_43",5.7,463.95,6.91,1,31215,77964,1.26,-1.31825840721341,-0.405577881492952,-0.615116300207674,-0.199399406544651,0.0927326391207694,2.05485482783093,1.01315892624511,-0.0940321083375278,-0.204362991875356,-1.15963404580004,68110,6.8968115942029,0.144994536437757,-0.810930216216329,-2.73436750941958,-1.92343729320325
"HER14L","HER14L_2A","HER14L_2A_44",5.8,471.15,6.91,1,31509,78205,1.32,-0.963150562073594,-0.910089685824484,-0.226031399339748,0.804108132050374,0.160396760328819,0.916992702580165,1.15827458163197,0.90255276417971,-0.387501801566659,-0.0869606196002099,67906,6.54511111111111,0.152785794316368,-1.71765149707433,-3.19282514766826,-1.47517365059393
"HER14L","HER14L_2A","HER14L_2A_45",5.9,478.34,6.92,1,31439,76924,1.5,-1.67336625235323,-0.0692366786052633,-0.862715782578173,1.35147588037493,0.147545822580003,-0.480381837201473,1.07341881704135,-0.086027410566305,-0.561151553761002,-0.701960050621444,67142,6.64280022766079,0.150538924207893,-1.38629436111989,-2.48142838541168,-1.09513402429178
"HER14L","HER14L_2A","HER14L_2A_46",6,485.54,6.91,1,31313,77197,1.48,-0.658772409096609,0.771616328613958,-0.957039394909792,0.0134658289148995,-0.00902580672699515,-0.979444172837772,0.806553586372284,-0.35818713478788,-0.338791306415604,0.273457651602932,68186,6.47161954854263,0.154520826278361,-0.424883193965266,-2.1048512572052,-1.67996806323994
"HER14L","HER14L_2A","HER14L_2A_47",6.1,492.74,6.91,1,31298,77244,1.45,-1.36898809937624,-0.826004385102562,-0.827344427953816,0.439196299834001,-0.0105993909411358,0.75729275517655,1.02914624421146,0.00202426491714566,-0.359350930992348,-0.1470303314674,67974,6.57033077180087,0.152199338927028,-1.48160454092422,-2.96183072187831,-1.48022618095409
"HER14L","HER14L_2A","HER14L_2A_48",6.2,499.93,6.91,1,31053,76407,1.47,-0.405123948282454,1.78063993727702,-0.556164042500413,0.804108132050374,-0.0997691630757749,-0.979444172837772,0.972575734484375,-0.122048550536808,-0.511492152860252,-0.118425706768738,67503,6.50951162531984,0.153621355573025,-0.528067430200497,-1.91756179405106,-1.38949436385056
"HER14L","HER14L_2A","HER14L_2A_49",6.3,507.13,6.91,1,31103,77292,1.49,-1.36898809937624,0.435275125726269,-1.01599165261705,-0.442673961355567,-0.155369138642079,1.3162425710892,0.995941814589039,-0.270135459304429,-0.144581929644517,-0.212820968274323,68630,6.66301920500223,0.15008211281295,-0.209720530982069,-2.21193072472592,-2.00221019374385
"HER14L","HER14L_2A","HER14L_2A_50",6.4,514.33,6.93,1,31433,77743,1.43,-1.6226365601904,-0.32149258077103,0.257377113859798,0.743289493347645,0.0714892522298701,-0.0811319686924333,1.07710819811051,-0.810452558861968,-0.280591753767591,0.407899387686643,68417,6.45851956829827,0.154834244818041,-1.28621090256291,-2.90089817088315,-1.61468726832024
"HER14L","HER14L_2A","HER14L_2A_51",6.5,521.52,6.94,1,31641,76991,1.27,-0.557313024770947,1.27612813294549,-0.733020815622197,0.77369881269901,-0.0441691875094705,0.35804288666751,0.951669241759148,-0.350182437016657,-0.318864285671991,-0.759169300018768,67888,6.74535082715345,0.148250257936844,-0.654925967739748,-2.00821403239147,-1.35328806465172
"HER14L","HER14L_2A","HER14L_2A_52",6.6,528.72,6.94,1,31057,75821,1.67,-0.912420869910763,-0.0692366786052633,0.0687298891965605,1.01697336750993,-0.145665369321545,0.35804288666751,0.761051219852674,-1.19467805188066,-0.489983622533812,-0.344402241888168,67492,6.57485970819304,0.15209450001707,-1.26459742614237,-2.72457950305342,-1.45998207691105
"HER14L","HER14L_2A","HER14L_2A_53",6.7,535.92,6.95,1,31055,75300,1.39,-1.4704474837019,0.351189825004347,-0.379307269378628,0.287149703077179,-0.192086103638695,0.0985304721366344,0.848366571822736,-0.782436116662688,-0.488718414867551,-0.619006638995324,67400,6.64692534604039,0.150445498924658,-0.743578034186837,-2.42571777839767,-1.68213974421083
"HER14L","HER14L_2A","HER14L_2A_54",6.8,543.11,6.94,1,31052,75922,1.46,-1.4704474837019,-0.153321979327185,-0.803763524870911,1.62515975453721,-0.2025766650663,-1.2589190807941,1.06972943597219,-0.478257601356222,-0.386236593900398,-1.23400607001656,67509,6.85079660425631,0.145968426413173,-1.51846613422837,-2.54125958633913,-1.02279345211076
"HER14L","HER14L_2A","HER14L_2A_55",6.9,550.31,6.95,1,30826,76035,1.3,-1.72409594451606,-0.573748482936796,-0.662278106373483,0.256740383725815,-0.182906862389541,1.01680516970743,0.997171608278759,-0.810452558861968,-0.381175763235353,-0.802076237066761,67676,6.7344,0.148491328106439,-1.20397280432594,-2.82665594351006,-1.62268313918412
"HER14L","HER14L_2A","HER14L_2A_56",7,557.51,6.96,1,30781,75970,1.47,-1.57190686802757,0.435275125726269,-0.89808713720253,0.469605619185366,-0.252144567811732,-0.240831916096049,1.12015097725068,0.414266200135119,-0.456139317461326,-1.1796572830891,67307,6.81004873520538,0.146841827258941,-0.803495237728811,-2.24777685649905,-1.44428161877024
"HER14L","HER14L_2A","HER14L_2A_57",7.1,564.7,6.95,1,30801,75881,1.26,-0.658772409096609,-1.41460149015602,-1.02778210415851,0.50001493853673,-0.29515586966491,-0.0811319686924333,0.806553586372284,-0.454243508042553,-0.36725847890648,-0.770611149898233,67731,6.73096678461363,0.148567068000678,-2.14006616349627,-3.53003025350512,-1.38996409000885
"HER14L","HER14L_2A","HER14L_2A_58",7.2,571.9,6.96,1,30897,76095,1.54,-1.21679902288775,0.519360426448191,-1.28717203807046,0.77369881269901,-0.24952192745483,-0.320681889797857,0.991022639830163,-0.806450209976356,-0.408694029976533,-0.192797730985259,67802,6.56465469150954,0.152330936963579,-0.909818217368538,-2.09146573464664,-1.1816475172781
"HER14L","HER14L_2A","HER14L_2A_59",7.3,579.1,6.95,1,30855,76646,1.73,-1.06460994639926,0.603445727170114,-1.31075294115336,-0.168990087193287,-0.152221970213798,1.75541742644915,1.14597664473478,-0.322165994817377,-0.491248830200074,-0.876448261283282,67302,6.71458046767538,0.148929632285158,-0.362905493689368,-2.05171699366498,-1.68881149997561
"HER14L","HER14L_2A","HER14L_2A_60",7.4,586.29,6.96,1,30769,76079,1.28,-1.31825840721341,-0.405577881492952,-1.01599165261705,0.77369881269901,-0.105801235896648,-1.35873154792136,0.912315843688134,-0.654360952323123,-0.490299924450378,0.287759963952263,67712,6.41561712846348,0.155869650569297,-1.34807314829969,-2.61739583283408,-1.26932268453439
"HER14L","HER14L_2A","HER14L_2A_61",7.5,593.49,6.96,1,30772,75817,1.56,-0.70950210125944,0.098933922838581,-0.662278106373483,0.864926770753103,-0.194184215924216,0.338080393242058,0.761051219852674,0.534336666703461,-0.43304927755206,-0.547495077248669,67601,6.64803710827017,0.1504203396753,-1.1239300966524,-2.45893116338474,-1.33500106673234
"HER14L","HER14L_2A","HER14L_2A_62",7.6,600.69,6.97,1,31095,77749,1.43,-1.26752871505058,0.267104524282425,-0.662278106373483,0.591242896590823,-0.182120070282471,1.89515488042731,1.07095922966191,0.47430143341929,-0.147428646893604,0.193364702446678,68763,6.55803473290833,0.152484706276712,-0.930475366866112,-2.38482319123102,-1.45434782436491
"HER14L","HER14L_2A","HER14L_2A_63",7.7,607.89,6.99,1,31291,78698,1.56,-0.455853640445285,1.86472523799895,-0.355726366295723,-0.168990087193287,-0.243227590598268,-0.00128199499062542,1.31937755498519,0.370240362393394,-0.178426234717003,1.91536310930613,69267,6.14092783505155,0.162841841959474,0.0215062052209637,-1.94894505275047,-1.97045125797143
"HER14L","HER14L_2A","HER14L_2A_64",7.8,615.08,7,1,31328,77584,1.4,-1.06460994639926,-0.405577881492952,-0.355726366295723,1.13861064491538,-0.244801174812408,-0.819744225434156,1.08694654762826,-0.110041503879973,-0.0775259233326754,-0.152751256407133,68863,6.67104823437674,0.149901479477674,-1.49290409617815,-2.80336038090653,-1.31045628472839
"HER14L","HER14L_2A","HER14L_2A_65",7.9,622.28,7,1,31142,77827,1.71,-0.354394256119623,0.098933922838581,-0.0138032715936057,0.652061535293552,-0.152746498285178,0.0186804984348266,1.39316517636834,0.15811587145599,-0.143949325811386,0.307783201241326,68814,6.53053184504268,0.153126885179972,-1.03236290312691,-2.6252258504668,-1.59286294733989
"HER14L","HER14L_2A","HER14L_2A_66",8,629.48,7.01,1,30832,76421,1.41,-0.760231793422271,-0.994174986546406,-1.22821978036319,-0.290627364598745,-0.270240786274349,-1.61824396245224,1.32921590450294,0.250169895825052,-0.305895907092814,-0.913634273391543,67875,6.79187234531053,0.147234804948955,-1.17272026082183,-2.98022808701803,-1.80750782619619
"HER14L","HER14L_2A","HER14L_2A_67",8.1,636.67,7,1,30773,76257,1.58,-0.912420869910763,0.435275125726269,-0.756601718705102,0.925745409455832,-0.285976628415756,-0.7598567451578,1.21976426611793,1.11867960400272,-0.466260978791416,-0.124146631708471,67644,6.52687214865917,0.153212745281893,-1.0055218656021,-2.28916207266191,-1.28364020705981
"HER14L","HER14L_2A","HER14L_2A_68",8.2,643.87,7,1,30955,75912,1.55,-0.303664563956792,-0.0692366786052633,-0.980620297992696,-0.0777621291391937,-0.255291736240013,-0.879631705710512,0.956588416518025,0.678421226585471,-0.452027392545978,0.0417601915437693,67747,6.48999447208402,0.154083336172532,-0.713766467762681,-2.44596367583939,-1.73219720807671
"HER14L","HER14L_2A","HER14L_2A_69",8.3,651.07,7.01,1,30883,75784,1.54,-1.21679902288775,0.85570162933588,-0.839134879495268,-0.716357835517846,-0.285714364380066,-0.0811319686924333,1.03283562528062,-0.422224716957662,-0.423876521971667,0.0303183416643044,67832,6.50270987722597,0.153782041468932,0.22314355131421,-2.11107862662302,-2.33422217793723
"HER14L","HER14L_2A","HER14L_2A_70",8.4,658.26,7.01,1,30678,75995,1.58,-1.16606933072492,0.687531027892036,-0.69764946099784,0.256740383725815,-0.29358228545077,1.15654262368559,1.31445838022631,0.00602661380275705,-0.531735475520431,-0.355844091767633,67356,6.56299124185942,0.152369546621044,-0.59783700075562,-2.2106027032824,-1.61276570252677
"HER14L","HER14L_2A","HER14L_2A_71",8.5,665.46,7.01,1,30806,75981,1.47,-0.658772409096609,-0.405577881492952,-0.603325848666222,0.256740383725815,-0.305646431092515,-0.160981942394241,1.22960261563569,0.654407133271803,-0.52034860652408,-0.407332416225225,67374,6.58033303330333,0.151967992340047,-1.09861228866811,-2.73760900334375,-1.63899671467564
"HER14L","HER14L_2A","HER14L_2A_72",8.6,672.66,7.02,1,30989,76510,1.52,-0.100745795305468,0.519360426448191,-0.320355011671366,0.256740383725815,-0.259225696775365,-0.141019448968789,1.31691796760575,0.0940782892862077,-0.464363167292024,-0.235704668033252,67611,6.55599016540009,0.152532260539011,-0.660357357736954,-2.3741552854953,-1.71379792775834
"HER14L","HER14L_2A","HER14L_2A_73",8.7,679.85,7.03,1,30783,76046,1.35,-1.31825840721341,0.183019223560503,-0.485421333251699,0.165512425671722,-0.322693593412372,0.0985304721366344,1.40054393850665,0.066061847086928,-0.434314485218321,-0.458820740682816,67628,6.62435174746336,0.150958167398482,-0.747214401830221,-2.46935423678052,-1.72213983495029
"HER14L","HER14L_2A","HER14L_2A_74",8.8,687.05,7.05,1,30495,74936,1.4,-2.18066317398154,NA,0.0451489861136559,0.530424257888094,-0.335806795196878,-0.799781732008704,1.16073416901141,0.414266200135119,-0.738913230870695,-0.62186710146519,66608,6.55792579144446,0.152487239380569,NA,NA,-1.66304736303948
"HER14L","HER14L_2A","HER14L_2A_75",8.9,694.25,7.05,1,30225,74818,1.46,-0.354394256119623,0.267104524282425,-0.532583139417508,0.652061535293552,-0.390882242691802,-0.00128199499062542,0.986103465071286,0.770475250954534,-0.786991122188619,-0.64475080122412,66448,6.54662123793299,0.152750550804087,-0.958254930973187,-2.42036812865043,-1.46211319767724
"HER14L","HER14L_2A","HER14L_2A_76",9,701.44,7.05,1,30201,74943,1.49,-1.26752871505058,0.183019223560503,-0.273193205505557,0.621652215942188,-0.278895499452123,-0.141019448968789,1.21853447242821,0.150111173684767,-0.695263566384685,-1.36844780610027,66485,6.77420486435921,0.147618801028775,-0.980829253011726,-2.52424606434803,-1.54341681133631
"HER14L","HER14L_2A","HER14L_2A_77",9.1,708.64,7.05,1,30153,74868,1.37,-1.41971779153907,0.183019223560503,-0.874506234119625,1.44270383842903,-0.308269071449416,-0.141019448968789,0.901247700480662,-0.198093179363424,-0.613341369994275,-0.744866987669437,66962,6.63534777651083,0.150708001099808,-1.29928298413026,-2.36015494481552,-1.06087196068526
