"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Fe","Cu","Br","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER14L","HER14L_2A","HER14L_2A_17",3.1,276.83,6.79,1,29090,72953,1.39,-2.61475181445431,-0.780436654174272,-1.64783337724128,NA,0.00123593687331842,-0.936043991646416,-1.41099240545606,-0.787565386852905,-2.03391835338478,-1.94703378821226,60765,6.14042303172738,0.162855229164673,-1.23601215807055,-2.31414591539512,-1.07813375732457
"HER14L","HER14L_2A","HER14L_2A_18",3.2,284.03,6.8,1,29874,74705,1.49,-0.378545190598544,0.295440508958203,-0.352875133775871,NA,0.850087559465642,-1.63121871530884,0.00338333745791368,0.187370347799655,-0.583672780776233,-0.517053796252707,62498,6.32083870212018,0.158206853097608,-0.45953232937844,-2.35137525716348,-1.89184292778504
"HER14L","HER14L_2A","HER14L_2A_19",3.3,291.22,6.81,1,30212,75779,1.23,-2.16830833468086,-1.21211548862636,-1.5061988514902,NA,0.353585243621835,-0.997163300626887,-0.680055494044951,-0.404918070128414,-1.28870818322227,-1.21691896663638,63905,6.25204266908761,0.159947724756321,-1.54756250871601,-2.71469474382088,-1.16713223510487
"HER14L","HER14L_2A","HER14L_2A_20",3.4,298.42,6.82,1,30283,75638,1.42,-1.90491984333149,-3.60859502112486,-1.78960348199733,NA,0.104167720370753,-0.461573236030192,-0.828845973804027,-0.863300148857617,-1.44938951614251,-1.40846472525112,64436,6.37169660221943,0.156944070383338,-3.27714473299218,-4.26619481914876,-0.989050086156583
"HER14L","HER14L_2A","HER14L_2A_21",3.5,305.62,6.83,1,30431,76193,1.31,-2.9566732681741,-0.346346648859361,-1.55518234841338,NA,0.307464268731573,-0.714814350141122,-0.249935961659444,-0.0717861264980729,-0.975345130487207,-0.958177467355731,65269,6.50649798734905,0.153692508926362,-0.922721622204446,-2.0590742388554,-1.13635261665096
"HER14L","HER14L_2A","HER14L_2A_22",3.6,312.82,6.83,1,30788,77657,1.53,-0.837037106450247,-0.221903986787258,-0.917049010768605,NA,0.539285634750102,-0.546840326985651,-0.031923228157589,-0.495160508660617,-0.776037936121011,-0.774013675416778,66012,6.58671417078497,0.151820767391949,-0.832909122935104,-2.37024374146786,-1.53733461853276
"HER14L","HER14L_2A","HER14L_2A_23",3.7,320.01,6.83,1,30759,76643,1.23,-3.31483215104387,-1.80736215183092,-1.0797725070096,NA,0.480823062874541,0.138747549971438,-0.0471961817545455,-0.808794510980132,-0.697956562020686,-0.622440015072448,66005,6.27568342151675,0.15934519522948,-1.97716269255942,-3.41224721784874,-1.43508452528932
"HER14L","HER14L_2A","HER14L_2A_24",3.8,327.21,6.85,1,30776,75777,1.32,-2.16426519809073,-0.770257135351984,-1.65453977732539,NA,0.222716916389253,-0.892026955912391,-0.438666768205318,-0.686394184742091,-1.03390867191475,-1.02107221385241,65917,6.52133728890917,0.153342781656256,-1.22866541691631,-2.30258509299405,-1.07391967607774
"HER14L","HER14L_2A","HER14L_2A_25",3.9,334.41,6.86,1,30763,76038,1.47,-0.983136923308617,-0.854780613011718,-1.35353413703545,NA,0.368720841825632,-1.47225988306785,-0.00705146088456078,-0.863436796363933,-0.78625907592592,-0.767846230031036,65651,6.51413528671169,0.1535123168289,-1.28966752543082,-2.55272924612676,-1.26306172069594
"HER14L","HER14L_2A","HER14L_2A_26",4,341.6,6.87,1,31132,76709,1.22,0.128370501459783,0.67276353174088,-0.387757108532259,NA,0.839216737695684,0.471107024837386,0.62149692047657,0.167911222373464,-0.00186524425519117,-0.0236802025950486,66198,6.74789325842697,0.148194401082319,-0.187211542088146,-2.05713578416554,-1.86992424207739
"HER14L","HER14L_2A","HER14L_2A_27",4.1,348.8,6.88,1,30880,76054,1.28,-2.22611858558771,-0.842679375502023,-1.38515291985411,NA,0.0843245993460314,-1.14868416013249,-0.545651223426583,-0.738681997590254,-1.16332196150902,-1.19408255018224,66011,6.70526438659974,0.1491365503795,-1.28093384546206,-2.52412736294128,-1.24319351747922
"HER14L","HER14L_2A","HER14L_2A_28",4.2,356,6.88,1,30329,74595,1.38,-1.10941614163367,-0.226530311243841,-0.655452617349917,NA,0.37447188732542,-1.94223589488166,-0.103341124533173,0.0207411809060245,-0.59083637914198,-0.575411772333301,65167,6.54073131219625,0.152888102609465,-0.836248024200619,-2.53796121274389,-1.70171318854327
"HER14L","HER14L_2A","HER14L_2A_29",4.3,363.19,6.89,1,30377,76442,1.33,-1.17210786172232,-1.10582637288096,-1.22327998653431,NA,0.0948027081562423,-1.10803991264994,-0.19484970111053,-0.0778516820870312,-0.871024600724193,-0.85433148456402,66462,6.51577518941536,0.153473680556761,-1.47085174914795,-2.81576089410499,-1.34490914495704
"HER14L","HER14L_2A","HER14L_2A_30",4.4,370.39,6.89,1,31057,77947,1.38,-1.53612776126072,-0.729731012468128,-0.837570436516207,NA,0.376954085327362,-0.10296827370479,-0.223004024225056,-0.590283043604637,-0.843890562909764,-0.81854852988448,66834,6.4800223838836,0.154320454584708,-1.19941698779008,-2.78669332842132,-1.58727634063125
"HER14L","HER14L_2A","HER14L_2A_31",4.5,377.59,6.9,1,30926,76220,1.41,-1.44189184062446,-2.4316857701096,-1.2353569846766,NA,0.288837946168971,-0.228232792852746,-0.127954741926113,-0.467312704791253,-0.739994266934117,-0.744331057913915,66629,6.61735452155025,0.151117791368647,-2.42774823594805,-3.76506859247148,-1.33732035652343
"HER14L","HER14L_2A","HER14L_2A_32",4.6,384.78,6.9,1,31046,76956,1.34,-0.640741494885866,0.0157382219783176,0.232613826459327,NA,0.982411974112063,-1.49168858507561,1.11338815556932,0.742943585977481,0.416946425729547,0.455924232977079,66863,6.50763530204357,0.153665648670566,-0.661398482245365,-2.92114341656292,-2.25974493431755
"HER14L","HER14L_2A","HER14L_2A_33",4.7,391.98,6.91,1,30728,76166,1.43,-1.44838656918581,-1.85123148223715,-1.27311807490645,NA,0.133643216815851,-1.2278846773355,-0.439901131296559,-0.366975248335665,-1.03973463508223,-0.971126101334362,65989,6.2819465901567,0.159186326347779,-2.00882397446588,-3.32241650380904,-1.31359252934316
"HER14L","HER14L_2A","HER14L_2A_34",4.8,399.18,6.9,1,30715,76955,1.64,-0.0212490354916182,1.08209953187619,-0.0205839971901088,NA,0.957090790155393,-0.855284260292286,0.916604927646105,0.58476088118404,0.22869598722399,0.257778305106302,66378,6.53781512605042,0.152956298200514,0.108213584640233,-1.99243016469021,-2.10064374933044
"HER14L","HER14L_2A","HER14L_2A_35",4.9,406.37,6.91,1,30887,77949,1.64,-0.934686560497752,-0.133537003507616,-1.08162192776957,NA,0.283568101920387,-2.51047214222295,-0.320144352414117,-0.740905445811341,-1.01626293465695,-0.989368703735105,66795,6.46146112600536,0.154763757066542,-0.769133087537867,-2.20305549764701,-1.43392241010915
"HER14L","HER14L_2A","HER14L_2A_36",5,413.57,6.91,1,31266,79304,1.41,-0.590031097514505,-0.229413939521924,-0.932194988788567,NA,0.409648237742513,-0.226950854190811,-0.166697254116131,-0.659804563327509,-0.839391359951906,-0.830702297930427,67856,6.55298308103295,0.152602255741269,-0.838329190404443,-2.36614657448379,-1.52781738407935
"HER14L","HER14L_2A","HER14L_2A_37",5.1,420.77,6.91,1,31490,80898,1.34,-1.29397385873993,-0.794188350058533,-0.68063172063822,NA,0.490360626876961,-0.255462297627045,-0.0840999036445015,-0.131063117331727,-0.802029825479883,-0.829286305963514,68442,6.71525194453838,0.148914740393816,-1.24593700342497,-2.93182847157451,-1.68589146814954
"HER14L","HER14L_2A","HER14L_2A_38",5.2,427.96,6.92,1,30994,79097,1.39,-0.930979176808751,0.906261141169872,-0.34890386587399,NA,0.7490684893948,-1.53103193978973,0.278426361973327,0.264015176368819,-0.402504278483273,-0.325383640557926,67019,6.28863512778684,0.159017017155506,-0.0186921330121525,-1.91303047493616,-1.894338341924
"HER14L","HER14L_2A","HER14L_2A_39",5.3,435.16,6.91,1,30916,79129,1.33,-0.833764408258345,-0.66497236295145,-0.773252919896805,NA,0.449477322304433,-0.803316340890836,-0.166397745788154,-0.217305345619073,-0.900293409827681,-0.849405508174533,67122,6.36633011413521,0.157076366143768,-1.15267950993839,-2.78037086268184,-1.62769135274345
"HER14L","HER14L_2A","HER14L_2A_40",5.4,442.36,6.91,1,31181,77897,1.54,-1.26011966966704,-0.112252669657699,-1.06204055325812,NA,0.248777330257749,-0.567258661191924,-0.323062027448994,-0.543301528530069,-1.0631106167502,-1.07969543328116,66814,6.64899828277046,0.150398595017132,-0.75377180237638,-2.19999850421894,-1.44622670184256
"HER14L","HER14L_2A","HER14L_2A_41",5.5,449.55,6.9,1,31270,78539,1.37,-0.584601680268619,-0.882844010544666,-0.414185735295433,NA,0.466815409577092,-1.18997393617312,0.131755504002545,-0.785388992544695,-0.613059141304939,-0.594146552929046,67422,6.52393706059592,0.153281674962796,-1.30992138233532,-3.1632387445628,-1.85331736222749
"HER14L","HER14L_2A","HER14L_2A_42",5.6,456.75,6.91,1,31060,77557,1.55,-0.331105528252813,-0.615481998923341,-0.647994506238224,NA,0.484032868647183,0.170610073219708,0.268434197387729,-0.664190746046749,-0.412545509873878,-0.395637494082941,67429,6.54661443760492,0.152750709474476,-1.11696142733631,-2.8233610476132,-1.7063996202769
"HER14L","HER14L_2A","HER14L_2A_43",5.7,463.95,6.91,1,31215,77964,1.26,-0.766975422615902,-0.191450389751545,-0.302595027036719,NA,0.535304313920055,0.883796385906499,0.607840518494348,0.0113635655709184,-0.0927745816200807,-0.148636871235497,68110,6.8968115942029,0.144994536437757,-0.810930216216329,-2.73436750941958,-1.92343729320325
"HER14L","HER14L_2A","HER14L_2A_44",5.8,471.15,6.91,1,31509,78205,1.32,-1.24202765470196,-1.44778788024953,-1.01597361525429,NA,0.115871158962529,-0.126001551953148,-0.144148319866404,-0.150462497600373,-0.915950244124611,-0.906679373418482,67906,6.54511111111111,0.152785794316368,-1.71765149707433,-3.19282514766826,-1.47517365059393
"HER14L","HER14L_2A","HER14L_2A_45",5.9,478.34,6.92,1,31439,76924,1.5,-2.08996055680949,-0.988665103016735,-1.62077870384015,NA,-0.0751406091423934,-1.07605266727965,-0.489378874805449,-1.00082244371547,-1.23503347671088,-1.25295062763956,67142,6.64280022766079,0.150538924207893,-1.38629436111989,-2.48142838541168,-1.09513402429178
"HER14L","HER14L_2A","HER14L_2A_46",6,485.54,6.91,1,31313,77197,1.48,-0.517873800620721,0.343449758053713,-0.690058383499516,NA,0.314338465762611,-0.772716865576517,0.296976220404505,-0.389023390128483,-0.315911447889669,-0.280261451479994,68186,6.47161954854263,0.154520826278361,-0.424883193965266,-2.1048512572052,-1.67996806323994
"HER14L","HER14L_2A","HER14L_2A_47",6.1,492.74,6.91,1,31298,77244,1.45,-1.31652396484048,-1.12072525715911,-1.00793288512886,NA,0.105791111169578,0.00674827280012842,0.0467943657137098,-0.435438753026192,-0.668092424582339,-0.660636948685577,67974,6.57033077180087,0.152199338927028,-1.48160454092422,-2.96183072187831,-1.48022618095409
"HER14L","HER14L_2A","HER14L_2A_48",6.2,499.93,6.91,1,31053,76407,1.47,-0.91935398798079,0.20047944606539,-1.15232589281283,NA,-0.132657606615153,-1.24608173730869,-0.226703912306028,-0.74805678159177,-0.92576803651745,-0.908506146424471,67503,6.50951162531984,0.153621355573025,-0.528067430200497,-1.91756179405106,-1.38949436385056
"HER14L","HER14L_2A","HER14L_2A_49",6.3,507.13,6.91,1,31103,77292,1.49,-0.547863449694785,0.641575461914309,-0.177233754705238,NA,0.451047887238548,0.887230757214668,0.890473261871244,0.140495470693878,0.199714550678671,0.200002065544955,68630,6.66301920500223,0.15008211281295,-0.209720530982069,-2.21193072472592,-2.00221019374385
"HER14L","HER14L_2A","HER14L_2A_50",6.4,514.33,6.93,1,31433,77743,1.43,-1.72955492645315,-0.849991175517365,-0.793947962958716,NA,0.0612350179338652,-0.553976818028773,-0.141128567772243,-1.34755979488723,-0.869342617802286,-0.839439176195441,68417,6.45851956829827,0.154834244818041,-1.28621090256291,-2.90089817088315,-1.61468726832024
"HER14L","HER14L_2A","HER14L_2A_51",6.5,521.52,6.94,1,31641,76991,1.27,-0.982735845442304,0.0247064273164612,-1.20994555265565,NA,-0.0620397384163881,-0.345212620095361,-0.217147769246181,-0.909702773302208,-0.891570164599558,-0.926926216291762,67888,6.74535082715345,0.148250257936844,-0.654925967739748,-2.00821403239147,-1.35328806465172
"HER14L","HER14L_2A","HER14L_2A_52",6.6,528.72,6.94,1,31057,75821,1.67,-1.32337778425869,-0.820043912449468,-1.04014988644062,NA,-0.259579258970395,-0.460611318770925,-0.454214617718787,-2.04976316898912,-1.05043079287061,-1.0500655804693,67492,6.57485970819304,0.15209450001707,-1.26459742614237,-2.72457950305342,-1.45998207691105
"HER14L","HER14L_2A","HER14L_2A_53",6.7,535.92,6.95,1,31055,75300,1.39,-1.29760770326171,-0.0981283588950243,-0.686602313102958,NA,-0.0278529670448429,-0.200403659625278,0.0801428750027205,-1.01957460625211,-0.562481829303327,-0.570664693442219,67400,6.64692534604039,0.150445498924658,-0.743578034186837,-2.42571777839767,-1.68213974421083
"HER14L","HER14L_2A","HER14L_2A_54",6.8,543.11,6.94,1,31052,75922,1.46,-2.01891852519595,-1.1718000500477,-1.7359033991042,NA,-0.512604755800463,-1.90934748279574,-0.623973564133386,-1.43842630531034,-1.35293180755295,-1.41877129328046,67509,6.85079660425631,0.145968426413173,-1.51846613422837,-2.54125958633913,-1.02279345211076
"HER14L","HER14L_2A","HER14L_2A_55",6.9,550.31,6.95,1,30826,76035,1.3,-1.51780789364986,-0.736043473898852,-0.781223123096087,NA,-0.00207225451953849,0.217600865504888,0.173769137254615,-1.02996715014617,-0.529668232217543,-0.556860287352353,67676,6.7344,0.148491328106439,-1.20397280432594,-2.82665594351006,-1.62268313918412
"HER14L","HER14L_2A","HER14L_2A_56",7,557.51,6.96,1,30781,75970,1.47,-1.51384911473032,-0.181148610790235,-1.06513600978014,NA,-0.188051323523646,-0.500275912098103,0.0648209134851573,-0.198357843737397,-0.697850944896523,-0.744394779153419,67307,6.81004873520538,0.146841827258941,-0.803495237728811,-2.24777685649905,-1.44428161877024
"HER14L","HER14L_2A","HER14L_2A_57",7.1,564.7,6.95,1,30801,75881,1.26,-0.874173803769001,-2.033078413477,-1.15157835821087,NA,-0.262047460053539,-0.424125179886743,-0.101048223479856,-0.833002702518403,-0.712611739226916,-0.741942199235377,67731,6.73096678461363,0.148567068000678,-2.14006616349627,-3.53003025350512,-1.38996409000885
"HER14L","HER14L_2A","HER14L_2A_58",7.2,571.9,6.96,1,30897,76095,1.54,-1.40224205013549,-0.328467911928113,-1.48309884845617,NA,-0.305235532240349,-0.71237145027065,-0.199149618598639,-1.36041652726609,-0.898650360785331,-0.893558815773356,67802,6.56465469150954,0.152330936963579,-0.909818217368538,-2.09146573464664,-1.1816475172781
"HER14L","HER14L_2A","HER14L_2A_59",7.3,579.1,6.95,1,30855,76646,1.73,-0.608790863407142,0.42932499896322,-0.67598470494561,NA,0.265760893854744,0.772044198897135,0.634020133540268,-0.194262274784213,-0.14768538104076,-0.164419536804545,67302,6.71458046767538,0.148929632285158,-0.362905493689368,-2.05171699366498,-1.68881149997561
"HER14L","HER14L_2A","HER14L_2A_60",7.4,586.29,6.96,1,30769,76079,1.28,-1.48039219846342,-0.935706444593192,-1.34357027398836,NA,-0.12815246132989,-1.68476071942954,-0.235366931101338,-1.19281033105572,-0.905112057477687,-0.865820119572483,67712,6.41561712846348,0.155869650569297,-1.34807314829969,-2.61739583283408,-1.26932268453439
"HER14L","HER14L_2A","HER14L_2A_61",7.5,593.49,6.96,1,30772,75817,1.56,-1.11921817390329,-0.625137667876436,-1.23904796364425,NA,-0.265898730623785,-0.399136942239922,-0.364265602606876,-0.370084940729483,-0.956776707907196,-0.9714599259598,67601,6.64803710827017,0.1504203396753,-1.1239300966524,-2.45893116338474,-1.33500106673234
"HER14L","HER14L_2A","HER14L_2A_62",7.6,600.69,6.97,1,31095,77749,1.43,-1.33299394632303,-0.357090104776687,-1.04911638460146,NA,-0.147246386726607,0.306288779267598,-0.0428832435350898,-0.242590884360656,-0.758864093529226,-0.750049532364613,68763,6.55803473290833,0.152484706276712,-0.930475366866112,-2.38482319123102,-1.45434782436491
"HER14L","HER14L_2A","HER14L_2A_63",7.7,607.89,6.99,1,31291,78698,1.56,-0.244292258026764,0.961959270732016,-0.227775763048223,NA,0.150584968549468,0.0762565336901038,0.707426548256263,0.281631943065973,-0.123067009063239,-0.00601358077910165,69267,6.14092783505155,0.162841841959474,0.0215062052209637,-1.94894505275047,-1.97045125797143
"HER14L","HER14L_2A","HER14L_2A_64",7.8,615.08,7,1,31328,77584,1.4,-1.48537595419551,-1.13638172755543,-1.27810917733574,NA,-0.424547774573244,-1.25165329232402,-0.371058937186137,-0.916513074862131,-1.0856762694883,-1.10756420370917,68863,6.67104823437674,0.149901479477674,-1.49290409617815,-2.80336038090653,-1.31045628472839
"HER14L","HER14L_2A","HER14L_2A_65",7.9,622.28,7,1,31142,77827,1.71,-0.805573078674324,-0.498263731470201,-0.828679763198296,NA,-0.135806432084425,-0.452138128212725,0.0523929573299217,-0.467575114367184,-0.799440359621943,-0.784991545776789,68814,6.53053184504268,0.153126885179972,-1.03236290312691,-2.6252258504668,-1.59286294733989
"HER14L","HER14L_2A","HER14L_2A_66",8,629.48,7.01,1,30832,76421,1.41,-0.293250696231763,-0.692740484428403,-0.487088239613383,NA,0.192214551698281,-1.43598261106357,0.846459768649301,0.332500168928597,0.000716895522563714,-0.0307607870576096,67875,6.79187234531053,0.147234804948955,-1.17272026082183,-2.98022808701803,-1.80750782619619
"HER14L","HER14L_2A","HER14L_2A_67",8.1,636.67,7,1,30773,76257,1.58,-1.27565399112907,-0.461073249192809,-1.32078499087571,NA,-0.411169456716734,-1.10488033989027,-0.191994764683317,-0.119568347962376,-0.995714734525739,-0.983540036878094,67644,6.52687214865917,0.153212745281893,-1.0055218656021,-2.28916207266191,-1.28364020705981
"HER14L","HER14L_2A","HER14L_2A_68",8.2,643.87,7,1,30955,75912,1.55,-0.250813560870445,-0.0568219626078462,-0.606939544348109,NA,0.0792509005683612,-0.608374418686209,0.455726269903735,0.364227434323197,-0.2374749011811,-0.204816613084687,67747,6.48999447208402,0.154083336172532,-0.713766467762681,-2.44596367583939,-1.73219720807671
"HER14L","HER14L_2A","HER14L_2A_69",8.3,651.07,7.01,1,30883,75784,1.54,-0.0586647306780507,1.24134452696175,0.351138877026598,NA,0.522092776589546,0.61176707000101,1.32065384948559,0.387540671461276,0.587617010928038,0.630431340381676,67832,6.50270987722597,0.153782041468932,0.22314355131421,-2.11107862662302,-2.33422217793723
"HER14L","HER14L_2A","HER14L_2A_70",8.4,658.26,7.01,1,30678,75995,1.58,-1.03350008860828,0.10380792303529,-0.797005993462668,NA,-0.151068033911037,0.267899290245634,0.311168437103152,-0.304637489829894,-0.541594327314887,-0.530464024290865,67356,6.56299124185942,0.152369546621044,-0.59783700075562,-2.2106027032824,-1.61276570252677
"HER14L","HER14L_2A","HER14L_2A_71",8.5,665.46,7.01,1,30806,75981,1.47,-0.707935954273606,-0.59005774638414,-0.755261268627629,NA,-0.168969475263912,-0.323790708571104,0.275650487730336,0.0798064409100161,-0.540688964776804,-0.533486048471248,67374,6.58033303330333,0.151967992340047,-1.09861228866811,-2.73760900334375,-1.63899671467564
"HER14L","HER14L_2A","HER14L_2A_72",8.6,672.66,7.02,1,30989,76510,1.52,-0.423163336058429,0.0171807862809386,-0.636220644509017,NA,-0.102021677355575,-0.312174081162695,0.312185369528223,-0.245513145509038,-0.536245689185356,-0.523436320810536,67611,6.55599016540009,0.152532260539011,-0.660357357736954,-2.3741552854953,-1.71379792775834
"HER14L","HER14L_2A","HER14L_2A_73",8.7,679.85,7.03,1,30783,76046,1.35,-1.08093975095402,-0.103166847674392,-0.622945113303774,NA,-0.150379043118567,-0.121223394851728,0.422456861068664,-0.195131247248988,-0.458444268165448,-0.459896436479185,67628,6.62435174746336,0.150958167398482,-0.747214401830221,-2.46935423678052,-1.72213983495029
"HER14L","HER14L_2A","HER14L_2A_74",8.8,687.05,7.05,1,30495,74936,1.4,-2.29618026942205,NA,-0.716986432248664,NA,-0.336747572414933,-0.937203452881971,0.0388204850694605,-0.237875936225858,-0.763672250562347,-0.754909096693608,66608,6.55792579144446,0.152487239380569,NA,NA,-1.66304736303948
"HER14L","HER14L_2A","HER14L_2A_75",8.9,694.25,7.05,1,30225,74818,1.46,-0.805573078674324,-0.395580993425938,-1.036758364624,NA,-0.477468123345003,-0.462898217488713,-0.122237820171805,-0.12512271731808,-0.850406382259326,-0.840441081329488,66448,6.54662123793299,0.152750550804087,-0.958254930973187,-2.42036812865043,-1.46211319767724
"HER14L","HER14L_2A","HER14L_2A_76",9,701.44,7.05,1,30201,74943,1.49,-1.35157004415446,-0.426859587739677,-0.90736964866329,NA,-0.288051306249413,-0.525027465140576,0.000443104333908131,-0.454151974610217,-0.822745519337413,-0.863386464743028,66485,6.77420486435921,0.147618801028775,-0.980829253011726,-2.52424606434803,-1.54341681133631
"HER14L","HER14L_2A","HER14L_2A_77",9.1,708.64,7.05,1,30153,74868,1.37,-1.89721793939273,-0.868103628041224,-1.67530425586299,NA,-0.607678091999518,-0.896809910951777,-0.613407949622211,-1.12541815583717,-1.28444376972675,-1.3014674743595,66962,6.63534777651083,0.150708001099808,-1.29928298413026,-2.36015494481552,-1.06087196068526
"HER14L","HER14L_2A","HER14L_2A_78",9.2,715.84,7.06,1,30333,75031,1.43,-1.62032880544939,-0.736043473898852,-0.954890707734187,NA,-0.382212889052168,-0.162075196734595,-0.0169344275830717,-0.42143182501036,-0.786993729606569,-0.792419498504247,66429,6.618878311733,0.151083001212961,-1.20397280432594,-2.71752894505675,-1.51355614073082
"HER14L","HER14L_2A","HER14L_2A_79",9.3,723.03,7.06,1,30420,75428,1.35,-0.288614847391913,0.742057114686308,-0.154315990728015,NA,0.22945645908254,0.247158429619199,0.82182476396581,0.841579793525621,0.0833558427400933,0.100710501565715,66947,6.5791916676101,0.151994355921121,-0.137201121513485,-2.15381208440091,-2.01661096288742
