"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1A","HER42PB_1A_2",1.1,-51.51,6.66,1,16596,44628,1.45,-1.71880227312814,0.119538003005399,0.0474179465891114,-0.30304048932425,0.525969693085427,0.135216460974381,0.599207512374124,-0.199332722332002,3.09131830831785,0.406517458740678,-0.453277311444241,NA,0.44343420787722,32520,5.65711361310133,0.176768590555455,-0.328504066972036,-1.8070737042011,-1.47856963722906
"HER42PB","HER42PB_1A","HER42PB_1A_3",1.2,-50.47,6.68,1,16084,44476,1.35,-1.18463174512438,0.9339651758087,0.640306903657278,0.0965720628538981,0.569302521670511,0.520023357980428,-0.568469338575545,-0.857983241672083,2.74141329908187,1.49676123300679,0.360522299395645,NA,0.485993590243021,30857,5.63734136373414,0.177388583638584,-0.269663566949103,-1.58534036085504,-1.31567679390594
"HER42PB","HER42PB_1A","HER42PB_1A_4",1.3,-49.42,6.7,1,16223,44600,1.42,-0.154099971122917,0.249249108747097,0.370050516076444,0.207471509245698,0.684952983911899,0.433442115580463,-0.707953042439423,1.09290783578131,3.05547406337506,0.595500042365208,0.058824732666229,NA,0.580248576726101,31203,5.59404057480981,0.178761663707453,-0.760969776898706,-1.86774537620598,-1.10677559930727
"HER42PB","HER42PB_1A","HER42PB_1A_5",1.4,-48.38,6.7,1,16870,48427,1.4,-1.25592238948267,2.157833496683,0.670850585859308,-0.212204402096254,1.20481863192758,0.8007125456387,1.25235255975279,0.847402220391684,3.30269366279534,2.25698957642519,0.21880073200063,NA,0.392030754806215,32377,5.6811803549319,0.176019759543787,0.510825623765991,-1.13599982073973,-1.64682544450572
"HER42PB","HER42PB_1A","HER42PB_1A_6",1.5,-47.34,6.71,1,16085,44532,1.13,0.0166809703421707,1.19707322907799,0.224713369907286,-0.0116917614679811,0.377889990910042,0.273905834215884,0.253800548488558,-0.476600746817233,3.16293130508808,1.03649283358273,0.854708615927756,NA,0.485180871841411,31642,5.63771764212293,0.177376744186047,-0.0502618347808883,-1.28322217598008,-1.23296034119919
"HER42PB","HER42PB_1A","HER42PB_1A_7",1.6,-46.29,6.73,1,16366,44776,1.31,0.260475388428756,0.399264594389178,0.293810874578125,-0.0461898344257751,0.306712804605321,0.123312130870478,-0.440719551982237,-0.200067270390707,3.30437764759577,-1.0452713723352,1.12186946828137,NA,0.158649058137773,31975,5.79307414489059,0.17261992078627,-0.430782916092454,-1.73097457815893,-1.30019166206648
"HER42PB","HER42PB_1A","HER42PB_1A_8",1.7,-45.25,6.76,1,16696,47047,1.33,-0.911330562656896,0.306051936976481,0.0206287673615988,-0.114384794199788,1.12334202372763,0.247994518573725,0.0195322839114241,1.15537835221441,3.94560738930934,0.905194086687261,0.652391972329568,NA,1.08945720134953,33353,5.37115568290353,0.186179671384878,-0.421213465076304,-1.65595792806899,-1.23474446299269
"HER42PB","HER42PB_1A","HER42PB_1A_9",1.8,-44.2,6.78,1,16936,47641,1.27,-0.483856870775894,0.849503794691991,0.52989390830069,0.276059645056394,1.04155535877878,0.4205375937697,1.19251505345007,0.179219237006444,3.75809900226991,1.45559639667337,0.885894546320806,NA,0.364496793149221,32875,5.69415597637956,0.175618652553283,-0.458307589482544,-1.58113413627125,-1.1228265467887
"HER42PB","HER42PB_1A","HER42PB_1A_10",1.9,-43.16,6.81,1,16562,46327,1.18,0.418432928975159,0.0467861777376099,1.08667667341565,-0.294576041879955,1.06427207335998,0.313023992576001,-0.491838832233839,0.200606611145439,3.52186951468844,0.696513702739333,0.569621746546918,NA,0.194264013381782,32476,5.77571458376799,0.173138749412997,-0.398907707562005,-2.30454395747938,-1.90563624991737
"HER42PB","HER42PB_1A","HER42PB_1A_11",2,-42.11,6.84,1,15674,42856,1.25,-1.65676269874036,-0.129922986073334,-0.322703698118507,1.89872480570938,1.28299041134891,-0.0909371078845082,-0.444714246501491,1.26148686951782,2.83692191617841,1.40192909550119,-0.409434090019693,NA,0.0124576945759848,32041,5.86543818298693,0.17049024621904,-1.93589337081184,-1.80714438806753,0.128748982744308
