"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"S",1,2720,82.4430147058823,19.7692756973026,82,82.2743566176471,19.2738,15,217,202,0.189479903792683,0.800973445631693,0.379058557867557,69,96
"Cl",2,2721,180.6927600147,25.3423119460168,180,180.195682131373,25.2042,79,425,346,0.442705536426229,3.12016705343328,0.485827351684421,163,196
"K",3,2718,71.6880058866814,64.1070926922524,55,60.5542279411765,25.2042,4,755,751,5.10070081496509,36.6001690209162,1.22964955096753,41,79
"Ca",4,2721,542.832782065417,260.404096970571,482,505.012402388608,112.6776,274,3567,3293,6.18901842254692,52.3201458062562,4.99210305154777,423,596
"Ti",5,2693,103.90679539547,109.280630344612,68,84.3582366589327,47.4432,4,1632,1628,4.41907234987514,35.9867138944697,2.10583827351618,43,125
"Mn",6,2480,71.3862903225806,75.2369711572126,46,57.6350806451613,37.065,4,734,730,3.1317965106991,15.5863716037031,1.51079473703882,27,88
"Fe",7,2721,6360.84785005513,5672.10668966132,4237,5244.32108406063,2935.548,649,33505,32856,1.88938695977969,3.37196003386029,108.737694389512,2706,7808
"Co",8,2404,86.6509983361065,54.7416669355078,78,81.5363825363825,53.3736,4,356,352,0.912990842423858,0.877639343200168,1.11647958486791,45,120
"Ni",9,2721,185.549062844542,37.6086548437747,186,185.643546164446,37.065,13,449,436,0.0790107006851332,1.4466321558323,0.720980517566251,161,210
"Zn",10,2450,77.9461224489796,45.015640347932,73,74.565306122449,44.478,4,362,358,0.803514488842543,1.029969264169,0.909453272842214,44,105
"Br",11,2721,3793.88166115399,649.303123575489,3783,3778.64905833716,530.7708,293,7293,7000,-0.00228887646104654,5.57295962753629,12.4475311344545,3410,4120
"Rb",12,1460,105.236301369863,78.2606384888836,88,95.9503424657534,72.6474,4,568,564,1.29005522692469,2.39101997042926,2.04817451911331,45.75,148
"Sr",13,2721,709.145167217935,367.054997511467,614,660.354157096922,235.7334,81,3733,3652,3.05160944006836,15.9837259487897,7.03666491610512,488,848
"Mo_inc",14,2721,53839.072399853,4840.40311249461,55521,54715.2999540652,2514.4896,21263,60022,38759,-2.58417778397233,9.90623045129403,92.7934369302049,52320,56865
"Mo_coh",15,2721,8572.32194046307,350.938828034339,8632,8609.79145613229,271.3158,6195,9355,3160,-1.48730095935903,4.22903099504285,6.72770826080671,8425,8801
"inc_coh",16,2721,6.27071903915418,0.414014529395574,6.38186476551186,6.33222246610823,0.243115759550162,3.10368329466357,6.93247706422018,3.82879376955661,-2.87823102193783,13.9032985930637,0.00793690736676209,6.14301738642737,6.51847679134745
"coh_inc",17,2721,0.160386780867043,0.014327486254114,0.156694012916739,0.158093289089556,0.0059136437744465,0.14424858398179,0.322197822735131,0.17794923875334,5.48639633033807,44.6455314338235,0.000274666522847581,0.153410072937191,0.162786451200584
"LnK_Ti",18,2690,-0.215455478117583,0.567441518618945,-0.2578291093021,-0.238072132058729,0.489620195881079,-3.04244989812145,2.63905732961526,5.68150722773671,0.484969505905536,1.96165368767197,0.0109406964610578,-0.567984037605939,0.099090902644231
"LnK_Ca",19,2718,-2.16390241407328,0.401064398727807,-2.16613049950645,-2.15491589454318,0.367600004119305,-4.70727540892524,-0.752942958565979,3.95433245035927,-0.448490093013715,1.88409323376233,0.00769288759002343,-2.40300678450492,-1.90285415989502
"LnTi_Ca",20,2693,-1.94780097748661,0.659464520828107,-1.94767226404871,-1.93309444332344,0.62776358077756,-4.71402459090017,0.720488526164266,5.43451311706444,-0.296996062407664,0.79941683159013,0.0127078844952353,-2.3562225763978,-1.49486074167135
