"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42L","HER42L_1A","HER42L_1A_29",3.3,665.08,7.31,1,19043,66100,1.64,0.00213356091316407,0.00678472370386175,0.0256027309579689,0.141497759761041,0.0433112865372306,0.0173671858331555,0.979987198634521,0.00443780669938127,0.0011521228931086,0.0154469810113079,0.0268828675058673,0.0103264348197141,0.157712822701088,1,0.310945167484532,30722,3.21600109784548,0.310945167484532,-0.525714236259741,-1.70958486103904,-1.1838706247793
"HER42L","HER42L_1A","HER42L_1A_30",3.4,683.87,7.31,1,19575,68478,1.48,0.000994447667191514,0.00488936769702494,0.0266429104168393,0.145189359409961,0.0286732410706887,0.0261042512637772,1.03244385514212,0.00435070854396287,0.00207176597331565,0.00522085025275545,0.0227065550675396,0.019060246954504,0.150658821579514,1,0.298168558879589,31330,3.35380767092829,0.298168558879589,-0.0734412313800502,-1.69551572781866,-1.62207449643861
"HER42L","HER42L_1A","HER42L_1A_31",3.5,702.66,7.31,1,18937,68666,1.61,0.00229553945177117,0.00625647027051357,0.0312373407750821,0.152090741324211,0.052932439123194,0.0255660080118828,1.19413062069586,0.00621145969302786,0.00567133276319935,0.00436602601611379,0.0154386280775982,0.0178241886843408,0.168024485754152,1,0.318629878021335,29296,3.13843763243396,0.318629878021335,-0.527402167951768,-1.58286312620749,-1.05546095825572
"HER42L","HER42L_1A","HER42L_1A_35",3.9,777.81,7.24,1,18349,63149,1.47,0.00152571926765475,0.00531822144725371,0.0248474280732345,0.127550130775937,0.0369659982563208,0.0267654751525719,0.941107236268527,0.00492589363557105,0.00649520488230166,0.00536181342632955,0.0127724498692241,0.0120313862249346,0.151438535309503,1,0.305013077593723,29937,3.27854794912105,0.305013077593723,-0.397244274963307,-1.63575522075147,-1.23851094578817
"HER42L","HER42L_1A","HER42L_1A_36",4,796.6,7.28,1,17661,62852,1.44,0.000934448441807223,0.00527963369621081,0.031958136709807,0.149838807643788,0.0211652572069336,0.0219595383824697,1.11783394851189,0.00443863009858431,0.00280334532542167,0.0031304022800542,0.0176143531280662,0.0108863243470542,0.144045227304583,1,0.322197822735131,28299,3.10368329466357,0.322197822735131,0.412065792139516,-1.5451332820706,-1.95719907421012
"HER42L","HER42L_1A","HER42L_1A_41",4.5,890.54,7.41,1,18172,68296,1.72,0.00296289328881155,0.00517330574236937,0.0267130696515073,0.11512956779382,0.0767530451958802,0.0345200583172647,1.39589897944787,NA,0.000611390678643653,0.0104406715891455,0.015237736913888,0.0127921741993134,0.113812726332126,1,0.291351173399802,27458,3.43228410008071,0.291351173399802,-1.0554401168029,-1.46090522491107,-0.405465108108164
"HER42L","HER42L_1A","HER42L_1A_42",4.6,909.33,7.42,1,19288,70548,1.47,0.00131050148523502,0.00345098724445221,0.0243316442425301,0.10890267342303,0.0320199196225756,0.024812161453783,1.25240258605626,0.0150270836973615,0.00170365193080552,0.00672724095753975,0.0321946531539402,0.0186964878560196,0.140660492748558,1,0.306438930630788,29907,3.26329294369209,0.306438930630788,-0.274580461959367,-1.49867684359627,-1.22409638163691
"HER42L","HER42L_1A","HER42L_1A_43",4.7,928.12,7.43,1,18665,65479,1.45,NA,0.00577000492015923,0.023661493044684,0.130652592029342,0.0220065303931655,0.024377152569665,1.14009035201503,0.00380194122646151,0.00433868587019725,0.00398085610770676,0.0292078543632867,0.00957194614662074,0.145010511249273,1,0.299950798407658,29063,3.33388010736654,0.299950798407658,0.0725097153659913,-1.70869287052944,-1.78120258589543
"HER42L","HER42L_1A","HER42L_1A_44",4.8,946.91,7.44,1,19357,68604,1.56,0.00187750333778371,0.00609145527369826,0.0285380507343124,0.11640520694259,0.01831608811749,0.0246161548731642,1.10376335113485,0.000250333778371162,0.00675901201602136,0.00509012016021362,0.0362566755674232,0.014227303070761,0.134888184245661,1,0.283711615487316,30768,3.52470588235294,0.283711615487316,0.443458504547379,-1.40583895719286,-1.84929746174024
"HER42L","HER42L_1A","HER42L_1A_45",4.9,965.7,7.45,1,19528,74216,1.57,0.00131388779398239,0.0060000875925196,0.0277230324530285,0.140542197696317,0.0310077519379845,0.0315333070555775,1.46739368457934,0.00564971751412429,0.0123067490036351,0.0049927736171331,0.0291245127666097,0.0145403582534052,0.132133315814829,1,0.285113651294179,29343,3.5073732718894,0.285113651294179,-0.111973671549544,-1.62324421896568,-1.51127054741614
"HER42L","HER42L_1A","HER42L_1A_46",5,984.48,7.45,1,19541,71728,1.4,0.00197089780685201,0.00528368348219902,0.0275506353000377,0.120057030234411,0.0492724451713004,0.0294376651151088,1.24879439761815,NA,0.00700297731370822,0.00599656141233698,0.0221411498301673,0.013880152639745,0.119763492263178,1,0.283348010231895,30604,3.52922894775788,0.283348010231895,-0.581339408093649,-1.4719412866135,-0.890601878519856
"HER42L","HER42L_1A","HER42L_1A_47",5.1,987.06,7.44,1,18861,64237,1.52,0.00160740939186345,0.00543457461058594,0.0201691607026675,0.0846186229859543,0.0252210187913812,0.0189827394848636,0.833594856289946,0.00838149182900226,0.00562593287152206,0.00413333843622029,0.0303111485322821,0.00730988556775996,0.0916606069884037,1,0.253090435914118,32742,3.95115681233933,0.253090435914118,-0.223522985961145,-1.43399963231608,-1.21047664635494
"HER42L","HER42L_1A","HER42L_1A_48",5.2,989.64,7.44,1,21061,68360,1.58,0.00163781001403837,0.00521425228959155,0.0148071395146734,0.0939568152951401,0.0133698776656194,0.0162109766695635,0.666020455912828,0.00113643960157765,0.00391068921719366,0.00264055083895982,0.0388060699244602,0.00879069456514473,0.0987031218664349,1,0.255665485660806,37567,3.91136096221728,0.255665485660806,0.102105222937154,-1.8477258008614,-1.94983102379855
"HER42L","HER42L_1A","HER42L_1A_49",5.3,992.21,7.44,1,22715,72831,1.45,0.000452939577860313,0.00383488842588399,0.0129842678986623,0.107709031615183,0.0192952260168494,0.012108584714799,0.609656671799982,0.00576743062475466,0.00353292870731044,0.00477096355346197,0.0478304194220491,0.0105987861219313,0.0859377359060301,1,0.217260017513664,40312,4.60277970813065,0.217260017513664,-0.396119245689927,-2.11569497667128,-1.71957573098136
"HER42L","HER42L_1A","HER42L_1A_50",5.4,994.79,7.46,1,22502,71502,1.28,0.000776352866754845,0.00324918051641843,0.0105814020357697,0.0615043993329116,0.0306228075219967,0.0129104606360343,0.530364023233078,0.000603830007475991,0.00460060958076945,0.0053769624475243,0.044280867214906,0.00914371154177929,0.0718270170797631,1,0.217465064120996,42341,4.59843977257702,0.217465064120996,-1.06264713997459,-1.76001077091347,-0.69736363093888
"HER42L","HER42L_1A","HER42L_1A_51",5.5,997.36,7.49,1,23618,71989,1.49,0.00147750167897918,0.00354600402955003,0.0110678307588986,0.0477367360644728,0.0190194761584956,0.0110409670920081,0.468018804566823,0.00212222968435191,0.00413700470114171,0.00330423102753526,0.0516319677635997,0.00491605104096709,0.0563331094694426,1,0.200161182001343,44676,4.99597369480607,0.200161182001343,-0.541420744344193,-1.46165847880512,-0.920237734460931
"HER42L","HER42L_1A","HER42L_1A_52",5.6,999.94,7.49,1,24436,72048,1.34,0.00185410951945545,0.00347963019404653,0.00949913644214162,0.0466575231128721,0.00657827897998578,0.00749263435944326,0.398404957838058,0.00223509092756273,0.00431778929188256,0.0012445392664838,0.0498831657015138,0.0045971756578279,0.0517626739815097,1,0.195722848724982,47078,5.10926550739683,0.195722848724982,0.367427735714994,-1.59163328780059,-1.95906102351559
"HER42L","HER42L_1A","HER42L_1A_53",5.7,1002.52,7.49,1,25976,74667,1.58,0.000861305835347035,0.00423475369045625,0.0105509964830012,0.0384955858075938,0.0116994042634639,0.00811062994951791,0.356867717778788,0.00308634590999354,0.00311027107208651,0.00378017561068976,0.0584730961552265,0.00339737301720219,0.0485441538866426,1,0.185731033327751,49560,5.38412984670875,0.185731033327751,-0.103317614028026,-1.29432327154554,-1.19100565751751
"HER42L","HER42L_1A","HER42L_1A_54",5.8,1005.09,7.49,1,26704,76743,1.32,0.00130829966948219,0.00353470437017995,0.00688578773411678,0.0315139551964745,0.00787275064267352,0.00585291957399927,0.355329599706206,NA,0.00330517811237606,0.00105582078589791,0.0629590525156078,0.00624311421226588,0.0434493206022769,1,0.188119720896071,51764,5.31576378721327,0.188119720896071,-0.133947972509739,-1.52097093111177,-1.38702295860203
"HER42L","HER42L_1A","HER42L_1A_55",5.9,1007.67,7.5,1,26681,77064,1.11,0.00108291350816893,0.00430811243467207,0.00574414991289609,0.0306982437967889,0.0146899571542916,0.00991101275954612,0.412637129808371,0.000823955930128537,0.0032487405245068,0.00294269975045906,0.0640802297659965,0.00426102923866472,0.0384905127360045,1,0.17813927209379,50045,5.61358530461213,0.17813927209379,-0.938982143076226,-1.6760235171934,-0.737041374117171
"HER42L","HER42L_1A","HER42L_1A_56",6,1010.24,7.49,1,24915,67606,1.44,0.0013134328358209,0.00346268656716418,0.0034865671641791,0.0221134328358209,0.00475223880597015,0.00580298507462687,0.251271641791045,0.00200597014925373,0.00308059701492537,0.0034865671641791,0.0608238805970149,0.00394029850746269,0.0312597014925373,1,0.173994029850746,49161,5.74732363436728,0.173994029850746,-0.309698203016156,-1.84726761293784,-1.53756940992169
"HER42L","HER42L_1A","HER42L_1A_57",6.1,1012.82,7.47,1,26262,71536,1.26,0.00134362688164697,0.00296053380701874,0.00398533397098677,0.0277379244380679,0.00676368108218897,0.00439525403657398,0.252943453804286,0.00234565370863793,0.00405365398191797,0.00252784040445446,0.0691170777253991,0.000979253490013892,0.0316777117351005,1,0.181594589055134,51885,5.50677200902935,0.181594589055134,-0.528946164879186,-1.94017947434633,-1.41123330946714
"HER42L","HER42L_1A","HER42L_1A_58",6.2,1015.4,7.46,1,26429,71695,1.34,0.0012316649871235,0.00369499496137051,0.00284402642481245,0.0231105139402083,0.00622550666218788,0.00459075131564214,0.236524465345426,0.00279923860709887,0.00515059903706192,0.00244093606539021,0.0674280595677976,0.00241854215653342,0.0331877729257642,1,0.173306460642705,52394,5.77012533919111,0.173306460642705,-0.783434027232046,-2.09506685958292,-1.31163283235087
"HER42L","HER42L_1A","HER42L_1A_59",6.3,1017.97,7.45,1,26595,72971,1.36,0.00151621444250832,0.00441286292968838,0.00368870080789337,0.0269071488379461,0.00635904863201249,0.00525017538301387,0.267442123605422,0.00330398968068976,0.00366607074158727,0.00246667722736428,0.0673470773269366,0.00391500147095431,0.0316594627622259,1,0.184005069134853,52320,5.43463288648383,0.184005069134853,-0.544604468526983,-1.98711769588402,-1.44251322735704
"HER42L","HER42L_1A","HER42L_1A_60",6.4,1020.55,7.44,1,26522,71348,1.24,0.00185994606156421,0.0043708732446759,0.00588207941969683,0.0208081465637497,0.0073700362689482,0.00499860504045383,0.264786571189435,0.00353389751697201,0.00367339347158932,0.0017204501069469,0.0618664558727797,0.00232493257695527,0.0343625034873989,1,0.195247837812703,51410,5.12169564181948,0.195247837812703,-0.22551228514976,-1.26343422954734,-1.03792194439757
"HER42L","HER42L_1A","HER42L_1A_61",6.5,1023.12,7.44,1,26123,71463,1.41,0.00147670828299101,0.00371414507540162,0.00398263749049089,0.0210095314807357,0.00575021255649528,0.00389314001879447,0.229449143061708,0.00192419564147313,0.00427350427350427,0.000894974716964246,0.0603436702913143,0.00608582807535687,0.0355528706314047,1,0.185461135722916,52983,5.39196525515744,0.185461135722916,-0.367292534603135,-1.66303192891618,-1.29573939431304
"HER42L","HER42L_1A","HER42L_1A_62",6.6,1025.7,7.44,1,27587,77092,1.37,0.000943699731903485,0.00411796246648794,0.00418230563002681,0.0246005361930295,0.00553351206434316,0.00527613941018767,0.274809651474531,0.000536193029490617,0.00302412868632708,0.00274530831099196,0.063485254691689,0.00830026809651475,0.0316997319034853,1,0.182605898123324,55139,5.47627437162321,0.182605898123324,-0.279960026357871,-1.77190555856562,-1.49194553220775
"HER42L","HER42L_1A","HER42L_1A_63",6.7,1028.28,7.45,1,28389,77407,1.35,0.00144533242645809,0.00318823329365754,0.00561129059683727,0.0293530011902738,0.00737544635266111,0.0041447032817548,0.258268151674885,0.00250807685767727,0.00354956640027206,0.00195544975344329,0.0709063084509437,0.00448478149974494,0.0347517429008672,1,0.182281924842714,55624,5.48600746268657,0.182281924842714,-0.273375676800543,-1.65461405026298,-1.38123837346243
"HER42L","HER42L_1A","HER42L_1A_64",6.8,1030.85,7.45,1,28369,79674,1.35,0.00189178963299281,0.00487661327615925,0.00439315592550553,0.0248034640770169,0.00748307899272712,0.00615882624963215,0.276558624458738,0.00128221297347291,0.00418295707739522,0.00395173834447387,0.0728128809854122,0.00586454786227771,0.0340101736242485,1,0.178374742506411,56060,5.60617487626679,0.178374742506411,-0.532596478887219,-1.7309354654949,-1.19833898660768
"HER42L","HER42L_1A","HER42L_1A_65",6.9,1033.43,7.44,1,27252,75623,1.39,0.00175878858074341,0.00375351221500118,0.00362482036762971,0.0186817665100916,0.00622010595628767,0.0049117388413444,0.261094309675482,0.00113677798511464,0.00364626900885829,0.00141561032108616,0.0645175128155631,0.0040323445509727,0.0347467987902966,1,0.175771614868198,54818,5.68920073215375,0.175771614868198,-0.539982208057446,-1.63974326192943,-1.09976105387198
"HER42L","HER42L_1A","HER42L_1A_66",7,1036,7.43,1,27144,74959,1.38,0.00118564057525524,0.00474256230102097,0.00592820287627621,0.0227247776923921,0.00698210560983643,0.00529146997475025,0.275463826984301,NA,0.00397409155779998,0.00417169832034252,0.0687891096717532,0.00252497529915468,0.0279942913601932,1,0.17881216379405,53689,5.59246070726916,0.17881216379405,-0.163629423781802,-1.34373474670109,-1.18010532291929
"HER42L","HER42L_1A","HER42L_1A_68",7.2,1041.16,7.45,1,27145,74835,1.37,0.000825361889443833,0.00364005756370101,0.00298400067722001,0.0237027004147973,0.00641242698721747,0.00410564632184881,0.219440446965208,0.000465588758147803,0.00461356133073732,0.00298400067722001,0.0654998730212478,NA,0.02804114111572,1,0.175865571827648,55562,5.68616125150421,0.175865571827648,-0.764972915131201,-2.07232407391097,-1.30735115877977
"HER42L","HER42L_1A","HER42L_1A_69",7.3,1043.73,7.46,1,28080,75415,1.27,0.00179256294814074,0.00368934467233617,0.00295981323995331,0.0180923795230949,0.00575287643821911,0.00462731365682841,0.229885776221444,0.000750375187593797,0.00427296981824245,0.00227196931799233,0.0691178922794731,0.00212606303151576,0.0233866933466733,1,0.172565449391362,56255,5.79490276603455,0.172565449391362,-0.664573808115889,-1.81036465705909,-1.1457908489432
"HER42L","HER42L_1A","HER42L_1A_70",7.4,1046.31,7.47,1,27730,74784,1.33,0.00136747102013338,0.00368165274651295,0.0043338312330381,0.0219847264006059,0.0054278080491448,0.00357646266804115,0.212715376685671,0.000546988408053352,0.00391307091915091,0.0027139040245724,0.0708349988429091,0.00183030736540929,0.0260029873982286,1,0.171165295689311,55669,5.8423058013766,0.171165295689311,-0.225083416132036,-1.62389599560933,-1.39881257947729
"HER42L","HER42L_1A","HER42L_1A_71",7.5,1048.88,7.47,1,27498,75146,1.37,0.00120544528733243,0.00293047906058402,0.0023277564169178,0.0179985451522394,0.00494648238595033,0.00328379923100904,0.213446950015588,NA,0.00396965603242232,0.00286812844227372,0.0695209394159825,0.0011015275901486,0.0260625584537047,1,0.172399459627975,56410,5.80048221820374,0.172399459627975,-0.75377180237638,-2.04538603726734,-1.29161423489096
"HER42L","HER42L_1A","HER42L_1A_72",7.6,1051.46,7.47,1,28034,76416,1.25,0.00153063335125967,0.00411616266081992,0.0022959500268895,0.0191329168907459,0.00647416539113887,0.00415753112977289,0.222976047656476,0.00415753112977289,0.00393000455053158,0.00198568650974227,0.069602449013362,0.00382658337814917,0.0270549786952385,1,0.17215488354776,56669,5.8087228162922,0.17215488354776,-1.03667298922782,-2.12026353620009,-1.08359054697227
"HER42L","HER42L_1A","HER42L_1A_73",7.7,1054.04,7.49,1,27646,76741,1.25,0.00142515823448045,0.00375151947017647,0.00326948065557279,0.0166408182084923,0.00666471056712914,0.00417068365678836,0.237791843064929,0.00287127467829149,0.0048203881460368,0.00232636123569602,0.0738776878903467,0.00125749255983569,0.0310810244372721,1,0.169384247809867,55796,5.90373669883692,0.169384247809867,-0.71219537553064,-1.6272274539976,-0.915032078466959
"HER42L","HER42L_1A","HER42L_1A_74",7.8,1056.61,7.51,1,28546,76702,1.35,0.00136796026601566,0.00517720346830541,0.00256755619159862,0.0192145803518815,0.00555602323427898,0.00526138563852176,0.245454162808317,0.00347251452142436,0.00347251452142436,NA,0.0723335297583972,0.00740803097903864,0.0300319892246822,1,0.170574122400875,55621,5.86255397902529,0.170574122400875,-0.77192805841306,-2.01271483586171,-1.24078677744865
"HER42L","HER42L_1A","HER42L_1A_75",7.9,1059.19,7.5,1,27495,73171,1.09,0.00108421425741749,0.00350284606242572,0.0026479848210004,0.0218510873417985,0.00619253143178833,0.00387815099768562,0.185129584454036,0.00346114551406351,0.00298158920789808,0.00323179249807135,0.0705781781030421,0.00208502741811055,0.0228101999541294,1,0.164967369320907,55873,6.06180485338726,0.164967369320907,-0.849545052344108,-2.1104517784224,-1.26090672607829
"HER42L","HER42L_1A","HER42L_1A_76",8,1061.76,7.49,1,27874,76461,1.27,0.00174796413588879,0.00322859258040635,0.00396890680266513,0.0159373200625154,0.00760878506210414,0.00405116393847166,0.238566258122892,0.00180965698774369,0.00298182117298676,0.00318746401250308,0.0715020152998273,NA,0.0187340626799375,1,0.166673521427984,56733,5.99975323874152,0.166673521427984,-0.650812816733385,-1.39017284044846,-0.739360023715077
"HER42L","HER42L_1A","HER42L_1A_77",8.1,1064.34,7.49,1,28454,76433,1.34,0.00165081199314913,0.00348734033552754,0.00330162398629826,0.0169414580796929,0.0104207507067539,0.00359051608509936,0.222715173025732,0.00264129918903861,0.00505561172901921,0.00462227358081756,0.0751325808381998,0.00330162398629826,0.0203049875157343,1,0.165060564164999,56460,6.05838229778722,0.165060564164999,-1.14938461404153,-1.6353492942186,-0.485964680177068
"HER42L","HER42L_1A","HER42L_1A_78",8.2,1066.92,7.49,1,26919,71657,1.4,0.001766061467554,0.0038336456246904,0.00275677887618186,0.0226357390536495,0.00432900432900433,0.00351058560013784,0.202020202020202,NA,0.00290754022097306,0.00215373349701708,0.0692640692640693,0.000516896039284099,0.0233680084426353,1,0.165492881910792,54115,6.04255596043727,0.165492881910792,-0.451274644139459,-2.10546710695733,-1.65419246281788
"HER42L","HER42L_1A","HER42L_1A_79",8.3,1069.49,7.47,1,26617,72177,1.36,0.001434034416826,0.00326294787596641,0.00282650261867154,0.012989442181395,0.00544517416244077,0.00270180397373015,0.156455233186466,0.00214066007149389,0.00284728572616178,0.0014963837392967,0.0643445007897581,0.0039072242081636,0.0208246737052124,1,0.176677196774462,56617,5.66003999529467,0.176677196774462,-0.655689618025045,-1.52509676400035,-0.869407145975305
"HER42L","HER42L_1A","HER42L_1A_80",8.4,1072.07,7.44,1,27110,74975,1.36,0.00144568360181743,0.00340768277571252,0.00485336637752995,0.017513424204874,0.00353159851301115,0.00377942998760843,0.201363073110285,0.0020239570425444,0.00353159851301115,0.000516315572077654,0.0662123089632383,0.00551425030978934,0.0243287897562991,1,0.177240809582817,57002,5.64204148217199,0.177240809582817,0.317921957641499,-1.28329512164774,-1.60121707928924
"HER42L","HER42L_1A","HER42L_1A_81",8.5,1074.64,7.43,1,28316,75249,1.36,0.00149106369259909,0.00330451953494932,0.0038485562876544,0.0158576638658849,0.00298212738519817,0.00163211025811521,0.173366378528683,0.00314332346007375,0.00427169598420279,0.00167240927683411,0.0654456063994842,0.00292167885711983,0.0247838965121199,1,0.172298454532632,58180,5.80388258683195,0.172298454532632,0.255061154282515,-1.41595482037077,-1.67101597465329
"HER42L","HER42L_1A","HER42L_1A_82",8.6,1077.22,7.45,1,28648,77924,1.18,0.00119394528088069,0.00327829043224866,0.00368301764610652,0.0189817063299336,0.00445199935243646,0.00372349036749231,0.217075441152663,0.00188198154443905,0.00398656305649992,0.0034604176784847,0.0684393718633641,0.00412821758135017,0.0248907236522584,1,0.173162538449085,57973,5.77492111721398,0.173162538449085,-0.189620859275566,-1.63974326192943,-1.45012240265386
"HER42L","HER42L_1A","HER42L_1A_83",8.7,1079.8,7.47,1,28606,76609,1.36,0.00158526919090299,0.00386155315732781,0.00292665081397476,0.0180070320915391,0.00461353982480743,0.00337377802166535,0.200821088145032,0.00219498811048107,0.00327215820173567,0.00166656504684674,0.0708086905270004,NA,0.0221124728166982,1,0.174969005954921,57812,5.71529794401208,0.174969005954921,-0.455136717905402,-1.81690365102908,-1.36176693312368
