"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42L","HER42L_1A","HER42L_1A_21",2.5,514.78,7.23,1,21800,70712,1.41,-2.70333701265415,-3.06573292050854,3.96698685641774,5.16953163792471,3.27682228291783,4.43417251580093,2.86139754379584,-0.632991289376144,-3.1255854093383,3.35558655577271,-3.48201260561337,1.46642936789275,4.36952185273533,-4.54178544408939,-3.44026321403492,39220,4.32518669382213,0.231203892638518,-0.348667509715031,-1.7569054861348,-1.40823797641977
"HER42L","HER42L_1A","HER42L_1A_22",2.6,533.57,7.23,1,21161,67561,1.4,-1.43874844690255,-1.09274797317982,4.0293824484188,5.59579221251369,2.97484745081871,3.71644027366742,2.40883200854614,1.54085555639485,-1.55679757991222,1.82278596765068,-3.07542284743349,2.6675440254655,3.91454916163395,-4.85539568784813,-4.0272601022215,37496,4.23760301718117,0.235982463658239,-0.262364264467491,-1.80180980508156,-1.53944554061407
"HER42L","HER42L_1A","HER42L_1A_24",2.8,571.14,7.26,1,20935,65007,1.35,-1.23641427638229,-0.698150983714071,5.27729428844002,4.24788715232692,2.2702395092541,3.61010957112913,2.22353930206097,0.115981153284451,-1.29090133763661,2.53365000851887,-3.5651786925138,1.17253961125261,5.51921332366215,-5.02790198135178,-4.15833707725345,36615,4.14761703922396,0.241102298149278,0.152525984100256,-1.39176716286125,-1.5442931469615
"HER42L","HER42L_1A","HER42L_1A_25",2.9,589.93,7.29,1,20116,65320,1.4,-2.39983575687377,0.288341489950291,3.71740448841349,4.22484604018697,1.49242554778667,3.67656626021556,2.6115785475166,NA,-1.10477396804369,2.93351103150723,-3.97330856341406,3.75365834348341,6.2139321034876,-5.43138077322321,-4.88495943884362,34407,4.01706036745407,0.248938255472068,0.149323639078942,-1.66770682055808,-1.81703045963702
"HER42L","HER42L_1A","HER42L_1A_26",3,608.72,7.32,1,19850,65730,1.54,-1.84341678794306,-1.68464345737843,6.49400833246072,8.1955976989708,2.35259628164477,4.36771582671449,2.56415348753133,-0.15803315500601,0.836268600568242,1.60064095487937,-4.16428254074097,2.71865528748987,6.2139321034876,-5.59975517945731,-4.1839825723684,33838,3.76323198198198,0.265729034188674,0.301437447520266,-1.70213663766721,-2.00357408518747
"HER42L","HER42L_1A","HER42L_1A_29",3.3,665.08,7.31,1,19043,66100,1.64,-1.6410826174228,-0.855989779500369,8.24108490849044,10.6494761418749,8.33718840870003,4.4607551914355,2.92751054563404,0.316924979364123,-4.21576000266829,6.31011522563112,-4.87273439211501,1.7475413090268,8.13734958802395,-6.28130998456936,-3.6625241716978,30722,3.21600109784548,0.310945167484532,-0.525714236259741,-1.70958486103904,-1.1838706247793
"HER42L","HER42L_1A","HER42L_1A_30",3.4,683.87,7.31,1,19575,68478,1.48,-2.95625472580448,-2.47383743630992,8.91183752250185,11.3714309889265,5.38149535512381,7.42472352469053,3.27147445653087,0.335192599916821,-3.60419864543439,1.06749292422823,-4.99902363518603,4.53310508935509,7.97388634571208,-6.13690052449863,-3.92182862230449,31330,3.35380767092829,0.298168558879589,-0.0734412313800502,-1.69551572781866,-1.62207449643861
"HER42L","HER42L_1A","HER42L_1A_31",3.5,702.66,7.31,1,18937,68666,1.61,-1.59049907479274,-1.64518375843186,9.70738132051538,10.8914078193443,9.81045955924421,6.60066058001873,3.55584851510421,0.938024078155836,-1.58338720413978,0.423272387191438,-5.31474674286359,3.71532489696513,8.23815192078293,-6.53294191928487,-4.25522005879881,29296,3.13843763243396,0.318629878021335,-0.527402167951768,-1.58286312620749,-1.05546095825572
"HER42L","HER42L_1A","HER42L_1A_35",3.9,777.81,7.24,1,18349,63149,1.47,-2.39983575687377,-2.31599864052363,7.77311796848248,9.1518038527785,6.80901274322873,7.21206211961394,2.68474360288419,0.4813335643384,-0.971825846905883,1.00084942039684,-5.39175237888251,2.18198703623397,7.53253559147002,-6.38357419449069,-4.48887901429055,29937,3.27854794912105,0.305013077593723,-0.397244274963307,-1.63575522075147,-1.23851094578817
"HER42L","HER42L_1A","HER42L_1A_36",4,796.6,7.28,1,17661,62852,1.44,-3.15858889632473,-2.6711359310428,9.55139234051272,10.2308959379993,3.19446551052716,5.29810947392459,3.09658352900157,0.152516394389846,-3.33830240315878,-0.243162651122488,-5.26238291037073,1.63254096947196,6.467300129071,-6.7011097311555,-4.7766784594694,28299,3.10368329466357,0.322197822735131,0.412065792139516,-1.5451332820706,-1.95719907421012
"HER42L","HER42L_1A","HER42L_1A_41",4.5,890.54,7.41,1,18172,68296,1.72,-0.983496563231967,-2.78951502788252,7.74192017248195,7.31619525229624,13.9832026937048,8.80702265768839,4.11137403188326,NA,-4.58801474185413,3.2000850468328,-5.34400888455078,2.13087577420959,4.66103130152483,-6.73003294204234,-6.77417757897808,27458,3.43228410008071,0.291351173399802,-1.0554401168029,-1.46090522491107,-0.405465108108164
"HER42L","HER42L_1A","HER42L_1A_42",4.6,909.33,7.42,1,19288,70548,1.47,-2.65275347002409,-4.01276569522633,7.57033229447903,7.48900359334582,5.75667620712574,6.60066058001873,3.93313337892749,4.70115391201151,-3.89668451193756,1.6894989599879,-4.70794233103453,4.12421499316011,6.84054119901644,-6.3934907239376,-4.43758802406065,29907,3.26329294369209,0.306438930630788,-0.274580461959367,-1.49867684359627,-1.22409638163691
"HER42L","HER42L_1A","HER42L_1A_43",4.7,928.12,7.43,1,18665,65479,1.45,NA,-2.0397807478976,7.1335631504716,9.13260292599522,3.55134485755339,6.29495981022113,3.37231882200139,-0.0301598111371281,-2.35448630673904,0.245556376974391,-4.83731179954631,1.3897624748562,6.90047772119746,-6.50401870839803,-5.31808335634051,29063,3.33388010736654,0.299950798407658,0.0725097153659913,-1.70869287052944,-1.78120258589543
"HER42L","HER42L_1A","HER42L_1A_44",4.8,946.91,7.44,1,19357,68604,1.56,-1.89400033057312,-1.36896586580584,9.55139234051272,8.62953864427309,3.06635497569723,6.89307001199905,3.54262591473657,-1.47330183480023,-0.626160731947595,0.97863491911971,-4.50464745194459,3.01254504413002,6.87595823485068,-6.17119518883589,-5.05023040736217,30768,3.52470588235294,0.283711615487316,0.443458504547379,-1.40583895719286,-1.84929746174024
"HER42L","HER42L_1A","HER42L_1A_45",4.9,965.7,7.45,1,19528,74216,1.57,-2.65275347002409,-1.72410315632501,8.75584854249919,10.2385763087126,5.52790739492944,8.62094392824637,4.78555034929458,0.773615493181559,2.53800455113213,0.800918908902663,-4.81883044690177,2.89754470457518,6.28749056252794,-6.40567979138277,-5.87658524995492,29343,3.5073732718894,0.285113651294179,-0.111973671549544,-1.62324421896568,-1.51127054741614
"HER42L","HER42L_1A","HER42L_1A_46",5,984.48,7.45,1,19541,71728,1.4,-1.792833245313,-2.15815984473733,9.13022209450556,8.90987217530908,9.80130880675636,8.3816998475352,4.12882786436854,NA,-0.493212610809791,1.44513944593946,-5.0298258895936,2.88476688906908,5.84886419565776,-6.19619310681666,-5.17275888402248,30604,3.52922894775788,0.283348010231895,-0.581339408093649,-1.4719412866135,-0.890601878519856
"HER42L","HER42L_1A","HER42L_1A_47",5.1,987.06,7.44,1,18861,64237,1.52,-2.04575095846332,-1.52680466159214,7.10236535447107,6.40607132276841,5.07952052302469,5.64368425717406,2.71859345982535,2.41770134292433,-1.025005095361,0.667631901239877,-4.62323613141372,1.09587271821606,4.59292161722822,-5.72474476936116,-5.58308680586164,32742,3.95115681233933,0.253090435914118,-0.223522985961145,-1.43399963231608,-1.21047664635494
"HER42L","HER42L_1A","HER42L_1A_48",5.2,989.64,7.44,1,21061,68360,1.58,-1.69166616005287,-0.974368876340093,5.79205792244878,8.7101825367629,2.709475628671,5.4974795411839,2.39155447739909,-0.961808459324698,-1.82269382218783,0.0234113642030824,-4.05493453759411,2.01587543465476,6.11312977072861,-4.94195872614517,-2.63100536818547,37567,3.91136096221728,0.255665485660806,0.102105222937154,-1.8477258008614,-1.94983102379855
"HER42L","HER42L_1A","HER42L_1A_49",5.3,992.21,7.44,1,22715,72831,1.45,-3.41150660947505,-2.11870014579075,5.58927224844533,11.6133626663959,4.89650547326765,4.38100716453178,2.43809803069318,1.9062079674488,-1.82269382218783,1.77835696509642,-3.40346685687407,3.14032319919095,5.82162032193911,-4.28106335738087,-3.92467812176171,40312,4.60277970813065,0.217260017513664,-0.396119245689927,-2.11569497667128,-1.71957573098136
"HER42L","HER42L_1A","HER42L_1A_50",5.4,994.79,7.46,1,22502,71502,1.28,-2.80450409791428,-2.6711359310428,4.62214057242888,6.12957797708908,8.79472603309263,5.01899137976156,2.13045219547279,-1.19928752650976,-0.679339980402716,2.42257750213322,-3.47123181657072,2.71865528748987,4.87353351653026,-3.93791011964486,-2.87606232150608,42341,4.59843977257702,0.217465064120996,-1.06264713997459,-1.76001077091347,-0.69736363093888
"HER42L","HER42L_1A","HER42L_1A_51",5.5,997.36,7.49,1,23618,71989,1.49,-1.38816490427248,-1.92140165105788,5.30849208444055,4.73943087797907,5.52790739492944,4.51392054270465,1.9500959264582,-0.139765534453313,-0.83887772576808,1.00084942039684,-2.88290875738619,0.993650194167312,3.78105418041259,-3.43237371221558,-3.19520626071432,44676,4.99597369480607,0.200161182001343,-0.541420744344193,-1.46165847880512,-0.920237734460931
"HER42L","HER42L_1A","HER42L_1A_52",5.6,999.94,7.49,1,24436,72048,1.34,-0.477661136931324,-1.72410315632501,4.71573396043047,4.96984199937852,1.41921952788386,2.97212535589935,1.64403680328193,0.0246430505209643,-0.413443738127109,-0.643023674110844,-2.8182240231303,0.968094563155126,3.62031532547259,-2.98881561382954,-2.46858389912414,47078,5.10926550739683,0.195722848724982,0.367427735714994,-1.59163328780059,-1.95906102351559
"HER42L","HER42L_1A","HER42L_1A_53",5.7,1002.52,7.49,1,25976,74667,1.58,-2.3492522142437,-0.145715198462028,5.76086012644825,4.09427973806062,3.52389260008983,3.55694421985998,1.50828477284085,0.773615493181559,-1.47702870722954,1.77835696509642,-2.0789699173487,0.469759758417496,3.59579583912581,-2.48782428239677,-2.30616243006281,49560,5.38412984670875,0.185731033327751,-0.103317614028026,-1.29432327154554,-1.19100565751751
"HER42L","HER42L_1A","HER42L_1A_54",5.8,1005.09,7.49,1,26704,76743,1.32,-1.28699781901235,-1.05328827423324,3.56141550841084,3.18799599388946,2.18788273686343,2.44047184320786,1.60789502894372,NA,-1.10477396804369,-0.709667177942236,-1.61847621395558,2.13087577420959,3.22527915655223,-2.12194566467824,-1.07232916508812,51764,5.31576378721327,0.188119720896071,-0.133947972509739,-1.52097093111177,-1.38702295860203
"HER42L","HER42L_1A","HER42L_1A_55",5.9,1007.67,7.5,1,26681,77064,1.11,-1.84341678794306,0.0910429952174185,2.68787722039598,2.92302320428009,4.75924418594986,4.64683392087752,1.96878386831113,-0.943540838772,-1.26431171340905,1.0452784229511,-1.65081858108352,0.968094563155126,2.52238721461119,-2.34713352086864,-2.86466432367722,50045,5.61358530461213,0.17813927209379,-0.938982143076226,-1.6760235171934,-0.737041374117171
"HER42L","HER42L_1A","HER42L_1A_56",6,1010.24,7.49,1,24915,67606,1.44,-1.38816490427248,-1.40842556475241,1.15918521636997,1.47143313946357,0.870174378612732,2.28097578940042,0.733616692635472,-0.0484274316898255,-1.5036183314571,1.51178294977085,-1.92033830714973,0.763649515057637,1.63423693138336,-2.47170992204553,-3.66537367115502,49161,5.74732363436728,0.173994029850746,-0.309698203016156,-1.84726761293784,-1.53756940992169
"HER42L","HER42L_1A","HER42L_1A_57",6.1,1012.82,7.47,1,26262,71536,1.26,-1.18583073375222,-2.00032104895103,1.61155325837767,2.59276726360755,1.76694812242224,1.61640889853606,0.836752975503052,0.298657358811426,-0.200726744306624,0.73427540507127,-1.1687632996051,-0.795243976685716,1.85763669587625,-2.05108379800548,-1.70491804459015,51885,5.50677200902935,0.181594589055134,-0.528946164879186,-1.94017947434633,-1.41123330946714
"HER42L","HER42L_1A","HER42L_1A_58",6.2,1015.4,7.46,1,26429,71695,1.34,-1.38816490427248,-0.619231585820922,0.862806154364934,1.87849278726926,1.59308382515305,1.77590495234351,0.740668746164879,0.70054501097077,1.18193371552653,0.689846402517008,-1.20572600489418,0.0353140312103325,2.10555594671592,-1.89737759157827,-2.374550417036,52394,5.77012533919111,0.173306460642705,-0.783434027232046,-2.09506685958292,-1.31163283235087
"HER42L","HER42L_1A","HER42L_1A_59",6.3,1017.97,7.45,1,26595,72971,1.36,-0.78116239271171,0.564559382576312,1.42436648237449,2.48140188826448,1.6205360826166,2.13477107341026,0.962103226988264,1.08416504257742,-0.626160731947595,0.689846402517008,-1.25962995010742,0.865872039106381,1.87943179485116,-1.99365056495875,-1.25754662980718,52320,5.43463288648383,0.184005069134853,-0.544604468526983,-1.98711769588402,-1.44251322735704
"HER42L","HER42L_1A","HER42L_1A_60",6.4,1020.55,7.44,1,26522,71348,1.24,-0.123576338520874,0.288341489950291,2.82826730239837,1.35238739340718,1.94996317217928,1.90881833051638,0.886469952885372,1.1937707658936,-0.732519228857837,-0.087661142182572,-1.7447654570266,-0.0669084928384119,2.09465839722846,-2.23681213077169,-0.49673027473041,51410,5.12169564181948,0.195247837812703,-0.22551228514976,-1.26343422954734,-1.03792194439757
"HER42L","HER42L_1A","HER42L_1A_61",6.5,1023.12,7.44,1,26123,71463,1.41,-0.831745935341774,-0.579771886874348,1.65834995237847,1.52135554910011,1.40091802290815,1.3638734800076,0.686544235326679,-0.0118921905844306,0.144938370651665,-0.842954185605021,-1.68932139909298,2.13087577420959,2.39706539550542,-1.88932041140265,-0.807325715566995,52983,5.39196525515744,0.185461135722916,-0.367292534603135,-1.66303192891618,-1.29573939431304
"HER42L","HER42L_1A","HER42L_1A_62",6.6,1025.7,7.44,1,27587,77092,1.37,-1.94458387320319,0.446180285736589,1.92353121838298,2.32011410328487,1.410068775396,2.32084980285228,1.13752305853227,-1.12621704429897,-1.18454284072637,1.11192192678249,-1.28427175363348,3.6003245574103,2.09465839722846,-1.49038669552773,-0.166188337693311,55139,5.47627437162321,0.182605898123324,-0.279960026357871,-1.77190555856562,-1.49194553220775
"HER42L","HER42L_1A","HER42L_1A_63",6.7,1028.28,7.45,1,28389,77407,1.35,-0.730578850081646,-1.21112707001954,2.99985518040128,3.21871747674271,2.22448574681484,1.64299157417063,1.02081157262058,0.572671667101888,-0.493212610809791,0.312199880805784,-0.705189370771221,1.35142902833792,2.52238721461119,-1.40299727977678,0.0104806286541046,55624,5.48600746268657,0.182281924842714,-0.273375676800543,-1.65461405026298,-1.38123837346243
"HER42L","HER42L_1A","HER42L_1A_64",6.8,1030.85,7.45,1,28369,79674,1.35,0.382259087779769,2.02456824359957,2.14191579038669,2.44684022005456,2.30684251920551,2.94554268026477,1.19817071888517,-0.468582704401867,0.35765536447215,2.44479200341035,-0.508054942562793,2.22032048275225,2.47607262928949,-1.29432864458765,-0.245974322495369,56060,5.60617487626679,0.178374742506411,-0.532596478887219,-1.7309354654949,-1.19833898660768
"HER42L","HER42L_1A","HER42L_1A_65",6.9,1033.43,7.44,1,27252,75623,1.39,-0.0224092532607452,-0.224634596355177,1.51795987037608,1.26022294484741,1.70289285500727,2.0948970599584,1.02469020206175,-0.614723668823446,-0.413443738127109,-0.265377152399619,-1.21034634305532,1.05753927169778,2.48152140403322,-1.49079988425469,-1.07517866454533,54818,5.68920073215375,0.175771614868198,-0.539982208057446,-1.63974326192943,-1.09976105387198
"HER42L","HER42L_1A","HER42L_1A_66",7,1036,7.43,1,27144,74959,1.38,-1.43874844690255,1.39321306045438,3.09344856840288,1.89001334333923,1.95911392466713,2.25439311376584,1.09045060122347,NA,-0.120957871623942,2.48922100596461,-1.01783225300802,0.124758739752984,1.54160776073996,-1.71350860808336,-1.22050313686337,53689,5.59246070726916,0.17881216379405,-0.163629423781802,-1.34373474670109,-1.18010532291929
"HER42L","HER42L_1A","HER42L_1A_68",7.2,1041.16,7.45,1,27145,74835,1.37,-2.19750158635351,-0.343013693194901,1.08119072636865,2.21642909865512,1.82185263734935,1.62970023635335,0.70664258788549,-1.18101990595707,0.862858224795803,1.4007104433852,-1.0763565363824,NA,1.67782712933319,-1.36085202962738,-0.747486226965451,55562,5.68616125150421,0.175865571827648,-0.764972915131201,-2.07232407391097,-1.30735115877977
"HER42L","HER42L_1A","HER42L_1A_69",7.3,1043.73,7.46,1,28080,75415,1.27,0.179924917259512,-0.145715198462028,1.09678962436891,1.24870238877743,1.57478232017734,2.00185769523739,0.823001471120708,-0.925273218219303,0.517193109837514,0.689846402517008,-0.735991625178788,-0.0413528618262258,1.12477649284469,-1.21127771046972,-0.835820710139158,56255,5.79490276603455,0.172565449391362,-0.664573808115889,-1.81036465705909,-1.1457908489432
"HER42L","HER42L_1A","HER42L_1A_70",7.4,1046.31,7.47,1,27730,74784,1.33,-0.882329477971839,-0.224634596355177,2.0951190963859,1.92841519690581,1.410068775396,1.31070812873846,0.661156842620814,-1.10794942374628,0.0119902495138614,1.13413642805963,-0.657445876439492,-0.233020094417622,1.43535665323725,-1.30279901349023,-1.2432991325211,55669,5.8423058013766,0.171165295689311,-0.225083416132036,-1.62389599560933,-1.39881257947729
"HER42L","HER42L_1A","HER42L_1A_71",7.5,1048.88,7.47,1,27498,75146,1.37,-1.23641427638229,-1.56626436053871,0.628822684360954,1.24102201806412,1.22705372563896,1.15121207493101,0.689188755400207,NA,0.144938370651665,1.3340669395538,-0.691328356287816,-0.667465821624786,1.48439562593081,-1.18256109394636,-0.790228718823696,56410,5.80048221820374,0.172399459627975,-0.75377180237638,-2.04538603726734,-1.29161423489096
"HER42L","HER42L_1A","HER42L_1A_72",7.6,1051.46,7.47,1,28034,76416,1.25,-0.42707759430126,0.72239817836261,0.613223786360688,1.46759295410691,1.91336016222787,1.72273960107436,0.779102437900148,2.08888417297578,0.118348746424104,0.401057885914307,-0.660526101880249,1.0192058251795,1.63151254401149,-1.13483779598307,-0.710442734021638,56669,5.8087228162922,0.17215488354776,-1.03667298922782,-2.12026353620009,-1.08359054697227
"HER42L","HER42L_1A","HER42L_1A_73",7.7,1054.04,7.49,1,27646,76741,1.25,-0.730578850081646,-0.0667958005688795,1.31517419637263,0.96452867238478,1.95911392466713,1.69615692543978,0.878888995341259,0.919756457603139,1.18193371552653,0.73427540507127,-0.414108066619715,-0.578021113082134,2.10828033408778,-1.26540543370081,-1.39717210321078,55796,5.90373669883692,0.169384247809867,-0.71219537553064,-1.6272274539976,-0.915032078466959
"HER42L","HER42L_1A","HER42L_1A_74",7.8,1056.61,7.51,1,28546,76702,1.35,-0.882329477971839,2.57700402885161,0.784811664363607,1.42151072982702,1.46497329032312,2.37401515412143,0.934776519561811,1.43124983307867,-0.546391859264913,NA,-0.549637986013009,3.15310101469704,1.95571464126337,-1.30631111766934,-1.33163361569481,55621,5.86255397902529,0.170574122400875,-0.77192805841306,-2.01271483586171,-1.24078677744865
"HER42L","HER42L_1A","HER42L_1A_75",7.9,1059.19,7.5,1,27495,73171,1.09,-1.53991553216267,-0.500852488981199,0.862806154364934,1.93993575297578,1.76694812242224,1.52336953381505,0.443953593915073,1.44951745363136,-1.13136359227125,1.71171346126503,-0.629723847472682,-0.0669084928384119,1.04849364643249,-1.21437662592188,-1.88158701093757,55873,6.06180485338726,0.164967369320907,-0.849545052344108,-2.1104517784224,-1.26090672607829
"HER42L","HER42L_1A","HER42L_1A_76",8,1061.76,7.49,1,27874,76461,1.27,0.129341374629448,-0.934909177393518,1.89233342238245,0.891565150608288,2.43495305403544,1.66957424980521,0.92384583659123,0.0246430505209643,-1.07818434381613,1.71171346126503,-0.488033477197875,NA,0.549930757381281,-1.07657818548244,-1.33163361569481,56733,5.99975323874152,0.166673521427984,-0.650812816733385,-1.39017284044846,-0.739360023715077
"HER42L","HER42L_1A","HER42L_1A_77",8.1,1064.34,7.49,1,28454,76433,1.34,-0.123576338520874,-0.461392790034624,1.37756978837369,1.06821367701453,3.67030463989547,1.3638734800076,0.781394355297205,0.755347872628862,1.58077807893994,3.24451404938706,-0.235454991055827,0.699760437527172,0.748811035527391,-1.11107944418317,-1.63368055815974,56460,6.05838229778722,0.165060564164999,-1.14938461404153,-1.6353492942186,-0.485964680177068
"HER42L","HER42L_1A","HER42L_1A_78",8.2,1066.92,7.49,1,26919,71657,1.4,-0.0224092532607452,-0.106255499515454,0.878405052365199,1.95145630904575,0.888475883588436,1.21766876401745,0.532280564370898,NA,-1.34408058609173,0.489915891022831,-0.890002897216622,-1.03802247130148,1.02397416008571,-1.53046600204235,-2.5312728871829,54115,6.04255596043727,0.165492881910792,-0.451274644139459,-2.10546710695733,-1.65419246281788
"HER42L","HER42L_1A","HER42L_1A_79",8.3,1069.49,7.47,1,26617,72177,1.36,-0.679995307451581,-0.934909177393518,1.00319623636732,0.315537347109668,1.44667178534741,0.779054616046972,0.205770485959347,0.298657358811426,-1.29090133763661,-0.132090144736834,-1.07481642366202,1.05753927169778,0.797850008220952,-1.18235449958288,-0.203231830637123,56617,5.66003999529467,0.176677196774462,-0.655689618025045,-1.52509676400035,-0.869407145975305
"HER42L","HER42L_1A","HER42L_1A_80",8.4,1072.07,7.44,1,27110,74975,1.36,-0.629411764821517,-0.619231585820922,2.54748713839359,1.17189868164428,0.613953308952874,1.48349552036319,0.597512059517914,0.207319256047939,-0.386854113899549,-1.17617170476198,-0.905404024420405,2.06698669667913,1.27734218566911,-1.11954981308574,0.0275776253974029,57002,5.64204148217199,0.177240809582817,0.317921957641499,-1.28329512164774,-1.60121707928924
"HER42L","HER42L_1A","HER42L_1A_81",8.5,1074.64,7.43,1,28316,75249,1.36,-0.42707759430126,-0.658691284767497,1.86113562638191,0.937647374888178,0.403486001732276,0.127779062999903,0.395470725900399,1.26684124810439,0.703320479430439,0.112269369311606,-0.840719290164515,0.508093204935776,1.41901032900606,-0.86977722764153,-0.0607568577763047,58180,5.80388258683195,0.172298454532632,0.255061154282515,-1.41595482037077,-1.67101597465329
"HER42L","HER42L_1A","HER42L_1A_82",8.6,1077.22,7.45,1,28648,77924,1.18,-1.18583073375222,-0.737610682660646,1.72074554437953,1.51751536374346,1.06234018085763,1.49678685818048,0.769758466973684,0.115981153284451,0.304476116017029,2.06714548169912,-0.634344185633817,1.26198431979527,1.41901032900606,-0.913781827062223,-0.0436598610330065,57973,5.77492111721398,0.173162538449085,-0.189620859275566,-1.63974326192943,-1.45012240265386
"HER42L","HER42L_1A","HER42L_1A_83",8.7,1079.8,7.47,1,28606,76609,1.36,-0.224743423781002,0.36726088784344,1.12798742036944,1.31782572519727,1.12639544827259,1.25754277746931,0.620607534826722,0.389995461574913,-0.652750356175155,0.0900548680344749,-0.477252688155227,NA,1.0321473222013,-0.957786426482915,0.104514110742245,57812,5.71529794401208,0.174969005954921,-0.455136717905402,-1.81690365102908,-1.36176693312368
