"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1A","HER42PB_1A_15",2.4,-37.94,6.76,1,19359,57926,1.2,-1.54320284534789,-1.6088001278337,-0.385523324992798,-1.7160456581873,-1.22619315780159,3.15799876100951,-1.42365769469811,-1.26749696394282,1.92203690264136,-2.33643348446482,0.303876193466908,3.95598000288504,2.16746139726622,5.98155339805825,0.167180652491479,0.108213584640233,-1.22929061231023,-1.33750419695046
"HER42PB","HER42PB_1A","HER42PB_1A_16",2.5,-36.89,6.78,1,19163,54196,1.4,-1.44970760132254,-1.99371162378585,-0.384273711351749,-0.675979934103256,-1.34995719855548,2.67900460440377,-2.62836259766419,-1.41533995781833,1.8533551025733,-0.974472922659252,0.210184092367392,3.94877147579896,2.18049027211723,5.8616725384758,0.17059977223839,-1.32662202963349,-1.61914672656106,-0.292524696927569
"HER42PB","HER42PB_1A","HER42PB_1A_17",2.6,-35.85,6.81,1,19345,53809,1.34,-1.71586748738225,-2.18938605873543,-0.349507341163177,-1.39582013042844,-1.42818541493047,2.57507249197818,-1.44143064168049,-1.08608992075489,1.91290804266198,-1.13394594193253,0.198213112810676,3.91232143175565,2.1417178578012,5.87530109319993,0.170204043016178,-0.801360765200178,-1.85182370997071,-1.05046294477053
"HER42PB","HER42PB_1A","HER42PB_1A_18",2.7,-34.8,6.84,1,19212,53059,1.31,-1.56620342625651,-2.78153998923277,-0.256954855626589,-1.12740189788076,-1.33967577695806,2.66998884070662,-1.26798384850195,-0.894470340200385,2.03735813137413,-1.98017922403259,0.256156483420258,4.01176597677367,2.23913992641495,5.88721237268955,0.169859678349459,-1.67764616246063,-2.55128171873287,-0.873635556272239
"HER42PB","HER42PB_1A","HER42PB_1A_19",2.8,-33.76,6.87,1,18667,51028,1.3,-1.05363064842695,-1.82542095630601,0.280928038293752,-1.24778666286791,-1.21763362469722,2.98735450297013,-1.30015464838522,-1.06206951707281,2.45326332686628,-5.83275414153848,0.526819727133898,4.53544179514645,2.75564280888409,5.9295827123696,0.168645931511153,-0.585726931939108,-2.1224832929384,-1.5367563609993
"HER42PB","HER42PB_1A","HER42PB_1A_20",2.9,-32.72,6.88,1,19151,51026,1.36,-1.29137500432351,-1.8022006280895,-0.153542002502115,-1.58708924847255,-1.94530147173017,2.48716232172097,-1.76297991493622,-0.777354489660997,2.23026853041452,-2.24848773071792,0.0848690209428827,4.2715809615077,2.49444965584691,5.9137618010167,0.169097104964234,-0.217723483844871,-1.65951425041428,-1.44179076656941
"HER42PB","HER42PB_1A","HER42PB_1A_21",3,-31.67,6.87,1,19630,53119,1.26,-1.03491876231892,-1.91465189845928,-0.175536162716648,-1.6463879118646,-1.58922949802465,2.51142229224433,-2.60779907901923,-1.16541525124829,2.04542840192264,-1.20245652292864,0.316189289675923,4.13834183859556,2.32501326414181,6.13176861947884,0.163085083938636,-0.271315094987576,-1.74976434819145,-1.47844925320388
"HER42PB","HER42PB_1A","HER42PB_1A_22",3.1,-30.63,6.88,1,19370,53696,1.33,-1.27188418565447,-1.70161391576227,-0.011323906699073,-1.64037029052155,-1.52810298865047,2.86130782020501,-3.31105182819637,-0.937370813518593,2.11644537139629,-1.23821097054788,0.269538850480653,4.10741327837396,2.28522357909477,6.18640093786635,0.161644873981429,-0.0618754037180875,-1.69892848318516,-1.63705307946707
"HER42PB","HER42PB_1A","HER42PB_1A_23",3.2,-29.58,6.9,1,19100,51022,1.41,-1.20047358118393,-1.63837396504525,0.133033275333905,-1.61663397840885,-1.52426065827783,2.60271558649651,-1.92972576638599,-1.43970327024977,2.18114809778732,-2.65272591009562,0.401846863481303,4.21281752007721,2.470335786471,5.71235102925244,0.175059269796112,-0.0219789067187752,-1.78058616862993,-1.75860726191115
"HER42PB","HER42PB_1A","HER42PB_1A_24",3.3,-28.54,6.9,1,19321,53273,1.31,-1.37946482773992,-2.07934604048121,-0.234942837767732,-1.53922404722679,-1.43465124330721,2.53697792639498,-1.82953424208484,-1.50060921109901,2.0255284722906,-1.04587305398406,0.284817114732025,3.99469438564723,2.20162760462593,6.00878504672897,0.166422994369615,-0.545822465803087,-1.85586981652051,-1.31004735071742
"HER42PB","HER42PB_1A","HER42PB_1A_25",3.4,-27.49,6.9,1,19387,54212,1.41,-1.1138933692064,-1.65184766036065,0.0619502673976958,-0.846488489193774,-1.15867697183338,3.00151727447711,-1.24638255225248,-0.892210738531869,2.30131728839867,-6.03387429503453,0.624136750836219,4.34133416138683,2.61311833391655,5.63141250878426,0.177575341611031,-0.812335697825064,-1.72412191757811,-0.91178621975305
"HER42PB","HER42PB_1A","HER42PB_1A_26",3.5,-26.45,6.89,1,20298,56727,1.28,-1.33473733082886,-1.91665887627858,-0.158347341118063,-1.75875584683277,-1.1911464112166,2.84551505851918,-2.41875082007581,-1.00036814440442,2.19140690742332,-2.1365183523916,0.290747607202761,4.179965508458,2.40764804154345,5.88532589752527,0.169914124962985,-0.159848700941896,-1.769286613376,-1.6094379124341
"HER42PB","HER42PB_1A","HER42PB_1A_27",3.6,-25.41,6.9,1,20294,55860,1.33,-1.43605177135598,-1.89500556441513,-0.177354067340794,-1.7614741717906,-1.50059029249355,2.68928889123509,-1.86257028866197,-1.1025601628729,1.95607683521297,-1.37542714953954,0.271218390315159,3.99676006557495,2.1976892861323,6.04495412844037,0.165427227196843,-0.134919317899371,-1.7267269989572,-1.59180768105783
"HER42PB","HER42PB_1A","HER42PB_1A_28",3.7,-24.36,6.91,1,20109,56267,1.3,-1.45847747535934,-1.77433042477782,-0.267083453240266,-1.49381684180465,-1.26923547572081,2.74890637844759,-1.8744138833348,-1.26923547572081,2.02745245416467,-1.75546194047344,0.263792967571286,3.95975029202791,2.16215287822049,6.03606618330545,0.165670814340274,-0.282862786015832,-1.51470448935056,-1.23184170333473
"HER42PB","HER42PB_1A","HER42PB_1A_29",3.8,-23.32,6.93,1,19773,56953,1.33,-1.50063952421148,-1.96766252531908,-0.239383935670462,-1.60268877856565,-1.15145525200191,2.92411773015945,-3.22042549381445,-1.01398426137331,1.97461252327959,-0.792677257866398,0.419351247291755,3.97257138208011,2.19826414601185,5.89709957509699,0.169574888004762,-0.368651134985448,-1.73813837778896,-1.36948724280351
"HER42PB","HER42PB_1A","HER42PB_1A_30",3.9,-22.27,6.93,1,19707,56234,1.32,-1.4402901575223,-1.74515056650917,-0.346555927307626,-1.1617740520846,-1.3429912465355,2.90332565492619,-3.46989932545426,-1.2012157841359,2.01166509540867,-0.784321980204111,0.296455440827964,4.01515572389919,2.26559712469147,5.75291584424906,0.173824896291444,-0.587786664902119,-1.40609698841607,-0.818310323513951
"HER42PB","HER42PB_1A","HER42PB_1A_31",4,-21.23,6.92,1,19371,53069,1.39,-1.47470002555634,-1.53078949220738,0.0394277070734386,-1.50235155688685,-1.29237846876238,2.90254245601259,-2.48630093723482,-1.06923491744817,2.16599135582201,-2.53759423162237,0.249688632556635,4.18373634733299,2.35196313092065,6.24598930481283,0.160102739726027,-0.0287101058824314,-1.57787710752188,-1.54916700163945
"HER42PB","HER42PB_1A","HER42PB_1A_32",4.1,-20.19,6.92,1,18704,52007,1.45,-1.36032959211079,-1.75150874297148,0.0768083219903772,-1.41200160265511,-1.05836156241153,2.80861956438863,-1.84045622898797,-1.29759125147736,1.93444089149443,-2.58123145853717,0.228758780908033,4.02667041595648,2.22618246441345,6.05360701474691,0.16519076933206,-0.342597830047896,-1.83730148967497,-1.49470365962708
"HER42PB","HER42PB_1A","HER42PB_1A_33",4.2,-19.14,6.91,1,17772,48531,1.5,-1.18830904411439,-1.37223188227531,0.217787944301684,-0.992742260570411,-0.840473048842858,2.8274251175258,-6.01662278141669,-1.00598748732043,2.12485826004073,-1.05377815115678,0.550049648386554,4.28197646714811,2.46804721829399,6.13556519942137,0.162984169754126,-0.382550848585288,-1.59771902832089,-1.2151681797356
"HER42PB","HER42PB_1A","HER42PB_1A_34",4.3,-18.1,6.9,1,18726,52063,1.66,-1.51098579350224,-1.62976932949221,-0.14285540301002,-1.14634267991433,-1.56017603769301,2.67514760434759,-2.02181141726823,-0.982713256132528,2.02683818569174,-2.10519302620728,0.193034761417808,3.99330455017103,2.21152184159168,5.94139264990329,0.168310707425855,-0.486905440048339,-1.49392502531226,-1.00701958526392
"HER42PB","HER42PB_1A","HER42PB_1A_35",4.4,-17.05,6.88,1,19032,51325,1.4,-1.24213069515765,-1.24213069515765,-0.00753903222637669,-1.21723314353592,-1.01061889417292,2.97614045736924,-1.24213069515765,-0.727949363544686,2.33389055119266,-6.02125418826918,0.571790345873258,4.30347339149048,2.52569196129641,5.91766990291262,0.168985431158945,-0.0251059211310764,-1.2405825499385,-1.21547662880742
"HER42PB","HER42PB_1A","HER42PB_1A_36",4.5,-16.01,6.88,1,18737,51692,1.29,-1.42218440817685,-2.12180410324241,-0.291823421194161,-1.30082355117258,-1.44172900424982,2.59646283021098,-1.37801318986371,-1.59041220189495,1.84086263500449,-1.11375139162003,0.287828393501682,3.83083186161112,2.10455555108625,5.62056535761715,0.177918044960508,-0.828321958928198,-1.84096725712458,-1.01264529819639
"HER42PB","HER42PB_1A","HER42PB_1A_37",4.6,-14.96,6.92,1,18171,50444,1.49,-1.26816911907979,-1.97261585489367,-0.156533390525396,-1.26816911907979,-1.35620246856512,2.62135549390875,-1.87524169086849,-1.07931464124421,1.78593805655662,-1.88560447790404,0.554929320340982,3.79953303243887,2.10009485891531,5.47173828881146,0.182757278805674,-0.710241613919245,-1.82566102090374,-1.11541940698449
"HER42PB","HER42PB_1A","HER42PB_1A_38",4.7,-13.92,6.95,1,17409,49076,1.39,-1.38083203225391,-1.98696783582422,-0.169612819407202,-1.41787330393425,-1.33348591165671,2.62650115297857,-1.69928576337244,-1.18846013960645,1.71460844908412,-1.28277081907769,0.364407421339257,3.71677760110905,2.03699400062187,5.36526232114467,0.186384176605674,-0.573958663294827,-1.8267216317902,-1.25276296849537
"HER42PB","HER42PB_1A","HER42PB_1A_39",4.8,-12.88,6.96,1,17381,49628,1.27,-1.67689727505286,-1.65260458248382,-0.305051049680359,-1.32762672528834,-1.37497284588554,2.69234304394864,-1.52509126218486,-1.41201411756589,1.75946679573022,-1.54644438665543,0.582129843602052,3.7101137957478,2.07664876576839,5.1223823246878,0.195221663791163,-0.327212911208416,-1.3535045382969,-1.02629162708848
"HER42PB","HER42PB_1A","HER42PB_1A_40",4.9,-11.83,6.95,1,17687,49993,1.4,-1.31526672523725,-1.57979549271432,-0.0209098594430461,-1.41762873789882,-1.27812717828779,2.69118154769127,-1.78203235920921,-1.22241657127379,1.63201316493079,-1.71534098471054,0.34064206157519,3.65810629706726,2.00957483751026,5.20015561174869,0.192301937607541,-0.163227897978375,-1.56447022053414,-1.40124232255576
"HER42PB","HER42PB_1A","HER42PB_1A_41",5,-10.79,6.94,1,17952,52255,1.42,-1.62034418995131,-1.6569783231311,-0.109098303696428,-1.28695996401868,-1.32370950622742,2.79571887938746,-1.24161214404022,-1.49222309005504,1.6042705315859,-1.67201620049564,0.333754336483357,3.65574963564088,2.01344833851823,5.16783881391371,0.193504487273797,-0.372341060683132,-1.55378212847869,-1.18144106779556
"HER42PB","HER42PB_1A","HER42PB_1A_42",5.1,-9.74,6.93,1,18376,57691,1.42,-1.73951065182547,-1.85151571020196,0.109100586243047,-0.870686457190236,-0.790643749516699,2.95964433272588,-1.19610885762486,-1.75284418269493,1.44349777164716,-1.92050858168891,0.348174959629451,3.42292630230154,1.838474238196,4.87733580018501,0.205029967377285,-0.985482588537367,-1.96700797801995,-0.981525389482582
"HER42PB","HER42PB_1A","HER42PB_1A_43",5.2,-8.7,6.94,1,17462,50454,1.38,-1.59205152303291,-1.84126731465689,0.135169425057576,-1.19150042972717,-1.25768233660847,2.75146737955039,-2.67606501227987,-1.23170685020521,1.6182583064651,-1.1110788624166,0.694224831919214,3.68655071239105,2.0156816735438,5.31764705882353,0.188053097345133,-0.654307347243681,-1.984607439009,-1.33030009176532
"HER42PB","HER42PB_1A","HER42PB_1A_44",5.3,-7.65,6.95,1,17769,51754,1.52,-1.60718051404404,-1.93260291447866,-0.213965710079573,-1.12167269826234,-1.19249875083095,2.79274061050639,-1.73280672716145,-1.42949933680658,1.46891492865074,-1.165347761765,0.532885649452234,3.63011067438018,1.97092255043904,5.25586808923375,0.190263526980143,-0.816309465336065,-1.72657348934336,-0.910264024007295
"HER42PB","HER42PB_1A","HER42PB_1A_45",5.4,-6.61,6.94,1,17942,48826,1.33,-1.36550485532122,-2.23231552993201,-0.360513353030415,-1.61062731335421,-1.65802955224879,2.67678334494483,-1.97527042694212,-1.30232595369969,1.86633011418948,-0.881112488623386,0.625936678542045,3.96149151189483,2.25515782358065,5.50960232783705,0.18150130272516,-0.629777566627356,-1.88653787555534,-1.25676030892799
"HER42PB","HER42PB_1A","HER42PB_1A_46",5.5,-5.57,6.92,1,18596,52127,1.34,-1.48135916629081,-2.11388172503432,-0.13694530241591,-0.986281899492962,-1.38462953983226,2.82954481936848,-2.15900216031479,-1.15160587991835,1.9636557188714,-2.27294641966401,0.687694534078709,3.94055762123505,2.2651993994098,5.34150839018993,0.187213035523182,-1.13764163257384,-1.98971277171371,-0.852071139139861
"HER42PB","HER42PB_1A","HER42PB_1A_47",5.6,-4.52,6.9,1,18599,52256,1.44,-1.56364431998762,-2.18726543789896,-0.436120687825094,-1.31055369230546,-1.51676073408877,2.74774523508682,-1.53992779337031,-1.22717208336641,1.90334080221254,-1.25029450078726,0.306309996825489,3.91027205759354,2.16407115791151,5.73369251491245,0.174407678367676,-0.885519073207401,-1.76358859226136,-0.878069519053957
"HER42PB","HER42PB_1A","HER42PB_1A_48",5.7,-3.48,6.91,1,18818,52599,1.43,-1.52792893142099,-2.02648446259516,-0.0910822911382638,-1.47035907959951,-1.29154015335676,2.7829199068725,-1.48444381948125,-1.40932318901314,1.85079559438911,-1.90060421670616,0.594997722198589,3.84370773657341,2.12934518327762,5.55400497036895,0.180050252985922,-0.561377902928822,-1.94591014905531,-1.38453224612649
"HER42PB","HER42PB_1A","HER42PB_1A_49",5.8,-2.43,6.93,1,19011,54240,1.53,-1.45972104725172,-1.9175541408772,-0.235545535608269,-1.72276581531812,-1.26276782818971,2.85258358721169,-2.04343438676621,-1.39390782868215,1.88383761316451,-0.952985408737259,0.233207311735814,3.84226305797373,2.1767904213449,5.28894067037103,0.189073779103264,-0.196710294246054,-1.69081751870248,-1.49410722445642
"HER42PB","HER42PB_1A","HER42PB_1A_50",5.9,-1.39,6.95,1,18935,55217,1.44,-1.42257824353791,-2.19461936656752,-0.223444715852728,-1.47933106013036,-1.43646735569858,2.97510110775485,-1.69883162016607,-1.17356531224529,1.95700797986966,-1.88845247944164,0.474886509494806,3.89746687375409,2.2128276827667,5.39130434782609,0.185483870967742,-0.723000143709627,-1.98413136187551,-1.26113121816588
"HER42PB","HER42PB_1A","HER42PB_1A_51",6,-0.34,6.97,1,18955,56098,1.33,-1.67504568669472,-1.8187524073609,-0.316697255965392,-0.675688356121955,-1.1120610016932,2.90403918506066,-2.58740714042899,-1.15325675813146,1.85616641264504,-1.59925184732519,0.330893392992186,3.78350058767706,2.06356087534687,5.58505058074185,0.179049407976386,-1.14929377514425,-1.50916129181355,-0.359867516669292
"HER42PB","HER42PB_1A","HER42PB_1A_52",6.1,0.7,6.99,1,19400,56937,1.5,-1.58807199068036,-1.86878539381605,-0.063232602455659,-1.63826173520422,-1.25259925439223,2.92646934863725,-1.60927419833097,-1.2181978276749,1.75999013622818,-1.39762502644249,0.138682648238697,3.75900223944935,2.0519036564434,5.51377157546823,0.18136406021047,-0.232445943976523,-1.81333195448218,-1.58088601050566
"HER42PB","HER42PB_1A","HER42PB_1A_53",6.2,1.74,6.99,1,19120,54563,1.42,-1.32201834355617,-1.68157375036026,0.000184823653467417,-1.289012047088,-1.27610864225209,2.99026609773198,-1.95651679703461,-0.983630397536821,2.06679846353643,-2.8602287467019,0.126084304935594,3.9790469219094,2.20670811276299,5.88556233996455,0.169907298952512,-0.3957089331628,-1.68962997415168,-1.29392104098888
"HER42PB","HER42PB_1A","HER42PB_1A_54",6.3,2.79,7,1,18942,54916,1.34,-1.3860228528552,-1.97807391654378,-0.171467939198732,-1.68082239307585,-1.42950796479494,3.03588916764515,-2.48463514152331,-1.49059565677478,2.00853313817157,-0.777954681533835,0.149852492401879,3.96828597425194,2.2365197738299,5.65150653780557,0.176943969419575,-0.300585477287689,-1.81740189984139,-1.5168164225537
"HER42PB","HER42PB_1A","HER42PB_1A_55",6.4,3.83,6.99,1,18966,53210,1.47,-1.75262954016938,-2.17208089025228,-0.534863413711107,-0.717733065887376,-1.47893370969234,2.79036969015522,-1.89146598502359,-1.44432818051486,1.87146444873856,-1.05486341375314,0.376483611307695,3.86901183330915,2.13956861549345,5.63839032684678,0.177355582361614,-1.46523756346001,-1.64865862558738,-0.183421062127371
"HER42PB","HER42PB_1A","HER42PB_1A_56",6.5,4.88,6.98,1,19263,54042,1.39,-1.45634858173116,-1.81611153635847,-0.461233371471956,-1.91348570038364,-1.80585503619128,2.91927269025132,-2.08675742165768,-1.29095608703765,1.90247684384947,-0.513086733082212,0.416006845530326,3.91579408598489,2.19028400229804,5.61625070369675,0.178054729526546,0.0984400728132525,-1.36257783450257,-1.46101790731583
"HER42PB","HER42PB_1A","HER42PB_1A_57",6.6,5.92,6.99,1,19716,56427,1.38,-1.46528768128203,-1.8189277215256,-0.0861107879309995,-1.41010126571474,-1.55423516729852,2.92828550977449,-1.41683529789608,-1.11573020511216,1.9337797741223,-2.30317370748688,0.17212408319448,3.93467052554351,2.20154194161224,5.65917331399565,0.176704254228601,-0.412244795093543,-1.74118199448453,-1.32893719939098
"HER42PB","HER42PB_1A","HER42PB_1A_58",6.7,6.97,7.01,1,19485,56026,1.39,-1.39374148861779,-2.33516819376348,-0.239942784382386,-1.8316418724791,-1.31862085814968,2.98161400723907,-1.79920659672595,-0.985915104323942,2.05928096090895,-1.7273808621547,0.355766675119458,3.99785304478787,2.23710307254168,5.81770343920316,0.171889132962915,-0.510825623765991,-2.11133490545579,-1.6005092816898
"HER42PB","HER42PB_1A","HER42PB_1A_59",6.8,8.01,7.03,1,19256,54493,1.23,-1.58904463129159,-2.16532747171223,-0.468633114280898,-1.22004920296482,-1.8204869854205,2.82590511510918,-1.18082848981154,-1.14839321405838,1.97171966856509,-1.6057116837768,0.235238029642022,3.94744330905946,2.21816867094101,5.63741509087571,0.17738626371837,-0.954362679823563,-1.7088103862473,-0.754447706423741
"HER42PB","HER42PB_1A","HER42PB_1A_60",6.9,9.05,7.05,1,19400,55597,1.32,-1.52350129934065,-1.92015577776666,-0.0362810196307967,-1.63576860121173,-1.79654182179948,3.07794514797098,-2.91868460787778,-1.13289530563623,2.06467736551129,-1.16948475306853,0.550393916418632,4.08616497270218,2.35413178372877,5.65298644192012,0.176897646982563,-0.287682072451781,-1.89511798221521,-1.60743590976343
"HER42PB","HER42PB_1A","HER42PB_1A_61",7,10.1,7.06,1,19278,56295,1.33,-1.45949654310516,-2.11008410924631,-0.293180458217229,-1.49640110004061,-1.74235932912099,3.05040694039432,-1.41693692868636,-1.21626623322421,1.94555812395675,-1.80178274959179,0.414532806209256,3.9327796294197,2.19322995125264,5.69566034191245,0.175572267299954,-0.620122045545055,-1.82863000503638,-1.20850795949133
"HER42PB","HER42PB_1A","HER42PB_1A_62",7.1,11.14,7.05,1,19590,57145,1.38,-1.38180651597107,-2.15164631731927,-0.574611828939833,-1.91984470326195,-1.51055549871538,3.17009031699513,-1.18174613483974,-1.21526882687838,1.96017744006248,-1.77063230507527,0.460127053347516,3.91065481122546,2.20506250937032,5.50548225236945,0.181637130801688,-0.234839591077401,-1.58863478480434,-1.35379519372694
"HER42PB","HER42PB_1A","HER42PB_1A_63",7.2,12.19,7.05,1,20246,62934,1.4,-1.32042578701111,-2.28290590135464,-0.443800311529391,-1.71552810808373,-1.27295924977219,3.60228862571267,-3.24571664886369,-1.05913046973253,2.11266495842699,-1.3923992866362,0.754666030542255,4.00034591669899,2.26290023160259,5.68371285218063,0.175941330254983,-0.575364144903562,-1.85456037046709,-1.27919622556352
"HER42PB","HER42PB_1A","HER42PB_1A_64",7.3,13.23,7.06,1,19745,60380,1.37,-1.53120115637758,-2.20386980559399,-0.37453685580151,-1.88296208551389,-1.4141846979914,3.25387387540603,-1.42033856356577,-1.51750231201942,1.83228242214888,-1.10525751692588,0.511361754916886,3.77131428247269,2.08102065884497,5.42189536399181,0.184437347618557,-0.324661075692868,-1.84076704833475,-1.51610597264188
"HER42PB","HER42PB_1A","HER42PB_1A_65",7.4,14.27,7.07,1,19717,58875,1.55,-1.42346581401557,-2.31594589719601,-0.488081423325836,-0.786060616463861,-1.45404923738765,3.16457046961663,-1.77327966757436,-1.41745978995536,1.74829314473402,-1.1979155226708,0.164046737789564,3.75665804107615,2.02268957537308,5.66397849462366,0.176554342667299,-1.54151057114919,-1.84031269464505,-0.298802123495858
"HER42PB","HER42PB_1A","HER42PB_1A_66",7.5,15.32,7.06,1,19247,58524,1.38,-1.28537294038292,-1.74084846906575,-0.209372098101361,-1.44359694559782,-1.41542606863112,3.3535504122886,-2.7743214555629,-1.44359694559782,1.82134424611363,-1.32264433518016,0.395818257729057,3.88296073995021,2.18150560203836,5.48277174947649,0.182389500364571,-0.299744944901056,-1.5390571156723,-1.23931217077124
"HER42PB","HER42PB_1A","HER42PB_1A_67",7.6,16.36,7.06,1,18869,56835,1.49,-1.24891490994392,-2.45501311358217,-0.341581371673779,-1.64172162118016,-1.29452542119597,3.3972505039663,-1.25530470804269,-1.22375635030776,1.92488359483389,-2.26210944745768,0.219868942551237,3.92640681430252,2.25451708773017,5.32304447852761,0.187862416711687,-0.825318953668428,-2.13236394313418,-1.30704498946575
