"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42L","HER42L_1A","HER42L_1A_25",2.9,589.93,7.29,1,20116,65320,1.4,-2.43272536446628,-1.51801371527304,0.642848831513659,-0.198298033812923,NA,1.18324155793179,0.369290998448873,NA,-1.67424408467597,-0.0656854439485933,-2.70793836619439,0.552001950995866,0.392879889011226,-2.17904044015591,-1.79050238225144,34407,4.01706036745407,0.248938255472068,0.149323639078942,-1.66770682055808,-1.81703045963702
"HER42L","HER42L_1A","HER42L_1A_26",3,608.72,7.32,1,19850,65730,1.54,-2.46525338995866,-2.26390906396858,0.910918409523288,0.0845733256897919,NA,0.927661231186827,-0.169847484597601,-1.51022523446491,-1.55500056485325,-0.690533632536416,-3.16715098065222,0.0448615939423022,-0.103150872045416,-2.54834814689284,-2.10541851415567,33838,3.76323198198198,0.265729034188674,0.301437447520266,-1.70213663766721,-2.00357408518747
"HER42L","HER42L_1A","HER42L_1A_29",3.3,665.08,7.31,1,19043,66100,1.64,-3.55623884248919,-3.35330917907717,-0.546767813002606,-1.15841008663821,NA,-0.672269125190747,-1.78125208175358,-2.30043016568486,-4.98297935579645,-0.840117889754621,-4.9417330908319,-1.20910634958095,-1.45458526478978,-3.84611817324336,-3.29744303638564,30722,3.21600109784548,0.310945167484532,-0.525714236259741,-1.70958486103904,-1.1838706247793
"HER42L","HER42L_1A","HER42L_1A_30",3.4,683.87,7.31,1,19575,68478,1.48,-3.95906435988323,-3.24970944812548,0.250271159366644,-0.493925709057066,NA,0.618427336862593,-0.984597314859137,-1.88458402078543,-3.88433336501152,-1.49845851909728,-4.66846020718787,-0.225272871850469,-0.851560309305027,-3.38685006884276,-2.85945760042431,31330,3.35380767092829,0.298168558879589,-0.0734412313800502,-1.69551572781866,-1.62207449643861
"HER42L","HER42L_1A","HER42L_1A_31",3.5,702.66,7.31,1,18937,68666,1.61,-3.70251826322265,-3.69725681433373,-0.549742448514182,-1.35312816845759,NA,-0.379365967749097,-1.78634301181962,-2.15677673109558,-3.45117156574701,-2.2738707328484,-5.78889928732753,-0.877838089560628,-1.68032507591582,-4.06949275331345,-3.50572982031922,29296,3.13843763243396,0.318629878021335,-0.527402167951768,-1.58286312620749,-1.05546095825572
"HER42L","HER42L_1A","HER42L_1A_35",3.9,777.81,7.24,1,18349,63149,1.47,-3.75932308257302,-3.45725271502645,-0.320365695637089,-1.07555449807637,NA,0.257930357541925,-1.57902934290511,-2.02213117390354,-2.90730653524411,-1.7211278216621,-5.59883515599466,-0.910480580328128,-1.26083175998856,-3.66972097927973,-3.13294012147005,29937,3.27854794912105,0.305013077593723,-0.397244274963307,-1.63575522075147,-1.23851094578817
"HER42L","HER42L_1A","HER42L_1A_36",4,796.6,7.28,1,17661,62852,1.44,-3.68198314952186,-2.78519044679616,1.10587831462241,0.0142511028670743,NA,0.824171204961607,-0.327737921979908,-1.54183634202226,-3.21803331713267,-1.70203599469741,-4.61275000942174,-0.471382394311189,-0.42610592387677,-3.04878322863237,-2.40891896621152,28299,3.10368329466357,0.322197822735131,0.412065792139516,-1.5451332820706,-1.95719907421012
"HER42L","HER42L_1A","HER42L_1A_41",4.5,890.54,7.41,1,18172,68296,1.72,-3.83611373999348,-4.38314936493942,-1.48030168946695,-2.33877004852618,NA,-0.491598129167342,-2.15579386626089,NA,-6.30873452345953,-1.78398251487457,-6.22040701331086,-1.55266314600664,-2.93201023534262,-4.48324899912186,-4.0508040045445,27458,3.43228410008071,0.291351173399802,-1.0554401168029,-1.46090522491107,-0.405465108108164
"HER42L","HER42L_1A","HER42L_1A_42",4.6,909.33,7.42,1,19288,70548,1.47,-3.76898386520513,-3.8099654091853,-0.104195731016801,-1.09741248087302,NA,0.364750217461624,-0.842717984560205,-0.688689735415991,-4.22079656658956,-1.35831997962067,-4.40063963026762,-0.349686243293822,-1.1460295118504,-3.50977531250042,-2.95761870207157,29907,3.26329294369209,0.306438930630788,-0.274580461959367,-1.49867684359627,-1.22409638163691
"HER42L","HER42L_1A","HER42L_1A_43",4.7,928.12,7.43,1,18665,65479,1.45,NA,-2.7243311497601,0.507479949976927,-0.252626769643314,NA,0.927221256874291,-0.360769801463184,-1.74711001818576,-2.78068350334781,-1.50486101695449,-4.0891792774553,-0.632243816027906,-0.479222297512183,-3.0921860624241,-2.53957938172306,29063,3.33388010736654,0.299950798407658,0.0725097153659913,-1.70869287052944,-1.78120258589543
"HER42L","HER42L_1A","HER42L_1A_44",4.8,946.91,7.44,1,19357,68604,1.56,-2.71504583999539,-2.43397578068907,1.161201570637,-0.149368938942583,NA,1.23151774159169,-0.101540383091057,-4.43404758704109,-2.0914601567496,-1.08441491427241,-3.64076572894778,-0.0758358907984836,-0.296354411233241,-2.88778986235705,-2.38838011076952,30768,3.52470588235294,0.283711615487316,0.443458504547379,-1.40583895719286,-1.84929746174024
"HER42L","HER42L_1A","HER42L_1A_45",4.9,965.7,7.45,1,19528,74216,1.57,-3.72914845467307,-3.09531042401313,0.182365588651137,-0.661946801205186,NA,0.792636788527407,-0.515983687078627,-1.69076841569554,-2.01140321125236,-1.61884662280428,-4.4770298302334,-0.560094602381522,-1.19605006384747,-3.47400813808062,-3.00491709475876,29343,3.5073732718894,0.285113651294179,-0.111973671549544,-1.62324421896568,-1.51127054741614
"HER42L","HER42L_1A","HER42L_1A_46",5,984.48,7.45,1,19541,71728,1.4,-3.79530329555775,-3.81612444960228,-0.644795838814481,-1.6031174772514,NA,-0.0446161650509778,-1.58672797255408,NA,-3.14050044606251,-1.89296557146665,-5.30406118665498,-1.04905851373916,-2.11930822623419,-3.98970788107744,-3.5597586869561,30604,3.52922894775788,0.283348010231895,-0.581339408093649,-1.4719412866135,-0.890601878519856
"HER42L","HER42L_1A","HER42L_1A_47",5.1,987.06,7.44,1,18861,64237,1.52,-3.26056707057655,-2.96395615817909,-0.0142173379614468,-1.11806519963469,NA,0.318907539101564,-1.13146415578241,-1.05424845670417,-2.64492359850022,-1.60155994413242,-4.20052462153375,-1.02175562460939,-1.45778804587642,-3.2440010134801,-2.90157314694743,32742,3.95115681233933,0.253090435914118,-0.223522985961145,-1.43399963231608,-1.21047664635494
"HER42L","HER42L_1A","HER42L_1A_48",5.2,989.64,7.44,1,21061,68360,1.58,-2.51049110306849,-2.23946699987379,0.559635998838478,0.00307832528941372,NA,1.06948303418968,-0.428000132627337,-2.49833098248719,-2.34696493217595,-1.41885950074657,-3.21144049414961,-0.235780545430562,-0.292332002422859,-2.53728253128808,-2.13931107592771,37567,3.91136096221728,0.255665485660806,0.102105222937154,-1.8477258008614,-1.94983102379855
"HER42L","HER42L_1A","HER42L_1A_49",5.3,992.21,7.44,1,22715,72831,1.45,-4.40713126567058,-3.06264998903423,-0.318383060887135,-0.346076611094511,NA,0.0327455351062381,-1.20868129894565,-1.16649495868997,-2.86200388889942,-1.19881939014552,-3.38841681079589,-0.408308384723821,-1.12337746851113,-2.94577939146408,-2.76542444375371,40312,4.60277970813065,0.217260017513664,-0.396119245689927,-2.11569497667128,-1.71957573098136
"HER42L","HER42L_1A","HER42L_1A_50",5.4,994.79,7.46,1,22502,71502,1.28,-4.31878450515193,-3.82906946428871,-1.49300259860951,-1.89614043978822,NA,-0.593370296296701,-2.23961412043221,-4.04583970736507,-3.07950876599576,-1.53402162025211,-3.99303513622901,-0.993189568917786,-2.17791554756366,-3.46009792919324,-3.31034078455856,42341,4.59843977257702,0.217465064120996,-1.06264713997459,-1.76001077091347,-0.69736363093888
"HER42L","HER42L_1A","HER42L_1A_51",5.5,997.36,7.49,1,23618,71989,1.49,-3.03334010944704,-3.14071128771433,-0.574447331629793,-1.55817820454593,NA,-0.0898882869017699,-1.63735368528784,-2.21013159645597,-2.67263101936828,-1.54443894061976,-3.28647976767744,-1.13162737923755,-1.79424716482674,-2.92975124019825,-2.84531312032161,44676,4.99597369480607,0.200161182001343,-0.541420744344193,-1.46165847880512,-0.920237734460931
"HER42L","HER42L_1A","HER42L_1A_52",5.6,999.94,7.49,1,24436,72048,1.34,-1.55393956341162,-1.8673098746859,1.02721283992615,0.0170745289145119,NA,0.971044209991029,-0.092975673853428,-1.03077739304794,-1.45830047514534,-1.46095764660382,-2.13418313132552,-0.177269937896433,-0.187439223377539,-1.74754304048702,-1.61671799420633,47078,5.10926550739683,0.195722848724982,0.367427735714994,-1.59163328780059,-1.95906102351559
"HER42L","HER42L_1A","HER42L_1A_53",5.7,1002.52,7.49,1,25976,74667,1.58,-3.09502203102689,-2.33056938547197,0.197620125440382,-1.14759065282053,NA,0.189494242177053,-1.26905886030769,-1.29880134065844,-2.4520061462499,-0.936834263070761,-2.60181928921443,-1.01991846947494,-1.23985686180045,-2.38866577611836,-2.35931851192181,49560,5.38412984670875,0.185731033327751,-0.103317614028026,-1.29432327154554,-1.19100565751751
"HER42L","HER42L_1A","HER42L_1A_54",5.8,1005.09,7.49,1,26704,76743,1.32,-2.16040909302039,-2.06749264241499,0.143640362809932,-0.850353584117609,NA,0.299515884799445,-0.597206541006486,NA,-1.94964307857483,-1.79789237665477,-2.07454357777032,-0.0559849535944812,-0.77075888586946,-1.94756859783056,-1.87591616994207,51764,5.31576378721327,0.188119720896071,-0.133947972509739,-1.52097093111177,-1.38702295860203
"HER42L","HER42L_1A","HER42L_1A_55",5.9,1007.67,7.5,1,26681,77064,1.11,-3.09349001246535,-2.58756062127013,-1.275068251473,-1.83597383199487,NA,0.146749639948304,-1.41039205888397,-2.93861236576077,-2.65438540770782,-1.40497395662765,-2.75444099464328,-1.02099111406537,-1.99581609950266,-2.64213092249227,-2.67774913120294,50045,5.61358530461213,0.17813927209379,-0.938982143076226,-1.6760235171934,-0.737041374117171
"HER42L","HER42L_1A","HER42L_1A_56",6,1010.24,7.49,1,24915,67606,1.44,-1.57644267919911,-1.47620715038136,-0.166083590654318,-0.622067684626593,NA,1.08061541768753,-0.325797412837529,-0.80094127859998,-1.47200303379277,-0.13379782111078,-1.54699708358342,-0.0132203902871355,-0.482105187391185,-1.38547546470017,-1.37144194869878,49161,5.74732363436728,0.173994029850746,-0.309698203016156,-1.84726761293784,-1.53756940992169
"HER42L","HER42L_1A","HER42L_1A_57",6.1,1012.82,7.47,1,26262,71536,1.26,-1.95551937518602,-2.09853389564197,-0.552463428345153,-0.813641448588756,NA,0.0876829049491313,-0.919644752596942,-1.00907769432001,-1.5582637950223,-0.794292135163207,-1.79953858318495,-1.68773624017465,-1.04069058032499,-1.77849221463879,-1.73814751489686,51885,5.50677200902935,0.181594589055134,-0.528946164879186,-1.94017947434633,-1.41123330946714
"HER42L","HER42L_1A","HER42L_1A_58",6.2,1015.4,7.46,1,26429,71695,1.34,-1.96021816719609,-1.72666905755982,-1.00094640677126,-0.964673799792731,NA,0.286696145363445,-0.892555122045084,-0.7340243227223,-1.20378491531383,-0.747358906785106,-1.73428441818181,-0.740656487898142,-0.82775907817396,-1.68616795297772,-1.69535603618827,52394,5.77012533919111,0.173306460642705,-0.783434027232046,-2.09506685958292,-1.31163283235087
"HER42L","HER42L_1A","HER42L_1A_59",6.3,1017.97,7.45,1,26595,72971,1.36,-1.74598260654903,-1.53577940445128,-0.580057996479518,-0.766209150258871,NA,0.464558398041501,-0.718290695056746,-0.580916206516062,-1.60093422204947,-0.757869526829878,-1.75944039231285,-0.298870980824946,-0.940191202509657,-1.7098011402776,-1.64963202567977,52320,5.43463288648383,0.184005069134853,-0.544604468526983,-1.98711769588402,-1.44251322735704
"HER42L","HER42L_1A","HER42L_1A_60",6.4,1020.55,7.44,1,26522,71348,1.24,-1.68079456426655,-1.72762664246705,-0.0177230722500781,-1.37972400993837,NA,0.15501956653252,-0.988400842446274,-0.665936518706658,-1.76096136406154,-1.25515181018049,-2.02016296262464,-0.94046710550076,-1.0480953329537,-1.8740934360208,-1.75394408922264,51410,5.12169564181948,0.195247837812703,-0.22551228514976,-1.26343422954734,-1.03792194439757
"HER42L","HER42L_1A","HER42L_1A_61",6.5,1023.12,7.44,1,26123,71463,1.41,-1.66075862995288,-1.62337585153084,-0.267581859105229,-0.988774320041902,NA,0.152253830906562,-0.808451175151867,-1.04691603510206,-1.32171576726696,-1.65209244743246,-1.76971727491241,0.220982656795933,-0.58394912419891,-1.59773480287187,-1.52133770257583,52983,5.39196525515744,0.185461135722916,-0.367292534603135,-1.66303192891618,-1.29573939431304
"HER42L","HER42L_1A","HER42L_1A_62",6.6,1025.7,7.44,1,27587,77092,1.37,-2.13066681879269,-1.45043265355004,-0.113676116610714,-0.691250902636021,NA,0.691210159211749,-0.433247512971048,-2.35956259072405,-1.6596917747277,-0.516903081619763,-1.66969578915227,0.555602379200116,-0.709422462830792,-1.55496010903111,-1.49426704668722,55139,5.47627437162321,0.182605898123324,-0.279960026357871,-1.77190555856562,-1.49194553220775
"HER42L","HER42L_1A","HER42L_1A_63",6.7,1028.28,7.45,1,28389,77407,1.35,-1.97115706816205,-2.11378816139382,-0.102072542777497,-0.859125223769025,NA,-0.141005762107633,-1.03240012000002,-1.02987597039908,-1.79946969968638,-1.13049535914945,-1.86800064620169,-0.310772368938326,-1.03077873974427,-1.87491052829299,-1.83604491708867,55624,5.48600746268657,0.182281924842714,-0.273375676800543,-1.65461405026298,-1.38123837346243
"HER42L","HER42L_1A","HER42L_1A_64",6.8,1030.85,7.45,1,28369,79674,1.35,-1.67878098483818,-1.61251386483995,-0.558896362644565,-1.13647052602286,NA,0.45961446413233,-0.939913262346756,-1.75582608628424,-1.63487241101722,-0.45575941687538,-1.85448856687724,-0.0672981569111796,-1.09007618116258,-1.89104303929794,-1.87878739703716,56060,5.60617487626679,0.178374742506411,-0.532596478887219,-1.7309354654949,-1.19833898660768
"HER42L","HER42L_1A","HER42L_1A_65",6.9,1033.43,7.44,1,27252,75623,1.39,-1.55025817886769,-1.70642167020659,-0.571912204679181,-1.28595230953399,NA,0.394445961802705,-0.721599555286259,-1.68754580120048,-1.5825995086503,-1.28001397137415,-1.78280748815518,-0.249336972156388,-0.750839328981719,-1.68520154531169,-1.67763296542093,54818,5.68920073215375,0.175771614868198,-0.539982208057446,-1.63974326192943,-1.09976105387198
"HER42L","HER42L_1A","HER42L_1A_66",7,1036,7.43,1,27144,74959,1.38,-2.13559996492253,-1.56193367041461,0.0913328556957135,-1.16411972186662,NA,0.329757977767549,-0.827894217879711,NA,-1.61500315032891,-0.334862249890127,-1.84052687514291,-0.809385796858749,-1.29623997623139,-1.81388334650641,-1.79397456939841,53689,5.59246070726916,0.17881216379405,-0.163629423781802,-1.34373474670109,-1.18010532291929
"HER42L","HER42L_1A","HER42L_1A_68",7.2,1041.16,7.45,1,27145,74835,1.37,-2.45369889838878,-1.78108645417528,-0.96841246010875,-0.971166451688125,NA,0.0643349339969853,-1.07183716960253,-2.66523647575736,-1.35737740183171,-0.579616492401384,-1.8000144120138,NA,-1.15352188080612,-1.71910906211207,-1.7129994764071,55562,5.68616125150421,0.175865571827648,-0.764972915131201,-2.07232407391097,-1.30735115877977
"HER42L","HER42L_1A","HER42L_1A_69",7.3,1043.73,7.46,1,28080,75415,1.27,-1.4387837694669,-1.63212269625626,-0.791479500991368,-1.21615356582991,NA,0.423464961351803,-0.805985394077274,-2.04478516929241,-1.32236251239228,-0.740288623124995,-1.61795101874902,-0.788572806773455,-1.27351761727659,-1.59825053781345,-1.60708310780305,56255,5.79490276603455,0.172565449391362,-0.664573808115889,-1.81036465705909,-1.1457908489432
"HER42L","HER42L_1A","HER42L_1A_70",7.4,1046.31,7.47,1,27730,74784,1.33,-1.68274282255077,-1.56364404654472,-0.016967278034019,-0.832476017542142,NA,0.109532510073358,-0.839359199743744,-2.31802248702716,-1.35515114592732,-0.509282575979211,-1.52517775401002,-0.876486662589906,-1.00347544203121,-1.53348337809335,-1.54795339041899,55669,5.8423058013766,0.171165295689311,-0.225083416132036,-1.62389599560933,-1.39881257947729
"HER42L","HER42L_1A","HER42L_1A_71",7.5,1048.88,7.47,1,27498,75146,1.37,-1.72091801133591,-1.72891002942024,-0.94867278229652,-0.995029636729603,NA,0.121315357833121,-0.674243894904348,NA,-1.23726997549408,-0.364229043159366,-1.44201867747585,-1.27461479119327,-0.847005775232894,-1.43008383586439,-1.42968488438027,56410,5.80048221820374,0.172399459627975,-0.75377180237638,-2.04538603726734,-1.29161423489096
"HER42L","HER42L_1A","HER42L_1A_72",7.6,1051.46,7.47,1,28034,76416,1.25,-1.75571261173266,-1.64268220021597,-1.4472284529143,-1.31047297196387,NA,0.0690199930603213,-1.06086012744889,-0.356538307576197,-1.54422405487187,-0.987839949144843,-1.74261492739223,-0.338004037492626,-1.22815540415249,-1.72977862725225,-1.74953721660853,56669,5.8087228162922,0.17215488354776,-1.03667298922782,-2.12026353620009,-1.08359054697227
"HER42L","HER42L_1A","HER42L_1A_73",7.7,1054.04,7.49,1,27646,76741,1.25,-1.87097232786604,-1.79137732578343,-0.87540280560019,-1.56607196657491,NA,0.0283325303783499,-1.00028795032984,-0.779316278380338,-1.3515879194334,-0.861192390686121,-1.70828463200009,-1.43363301809019,-1.04772099153941,-1.76207816339118,-1.80300885814151,55796,5.90373669883692,0.169384247809867,-0.71219537553064,-1.6272274539976,-0.915032078466959
"HER42L","HER42L_1A","HER42L_1A_74",7.8,1056.61,7.51,1,28546,76702,1.35,-1.70913344085651,-1.17586284198714,-0.980669482292792,-1.07210346835664,NA,0.680411700386792,-0.633920201206271,-0.385246579935842,-1.51214627231696,NA,-1.5278841514933,0.442588026416207,-0.804976404363275,-1.55948086854956,-1.57964397182381,55621,5.86255397902529,0.170574122400875,-0.77192805841306,-2.01271483586171,-1.24078677744865
"HER42L","HER42L_1A","HER42L_1A_75",7.9,1059.19,7.5,1,27495,73171,1.09,-2.10049716318784,-1.78539688072483,-1.11745361137794,-1.04159394435014,NA,0.0295305577504209,-1.30355106308218,-0.503595298575649,-1.7989821266794,-0.467332205992032,-1.67710820650953,-0.877935994054422,-1.43567131966343,-1.68025421658568,-1.74737516188229,55873,6.06180485338726,0.164967369320907,-0.849545052344108,-2.1104517784224,-1.26090672607829
"HER42L","HER42L_1A","HER42L_1A_76",8,1061.76,7.49,1,27874,76461,1.27,-1.7886741996062,-2.13646198798951,-0.767228558945398,-1.83245787393394,NA,-0.22596567996795,-1.22187564403371,-1.40854497976649,-2.02534440386929,-0.682538439138273,-1.89355503048918,NA,-2.0981171490427,-1.90959327774132,-1.97869163597319,56733,5.99975323874152,0.166673521427984,-0.650812816733385,-1.39017284044846,-0.739360023715077
"HER42L","HER42L_1A","HER42L_1A_77",8.1,1064.34,7.49,1,28454,76433,1.34,-2.21534108820974,-2.42636430498229,-1.64585971466623,-2.21670196218271,NA,-0.911014881157813,-1.8790462323515,-1.34114359977003,-1.79064007518342,-0.62656025363256,-2.19078116771203,-0.936296127624161,-2.48288586843409,-2.25978883015581,-2.3619763518535,56460,6.05838229778722,0.165060564164999,-1.14938461404153,-1.6353492942186,-0.485964680177068
"HER42L","HER42L_1A","HER42L_1A_78",8.2,1066.92,7.49,1,26919,71657,1.4,-1.1294504179012,-1.23802362778727,-0.415583206875343,-0.445222609246736,NA,0.436323335281147,-0.539948372565848,NA,-1.43301305675744,-0.514166526416801,-1.29659813817337,-1.87265267660027,-0.807196742752965,-1.28160871078862,-1.32038918941413,54115,6.04255596043727,0.165492881910792,-0.451274644139459,-2.10546710695733,-1.65419246281788
"HER42L","HER42L_1A","HER42L_1A_79",8.3,1069.49,7.47,1,26617,72177,1.36,-1.63184962869048,-1.71497424671951,-0.775822927054961,-1.63525678403008,NA,-0.336955853195719,-1.3715778806418,-0.876275025954971,-1.70824895372293,-1.09538230670253,-1.63656297378824,-0.151911458896942,-1.37392850474652,-1.53704034980941,-1.5142611458654,56617,5.66003999529467,0.176677196774462,-0.655689618025045,-1.52509676400035,-0.869407145975305
"HER42L","HER42L_1A","HER42L_1A_80",8.4,1072.07,7.44,1,27110,74975,1.36,-1.12552750477027,-1.13324559553211,0.939968998139633,-0.525553516908166,NA,0.87293964479522,-0.196437336201161,-0.477065749310449,-0.99538803907004,-1.71338353317571,-1.11877070876847,0.594098034423624,-0.406135873951067,-1.05491156134622,-0.99863897099443,57002,5.64204148217199,0.177240809582817,0.317921957641499,-1.28329512164774,-1.60121707928924
"HER42L","HER42L_1A","HER42L_1A_81",8.5,1074.64,7.43,1,28316,75249,1.36,-0.895914976744728,-0.964273366344585,0.829189646794358,-0.419711742014201,NA,-0.182621341967192,-0.163152246295204,0.168308516319199,-0.600264550168328,-0.396890945056908,-0.942132785109522,0.146903923885271,-0.0975489222483156,-0.86660094158597,-0.8321503235405,58180,5.80388258683195,0.172298454532632,0.255061154282515,-1.41595482037077,-1.67101597465329
"HER42L","HER42L_1A","HER42L_1A_82",8.6,1077.22,7.45,1,28648,77924,1.18,-1.61101690785507,-1.46333646495877,0.0455282491575406,-0.754670735292632,NA,0.484904287672522,-0.464737455186195,-0.799394967690973,-1.11679649923525,-0.0772627456564394,-1.34146104090077,0.0941028632181549,-0.749455648154393,-1.31280463631202,-1.29995319852513,57973,5.77492111721398,0.173162538449085,-0.189620859275566,-1.63974326192943,-1.45012240265386
"HER42L","HER42L_1A","HER42L_1A_83",8.7,1079.8,7.47,1,28606,76609,1.36,-1.32650089664305,-1.30690167099372,-0.422389324579495,-0.888651361603254,NA,0.273550786873406,-0.659313086584517,-0.674195178049335,-1.37310862116188,-0.827614190151386,-1.34326555520698,NA,-1.00270193806259,-1.35249268729939,-1.32981961719705,57812,5.71529794401208,0.174969005954921,-0.455136717905402,-1.81690365102908,-1.36176693312368
