"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42L","HER42L_1A","HER42L_1A_21",2.5,514.78,7.23,1,21800,70712,1.41,-1.63385175513503,-0.257397179365314,3.88663174250953,4.79743410001861,3.64421730406068,4.67612164578359,3.8989394393231,-0.036028413994498,-1.86820636762278,5.63076992085414,-2.05009585011179,2.2714765715091,4.72783346334184,NA,4.9427450506987,39220,4.32518669382213,0.231203892638518,-0.348667509715031,-1.7569054861348,-1.40823797641977
"HER42L","HER42L_1A","HER42L_1A_22",2.6,533.57,7.23,1,21161,67561,1.4,0.623080703303757,2.68697097572536,4.17292216945781,5.45238150396587,3.53724229351686,4.1981636612336,3.56794877265139,3.29280959400429,1.03254846346612,3.73747370751892,-1.02865294371126,3.92151970413953,4.576548610328,NA,5.27626978315822,37496,4.23760301718117,0.235982463658239,-0.262364264467491,-1.80180980508156,-1.53944554061407
"HER42L","HER42L_1A","HER42L_1A_24",2.8,571.14,7.26,1,20935,65007,1.35,1.1057089189435,3.47059156274048,5.51540537171472,4.46083074039171,2.88436183906441,4.22168922333931,3.45380254855216,1.22751990776703,1.67931971685798,4.95760211986313,-1.8654978860112,2.16186948092412,6.35220627905042,NA,5.63361331155064,36615,4.14761703922396,0.241102298149278,0.152525984100256,-1.39176716286125,-1.5442931469615
"HER42L","HER42L_1A","HER42L_1A_25",2.9,589.93,7.29,1,20116,65320,1.4,-0.699321337630015,5.58402068619187,4.33958838159139,4.83096512128434,2.22267113966256,4.64193160666385,4.29919849284012,NA,2.50402885159375,6.05986752377867,-2.42311779300075,5.90155395426626,7.63166225711104,NA,6.18053111581933,34407,4.01706036745407,0.248938255472068,0.149323639078942,-1.66770682055808,-1.81703045963702
"HER42L","HER42L_1A","HER42L_1A_26",3,608.72,7.32,1,19850,65730,1.54,0.469052699018028,2.879938077602,7.45230869321178,8.83365571773033,3.34881831511225,5.61561637588785,4.3892650149526,1.03241291677814,6.59006369894323,4.07044788247992,-2.72603861776179,4.66151028825003,7.89911676984617,NA,7.35245886495846,33838,3.76323198198198,0.265729034188674,0.301437447520266,-1.70213663766721,-2.00357408518747
"HER42L","HER42L_1A","HER42L_1A_29",3.3,665.08,7.31,1,19043,66100,1.64,1.5406584835671,5.51979500482395,10.7195662698115,12.9221052125071,12.1556765435586,6.62054958776243,5.72335714961056,2.29616230548569,-3.25740913388088,13.7964552752931,-4.00296426594838,3.91003951084656,11.6069636287898,NA,10.5083602208488,30722,3.21600109784548,0.310945167484532,-0.525714236259741,-1.70958486103904,-1.1838706247793
"HER42L","HER42L_1A","HER42L_1A_30",3.4,683.87,7.31,1,19575,68478,1.48,-1.41565995460969,2.43648270099003,11.1820259921991,13.2869936952546,7.8308074223082,10.2713992344143,6.076758545236,2.22375594887807,-1.95714867335329,3.68483234327506,-4.38692064709997,8.0943413410182,11.0367646434224,NA,9.61660514404497,31330,3.35380767092829,0.298168558879589,-0.0734412313800502,-1.69551572781866,-1.62207449643861
"HER42L","HER42L_1A","HER42L_1A_31",3.5,702.66,7.31,1,18937,68666,1.61,1.96103823243416,4.66044704870924,13.2246917744188,13.9691464244349,14.9982845833395,10.0464901729456,7.16604506109648,3.77063384324949,3.13218921505904,2.83958006182524,-5.05510986587624,7.50215538576499,12.4404905462048,NA,11.0447216174334,29296,3.13843763243396,0.318629878021335,-0.527402167951768,-1.58286312620749,-1.05546095825572
"HER42L","HER42L_1A","HER42L_1A_35",3.9,777.81,7.24,1,18349,63149,1.47,-0.0368611093832003,3.13413002416097,10.3837615589858,11.5434808592979,10.2809357242147,10.5476966960658,5.46142217554267,2.70191827801477,4.29704149748867,3.82421707168663,-5.300229490308,4.72686853981095,11.0997915653146,NA,10.0943245843389,29937,3.27854794912105,0.305013077593723,-0.397244274963307,-1.63575522075147,-1.23851094578817
"HER42L","HER42L_1A","HER42L_1A_36",4,796.6,7.28,1,17661,62852,1.44,-1.5713747765618,3.07135654670414,13.5451548301236,13.7465587274895,5.61254353937252,8.53949924140737,6.6520330705022,2.29684681293639,-0.922786836946422,1.61779231043778,-4.85508088598195,4.17827825216444,10.5021652465406,NA,11.2937495802256,28299,3.10368329466357,0.322197822735131,0.412065792139516,-1.5451332820706,-1.95719907421012
"HER42L","HER42L_1A","HER42L_1A_41",4.5,890.54,7.41,1,18172,68296,1.72,3.69300865785581,2.89838519613031,11.2132185137499,10.3157961663653,22.0361779884874,13.7880086098953,8.52536195857506,NA,-4.02193695269946,8.84620435897475,-5.07357913640199,5.09135617298148,8.05836901196235,NA,9.1407794926451,27458,3.43228410008071,0.291351173399802,-1.0554401168029,-1.46090522491107,-0.405465108108164
"HER42L","HER42L_1A","HER42L_1A_42",4.6,909.33,7.42,1,19288,70548,1.47,-0.595411631590289,0.0965654870132471,10.1544460835402,9.70031175438385,8.81959699540316,9.73148962017164,7.55862429231795,11.0992300954921,-2.47761595543531,5.1743551309958,-3.51461622566055,7.92006717092619,10.2285656005637,NA,10.1938433004469,29907,3.26329294369209,0.306438930630788,-0.274580461959367,-1.49867684359627,-1.22409638163691
"HER42L","HER42L_1A","HER42L_1A_43",4.7,928.12,7.43,1,18665,65479,1.45,NA,3.86907878083451,9.85649947993176,11.8501371837097,5.86110106940522,9.54971782923295,6.80197484306775,1.76755521885412,1.24799294358225,2.45872312086402,-3.78921264817976,3.54856982419131,10.5801924422225,NA,9.74099818106895,29063,3.33388010736654,0.299950798407658,0.0725097153659913,-1.70869287052944,-1.78120258589543
"HER42L","HER42L_1A","HER42L_1A_44",4.8,946.91,7.44,1,19357,68604,1.56,0.876117241501659,4.39200525299252,12.0245979711306,10.4418840626149,4.7707451282171,9.64958677060782,6.5572392143667,-1.18496374301592,4.67003183750582,3.55556611024306,-3.14116729216502,5.77891531332644,9.7619702038727,NA,8.60756956474917,30768,3.52470588235294,0.283711615487316,0.443458504547379,-1.40583895719286,-1.84929746174024
"HER42L","HER42L_1A","HER42L_1A_45",4.9,965.7,7.45,1,19528,74216,1.57,-0.586623210401592,4.24337085685017,11.6622440283669,12.8276546693475,8.5205480018322,12.5399717404276,9.00702301468201,3.30364686365332,12.5138390771324,3.45930961200276,-3.79687479949914,5.9288976295781,9.53928478647511,NA,8.70542593550371,29343,3.5073732718894,0.285113651294179,-0.111973671549544,-1.62324421896568,-1.51127054741614
"HER42L","HER42L_1A","HER42L_1A_46",5,984.48,7.45,1,19541,71728,1.4,1.11850208945822,3.07794462562984,11.5855969278761,10.8028409341447,13.9169247212809,11.6642917196446,7.53431586485413,NA,5.01496829943369,4.4518574219723,-4.43890213843507,5.61259822733614,8.53938973163119,NA,8.58219140357194,30604,3.52922894775788,0.283348010231895,-0.581339408093649,-1.4719412866135,-0.890601878519856
"HER42L","HER42L_1A","HER42L_1A_47",5.1,987.06,7.44,1,18861,64237,1.52,0.175147680145823,3.32341010600217,8.30382216872219,7.30000533937471,6.81083453251252,7.29562104342689,4.73710942553091,5.57462291664125,3.06799943825245,2.60949801765824,-3.6877794238392,2.46483409985815,6.26773760209531,NA,6.47033634532064,32742,3.95115681233933,0.253090435914118,-0.223522985961145,-1.43399963231608,-1.21047664635494
"HER42L","HER42L_1A","HER42L_1A_48",5.2,989.64,7.44,1,21061,68360,1.58,0.254045823228203,2.96499589744143,5.91988850334363,8.2230195195012,3.30936745321287,6.13741874138449,3.60815781276871,-0.448327083847039,0.642859129044742,1.13342601569727,-2.90678438956587,3.17427823516423,6.83700811519555,NA,6.65006429626866,37567,3.91136096221728,0.255665485660806,0.102105222937154,-1.8477258008614,-1.94983102379855
"HER42L","HER42L_1A","HER42L_1A_49",5.3,992.21,7.44,1,22715,72831,1.45,-2.8210253601756,0.721085224674806,5.10944690665579,9.58232871460953,5.06003533954103,4.42320287137543,3.22843403137741,3.40150401602069,0.108752946851428,3.23998328229652,-2.07711548272306,4.04052091286547,5.80513840083099,NA,3.96951954012801,40312,4.60277970813065,0.217260017513664,-0.396119245689927,-2.11569497667128,-1.71957573098136
"HER42L","HER42L_1A","HER42L_1A_50",5.4,994.79,7.46,1,22502,71502,1.28,-1.98167714568443,-0.231728071188251,4.04114213442466,5.01532801768506,8.40681463340478,4.75827286105868,2.69423809644739,-0.891095590457919,1.61832035849089,3.83919646063902,-2.40344959691808,3.34340593777758,4.66452083941124,NA,3.98383095552187,42341,4.59843977257702,0.217465064120996,-1.06264713997459,-1.76001077091347,-0.69736363093888
"HER42L","HER42L_1A","HER42L_1A_51",5.5,997.36,7.49,1,23618,71989,1.49,-0.161999278876007,0.251136143663551,4.25740644376204,3.65449200111735,4.97856394021323,3.97709067822816,2.27421728776251,0.371179000188075,0.962840958643843,1.78967459815481,-1.72761367567457,1.31796649645642,3.41209540786986,NA,2.77609068533426,44676,4.99597369480607,0.200161182001343,-0.541420744344193,-1.46165847880512,-0.920237734460931
"HER42L","HER42L_1A","HER42L_1A_52",5.6,999.94,7.49,1,24436,72048,1.34,0.815403720078116,0.143161038763788,3.55997108099654,3.54781944344002,1.30276243845468,2.49439269390441,1.80522760701082,0.465002702697582,1.21844779163395,-0.246953617900268,-1.88839276512839,1.16519576717188,3.04265150886962,NA,2.46631315718716,47078,5.10926550739683,0.195722848724982,0.367427735714994,-1.59163328780059,-1.95906102351559
"HER42L","HER42L_1A","HER42L_1A_53",5.7,1002.52,7.49,1,25976,74667,1.58,-1.76120035962747,1.37157488766382,4.02762394448879,2.74106974064534,2.81581940054659,2.75262688015062,1.52539050749519,1.17266719370564,-0.488832163339406,2.26028975798639,-1.09866291132655,0.590379603561366,2.78248754506403,NA,1.76892526792205,49560,5.38412984670875,0.185731033327751,-0.103317614028026,-1.29432327154554,-1.19100565751751
"HER42L","HER42L_1A","HER42L_1A_54",5.8,1005.09,7.49,1,26704,76743,1.32,-0.601125961162496,0.232754172867964,2.39808645838754,2.05098499607124,1.6852192722641,1.80922532362616,1.51502817962917,NA,-0.213257950450324,-0.433558909876605,-0.686238889998857,1.95375219584191,2.37065478245269,NA,1.9356459002754,51764,5.31576378721327,0.188119720896071,-0.133947972509739,-1.52097093111177,-1.38702295860203
"HER42L","HER42L_1A","HER42L_1A_55",5.9,1007.67,7.5,1,26681,77064,1.11,-1.18606627921786,1.49091284729701,1.8905187445987,1.97035770077984,3.69939022170366,3.50493061394123,1.90110999395558,-0.708100715565358,-0.293053651166539,1.43219159326871,-0.583161554180294,1.00415061813468,1.96981741862911,NA,1.23905135289518,50045,5.61358530461213,0.17813927209379,-0.938982143076226,-1.6760235171934,-0.737041374117171
"HER42L","HER42L_1A","HER42L_1A_56",6,1010.24,7.49,1,24915,67606,1.44,-0.587803954463863,0.115597618989625,0.886806277162959,1.12180993175561,0.763251560392863,1.78835981096209,0.813987930374582,0.274530232864382,-0.530787574150934,1.96996901293936,-0.882539548799107,0.850491005945964,1.38532626767108,NA,0.949730381335834,49161,5.74732363436728,0.173994029850746,-0.309698203016156,-1.84726761293784,-1.53756940992169
"HER42L","HER42L_1A","HER42L_1A_57",6.1,1012.82,7.47,1,26262,71536,1.26,-0.509441934959331,-0.701290489722242,1.10855605028666,1.677751096061,1.35754023161472,1.20012862468258,0.825250956614487,0.556915649827229,0.844993451392705,1.02197766429917,-0.120090377523462,-0.56812275566429,1.41911546221115,NA,1.48021835875096,51885,5.50677200902935,0.181594589055134,-0.528946164879186,-1.94017947434633,-1.41123330946714
"HER42L","HER42L_1A","HER42L_1A_58",6.2,1015.4,7.46,1,26429,71695,1.34,-0.800014460845753,0.493510437244643,0.601135175492727,1.22036433796338,1.19853444520495,1.28181865869628,0.714635949436547,0.933989420816168,2.39593676110999,0.936046442752935,-0.275373132123041,0.121429310319991,1.5411788619639,NA,0.901740859946927,52394,5.77012533919111,0.173306460642705,-0.783434027232046,-2.09506685958292,-1.31163283235087
"HER42L","HER42L_1A","HER42L_1A_59",6.3,1017.97,7.45,1,26595,72971,1.36,-0.0615287971055578,1.66131803183832,0.976674105219106,1.59563481123559,1.23798995468574,1.55736405119388,0.922928744021533,1.35359860836945,0.29699915511452,0.961499366234872,-0.282818372056043,0.838371391449302,1.41764033545148,NA,1.64846001935812,52320,5.43463288648383,0.184005069134853,-0.544604468526983,-1.98711769588402,-1.44251322735704
"HER42L","HER42L_1A","HER42L_1A_60",6.4,1020.55,7.44,1,26522,71348,1.24,0.83055118422388,1.59301038305568,1.95184166429316,0.992791627317712,1.53669029845384,1.45224345852618,0.905038241796516,1.54472537449638,0.307352580796408,0.223628177076103,-0.786688619092074,0.076581684895324,1.63613634251711,NA,2.43315933635258,51410,5.12169564181948,0.195247837812703,-0.22551228514976,-1.26343422954734,-1.03792194439757
"HER42L","HER42L_1A","HER42L_1A_61",6.5,1023.12,7.44,1,26123,71463,1.41,-0.164058364043272,0.524663308789073,1.10735720559605,1.01269710022801,1.05810689933343,0.990316440151552,0.666969381720718,0.206549526001736,1.15583430643483,-0.592603893512702,-0.926688499312577,1.87839762439339,1.73235778138971,NA,1.75008751787658,52983,5.39196525515744,0.185461135722916,-0.367292534603135,-1.66303192891618,-1.29573939431304
"HER42L","HER42L_1A","HER42L_1A_62",6.6,1025.7,7.44,1,27587,77092,1.37,-1.54736508342093,1.18158218099426,1.19612888012971,1.36764248586628,0.994081871592488,1.5682133186265,0.972563905783607,-0.94732349935387,-0.610626738418784,1.23701045848513,-0.637861598724372,2.93931870791737,1.42089542757466,NA,1.55080359961272,55139,5.47627437162321,0.182605898123324,-0.279960026357871,-1.77190555856562,-1.49194553220775
"HER42L","HER42L_1A","HER42L_1A_63",6.7,1028.28,7.45,1,28389,77407,1.35,-0.245487513875225,-0.330875313788211,1.83145001189378,1.83738999563819,1.53828872934045,1.09543407455434,0.86112353759915,0.691941109254944,0.132276566805725,0.455996398315769,0.0444055898090075,1.11134859550056,1.66759989274902,NA,1.52819158834539,55624,5.48600746268657,0.182281924842714,-0.273375676800543,-1.65461405026298,-1.38123837346243
"HER42L","HER42L_1A","HER42L_1A_64",6.8,1030.85,7.45,1,28369,79674,1.35,0.913194185422049,2.4157341647564,1.28987209749561,1.38770047013794,1.57008922364306,1.93705076885272,0.984346766809841,-0.327142901488173,1.02781187964101,2.42993140585602,0.219689575752995,1.77238398610139,1.60765631720658,NA,1.25548622558987,56060,5.60617487626679,0.178374742506411,-0.532596478887219,-1.7309354654949,-1.19833898660768
"HER42L","HER42L_1A","HER42L_1A_65",6.9,1033.43,7.44,1,27252,75623,1.39,0.568019142947568,0.588704673818246,0.94827311112294,0.782614017253516,1.19693878503063,1.41594575252375,0.880163412577156,-0.448045779163463,0.269001978088367,-0.077798143599778,-0.542959193909146,0.894589553335689,1.66720024341777,NA,1.07379855253658,54818,5.68920073215375,0.175771614868198,-0.539982208057446,-1.63974326192943,-1.09976105387198
"HER42L","HER42L_1A","HER42L_1A_66",7,1036,7.43,1,27144,74959,1.38,-0.919460721253525,2.19766377613606,1.97234797283767,1.18223704150871,1.42207463254314,1.57461931233923,0.976971097425783,NA,0.732502120298189,2.64742836424954,-0.150242677877127,0.172420605597236,1.12137202210448,NA,1.28601644421166,53689,5.59246070726916,0.17881216379405,-0.163629423781802,-1.34373474670109,-1.18010532291929
"HER42L","HER42L_1A","HER42L_1A_68",7.2,1041.16,7.45,1,27145,74835,1.37,-1.85448498289927,0.404139810531784,0.663367181093102,1.27889777733013,1.25376080337567,1.07911382499179,0.599540624259181,-1.00601817577166,1.6366325153921,1.4730300499646,-0.4526442389981,NA,1.12515904773797,NA,1.08035636440832,55562,5.68616125150421,0.175865571827648,-0.764972915131201,-2.07232407391097,-1.30735115877977
"HER42L","HER42L_1A","HER42L_1A_69",7.3,1043.73,7.46,1,28080,75415,1.27,0.655673101346785,0.484318704590222,0.652613541008943,0.724357287410327,1.05889395385081,1.29709651273785,0.669910986815289,-0.769269789213717,1.15507865344312,0.768971712527326,-0.120015490110436,-0.0186951758964569,0.748924149328478,NA,0.850021302293882,56255,5.79490276603455,0.172565449391362,-0.664573808115889,-1.81036465705909,-1.1457908489432
"HER42L","HER42L_1A","HER42L_1A_70",7.4,1046.31,7.47,1,27730,74784,1.33,-0.447559706393338,0.471805694134475,1.26349657106577,1.10908821208615,0.962851197226263,0.857990385908171,0.554233710309698,-0.938349095404981,0.646226558159815,1.20595782379648,0.0378496198123623,-0.160389427601663,0.960408126706504,NA,0.752296294765103,55669,5.8423058013766,0.171165295689311,-0.225083416132036,-1.62389599560933,-1.39881257947729
"HER42L","HER42L_1A","HER42L_1A_71",7.5,1048.88,7.47,1,27498,75146,1.37,-0.868061937433227,-0.750182713207714,0.371603547568344,0.715082424351699,0.820641603549756,0.735698729268881,0.559162332395199,NA,0.726230841370134,1.35845530261089,-0.0829606666859573,-0.509542180185887,0.96522345843162,NA,0.838435895025386,56410,5.80048221820374,0.172399459627975,-0.75377180237638,-2.04538603726734,-1.29161423489096
"HER42L","HER42L_1A","HER42L_1A_72",7.6,1051.46,7.47,1,28034,76416,1.25,-0.0241076838398437,1.1786543073174,0.357462550861283,0.82720703750046,1.27200166191961,1.10079428900804,0.623360026826088,2.06316388268347,0.670168598078702,0.48589457638541,-0.0754669433352501,0.79601096717694,1.04544417360133,NA,0.821365483937431,56669,5.8087228162922,0.17215488354776,-1.03667298922782,-2.12026353620009,-1.08359054697227
"HER42L","HER42L_1A","HER42L_1A_73",7.7,1054.04,7.49,1,27646,76741,1.25,-0.297845201690445,0.58546293210098,0.79029046381167,0.580880730884144,1.32829899681498,1.10629017306526,0.72317429489499,0.993874379737848,1.92905980147596,0.822754572863737,0.317584408067687,-0.434820569733015,1.37088319148428,NA,0.627986429946211,55796,5.90373669883692,0.169384247809867,-0.71219537553064,-1.6272274539976,-0.915032078466959
"HER42L","HER42L_1A","HER42L_1A_74",7.8,1056.61,7.51,1,28546,76702,1.35,-0.446289976076628,2.90472590800302,0.478217590252807,0.835278892323177,1.00073288685003,1.56204834223929,0.774795474575961,1.4936965203959,0.0233348331795994,NA,0.175619606098386,2.51185480716195,1.28608609498198,NA,0.711034814701542,55621,5.86255397902529,0.170574122400875,-0.77192805841306,-2.01271483586171,-1.24078677744865
"HER42L","HER42L_1A","HER42L_1A_75",7.9,1059.19,7.5,1,27495,73171,1.09,-1.1826904700079,0.180927966116508,0.513975844569382,1.09587893750561,1.18879178140143,0.984053162984471,0.36838775436928,1.48424524789431,-0.670772248131349,1.71804720427699,0.0142383686571384,-0.0383550208328589,0.702324220885852,NA,0.319706358297754,55873,6.06180485338726,0.164967369320907,-0.849545052344108,-2.1104517784224,-1.26090672607829
"HER42L","HER42L_1A","HER42L_1A_76",8,1061.76,7.49,1,27874,76461,1.27,0.539926671878615,-0.265219951440614,1.10125259544831,0.511344921068943,1.60722958497375,1.05634794419569,0.728391542437979,0.111331360158246,-0.670444278466252,1.67421509007888,0.0991729112922944,NA,0.372836133500379,NA,0.4387888042214,56733,5.99975323874152,0.166673521427984,-0.650812816733385,-1.39017284044846,-0.739360023715077
"HER42L","HER42L_1A","HER42L_1A_77",8.1,1064.34,7.49,1,28454,76433,1.34,0.287789606573561,0.155703681943717,0.80458126303593,0.610596853131559,2.4380360894596,0.863862713763402,0.621602509959284,0.802691372407025,2.26163657057077,3.09295827619684,0.432955123766169,0.54450698355703,0.499819349411734,NA,0.32621097763147,56460,6.05838229778722,0.165060564164999,-1.14938461404153,-1.6353492942186,-0.485964680177068
"HER42L","HER42L_1A","HER42L_1A_78",8.2,1066.92,7.49,1,26919,71657,1.4,0.586894324544265,0.719063470346024,0.56234525633539,1.17343620260782,0.63820524019514,0.830463148990117,0.482180134941492,NA,-0.775468267612145,0.652059845567338,-0.106576460621617,-0.789634633573341,0.747413784765083,NA,0.356384989884987,54115,6.04255596043727,0.165492881910792,-0.451274644139459,-2.10546710695733,-1.65419246281788
"HER42L","HER42L_1A","HER42L_1A_79",8.3,1069.49,7.47,1,26617,72177,1.36,-0.274809018394738,-0.209331714549972,0.593344159765595,0.219968068304957,0.967982084906693,0.49250755755775,0.175208157512117,0.386500532284915,-0.860660598048138,0.00207080851508808,-0.558865348514382,0.834645365010143,0.541827357752358,NA,1.13700446948546,56617,5.66003999529467,0.176677196774462,-0.655689618025045,-1.52509676400035,-0.869407145975305
"HER42L","HER42L_1A","HER42L_1A_80",8.4,1072.07,7.44,1,27110,74975,1.36,-0.24457611529959,0.0261189847231952,1.49447986596109,0.667131654152396,0.402608500276756,0.942801833505553,0.477753046191815,0.28948308007006,0.106872218241151,-0.967022975691112,-0.387145229973155,1.60455913855938,0.825077017414069,NA,1.17634234064855,57002,5.64204148217199,0.177240809582817,0.317921957641499,-1.28329512164774,-1.60121707928924
"HER42L","HER42L_1A","HER42L_1A_81",8.5,1074.64,7.43,1,28316,75249,1.36,-0.126802048868294,-0.141704098856437,1.0477452268049,0.503471470127841,0.24026505632936,0.04552785313763,0.289138834064063,1.22003371702543,1.15327761120107,0.176125287575556,-0.457633333089447,0.362478211372505,0.861864849728023,NA,0.831386152066217,58180,5.80388258683195,0.172298454532632,0.255061154282515,-1.41595482037077,-1.67101597465329
"HER42L","HER42L_1A","HER42L_1A_82",8.6,1077.22,7.45,1,28648,77924,1.18,-0.897907680367612,-0.184372871785506,0.974147393698497,0.812260944381635,0.674544612150565,0.919427035187232,0.583607539490531,0.171456142576617,0.75013526188547,1.94411233797098,-0.182396417628156,0.940521580528557,0.870500052057428,NA,0.891695678882556,57973,5.77492111721398,0.173162538449085,-0.189620859275566,-1.63974326192943,-1.45012240265386
"HER42L","HER42L_1A","HER42L_1A_83",8.7,1079.8,7.47,1,28606,76609,1.36,0.11768764747941,0.764462666296637,0.637869656017793,0.715921298200099,0.722272391271507,0.773297055466875,0.474101684174475,0.431664466535899,-0.259943980215465,0.170346498769157,0.0354309200815143,NA,0.645924555083445,NA,1.01777972976185,57812,5.71529794401208,0.174969005954921,-0.455136717905402,-1.81690365102908,-1.36176693312368
"HER42L","HER42L_1A","HER42L_1A_84",8.8,1082.37,7.47,1,28861,75874,1.41,0.939459385357806,-0.810613857459899,0.632051425386708,0.523972058353339,0.698243485604972,0.640175059847147,0.382721556900675,-0.182020234428771,0.0626535800918123,0.0229322123853709,0.354172241335509,1.37640960070371,0.878351926600889,NA,0.864320016142602,57963,5.78803138540813,0.172770314017481,-0.441832752279039,-1.70727016167114,-1.2654374093921
"HER42L","HER42L_1A","HER42L_1A_85",8.9,1084.95,7.48,1,28133,74823,1.32,0.249305118236305,-0.295724905506346,0.561221128119715,0.362745366156903,0.65017727913484,0.56634232636744,0.531239926414662,-0.394572248880437,1.14519861067915,-0.678963293978434,0.189110880260333,0.0639947685462376,0.530774815075391,NA,0.442405610833938,56340,5.99788846106074,0.166725341175009,-0.461509005254313,-1.65643628253877,-1.19492727728446
"HER42L","HER42L_1A","HER42L_1A_86",9,1087.52,7.49,1,27086,72053,1.23,-1.45387207050747,-0.597451181698798,0.78547392022723,0.441265116003862,0.59254924481924,0.62729227986121,0.351283454780419,0.182738273346822,1.61808484203716,1.36552369372814,-0.185069982995879,0.615751964329599,0.840080339572466,NA,1.07405295666399,55205,5.68908275778505,0.175775259839836,-0.247676737838082,-1.54184462130157,-1.29416788346349
