"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,2721,30027.1411245865,1555.32988956383,30430,30269.2172714745,894.0078,17661,32466,14805,-3.30172892026913,17.1533654810833,29.8166087944943,29599,30916
"cps",2,2721,76610.3983829474,3031.42106104067,76285,76457.850711989,2176.4568,62810,89844,27034,0.377327195209004,2.19046596616474,58.1141637378214,74932,77919
"S",3,2721,82.4127159132672,19.828729157735,82,82.2632062471291,19.2738,0,217,217,0.165879144316423,0.86503767944599,0.380128655763161,69,96
"Cl",4,2721,180.6927600147,25.3423119460168,180,180.195682131373,25.2042,79,425,346,0.442705536426229,3.12016705343328,0.485827351684421,163,196
"K",5,2721,71.608967291437,64.1158990250734,55,60.4983922829582,25.2042,0,755,755,5.09513373282194,36.5616185341269,1.22914032036896,41,79
"Ca",6,2721,542.832782065417,260.404096970571,482,505.012402388608,112.6776,274,3567,3293,6.18901842254692,52.3201458062562,4.99210305154777,423,596
"Ti",7,2721,102.837559720691,109.221422769024,68,83.5057418465779,48.9258,0,1632,1632,4.40121399959467,35.8494614703029,2.09384032065077,42,125
"Mn",8,2721,65.0635795663359,74.6363537050671,41,51.78318787322,37.065,0,734,734,3.10103741357858,15.5739017107878,1.430823759772,21,83
"Fe",9,2721,6360.84785005513,5672.10668966132,4237,5244.32108406063,2935.548,649,33505,32856,1.88938695977969,3.37196003386029,108.737694389512,2706,7808
"Co",10,2721,76.5560455714811,58.4852284739563,68,71.3564538355535,59.304,0,356,356,0.805319072732053,0.567216247441072,1.12119698166001,31,111
"Ni",11,2721,185.549062844542,37.6086548437747,186,185.643546164446,37.065,13,449,436,0.0790107006851332,1.4466321558323,0.720980517566251,161,210
"Zn",12,2721,70.1830209481808,48.6780270198679,67,67.0344510794672,48.9258,0,362,362,0.64557491910981,0.567154326574456,0.933187035289502,34,100
"Br",13,2721,3793.88166115399,649.303123575489,3783,3778.64905833716,530.7708,293,7293,7000,-0.00228887646104654,5.57295962753629,12.4475311344545,3410,4120
"Rb",14,2721,56.4663726571114,77.7184614799823,15,41.5902618282039,22.239,0,568,568,1.68520186292644,3.24526455448145,1.48990961827941,0,94
"Sr",15,2721,709.145167217935,367.054997511467,614,660.354157096922,235.7334,81,3733,3652,3.05160944006836,15.9837259487897,7.03666491610512,488,848
"Mo_inc",16,2721,53839.072399853,4840.40311249461,55521,54715.2999540652,2514.4896,21263,60022,38759,-2.58417778397233,9.90623045129403,92.7934369302049,52320,56865
"Mo_coh",17,2721,8572.32194046307,350.938828034339,8632,8609.79145613229,271.3158,6195,9355,3160,-1.48730095935903,4.22903099504285,6.72770826080671,8425,8801
