"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Cl","Ca","Ti","Mn","Fe","Ni","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42L","HER42L_1A","HER42L_1A_146",15,1160.57,7.61,1,26041,78528,1.45,-1.59596136853952,-1.53570217702133,-0.117750496030743,-1.15991283705928,-1.61477070049702,3.39256802664781,-1.51257975960047,-1.91519179872623,1.3501107973365,-1.61477070049702,0.209165909006525,3.91199259060131,2.20280251437946,5.52511479059413,0.180991714724622,-0.438254930931155,-1.48302398757844,-1.04476905664729
"HER42L","HER42L_1A","HER42L_1A_147",15.1,1161.51,7.61,1,24547,72411,1.27,-1.50882477810728,-1.65910698115662,0.0270416908455408,-1.45231256784394,-1.33330927578233,3.19497986586981,-1.665886668142,-2.36585981377234,1.22976214685501,-1.42521063806615,0.833651643914067,3.88754741263668,2.23752796274955,5.20765852319517,0.1920248794244,-0.0568334747631659,-1.54044504094715,-1.48361156618398
"HER42L","HER42L_1A","HER42L_1A_148",15.2,1162.44,7.61,1,25053,72729,1.42,-1.77060855106141,-1.39033369178181,-0.130308527244656,-1.14698743315008,-1.61220254566402,3.17465205150871,-1.87265780541559,-1.55646056265578,1.25236132827627,-1.5932745357785,0.48928713323758,3.89263692162779,2.2638962181015,5.09799260433175,0.196155639604166,-0.627103768242954,-1.64634246936955,-1.0192387011266
"HER42L","HER42L_1A","HER42L_1A_149",15.3,1163.38,7.6,1,26975,82563,1.62,-1.28655168861893,-1.15921226624233,0.203713333869728,-0.377695935232298,-0.975985322333566,3.79649996541579,-1.60346339938565,-1.33719542143769,1.68544430503623,-6.37414802385132,0.60778665330507,4.23808935247216,2.58271844700282,5.23556701030928,0.191001279905484,-0.912557062322106,-1.49506520406376,-0.582508141741655
"HER42L","HER42L_1A","HER42L_1A_150",15.4,1164.31,7.61,1,27102,84935,1.67,-1.43643714682633,-1.52213186793121,0.0107659673805514,-1.09927501711118,-1.23576645136418,3.46658065822133,-1.80631130983179,-2.02422381172845,1.22345071230851,-1.99847131562604,0.375251240229438,3.84605517857731,2.20051316370206,5.18435114503817,0.192888169034823,-0.338550519322851,-1.4509087288956,-1.11235820957274
"HER42L","HER42L_1A","HER42L_1A_151",15.5,1165.25,7.61,1,25776,80437,1.37,-1.22628079524981,-1.70664721153109,0.107996551530555,-1.12195173919864,-1.24361225160145,3.14690099694975,-1.82443024718747,-2.44525676616779,0.970561884048547,-0.85223188337502,0.456037040552956,3.69658056939439,2.04233385183506,5.22969260954872,0.191215827518071,-0.104670622563889,-1.33681430385652,-1.23214368129263
"HER42L","HER42L_1A","HER42L_1A_152",15.6,1166.19,7.61,1,25774,78225,1.42,-1.47169251131596,-1.5308813827063,0.10858881682668,-1.04349915213024,-1.30773783139209,3.34654766915035,-1.7865607240719,-1.67492075292923,1.33445048008168,-2.78060020882043,0.48402163783597,3.98591011377105,2.33637384570043,5.20510204081633,0.192119192315232,-0.43020471428392,-1.58486090009818,-1.15465618581426
"HER42L","HER42L_1A","HER42L_1A_153",15.7,1167.12,7.61,1,26393,77720,1.26,-1.70944840096315,-1.62721030272618,-0.059417091563798,-0.308969404851305,-1.32808084443405,3.20173481416144,-1.37297616434194,-3.56004837021414,1.39385622604527,-1.61413822115883,0.685846090135161,3.99488154285208,2.30397012705945,5.42499354505551,0.184332016562753,-1.40588537059706,-1.65582711506599,-0.249941744468934
"HER42L","HER42L_1A","HER42L_1A_154",15.8,1168.06,7.61,1,27291,80032,1.44,-1.76844424589767,-1.56707449413302,-0.0456776481565694,-1.00476691453189,-1.38895462419277,3.20876683615911,-1.36812053728993,-3.20199149186811,1.55048573306883,-1.31785870250904,0.468986751916587,4.06755786396947,2.36709147346501,5.4770518026332,0.182579978432782,-0.767808709328965,-1.72911407317185,-0.961305363842882
"HER42L","HER42L_1A","HER42L_1A_155",15.9,1168.99,7.61,1,28099,84020,1.47,-0.86941397503021,-0.939311414647588,0.172784224357808,-0.292468802129329,-0.921373713960921,3.66698935371079,-1.45467219357897,-2.44565381805471,1.78608371889631,-6.33747411616534,0.561240418164647,4.38830113375382,2.6849691846837,5.49275887038378,0.182057873574583,-0.578801028656771,-1.04493733194607,-0.4661363032893
"HER42L","HER42L_1A","HER42L_1A_156",16,1169.93,7.61,1,28471,83167,1.38,-1.4248529733111,-1.50161698952294,-0.0142265115316798,-1.06130515008461,-1.47020079328956,3.21455204214279,-1.51770312727456,-1.5562754020608,1.43945687149319,-2.69500768451834,0.359489898261904,3.98545069307779,2.24223912661793,5.7162638469285,0.174939440651839,-0.365055569770288,-1.41436209745424,-1.04930652768396
"HER42L","HER42L_1A","HER42L_1A_157",16.1,1170.87,7.61,1,28486,84347,1.43,-1.69507091072184,-1.30100843471149,-0.188728507314712,-1.23018238214287,-1.44375648244093,3.31365780510384,-1.39723646680604,-2.49584875547415,1.49313529109013,-1.40738883827006,0.00160511036594027,4.04638302249277,2.30443954882942,5.70901383867348,0.175161600279525,-0.467431831857364,-1.51165893422867,-1.04422710237131
"HER42L","HER42L_1A","HER42L_1A_158",16.2,1171.8,7.62,1,27690,84160,1.3,-1.93410944721691,-1.5824055160002,-0.248322863537221,-1.02611751815745,-1.19651050408613,3.32510620736139,-1.57660839831587,-2.1973004996604,1.40837264571653,-1.48815297775401,0.310636397402304,3.96551616107982,2.23989631316815,5.6165882203282,0.178044029715528,-0.91295183060864,-1.69255281914461,-0.779600988535966
"HER42L","HER42L_1A","HER42L_1A_159",16.3,1172.74,7.62,1,26787,82786,1.26,-1.35625040982236,-1.3959156662148,0.28058647679985,-0.882780572600143,-0.855475121909875,3.51903172742404,-1.4193085457895,-4.1513119879142,1.58584664789899,-2.34451464132161,0.464708214097953,4.11602026384911,2.43936361550254,5.3481897627965,0.186979154508742,-0.475574674295191,-1.64132626580093,-1.16575159150574
"HER42L","HER42L_1A","HER42L_1A_160",16.4,1173.67,7.62,1,27694,83276,1.41,-1.80825504888974,-1.68262883577233,-0.183191818552556,-0.862481964451075,-1.46505632950757,3.39241476265032,-1.51077857884567,-3.01485597562194,1.54123453060691,-1.11905264662081,0.328563605373401,4.03567728786992,2.34841101176113,5.40522875816993,0.185006045949214,-0.95061547441523,-1.63141681915288,-0.680801344737646
"HER42L","HER42L_1A","HER42L_1A_161",16.5,1174.61,7.62,1,28174,84909,1.52,-1.55497150041871,-1.35255407962162,-0.0104140479184665,-0.881242405715864,-1.67757382251104,3.42096616925185,-1.46902907061798,-2.18598689987165,1.67258449128076,-2.99390959502402,0.503416632063296,4.10520287277854,2.4235112563249,5.3751649670066,0.186040801749922,-0.676886659688165,-1.54961941722319,-0.872732757535025
"HER42L","HER42L_1A","HER42L_1A_162",16.6,1175.55,7.61,1,28632,87446,1.38,-1.81875737422009,-1.54909380727099,-0.140326590299042,-1.0419111747835,-1.32716311238199,3.50463967672497,-1.67143265946323,-1.95455891537916,1.56131905121458,-2.04986909518348,0.0948919126169984,4.052756611272,2.33950547715294,5.54753040456689,0.180260391033958,-0.781158057882659,-1.68491637361001,-0.903758315727347
"HER42L","HER42L_1A","HER42L_1A_163",16.7,1176.48,7.6,1,28471,87819,1.26,-1.81997131018025,-1.63149588781192,-0.276356694471821,-1.11211798223061,-1.53228923772847,3.50086829371661,-1.64384172363422,-2.50573838344257,1.4897603441429,-1.0016609866663,0.325743358449366,3.96560731971638,2.2414928901409,5.60814087023096,0.17831221132625,-0.711631995234048,-1.5494660625903,-0.837834067356253
"HER42L","HER42L_1A","HER42L_1A_164",16.8,1177.42,7.61,1,28408,87690,1.42,-1.68296725289185,-1.66049439703979,-0.355169098453571,-1.15300767453932,-1.60117781988337,3.3638611571591,-1.47817284024584,-1.68866527400649,1.34628771270078,-1.36451352177332,0.326618626372791,3.82421032380844,2.12319005879245,5.4801010739103,0.182478386167147,-0.53230751258189,-1.33198901626235,-0.799681503680458
"HER42L","HER42L_1A","HER42L_1A_165",16.9,1178.36,7.61,1,27634,83537,1.48,-1.578161161433,-1.62725077162952,-0.172592667700242,-1.0401631630299,-1.60240477304299,3.418120107791,-2.63571196330334,-1.82862052339417,1.55472617085089,-1.37803498000554,0.673445746676655,3.95297732820407,2.26367065001609,5.41629191828344,0.184628157988376,-0.540501391912107,-1.41010500981361,-0.869603617901502
"HER42L","HER42L_1A","HER42L_1A_166",17,1179.29,7.61,1,27560,83819,1.39,-1.88054793911238,-1.42931441254864,-0.0575995011919067,-0.883324876324982,-1.22530003114343,3.48078302613921,-1.78598935648737,-1.99420725758491,1.49723700192503,-2.41365860766781,0.453760025416452,3.96877684083447,2.26938508774627,5.47120145947355,0.182775210784547,-1.00246842811521,-1.82991123519243,-0.827442807077224
"HER42L","HER42L_1A","HER42L_1A_167",17.1,1180.23,7.6,1,27398,82079,1.34,-1.15482726773755,-1.66928265955412,-0.256080845514303,-0.861725127816429,-1.46696043605349,3.26928143679332,-1.64532941853163,-2.32088083720119,1.39439142826915,-1.77801585969058,0.383285863874622,3.88064202167235,2.22550170148986,5.23433645781944,0.191046182846371,-0.294025546373956,-0.900900175245704,-0.606874628871748
"HER42L","HER42L_1A","HER42L_1A_168",17.2,1181.16,7.6,1,27419,82092,1.51,-1.62374949107775,-1.56349029955955,-0.22051862042696,-0.847220701578753,-1.46871189323226,3.28666503526388,-1.67471593466978,-2.69782067082974,1.49210951535212,-1.32987544837805,0.396522115557232,3.97591393300869,2.27489246057092,5.48010576680937,0.182478229901431,-0.7798981069686,-1.40793353622337,-0.628035429254772
"HER42L","HER42L_1A","HER42L_1A_169",17.3,1182.1,7.61,1,28399,85400,1.45,-1.36881257962559,-1.60338482676342,-0.100585385432643,-1.19409562221686,-1.62664168892769,3.38167719887966,-1.71258411872842,-1.91040986205834,1.4433245992565,-1.77200753919922,0.343346003503318,3.92099137774812,2.19918244356459,5.59522893420546,0.178723696878009,-0.175448677506193,-1.27150342002319,-1.09605474251699
"HER42L","HER42L_1A","HER42L_1A_170",17.4,1183.04,7.63,1,28000,85183,1.42,-1.95084534211051,-1.46925653852955,-0.258500509655506,-1.24089104323419,-1.34163261303572,3.45651642422032,-1.96793977546981,-1.85399551612059,1.37254318149318,-1.19607702744439,0.260404710580212,3.94255311250786,2.2471209367987,5.44956698930209,0.183500817948119,-0.714289617133754,-1.69929424155596,-0.985004624422207
"HER42L","HER42L_1A","HER42L_1A_171",17.5,1183.97,7.64,1,27904,84647,1.44,-1.75969760460298,-1.5138626420867,-0.204144780663861,-0.972731668825382,-1.27041382461175,3.58161643930787,-1.55977234339078,-2.23298530904991,1.57484608792539,-2.43658426429115,0.295896254317964,4.1194836122633,2.37835004370799,5.70442061208475,0.175302641232575,-0.791458112803508,-1.56205172091136,-0.77059360810785
"HER42L","HER42L_1A","HER42L_1A_172",17.6,1184.91,7.64,1,28876,86829,1.31,-1.51053639165407,-1.62015611667129,-0.112021919199404,-1.12903556398463,-1.40190255065127,3.50656248571337,-1.92423199889875,-2.3633137178059,1.46477010966959,-1.36816441101942,0.266543914910936,3.95593155780484,2.23555460178602,5.58722580645161,0.17897970023787,-0.383241971323454,-1.40264349912142,-1.01940152779797
"HER42L","HER42L_1A","HER42L_1A_173",17.7,1185.84,7.64,1,27842,84079,1.4,-1.45222427854789,-1.19121045317827,0.0628386891278382,-0.995465876052179,-1.32602967598723,3.58609444429678,-2.00892035637998,-3.54936539732713,1.56520081961736,-1.38988114797376,0.269915556402401,4.04996439765463,2.37908327834744,5.3173979203652,0.18806190828226,-0.458912942551577,-1.51964191331739,-1.06072897076581
"HER42L","HER42L_1A","HER42L_1A_174",17.8,1186.78,7.64,1,26207,76974,1.45,-1.71037987367568,-1.37941729286544,-0.141763955761839,-1.16626827227623,-1.47804789630707,3.34767712731179,-1.9144752300192,-2.72776672242121,1.45541969174879,-1.36842817128985,0.652648829278025,4.04299830142433,2.38780346485358,5.234640439392,0.191035088575472,-0.547359367098447,-1.57473411442578,-1.02737474732733
"HER42L","HER42L_1A","HER42L_1A_175",17.9,1187.72,7.63,1,27225,80013,1.36,-1.2531360571351,-1.38251519465886,-0.0887723909042113,-1.15166659697024,-1.37700553884789,3.41423375185099,-1.82742203481832,-2.97009431328046,1.47128427361396,-1.76882787055226,0.481179406361873,4.07572934790351,2.37701321743701,5.46749903462479,0.182898980624809,-0.101940038342994,-1.1677135553641,-1.0657735170211
"HER42L","HER42L_1A","HER42L_1A_176",18,1188.65,7.64,1,27202,79134,1.47,-1.29524596396274,-1.43474752357377,0.205353168437207,-1.10600396432421,-1.61826740285983,3.43425981677342,-1.79915114488416,-2.19603250930093,1.49796204547977,-2.52738964525537,0.374816570287793,4.11052347940331,2.35392307377953,5.79336043360434,0.172611390480646,-0.190144282475164,-1.50465896120092,-1.31451467872576
"HER42L","HER42L_1A","HER42L_1A_177",18.1,1189.59,7.66,1,26728,77149,1.29,-1.45182255513522,-1.38897465147556,0.083590541770711,-1.11535031851401,-1.59700456497972,3.1764833300388,-1.97169801442113,-1.9808304979844,1.42281037909023,-1.92724625185029,0.455515319133854,3.97913391417322,2.3153933701535,5.27955511122219,0.189409898927735,-0.338023827312632,-1.53966834187898,-1.20164451456635
"HER42L","HER42L_1A","HER42L_1A_178",18.2,1190.52,7.65,1,26317,77446,1.65,-1.84854167051,-1.29882695355729,0.255382200929023,-1.00370990261799,-1.38177603653804,3.27829175132121,-2.54168885106995,-2.5947986763839,1.47251721345029,-1.23615584659452,0.53594117242798,4.04057505958209,2.3227905395611,5.57277807344332,0.179443714933747,-0.849779251238589,-2.11152985623134,-1.26175060499275
"HER42L","HER42L_1A","HER42L_1A_179",18.3,1191.46,7.64,1,26566,79632,1.33,-1.41967262187832,-1.00384472673461,0.489869883006122,-0.651302020080784,-1.04059426894335,3.73294135869793,-1.30885825553803,-6.27170288579793,1.82541904512078,-2.30141097224581,0.900721691326911,4.35582471074051,2.69260906232658,5.27679713481709,0.189508896107044,-0.77258401120798,-1.91622760462484,-1.14364359341686
"HER42L","HER42L_1A","HER42L_1A_180",18.4,1192.4,7.64,1,26104,76989,1.44,-1.60796014918847,-1.79667150408119,-0.175001023211459,-0.914812968628523,-1.510914360039,3.26158110549412,-1.79667150408119,-1.86018490980352,1.34082739010033,-1.75893117609835,0.585009102577613,3.96651614630344,2.2672138506562,5.47072042300066,0.182791282076064,-0.696347183290616,-1.43782801123507,-0.741480827944457
"HER42L","HER42L_1A","HER42L_1A_181",18.5,1193.33,7.64,1,26703,79546,1.36,-1.93983153563065,-1.9775718636135,-0.107250071882344,-1.17954505223308,-1.34896320419113,3.39708313041553,-1.57853764583563,-2.51108889858156,1.41912824095376,-1.00156189703772,0.508936067541473,4.01770751315477,2.30149521694009,5.56402398401066,0.179726040519182,-0.765250474461289,-1.8404012764504,-1.07515080198911
"HER42L","HER42L_1A","HER42L_1A_182",18.6,1194.27,7.64,1,27644,84286,1.44,-1.73355844132866,-1.29386016157825,-0.0466068488938538,-1.02192644609461,-1.18466086961326,3.54387063417666,-1.64779161957123,-2.53705367905747,1.47962959691411,-2.30066490099324,0.388792467032355,4.00896625467783,2.34486401432962,5.28147118301314,0.189341182664465,-0.715452938074244,-1.69306009393701,-0.977607155862767
"HER42L","HER42L_1A","HER42L_1A_183",18.7,1195.21,7.65,1,27935,84879,1.4,-2.06609686718881,-1.34477880966217,-0.215769043809685,-0.686970995547529,-1.22699577400578,3.4979125539194,-1.82221741739542,-2.42959777619794,1.39665840747278,-1.59609323794307,0.370852604733653,3.91716748335383,2.20592887227075,5.53641679957469,0.180622239293259,-1.38629436111989,-1.85839914677425,-0.47210478565436
"HER42L","HER42L_1A","HER42L_1A_184",18.8,1196.14,7.65,1,26604,82849,1.44,-2.03790098680304,-1.60372577281244,0.0499998198227729,-0.852547044680313,-1.21730885967497,3.55767622495362,-1.58503363980029,-1.59122561004821,1.35549908439908,-2.513746891673,0.261767234895883,3.9193439131812,2.25720252823973,5.27115053621078,0.189711903147213,-1.19213834667893,-2.09645288750637,-0.904314540827439
"HER42L","HER42L_1A","HER42L_1A_185",18.9,1197.08,7.66,1,26486,81739,1.45,-1.31984232731961,-1.30931591433262,0.0584838641511048,-0.756454373462763,-1.29373118331592,3.60932655358139,-1.66374954242834,-2.97807040392314,1.45637736111435,-2.82391972409588,0.616193073815946,4.03619472997334,2.36850788624215,5.30046326935804,0.188662754401299,-0.565676412547114,-1.38229702068727,-0.816620608140156
"HER42L","HER42L_1A","HER42L_1A_186",19,1198.01,7.65,1,27437,84949,1.51,-1.8152553918502,-1.42959291103821,-0.162645307550887,-0.962719174801404,-1.40003410879667,3.53928244880981,-1.93211973198951,-1.52390359050945,1.2731096837374,-2.01838007627391,0.327402565753503,3.88508980959609,2.21976578491344,5.28794381584081,0.189109422268133,-0.856776604341747,-1.6585807480937,-0.801804143751951
"HER42L","HER42L_1A","HER42L_1A_187",19.1,1198.95,7.64,1,26216,78109,1.34,-1.6937894338556,-1.38422465015431,-0.0292601391753377,-1.12787242784345,-1.4375706308596,3.6105715799122,-1.95526913391336,-2.37812598473339,1.593489117897,-2.41384406733547,0.547673125774008,4.19802588737061,2.4701967569167,5.62905888827738,0.177649589362534,-0.569768159399441,-1.67174179577026,-1.10197363637081
"HER42L","HER42L_1A","HER42L_1A_188",19.2,1199.89,7.64,1,27974,87142,1.52,-1.45541373408803,-1.29190844909355,0.326428298482681,-0.837387183996191,-1.06764820307927,3.78675090469871,-1.46865896083805,-3.70670553269452,1.63891279447148,-3.2604184300661,0.657188953655943,4.16746308756498,2.51139645498192,5.23919272455463,0.190869099988111,-0.621074832518821,-1.7873346832477,-1.16625985072888
"HER42L","HER42L_1A","HER42L_1A_189",19.3,1200.82,7.64,1,28558,86847,1.25,-1.91118420936953,-1.50571910126137,-0.107996044317852,-1.0964298967148,-1.41250097242926,3.56394386745779,-1.67434181369716,-2.16496473014563,1.50512824688325,-1.81274413655628,0.322715846525096,4.00613257699477,2.28796036663098,5.57492236024845,0.179374695355477,-0.819588278959443,-1.81042476344741,-0.990836484487972
"HER42L","HER42L_1A","HER42L_1A_190",19.4,1201.76,7.64,1,28164,86482,1.37,-1.68416639148651,-1.48634064815659,-0.126021773439961,-0.745625050677536,-1.34323980451592,3.4508228947601,-1.56638335583013,-2.75200702148787,1.36717796206037,-1.36571266036798,0.16625499039013,3.91395459629865,2.17128626245324,5.71318957534065,0.175033575695827,-0.94236297218393,-1.5630975751754,-0.620734602991468
"HER42L","HER42L_1A","HER42L_1A_191",19.5,1202.69,7.63,1,28285,88208,1.41,-1.68207470021367,-1.3739267971696,0.233298724981559,-0.791680312643097,-0.804102832641654,3.72540047442102,-1.73614192148395,-3.73921048437921,1.53409068781976,-2.17797467376299,0.332326941526412,4.09310710480841,2.38688778873701,5.50867720786734,0.181531783814058,-0.894850400636286,-1.92181259747625,-1.02696219683997
"HER42L","HER42L_1A","HER42L_1A_192",19.6,1203.63,7.62,1,28550,86777,1.39,-1.49009688137868,-1.40553949335062,0.0217930551343855,-0.659748579305252,-1.18781600950575,3.57003794240799,-1.60861548161402,-3.04237637997283,1.53633574705224,-2.63691127186467,0.479070129840898,4.05199676897406,2.37187045358226,5.36677387431964,0.186331681456725,-0.833680628695373,-1.51649179992466,-0.682811171229283
"HER42L","HER42L_1A","HER42L_1A_193",19.7,1204.57,7.62,1,28783,89844,1.43,-1.89706172044847,-1.50828353112532,-0.0670367131414625,-0.98788845634318,-1.28513997981111,3.45149696891929,-1.78322657779967,-1.75822527559426,1.2222680154516,-1.50348735886183,0.16449025648059,3.82710264168902,2.12499173058481,5.48608463591308,0.18227936066713,-0.913429499593123,-1.83600417102581,-0.92257467143269
"HER42L","HER42L_1A","HER42L_1A_194",19.8,1205.5,7.63,1,28154,84887,1.41,-1.56494474063765,-1.02456031463012,0.110592973500971,-0.625588735832502,-1.10016305537307,3.82538190919979,-1.18765050949618,-6.3524364834197,1.82676331500339,-1.50824939696111,0.686347057968842,4.3082757270496,2.60623225362774,5.48572163622331,0.182291422407729,-0.944461608840851,-1.68234468324219,-0.737883074401337
"HER42L","HER42L_1A","HER42L_1A_195",19.9,1206.44,7.62,1,28127,82532,1.39,-1.91744506643075,-1.25819943754649,-0.179488303195671,-0.894651614319992,-1.38401961074752,3.47830144544883,-1.67356561663736,-2.78721578267001,1.65783900014764,-1.7115930122266,0.157223196496428,4.11264477851075,2.40017002317074,5.5432380952381,0.18039997251048,-1.02893236803012,-1.74584976792398,-0.716917399893857
"HER42L","HER42L_1A","HER42L_1A_196",20,1207.37,7.62,1,28094,81910,1.25,-1.51504753995163,-1.00599339583402,0.180811604869551,-0.817485341182566,-1.13044757030743,3.7992041452549,-1.16726154343014,-1.95197591751558,1.8873290871302,-6.24243535866397,0.836749035945699,4.44140864850548,2.6851441451795,5.79140127388535,0.172669782788012,-0.702036127977191,-1.70312339651142,-1.00108726853423
"HER42L","HER42L_1A","HER42L_1A_197",20.1,1208.33,7.61,1,28241,83973,1.41,-1.85389369981546,-1.43133415834799,-0.0521269991111584,-1.12684496757983,-1.57704596952939,3.50820759289013,-1.52607952593736,-2.49661002674851,1.53951480646817,-1.87128544252733,0.461539535656436,4.06555617337666,2.36040268120565,5.50280397654856,0.181725535610886,-0.731531423568261,-1.80900127566256,-1.0774698520943
"HER42L","HER42L_1A","HER42L_1A_198",20.2,1209.28,7.62,1,28116,83082,1.53,-1.33915046637311,-1.04322432414624,0.258295297015731,-0.725218521366664,-1.06312547846354,3.71066308794611,-1.56893856040598,-6.35643030318803,1.73825334551079,-1.33915046637311,0.794271154404497,4.32766570567804,2.6060895297615,5.59392619169657,0.178765318978353,-0.616985819594381,-1.6027489242833,-0.985763104688922
"HER42L","HER42L_1A","HER42L_1A_199",20.3,1210.23,7.62,1,28413,85346,1.36,-1.79376893951414,-1.46038471358151,0.0240275034969054,-1.17528328772322,-1.40523289350643,3.36263669349835,-1.35296446496067,-2.96704275695127,1.3905601243352,-1.38113534192737,0.525934973811681,3.9745745380413,2.25807856498118,5.56556556556557,0.179676258992806,-0.621822399738015,-1.82384778377956,-1.20202538404154
"HER42L","HER42L_1A","HER42L_1A_200",20.4,1211.18,7.62,1,29154,87077,1.5,-1.97689939849203,-1.58190559025116,-0.168354512571964,-0.94839667601095,-1.28766611725322,3.29926022590268,-1.62492297533485,-2.34029329267951,1.26940918377741,-0.968143438945784,0.27109750421761,3.90142707014231,2.15538801749948,5.73244734202608,0.17444556231136,-1.03354869532105,-1.81510683322505,-0.781558137903998
"HER42L","HER42L_1A","HER42L_1A_201",20.5,1212.13,7.62,1,29501,88081,1.31,-1.75676097988742,-1.57983027172834,-0.149907048219247,-1.10982664248261,-1.30301787151347,3.36123283252933,-1.6702873818836,-1.8514262064285,1.36659819224948,-1.4483279633306,-0.00448032163315499,3.92885752414111,2.21717613818703,5.5388161086851,0.180543997196794,-0.650022753926191,-1.61203194761115,-0.962009193684956
"HER42L","HER42L_1A","HER42L_1A_202",20.6,1213.08,7.63,1,27167,79444,1.34,-1.46361900651815,-1.32357293287243,-0.0124797986341494,-1.06033492435634,-1.67377536230554,3.48002887347108,-1.25761496508063,-3.16185241773538,1.55951224122396,-2.09960777323814,0.417690372341094,4.16649113092915,2.42913456277548,5.68292682926829,0.175965665236052,-0.405465108108164,-1.45616404108038,-1.05069893297221
"HER42L","HER42L_1A","HER42L_1A_203",20.7,1214.03,7.62,1,26868,79574,1.32,-1.86333986676587,-1.25996268563463,0.00456974002021015,-1.17525598816247,-1.55318493846203,3.48227544966233,-1.6962857821027,-2.9320991922843,1.65346834641028,-1.81406881775909,0.453287583351215,4.22026178719372,2.48033436453335,5.69754625377247,0.175514152138366,-0.693147180559945,-1.87650069768315,-1.1833535171232
"HER42L","HER42L_1A","HER42L_1A_204",20.8,1214.99,7.59,1,27726,84510,1.42,-1.86317438298017,-1.5478603718663,0.0665963716797423,-0.864191935260899,-1.32345974936204,3.51314116229746,-1.6331579523782,-2.62778052752226,1.40317711359083,-1.88056612569204,0.319578161747517,4.06439511407923,2.37330312166712,5.42595362752431,0.184299400372183,-1.004460857545,-1.93717646908656,-0.932715611541555
"HER42L","HER42L_1A","HER42L_1A_205",20.9,1215.94,7.6,1,27751,83676,1.31,-1.71436453742437,-1.58761283178522,-0.210287140648094,-1.02121735686442,-1.2910418119162,3.38174566861811,-1.80630203275005,-2.49206910601238,1.42230407676072,-1.11315485219011,0.213035584860077,3.96303696322418,2.25592737612775,5.51357898763228,0.181370395208473,-0.696542769561084,-1.50935445387712,-0.812811684316034
"HER42L","HER42L_1A","HER42L_1A_206",21,1216.89,7.63,1,27767,82336,1.31,-1.55594728653763,-1.53792878103496,-0.201988306060679,-1.27739769764913,-1.58048839545375,3.39752959371867,-1.64461292362329,-2.71064904185679,1.44311277710903,-0.978312993099533,0.323749057200994,4.00780654351486,2.3151274537722,5.43457943925234,0.184006878761823,-0.280030925716261,-1.35847185552059,-1.07844092980433
"HER42L","HER42L_1A","HER42L_1A_207",21.1,1217.84,7.64,1,27528,80561,1.49,-1.84740106259487,-1.37950048354591,-0.177635161559539,-1.36383436680151,-1.69927087054919,3.3516065398255,-1.55135074047257,-1.35866639664307,1.40193060840785,-2.26981572901681,0.519459912007991,4.05449728064984,2.31998047029229,5.666796875,0.17646653339767,-0.486810747562117,-1.67662123807555,-1.18981049051343
"HER42L","HER42L_1A","HER42L_1A_208",21.2,1218.79,7.64,1,27274,80712,1.55,-1.52963987306061,-1.27370649892341,-0.0268861032148437,-1.02598273877323,-1.36029902773938,3.30522379510542,-1.58469965024364,-2.84694136269355,1.38135117203829,-1.78606940200829,0.382544641286668,4.02428823493914,2.34081681328742,5.38475859501055,0.185709346548346,-0.506023693770583,-1.5073985555912,-1.00137486182062
"HER42L","HER42L_1A","HER42L_1A_209",21.3,1219.74,7.65,1,26768,79793,1.37,-1.96530584700032,-1.5732637592243,-0.047207455729251,-0.736835571074001,-1.42298155617496,3.1568469694275,-2.04868745593937,-1.89577978435171,1.15547191552789,-1.28423124767465,0.63292948809468,3.85579733423242,2.1732469698861,5.37981627966318,0.185879953518154,-1.23415778066433,-1.92495478387933,-0.690797003214992
"HER42L","HER42L_1A","HER42L_1A_210",21.4,1220.69,7.66,1,27684,83638,1.37,-1.27166598005436,-0.995640992144793,0.779226183518756,-0.562098069282088,-0.791777591576084,3.78651830040581,-1.24552069995004,-3.19790336351097,1.72737208163413,-6.28894581686929,0.982062721411706,4.3871468375615,2.69122638885572,5.45222208233665,0.183411457732006,-0.712949807856125,-2.05668455455722,-1.34373474670109
"HER42L","HER42L_1A","HER42L_1A_211",21.5,1221.65,7.66,1,27391,80308,1.27,-1.62914409205178,-1.44570459215648,-0.0427893498005526,-0.612067048647712,-1.23041301612496,3.25943731430255,-1.73525059804633,-3.30088588782203,1.37160911255231,-1.62914409205178,0.579941261837631,4.06871483270437,2.34569615530476,5.60199193141704,0.178507932935749,-1.02138094073212,-1.5917142037694,-0.570333263037285
"HER42L","HER42L_1A","HER42L_1A_212",21.6,1222.6,7.65,1,27920,82076,1.32,-1.71563920071691,-1.40139010088041,-0.0320933161290883,-0.977371584876496,-1.38467661990667,3.33382225138843,-1.55929313032622,-2.42429056781282,1.41280682359127,-2.48882908895039,0.626166605430417,4.13863893065181,2.47214899853708,5.29405582155787,0.188891094787462,-0.742306416518029,-1.68983833787214,-0.947531921354109
"HER42L","HER42L_1A","HER42L_1A_213",21.7,1223.55,7.64,1,28633,82116,1.44,-1.602578211263,-1.22841010987675,0.133010986497999,-1.09849797563654,-1.41188840479853,3.5344058795177,-0.725709893554679,-2.37436851914206,1.71328705492924,-4.43579155531922,0.493530382902046,4.35325915820183,2.64975120754198,5.49372084678866,0.182025994383123,-0.507430034764852,-1.74254548644664,-1.23511545168179
