"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42L","HER42L_1A","HER42L_1A_21",2.5,514.78,7.23,1,21800,70712,1.41,-2.76826906109526,-1.5008359028521,-0.348667509715031,1.40823797641977,0,-0.1316778239752,3.88974198477548,-2.18432117250031,-1.91605718590563,-0.701842887527499,1.19941698779008,-0.741937344729377,1.6107357711497,4.23338474346885,2.76892943781499,39220,4.32518669382213,0.231203892638518,-0.348667509715031,-1.7569054861348,-1.40823797641977
"HER42L","HER42L_1A","HER42L_1A_22",2.6,533.57,7.23,1,21161,67561,1.4,-2.07247287236374,-1.03101899753558,-0.262364264467491,1.53944554061407,0,-0.200670695462151,3.84322991418359,-0.919793362425357,-1.21726983246943,-0.98628310369419,1.43241696785554,-0.312063933019764,1.60990400426263,4.25866644971845,2.81466866646817,37496,4.23760301718117,0.235982463658239,-0.262364264467491,-1.80180980508156,-1.53944554061407
"HER42L","HER42L_1A","HER42L_1A_24",2.8,571.14,7.26,1,20935,65007,1.35,-1.80318816505168,-0.769880974791335,0.152525984100256,1.5442931469615,0,-0.0259007284321571,3.98714101926604,-1.33103168244484,-0.943650249769972,-0.606135803570316,1.4354902871127,-0.580427446860108,2.05025553925798,4.4285821610419,3.00604819913542,36615,4.14761703922396,0.241102298149278,0.152525984100256,-1.39176716286125,-1.5442931469615
"HER42L","HER42L_1A","HER42L_1A_25",2.9,589.93,7.29,1,20116,65320,1.4,-2.03190059691084,-0.3508066955703,0.149323639078942,1.81703045963702,0,0.264953821374225,4.37328063450308,NA,-0.617435358824249,-0.240141127682781,1.51442731321919,0.401712758489614,2.41578000798448,4.63647285788138,3.24592247462262,34407,4.01706036745407,0.248938255472068,0.149323639078942,-1.66770682055808,-1.81703045963702
"HER42L","HER42L_1A","HER42L_1A_26",3,608.72,7.32,1,19850,65730,1.54,-2.06023656184379,-0.961624273175676,0.301437447520266,2.00357408518747,0,0.102586588775101,4.05886568545778,-1.53216913164329,-0.508980604792421,-0.878242664236625,1.10505501689031,-0.126826575552704,2.11415070805185,4.30481348419854,2.97953532633912,33838,3.76323198198198,0.265729034188674,0.301437447520266,-1.70213663766721,-2.00357408518747
"HER42L","HER42L_1A","HER42L_1A_29",3.3,665.08,7.31,1,19043,66100,1.64,-3.01062088604774,-1.85373968925566,-0.525714236259741,1.1838706247793,0,-0.913830706033293,3.11912624886025,-2.27825299233452,-3.62680702547156,-1.03099967965012,-0.476924072090309,-1.4337061653192,1.29236254128569,3.13934201888092,1.97120332619439,30722,3.21600109784548,0.310945167484532,-0.525714236259741,-1.70958486103904,-1.1838706247793
"HER42L","HER42L_1A","HER42L_1A_30",3.4,683.87,7.31,1,19575,68478,1.48,-3.36153212526972,-1.768901331152,-0.0734412313800502,1.62207449643861,0,-0.0938661362320912,3.58371962480409,-1.88562560546015,-2.62756295018952,-1.70330404866619,-0.233310668669654,-0.408359466134529,1.6590534996797,3.55179095801588,2.34169463945275,31330,3.35380767092829,0.298168558879589,-0.0734412313800502,-1.69551572781866,-1.62207449643861
"HER42L","HER42L_1A","HER42L_1A_31",3.5,702.66,7.31,1,18937,68666,1.61,-3.13804849573425,-2.13540019532788,-0.527402167951768,1.05546095825572,0,-0.727752709737421,3.11615731867321,-2.14262044330137,-2.23359222150709,-2.49516314995519,-1.23214368129263,-1.08845991720409,1.15509335045601,2.93873891211856,1.79501380531562,29296,3.13843763243396,0.318629878021335,-0.527402167951768,-1.58286312620749,-1.05546095825572
"HER42L","HER42L_1A","HER42L_1A_35",3.9,777.81,7.24,1,18349,63149,1.47,-3.18753257430249,-1.93885959105865,-0.397244274963307,1.23851094578817,0,-0.322885707644761,3.23705856890456,-2.01549281707956,-1.73893432984644,-1.93069628041949,-1.06270802677484,-1.12247977007475,1.41018131100915,3.29775675489146,2.11035612895399,29937,3.27854794912105,0.305013077593723,-0.397244274963307,-1.63575522075147,-1.23851094578817
"HER42L","HER42L_1A","HER42L_1A_36",4,796.6,7.28,1,17661,62852,1.44,-3.12015985192904,-1.38850430677069,0.412065792139516,1.95719907421012,0,0.0368405692210702,3.96678709083812,-1.56201523388249,-2.02154756326093,-1.91119950609207,-0.183646938035023,-0.664853671917334,1.91776630240312,3.85539425261753,2.7228046868605,28299,3.10368329466357,0.322197822735131,0.412065792139516,-1.5451332820706,-1.95719907421012
"HER42L","HER42L_1A","HER42L_1A_41",4.5,890.54,7.41,1,18172,68296,1.72,-3.25442680913252,-2.69708116973164,-1.0554401168029,0.405465108108164,0,-0.799052506909537,2.90070085391205,NA,-4.83261217806252,-1.99488415365177,-1.61681801973172,-1.79175946922805,0.39396128362668,2.56716221648265,1.33393625853919,27458,3.43228410008071,0.291351173399802,-1.0554401168029,-1.46090522491107,-0.405465108108164
"HER42L","HER42L_1A","HER42L_1A_42",4.6,909.33,7.42,1,19288,70548,1.47,-3.1959483202245,-2.22769784941963,-0.274580461959367,1.22409638163691,0,-0.2550242831655,3.66646085699076,-0.756504044513253,-2.933584055757,-1.56019309947302,0.00544219030268504,-0.538022506304855,1.4799909366518,3.44139708164234,2.25866029064991,29907,3.26329294369209,0.306438930630788,-0.274580461959367,-1.49867684359627,-1.22409638163691
"HER42L","HER42L_1A","HER42L_1A_43",4.7,928.12,7.43,1,18665,65479,1.45,NA,-1.33866631213064,0.0725097153659913,1.78120258589543,0,0.102307078170936,3.94752354903729,-1.75582746000199,-1.62376773798893,-1.70984234676017,0.283098412784123,-0.832502701470457,1.88546698580331,3.81641603361795,2.61227921053387,29063,3.33388010736654,0.299950798407658,0.0725097153659913,-1.70869287052944,-1.78120258589543
"HER42L","HER42L_1A","HER42L_1A_44",4.8,946.91,7.44,1,19357,68604,1.56,-2.27783692330485,-1.10089279136683,0.443458504547379,1.84929746174024,0,0.295623123824594,4.09870104226306,-4.29273994384712,-0.996903077842787,-1.28047836834191,0.682843712190221,-0.252616935791655,1.99666636465026,3.99997547324177,2.74017847808903,30768,3.52470588235294,0.283711615487316,0.443458504547379,-1.40583895719286,-1.84929746174024
"HER42L","HER42L_1A","HER42L_1A_45",4.9,965.7,7.45,1,19528,74216,1.57,-3.16124671203156,-1.64246316786559,-0.111973671549544,1.51127054741614,0,0.0168071183163812,3.85700586671355,-1.70263168933205,-0.924089424359974,-1.82624564529922,-0.0626570530378656,-0.757309124777231,1.44957414546534,3.47351804324178,2.2186506415089,29343,3.5073732718894,0.285113651294179,-0.111973671549544,-1.62324421896568,-1.51127054741614
"HER42L","HER42L_1A","HER42L_1A_46",5,984.48,7.45,1,19541,71728,1.4,-3.2188758248682,-2.23274151962678,-0.581339408093649,0.890601878519856,0,-0.515090022552448,3.23256887965974,NA,-1.9510296141615,-2.10617879631835,-0.799927142871998,-1.2669050512012,0.888153896881216,3.01039027566296,1.74931085697392,30604,3.52922894775788,0.283348010231895,-0.581339408093649,-1.4719412866135,-0.890601878519856
"HER42L","HER42L_1A","HER42L_1A_47",5.1,987.06,7.44,1,18861,64237,1.52,-2.75305391621914,-1.53489647690125,-0.223522985961145,1.21047664635494,0,-0.28414760777758,3.49806977461272,-1.10165180468601,-1.50029094772377,-1.80859230737829,0.183837857311919,-1.23845010645588,1.29041497534251,3.6800775530923,2.30606915317216,32742,3.95115681233933,0.253090435914118,-0.223522985961145,-1.43399963231608,-1.21047664635494
"HER42L","HER42L_1A","HER42L_1A_48",5.2,989.64,7.44,1,21061,68360,1.58,-2.09964424899736,-0.941608539858445,0.102105222937154,1.94983102379855,0,0.192684343829501,3.90831614349682,-2.46510402249182,-1.22929061231023,-1.62201669464096,1.06557243458991,-0.419310514930217,1.99911233463594,4.31475103782642,2.95086565221388,37567,3.91136096221728,0.255665485660806,0.102105222937154,-1.8477258008614,-1.94983102379855
"HER42L","HER42L_1A","HER42L_1A_49",5.3,992.21,7.44,1,22715,72831,1.45,-3.75185425327532,-1.61571736791894,-0.396119245689927,1.71957573098136,0,-0.465943027070966,3.45303825692935,-1.2076310263309,-1.69773051957978,-1.39730942135057,0.907804117996836,-0.599118230911669,1.49376532427226,3.94789757030893,2.42123716494393,40312,4.60277970813065,0.217260017513664,-0.396119245689927,-2.11569497667128,-1.71957573098136
"HER42L","HER42L_1A","HER42L_1A_50",5.4,994.79,7.46,1,22502,71502,1.28,-3.6748932121392,-2.24334225943118,-1.06264713997459,0.69736363093888,0,-0.863707190401271,2.85181853188725,-3.9262076404201,-1.8955562629097,-1.73962146128894,0.368807617264149,-1.20867869536335,0.852515612541997,3.48601020379849,1.9602931377125,42341,4.59843977257702,0.217465064120996,-1.06264713997459,-1.76001077091347,-0.69736363093888
"HER42L","HER42L_1A","HER42L_1A_51",5.5,997.36,7.49,1,23618,71989,1.49,-2.55511090846125,-1.67964217110735,-0.541420744344193,0.920237734460932,0,-0.543850879197485,3.20304496068512,-2.1929962412267,-1.52549149128009,-1.7502597383213,0.998677495836518,-1.3529579408523,1.0858189372082,3.96229176385849,2.35365943686001,44676,4.99597369480607,0.200161182001343,-0.541420744344193,-1.46165847880512,-0.920237734460931
"HER42L","HER42L_1A","HER42L_1A_52",5.6,999.94,7.49,1,24436,72048,1.34,-1.26636862055115,-0.636847135871413,0.367427735714994,1.95906102351559,0,0.130147294640282,4.10369581207307,-1.07949124722133,-0.421029624649276,-1.66500776358891,2.02591042721487,-0.358331030433712,2.06289615208313,5.02398212104956,3.39292646348657,47078,5.10926550739683,0.195722848724982,0.367427735714994,-1.59163328780059,-1.95906102351559
"HER42L","HER42L_1A","HER42L_1A_53",5.7,1002.52,7.49,1,25976,74667,1.58,-2.60884355101876,-1.01621275690104,-0.103317614028026,1.19100565751751,0,-0.366362382094422,3.41782725182384,-1.3325500851132,-1.32482803901929,-1.12976745644791,1.60902883081661,-1.23653543187361,1.42293585035094,4.44821735612743,2.76476164693081,49560,5.38412984670875,0.185731033327751,-0.103317614028026,-1.29432327154554,-1.19100565751751
"HER42L","HER42L_1A","HER42L_1A_54",5.8,1005.09,7.49,1,26704,76743,1.32,-1.79467917933139,-0.800777844752311,-0.133947972509739,1.38702295860203,0,-0.296466902007514,3.80963829737453,NA,-0.867917147589939,-2.00908905067684,2.07907704377166,-0.231928380869943,1.70818770404338,4.8443477677476,3.17367106219285,51764,5.31576378721327,0.188119720896071,-0.133947972509739,-1.52097093111177,-1.38702295860203
"HER42L","HER42L_1A","HER42L_1A_55",5.9,1007.67,7.5,1,26681,77064,1.11,-2.60750897188033,-1.22666421552801,-0.938982143076226,0.737041374117171,0,-0.393517534687046,3.33540451290587,-2.88080230688001,-1.50889668321222,-1.60783663106713,1.47297181484198,-1.2376533371036,0.963247714961926,4.22059120545876,2.49540159832509,50045,5.61358530461213,0.17813927209379,-0.938982143076226,-1.6760235171934,-0.737041374117171
"HER42L","HER42L_1A","HER42L_1A_56",6,1010.24,7.49,1,24915,67606,1.44,-1.28597163949202,-0.316571082303918,-0.309698203016156,1.53756940992169,0,0.199756618616056,3.96791875756626,-0.862488025881179,-0.43349242036282,-0.309698203016156,2.54936665025496,-0.187359350823912,1.88371394118541,5.34913944440288,3.60040515284402,49161,5.74732363436728,0.173994029850746,-0.309698203016156,-1.84726761293784,-1.53756940992169
"HER42L","HER42L_1A","HER42L_1A_57",6.1,1012.82,7.47,1,26262,71536,1.26,-1.61619469489698,-0.826197688347117,-0.528946164879186,1.41123330946714,0,-0.431041949897814,3.62159868036442,-1.05900315057306,-0.511948588510614,-0.984201937490365,2.3242345646909,-1.93253202310914,1.54404605312074,4.99618799834936,3.2902093891386,51885,5.50677200902935,0.181594589055134,-0.528946164879186,-1.94017947434633,-1.41123330946714
"HER42L","HER42L_1A","HER42L_1A_58",6.2,1015.4,7.46,1,26429,71695,1.34,-1.62028792845817,-0.521675639790056,-0.783434027232046,1.31163283235087,0,-0.304611134552229,3.63739681957624,-0.799307376388336,-0.189541804767442,-0.936273231461493,2.3824064147911,-0.945489886566417,1.6735266921654,5.07910044842735,3.32640664557982,52394,5.77012533919111,0.173306460642705,-0.783434027232046,-2.09506685958292,-1.31163283235087
"HER42L","HER42L_1A","HER42L_1A_59",6.3,1017.97,7.45,1,26595,72971,1.36,-1.43366204994278,-0.365355110769999,-0.544604468526983,1.44251322735704,0,-0.191617297667436,3.73902440257187,-0.654748047625409,-0.550758334101362,-0.947006787104602,2.35998072661924,-0.485063074835967,1.60515830533174,5.05787649898079,3.36508452687409,52320,5.43463288648383,0.184005069134853,-0.544604468526983,-1.98711769588402,-1.44251322735704
"HER42L","HER42L_1A","HER42L_1A_60",6.4,1020.55,7.44,1,26522,71348,1.24,-1.3768751392034,-0.522459811047331,-0.22551228514976,1.03792194439757,0,-0.388263745749618,3.58150148239707,-0.735021253031004,-0.696306740850314,-1.45483668067311,2.12755549710041,-1.15373158788919,1.53954332763087,4.91033265163314,3.27684708736686,51410,5.12169564181948,0.195247837812703,-0.22551228514976,-1.26343422954734,-1.03792194439757
"HER42L","HER42L_1A","HER42L_1A_61",6.5,1023.12,7.44,1,26123,71463,1.41,-1.35942134286879,-0.437088296538677,-0.367292534603135,1.29573939431304,0,-0.390020785680691,3.68644458561126,-1.09472878864171,-0.29680265684859,-1.86019663078128,2.35081923824451,0.0567259814007775,1.8217840816415,5.15851845850911,3.47360852869631,52983,5.39196525515744,0.185461135722916,-0.367292534603135,-1.66303192891618,-1.29573939431304
"HER42L","HER42L_1A","HER42L_1A_62",6.6,1025.7,7.44,1,27587,77092,1.37,-1.76876995100336,-0.295464212893836,-0.279960026357871,1.49194553220775,0,-0.0476280489892546,3.90525597458796,-2.33408376005342,-0.604199694543449,-0.700929321002,2.43998496239649,0.405465108108164,1.74548551658653,5.1969325720245,3.49650756146648,55139,5.47627437162321,0.182605898123324,-0.279960026357871,-1.77190555856562,-1.49194553220775
"HER42L","HER42L_1A","HER42L_1A_63",6.7,1028.28,7.45,1,28389,77407,1.35,-1.62981707477075,-0.838689485850604,-0.273375676800543,1.38123837346243,0,-0.576325221383112,3.55584196996175,-1.07864015548119,-0.731330967530104,-1.32753620289782,2.26320298353178,-0.497466646470793,1.55007330338449,4.90959885619293,3.20739810336372,55624,5.48600746268657,0.182281924842714,-0.273375676800543,-1.65461405026298,-1.38123837346243
"HER42L","HER42L_1A","HER42L_1A_64",6.8,1030.85,7.45,1,28369,79674,1.35,-1.37512106052177,-0.42819335918572,-0.532596478887219,1.19833898660768,0,-0.194758121834963,3.60977848451381,-1.76405686667872,-0.581625906127538,-0.638488768022081,2.2752485388303,-0.243718949030665,1.51401536676641,4.89511094164842,3.17124229491024,56060,5.60617487626679,0.178374742506411,-0.532596478887219,-1.7309354654949,-1.19833898660768
"HER42L","HER42L_1A","HER42L_1A_65",6.9,1033.43,7.44,1,27252,75623,1.39,-1.26316167571627,-0.505094949057006,-0.539982208057446,1.09976105387198,0,-0.23615891942628,3.73709474042908,-1.6995890094284,-0.534082485930258,-1.48022618095409,2.33914976208921,-0.433438960150571,1.72030050524591,5.0799683376032,3.34139856819741,54818,5.68920073215375,0.175771614868198,-0.539982208057446,-1.63974326192943,-1.09976105387198
"HER42L","HER42L_1A","HER42L_1A_66",7,1036,7.43,1,27144,74959,1.38,-1.7730673362159,-0.386772975096012,-0.163629423781802,1.18010532291929,0,-0.277254449289522,3.67510578587651,NA,-0.563554351514351,-0.515027310619691,2.28769490817202,-1.01711925441693,1.38865007481235,4.96440474439873,3.24298535601013,53689,5.59246070726916,0.17881216379405,-0.163629423781802,-1.34373474670109,-1.18010532291929
"HER42L","HER42L_1A","HER42L_1A_68",7.2,1041.16,7.45,1,27145,74835,1.37,-2.05017115937972,-0.566238328695916,-0.764972915131201,1.30735115877977,0,-0.445874646446041,3.53284305904891,-2.62269035215105,-0.32923774272028,-0.764972915131201,2.32381037960933,NA,1.47543493291095,5.04951745455904,3.31148208234012,55562,5.68616125150421,0.175865571827648,-0.764972915131201,-2.07232407391097,-1.30735115877977
"HER42L","HER42L_1A","HER42L_1A_69",7.3,1043.73,7.46,1,28080,75415,1.27,-1.16605356946364,-0.444251133143321,-0.664573808115889,1.1457908489432,0,-0.217723483844871,3.687882580589,-2.03688192726104,-0.297390886578742,-0.929052983488006,2.48611365053804,-0.995428052432879,1.40246722036549,5.1580552991312,3.40107660142166,56255,5.79490276603455,0.172565449391362,-0.664573808115889,-1.81036465705909,-1.1457908489432
"HER42L","HER42L_1A","HER42L_1A_70",7.4,1046.31,7.47,1,27730,74784,1.33,-1.37857231502598,-0.388173610998103,-0.225083416132036,1.39881257947729,0,-0.417161147871356,3.66841963416978,-2.29486304690014,-0.327212911208416,-0.693147180559945,2.56881783423946,-1.08705146626703,1.56667605309602,5.2162199007253,3.45109435280678,55669,5.8423058013766,0.171165295689311,-0.225083416132036,-1.62389599560933,-1.39881257947729
"HER42L","HER42L_1A","HER42L_1A_71",7.5,1048.88,7.47,1,27498,75146,1.37,-1.41182766312506,-0.523510783293306,-0.75377180237638,1.29161423489096,0,-0.409675640644508,3.76471162925113,NA,-0.219997245624845,-0.54501698851427,2.64295129889085,-1.50197876011935,1.66182304752139,5.30907858411903,3.55113752895307,56410,5.80048221820374,0.172399459627975,-0.75377180237638,-2.04538603726734,-1.29161423489096
"HER42L","HER42L_1A","HER42L_1A_72",7.6,1051.46,7.47,1,28034,76416,1.25,-1.44213809733598,-0.452898365815661,-1.03667298922782,1.08359054697227,0,-0.442898282481077,3.53924465392284,-0.442898282481077,-0.499179118379667,-1.18185499907232,2.37498005153867,-0.525847365461828,1.43005134147699,5.03993557682589,3.28057485520594,56669,5.8087228162922,0.17215488354776,-1.03667298922782,-2.12026353620009,-1.08359054697227
"HER42L","HER42L_1A","HER42L_1A_73",7.7,1054.04,7.49,1,27646,76741,1.25,-1.54254367760407,-0.574665576939422,-0.71219537553064,0.915032078466959,0,-0.468746558055684,3.57456915510634,-0.842070456952052,-0.323972073856982,-1.05252118146784,2.40558433246619,-1.66770682055808,1.53977095935776,5.01092875208147,3.23534326285824,55796,5.90373669883692,0.169384247809867,-0.71219537553064,-1.6272274539976,-0.915032078466959
"HER42L","HER42L_1A","HER42L_1A_74",7.8,1056.61,7.51,1,28546,76702,1.35,-1.40156183325068,-0.0706175672139534,-0.77192805841306,1.24078677744865,0,-0.0544881852840697,3.78822761354473,-0.470003629245736,-0.470003629245736,NA,2.56640517370352,0.287682072451781,1.68738051433052,5.19287267226311,3.42428733102346,55621,5.86255397902529,0.170574122400875,-0.77192805841306,-2.01271483586171,-1.24078677744865
"HER42L","HER42L_1A","HER42L_1A_75",7.9,1059.19,7.5,1,27495,73171,1.09,-1.74248842022127,-0.569768159399441,-0.849545052344108,1.26090672607829,0,-0.467985465089498,3.39771207822963,-0.581744350446156,-0.730887508542792,-0.650307021883453,2.43337704654368,-1.08856195281461,1.30386384417923,5.0844113208303,3.28240373449985,55873,6.06180485338726,0.164967369320907,-0.849545052344108,-2.1104517784224,-1.26090672607829
"HER42L","HER42L_1A","HER42L_1A_76",8,1061.76,7.49,1,27874,76461,1.27,-1.47085174914795,-0.857257200289962,-0.650812816733385,0.739360023715077,0,-0.630299276900282,3.44534357463714,-1.43616619116006,-0.936769263217696,-0.870077888719023,2.24042212636959,NA,0.901039891621688,4.87845177003741,3.08673342853151,56733,5.99975323874152,0.166673521427984,-0.650812816733385,-1.39017284044846,-0.739360023715077
"HER42L","HER42L_1A","HER42L_1A_77",8.1,1064.34,7.49,1,28454,76433,1.34,-1.84253179460148,-1.09465971435229,-1.14938461404153,0.485964680177068,0,-1.06550313006083,3.06209462554999,-1.37252816535574,-0.723300218730633,-0.81291237742032,1.97545521890007,-1.14938461404153,0.667067467776894,4.56395620045798,2.76251338357346,56460,6.05838229778722,0.165060564164999,-1.14938461404153,-1.6353492942186,-0.485964680177068
"HER42L","HER42L_1A","HER42L_1A_78",8.2,1066.92,7.49,1,26919,71657,1.4,-0.896585660794823,-0.121521357766991,-0.451274644139459,1.65419246281788,0,-0.209554707252313,3.84303013394119,NA,-0.398030129620646,-0.698134722070984,2.77258872223978,-2.12525107771113,1.68603035791548,5.44241771052179,3.64359061582937,54115,6.04255596043727,0.165492881910792,-0.451274644139459,-2.10546710695733,-1.65419246281788
"HER42L","HER42L_1A","HER42L_1A_79",8.3,1069.49,7.47,1,26617,72177,1.36,-1.33423799916384,-0.512098698412789,-0.655689618025045,0.869407145975305,0,-0.700810053305514,3.35804017750412,-0.933615515531461,-0.648363577932972,-1.29167838474504,2.46952173094852,-0.331902540931148,1.34140877788371,5.21302553735287,3.47959457885626,56617,5.66003999529467,0.176677196774462,-0.655689618025045,-1.52509676400035,-0.869407145975305
"HER42L","HER42L_1A","HER42L_1A_80",8.4,1072.07,7.44,1,27110,74975,1.36,-0.893168314453301,-0.0357180826020792,0.317921957641499,1.60121707928924,0,0.0678225963387611,4.04335900748923,-0.556696077832088,0,-1.92278773163446,2.93111577666684,0.44558510189759,1.92990980770887,5.64600467398939,3.91575870904881,57002,5.64204148217199,0.177240809582817,0.317921957641499,-1.28329512164774,-1.60121707928924
"HER42L","HER42L_1A","HER42L_1A_81",8.5,1074.64,7.43,1,28316,75249,1.36,-0.693147180559945,0.102654154060083,0.255061154282515,1.67101597465329,0,-0.602763119091676,4.06277021662351,0.0526437334854219,0.359374000907897,-0.578371665967517,3.08858242751745,-0.0204785313435407,2.11755717460235,5.81511834551101,4.05659124039184,58180,5.80388258683195,0.172298454532632,0.255061154282515,-1.41595482037077,-1.67101597465329
"HER42L","HER42L_1A","HER42L_1A_82",8.6,1077.22,7.45,1,28648,77924,1.18,-1.31609010244664,-0.306031211119977,-0.189620859275566,1.45012240265386,0,-0.178691788743376,3.88689166024507,-0.861028053199106,-0.110423817614373,-0.251963989849702,2.73259498310616,-0.0755075525081452,1.7211419020141,5.41440199102337,3.66087739406569,57973,5.77492111721398,0.173162538449085,-0.189620859275566,-1.63974326192943,-1.45012240265386
"HER42L","HER42L_1A","HER42L_1A_83",8.7,1079.8,7.47,1,28606,76609,1.36,-1.06824119079181,-0.177925945320917,-0.455136717905402,1.36176693312368,0,-0.312962229124859,3.77341898271356,-0.742818790357183,-0.34354565249694,-1.01823077021715,2.73098632049099,NA,1.56714640993449,5.37875985874982,3.63561342917655,57812,5.71529794401208,0.174969005954921,-0.455136717905402,-1.81690365102908,-1.36176693312368
"HER42L","HER42L_1A","HER42L_1A_84",8.8,1082.37,7.47,1,28861,75874,1.41,-0.868351269585036,-0.448801421595133,-0.441832752279039,1.2654374093921,0,-0.394366215040115,3.72127317315256,-1.13497993283898,-0.258354457357261,-1.09415793831873,2.79657333164179,0.105806844609668,1.70718019720704,5.39654536330332,3.64075313205257,57963,5.78803138540813,0.172770314017481,-0.441832752279039,-1.70727016167114,-1.2654374093921
"HER42L","HER42L_1A","HER42L_1A_85",8.9,1084.95,7.48,1,28133,74823,1.32,-0.982410281009045,-0.30843301655682,-0.461509005254313,1.19492727728446,0,-0.417384200345375,3.8691253985986,-1.29141512292965,-0.0239819646864854,-1.68829648734642,2.80866011400144,-0.642327932163732,1.55489664517249,5.43310093695594,3.64169345282391,56340,5.99788846106074,0.166725341175009,-0.461509005254313,-1.65643628253877,-1.19492727728446
