"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,4005,19611.1575530587,1744.09533078703,19793,19687.6733229329,1823.598,13918,23383,9465,-0.374908991340137,-0.455341349176041,27.5593492947737,18432,20936
"cps",2,4005,51153.5980024969,3342.20977857345,51267,51130.0102964119,3154.9728,40111,71324,31213,0.393176360971499,1.82551492224257,52.8119794131605,48924,53240
"MSE",3,4005,1.32201997503121,0.0889307647531482,1.32,1.3181248049922,0.0889559999999997,1.04,1.72,0.68,0.53393612013275,0.794520874277338,0.00140524085215995,1.26,1.37
"Mg",4,4005,8.42546816479401,12.6696184366565,0,5.78970358814353,0,0,71,71,1.62542319959698,2.22411705214456,0.200199171320388,0,14
"Al",5,4005,18.6456928838951,15.1905827980633,17,17.2854914196568,17.7912,0,77,77,0.587573423958381,-0.249708091395565,0.240034228595803,6,29
"Si",6,4005,10.7960049937578,11.1251882773178,9,9.33759750390016,13.3434,0,67,67,0.867760151486664,0.183594575858603,0.175794834314685,0,18
"P",7,4005,10.8611735330836,9.93885920007421,10,9.77441497659906,14.826,0,53,53,0.69057953863438,-0.0677639745793397,0.157049037086073,0,18
"S",8,4005,40.5967540574282,15.5361374827466,40,40.2346333853354,14.826,0,109,109,0.216714347242518,0.0866294156042753,0.245494516280499,30,51
"Cl",9,4005,134.503121098627,23.6665206261507,135,134.586895475819,23.7216,58,217,159,0.00986639403934715,0.0970787092704595,0.373966891037848,119,151
"K",10,4005,53.8139825218477,36.7013639273878,44,49.2480499219969,29.652,0,323,323,1.59138840348431,4.29037067120064,0.579937168694247,28,72
"Ca",11,4005,366.541073657928,136.2171758786,337,350.811856474259,115.6428,101,1314,1213,1.38631051289695,3.05653983619564,2.15243780756636,270,433
"Ti",12,4005,115.514357053683,91.3026228384496,92,102.296099843994,69.6822,0,1105,1105,2.22693919207807,9.70204324499719,1.44271980431158,52,155
"V",13,4005,12.0197253433208,12.7089080601124,10,10.1619344773791,14.826,0,74,74,1.11022026614336,1.11580397399773,0.200820006911978,0,20
"Cr",14,4005,16.9533083645443,13.9495511465012,16,15.6648985959438,14.826,0,82,82,0.645294216064451,0.0419941840086691,0.220424047794599,5,26
"Mn",15,4005,82.4174781523096,54.8021187720915,71,76.6948517940718,48.9258,0,452,452,1.20228086458547,2.36927140603776,0.865956525812272,41,113
"Fe",16,4005,5638.96878901373,4324.77937975928,4531,4962.98658346334,3398.1192,573,31103,30530,1.64239553966692,3.31414455543222,68.3380681352071,2464,7323
"Co",17,4005,96.1405742821473,58.5273014852952,92,93.0390015600624,57.8214,0,491,491,0.655441110719507,1.02003771922873,0.924820057964328,54,132
"Ni",18,4005,187.422971285893,37.2821192429451,188,187.391575663027,37.065,63,334,271,0.0144433026899492,-0.0499220667364626,0.589113982778726,162,213
"Cu",19,4005,117.60024968789,45.4577863473133,117,117.13728549142,45.9606,0,300,300,0.131744291740864,0.0184399023662398,0.718301912744342,86,148
"Zn",20,4005,5.45243445692884,15.9928351587389,0,1.00436817472699,0,0,216,216,4.08325166849391,22.1967400351965,0.252711031658191,0,0
"As",21,4005,2.14756554307116,12.1149360508216,0,0,0,0,190,190,7.49997601347239,68.1732133351867,0.19143434903743,0,0
"Se",22,4005,59.7942571785268,53.0977659062464,52,54.0486739469579,63.7518,0,342,342,0.755859546010378,0.0839585123576074,0.839025167690822,10,95
"Br",23,4005,2472.34456928839,524.372256474573,2435,2450.272074883,511.497,1071,4701,3630,0.531040657690629,0.594826873181003,8.28587630594146,2111,2807
"Rb",24,4005,87.3433208489388,75.4451109661155,78,79.9928237129485,91.9212,0,459,459,0.66342138889107,-0.115871499985834,1.19214708565264,16,140
"Sr",25,4005,679.162047440699,264.865627549415,644,662.510140405616,277.2462,72,1764,1692,0.575003032737257,0.00263440646068069,4.18527830271744,474,856
"Y",26,4005,1.79975031210986,9.9586231860542,0,0,0,0,137,137,7.25379184818363,61.8867216411735,0.157361338015653,0,0
"Zr",27,4005,740.878152309613,140.890147281422,740,739.769110764431,142.3296,307,1877,1570,0.317794044115044,1.57499128911644,2.22627783732938,644,836
"Sn",28,4005,0.955805243445693,2.94993089575548,0,0.0839313572542902,0,0,29,29,3.56545796770841,14.1952866627698,0.0466133785903112,0,0
"I",29,4005,1.07215980024969,3.11501735489718,0,0.15600624024961,0,0,25,25,3.24893411256519,11.258221164187,0.0492219948230434,0,0
"Cs",30,4005,0.213483146067416,1.32584317225329,0,0,0,0,19,19,7.27303388263576,61.1451806215393,0.0209503313547263,0,0
"Ba",31,4005,3.26392009987516,6.89209751131704,0,1.51263650546022,0,0,60,60,2.64084685842183,8.16622138952027,0.108905585225272,0,4
"Ir",32,4005,2.81897627965044,10.2655033433239,0,0.12418096723869,0,0,193,193,5.78498171278879,52.6172212909828,0.162210509558366,0,0
"Pt",33,4005,26.4192259675406,32.9785944547053,12,20.6240249609984,17.7912,0,223,223,1.38415947437819,1.75723327047678,0.521111769399541,0,45
"Au",34,4005,17.2646691635456,27.1065968922066,0,11.4134165366615,0,0,171,171,1.81508964997189,3.18774032969593,0.428325309263825,0,28
"Hg",35,4005,1.25068664169788,8.7127014459608,0,0,0,0,225,225,12.2727002910432,212.45607238737,0.137673886405028,0,0
"Pb",36,4005,88.6456928838951,65.3008488359215,84,83.9450858034321,71.1648,0,347,347,0.522388774890153,-0.250070413302855,1.03185237099527,35,131
"Th",37,4005,70.634456928839,61.1471727433203,62,64.2433697347894,71.1648,0,405,405,0.775195455581982,0.277310531554448,0.966217994093582,16,111
"U",38,4005,25.560049937578,40.1462386969936,0,16.8829953198128,0,0,301,301,1.90218873457388,4.08572068103144,0.634371410548147,0,41
"Mo_inc",39,4005,33707.8684144819,4755.46005503974,34288,34001.7903276131,5289.9168,19796,42923,23127,-0.473182262883569,-0.522886888373952,75.1434754744991,30322,37614
"Mo_coh",40,4005,5677.57952559301,442.46800793078,5701,5692.40249609984,474.432,4271,6848,2577,-0.284897609205027,-0.354633643862659,6.99166505813898,5372,6015
