"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1I","HER42PB_1I_130",332.9,3784.36,6.91,1,21665,55068,1.36,-0.148020114741998,-0.103919367394452,-0.114090411562916,-0.903745746709636,-0.336072373933266,-0.456894702712839,0.595609652814952,-0.360037775707524,1.26180480096337,0.220778774631827,-1.50326054431663,1.06028260718425,1.49484361027626,45089,6.11295156964821,0.163587096774194,0.415515443961666,-1.94876321803772,-2.36427866199939
"HER42PB","HER42PB_1I","HER42PB_1I_131",333,3785.37,6.9,1,22057,55319,1.38,-0.0635125510154546,-1.1393032314705,-0.90694196866943,-0.881840570956484,-0.810506585284247,-0.519788084343589,-0.993392362310689,-0.494150323532877,1.12259072337126,-1.03841481370642,-1.32581207569179,1.26909521174974,1.06995413435869,45894,6.46122581694033,0.154769393352288,-1.07044141170141,-3.00815479355255,-1.93771338185113
"HER42PB","HER42PB_1I","HER42PB_1I_132",333.1,3786.37,6.91,1,22506,57050,1.42,0.0209950127110893,-0.103919367394452,-0.686705425028732,-0.805172455820452,-0.591536949276102,-0.391226613068967,-1.16425279404463,1.86623051819334,1.50781323944805,-1.15770683786478,-0.782140171819952,1.35867644996213,1.31403957797091,46428,6.4177983703467,0.155816674550026,0.174353387144778,-1.69744878975681,-1.87180217690159
"HER42PB","HER42PB_1I","HER42PB_1I_133",333.2,3787.37,6.9,1,22165,56460,1.41,-0.993095752007438,-0.894080737347224,-0.45178644514532,-0.706599164931267,-0.774011645949556,-0.392151515740008,-1.07882257817766,-0.520972833097948,1.52116253455962,-1.15770683786478,-0.710405684503529,1.25416500538101,1.28013882191366,45916,6.35361947469571,0.157390602944142,-0.887303195000903,-2.67578933888399,-1.78848614388309
"HER42PB","HER42PB_1I","HER42PB_1I_134",333.3,3788.37,6.92,1,22074,56128,1.34,0.147756358300905,-1.4662665569682,-0.591269589451096,-0.991366449722245,-1.08421863029443,-0.309835178017408,0.305146918867254,0.63239507820009,0.983376645779151,-0.654029402529479,-1.34091407302156,1.1782522659569,0.932091059725861,45401,6.45500821018062,0.154918470657068,-Inf,-Inf,-2.43711598595165
"HER42PB","HER42PB_1I","HER42PB_1I_135",333.4,3789.38,6.9,1,21868,56135,1.35,-0.19027389660527,-0.757846018389849,-0.0773843209561329,-1.00231903759882,-0.51854707060672,-0.21063936654832,1.24487929340392,0.337347472984313,0.508523148238947,0.65818286321248,-0.918058147787912,1.19360304151912,0.9908523702251,45500,6.43950294310007,0.155291488929515,0.0800427076735364,-2.61683419283055,-2.69687690050408
"HER42PB","HER42PB_1I","HER42PB_1I_136",333.5,3790.38,6.9,1,21789,55578,1.23,-0.866334406417622,-0.975821568721648,-0.326985737082258,-1.03517680122855,-1.01122875162505,-0.295730412284041,0.595609652814952,-0.950132986139078,0.437962588363495,-1.15770683786478,-1.42397505833532,1.13577477741488,1.45190265260374,45429,6.1881329113924,0.161599631798307,-0.154150679827258,-2.88417978764824,-2.73002910782099
"HER42PB","HER42PB_1I","HER42PB_1I_137",333.6,3791.38,6.91,1,22260,55782,1.27,0.0209950127110893,-1.1393032314705,-0.789482478727724,-1.00231903759882,-1.26669332696788,-0.369953851635037,-1.23259696673821,0.927442683415867,0.220559782260751,-1.15770683786478,-0.993568134436778,1.24091707578622,1.60106597925565,45995,6.20247416222988,0.161225983993537,-0.693147180559945,-3.07192141191154,-2.37877423135159
"HER42PB","HER42PB_1I","HER42PB_1I_138",333.7,3792.39,6.91,1,22051,55466,1.26,-1.24661844318707,-0.321894917726251,-0.341668173324971,-0.827077631573604,-0.847001524618938,-0.460825539064761,-1.13008070769784,0.444637511244596,0.657272436625035,-1.15770683786478,-0.502753221219146,1.26320724304095,1.01345287426327,45841,6.483023179889,0.154249024298124,0.048790164169432,-2.0306513775104,-2.07944154167984
"HER42PB","HER42PB_1I","HER42PB_1I_139",333.8,3793.39,6.92,1,22259,57023,1.48,-1.41563357064016,-0.812339905972799,-0.260914773990048,-0.509452583152898,-0.00761791992104907,-0.0473940451096818,0.903158429936044,0.927442683415867,0.634387930719483,0.00870406501696448,-1.34091407302156,1.20664068651716,0.665405112075472,45418,6.60515740120563,0.151396846321554,-1.05605267424931,-2.62406454502912,-1.5680118707798
