SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH,Field_depth,Strat_depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,Accum_rate,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT,WMAR_SAT,WMAR_UNSAT,WMAR_Mean
HER42L,HER42L_1A,HER42L_1A_11,2.9,5,1,5,1,1,125.9,214.91,156.7,160.18,0.005012531,2.529,0,1349.52,1.1691,31.2,26.68719528,1577.674,0.8975,0.8239,0,1349.52,1.7355,31.2,17.97752809,2342.069,0.5543,0.9166,0,1349.5,1.4523,31.2,22.3,1959.9,0.7,0.9,0.00586015,0.008699248,0.007279699
HER42L,HER42L_1A,HER42L_1A_12,2.9,5.1,1,5.1,1.1,1.1,144.99,235.72,176.93,180.13,0.005012531,2.539,0,1568.252,1.1821,39.7,33.58429913,1853.902,0.8896,0.8061,0,1568.252,1.7394,39.7,22.82396229,2727.771,0.5519,0.8946,0,1568.3,1.4608,39.7,28.2,2290.8,0.7,0.9,0.005925313,0.008718797,0.007322055
HER42L,HER42L_1A,HER42L_1A_13,2.9,5.2,1,5.2,1.2,1.2,163.86,256.52,196.91,200.08,0.00501002,2.585,0,1064.224,1.1971,45.4,37.92498538,1274.02,0.8805,0.8061,0,1064.224,1.7304,45.4,26.23670828,1841.489,0.5574,0.8946,0,1064.2,1.4638,45.4,32.1,1557.8,0.7,0.9,0.005997495,0.008669339,0.007333417
HER42L,HER42L_1A,HER42L_1A_14,2.9,5.3,1,5.3,1.3,1.3,182.4,276.3,217.09,220.04,0.005012531,2.617,0,732.2328,1.2206,44.8,36.70326069,893.7367,0.8663,0.7889,0,732.2328,1.7325,44.8,25.85858586,1268.618,0.556,0.8736,0,732.2,1.4766,44.8,31.3,1081.2,0.7,0.8,0.006118296,0.008684211,0.007401253
HER42L,HER42L_1A,HER42L_1A_15,2.9,5.4,1,5.4,1.4,1.4,201.24,297.74,236.98,239.99,0.005012531,2.691,0,1261.012,1.2208,39.4,32.27391874,1539.464,0.8662,0.7889,0,1261.012,1.7058,39.4,23.09766678,2150.976,0.5723,0.8736,0,1261,1.4633,39.4,27.7,1845.2,0.7,0.8,0.006119298,0.008550376,0.007334837
HER42L,HER42L_1A,HER42L_1A_16,2.9,5.5,1,5.5,1.5,1.5,220.02,318.12,257.1,259.94,0.00501002,2.626,0,1476.11,1.2452,33,26.50176678,1838.122,0.8514,0.7568,0,1476.11,1.7444,33,18.91767943,2574.92,0.5489,0.8344,0,1476.1,1.4948,33,22.7,2206.5,0.7,0.8,0.006238477,0.008739479,0.007488978
HER42L,HER42L_1A,HER42L_1A_17,2.9,5.6,1,5.6,1.6,1.6,238.58,340.1,277,279.9,0.005012531,2.575,0,481.8488,1.2853,28.3,22.01820587,619.3025,0.8271,0.7568,0,481.8488,1.7884,28.3,15.8242004,861.7618,0.5222,0.8344,0,481.8,1.5369,28.3,18.9,740.5,0.7,0.8,0.006442607,0.008964411,0.007703509
HER42L,HER42L_1A,HER42L_1A_18,2.9,5.7,1,5.7,1.7,1.7,257.09,360.78,296.86,299.85,0.005012531,2.533,0,490.0367,1.356,24.8,18.28908555,664.4913,0.7842,0.7271,0,490.0368,1.8489,24.8,13.41338093,906.017,0.4855,0.7986,0,490,1.6025,24.8,15.9,785.3,0.6,0.8,0.006796992,0.009267669,0.008032331
HER42L,HER42L_1A,HER42L_1A_19,2.9,5.8,1,5.8,1.8,1.8,275.99,381.77,316.86,319.8,0.00501002,2.524,0,550.6108,1.3511,23.7,17.54126267,743.9492,0.7872,0.7271,0,550.6108,1.8494,23.7,12.81496702,1018.303,0.4852,0.7986,0,550.6,1.6003,23.7,15.2,881.1,0.6,0.8,0.006769038,0.009265531,0.008017285
HER42L,HER42L_1A,HER42L_1A_20,2.9,5.9,1,5.9,1.9,1.9,294.55,403.91,336.72,339.76,0.005012531,2.526,0,664.9118,1.3938,24.1,17.29085952,926.7488,0.7613,0.7131,0,664.9119,1.8753,24.1,12.85127713,1246.937,0.4695,0.7817,0,664.9,1.6346,24.1,15.1,1086.8,0.6,0.7,0.006986466,0.0094,0.008193233
HER42L,HER42L_1A,HER42L_1A_21,2.9,6,1,6,2,2,312.95,425.21,356.6,359.71,0.005012531,2.557,0,476.2526,1.3457,25.5,18.94924575,640.8797,0.7905,0.6866,0,476.2526,1.833,25.5,13.91162029,872.9808,0.4951,0.7501,0,476.3,1.5894,25.5,16.4,756.9,0.6,0.7,0.006745363,0.00918797,0.007966667
HER42L,HER42L_1A,HER42L_1A_22,2.9,6.1,1,6.1,2.1,2.1,331.64,446.79,376.49,379.66,0.005012531,2.582,0,676.0932,1.3874,27.7,19.96540291,938.034,0.7652,0.6741,0,676.0933,1.8497,27.7,14.97540142,1250.58,0.485,0.7352,0,676.1,1.6186,27.7,17.5,1094.3,0.6,0.7,0.006954386,0.009271679,0.008113033
HER42L,HER42L_1A,HER42L_1A_23,2.9,6.2,1,6.2,2.2,2.2,350.15,469.21,396.37,399.61,0.00501002,2.604,0,498.4687,1.4209,30.9,21.74678021,708.2676,0.7449,0.662,0,498.4687,1.8627,30.9,16.58882268,928.5207,0.4771,0.7209,0,498.5,1.6418,30.9,19.2,818.4,0.6,0.7,0.007118737,0.009332164,0.008225451
HER42L,HER42L_1A,HER42L_1A_24,2.9,6.3,1,6.3,2.3,2.3,368.22,490.79,416.16,419.57,0.005012531,2.595,0,485.5913,1.427,35.4,24.80728802,692.9444,0.7412,0.6503,0,485.5913,1.87,35.4,18.93048128,908.0408,0.4727,0.7072,0,485.6,1.6485,35.4,21.9,800.5,0.6,0.7,0.007152882,0.009373434,0.008263158
HER42L,HER42L_1A,HER42L_1A_25,2.9,6.4,1,6.4,2.4,2.4,386.69,512.92,435.97,439.52,0.005012531,2.621,0,496.0257,1.4366,43.1,30.00139218,712.5858,0.7354,0.6391,0,496.0258,1.8666,43.1,23.09011036,925.8698,0.4748,0.6939,0,496,1.6516,43.1,26.5,819.2,0.6,0.7,0.007201003,0.009356391,0.008278697
HER42L,HER42L_1A,HER42L_1A_26,2.9,6.5,1,6.5,2.5,2.5,405.01,535.07,455.8,459.47,0.00501002,2.614,0,515.6835,1.4739,54,36.63749237,760.057,0.7128,0.6176,0,515.6835,1.893,54,28.52614897,976.2136,0.4588,0.6688,0,515.7,1.6835,54,32.6,868.1,0.6,0.6,0.007384269,0.009483968,0.008434118
HER42L,HER42L_1A,HER42L_1A_27,2.9,6.6,1,6.6,2.6,2.6,423.22,557.37,475.6,479.43,0.005012531,2.686,0,675.044,1.3821,64.9,46.9575284,933.0016,0.7684,0.6075,0,675.044,1.8088,64.9,35.88014153,1221.038,0.5098,0.6569,0,675,1.5955,64.9,41.4,1077,0.6,0.6,0.00692782,0.009066667,0.007997243
HER42L,HER42L_1A,HER42L_1A_28,2.9,6.7,1,6.7,2.7,2.7,441.3,580.62,495.44,499.38,0.005012531,2.698,0,519.4456,1.4874,73.6,49.48231814,772.6185,0.7046,0.588,0,519.4456,1.8726,73.6,39.303642,972.7081,0.4712,0.6343,0,519.4,1.68,73.6,44.4,872.7,0.6,0.6,0.007455639,0.009386466,0.008421053
HER42L,HER42L_1A,HER42L_1A_29,2.9,6.8,1,6.8,2.8,2.8,459.37,603.24,515.38,519.33,0.00501002,2.685,0,1017.431,1.5099,83.5,55.30167561,1536.203,0.691,0.5788,0,1017.431,1.8916,83.5,44.14252485,1924.609,0.4596,0.6236,0,1017.4,1.7008,83.5,49.7,1730.4,0.6,0.6,0.007564629,0.009476954,0.008520792
HER42L,HER42L_1A,HER42L_1A_30,2.9,6.9,1,6.9,2.9,2.9,477.23,625.69,535.35,539.29,0.005012531,2.673,0,1165.214,1.5037,87.8,58.38930638,1752.089,0.6947,0.5698,0,1165.214,1.8916,87.8,46.41573271,2204.167,0.4596,0.6132,0,1165.2,1.6977,87.8,52.4,1978.1,0.6,0.6,0.007537343,0.009481704,0.008509524
HER42L,HER42L_1A,HER42L_1A_31,2.9,7,1,7,3,3,495.18,648.7,555.17,559.24,0.005012531,2.677,0,1700.762,1.5168,83.6,55.11603376,2579.647,0.6868,0.5611,0,1700.762,1.8988,83.6,44.02780704,3229.465,0.4553,0.6031,0,1700.8,1.7078,83.6,49.6,2904.6,0.6,0.6,0.007603008,0.009517794,0.008560401
HER42L,HER42L_1A,HER42L_1A_32,2.9,7.1,1,7.1,3.1,3.1,513.48,670.58,575.02,579.19,0.00501002,2.665,0,1377.973,1.5331,72.3,47.15935034,2112.556,0.6769,0.5527,0,1377.973,1.9136,72.3,37.78219064,2636.893,0.4463,0.5934,0,1378,1.7234,72.3,42.5,2374.7,0.6,0.6,0.007680862,0.009587174,0.008634018
HER42L,HER42L_1A,HER42L_1A_33,2.9,7.2,1,7.2,3.2,3.2,531.68,691.15,594.76,599.15,0.005012531,2.651,0,1711.427,1.5078,56.3,37.33916965,2580.51,0.6922,0.5445,0,1711.427,1.9019,56.3,29.60197697,3254.987,0.4534,0.584,0,1711.4,1.7049,56.3,33.5,2917.7,0.6,0.6,0.007557895,0.009533333,0.008545614
HER42L,HER42L_1A,HER42L_1A_34,2.9,7.3,1,7.3,3.3,3.3,549.69,712.91,614.68,619.1,0.005012531,2.646,0,1713.73,1.5405,44.7,29.01655307,2640.016,0.6724,0.5445,0,1713.73,1.925,44.7,23.22077922,3298.918,0.4394,0.584,0,1713.7,1.7328,44.7,26.1,2969.5,0.6,0.6,0.007721805,0.009649123,0.008685464
HER42L,HER42L_1A,HER42L_1A_35,2.9,7.4,1,7.4,3.4,3.4,567.55,735.39,634.6,639.05,0.005012531,2.636,0,1370.062,1.5994,39,24.38414405,2191.248,0.6367,0.5287,0,1370.062,1.9672,39,19.82513217,2695.178,0.4138,0.566,0,1370.1,1.7833,39,22.1,2443.2,0.5,0.5,0.008017043,0.009860652,0.008938847
HER42L,HER42L_1A,HER42L_1A_36,2.9,7.5,1,7.5,3.5,3.5,585.44,758.28,654.46,659,0.00501002,2.638,0,1719.687,1.532,34.2,22.32375979,2634.549,0.6776,0.5287,0,1719.687,1.9222,34.2,17.7921132,3305.595,0.4411,0.566,0,1719.7,1.7271,34.2,20.1,2970.1,0.6,0.5,0.007675351,0.009630261,0.008652806
HER42L,HER42L_1A,HER42L_1A_37,2.9,7.6,1,7.6,3.6,3.6,603.3,781.21,674.44,678.96,0.005012531,2.606,0,1709.974,1.5812,31.2,19.73184923,2703.773,0.6478,0.5212,0,1709.974,1.9657,31.2,15.87220837,3361.302,0.4147,0.5574,0,1710,1.7735,31.2,17.8,3032.5,0.5,0.5,0.007925815,0.009853133,0.008889474
HER42L,HER42L_1A,HER42L_1A_38,2.9,7.7,1,7.7,3.7,3.7,621.14,804.06,694.39,698.91,0.005012531,2.563,0,1692.867,1.5892,28.6,17.99647621,2690.238,0.6429,0.5212,0,1692.867,1.9865,28.6,14.39718097,3362.918,0.4021,0.5574,0,1692.9,1.7879,28.6,16.2,3026.6,0.5,0.5,0.007965915,0.009957393,0.008961654
HER42L,HER42L_1A,HER42L_1A_39,2.9,7.8,1,7.8,3.8,3.8,638.82,826.38,714.4,718.86,0.00501002,2.541,0,1317.263,1.6491,25.2,15.2810624,2172.355,0.6066,0.5139,0,1317.263,2.0341,25.2,12.38877145,2679.459,0.3733,0.5491,0,1317.3,1.8416,25.2,13.8,2425.9,0.5,0.5,0.008262024,0.010190882,0.009226453
HER42L,HER42L_1A,HER42L_1A_40,2.9,7.9,1,7.9,3.9,3.9,656.87,848.74,734.33,738.82,0.005012531,2.496,0,1300.677,1.6103,21.1,13.10314848,2094.472,0.6301,0.5139,0,1300.677,2.0258,21.1,10.41563827,2634.892,0.3783,0.5491,0,1300.7,1.8181,21.1,11.8,2364.7,0.5,0.5,0.008071679,0.010154386,0.009113033
HER42L,HER42L_1A,HER42L_1A_41,2.9,8,1,8,4,4,674.73,870.88,754.11,758.77,0.005012531,2.531,0,1644.575,1.588,18.5,11.64987406,2611.626,0.6436,0.4998,0,1644.575,1.9978,18.5,9.260186205,3285.484,0.3953,0.5331,0,1644.6,1.7929,18.5,10.5,2948.6,0.5,0.5,0.0079599,0.010014035,0.008986967
HER42L,HER42L_1A,HER42L_1A_42,2.9,8.1,1,8.1,4.1,4.1,692.63,893.36,774.05,778.72,0.00501002,2.578,0,489.2769,1.5689,16.8,10.70813946,767.6138,0.6552,0.5068,0,489.2769,1.9677,16.8,8.537886873,962.7722,0.4135,0.541,0,489.3,1.7683,16.8,9.6,865.2,0.5,0.5,0.00786022,0.009858216,0.008859218
HER42L,HER42L_1A,HER42L_1A_43,2.9,8.2,1,8.2,4.2,4.2,710.39,915.6,793.9,798.68,0.005012531,2.628,0,1753.169,1.4947,15.7,10.50378002,2620.398,0.7002,0.4998,0,1753.169,1.9015,15.7,8.256639495,3333.572,0.4537,0.5331,0,1753.2,1.6981,15.7,9.4,2977,0.6,0.5,0.007492231,0.009531328,0.008511779
HER42L,HER42L_1A,HER42L_1A_44,2.9,8.3,1,8.3,4.3,4.3,727.79,937.97,813.8,818.63,0.005012531,2.636,0,1741.083,1.562,15.5,9.923175416,2719.536,0.6594,0.4998,0,1741.083,1.9425,15.5,7.979407979,3382.127,0.4288,0.5331,0,1741.1,1.7523,15.5,9,3050.8,0.5,0.5,0.007829574,0.009736842,0.008783208
HER42L,HER42L_1A,HER42L_1A_45,2.9,8.4,1,8.4,4.4,4.4,745.63,960.76,833.67,838.58,0.00501002,2.634,0,1652.446,1.4354,16.2,11.28605267,2371.948,0.7361,0.4998,0,1652.447,1.8612,16.2,8.704061896,3075.455,0.4781,0.5331,0,1652.4,1.6483,16.2,10,2723.7,0.6,0.5,0.007191383,0.009324649,0.008258016
HER42L,HER42L_1A,HER42L_1A_46,2.9,8.5,1,8.5,4.5,4.5,763.35,982.86,853.37,858.54,0.005012531,2.635,0,1763.721,1.4824,18.5,12.47976255,2614.458,0.7077,0.4998,0,1763.722,1.891,18.5,9.783183501,3335.21,0.46,0.5331,0,1763.7,1.6867,18.5,11.1,2974.8,0.6,0.5,0.007430576,0.009478697,0.008454637
HER42L,HER42L_1A,HER42L_1A_47,2.9,8.6,1,8.6,4.6,4.6,780.51,1005.39,873.31,878.49,0.005012531,2.664,0,1783.132,1.4592,24.5,16.79002193,2601.862,0.7217,0.4998,0,1783.133,1.8659,24.5,13.13039284,3327.072,0.4752,0.5331,0,1783.1,1.6626,24.5,15,2964.5,0.6,0.5,0.007314286,0.009352882,0.008333584
HER42L,HER42L_1A,HER42L_1A_48,2.9,8.7,1,8.7,4.7,4.7,798.52,1027.63,893.21,898.44,0.005012531,2.668,0,1779.853,1.3543,32.9,24.29299269,2410.434,0.7853,0.4998,0,1779.853,1.7974,32.9,18.3042172,3199.132,0.5167,0.5331,0,1779.9,1.5759,32.9,21.3,2804.8,0.7,0.5,0.006788471,0.009009524,0.007898997
HER42L,HER42L_1A,HER42L_1A_49,2.9,8.8,1,8.8,4.8,4.8,816.47,1050.13,912.94,918.39,0.00501002,2.656,0,1777.778,1.3418,34.6,25.78625727,2385.436,0.7928,0.4998,0,1777.778,1.7938,34.6,19.28866094,3188.941,0.5189,0.5331,0,1777.8,1.5678,34.6,22.5,2787.2,0.7,0.5,0.006722445,0.008986974,0.007854709
HER42L,HER42L_1A,HER42L_1A_50,2.9,8.9,1,8.9,4.9,4.9,834.24,1072.88,932.81,938.35,0.005012531,2.656,0,1771.848,1.3013,29.8,22.90017675,2305.677,0.8174,0.4998,0,1771.848,1.7683,29.8,16.85234406,3133.173,0.5344,0.5331,0,1771.8,1.5348,29.8,19.9,2719.4,0.7,0.5,0.006522807,0.008863659,0.007693233
HER42L,HER42L_1A,HER42L_1A_51,2.9,9,1,9,5,5,852.25,1095.32,952.67,958.3,0.034246575,2.651,0,1768.512,1.3374,24.6,18.39389861,2365.142,0.7955,0.4931,0,1768.512,1.7928,24.6,13.72155288,3170.526,0.5195,0.5255,0,1768.5,1.5651,24.6,16.1,2767.8,0.7,0.5,0.04580137,0.06139726,0.053599315
HER42L,HER42L_1A,HER42L_1A_52,2.9,9.1,1,9.1,5.1,5.1,857.01,1098.05,955.5,961.22,0.034246575,2.642,0,1711.14,1.2804,21.5,16.79162762,2190.897,0.8301,0.4932,0,1711.14,1.7603,21.5,12.21382719,3012.137,0.5392,0.5255,0,1711.1,1.5204,21.5,14.5,2601.5,0.7,0.5,0.043849315,0.060284247,0.052066781
HER42L,HER42L_1A,HER42L_1A_53,2.9,9.2,1,9.2,5.2,5.2,861.69,1100.26,958.52,964.14,0.034246575,2.686,0,1604.54,1.2503,20.6,16.47604575,2006.163,0.8483,0.4931,0,1604.54,1.7258,20.6,11.93649322,2769.136,0.5601,0.5255,0,1604.5,1.4881,20.6,14.2,2387.6,0.7,0.5,0.042818493,0.05910274,0.050960616
HER42L,HER42L_1A,HER42L_1A_54,2.9,9.3,1,9.3,5.3,5.3,866.33,1102.26,961.12,967.06,0.034364261,2.735,0,1619.302,1.1535,21.6,18.72561769,1867.917,0.907,0.4931,0,1619.302,1.649,21.6,13.09884779,2670.16,0.6067,0.5255,0,1619.3,1.4013,21.6,15.9,2269,0.8,0.5,0.039639175,0.056666667,0.048152921
HER42L,HER42L_1A,HER42L_1A_55,2.9,9.4,1,9.4,5.4,5.4,870.62,1104.66,963.96,969.97,0.034246575,2.783,0,1796.643,1.1925,24.7,20.71278826,2142.47,0.8833,0.4932,0,1796.643,1.6568,24.7,14.90825688,2976.707,0.6019,0.5255,0,1796.6,1.4247,24.7,17.8,2559.6,0.7,0.5,0.040839041,0.056739726,0.048789384
HER42L,HER42L_1A,HER42L_1A_56,2.9,9.5,1,9.5,5.5,5.5,875.17,1107.11,966.58,972.89,0.034246575,2.821,0,1721.172,1.1635,26.7,22.94800172,2002.547,0.9009,0.4865,0,1721.172,1.6265,26.7,16.41561635,2799.451,0.6203,0.518,0,1721.2,1.395,26.7,19.7,2401,0.8,0.5,0.03984589,0.055702055,0.047773973
HER42L,HER42L_1A,HER42L_1A_57,2.9,9.6,1,9.6,5.6,5.6,879.8,1110.72,969.63,975.81,0.034246575,2.831,0,1661.385,1.1048,25.9,23.44315713,1835.532,0.9365,0.4865,0,1661.385,1.5872,25.9,16.31804435,2636.885,0.6441,0.518,0,1661.4,1.346,25.9,19.9,2236.2,0.8,0.5,0.037835616,0.054356164,0.04609589
HER42L,HER42L_1A,HER42L_1A_58,2.9,9.7,1,9.7,5.7,5.7,884.12,1113.2,972.22,978.73,0.034246575,2.821,0,1650.673,1.1013,24.5,22.24643603,1817.814,0.9386,0.4802,0,1650.673,1.5882,24.5,15.42626873,2621.615,0.6435,0.5109,0,1650.7,1.3448,24.5,18.8,2219.7,0.8,0.5,0.037715753,0.054390411,0.046053082
HER42L,HER42L_1A,HER42L_1A_59,2.9,9.8,1,9.8,5.8,5.8,888.49,1116.64,974.96,981.65,0.034246575,2.858,0,1657.772,1.0754,23.5,21.85233402,1782.789,0.9543,0.4802,0,1657.773,1.5606,23.5,15.05831091,2587.074,0.6603,0.5109,0,1657.8,1.318,23.5,18.5,2184.9,0.8,0.5,0.036828767,0.053445205,0.045136986
HER42L,HER42L_1A,HER42L_1A_60,2.9,9.9,1,9.9,5.9,5.9,892.82,1119.98,977.76,984.57,0.034364261,2.743,0,1591.067,1.0724,22.7,21.16747482,1706.273,0.9561,0.474,0,1591.067,1.5968,22.7,14.21593186,2540.6,0.6383,0.5038,0,1591.1,1.3346,22.7,17.7,2123.4,0.8,0.5,0.036852234,0.054872852,0.045862543
HER42L,HER42L_1A,HER42L_1A_61,2.9,10,1,10,6,6,897.46,1121.83,980.22,987.48,0.034246575,2.716,0,1561.817,1.1106,21.2,19.08878084,1734.594,0.933,0.4739,0,1561.817,1.6294,21.2,13.01092427,2544.777,0.6186,0.5037,0,1561.8,1.37,21.2,16,2139.7,0.8,0.5,0.038034247,0.05580137,0.046917808
HER42L,HER42L_1A,HER42L_1A_62,2.9,10.1,1,10.1,6.1,6.1,901.69,1125.44,983.04,990.4,0.034246575,2.725,0,1571.511,1.0532,19.8,18.79984808,1655.15,0.9677,0.4679,0,1571.511,1.5915,19.8,12.44109331,2501.043,0.6415,0.497,0,1571.5,1.3224,19.8,15.6,2078.1,0.8,0.5,0.036068493,0.054503425,0.045285959
HER42L,HER42L_1A,HER42L_1A_63,2.9,10.2,1,10.2,6.2,6.2,906.06,1129.45,986.34,993.32,0.034246575,2.691,0,1538.593,1.0721,17.8,16.60292883,1649.469,0.9563,0.4679,0,1538.594,1.6149,17.8,11.02235433,2484.72,0.6273,0.497,0,1538.6,1.3435,17.8,13.8,2067.1,0.8,0.5,0.036715753,0.055304795,0.046010274
HER42L,HER42L_1A,HER42L_1A_64,2.9,10.3,1,10.3,6.3,6.3,910.78,1131.15,988.8,996.24,0.034246575,2.689,0,1546.291,1.0695,16.2,15.14726508,1653.816,0.9579,0.4619,0,1546.291,1.6141,16.2,10.03655288,2495.914,0.6278,0.4903,0,1546.3,1.3418,16.2,12.6,2074.9,0.8,0.5,0.036626712,0.055277397,0.045952055
HER42L,HER42L_1A,HER42L_1A_65,2.9,10.4,1,10.4,6.4,6.4,914.86,1133.72,991.33,999.16,0.034246575,2.714,0,1547.32,1.107,14.8,13.36946703,1712.922,0.9351,0.4619,0,1547.32,1.6279,14.8,9.091467535,2518.86,0.6195,0.4903,0,1547.3,1.3675,14.8,11.2,2115.9,0.8,0.5,0.037910959,0.05575,0.046830479
HER42L,HER42L_1A,HER42L_1A_66,2.9,10.5,1,10.5,6.5,6.5,919.55,1136.24,994.08,1002.08,0.034364261,2.736,0,1551.021,1.0599,13.3,12.54835362,1643.892,0.9637,0.4561,0,1551.021,1.5917,13.3,8.355845951,2468.685,0.6414,0.4837,0,1551,1.3258,13.3,10.5,2056.3,0.8,0.5,0.03642268,0.054697595,0.045560137
HER42L,HER42L_1A,HER42L_1A_67,2.9,10.6,1,10.6,6.6,6.6,924.12,1138.94,996.65,1004.99,0.034246575,2.751,0,1555.116,1.0012,11.7,11.68597683,1556.952,0.9993,0.4562,0,1555.116,1.5512,11.7,7.542547705,2412.316,0.6659,0.4838,0,1555.1,1.2762,11.7,9.6,1984.6,0.8,0.5,0.034287671,0.053123288,0.043705479
HER42L,HER42L_1A,HER42L_1A_68,2.9,10.7,1,10.7,6.7,6.7,928.33,1141.4,999.53,1007.91,0.034246575,2.773,0,1554.372,1.0716,10.5,9.798432251,1665.65,0.9566,0.4505,0,1554.372,1.586,10.5,6.620428752,2465.301,0.6448,0.4775,0,1554.4,1.3288,10.5,8.2,2065.5,0.8,0.5,0.03669863,0.054315068,0.045506849
