SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH,Field_depth,Strat_depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,Accum_rate,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT,WMAR_SAT,WMAR_UNSAT,WMAR_Mean
HER14L,HER14L_2A,HER14L-2A_376,2.9,98,1,98,37.5,37.5,1431.68,1678.44,1550.8,1548.92,0.073529412,2.706,0,1740.193,0.9411,-1.8,-1.9,1637.694,1.0357,0.537,0,1740.193,1.5659,-1.8,-1.1,2725.011,0.657,0.537,0,1740.2,1.2535,-1.8,-1.5,2181.4,0.8,0.5,0.069198529,0.115139706,0.092169118
HER14L,HER14L_2A,HER14L-2A_377,2.9,98.1,1,98.1,37.6,37.6,1432.17,1681.41,1552.15,1550.28,0.073529412,2.726,0,1741.853,0.8874,-1.8,-2,1545.663,1.0683,0.537,0,1741.853,1.521,-1.8,-1.2,2649.352,0.6842,0.537,0,1741.9,1.2042,-1.8,-1.6,2097.5,0.9,0.5,0.06525,0.111838235,0.088544118
HER14L,HER14L_2A,HER14L-2A_378,2.9,98.2,1,98.2,37.7,37.7,1432.71,1683.24,1553.74,1551.64,0.074074074,2.716,0,1746.624,0.8834,-1.8,-2,1542.923,1.0707,0.537,0,1746.624,1.5214,-1.8,-1.2,2657.296,0.684,0.537,0,1746.6,1.2024,-1.8,-1.6,2100.1,0.9,0.5,0.065437037,0.112696296,0.089066667
HER14L,HER14L_2A,HER14L-2A_379,2.9,98.3,1,98.3,37.8,37.8,1433.26,1684.58,1555.22,1552.99,0.073529412,2.662,0,1717.419,0.9274,-1.8,-1.9,1592.654,1.044,0.537,0,1717.419,1.5709,-1.8,-1.1,2697.917,0.654,0.537,0,1717.4,1.2492,-1.8,-1.5,2145.3,0.8,0.5,0.068191176,0.115507353,0.091849265
HER14L,HER14L_2A,HER14L-2A_380,2.9,98.4,1,98.4,37.9,37.9,1433.79,1686.94,1556.71,1554.35,0.073529412,2.576,0,1661.936,0.9477,-1.8,-1.9,1574.994,1.0317,0.537,0,1661.936,1.6158,-1.8,-1.1,2685.286,0.6268,0.537,0,1661.9,1.2818,-1.8,-1.5,2130.1,0.8,0.5,0.069683824,0.118808824,0.094246324
HER14L,HER14L_2A,HER14L-2A_381,2.9,98.5,1,98.5,38,38,1434.92,1689.57,1558.01,1555.71,0.073529412,2.448,0,1584.466,0.9581,-1.9,-2,1518.085,1.0254,0.537,0,1584.466,1.6722,-1.9,-1.1,2649.47,0.5926,0.537,0,1584.5,1.3152,-1.9,-1.6,2083.8,0.8,0.5,0.070448529,0.122955882,0.096702206
HER14L,HER14L_2A,HER14L-2A_382,2.9,98.6,1,98.6,38.1,38.1,1435.93,1692.24,1559.37,1557.07,0.073529412,2.378,0,1539.159,0.9935,-1.7,-1.7,1529.123,1.004,0.537,0,1539.159,1.7265,-1.7,-1,2657.41,0.5597,0.537,0,1539.2,1.36,-1.7,-1.3,2093.3,0.8,0.5,0.073051471,0.126948529,0.1
HER14L,HER14L_2A,HER14L-2A_383,2.9,98.7,1,98.7,38.2,38.2,1436.89,1694.51,1560.53,1558.43,0.073529412,2.367,0,1456.615,1.0493,-1.8,-1.7,1528.376,0.9701,0.5297,0,1456.615,1.7712,-1.8,-1,2579.991,0.5326,0.5297,0,1456.6,1.4103,-1.8,-1.4,2054.2,0.8,0.5,0.077154412,0.130235294,0.103694853
HER14L,HER14L_2A,HER14L-2A_384,2.9,98.8,1,98.8,38.3,38.3,1437.65,1697.08,1561.87,1559.79,0.073529412,2.51,0,1559.006,0.9559,-1.8,-1.9,1490.214,1.0267,0.5297,0,1559.006,1.6463,-1.8,-1.1,2566.52,0.6083,0.5297,0,1559,1.3011,-1.8,-1.5,2028.4,0.8,0.5,0.070286765,0.121051471,0.095669118
HER14L,HER14L_2A,HER14L-2A_385,2.9,98.9,1,98.9,38.4,38.4,1438.18,1699.48,1563.3,1561.15,0.073529412,2.617,0,1651.104,0.9462,-1.8,-1.9,1562.213,1.0326,0.537,0,1651.104,1.6,-1.8,-1.1,2641.72,0.6364,0.537,0,1651.1,1.2731,-1.8,-1.5,2102,0.8,0.5,0.069573529,0.117647059,0.093610294
HER14L,HER14L_2A,HER14L-2A_386,2.9,99,1,99,38.5,38.5,1438.56,1702.41,1564.54,1562.51,0.073529412,2.659,0,1677.603,0.9107,-1.7,-1.9,1527.718,1.0541,0.537,0,1677.603,1.56,-1.7,-1.1,2617.038,0.6606,0.537,0,1677.6,1.2354,-1.7,-1.5,2072.4,0.9,0.5,0.066963235,0.114705882,0.090834559
HER14L,HER14L_2A,HER14L-2A_387,2.9,99.1,1,99.1,38.6,38.6,1438.94,1705.03,1565.75,1563.87,0.074074074,2.657,0,1671.069,0.9021,-1.8,-2,1507.413,1.0594,0.5297,0,1671.069,1.5545,-1.8,-1.2,2597.693,0.6639,0.5297,0,1671.1,1.2283,-1.8,-1.6,2052.6,0.9,0.5,0.066822222,0.115148148,0.090985185
HER14L,HER14L_2A,HER14L-2A_388,2.9,99.2,1,99.2,38.7,38.7,1439.32,1707.33,1567.2,1565.22,0.073529412,2.66,0,1672.956,0.8836,-1.7,-1.9,1478.181,1.0706,0.537,0,1672.956,1.5402,-1.7,-1.1,2576.688,0.6726,0.537,0,1673,1.2119,-1.7,-1.5,2027.4,0.9,0.5,0.064970588,0.11325,0.089110294
HER14L,HER14L_2A,HER14L-2A_389,2.9,99.3,1,99.3,38.8,38.8,1439.7,1709.79,1568.63,1566.58,0.073529412,2.666,0,1671.473,0.9009,-1.8,-2,1505.771,1.0601,0.5369,0,1671.473,1.5506,-1.8,-1.2,2591.762,0.6663,0.5369,0,1671.5,1.2258,-1.8,-1.6,2048.8,0.9,0.5,0.066242647,0.114014706,0.090128676
HER14L,HER14L_2A,HER14L-2A_390,2.9,99.4,1,99.4,38.9,38.9,1440.08,1712.81,1569.96,1567.94,0.073529412,2.65,0,1651.09,0.8952,-1.7,-1.9,1478.048,1.0635,0.5369,0,1651.09,1.552,-1.7,-1.1,2562.445,0.6655,0.5369,0,1651.1,1.2236,-1.7,-1.5,2020.2,0.9,0.5,0.065823529,0.114117647,0.089970588
HER14L,HER14L_2A,HER14L-2A_391,2.9,99.5,1,99.5,39,39,1440.49,1715.17,1571.21,1569.3,0.073529412,2.63,0,1648.903,0.8789,-1.8,-2,1449.225,1.0734,0.5369,0,1648.903,1.5471,-1.8,-1.2,2551.092,0.6684,0.5369,0,1648.9,1.213,-1.8,-1.6,2000.2,0.9,0.5,0.064625,0.113757353,0.089191176
HER14L,HER14L_2A,HER14L-2A_392,2.9,99.6,1,99.6,39.1,39.1,1440.9,1717.6,1572.83,1570.66,0.073529412,2.608,0,1655.873,0.9021,-1.8,-2,1493.804,1.0593,0.5369,0,1655.873,1.5716,-1.8,-1.1,2602.34,0.6536,0.5369,0,1655.9,1.2369,-1.8,-1.6,2048.1,0.9,0.5,0.066330882,0.115558824,0.090944853
HER14L,HER14L_2A,HER14L-2A_393,2.9,99.7,1,99.7,39.2,39.2,1441.32,1720.95,1574.3,1572.02,0.073529412,2.54,0,1617.835,0.9062,-1.6,-1.8,1466.156,1.0568,0.537,0,1617.835,1.5992,-1.6,-1,2587.282,0.6368,0.537,0,1617.8,1.2527,-1.6,-1.4,2026.7,0.8,0.5,0.066632353,0.117588235,0.092110294
HER14L,HER14L_2A,HER14L-2A_394,2.9,99.8,1,99.8,39.3,39.3,1441.75,1723.32,1575.51,1573.38,0.073529412,2.609,0,1667.093,0.9338,-1.8,-1.9,1556.729,1.0401,0.5369,0,1667.093,1.594,-1.8,-1.1,2657.28,0.64,0.5369,0,1667.1,1.2639,-1.8,-1.5,2107,0.8,0.5,0.068661765,0.117205882,0.092933824
HER14L,HER14L_2A,HER14L-2A_395,2.9,99.9,1,99.9,39.4,39.4,1442.18,1726.22,1576.45,1574.74,0.073529412,2.611,0,1673.718,0.8541,-1.8,-2.1,1429.558,1.0884,0.5443,0,1673.718,1.5359,-1.8,-1.2,2570.618,0.6752,0.5443,0,1673.7,1.195,-1.8,-1.6,2000.1,0.9,0.5,0.062801471,0.112933824,0.087867647
HER14L,HER14L_2A,HER14L-2A_396,2.9,100,1,100,39.5,39.5,1442.61,1729.1,1577.64,1576.1,0.074074074,2.611,0,1673.718,0.9086,-1.6,-1.8,1520.684,1.0554,0.5443,0,1673.718,1.5752,-1.6,-1,2636.362,0.6514,0.5443,0,1673.7,1.2419,-1.6,-1.4,2078.5,0.9,0.5,0.067303704,0.116681481,0.091992593
HER14L,HER14L_2A,HER14L-2A_397,2.9,100.1,1,100.1,39.6,39.6,1443.1,1731.73,1578.87,1577.45,0.073529412,2.595,0,1668.811,0.9198,-1.8,-2,1535.025,1.0486,0.5444,0,1668.811,1.5889,-1.8,-1.1,2651.627,0.6431,0.5444,0,1668.8,1.2544,-1.8,-1.5,2093.3,0.8,0.5,0.067632353,0.116830882,0.092231618
HER14L,HER14L_2A,HER14L-2A_398,2.9,100.2,1,100.2,39.7,39.7,1443.77,1734.36,1580.25,1578.81,0.073529412,2.552,0,1651.78,0.9353,-1.7,-1.8,1544.96,1.0392,0.5443,0,1651.78,1.6157,-1.7,-1.1,2668.79,0.6268,0.5443,0,1651.8,1.2755,-1.7,-1.4,2106.9,0.8,0.5,0.068772059,0.118801471,0.093786765
HER14L,HER14L_2A,HER14L-2A_399,2.9,100.3,1,100.3,39.8,39.8,1444.48,1737.04,1581.3,1580.17,0.073529412,2.651,0,1721.429,0.9218,-1.8,-2,1586.833,1.0474,0.5369,0,1721.429,1.5707,-1.8,-1.1,2703.877,0.6541,0.5369,0,1721.4,1.2463,-1.8,-1.5,2145.4,0.9,0.5,0.067779412,0.115492647,0.091636029
HER14L,HER14L_2A,HER14L-2A_400,2.9,100.4,1,100.4,39.9,39.9,1445.18,1739.67,1582.76,1581.53,0.073529412,2.677,0,1727.097,0.8944,-1.8,-2,1544.728,1.064,0.5443,0,1727.097,1.5422,-1.8,-1.2,2663.592,0.6714,0.5443,0,1727.1,1.2183,-1.8,-1.6,2104.2,0.9,0.5,0.065764706,0.113397059,0.089580882
HER14L,HER14L_2A,HER14L-2A_401,2.9,100.5,1,100.5,40,40,1445.73,1742.3,1584.43,1582.89,0.120481928,2.691,0,1736.129,0.8971,-1.8,-2,1557.435,1.0624,0.5369,0,1736.129,1.5395,-1.8,-1.2,2672.707,0.6731,0.5369,0,1736.1,1.2183,-1.8,-1.6,2115.1,0.9,0.5,0.108084337,0.185481928,0.146783133
HER14L,HER14L_2A,HER14L-2A_402,2.9,100.6,1,100.6,40.1,40.1,1447.25,1742.64,1585.05,1583.72,0.12195122,2.698,0,1746.279,0.8621,-1.8,-2.1,1505.518,1.0836,0.5443,0,1746.279,1.512,-1.8,-1.2,2640.421,0.6897,0.5443,0,1746.3,1.1871,-1.8,-1.6,2073,0.9,0.5,0.105134146,0.184390244,0.144762195
HER14L,HER14L_2A,HER14L-2A_403,2.9,100.7,1,100.7,40.2,40.2,1449.09,1742.96,1585.71,1584.54,0.120481928,2.703,0,1743.871,0.8347,-1.8,-2.2,1455.674,1.1002,0.5443,0,1743.871,1.4906,-1.8,-1.2,2599.429,0.7027,0.5443,0,1743.9,1.1627,-1.8,-1.7,2027.6,0.9,0.5,0.100566265,0.179590361,0.140078313
HER14L,HER14L_2A,HER14L-2A_404,2.9,100.8,1,100.8,40.3,40.3,1450.92,1743.26,1586.18,1585.37,0.12195122,2.583,0,1671.845,0.909,-1.7,-1.9,1519.659,1.0552,0.5443,0,1671.845,1.5854,-1.7,-1.1,2650.603,0.6452,0.5443,0,1671.8,1.2472,-1.7,-1.5,2085.1,0.9,0.5,0.110853659,0.193341463,0.152097561
HER14L,HER14L_2A,HER14L-2A_405,2.9,100.9,1,100.9,40.4,40.4,1452.62,1743.56,1586.69,1586.19,0.120481928,2.55,0,1650.486,0.8895,-1.9,-2.1,1468.12,1.067,0.5443,0,1650.486,1.5834,-1.9,-1.2,2613.434,0.6464,0.5443,0,1650.5,1.2365,-1.9,-1.7,2040.8,0.9,0.5,0.107168675,0.190771084,0.14896988
HER14L,HER14L_2A,HER14L-2A_406,2.9,101,1,101,40.5,40.5,1454.33,1743.85,1587.3,1587.02,0.120481928,2.652,0,1722.078,0.8607,-1.8,-2.1,1482.224,1.0844,0.5369,0,1722.078,1.5265,-1.8,-1.2,2628.665,0.6809,0.5369,0,1722.1,1.1936,-1.8,-1.6,2055.4,0.9,0.5,0.103698795,0.183915663,0.143807229
HER14L,HER14L_2A,HER14L-2A_407,2.9,101.1,1,101.1,40.6,40.6,1455.92,1744.15,1588.1,1587.85,0.12195122,2.745,76,1836.121,0.8298,-1.8,-2.2,1523.63,1.1031,0.5443,76,1836.121,1.4735,-1.8,-1.2,2705.471,0.713,0.5443,76,1836.1,1.1517,-1.8,-1.7,2114.6,0.9,0.5,0.101195122,0.179695122,0.140445122
HER14L,HER14L_2A,HER14L-2A_408,2.9,101.2,1,101.2,40.7,40.7,1458.42,1744.39,1588.74,1588.67,0.120481928,2.785,76,1862.876,0.8248,-1.9,-2.3,1536.487,1.1062,0.5443,76,1862.876,1.4573,-1.9,-1.3,2714.754,0.7229,0.5443,76,1862.9,1.1411,-1.9,-1.8,2125.6,0.9,0.5,0.099373494,0.175578313,0.137475904
HER14L,HER14L_2A,HER14L-2A_409,2.9,101.3,1,101.3,40.8,40.8,1460.97,1744.52,1589.44,1589.5,0.12195122,2.798,76,1871.572,0.8357,-1.8,-2.2,1563.98,1.0996,0.5443,76,1871.572,1.4611,-1.8,-1.2,2734.571,0.7205,0.5443,76,1871.6,1.1484,-1.8,-1.7,2149.3,0.9,0.5,0.101914634,0.178182927,0.14004878
HER14L,HER14L_2A,HER14L-2A_410,2.9,101.4,1,101.4,40.9,40.9,1462.4,1744.61,1590.32,1590.32,0.120481928,2.816,80,1883.612,0.8123,-1.8,-2.2,1530.052,1.1138,0.5443,80,1883.612,1.4388,-1.8,-1.3,2710.109,0.7341,0.5443,80,1883.6,1.1256,-1.8,-1.7,2120.1,0.9,0.5,0.09786747,0.173349398,0.135608434
HER14L,HER14L_2A,HER14L-2A_411,2.9,101.5,1,101.5,41,41,1463.65,1744.81,1590.88,1591.15,0.120481928,2.769,81,1852.174,0.8313,-1.8,-2.2,1539.709,1.1022,0.5443,81,1852.174,1.467,-1.8,-1.2,2717.079,0.717,0.5443,81,1852.2,1.1492,-1.8,-1.7,2128.4,0.9,0.5,0.100156627,0.176746988,0.138451807
HER14L,HER14L_2A,HER14L-2A_412,2.9,101.6,1,101.6,41.1,41.1,1465.2,1745.09,1591.53,1591.98,0.12195122,2.777,81,1857.525,0.8168,-1.7,-2.1,1517.221,1.111,0.5443,81,1857.525,1.454,-1.7,-1.2,2700.84,0.7248,0.5443,81,1857.5,1.1354,-1.7,-1.6,2109,0.9,0.5,0.099609756,0.177317073,0.138463415
HER14L,HER14L_2A,HER14L-2A_413,2.9,101.7,1,101.7,41.2,41.2,1468.61,1745.28,1592.24,1592.8,0.120481928,2.811,76,1880.268,0.801,-1.7,-2.1,1506.036,1.1206,0.5443,76,1880.268,1.4321,-1.7,-1.2,2692.752,0.7381,0.5443,76,1880.3,1.1166,-1.7,-1.7,2099.4,0.9,0.5,0.096506024,0.172542169,0.134524096
HER14L,HER14L_2A,HER14L-2A_414,2.9,101.8,1,101.8,41.3,41.3,1470.56,1745.5,1592.95,1593.63,0.12195122,2.797,67,1858.472,0.8058,-1.7,-2.1,1497.614,1.1177,0.5443,67,1858.472,1.4399,-1.7,-1.2,2676.007,0.7334,0.5443,67,1858.5,1.1229,-1.7,-1.6,2086.8,0.9,0.5,0.098268293,0.175597561,0.136932927
HER14L,HER14L_2A,HER14L-2A_415,2.9,101.9,1,101.9,41.4,41.4,1472.48,1746,1593.69,1594.45,0.120481928,2.73,49,1796.053,0.8503,-1.8,-2.1,1527.094,1.0908,0.5443,49,1796.053,1.493,-1.8,-1.2,2681.554,0.7012,0.5443,49,1796.1,1.1717,-1.8,-1.7,2104.3,0.9,0.5,0.102445783,0.179879518,0.141162651
HER14L,HER14L_2A,HER14L-2A_416,2.9,102,1,102,41.5,41.5,1474.4,1746.32,1594.92,1595.28,0.120481928,2.797,0,1828.105,0.8101,-1.8,-2.2,1480.95,1.1151,0.5443,0,1828.105,1.443,-1.8,-1.2,2637.926,0.7315,0.5443,0,1828.1,1.1266,-1.8,-1.7,2059.4,0.9,0.5,0.09760241,0.173855422,0.135728916
HER14L,HER14L_2A,HER14L-2A_417,2.9,102.1,1,102.1,41.6,41.6,1476.12,1746.63,1595.51,1596.11,0.12195122,2.764,0,1794.805,0.8311,-1.8,-2.2,1491.59,1.1024,0.5519,0,1794.805,1.4684,-1.8,-1.2,2635.426,0.7161,0.5519,0,1794.8,1.1498,-1.8,-1.7,2063.5,0.9,0.6,0.101353659,0.179073171,0.140213415
HER14L,HER14L_2A,HER14L-2A_418,2.9,102.2,1,102.2,41.7,41.7,1477.49,1746.91,1596.22,1596.93,0.120481928,2.764,0,1777.492,0.8592,-1.8,-2.1,1527.147,1.0854,0.5443,0,1777.492,1.4886,-1.8,-1.2,2645.969,0.7039,0.5443,0,1777.5,1.1739,-1.8,-1.7,2086.6,0.9,0.5,0.103518072,0.179349398,0.141433735
HER14L,HER14L_2A,HER14L-2A_419,2.9,102.3,1,102.3,41.8,41.8,1478.86,1747.13,1596.75,1597.76,0.12195122,2.625,0,1671.975,0.8806,-1.7,-1.9,1472.302,1.0724,0.5519,0,1671.975,1.5501,-1.7,-1.1,2591.715,0.6666,0.5519,0,1672,1.2154,-1.7,-1.5,2032,0.9,0.6,0.107390244,0.189036585,0.148213415
HER14L,HER14L_2A,HER14L-2A_420,2.9,102.4,1,102.4,41.9,41.9,1480.23,1747.36,1597.73,1598.58,0.120481928,2.928,0,1859.048,0.8085,-1.7,-2.1,1503.097,1.116,0.5519,0,1859.048,1.4034,-1.7,-1.2,2609.022,0.7555,0.5519,0,1859,1.106,-1.7,-1.7,2056.1,0.9,0.6,0.097409639,0.169084337,0.133246988
HER14L,HER14L_2A,HER14L-2A_421,2.9,102.5,1,102.5,42,42,1481.6,1747.71,1598.42,1599.41,0.120481928,2.967,0,1871.925,0.802,-1.8,-2.2,1501.331,1.12,0.5519,0,1871.925,1.3879,-1.8,-1.3,2598.107,0.7649,0.5519,0,1871.9,1.095,-1.8,-1.8,2049.7,0.9,0.6,0.096626506,0.167216867,0.131921687
HER14L,HER14L_2A,HER14L-2A_422,2.9,102.6,1,102.6,42.1,42.1,1482.96,1747.92,1599.23,1600.24,0.12195122,3.001,0,1887.422,0.7743,-1.8,-2.3,1461.386,1.1368,0.5596,0,1887.422,1.3588,-1.8,-1.3,2564.595,0.7826,0.5596,0,1887.4,1.0666,-1.8,-1.8,2013,1,0.6,0.094426829,0.165707317,0.130067073
HER14L,HER14L_2A,HER14L-2A_423,2.9,102.7,1,102.7,42.2,42.2,1484.74,1748.23,1599.65,1601.06,0.120481928,2.864,0,1778.882,0.8046,-1.8,-2.2,1431.227,1.1184,0.5518,0,1778.882,1.4189,-1.8,-1.3,2524.082,0.7461,0.5518,0,1778.9,1.1118,-1.8,-1.8,1977.7,0.9,0.6,0.096939759,0.170951807,0.133945783
HER14L,HER14L_2A,HER14L-2A_424,2.9,102.8,1,102.8,42.3,42.3,1486.73,1748.63,1600.55,1601.89,0.120481928,2.777,0,1708.923,0.8916,-1.8,-2,1523.758,1.0657,0.5519,0,1708.923,1.5078,-1.8,-1.2,2576.693,0.6923,0.5519,0,1708.9,1.1997,-1.8,-1.6,2050.2,0.9,0.6,0.107421687,0.181662651,0.144542169
HER14L,HER14L_2A,HER14L-2A_425,2.9,102.9,1,102.9,42.4,42.4,1488.72,1748.94,1601.65,1602.72,0.12195122,2.802,0,1719.019,0.8493,-1.7,-2,1459.883,1.0914,0.5518,0,1719.019,1.4697,-1.7,-1.2,2526.38,0.7154,0.5518,0,1719,1.1595,-1.7,-1.6,1993.1,0.9,0.6,0.103573171,0.179231707,0.141402439
HER14L,HER14L_2A,HER14L-2A_426,2.9,103,1,103,42.5,42.5,1490.71,1749.02,1602.41,1603.54,0.120481928,2.821,0,1720.122,0.8435,-1.8,-2.1,1450.982,1.0948,0.5596,0,1720.122,1.4598,-1.8,-1.2,2510.975,0.7214,0.5596,0,1720.1,1.1517,-1.8,-1.7,1981,0.9,0.6,0.101626506,0.175879518,0.138753012
HER14L,HER14L_2A,HER14L-2A_427,2.9,103.1,1,103.1,42.6,42.6,1492.15,1749.35,1603.07,1604.37,0.12195122,2.792,0,1697.265,0.8427,-1.8,-2.1,1430.238,1.0954,0.5596,0,1697.265,1.468,-1.8,-1.2,2491.602,0.7164,0.5596,0,1697.3,1.1554,-1.8,-1.7,1960.9,0.9,0.6,0.102768293,0.17902439,0.140896341
HER14L,HER14L_2A,HER14L-2A_428,2.9,103.2,1,103.2,42.7,42.7,1493.67,1749.71,1603.98,1605.19,0.120481928,2.783,0,1686.667,0.8176,-1.7,-2.1,1379.048,1.1105,0.5518,0,1686.667,1.4527,-1.7,-1.2,2450.271,0.7256,0.5518,0,1686.7,1.1352,-1.7,-1.6,1914.7,0.9,0.6,0.098506024,0.175024096,0.13676506
HER14L,HER14L_2A,HER14L-2A_429,2.9,103.3,1,103.3,42.8,42.8,1495.48,1750.07,1604.48,1606.02,0.120481928,2.797,0,1695.152,0.8359,-1.7,-2,1417.061,1.0994,0.5596,0,1695.152,1.4616,-1.7,-1.2,2477.687,0.7202,0.5596,0,1695.2,1.1488,-1.7,-1.6,1947.4,0.9,0.6,0.100710843,0.176096386,0.138403614
HER14L,HER14L_2A,HER14L-2A_430,2.9,103.4,1,103.4,42.9,42.9,1497.3,1750.43,1605.19,1606.85,0.12195122,2.864,0,1741.033,0.8751,-1.8,-2.1,1523.523,1.0757,0.5595,0,1741.033,1.4695,-1.8,-1.2,2558.421,0.7155,0.5595,0,1741,1.1723,-1.8,-1.6,2041,0.9,0.6,0.106719512,0.179207317,0.142963415
HER14L,HER14L_2A,HER14L-2A_431,2.9,103.5,1,103.5,43,43,1498.81,1750.78,1605.89,1607.67,0.120481928,2.775,0,1692.073,0.8593,-1.7,-2,1453.97,1.0853,0.5517,0,1692.073,1.4852,-1.7,-1.1,2513.122,0.7059,0.5517,0,1692.1,1.1723,-1.7,-1.6,1983.5,0.9,0.6,0.10353012,0.178939759,0.14123494
HER14L,HER14L_2A,HER14L-2A_432,2.9,103.6,1,103.6,43.1,43.1,1501,1750.84,1606.46,1608.5,0.12195122,2.765,0,1691.132,0.8624,-1.8,-2.1,1458.417,1.0834,0.5517,0,1691.132,1.4906,-1.8,-1.2,2520.807,0.7027,0.5517,0,1691.1,1.1765,-1.8,-1.6,1989.6,0.9,0.6,0.105170732,0.181780488,0.14347561
HER14L,HER14L_2A,HER14L-2A_433,2.9,103.7,1,103.7,43.2,43.2,1502.93,1750.88,1606.87,1609.32,0.120481928,2.749,0,1686.503,0.8559,-1.7,-2,1443.4,1.0874,0.5595,0,1686.503,1.491,-1.7,-1.1,2514.531,0.7024,0.5595,0,1686.5,1.1735,-1.7,-1.6,1979,0.9,0.6,0.103120482,0.179638554,0.141379518
HER14L,HER14L_2A,HER14L-2A_434,2.9,103.8,1,103.8,43.3,43.3,1504.62,1750.96,1607.2,1610.15,0.120481928,2.674,0,1650.617,0.8872,-1.6,-1.8,1464.362,1.0684,0.5595,0,1650.617,1.538,-1.6,-1,2538.718,0.6739,0.5595,0,1650.6,1.2126,-1.6,-1.4,2001.5,0.9,0.6,0.106891566,0.185301205,0.146096386
HER14L,HER14L_2A,HER14L-2A_435,2.9,103.9,1,103.9,43.4,43.4,1505.54,1751.02,1607.7,1610.98,0.12195122,2.571,0,1591.951,0.9199,-1.8,-2,1464.357,1.0486,0.5517,0,1591.951,1.5976,-1.8,-1.1,2543.316,0.6378,0.5517,0,1592,1.2588,-1.8,-1.5,2003.8,0.8,0.6,0.112182927,0.194829268,0.153506098
HER14L,HER14L_2A,HER14L-2A_436,2.9,104,1,104,43.5,43.5,1506.67,1751.07,1608.42,1611.8,0.120481928,2.577,0,1600.621,0.9541,-1.8,-1.9,1527.107,1.0278,0.5517,0,1600.621,1.62,-1.8,-1.1,2592.946,0.6243,0.5517,0,1600.6,1.2871,-1.8,-1.5,2060,0.8,0.6,0.114951807,0.195180723,0.155066265
HER14L,HER14L_2A,HER14L-2A_437,2.9,104.1,1,104.1,43.6,43.6,1507.84,1751.11,1609.13,1612.63,0.12195122,2.611,0,1626.791,0.902,-1.8,-2,1467.401,1.0594,0.5517,0,1626.791,1.5704,-1.8,-1.1,2554.79,0.6543,0.5517,0,1626.8,1.2362,-1.8,-1.6,2011.1,0.9,0.6,0.11,0.191512195,0.150756098
HER14L,HER14L_2A,HER14L-2A_438,2.9,104.2,1,104.2,43.7,43.7,1509.1,1751.18,1609.66,1613.45,0.120481928,2.612,0,1637.618,0.9092,-1.8,-2,1488.849,1.0551,0.5517,0,1637.618,1.5752,-1.8,-1.1,2579.612,0.6514,0.5517,0,1637.6,1.2422,-1.8,-1.6,2034.2,0.9,0.6,0.109542169,0.189783133,0.149662651
HER14L,HER14L_2A,HER14L-2A_439,2.9,104.3,1,104.3,43.8,43.8,1510.32,1751.46,1610.22,1614.28,0.120481928,2.685,0,1683.386,0.8817,-1.7,-1.9,1484.25,1.0717,0.5517,0,1683.386,1.5304,-1.7,-1.1,2576.307,0.6785,0.5517,0,1683.4,1.2061,-1.7,-1.5,2030.3,0.9,0.6,0.106228916,0.184385542,0.145307229
HER14L,HER14L_2A,HER14L-2A_440,2.9,104.4,1,104.4,43.9,43.9,1511.83,1751.8,1610.87,1615.11,0.12195122,2.826,0,1766.25,0.8231,-1.7,-2.1,1453.766,1.1072,0.5517,0,1766.25,1.4435,-1.7,-1.2,2549.656,0.7312,0.5517,0,1766.3,1.1333,-1.7,-1.6,2001.7,0.9,0.6,0.100378049,0.176036585,0.138207317
HER14L,HER14L_2A,HER14L-2A_441,2.9,104.5,1,104.5,44,44,1513.61,1752.11,1611.6,1615.93,0.120481928,2.876,0,1797.5,0.8283,-1.6,-1.9,1488.787,1.1041,0.5595,0,1797.5,1.4325,-1.6,-1.1,2574.849,0.7379,0.5595,0,1797.5,1.1304,-1.6,-1.5,2031.8,0.9,0.6,0.099795181,0.172590361,0.136192771
HER14L,HER14L_2A,HER14L-2A_442,2.9,104.6,1,104.6,44.1,44.1,1515.26,1752.63,1612.3,1616.76,0.12195122,2.864,0,1778.882,0.813,-1.7,-2.1,1446.241,1.1133,0.5517,0,1778.882,1.425,-1.7,-1.2,2534.904,0.7424,0.5517,0,1778.9,1.119,-1.7,-1.6,1990.6,0.9,0.6,0.099146341,0.173780488,0.136463415
HER14L,HER14L_2A,HER14L-2A_443,2.9,104.7,1,104.7,44.2,44.2,1516.94,1753.1,1612.8,1617.58,0.120481928,2.762,0,1699.692,0.843,-1.7,-2,1432.891,1.0951,0.5517,0,1699.692,1.4776,-1.7,-1.2,2511.505,0.7105,0.5517,0,1699.7,1.1603,-1.7,-1.6,1972.2,0.9,0.6,0.101566265,0.178024096,0.139795181
