SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH,Field_depth,Strat_depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,Accum_rate,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT,WMAR_SAT,WMAR_UNSAT,WMAR_Mean
HER44L,HER44L_2A,HER44L_2A_17,2.4,60,2,9.9,1.6,1.6,255.27,789.86,556.18,547.98,0.03003003,1.928,0,666.4362,0.4049,0.1,0.2,269.871,1.3606,0.4169,0,666.4362,1.8489,0.1,0.1,1232.2,0.4855,0.4169,0,666.4,1.1269,0.1,0.2,751,0.9,0.4,0.012159159,0.055522523,0.033840841
HER44L,HER44L_2A,HER44L_2A_18,2.4,60.1,2,10,1.7,1.7,257.13,803.77,558.1,551.31,0.03003003,1.915,0,670.0491,0.3769,0.1,0.3,252.545,1.3776,0.4122,0,670.0491,1.8521,0.1,0.1,1241.016,0.4836,0.4122,0,670,1.1145,0.1,0.2,746.8,0.9,0.4,0.011318318,0.055618619,0.033468468
HER44L,HER44L_2A,HER44L_2A_19,2.4,60.2,2,10.1,1.8,1.8,260.61,818.81,560.29,554.64,0.030120482,1.895,0,740.8132,0.3713,-0.1,-0.3,275.0322,1.3811,0.4122,0,740.8132,1.8688,-0.1,-0.1,1384.414,0.4735,0.4122,0,740.8,1.1201,-0.1,-0.2,829.7,0.9,0.4,0.011183735,0.056289157,0.033736446
HER44L,HER44L_2A,HER44L_2A_20,2.4,60.3,2,10.2,1.9,1.9,262.9,832.4,562.32,557.96,0.03003003,1.994,0,911.3347,0.4722,0,0,430.333,1.3199,0.4075,0,911.3347,1.813,0,0,1652.208,0.5073,0.4075,0,911.3,1.1426,0,0,1041.3,0.9,0.4,0.01418018,0.054444444,0.034312312
HER44L,HER44L_2A,HER44L_2A_21,2.4,60.4,2,10.3,2,2,265.9,845.85,564.1,561.29,0.03003003,2.173,0,1147.913,0.4047,0,0,464.5741,1.3608,0.403,0,1147.913,1.6546,0,0,1899.297,0.6033,0.403,0,1147.9,1.0297,0,0,1181.9,1,0.4,0.012153153,0.049687688,0.03092042
HER44L,HER44L_2A,HER44L_2A_22,2.4,60.5,2,10.4,2.1,2.1,270.06,859.55,565.86,564.62,0.03003003,2.235,0,1000.896,0.5226,-0.1,-0.2,523.0677,1.2893,0.403,0,1000.896,1.6507,-0.1,-0.1,1652.193,0.6056,0.403,0,1000.9,1.0867,-0.1,-0.1,1087.6,0.9,0.4,0.015693694,0.049570571,0.032632132
HER44L,HER44L_2A,HER44L_2A_23,2.4,60.6,2,10.5,2.2,2.2,274.27,875.29,567.83,567.95,0.030120482,1.981,0,909.5501,0.5307,-0.1,-0.2,482.6721,1.2844,0.3985,0,909.5501,1.8428,-0.1,-0.1,1676.081,0.4892,0.3985,0,909.6,1.1868,-0.1,-0.1,1079.4,0.9,0.4,0.01598494,0.055506024,0.035745482
HER44L,HER44L_2A,HER44L_2A_24,2.4,60.7,2,10.6,2.3,2.3,276.55,889.07,569.69,571.27,0.03003003,1.913,0,858.6176,0.4551,-0.1,-0.2,390.7184,1.3303,0.3985,0,858.6176,1.878,-0.1,-0.1,1612.465,0.4679,0.3985,0,858.6,1.1666,-0.1,-0.1,1001.6,0.9,0.4,0.013666667,0.056396396,0.035031532
HER44L,HER44L_2A,HER44L_2A_25,2.4,60.8,2,10.7,2.4,2.4,278.55,903.69,571.62,574.6,0.03003003,1.879,0,724.6433,0.5455,-0.2,-0.4,395.3246,1.2754,0.3941,0,724.6433,1.9382,-0.2,-0.1,1404.531,0.4314,0.3941,0,724.6,1.2419,-0.2,-0.2,899.9,0.9,0.4,0.016381381,0.058204204,0.037292793
HER44L,HER44L_2A,HER44L_2A_26,2.4,60.9,2,10.8,2.5,2.5,282.29,918.61,573.42,577.93,0.030120482,1.746,0,807.2123,0.5946,-0.2,-0.3,479.9721,1.2457,0.3941,0,807.2123,2.0883,-0.2,-0.1,1685.725,0.3404,0.3941,0,807.2,1.3415,-0.2,-0.2,1082.8,0.8,0.4,0.017909639,0.062900602,0.04040512
HER44L,HER44L_2A,HER44L_2A_27,2.4,61,2,10.9,2.6,2.6,286.57,932.95,575.29,581.25,0.03003003,1.619,0,623.1717,0.5788,-0.3,-0.5,360.7189,1.2552,0.3941,0,623.1717,2.232,-0.3,-0.1,1390.925,0.2533,0.3941,0,623.2,1.4054,-0.3,-0.3,875.8,0.8,0.4,0.017381381,0.067027027,0.042204204
HER44L,HER44L_2A,HER44L_2A_28,2.4,61.1,2,11,2.7,2.7,287.43,947.89,577.13,584.58,0.03003003,1.581,0,619.2715,0.6151,-0.2,-0.3,380.9015,1.2333,0.3941,0,619.2715,2.2928,-0.2,-0.1,1419.866,0.2165,0.3941,0,619.3,1.454,-0.2,-0.2,900.4,0.7,0.4,0.018471471,0.068852853,0.043662162
HER44L,HER44L_2A,HER44L_2A_29,2.4,61.2,2,11.1,2.8,2.8,288.08,963.23,578.95,587.91,0.03003003,1.546,0,700.1812,0.5947,-0.2,-0.3,416.4124,1.2456,0.3898,0,700.1812,2.3338,-0.2,-0.1,1634.055,0.1917,0.3898,0,700.2,1.4643,-0.2,-0.2,1025.2,0.7,0.4,0.017858859,0.070084084,0.043971471
HER44L,HER44L_2A,HER44L_2A_30,2.4,61.3,2,11.2,2.9,2.9,290.17,976.96,580.5,591.24,0.030120482,1.604,0,640.831,0.598,-0.3,-0.5,383.2304,1.2436,0.3898,0,640.831,2.2573,-0.3,-0.1,1446.535,0.238,0.3898,0,640.8,1.4277,-0.3,-0.3,914.9,0.7,0.4,0.018012048,0.067990964,0.043001506
HER44L,HER44L_2A,HER44L_2A_31,2.4,61.4,2,11.3,3,3,293.68,991.97,582.6,594.56,0.03003003,1.584,0,655.0869,0.7292,-0.4,-0.5,477.7182,1.1641,0.3898,0,655.0869,2.3264,-0.4,-0.2,1523.988,0.1961,0.3898,0,655.1,1.5278,-0.4,-0.4,1000.9,0.7,0.4,0.021897898,0.069861862,0.04587988
HER44L,HER44L_2A,HER44L_2A_32,2.4,61.5,2,11.4,3.1,3.1,294.9,1006.31,583.95,597.89,0.03003003,2.116,0,980.5376,0.5378,-0.3,-0.6,527.297,1.2801,0.3898,0,980.5376,1.7388,-0.3,-0.2,1704.922,0.5523,0.3898,0,980.5,1.1383,-0.3,-0.4,1116.1,0.9,0.4,0.01615015,0.052216216,0.034183183
HER44L,HER44L_2A,HER44L_2A_33,2.4,61.6,2,11.5,3.2,3.2,296.58,1022.27,585.31,601.22,0.030120482,2.253,0,1225.789,0.3725,-0.4,-1.1,456.5952,1.3803,0.3898,0,1225.789,1.5902,-0.4,-0.3,1949.294,0.6423,0.3898,0,1225.8,0.9814,-0.4,-0.7,1202.9,1,0.4,0.01121988,0.04789759,0.029558735
HER44L,HER44L_2A,HER44L_2A_34,2.4,61.7,2,11.6,3.3,3.3,297.25,1037.86,587.04,604.54,0.03003003,2.191,0,1003.665,0.4277,-0.4,-0.9,429.2935,1.3468,0.3898,0,1003.665,1.6493,-0.4,-0.2,1655.347,0.6065,0.3898,0,1003.7,1.0385,-0.4,-0.6,1042.3,1,0.4,0.012843844,0.049528529,0.031186186
HER44L,HER44L_2A,HER44L_2A_35,2.4,61.8,2,11.7,3.4,3.4,300.54,1052.41,589.37,607.87,0.03003003,2.205,0,853.6586,0.4049,-0.3,-0.7,345.6431,1.3607,0.3898,0,853.6586,1.6325,-0.3,-0.2,1393.562,0.6167,0.3898,0,853.7,1.0187,-0.3,-0.5,869.6,1,0.4,0.012159159,0.049024024,0.030591592
HER44L,HER44L_2A,HER44L_2A_36,2.4,61.9,2,11.8,3.5,3.5,301.46,1066.75,591.01,611.2,0.03003003,2.124,0,872.9963,0.3845,-0.4,-1,335.7104,1.373,0.3898,0,872.9963,1.6835,-0.4,-0.2,1469.727,0.5857,0.3898,0,873,1.034,-0.4,-0.6,902.7,1,0.4,0.011546547,0.050555556,0.031051051
HER44L,HER44L_2A,HER44L_2A_37,2.4,62,2,11.9,3.6,3.6,302.72,1081.16,592.33,614.53,0.030120482,2.11,0,966.5598,0.4962,-0.2,-0.4,479.5704,1.3054,0.3898,0,966.5598,1.7294,-0.2,-0.1,1671.588,0.5579,0.3898,0,966.6,1.1128,-0.2,-0.3,1075.6,0.9,0.4,0.014945783,0.052090361,0.033518072
HER44L,HER44L_2A,HER44L_2A_38,2.4,62.1,2,12,3.7,3.7,304.93,1095.63,594.2,617.85,0.03003003,2.152,0,605.6854,0.5228,-0.2,-0.4,316.6255,1.2892,0.3898,0,605.6854,1.7077,-0.2,-0.1,1034.307,0.5711,0.3898,0,605.7,1.1153,-0.2,-0.2,675.5,0.9,0.4,0.0156997,0.051282282,0.033490991
HER44L,HER44L_2A,HER44L_2A_39,2.4,62.2,2,12.1,3.8,3.8,306.92,1109.52,596.08,621.18,0.03003003,1.977,0,780.4976,0.5734,-0.4,-0.7,447.5315,1.2586,0.3898,0,780.4976,1.8603,-0.4,-0.2,1451.946,0.4786,0.3898,0,780.5,1.2169,-0.4,-0.5,949.7,0.9,0.4,0.017219219,0.055864865,0.036542042
HER44L,HER44L_2A,HER44L_2A_40,2.4,62.3,2,12.2,3.9,3.9,308.95,1123.54,598.29,624.51,0.030120482,2.007,0,649.9353,0.5346,-0.4,-0.7,347.4779,1.282,0.3898,0,649.9353,1.8224,-0.4,-0.2,1184.474,0.5015,0.3898,0,649.9,1.1785,-0.4,-0.5,766,0.9,0.4,0.01610241,0.054891566,0.035496988
HER44L,HER44L_2A,HER44L_2A_41,2.4,62.4,2,12.3,4,4,311.92,1137.53,599.86,627.83,0.029069767,1.985,0,722.3435,0.5208,-0.4,-0.8,376.2061,1.2904,0.3941,0,722.3435,1.8362,-0.4,-0.2,1326.345,0.4932,0.3941,0,722.3,1.1785,-0.4,-0.5,851.3,0.9,0.4,0.015139535,0.053377907,0.034258721
HER44L,HER44L_2A,HER44L_2A_42,2.4,62.5,2,12.4,4.1,4.1,314.64,1144.06,602.36,631.27,0.029154519,1.983,0,729.5806,0.6342,-0.4,-0.6,462.7116,1.2217,0.3942,0,729.5806,1.8759,-0.4,-0.2,1368.634,0.4691,0.3942,0,729.6,1.2551,-0.4,-0.4,915.7,0.8,0.4,0.018489796,0.054690962,0.036590379
HER44L,HER44L_2A,HER44L_2A_43,2.4,62.6,2,12.5,4.2,4.2,317.37,1149.6,605.42,634.7,0.029154519,1.965,0,906.3653,0.753,-0.3,-0.4,682.5043,1.1497,0.3941,0,906.3653,1.9332,-0.3,-0.2,1752.202,0.4344,0.3941,0,906.4,1.3431,-0.3,-0.3,1217.4,0.8,0.4,0.021953353,0.056361516,0.039157434
HER44L,HER44L_2A,HER44L_2A_44,2.4,62.7,2,12.6,4.3,4.3,320.05,1155.08,608.24,638.13,0.029154519,1.814,0,603.0585,0.6792,-0.3,-0.4,409.6209,1.1944,0.3899,0,603.0585,2.0458,-0.3,-0.1,1233.766,0.3662,0.3899,0,603.1,1.3625,-0.3,-0.3,821.7,0.8,0.4,0.019801749,0.059644315,0.039723032
HER44L,HER44L_2A,HER44L_2A_45,2.4,62.8,2,12.7,4.4,4.4,322.03,1161.6,610.76,641.56,0.029069767,1.882,0,788.1073,0.8038,-0.4,-0.5,633.4536,1.1189,0.3899,0,788.1073,2.0249,-0.4,-0.2,1595.844,0.3788,0.3899,0,788.1,1.4144,-0.4,-0.3,1114.6,0.7,0.4,0.023366279,0.058863372,0.041114826
HER44L,HER44L_2A,HER44L_2A_46,2.4,62.9,2,12.8,4.5,4.5,325.44,1165.58,613.17,645,0.029154519,1.938,0,804.8174,0.6969,-0.2,-0.3,560.847,1.1837,0.3942,0,804.8174,1.9362,-0.2,-0.1,1558.3,0.4326,0.3942,0,804.8,1.3166,-0.2,-0.2,1059.6,0.8,0.4,0.020317784,0.05644898,0.038383382
HER44L,HER44L_2A,HER44L_2A_47,2.4,63,2,12.9,4.6,4.6,327.14,1172.78,616.67,648.43,0.029154519,1.95,0,945.2255,0.6406,-0.3,-0.5,605.5044,1.2178,0.3942,0,945.2255,1.9062,-0.3,-0.2,1801.754,0.4508,0.3942,0,945.2,1.2734,-0.3,-0.3,1203.6,0.8,0.4,0.018676385,0.055574344,0.037125364
HER44L,HER44L_2A,HER44L_2A_48,2.4,63.1,2,13,4.7,4.7,330.09,1181.66,618.95,651.86,0.029154519,2.049,0,993.2139,0.6303,-0.1,-0.2,626.05,1.224,0.3942,0,993.2139,1.8212,-0.1,-0.1,1808.87,0.5023,0.3942,0,993.2,1.2258,-0.1,-0.1,1217.5,0.9,0.4,0.018376093,0.05309621,0.035736152
HER44L,HER44L_2A,HER44L_2A_49,2.4,63.2,2,13.1,4.8,4.8,332.29,1186.12,621.4,655.29,0.029069767,2.073,0,852.0346,0.6757,-0.3,-0.4,575.7275,1.1965,0.3942,0,852.0346,1.8187,-0.3,-0.2,1549.629,0.5038,0.3942,0,852,1.2472,-0.3,-0.3,1062.7,0.9,0.4,0.019642442,0.052869186,0.036255814
HER44L,HER44L_2A,HER44L_2A_50,2.4,63.3,2,13.2,4.9,4.9,334.96,1192.09,623.44,658.73,0.029154519,2.124,0,998.1203,0.6259,-0.2,-0.3,624.7667,1.2267,0.3942,0,998.1203,1.7632,-0.2,-0.1,1759.859,0.5375,0.3942,0,998.1,1.1946,-0.2,-0.2,1192.3,0.9,0.4,0.018247813,0.051405248,0.034826531
HER44L,HER44L_2A,HER44L_2A_51,2.4,63.4,2,13.3,5,5,337.66,1198.57,626.28,662.16,0.029154519,2.114,0,998.1115,0.6468,-0.1,-0.2,645.5591,1.2141,0.3942,0,998.1115,1.7778,-0.1,-0.1,1774.469,0.5286,0.3942,0,998.1,1.2123,-0.1,-0.1,1210,0.9,0.4,0.018857143,0.051830904,0.035344023
HER44L,HER44L_2A,HER44L_2A_52,2.4,63.5,2,13.4,5.1,5.1,340.05,1211.66,628.46,665.59,0.029154519,1.998,0,934.5184,0.6633,0,0,619.8757,1.2041,0.3942,0,934.5184,1.8736,0,0,1750.936,0.4705,0.3942,0,934.5,1.2685,0,0,1185.4,0.8,0.4,0.019338192,0.054623907,0.03698105
HER44L,HER44L_2A,HER44L_2A_53,2.4,63.6,2,13.5,5.2,5.2,342.6,1222.63,630.48,669.02,0.029069767,1.696,0,669.5618,0.739,0.1,0.1,494.8298,1.1582,0.3942,0,669.5618,2.1925,0.1,0,1468.015,0.2773,0.3942,0,669.6,1.4658,0.1,0.1,981.4,0.7,0.4,0.021482558,0.063735465,0.042609012
HER44L,HER44L_2A,HER44L_2A_54,2.4,63.7,2,13.6,5.3,5.3,346.74,1230.35,632.56,672.46,0.029154519,1.695,0,821.6191,0.6942,0.1,0.1,570.3298,1.1854,0.3942,0,821.6191,2.1783,0.1,0,1789.746,0.2859,0.3942,0,821.6,1.4363,0.1,0.1,1180,0.7,0.4,0.020239067,0.063507289,0.041873178
HER44L,HER44L_2A,HER44L_2A_55,2.4,63.8,2,13.7,5.4,5.4,350.57,1235.67,635.16,675.89,0.029154519,1.878,0,928.3243,0.6036,0.3,0.5,560.3546,1.2402,0.3942,0,928.3243,1.9583,0.3,0.2,1817.982,0.4192,0.3942,0,928.3,1.281,0.3,0.3,1189.2,0.8,0.4,0.017597668,0.057093294,0.037345481
HER44L,HER44L_2A,HER44L_2A_56,2.4,63.9,2,13.8,5.5,5.5,353.24,1242.1,637.57,679.32,0.029154519,2.056,0,833.0632,0.4537,0.3,0.7,377.9272,1.3311,0.3942,0,833.0632,1.7569,0.3,0.2,1463.62,0.5413,0.3942,0,833.1,1.1053,0.3,0.4,920.8,0.9,0.4,0.013227405,0.051221574,0.03222449
HER44L,HER44L_2A,HER44L_2A_57,2.4,64,2,13.9,5.6,5.6,354.66,1247.86,640.25,682.75,0.029069767,2.07,0,667.0964,0.5142,0.4,0.8,342.9965,1.2944,0.3942,0,667.0964,1.7656,0.4,0.2,1177.825,0.536,0.3942,0,667.1,1.1399,0.4,0.5,760.4,0.9,0.4,0.014947674,0.051325581,0.033136628
HER44L,HER44L_2A,HER44L_2A_58,2.4,64.1,2,14,5.7,5.7,357.74,1253.53,642.65,686.19,0.029154519,2.061,0,706.3057,0.5833,0.4,0.7,412.0205,1.2525,0.3942,0,706.3057,1.7957,0.4,0.2,1268.322,0.5178,0.3942,0,706.3,1.1895,0.4,0.5,840.2,0.9,0.4,0.017005831,0.05235277,0.0346793
HER44L,HER44L_2A,HER44L_2A_59,2.4,64.2,2,14.1,5.8,5.8,359.66,1259.09,645.33,689.62,0.029154519,1.945,0,666.5524,0.5561,0.4,0.7,370.6975,1.269,0.3942,0,666.5524,1.882,0.4,0.2,1254.462,0.4654,0.3942,0,666.6,1.2191,0.4,0.5,812.6,0.9,0.4,0.016212828,0.054868805,0.035540816
HER44L,HER44L_2A,HER44L_2A_60,2.4,64.3,2,14.2,5.9,5.9,361.6,1267.32,648.22,693.05,0.029154519,1.772,0,738.9492,0.6712,0.6,0.9,496.0148,1.1992,0.3942,0,738.9492,2.0861,0.6,0.3,1541.535,0.3417,0.3942,0,738.9,1.3787,0.6,0.6,1018.8,0.8,0.4,0.019568513,0.060819242,0.040193878
HER44L,HER44L_2A,HER44L_2A_61,2.4,64.4,2,14.3,6,6,363.12,1278.06,649.98,696.48,0.029069767,2.013,0,1002.49,0.4721,0.5,1.1,473.3079,1.3199,0.3942,0,1002.49,1.7972,0.5,0.3,1801.719,0.5168,0.3942,0,1002.5,1.1347,0.5,0.7,1137.5,0.9,0.4,0.013723837,0.052244186,0.032984012
HER44L,HER44L_2A,HER44L_2A_62,2.4,64.5,2,14.4,6.1,6.1,364.49,1293.08,652.21,699.92,0.029154519,2.121,0,1010.963,0.5079,0.6,1.2,513.5151,1.2982,0.3942,0,1010.963,1.7252,0.6,0.3,1744.084,0.5605,0.3942,0,1011,1.1166,0.6,0.8,1128.8,0.9,0.4,0.01480758,0.050297376,0.032552478
HER44L,HER44L_2A,HER44L_2A_63,2.4,64.6,2,14.5,6.2,6.2,366.18,1301.73,654.01,703.35,0.029154519,2.077,0,875.2634,0.5124,0.5,1,448.5117,1.2955,0.3942,0,875.2634,1.7597,0.5,0.3,1540.157,0.5396,0.3942,0,875.3,1.1361,0.5,0.6,994.3,0.9,0.4,0.014938776,0.051303207,0.033120991
HER44L,HER44L_2A,HER44L_2A_64,2.4,64.7,2,14.6,6.3,6.3,368.6,1309.56,656.95,706.78,0.029154519,2.111,0,1011.015,0.4877,0.5,1,493.0302,1.3105,0.3942,0,1011.015,1.7259,0.5,0.3,1744.91,0.5601,0.3942,0,1011,1.1068,0.5,0.7,1119,0.9,0.4,0.014218659,0.050317784,0.032268222
HER44L,HER44L_2A,HER44L_2A_65,2.4,64.8,2,14.7,6.4,6.4,370.77,1317.68,659.34,710.21,0.029069767,2.127,0,1028.53,0.5309,0.4,0.8,546.0759,1.2843,0.3942,0,1028.53,1.7284,0.4,0.2,1777.725,0.5585,0.3942,0,1028.5,1.1297,0.4,0.5,1161.9,0.9,0.4,0.01543314,0.050244186,0.032838663
HER44L,HER44L_2A,HER44L_2A_66,2.4,64.9,2,14.8,6.5,6.5,373.51,1329.32,661.36,713.65,0.029154519,2.064,0,906.058,0.4966,0.4,0.8,449.9898,1.3051,0.3942,0,906.058,1.7645,0.4,0.2,1598.748,0.5367,0.3942,0,906.1,1.1306,0.4,0.5,1024.4,0.9,0.4,0.014478134,0.051443149,0.032960641
HER44L,HER44L_2A,HER44L_2A_67,2.4,65,2,14.9,6.6,6.6,375.86,1338.61,663.09,717.08,0.029154519,1.91,0,901.7941,0.5799,0.3,0.5,522.9882,1.2546,0.3942,0,901.7941,1.921,0.3,0.2,1732.359,0.4418,0.3942,0,901.8,1.2505,0.3,0.3,1127.7,0.8,0.4,0.016906706,0.056005831,0.036456268
HER44L,HER44L_2A,HER44L_2A_68,2.4,65.1,2,15,6.7,6.7,377.95,1348.41,664.84,720.51,0.029154519,1.847,0,597.1548,0.5574,0.2,0.4,332.8312,1.2683,0.3942,0,597.1548,1.9726,0.2,0.1,1177.941,0.4106,0.3942,0,597.2,1.265,0.2,0.2,755.4,0.8,0.4,0.016250729,0.057510204,0.036880466
HER44L,HER44L_2A,HER44L_2A_69,2.4,65.2,2,15.1,6.8,6.8,380.03,1354.87,667.02,723.94,0.029069767,1.92,0,790.7744,0.5611,0.2,0.4,443.7211,1.266,0.3942,0,790.7744,1.9058,0.2,0.1,1507.038,0.451,0.3942,0,790.8,1.2335,0.2,0.2,975.4,0.9,0.4,0.016311047,0.055401163,0.035856105
