"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1A","HER42PB_1A_15",2.4,-37.94,6.76,1,19359,57926,1.2,-0.401407738863206,1.72693336106337,0.250792865966699,-0.124451663806926,1.63051292930169,1.96326253666721,0.730283580895401,-0.602254374933862,2.98406036243837,-0.793970610180737,0.45173744749753,-0.613702434431322,-1.19579969909954,35955,5.98155339805825,0.167180652491479,0.108213584640233,-1.22929061231023,-1.33750419695046
"HER42PB","HER42PB_1A","HER42PB_1A_16",2.5,-36.89,6.78,1,19163,54196,1.4,0.31642740290034,0.759972779796677,0.35383568491474,2.12015520363053,1.35325221039451,0.78046056490165,-1.04570934862289,-1.08504200338004,2.71416982817324,1.74346923549597,0.274248308689268,-0.443989673005008,-0.646472556924559,37005,5.8616725384758,0.17059977223839,-1.32662202963349,-1.61914672656106,-0.292524696927569
"HER42PB","HER42PB_1A","HER42PB_1A_17",2.6,-35.85,6.81,1,19345,53809,1.34,-0.908114897755121,0.428443437648097,0.589362128224547,0.436700053052438,1.24234792283164,0.649143472244712,0.875262595549955,0.685179300922612,3.48938732021138,1.36211989452722,0.353551966454661,-0.423590493502712,-0.637430134831144,37106,5.87530109319993,0.170204043016178,-0.801360765200178,-1.85182370997071,-1.05046294477053
"HER42PB","HER42PB_1A","HER42PB_1A_18",2.7,-34.8,6.84,1,19212,53059,1.31,-0.739212511457816,-0.566144588797641,0.515760114690232,0.72277739890231,1.16841173112306,0.609558716877007,1.03836398703633,1.14114539445511,3.56595201078305,-0.485957680936743,0.191168286268379,-0.527689399210303,-0.852187659549757,36516,5.88721237268955,0.169859678349459,-1.67764616246063,-2.55128171873287,-0.873635556272239
"HER42PB","HER42PB_1A","HER42PB_1A_19",2.8,-33.76,6.87,1,18667,51028,1.3,-0.69698691488349,-0.0135956852166753,0.626163134991704,-0.212475462529964,0.299661478547246,0.280080812918264,-0.157712883863744,-1.88968805079034,2.86538509205228,NA,-0.38283914136685,-0.398144094329746,-0.702987695008405,37198,5.9295827123696,0.168645931511153,-0.585726931939108,-2.1224832929384,-1.5367563609993
"HER42PB","HER42PB_1A","HER42PB_1A_20",2.9,-32.72,6.88,1,19151,51026,1.36,-0.443633335437532,0.53895321836429,0.169830651078953,-0.267490336731862,-0.365764246829975,-0.0280639893453082,-0.429548536341034,0.551071626354229,3.36688381529671,-0.925976151285305,-0.69627740777293,-0.241890585358554,-0.386502921738869,38081,5.9137618010167,0.169097104964234,-0.217723483844871,-1.65951425041428,-1.44179076656941
"HER42PB","HER42PB_1A","HER42PB_1A_21",3,-31.67,6.87,1,19630,53119,1.26,2.21657924874502,0.621835553901435,0.567281524164253,-0.168463563168445,0.429049814037261,0.221296266024906,-1.13632123278199,-0.629075909847539,3.10273563282445,0.702092189004376,0.1760628276464,-0.11444828867411,-0.60578165750419,38590,6.13176861947884,0.163085083938636,-0.271315094987576,-1.74976434819145,-1.47844925320388
"HER42PB","HER42PB_1A","HER42PB_1A_22",3.1,-30.63,6.88,1,19370,53696,1.33,0.443104192623318,1.09150212194526,1.08985582025789,-0.179466538008825,0.521470053672986,0.834267388066135,-1.49876876941837,0.416963951785846,3.54681083814013,0.584753930244759,0.00990278280462257,-0.433474632024443,-1.26813907584686,36780,6.18640093786635,0.161644873981429,-0.0618754037180875,-1.69892848318516,-1.63705307946707
"HER42PB","HER42PB_1A","HER42PB_1A_23",3.2,-29.58,6.9,1,19100,51022,1.41,0.231976209751687,0.980992341229063,1.23705984732652,-0.267490336731862,0.318145526474391,0.174363442295531,-0.610772304659226,-2.07743879518607,3.20992619962479,-1.14598538645959,0.0778773466035313,-0.439152754153948,-0.318684756038254,37173,5.71235102925244,0.175059269796112,-0.0219789067187752,-1.78058616862993,-1.75860726191115
"HER42PB","HER42PB_1A","HER42PB_1A_24",3.3,-28.54,6.9,1,19321,53273,1.31,0.569780982346297,0.511325773185242,0.743926356646608,0.106610807841047,1.03902339563305,0.449323419699949,-0.121468130200106,-1.51418656199886,3.85881195221968,1.42078902390703,0.40642107163159,-0.331478734512965,-0.743678594428774,37497,6.00878504672897,0.166422994369615,-0.545822465803087,-1.85586981652051,-1.31004735071742
"HER42PB","HER42PB_1A","HER42PB_1A_25",3.4,-27.49,6.9,1,19387,54212,1.41,0.0630738234543823,0.677090444259532,0.567281524164253,0.678765499540791,0.854182916361597,0.66549885021101,0.331591290595377,-0.46814670036548,3.24820854491062,NA,0.376210154387631,-0.351036710736816,0.0294484945582352,37746,5.63141250878426,0.177575341611031,-0.812335697825064,-1.72412191757811,-0.91178621975305
"HER42PB","HER42PB_1A","HER42PB_1A_26",3.5,-26.45,6.89,1,20298,56727,1.28,0.0208482268800561,0.566580663543339,0.545200920103958,-0.311502236093381,1.33476816246737,0.783304978461006,-1.00946459495925,0.0414624629943748,4.11913190016335,-0.735301480800928,0.043890064704077,0.00983949571616486,0.133436348632511,39508,5.88532589752527,0.169914124962985,-0.159848700941896,-1.769286613376,-1.6094379124341
"HER42PB","HER42PB_1A","HER42PB_1A_27",3.6,-25.41,6.9,1,20294,55860,1.33,0.358652999474666,0.980992341229063,1.03097420943044,-0.146457613487685,0.928119108070177,0.788045667726599,-0.139590507031925,0.336499347044817,3.46450379577559,0.614088494934663,0.432855624220055,-0.163658680463153,-0.517618042093391,38395,6.04495412844037,0.165427227196843,-0.134919317899371,-1.7267269989572,-1.59180768105783
"HER42PB","HER42PB_1A","HER42PB_1A_28",3.7,-24.36,6.91,1,20109,56267,1.3,0.358652999474666,1.36777657373574,0.788087564767197,0.238646505925604,1.64899697722883,0.968665928745709,-0.121468130200106,-0.38768209562445,4.27034716404239,-0.0606064929331326,0.478172000085994,-0.26397217141774,-0.678121034251513,37847,6.03606618330545,0.165670814340274,-0.282862786015832,-1.51470448935056,-1.23184170333473
"HER42PB","HER42PB_1A","HER42PB_1A_29",3.8,-23.32,6.93,1,19773,56953,1.33,-0.0636029662685964,0.787600224975725,0.780727363413765,0.0405929587987692,1.94474174406315,1.32753610615113,-1.40815688525928,0.792465440577318,3.55638142446159,2.35949509398396,0.886019382879447,-0.379006719745118,-0.601260446457483,37334,5.89709957509699,0.169574888004762,-0.368651134985448,-1.73813837778896,-1.36948724280351
"HER42PB","HER42PB_1A","HER42PB_1A_30",3.9,-22.27,6.93,1,19707,56234,1.32,0.0630738234543823,1.25726679301955,0.309674476794151,0.700771449221551,1.2238638749045,1.17559701518886,-1.51689114625019,-0.38768209562445,3.54681083814013,2.24215683522434,0.372433789732136,-0.349564604999537,-0.23956356272087,37634,5.75291584424906,0.173824896291444,-0.587786664902119,-1.40609698841607,-0.818310323513951
"HER42PB","HER42PB_1A","HER42PB_1A_31",4,-21.23,6.92,1,19371,53069,1.39,-1.07701728405243,1.34014912855669,0.979452799956415,-0.113448688966546,0.872666964288742,0.75154236038153,-1.11819885595017,-0.629075909847539,3.29606147651791,-1.07264897473483,-0.235560919802548,-0.459972535295466,-1.42412085695828,36585,6.24598930481283,0.160102739726027,-0.0287101058824314,-1.57787710752188,-1.54916700163945
"HER42PB","HER42PB_1A","HER42PB_1A_32",4.1,-20.19,6.92,1,18704,52007,1.45,0.147525016603035,1.06387467676621,1.60506991499809,0.161625682042946,1.90777364820886,0.805586218009295,-0.284569521686479,-1.08504200338004,2.4461934111724,-1.02864712769997,0.00612641814912764,-0.703711185224956,-1.49419962818224,35395,6.05360701474691,0.16519076933206,-0.342597830047896,-1.83730148967497,-1.49470365962708
"HER42PB","HER42PB_1A","HER42PB_1A_33",4.2,-19.14,6.91,1,17772,48531,1.5,-0.443633335437532,1.34014912855669,1.05305481349073,0.38168517885054,1.70444912101027,0.31895446489613,NA,-1.03139893355269,1.84324647292051,0.467415671485142,0.119417357813976,-0.848187848297915,-1.89884801686258,34529,6.13556519942137,0.162984169754126,-0.382550848585288,-1.59771902832089,-1.2151681797356
"HER42PB","HER42PB_1A","HER42PB_1A_34",4.3,-18.1,6.9,1,18726,52063,1.66,-0.443633335437532,1.53354124481003,0.913210987775532,0.689768474381171,0.632374341235856,0.624254853600347,-0.483915666836491,0.631536231095259,3.49895790653284,-0.617963222041312,0.0287846060820972,-0.632208906557116,-1.15058758863246,35887,5.94139264990329,0.168310707425855,-0.486905440048339,-1.49392502531226,-1.00701958526392
"HER42PB","HER42PB_1A","HER42PB_1A_35",4.4,-17.05,6.88,1,19032,51325,1.4,-0.69698691488349,1.75456080624241,0.309674476794151,0.0515959336391489,1.20537982697735,0.591307063204472,0.313468913763557,0.282856277217464,3.40899439511113,NA,0.191168286268379,-0.682891404083438,-1.19579969909954,35626,5.91766990291262,0.168985431158945,-0.0251059211310764,-1.2405825499385,-1.21547662880742
"HER42PB","HER42PB_1A","HER42PB_1A_36",4.5,-16.01,6.88,1,18737,51692,1.29,0.823134561792254,0.594208108722387,0.832248772887786,0.634753600179272,1.24234792283164,0.719305673375495,1.09273111753179,-1.54100809691254,3.0223427077242,1.46479087094188,0.670766597516236,-0.861647100753038,-0.922266430773726,34897,5.62056535761715,0.177918044960508,-0.828321958928198,-1.84096725712458,-1.01264529819639
"HER42PB","HER42PB_1A","HER42PB_1A_37",4.6,-14.96,6.92,1,18171,50444,1.49,1.79432328300176,0.898110005691918,1.28122105544711,0.667762524700412,1.44567245003024,0.738268430437868,-0.085223376536467,0.712000835836288,2.49404634277969,-0.221946598727605,1.59597593811249,-1.14744591460479,-1.15963001072588,33433,5.47173828881146,0.182757278805674,-0.710241613919245,-1.82566102090374,-1.11541940698449
"HER42PB","HER42PB_1A","HER42PB_1A_38",4.7,-13.92,6.95,1,17409,49076,1.39,1.24539052753552,0.953364896050014,1.37690367304172,0.458706002733197,1.63051292930169,0.826682285241186,0.331591290595377,0.30967781213114,2.24903933295035,1.03943968293827,1.00308668719979,-1.41431765469152,-1.46255115085529,32030,5.36526232114467,0.186384176605674,-0.573958663294827,-1.8267216317902,-1.25276296849537
"HER42PB","HER42PB_1A","HER42PB_1A_39",4.8,-12.88,6.96,1,17381,49628,1.27,-0.570310125160511,1.9203254773167,0.839608974241217,0.612747650498513,1.48264054588453,0.959658619141081,0.730283580895401,-0.790005119329598,2.52658633627265,0.408746542105334,1.84521600537516,-1.48497873008091,-1.07146639531508,31867,5.1223823246878,0.195221663791163,-0.327212911208416,-1.3535045382969,-1.02629162708848
"HER42PB","HER42PB_1A","HER42PB_1A_40",4.9,-11.83,6.95,1,17687,49993,1.4,2.08990245902204,2.38999204536053,2.26748803680692,0.546729801456235,1.98170983991744,1.08528688467931,0.2591017832681,0.39014241687217,2.01743114397105,0.188737306931053,1.09371943893167,-1.4698370710689,-1.21614514880972,31875,5.20015561174869,0.192301937607541,-0.163227897978375,-1.56447022053414,-1.40124232255576
"HER42PB","HER42PB_1A","HER42PB_1A_41",5,-10.79,6.94,1,17952,52255,1.42,0.147525016603035,2.16897248392814,1.93627897590251,0.843810122146487,1.88928960028172,1.40267603101079,1.83574856763638,-0.816826654243274,1.9600076260423,0.306075565690669,1.13903581479761,-1.37436049896537,-0.944872486007264,32449,5.16783881391371,0.193504487273797,-0.372341060683132,-1.55378212847869,-1.18144106779556
"HER42PB","HER42PB_1A","HER42PB_1A_42",5.1,-9.74,6.93,1,18376,57691,1.42,0.654232175494949,2.19659992910719,4.35778522118146,2.67030394564951,5.64155132949216,2.60752220786135,2.86872404705008,-1.05822046846636,2.24138286389318,0.218071871620957,2.03403423814991,-1.5480689759643,-0.619345290644313,31767,4.87733580018501,0.205029967377285,-0.985482588537367,-1.96700797801995,-0.981525389482582
"HER42PB","HER42PB_1A","HER42PB_1A_43",5.2,-8.7,6.94,1,17462,50454,1.38,0.0208482268800561,1.39540401891479,2.92990615861576,0.942836895709904,1.94474174406315,1.15710832705305,-1.00946459495925,0.175570137562757,1.72265708527013,1.59679641204645,2.4871979968093,-1.48371692516325,-1.50098144475231,31683,5.31764705882353,0.188053097345133,-0.654307347243681,-1.984607439009,-1.33030009176532
"HER42PB","HER42PB_1A","HER42PB_1A_44",5.3,-7.65,6.95,1,17769,51754,1.52,0.358652999474666,1.34014912855669,1.56826890823093,1.28392911576167,2.46229508602321,1.45553471632215,0.458447928418112,-0.441325165451803,1.24412776919721,1.65546554142626,2.05669242608288,-1.39412877600883,-1.18449667148277,32249,5.25586808923375,0.190263526980143,-0.816309465336065,-1.72657348934336,-0.910264024007295
"HER42PB","HER42PB_1A","HER42PB_1A_45",5.4,-6.61,6.94,1,17942,48826,1.33,0.105299420028708,0.0692866503204695,0.0741480334843438,-0.102445714126167,0.336629574401536,0.538685412356385,-0.483915666836491,-1.11186353829372,1.9600076260423,1.65546554142626,1.25232675446246,-1.11905530395726,-1.18449667148277,33557,5.50960232783705,0.18150130272516,-0.629777566627356,-1.88653787555534,-1.25676030892799
"HER42PB","HER42PB_1A","HER42PB_1A_46",5.5,-5.57,6.92,1,18596,52127,1.34,-0.316956545714554,0.345561102110952,0.913210987775532,1.01985771959256,1.03902339563305,0.936192207276394,-0.665139435154684,-0.280395955969744,2.94960625168112,-0.779303327835784,1.6639505019114,-1.00023534087688,-0.578654391223944,34390,5.34150839018993,0.187213035523182,-1.13764163257384,-1.98971277171371,-0.852071139139861
"HER42PB","HER42PB_1A","HER42PB_1A_47",5.6,-4.52,6.9,1,18599,52256,1.44,-0.443633335437532,0.317933656931904,0.140389845665227,0.480711952413957,0.854182916361597,0.884281659818146,0.476570305249931,-0.360860560710773,2.93620743083107,0.8780995771438,0.497053823363469,-0.825475359779895,-1.08955123950191,34995,5.73369251491245,0.174407678367676,-0.885519073207401,-1.76358859226136,-0.878069519053957
"HER42PB","HER42PB_1A","HER42PB_1A_48",5.7,-3.48,6.91,1,18818,52599,1.43,-0.0213773696942702,0.732345334617628,1.47994649198976,0.282658405287122,1.5935448334474,1.0596871626451,0.712161204063582,-0.977755863725334,2.85007215393795,-0.265948445762462,1.69416141915536,-0.982149470390309,-1.01269065170788,34284,5.55400497036895,0.180050252985922,-0.561377902928822,-1.94591014905531,-1.38453224612649
"HER42PB","HER42PB_1A","HER42PB_1A_49",5.8,-2.43,6.93,1,19011,54240,1.53,0.485329789197644,1.03624723158716,0.979452799956415,-0.0474308399242683,1.74141721686456,1.2753885242296,-0.357059029013756,-0.843648189156951,3.23863795858916,1.9488111883253,0.45173744749753,-0.886672898286782,-0.225999929580747,35086,5.28894067037103,0.189073779103264,-0.196710294246054,-1.69081751870248,-1.49410722445642
"HER42PB","HER42PB_1A","HER42PB_1A_50",5.9,-1.39,6.95,1,18935,55217,1.44,0.400878596048992,0.317933656931904,0.839608974241217,0.216640556244844,1.07599149148734,1.46857161180254,0.150367522277184,-0.0658236766603314,3.41856498143258,-0.295283010452366,1.08616670962068,-0.859544092556925,-0.411369582495761,35133,5.39130434782609,0.185483870967742,-0.723000143709627,-1.98413136187551,-1.26113121816588
"HER42PB","HER42PB_1A","HER42PB_1A_51",6,-0.34,6.97,1,18955,56098,1.33,-0.35918214228888,1.50591379963098,0.935291591835826,2.50525932304382,2.55471532565894,1.60842194513754,-0.918852710800155,0.685179300922612,3.5755225971045,0.37941197741543,0.999310322544295,-0.822320847485726,-0.77080586070902,35151,5.58505058074185,0.179049407976386,-1.14929377514425,-1.50916129181355,-0.359867516669292
"HER42PB","HER42PB_1A","HER42PB_1A_52",6.1,0.7,6.99,1,19400,56937,1.5,0.31642740290034,1.45065890927288,2.13500441244516,0.205637581404465,2.1295822233346,1.77150165587395,0.694038827231763,0.497428556526876,3.05679681848145,0.907434141833705,0.470619270775004,-0.777106171269298,-0.526660464186806,35474,5.51377157546823,0.18136406021047,-0.232445943976523,-1.81333195448218,-1.58088601050566
"HER42PB","HER42PB_1A","HER42PB_1A_53",6.2,1.74,6.99,1,19120,54563,1.42,0.569780982346297,1.34014912855669,1.41370467980887,0.403691128531299,1.31628411454022,1.31070665925827,-0.411426159509214,0.551071626354229,3.72099550919067,-1.16065266880454,-0.171362720659134,-0.808020391752158,-1.36082390230437,34958,5.88556233996455,0.169907298952512,-0.3957089331628,-1.68962997415168,-1.29392104098888
"HER42PB","HER42PB_1A","HER42PB_1A_54",6.3,2.79,7,1,18942,54916,1.34,0.231976209751687,0.621835553901435,0.795447766120628,-0.135454638647306,0.928119108070177,1.45814209541823,-0.991342218127432,-1.64829423656725,3.31328853189654,2.16882042349958,-0.0920590628937406,-0.820217839289613,-0.908702797633603,35100,5.65150653780557,0.176943969419575,-0.300585477287689,-1.81740189984139,-1.5168164225537
"HER42PB","HER42PB_1A","HER42PB_1A_55",6.4,3.83,6.99,1,18966,53210,1.47,-1.16146847720108,0.428443437648097,-0.0141743827568339,2.05413735458825,1.05750744356019,1.08125729880355,-0.139590507031925,-1.11186353829372,3.02042859045991,1.5527945650116,0.863361194946477,-0.815801522077776,-0.872533109259942,35137,5.63839032684678,0.177355582361614,-1.46523756346001,-1.64865862558738,-0.183421062127371
"HER42PB","HER42PB_1A","HER42PB_1A_56",6.5,4.88,6.98,1,19263,54042,1.39,0.147525016603035,1.14675701230335,0.0667878321309123,-0.32250521093376,0.244209334765811,1.29458831575526,-0.502038043668311,-0.655897444761215,2.92089449271674,3.60621409330489,0.848255736324497,-0.797925952410816,-0.791151310419204,35258,5.61625070369675,0.178054729526546,0.0984400728132525,-1.36257783450257,-1.46101790731583
"HER42PB","HER42PB_1A","HER42PB_1A_57",6.6,5.92,6.99,1,19716,56427,1.38,0.231976209751687,1.20201190266145,1.4210648811623,0.348676254329401,0.817214820507307,1.3803947914625,0.839017841886317,0.30967781213114,3.34965675991808,-0.735301480800928,0.172286462990905,-0.52726879757108,-0.368418077552038,36732,5.65917331399565,0.176704254228601,-0.412244795093543,-1.74118199448453,-1.32893719939098
"HER42PB","HER42PB_1A","HER42PB_1A_58",6.7,6.97,7.01,1,19485,56026,1.39,0.231976209751687,-0.0135956852166753,0.589362128224547,-0.289496286412621,1.24234792283164,1.33156569202689,-0.139590507031925,0.631536231095259,3.79756019976234,-0.148610187002845,0.497053823363469,-0.581947010670017,-0.809236154606035,36277,5.81770343920316,0.171889132962915,-0.510825623765991,-2.11133490545579,-1.6005092816898
"HER42PB","HER42PB_1A","HER42PB_1A_59",6.8,8.01,7.03,1,19256,54493,1.23,-0.612535721734837,0.345561102110952,0.0299868253637549,0.634753600179272,0.207241238911521,1.046887301628,1.45517865416817,-0.0121806068329783,3.42047909869688,0.115400895206292,0.266695579378278,-0.634311914753229,-0.524399858663453,36154,5.63741509087571,0.17738626371837,-0.954362679823563,-1.7088103862473,-0.754447706423741
"HER42PB","HER42PB_1A","HER42PB_1A_60",6.9,9.05,7.05,1,19400,55597,1.32,-0.950340494329447,0.566580663543339,0.979452799956415,-0.179466538008825,0.0224007596400708,1.34412851858071,-1.335667377932,-0.575432840020186,3.09316504650299,0.73142675369428,0.829373913047023,-0.603397694270369,-0.49953319790656,36312,5.65298644192012,0.176897646982563,-0.287682072451781,-1.89511798221521,-1.60743590976343
"HER42PB","HER42PB_1A","HER42PB_1A_61",7,10.1,7.06,1,19278,56295,1.33,0.105299420028708,0.456070882827145,0.559921322810821,0.172628656883325,0.355113622328681,1.64942890728492,0.76652833455904,-0.334039025797097,3.22523913773912,-0.192612034037701,0.829373913047023,-0.716118933582022,-0.804714943559327,35641,5.69566034191245,0.175572267299954,-0.620122045545055,-1.82863000503638,-1.20850795949133
"HER42PB","HER42PB_1A","HER42PB_1A_62",7.1,11.14,7.05,1,19590,57145,1.38,0.569780982346297,0.373188547290001,-0.24234062471321,-0.33350818577414,0.854182916361597,2.02418039373008,1.45517865416817,-0.334039025797097,3.33434382180375,-0.148610187002845,0.984204863922315,-0.861857401572649,-0.673599823204805,35006,5.50548225236945,0.181637130801688,-0.234839591077401,-1.58863478480434,-1.35379519372694
"HER42PB","HER42PB_1A","HER42PB_1A_63",7.2,12.19,7.05,1,20246,62934,1.4,0.358652999474666,-0.0135956852166753,-0.154018208472032,-0.223478437370343,1.2238638749045,3.36461028357662,-1.46252401575473,-0.0390021417466548,3.8071307860838,0.335410130380574,1.76591234760977,-0.898029142545792,-1.12346032235222,34635,5.68371285218063,0.175941330254983,-0.575364144903562,-1.85456037046709,-1.27919622556352
"HER42PB","HER42PB_1A","HER42PB_1A_64",7.3,13.23,7.06,1,19745,60380,1.37,0.400878596048992,0.511325773185242,0.692404947172588,-0.168463563168445,1.44567245003024,2.7900387445867,1.09273111753179,-1.11186353829372,3.28840500746075,1.62613097673636,1.65639777260041,-0.967849014656741,-0.696205878438343,34492,5.42189536399181,0.184437347618557,-0.324661075692868,-1.84076704833475,-1.51610597264188
"HER42PB","HER42PB_1A","HER42PB_1A_65",7.4,14.27,7.07,1,19717,58875,1.55,1.28761612410984,0.345561102110952,0.412717295742192,2.16416710299205,1.40870435417595,2.54352290277584,0.277224160099919,-0.575432840020186,2.84815803667366,1.42078902390703,0.500830188018964,-0.888565605663283,-1.06468457874502,34706,5.66397849462366,0.176554342667299,-1.54151057114919,-1.84031269464505,-0.298802123495858
"HER42PB","HER42PB_1A","HER42PB_1A_66",7.5,15.32,7.06,1,19247,58524,1.38,1.20316493096119,1.34014912855669,0.839608974241217,0.249649480765983,1.09447553941448,2.69641013159123,-1.17256598644562,-1.29961428268945,2.28540756097189,0.687424906659423,0.761399349248114,-1.03514527693236,-0.962957330194095,34054,5.48277174947649,0.182389500364571,-0.299744944901056,-1.5390571156723,-1.23931217077124
"HER42PB","HER42PB_1A","HER42PB_1A_67",7.6,16.36,7.06,1,18869,56835,1.49,0.907585754940907,-0.234615246649062,0.162470449725521,-0.124451663806926,1.20537982697735,2.55276724684375,0.983996856540871,-0.736362049502245,2.45193576296527,-0.793970610180737,0.00990278280462257,-1.25301692604966,-1.04659973455819,32981,5.32304447852761,0.187862416711687,-0.825318953668428,-2.13236394313418,-1.30704498946575
