"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1E","HER42PB_1E_323",193.2,2124.27,6.79,1,20186,50941,1.36,-0.498255199913424,-0.346498300336409,-0.357021745083974,-0.583412833569218,-0.565241085003713,-0.460030510634093,-0.251187795041922,-0.0271481470424581,-1.1699046318236,-0.95240475200142,-0.978178558552459,NA,-0.92875656550846,42138,6.37968476357268,0.156747556824421,-0.298492988555997,-2.00030422112111,-1.70181123256512
"HER42PB","HER42PB_1E","HER42PB_1E_324",193.3,2125.75,6.78,1,20083,50665,1.41,-0.310224473663236,-0.685929975392412,-0.766715653325844,-0.707922455951929,-0.379320155107307,-0.567295734011572,1.23111784200035,-0.889291694326676,-0.861487265613307,NA,-0.721440329559673,NA,-0.642327247559393,42110,6.21432242590372,0.160918589584539,-0.510825623765991,-2.2054213445404,-1.69459572077441
"HER42PB","HER42PB_1E","HER42PB_1E_325",193.4,2127.24,6.77,1,20262,50499,1.25,-0.0462477077679477,-0.886048579674855,-0.672332417226778,-0.643136621201716,NA,-0.624119212319153,0.60859907134226,1.02777691370133,-0.834187291936442,-0.676230631475058,-0.690430167266222,NA,-1.10685209343272,42092,6.48701529704731,0.154154099259665,-1.21639532432449,-2.81839825827108,-1.60200293394658
"HER42PB","HER42PB_1E","HER42PB_1E_326",193.5,2128.73,6.77,1,20288,50243,1.29,-0.979787356715295,-0.495426036986754,-0.549939373214172,-0.778023286467024,-0.847657832870084,-0.686856971077066,-0.0930273048110857,-1.17233826709301,-1.21254112231767,-0.36356849144523,-0.816987624780666,NA,-0.734669327803192,42561,6.26668943144955,0.159573888404534,0.0540672212702758,-2.05950732677902,-2.11357454804929
"HER42PB","HER42PB_1E","HER42PB_1E_327",193.6,2130.22,6.77,1,20656,50961,1.36,-1.68451415842938,-1.01601271750776,-0.724533358561748,-0.516894288746232,-0.536132733006284,-0.668372502560353,-0.357479389962093,0.17994609442657,-1.444576086309,NA,-1.06674495018048,NA,-0.986580704694288,43306,6.41414141414141,0.155905511811024,-2.09323486381217,-3.37492945484155,-1.28169459102937
"HER42PB","HER42PB_1E","HER42PB_1E_328",193.7,2131.71,6.77,1,20930,52143,1.4,-1.63067275360208,-0.931362012087705,-0.795679101819244,-0.615356222855456,-0.976218899428037,-0.736223306117138,-0.983084957682339,0.118917622386773,-1.31690925566642,0.300915332039785,-0.639409076699606,NA,-0.439118858474913,44097,6.10210984055403,0.163877744932432,-1.45528723260684,-2.87839556684945,-1.42310833424261
"HER42PB","HER42PB_1E","HER42PB_1E_329",193.8,2133.2,6.77,1,20784,51397,1.31,-0.37072499697263,-0.620706101709048,-0.855102915570872,-0.807835348012405,-0.847934019262099,-0.765072727338581,-0.318029848972978,0.114925963848115,-1.03211937057503,NA,-0.973533945720734,NA,-0.715477707885306,43977,6.25573337733047,0.159853360059078,-0.0307716586667537,-1.99384961134443,-1.96307795267768
"HER42PB","HER42PB_1E","HER42PB_1E_330",193.9,2134.69,6.76,1,21112,51352,1.24,-0.418455406427438,-1.03781784204188,-0.845339283132704,-0.840286557048126,-0.774971353471175,-0.809506658931626,-0.436165850066733,-0.0625254513114341,-1.55774555585794,-0.244863287108827,-0.996446020841594,NA,-0.964589507865496,44702,6.40099337748344,0.156225751383788,-1.28785428830664,-3.40949618447685,-2.12164189617021
"HER42PB","HER42PB_1E","HER42PB_1E_331",194,2136.17,6.77,1,20863,52002,1.2,-0.0722377542760832,-0.713464626352317,-0.843858906836061,-0.719817017008407,-0.749414006961996,-0.830225120737251,-0.831402401176232,1.24346735929772,-1.09429966280199,-0.985416113555353,-0.61491481664783,NA,-0.891531503971988,44492,6.35769803208202,0.157289634542853,-0.532804530484766,-2.18896006748633,-1.65615553700156
"HER42PB","HER42PB_1E","HER42PB_1E_332",194.1,2137.66,6.79,1,20812,51678,1.14,-0.0676017349055093,-1.05548155808156,-1.0678687921408,-0.834593199995989,-0.971227108796667,-0.900537947926034,-1.22441351262673,0.948580179024532,-1.08063341695643,-0.0324125486431489,-0.739503359431943,NA,-1.30411946264194,44786,6.61019541206457,0.151281458060204,-1.45528723260684,-3.29583686600433,-1.84054963339749
"HER42PB","HER42PB_1E","HER42PB_1E_333",194.2,2139.15,6.79,1,21238,51906,1.2,-0.906544087288081,-0.760393350012639,-1.20653036711141,-0.681924684011607,-0.77485492138488,-0.906675767046047,NA,-1.8344336598767,-1.18819450292179,NA,-1.32498960265921,NA,-1.19369080085366,45704,6.54066985645933,0.152889539136796,-0.751416088683921,-1.84371920815877,-1.09230311947484
"HER42PB","HER42PB_1E","HER42PB_1E_334",194.3,2140.64,6.79,1,20974,51211,1.34,-1.14489309323121,-0.719996827116883,-1.05351554982119,-0.883552827099284,-0.937793139058593,-0.873016896409253,-1.2914022461854,-0.446458842478767,-1.21264541165115,-1.15037384270625,-0.975501945375641,NA,-1.52039591178444,44776,6.75073567595638,0.148132003384702,0.160342650075179,-1.96685332290056,-2.12719597297574
"HER42PB","HER42PB_1E","HER42PB_1E_335",194.4,2142.13,6.79,1,20799,51706,1.22,-1.11380416449545,-0.868061366024173,-0.9221934798128,-0.777117664092162,-1.06109436944667,-0.793621747187621,-0.994792584583055,0.384342718235517,-0.889238163116477,NA,-0.942994834022502,NA,-1.195857050683,44513,6.54201965435446,0.152857993835953,-0.747214401830221,-2.51680001356395,-1.76958561173373
"HER42PB","HER42PB_1E","HER42PB_1E_336",194.5,2143.62,6.79,1,20344,50736,1.19,-1.42581143335844,-0.739308429465244,-0.917293931540662,-0.692120650873159,-0.763779721518223,-0.797093655932599,-0.556987571526606,-2.10855950789968,-0.640554081250049,-0.607196628271775,-0.551410796462319,NA,-1.18191956100671,43490,6.53334488134419,0.153060953946496,-0.672944473242426,-2.1701959049483,-1.49725143170587
"HER42PB","HER42PB_1E","HER42PB_1E_337",194.6,2145.1,6.79,1,20012,50101,1.31,-1.17111407985142,-0.842765538100175,-0.868907410625679,-0.884963500482017,-0.645153355379836,-0.808614709106126,-1.17047251446243,-1.22417205533786,-1.06737382643625,-0.471485261748571,-0.828477753338436,NA,-1.19606927291326,43390,6.54215192073701,0.152854903419507,-0.146603474191875,-2.49364032975675,-2.34703685556488
"HER42PB","HER42PB_1E","HER42PB_1E_338",194.7,2146.59,6.79,1,19747,49361,1.18,-1.5683701665478,-0.660169425632205,-0.886643885196928,NA,-1.04215506971652,-0.861612367969336,-1.32998323031501,0.095020928893328,-1.08065530457474,-0.801885996731766,-0.816031503756255,NA,-0.944134612736505,42796,6.38881215469613,0.156523619068209,NA,-2.03538155188581,NA
"HER42PB","HER42PB_1E","HER42PB_1E_339",194.8,2148.08,6.77,1,19488,47645,1.29,-1.21031733780047,-0.513412673691372,-0.883516862804144,-0.831169776949832,-0.800164969353286,-0.79426504955167,0.0208001489329734,-1.00616502888775,-1.33357203840381,NA,-1.06285427664029,NA,-0.813451307104745,41379,6.31206927018908,0.158426651735722,0.251314428280906,-1.78711908967155,-2.03843351795246
"HER42PB","HER42PB_1E","HER42PB_1E_340",194.9,2149.57,6.76,1,19593,49513,1.23,-1.33893634957034,-1.08382161237007,-0.897490556349453,-0.784552576971236,-0.616505573775572,-0.746950998719633,-0.679345604282876,-0.385336708026432,-1.34469532514678,-0.0102444720947979,-0.802261168962612,NA,-0.999934956742579,42284,6.42215200982973,0.155711044906661,-1.94591014905531,-3.77045944110636,-1.82454929205105
"HER42PB","HER42PB_1E","HER42PB_1E_341",195,2151.06,6.74,1,19926,49141,1.31,-1.0813540498563,-0.761471040195541,-0.966480007477078,-0.555639786365498,-0.579845849163363,-0.732102497718757,0.152061333623403,-1.77633990297309,-1.33469229437428,-0.794867127088895,-1.14724875151233,NA,-1.08235035259649,42217,6.47203539823009,0.154510897804031,-1.05416052609728,-2.16781069212993,-1.11365016603265
"HER42PB","HER42PB_1E","HER42PB_1E_342",195.1,2152.55,6.73,1,20071,49480,1.2,-1.59897730395462,-0.726612565573438,-0.937994938953588,-0.821781268662892,NA,-0.771550471362494,-0.765134268510919,0.86885333317825,-1.04931094294853,-0.700816702961776,-0.684341393019222,NA,-0.996245590364611,42353,6.41993693062369,0.155764770091418,-0.182321556793955,-2.11866225483312,-1.93634069803916
"HER42PB","HER42PB_1E","HER42PB_1E_343",195.2,2154.04,6.73,1,20175,50488,1.28,-1.7470141979291,-0.531645600148368,-0.490489200712336,-0.535829327320779,-0.353751212476771,-0.703356131059672,-0.711125548761829,0.51979114412013,-1.06944398461467,-0.956055169829439,-0.712353269506379,NA,-0.986933970290542,42462,6.41435306443164,0.155900367496938,-0.650587566141149,-2.15948424935337,-1.50889668321222
"HER42PB","HER42PB_1E","HER42PB_1E_344",195.3,2155.52,6.74,1,19930,50009,1.25,-1.16995901938497,-0.439951550980486,-0.659311543735428,-0.659364834507273,-0.653109709758896,-0.723168703854023,-0.595419615130893,0.437126239872447,-1.09381911070718,NA,-0.729152743447806,NA,-0.793502464685408,42416,6.30051635111876,0.158717150193957,-0.23767165187712,-1.89222999959169,-1.65455834771457
"HER42PB","HER42PB_1E","HER42PB_1E_345",195.4,2157.01,6.75,1,20179,50873,1.42,-0.920985208029162,-0.651180997785867,-0.741824283277444,-0.425825918593535,-0.797922282581048,-0.805282459395469,-0.198404413331339,-0.0935794732603409,-1.10564431650102,0.570806760314596,-0.709382984116519,NA,-1.11859152070964,43414,6.49421715863974,0.153983147710056,-1.05314991459135,-2.15948424935337,-1.10633433476202
"HER42PB","HER42PB_1E","HER42PB_1E_346",195.5,2158.5,6.75,1,20427,50498,1.26,-1.44338316846198,-0.964236213329274,-0.749138501756325,-0.640598371234621,-0.762134971848682,-0.821734363324174,-0.977994191334752,0.388935719748131,-1.19106831544898,-0.180998423918239,-0.96599152659879,NA,-0.733035551117912,43580,6.26575525175058,0.159597679740301,-1.54044504094715,-3.06805293513362,-1.52760789418647
"HER42PB","HER42PB_1E","HER42PB_1E_347",195.6,2159.99,6.75,1,20607,51600,1.2,-0.839046467277492,-0.454240602170694,-0.834471828314388,-0.993309004266909,-0.990082141727091,-0.811604150709981,-1.25821483163736,-0.99251931910889,-1.09857514260486,-0.719450793849554,-1.00944674197597,NA,-0.554648875156769,44447,6.16540383685314,0.16219537705261,1.79175946922805,-1.75126810787332,-3.54302757710137
"HER42PB","HER42PB_1E","HER42PB_1E_348",195.7,2161.48,6.76,1,20568,51243,1.33,-1.40146923597959,-1.01724153146192,-0.830001471122376,-0.585321306446778,-1.12783775974153,-0.785187031187827,-1.14462258156138,-0.337636728655665,-0.906231649922694,-0.166138126818874,-0.923179800752603,NA,-0.642847268598233,43836,6.21461487820935,0.160911016949153,-1.96165850602345,-3.28341434600577,-1.32175583998232
"HER42PB","HER42PB_1E","HER42PB_1E_349",195.8,2162.97,6.76,1,20192,50225,1.32,-1.02349880433899,-0.635969877867535,-0.731568157714685,-0.651458570078015,-0.761351102873136,-0.718114286530005,-1.03073954723776,-0.949148517627922,-0.895691229427785,-0.444347267282013,-0.780657269669735,NA,-0.153048557734754,42699,5.95083835259645,0.168043549622497,-0.569094531889967,-2.14006616349627,-1.5709716316063
"HER42PB","HER42PB_1E","HER42PB_1E_350",195.9,2164.46,6.77,1,19772,48833,1.16,-0.660829407283153,-0.3624913197988,-0.799263435938498,-0.671400336378174,NA,-0.784726787883131,-0.885576596251031,0.29738318242955,-1.26648986045915,-1.26104888779022,-1.0108827284403,NA,-0.864599057454667,42069,6.34188481675393,0.157681829439445,-0.105360515657826,-1.66560818390115,-1.56024766824333
