"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"Mg",1,3990,0.0165432597348898,0.0248824322155694,0,0.0113722456495655,0,0,0.142618966313802,0.142618966313802,1.63573740495538,2.32749243456407,0.000393918503893731,0,0.0281959135384929
"Al",2,3990,0.0365329195017127,0.0296833213063191,0.0336101857351778,0.0339149089977315,0.0333071135115173,0,0.149709445484093,0.149709445484093,0.577574041384926,-0.267866474204869,0.000469922289681382,0.0114729359057836,0.0564000533907182
"Si",3,3990,0.0212385886055466,0.022007029706618,0.0168471325904192,0.0183065152069039,0.0249775587785555,0,0.129614827936316,0.129614827936316,0.890631343952293,0.235273699918502,0.000348397461392522,0,0.0359958608025967
"P",4,3990,0.0212648050301578,0.0193949444404408,0.019521754666411,0.0191654107228687,0.0285720300644641,0,0.100888965031504,0.100888965031504,0.673320593319339,-0.121977285415799,0.000307045044105454,0,0.0343916734525902
"S",5,3990,0.0794497454355119,0.0297328774082073,0.0786457207201252,0.0788413792298963,0.0291961460277014,0,0.219179184009974,0.219179184009974,0.196761120742622,0.186481501507882,0.000470706821729756,0.058795586065153,0.0982170825272046
"Cl",6,3990,0.26368526119981,0.0468595094933192,0.263211869838851,0.26313422702268,0.045928188059902,0.123208998231355,0.438528834923643,0.315319836692288,0.147088707757557,0.0693132664446749,0.000741841782703718,0.232144678526937,0.29399095831352
"K",7,3990,0.106098661776789,0.0728688232344658,0.0874888975995497,0.0970944554182228,0.0604685384346399,0,0.704824666681214,0.704824666681214,1.5066006217057,3.93962904635559,0.00115360016176621,0.0538932431300668,0.144664159384119
"Ca",8,3990,0.720517181697964,0.276309926747564,0.659843168641019,0.687702976634147,0.238729462395792,0.200368996369552,2.38870003090403,2.18833103453448,1.33103504908018,2.63302412430166,0.00437431485846796,0.520821232275604,0.861846134286351
"Ti",9,3990,0.22805399554127,0.180400876046707,0.181854047715489,0.202327786465457,0.140739083636395,0,1.95516393297592,1.95516393297592,2.0678562017619,8.11310996153457,0.00285596048560605,0.0996359984663504,0.30863659219324
"V",10,3990,0.0236102472253392,0.0250160726905796,0.0188494307739803,0.0199191052585012,0.0279461660655032,0,0.149473684210526,0.149473684210526,1.10245985034014,1.03974283456473,0.000396034191601412,0,0.0384859048355519
"Cr",11,3990,0.0332812812223319,0.0275428424956213,0.0304356990849219,0.0306608853163101,0.0303579652042048,0,0.164111595885202,0.164111595885202,0.682684918614508,0.175127285910228,0.000436035963641329,0.0104459993349216,0.0512394957810619
"Mn",12,3990,0.162758190518944,0.108945693953991,0.138572169691338,0.15152269216675,0.101647039718524,0,0.770777479892761,0.770777479892761,1.05986688781508,1.39684339122864,0.00172473994488237,0.0790508614829625,0.226144952831696
"Fe",13,3990,10.9442857532431,7.93246106582161,9.04705593875594,9.83677602527595,6.94057191631443,1.10304733670857,48.3867454884879,47.2836981517793,1.23692284898132,1.3592110308756,0.12558029569507,4.7401225889362,14.8204500281428
"Co",14,3990,0.187671482354979,0.113049513447567,0.178639125388857,0.182092110572738,0.112152050629581,0,0.892938330878208,0.892938330878208,0.566117216150675,0.539689376648329,0.00178970828966291,0.106810211702945,0.25799860804294
"Ni",15,3990,0.366811486143667,0.0696990663185046,0.368160792783156,0.367155107667968,0.0696925493007593,0.137058088442778,0.699784198286157,0.562726109843379,-0.0309316033784516,-0.0252177889754877,0.00110341913881698,0.319793216451119,0.41395146743999
"Cu",16,3990,0.230684463370174,0.0892413637816424,0.229211572064606,0.229660499080421,0.0904750979305586,0,0.609282097611194,0.609282097611194,0.136318013026622,-0.0135688392355884,0.00141279695657342,0.167894206110932,0.289600593779816
"Zn",17,3990,0.0107822097037193,0.0318323497386924,0,0.00195619623970478,0,0,0.438391751740375,0.438391751740375,4.16482668618882,23.4546847336389,0.000503943966403801,0,0
"As",18,3990,0.00414491612499933,0.0233353988043009,0,0,0,0,0.359094457455113,0.359094457455113,7.3759528809397,64.7772275177453,0.000369427124531743,0,0
"Se",19,3990,0.117128036945754,0.103847928567318,0.101878468267723,0.105894666384389,0.122444161272368,0,0.675555555555556,0.675555555555556,0.751481521420285,0.0627787367426875,0.00164403625414497,0.0198897959854427,0.184943543306799
"Br",20,3990,4.81405426007733,0.87337603268562,4.7819107826776,4.78915982291393,0.833768106375413,2.34190501180792,8.76279781839058,6.42089280658266,0.489091918900235,0.981999433354661,0.0138265816280167,4.22240037137379,5.35191597844861
"Rb",21,3990,0.173081701395812,0.151673312309461,0.152493142008785,0.157435584265938,0.181376286661327,0,0.925142096988753,0.925142096988753,0.715361781983805,-0.00903161620418524,0.00240116897528068,0.030922060600115,0.275913528210941
"Sr",22,3990,1.34552637044491,0.567418405850171,1.25429239938895,1.30265624412327,0.583223408514792,0.138132146420075,3.98114967355554,3.84301752713547,0.68949716147626,0.164456744554128,0.00898290840613272,0.898796383064002,1.7171704543342
"Y",23,3990,0.00358380444953633,0.0198940822915539,0,0,0,0,0.277174964010228,0.277174964010228,7.33413539249606,63.7183523856755,0.000314946990098668,0,0
"Zr",24,3990,1.44935854803058,0.257457672945862,1.45167051179784,1.45074496384643,0.248434407556803,0.555379802453513,3.99285243251292,3.43747263005941,0.338611579451226,3.38216025545932,0.00407586125279735,1.2826992755428,1.61828338721005
"Sn",25,3990,0.0018713645949189,0.00578239826176079,0,0.000158959648183778,0,0,0.0543142359485326,0.0543142359485326,3.57402461123367,14.2235420932298,9.15422436382753e-05,0,0
"I",26,3990,0.00211380171994489,0.00614318186907459,0,0.000303092737229413,0,0,0.0470030834022712,0.0470030834022712,3.23538022027307,10.9859041398824,9.72538773560399e-05,0,0
"Cs",27,3990,0.000425900036051231,0.00266319945025951,0,0,0,0,0.0414449000959777,0.0414449000959777,7.5049140741599,66.8904108841601,4.21616156301796e-05,0,0
"Ba",28,3990,0.00648561876292932,0.0137135870571652,0,0.00298195099962047,0,0,0.107429848309054,0.107429848309054,2.61765624788065,7.76130817233452,0.000217102397779056,0,0.0076039940053583
"Ir",29,3990,0.00558256447541161,0.0205199503286187,0,0.000244449500140675,0,0,0.387145952017973,0.387145952017973,5.98935922301843,56.3927533615585,0.00032485522570279,0,0
"Pt",30,3990,0.0516820433573196,0.0643918699614037,0.024561778646239,0.040396322966898,0.0364152930209139,0,0.420405700927532,0.420405700927532,1.37454236400274,1.71046705404282,0.00101939990666364,0,0.0890664510701751
"Au",31,3990,0.0338503740848652,0.0531151883587271,0,0.02239297708562,0,0,0.391950123773723,0.391950123773723,1.82834741909015,3.3749081246828,0.000840876621346189,0,0.0553555037396026
"Hg",32,3990,0.00249075141406767,0.0172757635722578,0,0,0,0,0.428612248785599,0.428612248785599,12.0485796568208,202.07413051157,0.000273495889832967,0,0
"Pb",33,3990,0.173996927670032,0.128222791906611,0.164551176376137,0.164624187768088,0.138228440081543,0,0.678436662951884,0.678436662951884,0.531504788643131,-0.228183159083273,0.00202991933888702,0.0703735145402788,0.256850701153464
"Th",34,3990,0.138551436134147,0.119332060294841,0.122963582116452,0.126212948354246,0.137884143494383,0,0.752508361204013,0.752508361204013,0.745729058543315,0.141895204061363,0.0018891684804224,0.0314820769184386,0.216551331305631
"U",35,3990,0.0505400631083782,0.0792992113446677,0,0.0334069034576451,0,0,0.640998338941181,0.640998338941181,1.89027310232959,3.96921131058469,0.00125540085560038,0,0.0819417604752174
"Mo_inc",36,3990,65.9300544964364,7.8699716586184,67.6259182819337,66.896688339542,7.52597922360781,32.5731176104543,77.5918405892908,45.0187229788365,-1.02450211046586,0.634876599542874,0.124591014037174,61.5683746638713,72.3347719015922
"Mo_coh",37,3990,11.1247747104356,0.736973446848809,11.2913299955409,11.2203082360619,0.538183564045658,7.46577473553205,12.8196182026616,5.35384346712957,-1.42600951157989,2.60297363675821,0.0116671664199466,10.8341268446987,11.6076400615642
"cps_sum_all",38,3990,100,5.62957161045109e-15,100,100,0,100,100,2.8421709430404e-14,0.145132327363982,3.37060742911592,8.91228159345264e-17,100,100
