"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,3990,19610.3746867168,1745.74489591845,19791,19686.7794486216,1828.7871,13918,23383,9465,-0.373275751596813,-0.458768817292004,27.6372185653948,18426.5,20939.5
"cps",2,3990,51113.301754386,3246.47412037446,51257.5,51118.1102756892,3145.3359,40111,64846,24735,0.150758094098426,0.80324914706805,51.3955475633701,48922,53228
"Cl",3,3990,134.50626566416,23.682317862337,135,134.594611528822,23.7216,58,217,159,0.00837213003957558,0.0967413917728934,0.374919265940181,119,151
"K",4,3990,53.6453634085213,36.5405889054768,44,49.0955513784461,29.652,0,323,323,1.5936302857533,4.32315912607487,0.578480993672102,28,72
"Ca",5,3990,365.925814536341,135.865848226255,336.5,350.244360902256,114.9015,101,1314,1213,1.3970192052495,3.12547420114036,2.15091801315351,270,433
"Ti",6,3990,115.203007518797,91.1534585836422,92,101.97619047619,68.1996,0,1105,1105,2.23976764574268,9.81566047120069,1.44306769205383,52,154
"Mn",7,3990,82.2551378446115,54.7672260783071,71,76.5131578947368,48.9258,0,452,452,1.20896575685015,2.39898168557882,0.867030343829386,41,113
"Fe",8,3990,5586.3962406015,4218.79580784894,4495.5,4939.06610275689,3376.6215,573,31103,30530,1.56390443395402,2.90605630751405,66.7885566195231,2457.5,7297.25
"Co",9,3990,95.8315789473684,58.0041077483421,91,92.8558897243108,57.8214,0,491,491,0.606393211192692,0.783296720550965,0.918274031492017,54,132
"Ni",10,3990,187.454135338346,37.2834740151314,188,187.420739348371,37.065,63,334,271,0.0144113424542355,-0.0495050854600017,0.590241748747202,162,213
"Br",11,3990,2470.02531328321,522.434031945288,2433.5,2448.45520050125,511.497,1071,4701,3630,0.528219004632555,0.610485726684272,8.27075225058936,2109.25,2803.75
"Rb",12,3990,87.1395989974937,75.3772915742769,78,79.7725563909774,91.9212,0,459,459,0.666534330579507,-0.108410557084321,1.19331219983879,16,140
"Sr",13,3990,678.377694235589,264.804935758763,643.5,661.573934837093,277.9875,72,1764,1692,0.58059434023485,0.0143137443910151,4.19217716395499,474,855
"Mo_inc",14,3990,33723.2122807018,4755.09321289538,34338.5,34020.826754386,5269.1604,19796,42923,23127,-0.479276702200506,-0.51530423942443,75.278782559164,30353.5,37623.25
"Mo_coh",15,3990,5678.97318295739,442.359354460217,5703.5,5693.99498746867,473.6907,4271,6848,2577,-0.288008934053014,-0.35541126840869,7.00307484343641,5374,6016
