"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1A","HER42PB_1A_179",18.8,129.55,6.98,1,17453,48613,1.27,-2.15794430176106,-0.314313001826168,-1.18233699273049,-0.937442195483917,2.71799490054783,-1.61432885517208,-1.56707597032154,1.19827508461801,-2.464318507225,0.375532029338018,3.80359783534142,2.14235997467498,5.26662898059167,0.189874776386404,-0.984344195119171,-1.85541732100003,-0.871073125880862
"HER42PB","HER42PB_1A","HER42PB_1A_180",18.9,130.55,6.98,1,18223,52286,1.38,-1.93938716285457,-0.144161485650033,-1.10105797245013,-0.820155586983729,2.83482231545453,-1.4474895489741,-1.30523832305659,1.2947876993028,-3.55929637515597,0.343207785262969,3.75651713810269,2.08745151700215,5.3080066877206,0.188394638294894,-0.844285809917212,-1.80396537490756,-0.959679564990347
"HER42PB","HER42PB_1A","HER42PB_1A_181",19,131.55,6.98,1,18050,46822,1.36,-2.20209589160989,-0.55467873111057,-1.26032607443475,-1.59303182826048,2.24868164979596,-1.58429814829173,-1.89841347781167,1.38187097518518,-1.09278831382503,0.308027754629479,3.98138766330838,2.26566442242511,5.56153988524894,0.179806316349962,-0.951721168853656,-1.6605672589567,-0.708846090103049
"HER42PB","HER42PB_1A","HER42PB_1A_182",19.1,132.55,6.98,1,18154,49966,1.44,-1.89151895394568,-0.118451617729774,-1.25019684125032,-1.29368195319006,2.61209939131461,-1.55938511892306,-1.26089213036707,1.28062519267704,-2.7489691857969,0.358176675127997,3.7945657473613,2.0776287947219,5.56832061068702,0.179587360339982,-0.646141138184015,-1.78150296906087,-1.13536183087685
"HER42PB","HER42PB_1A","HER42PB_1A_183",19.2,133.55,6.98,1,16873,44767,1.2,-1.52248164521719,-0.260829729304573,-1.56232755376439,-1.45453098330868,2.34447861557404,-1.65601303784171,-1.02740437841934,1.23187548063585,-2.61331179344324,0.477730659915074,3.84469837600663,2.19811598916753,5.19000757002271,0.192677946324387,0.0401660417253347,-1.26728025304409,-1.30744629476942
"HER42PB","HER42PB_1A","HER42PB_1A_184",19.3,134.55,6.99,1,17186,45761,1.29,-1.8418745211987,-0.228484034448778,-0.980531486108451,-1.5011679804387,2.30424176879823,-1.52252110490927,-1.55172025960153,1.19126799286196,-2.02617823919665,0.275215668427245,3.79764222239206,2.08410997342259,5.5494140625,0.180199204589448,-0.867100487683383,-1.62136648329937,-0.754265995615991
"HER42PB","HER42PB_1A","HER42PB_1A_185",19.4,135.55,6.99,1,16942,44104,1.43,-1.63979449618899,-0.556449679651667,-1.76556388347802,-1.82941535546455,2.13547113952066,-1.55278311919936,-1.54448431638466,1.28678255503753,-1.07241670291808,0.420139829102024,3.91203689794874,2.20647713167638,5.50534084288211,0.181641796310015,0.126999690761308,-1.08939563356319,-1.21639532432449
"HER42PB","HER42PB_1A","HER42PB_1A_186",19.5,136.55,6.99,1,17170,44663,1.29,-1.68653506063472,-0.559212666084178,-1.50907969349194,-1.62078368307194,2.1840589699814,-2.2782127810298,-1.41598927042593,1.30091054595327,-1.07951703380471,0.464323596143574,3.94905172816502,2.25098534829996,5.46421809920485,0.183008800498926,-0.179048231448985,-1.13392896059301,-0.954880729144024
"HER42PB","HER42PB_1A","HER42PB_1A_187",19.6,137.56,6.99,1,16846,44604,1.14,-2.20890511774333,-0.620907536547097,-1.60276931417301,-1.34231405442145,2.30577657871965,-1.61943636665822,-1.20560300887954,1.23915657289505,-1.2280758647316,0.330068753314948,3.83577700749375,2.11723235073086,5.57732371794872,0.179297464262625,-0.613104472886409,-1.60016427564877,-0.987059802762362
"HER42PB","HER42PB_1A","HER42PB_1A_188",19.7,138.56,6.99,1,16677,43427,1.39,-2.27840967994268,-0.392577654830648,-1.39110648494178,-1.76351073078905,2.37379986731649,-1.6928931635751,-1.34994841244827,1.44260105235405,-1.89356385903725,0.504331413761121,4.05798250952278,2.38329514261032,5.33796296296296,0.18733738074588,-0.899483613557774,-1.90335053463652,-1.00386692107874
"HER42PB","HER42PB_1A","HER42PB_1A_189",19.8,139.56,7,1,16501,42678,1.33,-2.03016397291001,-0.473615524396285,-1.20918342084018,-1.86310988824685,2.20130400772906,-1.39150497763414,-1.20918342084018,1.33817624359437,-2.19446702420129,0.530112478852131,4.01390739946538,2.28772809942799,5.62007675217128,0.177933513027853,-0.829559036049822,-1.56861591791385,-0.739056881864023
"HER42PB","HER42PB_1A","HER42PB_1A_190",19.9,140.56,7,1,16367,43799,1.23,-2.08040742291971,-0.325015597862534,-1.45370534176792,-1.63755478273993,2.27813123044695,-1.92218341770482,-1.14151685912832,1.22123267751936,-1.56672873017132,0.524396428217005,3.89663215419572,2.20671966191553,5.41987431264729,0.184506123632147,-0.633427945858323,-1.76730837336389,-1.13388042750557
"HER42PB","HER42PB_1A","HER42PB_1A_191",20,141.56,7.01,1,16389,45524,1.37,-1.89548905320204,-0.426110156968125,-1.25311419801551,-1.66642248358471,2.37621427647189,-1.49997427594704,-1.44801453701633,1.0463410019696,-1.27416760721335,0.342689523142782,3.69486968212472,2.00317782823811,5.42954636692092,0.184177449168207,-0.647103242058539,-1.47704872438835,-0.829945482329816
"HER42PB","HER42PB_1A","HER42PB_1A_192",20.1,142.59,7,1,16201,44869,1.24,-1.88798975609477,-0.193625973162064,-1.41656668019481,-1.49012924737183,2.46346051334135,-1.60315263577522,-1.17236971968277,1.19787402178509,-2.43350093784865,0.544426711071831,3.8481425619097,2.14343114202216,5.5007060722211,0.181794843583819,-0.475734303954721,-1.70370261383687,-1.22796830988215
"HER42PB","HER42PB_1A","HER42PB_1A_193",20.2,143.63,6.99,1,16390,43274,1.24,-2.27410051385328,-0.325279154590506,-1.25326592622785,-1.74708020416731,2.36280561526601,-1.37842906918186,-1.04792699954715,1.50310747662578,-2.8337163017887,0.591011577283649,4.05761919305445,2.34525430712677,5.54296639162809,0.180408815306975,-1.03407376753054,-1.96652943625805,-0.93245566872751
"HER42PB","HER42PB_1A","HER42PB_1A_194",20.3,144.66,6.96,1,16655,45271,1.14,-2.05079014650746,-0.349414738747675,-1.35148910037314,-1.68306536638214,2.3993853822054,-1.76310807405568,-1.18254911227501,1.23816437987393,-1.57004197797875,0.472466308655405,3.74496736030745,2.09547508527768,5.20515826494725,0.192117117117117,-0.705569700558503,-1.71154313537125,-1.00597343481275
"HER42PB","HER42PB_1A","HER42PB_1A_195",20.4,145.69,6.94,1,16457,45768,1.32,-1.7700387090552,-0.288045743189217,-1.28518857169247,-1.45703882861913,2.45860262233173,-1.97833575225241,-1.53500037008884,1.16354534670181,-1.26435448478963,0.310470638385469,3.6359058331042,2.00947801916367,5.08647276986141,0.196599892547394,-0.488156823953278,-1.4886330743488,-1.00047625039552
"HER42PB","HER42PB_1A","HER42PB_1A_196",20.5,146.73,6.95,1,16331,44452,1.25,-2.12565116436731,-0.41717404356902,-1.23432705522362,-1.51827080556479,2.44976567990971,-2.08537726522937,-1.07377635355089,1.14240613752994,-1.56408034159609,0.586045348887919,3.76837422594348,2.07206563683004,5.45469522240527,0.183328299607369,-0.899483613557774,-1.71978596960297,-0.820302356045192
"HER42PB","HER42PB_1A","HER42PB_1A_197",20.6,147.76,6.95,1,17140,46883,1.43,-2.23623536242362,-0.439792043883142,-1.26247327663499,-1.41131890423255,2.53826151350206,-1.64688497554532,-1.16137715976362,1.15647540536121,-1.72823061499927,0.447098751634289,3.70737696079308,2.03709970619189,5.31448763250883,0.188164893617021,-0.982613374805228,-1.80828877117927,-0.825675396374038
"HER42PB","HER42PB_1A","HER42PB_1A_198",20.7,148.79,6.95,1,17194,46783,1.22,-1.94704342991411,-0.448957662806103,-1.29225711722661,-1.4170478900404,2.44806925075971,-1.83525202392599,-1.27015677022595,1.2562273968852,-1.76114405177227,0.432104377184308,3.7417163730836,2.09374154799861,5.19723903177004,0.192409853363898,-0.659994973243045,-1.50648994318166,-0.846494969938613
"HER42PB","HER42PB_1A","HER42PB_1A_199",20.8,149.82,6.96,1,17011,47351,1.34,-1.66631369119512,-0.552995255137317,-1.48399213440117,-1.4011044745954,2.4873474481834,-2.04979989258451,-1.23886967636818,1.14842947079869,-1.36758178255676,0.537473666053621,3.62415816484746,1.96324815695528,5.26493710691824,0.189935792145737,-0.183564565033552,-1.11831735974744,-0.934752794713891
"HER42PB","HER42PB_1A","HER42PB_1A_200",20.9,150.86,6.97,1,16685,44828,1.3,-2.5533652707765,-0.679927770534178,-1.07563670369698,-1.52071094990019,2.43648819335683,-1.2677144354363,-1.12539821325604,1.26504823552934,-1.92617605800835,0.570966038538486,3.7927935366065,2.08363339757738,5.52525252525253,0.180987202925046,-1.49436858264931,-1.89167038011832,-0.397301797469004
"HER42PB","HER42PB_1A","HER42PB_1A_201",21,151.89,6.98,1,16875,45001,1.34,-2.48428612159862,-0.636313507530011,-1.66657621839691,-1.88747004997711,2.43061713501639,-1.1031068611455,-1.35882658289432,1.22279403716216,-1.1031068611455,0.601174921921502,3.82578056861986,2.15931953996805,5.29424474562954,0.188884354246281,-0.829279354884525,-1.8653712865713,-1.03609193168678
"HER42PB","HER42PB_1A","HER42PB_1A_202",21.1,152.92,6.98,1,16857,43874,1.35,-2.65308660543514,-0.429750884095232,-0.865303284586721,-1.69027585792609,2.31870885534485,-1.50795430113213,-1.25495778666824,1.22798615395191,-1.60326448093646,0.520991076533169,3.81568371430525,2.12122340064484,5.44460084456063,0.18366819323386,-1.80788885115794,-2.24485262632547,-0.436963775167535
"HER42PB","HER42PB_1A","HER42PB_1A_203",21.2,153.96,6.98,1,17638,47599,1.27,-1.95043247694208,-0.34535186987693,-1.50937642373121,-1.66820000925786,2.41791405382773,-1.27926420310091,-1.59702373078996,1.24111683488076,-1.58187192576936,0.389490286489615,3.79611792376788,2.08688154050233,5.52560905428736,0.180975525082451,-0.444967551084411,-1.61382388437735,-1.16885633329294
"HER42PB","HER42PB_1A","HER42PB_1A_204",21.3,154.99,6.98,1,18068,48715,1.28,-2.19757205723241,-0.487642606251991,-1.25311044839156,-1.62578573367674,2.41797269775422,-1.66694380617024,-1.20962533645182,1.21263225898653,-1.75471941705263,0.528411611743273,3.8650496841919,2.17133315255149,5.4404632645675,0.183807876530069,-0.953279301243496,-1.72173086486757,-0.768451563624076
"HER42PB","HER42PB_1A","HER42PB_1A_205",21.4,156.02,6.98,1,18324,46934,1.28,-1.66829583721553,-0.231659721234788,-1.48960404847215,-1.605116935594,2.40388461595372,-2.00042967223814,-0.886779506205494,1.53259310220343,-3.14556197654115,0.548068080331387,4.13053327791023,2.41236862110249,5.57512858192506,0.179368060360449,-0.180488375712294,-1.44497786294798,-1.26448948723569
"HER42PB","HER42PB_1A","HER42PB_1A_206",21.5,157.05,6.98,1,18549,49120,1.33,-2.11906914078064,-0.725948814590346,-1.59734422655661,-2.00280933466477,2.31792553497041,-1.02045685211253,-1.32193224669664,1.35306746661104,-1.29754079357248,0.299775758329271,3.94200452625038,2.17232812281293,5.86986686667917,0.170361615129057,-0.527354925717201,-1.40350649000101,-0.876151564283811
"HER42PB","HER42PB_1A","HER42PB_1A_207",21.6,158.09,6.97,1,18327,48128,1.29,-2.05724643365997,-0.66393449988143,-1.79813773365224,-1.7452153321979,2.26735248828164,-1.56633611959492,-0.903825908496863,1.40407834597478,-1.35708168044138,0.0968059718110434,4.03333027549953,2.29021062635769,5.71600437477215,0.174947381848332,-0.262364264467491,-1.40399393821929,-1.1416296737518
"HER42PB","HER42PB_1A","HER42PB_1A_208",21.7,159.12,6.97,1,18149,48525,1.26,-1.97758031057196,-0.312234766199567,-1.40377988764458,-1.52332503829437,2.48386383638154,-1.77463946657527,-1.07133991455131,1.3519420343833,-2.15491432585488,0.147670767139167,3.94677574919581,2.28756132259214,5.25592833304058,0.1902613461667,-0.579312037911147,-1.67555746156899,-1.09624542365784
"HER42PB","HER42PB_1A","HER42PB_1A_209",21.8,160.15,6.97,1,18219,50521,1.42,-2.03527772995327,-0.34887877638304,-1.4661831980633,-1.72290304491112,2.52582445820072,-1.4981347978699,-1.18322926680747,1.28775788999624,-1.5514807785752,0.158236267986415,3.75976633598126,2.07450264039867,5.39467444829473,0.185367997565841,-0.573958663294827,-1.69551252120534,-1.12155385791052
"HER42PB","HER42PB_1A","HER42PB_1A_210",21.9,161.19,6.98,1,17875,48348,1.32,-2.01028857125257,-0.352648557000594,-1.49946294748658,-1.9503904296715,2.53090260782256,-1.89387821940816,-1.36131260900576,1.29736661412604,-1.2399517520015,0.400984827491975,3.86927836483839,2.20940067154771,5.25944081336238,0.190134281473299,-0.51581316527703,-1.66770682055808,-1.15189365528105
"HER42PB","HER42PB_1A","HER42PB_1A_211",22,162.22,6.99,1,17257,46094,1.22,-2.30585368301433,-0.315140256943182,-1.07764856530063,-2.19860815266074,2.51943662038997,-1.8694263493022,-1.25226507572018,1.28393486845537,-1.79880878208825,0.720535891610083,3.9737998834978,2.32004360107628,5.22735674676525,0.191301272984441,-1.24171313230878,-2.00718097444835,-0.765467842139571
"HER42PB","HER42PB_1A","HER42PB_1A_212",22.1,163.25,6.99,1,17316,45998,1.18,-1.90370525907737,-0.433916935779729,-0.920070955138036,-1.50199250058776,2.4077723179568,-1.74795072966814,-1.50953970622314,1.18988756546695,-2.03563280211992,0.378447795099469,3.84947358084729,2.22722762922359,5.0651859877212,0.197426116715982,-0.990723326656925,-1.47850055498662,-0.4877772283297
"HER42PB","HER42PB_1A","HER42PB_1A_213",22.2,164.28,6.99,1,17117,46493,1.21,-2.20340979517341,-0.370828331425095,-1.27542302353606,-1.7224371345571,2.40952429123631,-1.54772017714836,-1.04763909266535,1.12405661716702,-1.74078627322529,0.377252567952688,3.83193090130158,2.16547945007306,5.29415052160954,0.188887715964672,-0.936970937111694,-1.84504083584099,-0.908069898729298
"HER42PB","HER42PB_1A","HER42PB_1A_214",22.3,165.32,6.98,1,16739,44887,1.29,-2.27348878535045,-0.381529151023879,-1.27264066544823,-1.7308225557288,2.23591523453442,-1.62546204007098,-1.27806073291757,0.936524352259905,-0.840507310257907,0.408740716130017,3.73622730208028,2.0851036357932,5.21362695275739,0.191805054151625,-1.01024313821802,-1.9045549633734,-0.89431182515538
"HER42PB","HER42PB_1A","HER42PB_1A_215",22.4,166.35,6.98,1,16841,44800,1.37,-1.9778179383423,-0.23902400469416,-1.84428654571778,-1.33973053496538,2.31443376397831,-1.91999836745348,-1.23248500461179,1.04434759227984,-1.25534314268784,0.497118539125848,3.82422850235142,2.12855714073731,5.45117647058824,0.183446638610122,-0.135036283803943,-1.74867588309174,-1.6136395992878
"HER42PB","HER42PB_1A","HER42PB_1A_216",22.5,167.38,6.96,1,17329,45413,1.21,-2.37657681440116,-0.551430329140369,-1.62062873260219,-1.62062873260219,2.23136729846966,-0.893290187293961,-0.962883479093156,1.03628071777839,-1.75044034412418,0.398324047596999,3.91406597029703,2.19584058511512,5.5755023923445,0.179356034601126,-0.765906534842374,-1.84084907942458,-1.0749425445822
"HER42PB","HER42PB_1A","HER42PB_1A_217",22.6,168.42,6.94,1,17395,46338,1.25,-1.99982952687591,-0.488372022802013,-1.45621408028693,-1.35214472039272,2.18018291765828,-1.60929006898442,-1.34058389799165,1.02976726063084,-1.26319723437623,0.4415508578622,3.76306007892066,2.09507043663789,5.30229544613106,0.188597563104423,-0.548316232681489,-1.52017681571046,-0.971860583028966
"HER42PB","HER42PB_1A","HER42PB_1A_218",22.7,169.45,6.93,1,17612,47508,1.27,-2.18725530917199,-0.462110589025923,-1.14815714803629,-1.76854497431381,2.44202195215933,-1.21647639201377,-1.30073673563151,1.09265289750449,-1.55598353233014,0.286478040017881,3.7551590399607,2.06295275088104,5.43229364777482,0.184084304869937,-1.0477930402719,-1.73618961807324,-0.688396577801348
"HER42PB","HER42PB_1A","HER42PB_1A_219",22.8,170.48,6.92,1,16894,45360,1.32,-1.94156466797921,-0.199929585933728,-1.35377800307709,-1.39924037715385,2.60682350390989,-3.00095624349404,-1.54055391022043,1.20201273283876,-1.3390718556874,0.68213727355285,3.95514954258296,2.3289715906613,5.08516585911293,0.196650419613735,-0.593774706746742,-1.75271892002445,-1.15894421327771
"HER42PB","HER42PB_1A","HER42PB_1A_220",22.9,171.51,6.92,1,16966,44618,1.48,-1.93843453812528,0.0134103464498504,-0.821473110788971,-1.19122013629506,2.57501623575114,-3.57604332752607,-1.80838140987708,1.25569311705373,-1.505570455829,0.635025509004168,4.00691335114156,2.35506441904101,5.21741605008537,0.191665757608814,-1.12639185277519,-1.96385679224615,-0.837464939470965
"HER42PB","HER42PB_1A","HER42PB_1A_221",23,172.55,6.91,1,17021,45236,1.28,-2.04172836482376,-0.407597839799291,-1.50377407366952,-1.89115550634439,2.25266169746657,-1.35485079727741,-1.59544126219534,1.11314213006852,-1.10563500565343,0.56003496576049,3.83116377265416,2.14318028381341,5.40940236010659,0.184863305302417,-0.54320703326903,-1.64426730357578,-1.10106027030675
"HER42PB","HER42PB_1A","HER42PB_1A_222",23.1,173.58,6.91,1,17363,47971,1.42,-2.13584599525744,-0.428883062689458,-1.41266652759862,-1.66736791932054,2.2984490679622,-1.55895862081335,-1.46739142728786,1.05432919562285,-0.893591004360483,0.444925004479301,3.73127824100904,2.03572304825436,5.45050809183289,0.1834691340975,-0.72951482473082,-1.71701818483024,-0.987503360099419
"HER42PB","HER42PB_1A","HER42PB_1A_223",23.2,174.61,6.89,1,18093,49209,1.23,-1.8726503236419,-0.391487186388499,-1.5237726901632,-1.35408771737375,2.38013528551729,-1.73669468740587,-1.22417558313354,1.04380755542462,-1.58739838604341,0.345919781314545,3.80407022897135,2.11633372292238,5.40802014026254,0.184910553966882,-0.351760929136303,-1.48870936654796,-1.13694843741166
"HER42PB","HER42PB_1A","HER42PB_1A_224",23.3,175.65,6.89,1,18077,49373,1.34,-2.0953486450165,-0.366503001199011,-1.33728191835724,-1.53225459270475,2.50370531395416,-1.64225548791908,-1.26032087722111,0.944517206876975,-1.47818737143447,0.362779885690111,3.80039710222799,2.10075238510293,5.47282409107602,0.182721019963093,-0.76460614454209,-1.73894888832421,-0.974342743782119
"HER42PB","HER42PB_1A","HER42PB_1A_225",23.4,176.68,6.89,1,18384,48785,1.25,-1.88170155371016,-0.396133122988847,-1.35164456801628,-1.70424618656738,2.27140028731896,-1.4165641141156,-1.17889246223848,1.05658671411275,-1.66440027802018,0.344233129508489,3.80441775095088,2.11694440376585,5.40658949243099,0.184959483496937,-0.534082485930258,-1.49312438475708,-0.959041898826819
"HER42PB","HER42PB_1A","HER42PB_1A_226",23.5,177.71,6.89,1,18258,49135,1.41,-1.75196605711142,-0.118811618060007,-1.08311156912052,-1.45038107949065,2.35864547757455,-1.55639927356745,-1.55639927356745,1.0501814673699,-2.10294297993552,0.462006377526018,3.71115363001163,2.03802489837092,5.32959681793527,0.187631453965669,-0.672779877735512,-1.6396228887725,-0.966843011036986
"HER42PB","HER42PB_1A","HER42PB_1A_227",23.6,178.74,6.9,1,18322,49139,1.24,-1.74666251097487,-0.510142455082439,-1.43300495211983,-1.64657905241789,2.28990425058042,-1.19459392867483,-1.33370673113755,0.882680764919916,-1.40590302234204,0.436258078263087,3.66538625247699,1.99636330650902,5.30774710596616,0.188403851961212,-0.315695108679455,-1.24188146830783,-0.926186359628379
"HER42PB","HER42PB_1A","HER42PB_1A_228",23.7,179.78,6.91,1,17589,45535,1.27,-2.02703622969205,-0.637621741235919,-1.36563774744669,-1.51122306441502,2.30320356776942,-1.1567894363193,-1.30311739046535,1.08703448081002,-1.7743338761363,0.389992997692862,3.85861631096258,2.13691212847576,5.59494655004859,0.178732717293129,-0.667504749946608,-1.39887314332675,-0.731368393380143
"HER42PB","HER42PB_1A","HER42PB_1A_229",23.8,180.81,6.91,1,17328,46079,1.25,-1.58926275953481,0.0179504578771833,-1.1403125394869,-1.00147609463269,2.66587702523322,-6.08907242986507,-0.924286455941557,1.35107425079762,-0.977084641508528,1.02650969631938,4.16767423930862,2.49240925143353,5.34102419808666,0.187230007375408,-0.453006052877165,-1.61615686268285,-1.16315080980568
"HER42PB","HER42PB_1A","HER42PB_1A_230",23.9,181.84,6.9,1,17759,47796,1.4,-2.19469988420246,-0.300749474077861,-0.629253541049898,-1.2809440079315,2.38287791930321,-2.77995810275122,-1.33840106295628,0.892306818506724,-1.02681346965095,0.58733772723525,3.6860805788218,2.0022164987532,5.38716434964769,0.185626414027149,-1.57553636075842,-1.90478285763145,-0.329246496873031
"HER42PB","HER42PB_1A","HER42PB_1A_231",24,182.88,6.88,1,18190,47097,1.22,-2.04237256763326,-0.246118708817369,-1.06323393209944,-1.86910084635923,2.36582877129792,-1.37662436126143,-1.32915782402251,1.22555078854001,-2.39519394225601,0.526726173375085,3.95468442069167,2.24901202854457,5.50591934887162,0.181622711238031,-0.987655218082126,-1.80761484101785,-0.819959622935723
"HER42PB","HER42PB_1A","HER42PB_1A_232",24.1,183.91,6.87,1,18141,48300,1.27,-1.63040746559741,-0.319175123451898,-1.52835821124324,-1.6812658828309,2.49606020830891,-2.45590609764203,-1.21126225358517,1.05535769071536,-1.28453445469149,0.578683978518707,3.85695809440613,2.12384951709303,5.65911730545877,0.176706003078502,-0.102857385439708,-1.31730148963294,-1.21444410419323
"HER42PB","HER42PB_1A","HER42PB_1A_233",24.2,184.94,6.87,1,18068,47419,1.34,-2.04326857210631,-0.358193245466586,-1.30360137591147,-1.65380380534458,2.37370569389523,-1.65380380534458,-1.03166766042783,0.954247823241186,-1.64577163364732,0.419570983653016,3.81238307014168,2.13020252731755,5.37807114044738,0.185940270012273,-0.745945366126916,-1.69484157203563,-0.948896205908717
"HER42PB","HER42PB_1A","HER42PB_1A_234",24.3,185.97,6.87,1,17701,47297,1.26,-2.2218248115911,-0.213394305554449,-1.64847883084377,-1.48914679227452,2.52814370122871,-1.64847883084377,-1.20146471982273,1.13877456480026,-2.07229307762013,0.681898279479933,3.91844203684987,2.22782278619171,5.4236713154919,0.184376954618111,-0.580474018055833,-2.02252417882334,-1.4420501607675
"HER42PB","HER42PB_1A","HER42PB_1A_235",24.4,187.01,6.88,1,17695,46794,1.29,-1.73977595304746,-0.172010737013924,-1.26849762636972,-2.02067833851386,2.53077741681888,-2.16586034835836,-1.29430551032559,1.22011763694043,-1.85883531306344,0.604773339045621,3.94151047439315,2.22278495949428,5.5783039006404,0.179265959297269,-0.475145028746154,-1.5758917899429,-1.10074676119674
"HER42PB","HER42PB_1A","HER42PB_1A_236",24.5,188.04,6.9,1,17164,46468,1.4,-1.66819852661267,-0.25329935491112,-0.901900464417114,-1.2567986829847,2.52980868213143,-1.06368741876936,-1.22764209869324,1.06570505331587,-3.82174804044623,0.583093271993821,3.84245419253297,2.17221338686034,5.31427475057559,0.188172431222471,-0.771108722029657,-1.42169628817081,-0.650587566141149
"HER42PB","HER42PB_1A","HER42PB_1A_237",24.6,189.07,6.9,1,16837,45383,1.23,-1.91331311536535,-0.0884014388203929,-1.18159366001916,-1.66575103670299,2.41178640720273,-2.57330808860839,-1.62282599198596,1.06542158182007,-1.05484195438002,0.642083412177197,3.81082261707283,2.16992126760944,5.16060606060606,0.193775689958896,-0.737598943130779,-1.83439799467471,-1.09679905154393
"HER42PB","HER42PB_1A","HER42PB_1A_238",24.7,190.11,6.9,1,17451,45862,1.31,-2.46819066869933,-0.0682314116801129,-1.17097593763313,-1.45658975702086,2.44663432055091,-3.07432647226965,-0.877101894933431,1.1753585379153,-1.47325680950607,0.620783531594922,4.02583819865684,2.32005836302462,5.50653038046564,0.181602557492008,-1.31397369954026,-2.42088479102307,-1.1069110914828
"HER42PB","HER42PB_1A","HER42PB_1A_239",24.8,191.14,6.9,1,17954,49914,1.31,-1.6765617354956,0.263730421255492,-0.998229640720794,-1.04926112073324,2.85498301649881,-2.38951154335172,-1.26458194636624,1.18339573450979,-3.81662789899187,0.635779532443812,3.97244702292037,2.28443815803119,5.40952380952381,0.184859154929577,-0.683196849706777,-1.94873500969087,-1.26553815998409
"HER42PB","HER42PB_1A","HER42PB_1A_240",24.9,192.17,6.9,1,17784,47433,1.29,-2.15682506955162,-0.417709333808988,-1.1905239171028,-1.62318476801946,2.23302345830229,-1.32614809040046,-1.30404774339979,0.945804998979083,-1.38363518131814,0.385180638088776,3.78580604322002,2.05225896501109,5.66158536585366,0.176628971459343,-0.974314571990533,-1.74976434819145,-0.775449776200919
"HER42PB","HER42PB_1A","HER42PB_1A_241",25,193.2,6.92,1,17701,45804,1.33,-2.32899044313518,-0.234950102034195,-1.34083515003138,-1.44863172048709,2.46598953258659,-2.52314645757614,-1.07903252556742,1.20426666054004,-1.61642517671814,0.601941837191892,4.01640509062329,2.28340845460776,5.65848909657321,0.176725621085954,-1.00063188030791,-2.11142458753289,-1.11079270722498
"HER42PB","HER42PB_1A","HER42PB_1A_242",25.1,194.24,6.93,1,17246,47481,1.3,-1.62228463233417,-0.180538966678068,-0.978585727188209,-1.30223727538036,2.61054976930563,-3.87357643094067,-1.07527935199068,1.19375420683213,-1.37487645902033,0.497978903865918,3.89379340272207,2.21130256080674,5.37976845701272,0.185881605870317,-0.647890588971824,-1.44847945139342,-0.800588862421596
"HER42PB","HER42PB_1A","HER42PB_1A_243",25.2,195.27,6.95,1,16844,45693,1.16,-2.29373104631683,-0.408445519077951,-0.629916363004657,-1.59325782566481,2.32153506272095,-2.26474350944358,-1.23003502275495,1.05977850455961,-1.09270375222065,0.397512036468999,3.71044646517165,2.02356096956222,5.40349156531973,0.18506552437652,-1.67584036700973,-1.8978659752226,-0.222025608212869
"HER42PB","HER42PB_1A","HER42PB_1A_244",25.3,196.3,6.95,1,17306,46641,1.3,-1.83886770329135,-0.465026803242747,-0.822776438311245,-1.66649647735056,2.36848135213636,-2.37645077622689,-1.42355029874017,1.10243974930764,-1.24998153305581,0.442706111490102,3.80559911096635,2.12392370631833,5.3753765060241,0.186033480423058,-1.02245092770255,-1.38128181929635,-0.358830891593801
"HER42PB","HER42PB_1A","HER42PB_1A_245",25.4,197.34,6.95,1,18162,48322,1.28,-2.15337602630009,-0.263636148711829,-1.13113671641655,-1.4384097983455,2.52602817431821,-1.86202422495934,-1.32302772422666,1.15329518186995,-1.91853643522269,0.247189475054161,3.92328759480336,2.24034664813698,5.38215518807923,0.185799176176649,-1.03174934343898,-1.90233026835129,-0.870580924912305
"HER42PB","HER42PB_1A","HER42PB_1A_246",25.5,198.37,6.94,1,17987,48541,1.19,-1.69344496252903,-0.134757898035767,-0.950035947188199,-1.28454931932408,2.59106545257572,-4.3222457919771,-1.29834264145641,1.36811366234696,-1.25752064693616,0.618375701498095,4.03678869821434,2.32655369281165,5.53109959274343,0.180795876702701,-0.748857787573951,-1.5668782980153,-0.818020510441353
"HER42PB","HER42PB_1A","HER42PB_1A_247",25.6,199.4,6.95,1,17922,48181,1.32,-2.02414106671448,-0.258202297108163,-1.59925787274921,-1.53953863804759,2.29788575091181,-1.88182484453422,-1.44291180235852,1.10055335280845,-1.0822972604157,0.454865860946336,3.84973160293582,2.12513721432546,5.61110079821793,0.178218149336686,-0.428995605518358,-1.77575912788161,-1.34676352236326
"HER42PB","HER42PB_1A","HER42PB_1A_248",25.7,200.43,6.95,1,17782,47200,1.31,-1.7650896954116,-0.340198034793564,-1.27673692749767,-1.75587304030667,2.27127912558545,-2.1845410454945,-1.30555736603316,1.12528206248457,-1.16401719379783,0.393325606752869,3.84891664106163,2.15320986745048,5.45131603165838,0.183441942127832,-0.491957139461608,-1.43196439795308,-0.940007258491471
