"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER49L","HER49L_1A","HER49L_1A_15",6.9,1019.93,6.99,1,28791,71947,1.39,-0.227985681358951,0.705105808346743,0.283491725894587,NA,1.2850735863577,-0.224369063541799,0.435270597676278,0.0614287737010077,-0.213063977258632,-0.870781245399865,NA,0.408098509618033,-0.200400319415503,-0.166467091153214,61592,5.92901338733266,0.168662125495702,-0.589247585541794,-2.15999019421618,-1.57074260867438
"HER49L","HER49L_1A","HER49L_1A_16",7,1023.5,6.99,1,28920,71844,1.25,-0.688013091768805,0.00701391111390577,-0.0261474902733648,NA,0.195661385709238,-0.959944372623548,0.141177778457984,-0.61042295952306,-1.01979342090123,-1.13517959224532,NA,-0.156280410305538,-0.468071484156128,-0.495019004180397,62307,6.21646977067408,0.1608630037449,-1.03705439566868,-2.34209279136956,-1.30503839570088
"HER49L","HER49L_1A","HER49L_1A_17",7.1,1027.07,7,1,29360,70930,1.4,1.01151109902735,2.23485112326799,1.91579822093056,NA,NA,0.493005540553629,1.59896145075172,1.51094725255705,1.53998339392635,0.94445945023906,NA,2.27404211680997,1.34051943344637,1.39099732933748,63756,6.44900105152471,0.155062775150823,0.392042087776024,-2.57939749320892,-2.97143958098495
"HER49L","HER49L_1A","HER49L_1A_18",7.2,1030.64,7.01,1,29704,72462,1.4,-0.162794718190871,-1.15208750114989,0.177827511486503,NA,0.46288619285435,-0.650851053292779,NA,0.451106640422378,0.471619192520559,-0.367858576589328,0.952711979617558,0.00527059030959653,0.234663028385558,0.216667050237717,64768,6.44973544973545,0.155045118949959,-1.78058616862993,-3.26065735888316,-1.48007119025323
"HER49L","HER49L_1A","HER49L_1A_19",7.3,1034.22,7,1,30699,73465,1.4,0.93309006424094,0.39455508310488,1.40903171878864,NA,0.415166992535696,0.22040472052083,0.875655614004954,1.46583672733911,1.71165656781946,0.707550164356071,NA,1.63832189620793,1.13199374521075,1.15766728589628,66323,6.53156938451056,0.153102560981971,-0.78845736036427,-3.32503602069659,-2.53657866033232
"HER49L","HER49L_1A","HER49L_1A_20",7.4,1037.79,7,1,30257,74021,1.33,0.864780037833431,0.788865194005295,1.27297362182783,NA,NA,0.335438143720746,NA,1.06153179115997,1.54836109362008,0.428383378842879,0.555179787818234,1.17533254299775,0.939958577775709,0.949507156183031,66237,6.56130136986301,0.152408789602798,-0.535518236356362,-2.9553442126487,-2.41982597629234
"HER49L","HER49L_1A","HER49L_1A_21",7.5,1041.36,7.01,1,30440,74655,1.4,-0.411854570823469,-1.25379180456294,0.171220470531688,NA,0.0756136630952021,-0.0978191063937805,0.664291678997419,0.387122451316786,0.0934704018980678,-0.409876916551642,-1.36247078680208,0.561148368386685,0.190691457573293,0.148441185915531,65571,6.59979137691238,0.151519940993625,-1.84582669049833,-3.32022831912849,-1.47440162863016
"HER49L","HER49L_1A","HER49L_1A_22",7.6,1044.93,7.01,1,30781,75534,1.45,-0.308438292996171,0.687948647658681,0.145847478901302,NA,-0.409722002809409,-0.156552304161499,0.501575270843971,0.0181890271601774,0.390284830764966,-0.55474156837695,NA,0.36885850723183,0.0400753789265896,0.0228900351005841,66073,6.36189415041783,0.157185890924376,-0.600253433667249,-2.05288226860748,-1.45262883494023
"HER49L","HER49L_1A","HER49L_1A_23",7.7,1048.51,7.01,1,31009,75585,1.58,1.13914332553628,2.8528280800159,2.05782331810021,NA,2.70567072269653,1.63627207091555,1.90091912694866,1.59590355968205,1.84212220720514,1.04689517933111,1.35914670407047,2.66829614614974,1.58168380690411,1.66113713187978,67183,6.35285104520083,0.157409640629845,0.78845736036427,-2.30485524152859,-3.09331260189286
"HER49L","HER49L_1A","HER49L_1A_24",7.8,1052.08,7.01,1,31061,76887,1.36,0.450475466759451,1.00571462481248,0.996967027729295,NA,1.36524802595135,0.875760204401545,1.24384696362703,0.733208651108305,0.477846860853952,0.115949036305175,NA,1.22942507051356,0.690544634379135,0.698910232862804,67101,6.46229982206406,0.154743671376207,-0.396415272588246,-2.57939749320892,-2.18298222062068
"HER49L","HER49L_1A","HER49L_1A_25",7.9,1055.65,7.02,1,31077,77502,1.64,0.971640583252118,1.5262277787915,1.31295573705374,NA,1.93175837013244,1.56213699994563,2.09772798340986,1.1117040408201,1.40541939686911,0.660525750819779,1.04915630908422,1.16171898236726,1.1466666249099,1.16381448613144,67346,6.59769855595668,0.151568003830238,-0.0625203569813339,-2.51665534810258,-2.45413499112125
"HER49L","HER49L_1A","HER49L_1A_26",8,1059.22,7.03,1,31113,76769,1.24,-0.776612434574437,-3.04639466803102,-0.707287308567971,NA,-3.2770046500661,-0.569139520105155,-1.07575016501082,-0.567992166194497,-0.145713775979376,-1.02828955563428,NA,-0.853371099983252,-0.356078747620767,-0.43064941545565,66847,6.58935059037239,0.15176002343252,-2.99573227355399,-3.71627842830205,-0.72054615474806
"HER49L","HER49L_1A","HER49L_1A_27",8.1,1062.8,7.06,1,31354,77348,1.32,1.53671096818803,3.00692014533197,1.9876774591145,NA,3.14480906193003,1.8041946263858,2.17070382753603,1.45800974573001,1.79583164483662,1.15047334645799,NA,1.96614567874707,1.55376539989487,1.59315359872933,67971,6.61835911230666,0.151094853426815,0.887303195000903,-2.14581661062471,-3.03311980562561
"HER49L","HER49L_1A","HER49L_1A_28",8.2,1066.37,7.05,1,31157,76415,1.34,0.867308442758556,2.36717475955672,1.09236579387955,NA,1.23785441465586,0.688925723489828,1.28499937544473,0.761739738744917,1.12238238340898,0.157499849594296,NA,0.0434327874611461,0.709468700479066,0.722526320862503,67344,6.43803843605036,0.155326814204838,0.476924072090309,-1.78792069292089,-2.2648447650112
"HER49L","HER49L_1A","HER49L_1A_29",8.3,1069.94,7.06,1,31114,75869,1.52,0.699370114759682,2.04189182132017,0.975601661912125,NA,1.23149825029697,0.784090192775389,-0.0365109927915731,0.540204679746404,-0.983986593110464,0.252595324712901,NA,0.152785594482216,0.738154566051379,0.743168515863298,66900,6.50589027263548,0.153706865331885,0.268263986594679,-1.89638442030693,-2.16464840690161
"HER49L","HER49L_1A","HER49L_1A_30",8.4,1073.51,7.08,1,31243,76634,1.58,0.276224914774967,0.7267488856651,0.420966659814806,NA,0.14850963160093,0.140627063181206,NA,0.506965267468368,0.602188662745676,-0.0780463626741495,NA,0.410053088407866,0.362994214477053,0.337581108602476,67191,6.55634278002699,0.152524057016415,-0.575364144903562,-2.26407523823217,-1.68871109332861
"HER49L","HER49L_1A","HER49L_1A_31",8.5,1077.08,7.08,1,31134,75721,1.36,0.573784055100772,1.65583525824737,1.01356440163027,NA,2.24066990350363,0.684671226652646,0.373037436407757,0.830228576104203,0.858695094969663,0.327746544364912,0.890695056410768,0.449854878403301,0.8144714177608,0.79428546340022,67054,6.7171135918978,0.148873468688426,0.0206192872027356,-2.17660529013348,-2.19722457733622
"HER49L","HER49L_1A","HER49L_1A_32",8.6,1080.66,7.08,1,31377,75939,1.35,1.0740048748807,0.827358830951021,1.17563188401265,NA,1.56982028002383,0.842123250900525,1.27116309883904,1.1512494650608,1.11115422484194,0.688594153077877,NA,0.665283327893301,1.10295736767225,1.12110030476091,68009,6.57169895346248,0.152167652091416,-0.510825623765991,-2.84712177410235,-2.33629615033636
"HER49L","HER49L_1A","HER49L_1A_33",8.7,1084.23,7.07,1,31439,74803,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67183,6.72662449683726,0.148662973601423,NA,-2.5026062268874,NA
"HER49L","HER49L_1A","HER49L_1A_34",8.8,1087.8,7.07,1,31457,76566,1.29,0.818703967029081,-0.0450335451510684,1.17240822205534,NA,NA,1.19601093181977,NA,0.86761169486598,1.79269002499367,0.695838309593672,1.82993143611432,0.617261827488664,1.09988933014656,1.1060724273137,67661,6.65482520647132,0.15026690693958,-1.07044141170141,-3.40397130854488,-2.33352989684347
"HER49L","HER49L_1A","HER49L_1A_35",8.9,1091.37,7.08,1,31493,77067,1.32,0.387413968871661,-1.53801526568599,1.08621615926859,NA,1.6681970270691,1.1802423386083,0.439710315190091,1.16559600152674,0.753709424412619,0.533718620897782,NA,0.692298045267986,1.03439956044905,1.03287193904809,68168,6.6809014084507,0.149680400721839,-2.02814824729229,-4.28771595520264,-2.25956770791035
"HER49L","HER49L_1A","HER49L_1A_36",9,1094.95,7.08,1,31492,75735,1.52,0.708405605903191,0.818215619473595,0.63904091689365,NA,0.0627341486271734,0.612273442083653,0.637873377909096,0.353741258408655,0.791920024266188,0.205521463709819,NA,-0.179197662965215,0.661818949315484,0.653727962691774,67172,6.56441441441441,0.152336512729019,-0.516690743218389,-2.39253332965699,-1.8758425864386
"HER49L","HER49L_1A","HER49L_1A_37",9.1,1098.52,7.09,1,31266,76329,1.48,0.947739447848544,-0.373172955079861,1.16827607862898,NA,0.868903860127258,1.16411398411174,1.37151003827559,1.04509286247143,1.56130492774628,0.640312852218381,NA,1.36076284209971,1.07040164053821,1.09908987105503,67537,6.48415336879433,0.154222138670039,-1.28093384546206,-3.61091791264422,-2.32998406718216
"HER49L","HER49L_1A","HER49L_1A_38",9.2,1102.09,7.1,1,31071,75123,1.44,1.53472238237004,2.45851796911549,1.68406676531259,NA,2.70567072269653,1.52861637774941,1.49268320694967,1.57997264578772,1.59580939661508,0.948796193794019,NA,1.41024172344946,1.42300998172956,1.46148137846656,67044,6.56789705384355,0.152255736014437,0.535518236356362,-2.23707048588342,-2.77258872223978
"HER49L","HER49L_1A","HER49L_1A_39",9.3,1105.66,7.12,1,30887,74390,1.34,1.01448581590875,1.22633671756694,1.05490458826637,NA,NA,0.918168676481827,0.61183776920338,1.20252316898648,0.871504119377824,0.400190856445593,1.80427966155624,0.924945415865798,0.961611385041369,0.966946393911795,66176,6.60032158033766,0.151507769406115,-0.25489224962879,-2.48759121515867,-2.23269896552988
"HER49L","HER49L_1A","HER49L_1A_40",9.4,1109.23,7.13,1,30926,74093,1.38,0.797390031267634,-0.885282244566177,0.649177875898887,NA,-1.86192279745756,0.319507390346939,1.16224876708742,0.657538445501706,0.518976386058951,-0.0115133559537735,NA,0.667246363291317,0.595642793307431,0.572642868212833,65496,6.64069062062529,0.150586747241937,-1.6094379124341,-3.49397911511312,-1.88454120267902
"HER49L","HER49L_1A","HER49L_1A_41",9.5,1112.81,7.14,1,31038,74737,1.49,1.80913422414415,3.40412216721656,2.1630330336408,NA,2.56829019961931,2.10230784297545,1.85956707964951,1.82869503719435,1.46523859235032,1.50645680844197,2.27185109863199,1.90126944411178,1.82170828837472,1.9179311386149,66168,6.33976705490849,0.157734502125873,1.14209740060785,-2.04149661011571,-3.18359401072356
"HER49L","HER49L_1A","HER49L_1A_42",9.6,1116.38,7.12,1,31141,74650,1.28,1.46221965963597,2.18942970540457,2.18357457081417,NA,NA,1.90446827080667,1.76778116634264,1.88759654399421,1.46426599531418,1.55429197415185,NA,2.40278582293393,1.77013199211602,1.82505465526165,66208,6.60312356453836,0.15144347826087,0.362905493689368,-2.83831539594011,-3.20122088962948
"HER49L","HER49L_1A","HER49L_1A_43",9.7,1119.95,7.11,1,31091,74515,1.27,0.999513566328635,1.24774089484311,2.40826396551226,NA,NA,1.93850457938877,2.63385471250341,1.84362516788373,-0.396661799822752,1.57050177175176,NA,2.67735989455927,1.89462641812074,1.93753393568902,66533,6.74359869646182,0.14828877651404,-0.241162056816888,-3.63519094900043,-3.39402889218354
"HER49L","HER49L_1A","HER49L_1A_44",9.8,1123.52,7.12,1,30909,73524,1.62,0.248041247258331,0.443807952864545,0.287588870246128,NA,0.0841433425914152,-0.157505857476651,NA,0.400761290634865,0.407227572526142,-0.41372571001885,NA,-0.402053742725262,0.342258788679304,0.292502979543805,66236,6.71981351981352,0.148813653392535,-0.756862994946053,-2.33112140025898,-1.57425840531293
"HER49L","HER49L_1A","HER49L_1A_45",9.9,1127.1,7.12,1,30666,75494,1.44,-0.588330614341458,-0.902997356655801,-0.491087486981208,NA,-0.818691765329742,-0.835436092979238,-1.9797982370782,-0.198841767698965,-0.0101842707439342,-1.02368223385269,NA,-0.976246194018681,-0.344164040654277,-0.431319953573151,66503,6.68376660889659,0.149616235652054,-1.62080167108442,-2.52687084888703,-0.906069177802617
"HER49L","HER49L_1A","HER49L_1A_46",10,1130.67,7.12,1,31206,75858,1.41,0.135895965662834,0.929490409435418,0.516519744709765,NA,0.372516219525033,0.199072067911898,0.514242806611182,0.418885927378358,0.345995467884808,0.0489999183327888,NA,0.15962279278667,0.569539696857252,0.538385433199216,67763,6.68723766307431,0.149538576372396,-0.445311016655364,-2.21601707668559,-1.77070606003022
"HER49L","HER49L_1A","HER49L_1A_47",10.1,1134.76,7.12,1,31378,75207,1.51,1.14359444248481,1.82512144089652,1.8010580651853,NA,-1.44644267232791,0.643978004429826,1.24133465700912,1.51212503150115,1.98516410995158,0.841367339100038,NA,1.34724524159074,1.2694213711336,1.24993811323763,67609,6.91674473067916,0.144576681508067,0.129211731480006,-2.74376828370429,-2.8729800151843
"HER49L","HER49L_1A","HER49L_1A_48",10.2,1138.86,7.12,1,31390,74486,1.42,2.33762193893387,3.99296784065557,3.07351461659115,NA,4.08617648656916,2.63697446431482,1.90876676831386,2.63677685138834,3.05456473044506,2.31095136064647,NA,3.09600491272429,2.51156290130042,2.61174743643776,67141,6.60718332200317,0.151350424419103,1.51982575374441,-2.4450607412408,-3.96488649498521
"HER49L","HER49L_1A","HER49L_1A_49",10.3,1142.95,7.12,1,31421,76052,1.59,2.12242616215789,4.10406069526233,2.59625775220361,NA,3.31131416600032,2.20716637533153,1.05655829370295,2.05796744658416,2.06305548681639,1.78526093296263,NA,2.74017583005951,2.12894784131116,2.17537409782142,68084,6.82304952315294,0.146562031626278,1.5910887737659,-1.96425928772351,-3.55534806148941
"HER49L","HER49L_1A","HER49L_1A_50",10.4,1147.05,7.13,1,31528,76588,1.24,-0.726898515184809,-1.8471095138843,-0.312300983387601,NA,-0.357766076548579,-0.850708483781676,-0.360181665692545,-0.17130703267893,-0.150104575184881,-0.609519516210737,0.607245632694038,-0.4082138257374,-0.105614814904364,-0.20555951235557,68190,6.88323699421965,0.145280483708431,-2.22642373202848,-3.28591122620436,-1.05948749417588
"HER49L","HER49L_1A","HER49L_1A_51",10.5,1151.15,7.14,1,31530,75204,1.24,0.892825636532439,-0.349372292953459,1.00356130970092,NA,0.916031703252296,0.520218883073483,0.415350824304229,0.658187686855462,0.604229224991341,0.591560002835941,1.92509177598165,0.789810904513584,1.0042646016146,1.02828056524144,67873,6.48819505736981,0.154126069139077,-1.26566637333128,-3.4543072069761,-2.18864083364483
"HER49L","HER49L_1A","HER49L_1A_52",10.6,1155.24,7.15,1,31628,76236,1.42,1.12913437865557,0.418355745231281,1.58775001945797,NA,-1.26993615669331,1.21246571618923,NA,1.55661322710847,1.28021730540893,1.06710997928899,0.789789956916769,1.49529930332666,1.36389717035543,1.38271769703108,67770,6.68106086365182,0.14967682833732,-0.773189888233482,-3.46312833939265,-2.68993845115916
"HER49L","HER49L_1A","HER49L_1A_53",10.7,1159.34,7.15,1,31524,74615,1.6,1.53047121577761,1.62369158156039,1.63226476802514,NA,0.202673850129224,1.01052722324886,NA,1.13668137360487,0.559355600172512,1.03679797325108,NA,1.85470556072199,1.47309239385526,1.48770542859055,67750,6.75970679189096,0.147935410630475,0,-2.72813695966895,-2.72813695966895
"HER49L","HER49L_1A","HER49L_1A_54",10.8,1163.43,7.14,1,31366,74015,1.54,1.03395879936536,0.898230720913928,0.964360130300824,NA,-0.808698716414859,0.123479476891971,-0.4436146607115,0.996499546176934,0.649337030100084,0.430290821827184,2.17018712632169,0.984561210754012,0.911522721996435,0.89922642490061,67075,6.70357183875043,0.14917420504386,-0.465363249689233,-2.62036519660311,-2.15500194691387
"HER49L","HER49L_1A","HER49L_1A_55",10.9,1167.53,7.14,1,31217,73040,1.68,0.934319936088117,-1.16950570568923,0.894373432402524,NA,NA,-0.104994744853772,NA,0.75337757092317,0.607004755958592,0.263985547816395,NA,0.689932792079956,0.805190857370134,0.803401117926475,66528,6.58240255299749,0.151920213318558,-1.79175946922805,-3.88670519744386,-2.0949457282158
"HER49L","HER49L_1A","HER49L_1A_56",11,1171.62,7.15,1,31271,73589,1.53,1.39972588378261,-0.329257006274121,1.89595755288998,NA,NA,1.11504861879049,NA,1.3342997219908,1.53586725590554,1.14333756111313,0.955356127473922,1.83673687597415,1.54267430923207,1.54767186479248,66810,6.86092481468408,0.145752945413387,-1.25276296849537,-4.20717709271863,-2.95441412422326
"HER49L","HER49L_1A","HER49L_1A_57",11.1,1175.72,7.15,1,31356,74787,1.75,1.02433157019803,0.783442882145281,1.74034633663051,NA,2.87597235350005,1.16964572456576,0.84265832713486,1.47525482624,1.10832629927386,1.00619137360091,NA,1.91848269820582,1.43055572247688,1.40629754323354,67037,7.02646072796935,0.142319161625628,-0.538996500732687,-3.35987923233142,-2.82088273159874
"HER49L","HER49L_1A","HER49L_1A_58",11.2,1179.81,7.15,1,31298,74968,1.48,1.04848768110682,0.543135369827968,1.43835249283362,NA,NA,0.847316035495104,0.61907940882177,1.58361901906668,1.04992212020061,1.03236184417023,0.773037725043242,1.49179557633215,1.43778410604473,1.44645798534097,67886,6.78687772424868,0.147343158464035,-0.693147180559945,-3.25488626239123,-2.56173908183129
"HER49L","HER49L_1A","HER49L_1A_59",11.3,1183.91,7.14,1,31427,74753,1.33,1.86887898278495,1.62369158156039,2.353430532857,NA,NA,1.57708818002917,2.45417910222558,1.93502153955857,2.05644383409717,1.71258508751767,NA,2.39291805514028,2.05194816574879,2.08644443969905,67997,6.87549223998147,0.145444131866651,0,-3.34697582749552,-3.34697582749552
"HER49L","HER49L_1A","HER49L_1A_60",11.4,1188.01,7.14,1,31488,75210,1.4,0.771872837493751,-1.16950570568923,0.837914008772422,NA,0.647136012884543,0.124330296114054,0.888864109409139,0.934740339791954,0.945673490592935,0.251136822976487,NA,-0.0110138898380788,0.720952110633314,0.686900407173239,67770,6.77535566773749,0.147593727774579,-1.79175946922805,-3.83825685518854,-2.04649738596048
"HER49L","HER49L_1A","HER49L_1A_61",11.5,1192.1,7.15,1,31686,76308,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68844,6.7842605156038,0.1474,NA,-2.7105162935974,NA
"HER49L","HER49L_1A","HER49L_1A_62",11.6,1196.2,7.15,1,31530,74390,1.28,-0.0325865500822291,NA,0.132777840925902,NA,NA,-0.488728322261434,NA,0.0894948106795486,0.275100134071874,-0.0437283288290493,NA,0.15742577496013,0.429132691377419,0.365440808778502,67500,6.85980437820214,0.145776751765345,NA,NA,-1.44141366034097
"HER49L","HER49L_1A","HER49L_1A_63",11.7,1200.29,7.15,1,31648,75410,1.43,1.27506837415508,0.64374531511389,1.38702730365296,NA,2.05028887767025,1.02463108512489,0.0113679169034352,1.15738104453589,1.00363155783209,0.758710319100164,NA,1.26015684716127,1.23803056152507,1.23298770675036,67645,6.79679575841402,0.147128152079906,-0.628608659422374,-3.14630513203337,-2.51769647261099
"HER49L","HER49L_1A","HER49L_1A_64",11.8,1204.39,7.15,1,31524,75099,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67673,7.00484977525432,0.142758236376839,NA,-3.02650393222074,NA
"HER49L","HER49L_1A","HER49L_1A_65",11.9,1208.48,7.15,1,31306,75233,1.4,0.711058025005784,-1.03386253128927,1.26018772971854,NA,0.946151279976122,0.630582920516965,NA,1.36302682568686,1.38255640320454,0.71830257401167,NA,1.43328324043549,1.15779994154879,1.14492715997003,67912,6.81765857027743,0.146677923174335,-1.70474809223843,-4.11360237882652,-2.40885428658809
"HER49L","HER49L_1A","HER49L_1A_66",12,1212.58,7.14,1,31645,75478,1.41,0.434154295893127,-0.652948729625079,0.669027488950092,NA,0.890955641629525,0.0279236189652889,0.0480728403691037,0.750672564845074,0.635731904221827,0.141231198980095,0.648237352646986,-0.0163709272473174,0.691653956336991,0.674929865371395,68164,6.63827879874496,0.150641458474004,-1.46040233327361,-3.36197666850887,-1.90157433523526
"HER49L","HER49L_1A","HER49L_1A_67",12.1,1216.67,7.13,1,31925,76425,1.62,0.422277065868661,-0.83243267195314,0.69457078669244,NA,-1.44644267232791,0.2530226081456,1.2489901090775,0.748146525058209,0.724122022654268,0.19161891263143,NA,0.119264738969389,0.666568715413279,0.643329186555809,68571,6.67356759176365,0.149844889745955,-1.57553636075842,-3.49902963089919,-1.92349327014077
"HER49L","HER49L_1A","HER49L_1A_68",12.2,1220.77,7.13,1,31944,75563,1.72,0.367397921696724,0.429295531095314,0.476374060184244,NA,1.09564826291355,0.0242723420004345,NA,0.349202737348135,-2.59473953562216,0.00185377069932292,-0.700922294135123,0.287139477348951,0.476957075900869,0.432333138705328,67610,6.7427851580394,0.148306668025408,-0.766172315574835,-2.5024290004802,-1.73625668490537
"HER49L","HER49L_1A","HER49L_1A_69",12.3,1224.86,7.14,1,32008,75811,1.42,1.07664954968292,1.20948343895807,1.27533059211443,NA,2.56829019961931,0.929813582004157,1.07770617983841,1.25185541523222,1.56830693979036,0.935018330621727,NA,0.893580397619355,1.25016470914984,1.22147685903254,68356,6.97619603267211,0.143344595724752,-0.265703165733006,-2.68755167955387,-2.42184851382086
"HER49L","HER49L_1A","HER49L_1A_70",12.4,1228.96,7.14,1,32105,75523,1.76,1.02655439456822,-0.237529780679897,1.36343752002253,NA,2.03387888379303,0.783657825668363,-0.0244103388281722,1.00011860571924,0.385415845811984,0.791012622568815,NA,0.776927473604772,1.16129218784591,1.14028061568678,68104,6.87875983341046,0.145375042045072,-1.19392246847243,-3.69137633431252,-2.49745386584009
"HER49L","HER49L_1A","HER49L_1A_71",12.5,1233.06,7.15,1,32038,76168,1.53,1.34413786292568,0.0358301306398791,1.29921860681242,NA,-1.03623932162776,0.642880195594332,1.19404122426184,1.23463388707238,1.33036594233298,0.713836355753313,NA,0.76989545239266,1.0895733812596,1.07895178714787,68631,6.77072010869565,0.147694777504641,-1.01856958099457,-3.46091661636378,-2.4423470353692
"HER49L","HER49L_1A","HER49L_1A_72",12.6,1237.15,7.15,1,31866,75672,1.25,1.6273666126175,2.17149034647146,1.94410778441663,NA,NA,1.41877354487755,0.723185589879643,1.54504820149114,1.62045411535854,1.31888265287593,NA,1.46217560154651,1.6560415637741,1.66574827069392,68718,6.87779433681073,0.145395449620802,0.351397886837889,-2.6443343867161,-2.99573227355399
"HER49L","HER49L_1A","HER49L_1A_73",12.7,1241.25,7.16,1,31578,75882,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68185,6.94326654240447,0.144024429120317,NA,-2.8358835726121,NA
"HER49L","HER49L_1A","HER49L_1A_74",12.8,1245.34,7.17,1,31657,74674,1.71,1.21795827225596,0.543135369827968,1.56934932577974,NA,NA,1.26993747746515,-0.67443521864298,1.18166405681807,0.98622247626026,1.13382804811917,NA,0.0971299128110804,1.51603536668114,1.52362790207914,67948,6.8299147268956,0.14641471233339,-0.693147180559945,-3.36729582998647,-2.67414864942653
