"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER49L","HER49L_1A","HER49L_1A_20",7.4,1037.79,7,1,30257,74021,1.33,0.000922107973624232,0.000417558327678898,0.00802059954416549,0.000713328809784783,NA,0.036866920681316,NA,0.00389721105833638,0.00316648398489831,0.0304991561842128,0.000678532282478209,0.0100040016006403,1,0.152408789602798,66237,6.56130136986301,0.152408789602798,-0.535518236356362,-2.9553442126487,-2.41982597629234
"HER49L","HER49L_1A","HER49L_1A_21",7.5,1041.36,7.01,1,30440,74655,1.4,0.00052684263210579,0.000263421316052895,0.0072879897441301,0.00166833500166833,0.000737579684948106,0.0605869026921659,0.00189663347558084,0.00419717963577613,0.00159808931738756,0.0310134696099608,0.000193175631772123,0.0146111023304006,1,0.151519940993625,65571,6.59979137691238,0.151519940993625,-1.84582669049833,-3.32022831912849,-1.47440162863016
"HER49L","HER49L_1A","HER49L_1A_22",7.6,1044.93,7.01,1,30781,75534,1.45,0.000700549931696382,0.00108585239412939,0.00845914042523381,0.00197905355704228,0.000648008686819153,0.0685137833199061,0.00189148481558023,0.00325755718238817,0.00259203474727661,0.031857508143893,NA,0.0149567410417177,1,0.157185890924376,66073,6.36189415041783,0.157185890924376,-0.600253433667249,-2.05288226860748,-1.45262883494023
"HER49L","HER49L_1A","HER49L_1A_23",7.7,1048.51,7.01,1,31009,75585,1.58,0.00060297005822968,0.000758019501774455,0.00759742273369397,0.000344554318988389,0.000775247217723874,0.0513730489611687,0.00146435585570065,0.00347999862178272,0.00208455362987975,0.0272370189160321,0.000792474933673294,0.0151776177514385,1,0.157409640629845,67183,6.35285104520083,0.157409640629845,0.78845736036427,-2.30485524152859,-3.09331260189286
"HER49L","HER49L_1A","HER49L_1A_24",7.8,1052.08,7.01,1,31061,76887,1.36,0.000774406718408508,0.000636734412913662,0.0083980106351856,0.000946497100277066,0.00092928806209021,0.0759606945567812,0.00199624842967527,0.00354506186649228,0.0013595140167616,0.0296683818341393,NA,0.013836066702232,1,0.154743671376207,67101,6.46229982206406,0.154743671376207,-0.396415272588246,-2.57939749320892,-2.18298222062068
"HER49L","HER49L_1A","HER49L_1A_25",7.9,1055.65,7.02,1,31077,77502,1.64,0.000820765363701652,0.000530077630723983,0.00656612290961321,0.000564276187544886,0.00078656680688075,0.0792038575972094,0.00295817516500804,0.00326596217639616,0.00215450907971684,0.0303854177353716,0.000923361034164358,0.00783146951198659,1,0.151568003830238,67346,6.59769855595668,0.151568003830238,-0.0625203569813339,-2.51665534810258,-2.45413499112125
"HER49L","HER49L_1A","HER49L_1A_26",8,1059.22,7.03,1,31113,76769,1.24,0.000654732162856011,0.000155068143834318,0.00637502369096642,0.00310136287668637,0.000172297937593687,0.0767242716104688,0.000551353400299798,0.00260169885766467,0.00230879236375541,0.0311859267044573,NA,0.00918348007374352,1,0.15176002343252,66847,6.58935059037239,0.15176002343252,-2.99573227355399,-3.71627842830205,-0.72054615474806
"HER49L","HER49L_1A","HER49L_1A_27",8.1,1062.8,7.06,1,31354,77348,1.32,0.000965300005080526,0.000863689478229945,0.0073836982844756,0.000355636843977036,0.00104997544412268,0.0607969652322647,0.0020152754492032,0.00306525089332588,0.00204914562482006,0.0311605615675117,NA,0.00914494741655236,1,0.151094853426815,67971,6.61835911230666,0.151094853426815,0.887303195000903,-2.14581661062471,-3.03311980562561
"HER49L","HER49L_1A","HER49L_1A_28",8.2,1066.37,7.05,1,31157,76415,1.34,0.0012008920912678,0.00149253731343284,0.00892091267798936,0.000926402470406588,0.000840624463887459,0.0638531480528392,0.00204151655515526,0.00358552067249957,0.00262480699948533,0.0302624806999485,NA,0.00545548121461657,1,0.155326814204838,67344,6.43803843605036,0.155326814204838,0.476924072090309,-1.78792069292089,-2.2648447650112
"HER49L","HER49L_1A","HER49L_1A_29",8.3,1069.94,7.06,1,31114,75869,1.52,0.000965733698932519,0.00117267663441806,0.00781209581457913,0.000896752720437339,0.000810526497318364,0.066790832427958,0.00048286684946626,0.00269025816131202,0.00027592391398072,0.0321968717126252,NA,0.00574266645972373,1,0.153706865331885,66900,6.50589027263548,0.153706865331885,0.268263986594679,-1.89638442030693,-2.16464840690161
"HER49L","HER49L_1A","HER49L_1A_30",8.4,1073.51,7.08,1,31243,76634,1.58,0.000926259455565276,0.00077188287963773,0.00742722859740304,0.00137223623046707,0.000634659256591022,0.060515617763598,NA,0.00396233211547368,0.00224703682738984,0.0354723065575739,NA,0.0107034425976432,1,0.152524057016415,67191,6.55634278002699,0.152524057016415,-0.575364144903562,-2.26407523823217,-1.68871109332861
"HER49L","HER49L_1A","HER49L_1A_31",8.5,1077.08,7.08,1,31134,75721,1.36,0.000771010023130301,0.00083954424740855,0.00740169622205089,0.000822410691338987,0.00138781804163454,0.0564893343613467,0.00068534224278249,0.00344384476998201,0.00176475627516491,0.0318170136211771,0.00113081470059111,0.00661355264285102,1,0.148873468688426,67054,6.7171135918978,0.148873468688426,0.0206192872027356,-2.17660529013348,-2.19722457733622
"HER49L","HER49L_1A","HER49L_1A_32",8.6,1080.66,7.08,1,31377,75939,1.35,0.000965659782811256,0.000355769393667305,0.0061327866908364,0.000592948989445508,0.00066071458823928,0.046300845375845,0.00128754637708167,0.00359157673606993,0.00166025717044742,0.0328324326155827,NA,0.0056245446998831,1,0.152167652091416,68009,6.57169895346248,0.152167652091416,-0.510825623765991,-2.84712177410235,-2.33629615033636
"HER49L","HER49L_1A","HER49L_1A_33",8.7,1084.23,7.07,1,31439,74803,1.35,0.00106004650526604,0.000478730679797565,0.00584735330324169,NA,0.000102585145670907,0.0497366981261113,0.000632608398303926,0.0032998221857475,0.000359048009848174,0.0321433456435508,NA,0.00709547257557106,1,0.148662973601423,67183,6.72662449683726,0.148662973601423,NA,-2.5026062268874,NA
"HER49L","HER49L_1A","HER49L_1A_34",8.8,1087.8,7.07,1,31457,76566,1.29,0.000731019006494169,0.000204005304137908,0.00613715956614872,0.00059501547040223,NA,0.0619836115739009,NA,0.00260106762775832,0.00341708884430995,0.033184862806433,0.00229505967155146,0.00544014144367754,1,0.15026690693958,67661,6.65482520647132,0.15026690693958,-1.07044141170141,-3.40397130854488,-2.33352989684347
"HER49L","HER49L_1A","HER49L_1A_35",8.9,1091.37,7.08,1,31493,77067,1.32,0.000489096520668544,8.43269863221628e-05,0.00613900460425345,0.000640885096048437,0.000758942876899465,0.0659099725094025,0.000573423506990707,0.00394650295987722,0.00123117400030358,0.0304251766650363,NA,0.00620646619331118,1,0.149680400721839,68168,6.6809014084507,0.149680400721839,-2.02814824729229,-4.28771595520264,-2.25956770791035
"HER49L","HER49L_1A","HER49L_1A_36",9,1094.95,7.08,1,31492,75735,1.52,0.00106361078707198,0.000583270431620119,0.00638166472243189,0.000977835723598436,0.000428875317367735,0.0633191518561724,0.00108076579976669,0.0023673917518699,0.00195567144719687,0.0335037397927674,NA,0.00485486859260276,1,0.152336512729019,67172,6.56441441441441,0.152336512729019,-0.516690743218389,-2.39253332965699,-1.8758425864386
"HER49L","HER49L_1A","HER49L_1A_37",9.1,1098.52,7.09,1,31266,76329,1.48,0.000871601182643173,0.000170902192675132,0.00632338112897988,0.000615247893630475,0.000444345700955343,0.0624476612034932,0.00148684907627365,0.00329841231863005,0.00276861552133714,0.0324714166082751,NA,0.00994650761369268,1,0.154222138670039,67537,6.48415336879433,0.154222138670039,-1.28093384546206,-3.61091791264422,-2.32998406718216
"HER49L","HER49L_1A","HER49L_1A_38",9.2,1102.09,7.1,1,31071,75123,1.44,0.00111712640714961,0.000704648964509753,0.00659963908223769,0.000412477442639856,0.000928074245939675,0.0563375440405603,0.0011343129672596,0.00409040130617857,0.00192489473231933,0.0295780699492996,NA,0.00692618372432758,1,0.152255736014437,67044,6.56789705384355,0.152255736014437,0.535518236356362,-2.23707048588342,-2.77258872223978
"HER49L","HER49L_1A","HER49L_1A_39",9.3,1105.66,7.12,1,30887,74390,1.34,0.00106144182080774,0.000539421253197376,0.00649045572395552,0.000696027423480485,NA,0.0578224782056413,0.000748229480241522,0.00447197619586212,0.00151385964607006,0.0289373401312012,0.00261010283805182,0.00805651742678662,1,0.151507769406115,66176,6.60032158033766,0.151507769406115,-0.25489224962879,-2.48759121515867,-2.23269896552988
"HER49L","HER49L_1A","HER49L_1A_40",9.4,1109.23,7.13,1,30926,74093,1.38,0.00126484435387534,0.000210807392312557,0.00693907666362167,0.00105403696156279,0.000140538261541705,0.0537734523223948,0.00203780479235472,0.0036188602346989,0.00158105544234418,0.0291089874218256,NA,0.0100133511348465,1,0.150586747241937,65496,6.64069062062529,0.150586747241937,-1.6094379124341,-3.49397911511312,-1.88454120267902
"HER49L","HER49L_1A","HER49L_1A_41",9.5,1112.81,7.14,1,31038,74737,1.49,0.000962329186569384,0.000822354032159292,0.00633387573705667,0.000262453414518923,0.000542403723339107,0.0571973474708239,0.00106731055237695,0.00346438507164978,0.00106731055237695,0.0327541861319616,0.00164470806431858,0.00642136020856298,1,0.157734502125873,66168,6.33976705490849,0.157734502125873,1.14209740060785,-2.04149661011571,-3.18359401072356
"HER49L","HER49L_1A","HER49L_1A_42",9.6,1116.38,7.12,1,31141,74650,1.28,0.000695652173913044,4e-04,0.00683478260869565,0.000278260869565217,NA,0.0516173913043478,0.00102608695652174,0.0039304347826087,0.0011304347826087,0.0364173913043478,NA,0.01,1,0.15144347826087,66208,6.60312356453836,0.15144347826087,0.362905493689368,-2.83831539594011,-3.20122088962948
"HER49L","HER49L_1A","HER49L_1A_43",9.7,1119.95,7.11,1,31091,74515,1.27,0.000362437652094372,0.000189848293954195,0.00719697623444538,0.000241625101396248,NA,0.0460813586234273,0.0022436616558223,0.00324467993303533,0.000138071486512142,0.032136138485701,NA,0.010717799140505,1,0.14828877651404,66533,6.74359869646182,0.14828877651404,-0.241162056816888,-3.63519094900043,-3.39402889218354
"HER49L","HER49L_1A","HER49L_1A_44",9.8,1123.52,7.12,1,30909,73524,1.62,0.000919245178298876,0.000659081448591647,0.00678160122103511,0.00140488414041904,0.00062439295129735,0.0485985847093104,NA,0.00359025946995976,0.00187317885389205,0.0260163729707229,NA,0.00587970029138338,1,0.148813653392535,66236,6.71981351981352,0.148813653392535,-0.756862994946053,-2.33112140025898,-1.57425840531293
"HER49L","HER49L_1A","HER49L_1A_45",9.9,1127.1,7.12,1,30666,75494,1.44,0.000795187387636565,0.000605033881897386,0.00757156686488729,0.00305974277416678,0.000777900705296639,0.0609355552482368,0.000207440188079104,0.00392407689116305,0.00262757571566865,0.0309085880237865,NA,0.00824574747614438,1,0.149616235652054,66503,6.68376660889659,0.149616235652054,-1.62080167108442,-2.52687084888703,-0.906069177802617
"HER49L","HER49L_1A","HER49L_1A_46",10,1130.67,7.12,1,31206,75858,1.41,0.000627671846373075,0.000695528262197191,0.00637850308746692,0.00108570265318586,0.000576779534504987,0.050213747709846,0.0010517744452738,0.00283300536065685,0.00135712831648232,0.0318416231254665,NA,0.00698921082988397,1,0.149538576372396,67763,6.68723766307431,0.149538576372396,-0.445311016655364,-2.21601707668559,-1.77070606003022
"HER49L","HER49L_1A","HER49L_1A_47",10.1,1134.76,7.12,1,31378,75207,1.51,0.000863397044134825,0.000558668675616652,0.00868475850276795,0.000490951260390391,8.4646769032826e-05,0.0326228647852512,0.00103269058220048,0.00450320811254634,0.0034535881765393,0.0316409622644704,NA,0.00785522016624625,1,0.144576681508067,67609,6.91674473067916,0.144576681508067,0.129211731480006,-2.74376828370429,-2.8729800151843
"HER49L","HER49L_1A","HER49L_1A_48",10.2,1138.86,7.12,1,31390,74486,1.42,0.000788819343222156,0.000548743890937152,0.00632770299236903,0.000120037726142502,0.000634485123896082,0.0404355654634314,0.00051444739775358,0.00401268970247792,0.00260653348195147,0.0333190431278402,NA,0.0073394495412844,1,0.151350424419103,67141,6.60718332200317,0.151350424419103,1.51982575374441,-2.4450607412408,-3.96488649498521
"HER49L","HER49L_1A","HER49L_1A_49",10.3,1142.95,7.12,1,31421,76052,1.59,0.000959902999275863,0.000909381788787659,0.00648355534598609,0.000185244438456745,0.00060625452585844,0.0439702935282329,0.000319967666425288,0.00318283626075681,0.00141459389366969,0.0304979707313787,NA,0.0086222865899867,1,0.146562031626278,68084,6.82304952315294,0.146562031626278,1.5910887737659,-1.96425928772351,-3.55534806148941
"HER49L","HER49L_1A","HER49L_1A_50",10.4,1147.05,7.13,1,31528,76588,1.24,0.00052065838092039,0.000251931474638898,0.00673496808867988,0.00233456499832046,0.000789385287201881,0.0459187101108499,0.00089015787705744,0.00309035942223715,0.0017299294591871,0.035589519650655,0.00235136042996305,0.00972455492106147,1,0.145280483708431,68190,6.88323699421965,0.145280483708431,-2.22642373202848,-3.28591122620436,-1.05948749417588
"HER49L","HER49L_1A","HER49L_1A_51",10.5,1151.15,7.14,1,31530,75204,1.24,0.000884218401945281,0.000187046200411502,0.00591746161301842,0.00066316380145896,0.000493121801084868,0.0398408406876498,0.000578142801271914,0.00227856280501284,0.00108826880239419,0.0333452362733595,0.00283970140624734,0.00692070941522556,1,0.154126069139077,67873,6.48819505736981,0.154126069139077,-1.26566637333128,-3.4543072069761,-2.18864083364483
"HER49L","HER49L_1A","HER49L_1A_52",10.6,1155.24,7.15,1,31628,76236,1.42,0.000763397628378034,0.000203572700900809,0.00649736203708416,0.000441074185285087,8.48219587086705e-05,0.0465672553310601,NA,0.00425806232717526,0.00147590208153087,0.0355743294824164,0.000542860535735491,0.00790540655164809,1,0.14967682833732,67770,6.68106086365182,0.14967682833732,-0.773189888233482,-3.46312833939265,-2.68993845115916
"HER49L","HER49L_1A","HER49L_1A_53",10.7,1159.34,7.15,1,31524,74615,1.6,0.00105050915806774,0.000389705010250936,0.00596418102644911,0.000389705010250936,0.000186380657076535,0.0349040139616056,NA,0.00232128636540775,0.000609973059523204,0.0304986529761602,NA,0.00920042698114167,1,0.147935410630475,67750,6.75970679189096,0.147935410630475,0,-2.72813695966895,-2.72813695966895
"HER49L","HER49L_1A","HER49L_1A_54",10.8,1163.43,7.14,1,31366,74015,1.54,0.00114788925438597,0.000462582236842105,0.0063562225877193,0.000736705043859649,0.000188459429824561,0.0320381030701754,0.000256990131578947,0.00373492324561403,0.00126781798245614,0.0315583881578947,0.00412897478070175,0.00892612390350877,1,0.14917420504386,67075,6.70357183875043,0.14917420504386,-0.465363249689233,-2.62036519660311,-2.15500194691387
"HER49L","HER49L_1A","HER49L_1A_55",10.9,1167.53,7.14,1,31217,73040,1.68,0.00116009280742459,0.000138518544170101,0.00675277902829241,0.000831111265020605,NA,0.0300065796308481,NA,0.00318592651591232,0.00136787062367975,0.0301797278110607,NA,0.00803407556186585,1,0.151920213318558,66528,6.58240255299749,0.151920213318558,-1.79175946922805,-3.88670519744386,-2.0949457282158
"HER49L","HER49L_1A","HER49L_1A_56",11,1171.62,7.15,1,31271,73589,1.53,0.000840321723174015,0.000102896537531512,0.00691121743753323,0.000360137881360292,NA,0.0351220181440895,NA,0.00269245939874123,0.00157774690881652,0.0313319956783454,0.000531632110579479,0.00838606780881823,1,0.145752945413387,66810,6.86092481468408,0.145752945413387,-1.25276296849537,-4.20717709271863,-2.95441412422326
"HER49L","HER49L_1A","HER49L_1A_57",11.1,1175.72,7.15,1,31356,74787,1.75,0.000630484791684417,0.000238561813069779,0.00686717219050865,0.000408963108119622,0.00102240777029905,0.0416971968986964,0.00056232427366448,0.00359546732555167,0.00114168867683394,0.0310471159580813,NA,0.0101388770554656,1,0.142319161625628,67037,7.02646072796935,0.142319161625628,-0.538996500732687,-3.35987923233142,-2.82088273159874
"HER49L","HER49L_1A","HER49L_1A_58",11.2,1179.81,7.15,1,31298,74968,1.48,0.000642239048134127,0.000202812330989724,0.00525621957815035,0.000405624661979448,NA,0.0318077339102217,0.000439426717144402,0.00403934559221201,0.00106476473769605,0.031604921579232,0.000490129799891833,0.00725054083288264,1,0.147343158464035,67886,6.78687772424868,0.147343158464035,-0.693147180559945,-3.25488626239123,-2.56173908183129
"HER49L","HER49L_1A","HER49L_1A_59",11.3,1183.91,7.14,1,31427,74753,1.33,0.000791738961979684,0.00020214611795226,0.00574431885181005,0.00020214611795226,NA,0.0287215942590502,0.00154978690430066,0.00301534625945454,0.0015329413944713,0.0309620470663545,NA,0.00720987820696393,1,0.145444131866651,67997,6.87549223998147,0.145444131866651,0,-3.34697582749552,-3.34697582749552
"HER49L","HER49L_1A","HER49L_1A_60",11.4,1188.01,7.14,1,31488,75210,1.4,0.00106682019846242,0.000152402885494632,0.00707826734852847,0.000914417312967792,0.000575744234090832,0.0397940867680428,0.00132082500762014,0.00431808175568124,0.0021505740508687,0.0327835540352897,NA,0.00516476445287364,1,0.147593727774579,67770,6.77535566773749,0.147593727774579,-1.79175946922805,-3.83825685518854,-2.04649738596048
"HER49L","HER49L_1A","HER49L_1A_61",11.5,1192.1,7.15,1,31686,76308,1.35,0.000883333333333333,0.00045,0.00676666666666667,NA,0.000183333333333333,0.0365166666666667,0.00035,0.0031,0.002,0.0307666666666667,0.00448333333333333,0.00713333333333333,1,0.1474,68844,6.7842605156038,0.1474,NA,-2.7105162935974,NA
"HER49L","HER49L_1A","HER49L_1A_62",11.6,1196.2,7.15,1,31530,74390,1.28,0.000611080934274851,NA,0.00538090711569799,0.00127308527973927,NA,0.0336264258555133,NA,0.00227457903313417,0.00147677892449756,0.0340507876154264,NA,0.00818169473112439,1,0.145776751765345,67500,6.85980437820214,0.145776751765345,NA,NA,-1.44141366034097
"HER49L","HER49L_1A","HER49L_1A_63",11.7,1200.29,7.15,1,31648,75410,1.43,0.00103444182536587,0.000271329003374654,0.00630839932846072,0.000508741881327477,0.000763112821991216,0.0460920144482694,0.00028828706608557,0.00310332547609761,0.00127185470331869,0.0302023096881412,NA,0.00761417015720124,1,0.147128152079906,67645,6.79679575841402,0.147128152079906,-0.628608659422374,-3.14630513203337,-2.51769647261099
"HER49L","HER49L_1A","HER49L_1A_64",11.8,1204.39,7.15,1,31524,75099,1.5,0.000810550667859977,0.000270183555953326,0.00557253584153734,NA,NA,0.043398233675003,NA,0.00410341275604114,0.00165487428021412,0.031797227241257,0.00206014961414411,0.00550498995254901,1,0.142758236376839,67673,7.00484977525432,0.142758236376839,NA,-3.02650393222074,NA
"HER49L","HER49L_1A","HER49L_1A_65",11.9,1208.48,7.15,1,31306,75233,1.4,0.000607851414098776,0.000101308569016463,0.00619670747150696,0.000557197129590545,0.000422119037568594,0.0366230476994512,NA,0.00430561418319966,0.00207682566483748,0.0317771211481638,NA,0.00952300548754749,1,0.146677923174335,67912,6.81765857027743,0.146677923174335,-1.70474809223843,-4.11360237882652,-2.40885428658809
"HER49L","HER49L_1A","HER49L_1A_66",12,1212.58,7.14,1,31645,75478,1.41,0.000759621877110061,0.000219446320054018,0.00633018230925051,0.000945307224848076,0.000692099932478055,0.038031735313977,0.000557056043214045,0.00361242403781229,0.00160364618501013,0.0303848750844024,0.00099594868332208,0.00531735313977043,1,0.150641458474004,68164,6.63827879874496,0.150641458474004,-1.46040233327361,-3.36197666850887,-1.90157433523526
"HER49L","HER49L_1A","HER49L_1A_67",12.1,1216.67,7.13,1,31925,76425,1.62,0.00077135910119896,0.000201224113356251,0.00665716441686929,0.000972583214555211,0.000167686761130209,0.0470025991447975,0.00206254716190157,0.00370587742097761,0.00181101702020625,0.0328666051815209,NA,0.00607026075291356,1,0.149844889745955,68571,6.67356759176365,0.149844889745955,-1.57553636075842,-3.49902963089919,-1.92349327014077
"HER49L","HER49L_1A","HER49L_1A_68",12.2,1220.77,7.13,1,31944,75563,1.72,0.000900166445871123,0.000560480994599001,0.00684466184313326,0.00120588335201603,0.00100207208125276,0.0483712082611502,NA,0.00290431060837664,6.79370902544244e-05,0.0337477495838853,0.000288732633581304,0.00856007337205747,1,0.148306668025408,67610,6.7427851580394,0.148306668025408,-0.766172315574835,-2.5024290004802,-1.73625668490537
"HER49L","HER49L_1A","HER49L_1A_69",12.3,1224.86,7.14,1,32008,75811,1.42,0.000819589870538253,0.000384705449436323,0.00565349747432509,0.000501789716656073,0.00103703208108922,0.042083430903556,0.000886495166092396,0.0034121700732613,0.00227478004884087,0.0354932592914729,NA,0.00567022379821363,1,0.143344595724752,68356,6.97619603267211,0.143344595724752,-0.265703165733006,-2.68755167955387,-2.42184851382086
"HER49L","HER49L_1A","HER49L_1A_70",12.4,1228.96,7.14,1,32105,75523,1.76,0.000857719475277497,0.000168180289270098,0.00674402959973091,0.000554994954591322,0.000824083417423478,0.041321897073663,0.000302724520686176,0.00282542885973764,0.000723175243861419,0.0340228725193407,NA,0.00573494786411033,1,0.145375042045072,68104,6.87875983341046,0.145375042045072,-1.19392246847243,-3.69137633431252,-2.49745386584009
"HER49L","HER49L_1A","HER49L_1A_71",12.5,1233.06,7.15,1,32038,76168,1.53,0.00132109232595863,0.000217394939714711,0.00692319269553003,0.000602016756133046,0.000133781501362899,0.0399672235321661,0.00120403351226609,0.00401344504088697,0.00212378133413602,0.0341811735982207,NA,0.00618739443803408,1,0.147694777504641,68631,6.77072010869565,0.147694777504641,-1.01856958099457,-3.46091661636378,-2.4423470353692
