"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered","cps_sum_filtered_pc"
"HER49L","HER49L_1A","HER49L_1A_15",6.9,1019.93,6.99,1,28791,71947,1.39,0.105633313411261,0.915952020237119,0.190417946543984,0.177908738376861,6.23792513933868,2.23914826191502,0,1.48303612381336,73.2525331146538,12.3549279330618,5.92901338733266,0.168662125495702,-0.589247585541794,-2.15999019421618,-1.57074260867438,100,97.6621679847666,96.957482591352
"HER49L","HER49L_1A","HER49L_1A_16",7,1023.5,6.99,1,28920,71844,1.25,0.0932576137186125,0.970157563610044,0.263069984967429,0.125271421413062,4.73386782473136,2.3787651021658,0,1.32926897166082,74.7077000167029,12.0177050275597,6.21646977067408,0.1608630037449,-1.03705439566868,-2.34209279136956,-1.30503839570088,100,97.1396358777351,96.6190635265297
"HER49L","HER49L_1A","HER49L_1A_17",7.1,1027.07,7,1,29360,70930,1.4,0.0521641054560835,0.688002255745101,0.0352460172000564,0,2.07105597067531,2.51656562808403,0,1.14761032003384,77.8189764556605,12.0668264486113,6.44900105152471,0.155062775150823,0.392042087776024,-2.57939749320892,-2.97143958098495,100,97.0365148738193,96.3964472014662
"HER49L","HER49L_1A","HER49L_1A_18",7.2,1030.64,7.01,1,29704,72462,1.4,0.0207005050923243,0.539593166073252,0.122822996881124,0.0690016836410808,2.84286936601253,2.38055808561729,0.180784411139632,0.702437139466203,77.3840081697993,11.9980127515111,6.44973544973545,0.155045118949959,-1.78058616862993,-3.26065735888316,-1.48007119025323,100,96.7997019127267,96.2407882752339
"HER49L","HER49L_1A","HER49L_1A_19",7.3,1034.22,7,1,30699,73465,1.4,0.0204178860681957,0.567617232695842,0.0449193493500306,0.0245014632818349,2.11393180426053,2.53454025726536,0,0.898386987000612,78.2917035322943,11.9866603144354,6.53156938451056,0.153102560981971,-0.78845736036427,-3.32503602069659,-2.53657866033232,100,97.2367794187709,96.4826788266521
"HER49L","HER49L_1A","HER49L_1A_20",7.4,1037.79,7,1,30257,74021,1.33,0.0324232312451872,0.622796233501304,0.0553896867105281,0,2.86270112535632,2.36824684886721,0.0526877507734292,0.776806581915943,77.6495859283176,11.8344794044933,6.56130136986301,0.152408789602798,-0.535518236356362,-2.9553442126487,-2.41982597629234,100,96.8752110887451,96.2551167911809
"HER49L","HER49L_1A","HER49L_1A_21",7.5,1041.36,7.01,1,30440,74655,1.4,0.0200924251557163,0.555890429308151,0.127252025986203,0.0562587904360056,4.62125778581475,2.365548188333,0.0147344451141919,1.11445984863706,76.2748643761302,11.557162949568,6.59979137691238,0.151519940993625,-1.84582669049833,-3.32022831912849,-1.47440162863016,100,97.3344049293416,96.7075212644833
"HER49L","HER49L_1A","HER49L_1A_22",7.6,1044.93,7.01,1,30781,75534,1.45,0.0820822411099637,0.639447136388911,0.149601503958482,0.0489845632430429,5.17912463261578,2.40818704159716,0,1.13061667593402,75.5924484338179,11.8820663542246,6.36189415041783,0.157185890924376,-0.600253433667249,-2.05288226860748,-1.45262883494023,100,97.7506818121641,97.1125585828898
"HER49L","HER49L_1A","HER49L_1A_23",7.7,1048.51,7.01,1,31009,75585,1.58,0.058212608321757,0.583449097043064,0.0264602765098895,0.0595356221472514,3.94522722762453,2.09168485810677,0.0608586359727459,1.16557518026063,76.7956605146524,12.088377323543,6.35285104520083,0.157409640629845,0.78845736036427,-2.30485524152859,-3.09331260189286,100,97.4611364688761,96.875041344182
"HER49L","HER49L_1A","HER49L_1A_24",7.8,1052.08,7.01,1,31061,76887,1.36,0.0481225694850885,0.634697673208735,0.071533549234591,0.0702329392485075,5.74089247857245,2.24225161600791,0,1.04569042881111,75.5771456813245,11.6950849948626,6.46229982206406,0.154743671376207,-0.396415272588246,-2.57939749320892,-2.18298222062068,100,97.7057239845488,97.1256519307555
"HER49L","HER49L_1A","HER49L_1A_25",7.9,1055.65,7.02,1,31077,77502,1.64,0.0399989677685737,0.495471084617171,0.0425795463342881,0.059353307011432,5.97661995819463,2.29284405563727,0.0696756212742897,0.590952491548605,75.4586978400557,11.4371242032464,6.59769855595668,0.151568003830238,-0.0625203569813339,-2.51665534810258,-2.45413499112125,100,97.1574927098656,96.4633170756884
"HER49L","HER49L_1A","HER49L_1A_26",8,1059.22,7.03,1,31113,76769,1.24,0.0117234821347158,0.481965376649429,0.234469642694317,0.0130260912607954,5.80051843843218,2.35772251820396,0,0.694290664200393,75.6021310685303,11.4733811825086,6.58935059037239,0.15176002343252,-2.99573227355399,-3.71627842830205,-0.72054615474806,100,97.1316547043729,96.6692284646146
"HER49L","HER49L_1A","HER49L_1A_27",8.1,1062.8,7.06,1,31354,77348,1.32,0.0659357708020893,0.563686197445312,0.0271500232714485,0.0801572115633242,4.64136112116668,2.3788591818793,0,0.698143455551533,76.3419868645602,11.5348813156126,6.61835911230666,0.151094853426815,0.887303195000903,-2.14581661062471,-3.03311980562561,100,96.9501473858406,96.3321611418524
"HER49L","HER49L_1A","HER49L_1A_28",8.2,1066.37,7.05,1,31157,76415,1.34,0.113851992409867,0.680494667277367,0.0706667539095727,0.0641235359549827,4.87077144539685,2.30844729437938,0,0.416148661911928,76.280834914611,11.8484590721717,6.43803843605036,0.155326814204838,0.476924072090309,-1.78792069292089,-2.2648447650112,100,97.3748609566185,96.6537983380226
"HER49L","HER49L_1A","HER49L_1A_29",8.3,1069.94,7.06,1,31114,75869,1.52,0.0896281748803859,0.597081812070806,0.0685391925555892,0.0619488855790903,5.1048517839961,2.46082062502471,0,0.438914444634831,76.4304261292491,11.7478812163071,6.50589027263548,0.153706865331885,0.268263986594679,-1.89638442030693,-2.16464840690161,100,97.3375159814944,97.0000922642977
"HER49L","HER49L_1A","HER49L_1A_30",8.4,1073.51,7.08,1,31243,76634,1.58,0.0587206722864525,0.565023357778532,0.104392306287027,0.0482814416577498,4.60370070725788,2.69854111751964,0,0.814259989038808,76.0745883028421,11.603204843803,6.55634278002699,0.152524057016415,-0.575364144903562,-2.26407523823217,-1.68871109332861,100,97.1135527311637,96.5707127384712
"HER49L","HER49L_1A","HER49L_1A_31",8.5,1077.08,7.08,1,31134,75721,1.36,0.0647112425879214,0.570515444856777,0.0633906049840863,0.106971645910646,4.35414217984443,2.45242403032184,0.0871620818531187,0.509766115080361,77.0790137478375,11.4750201397235,6.7171135918978,0.148873468688426,0.0206192872027356,-2.17660529013348,-2.19722457733622,100,97.2768452608919,96.7631172330001
"HER49L","HER49L_1A","HER49L_1A_32",8.6,1080.66,7.08,1,31377,75939,1.35,0.027653774740252,0.476698402665297,0.0460896245670867,0.0513570102318967,3.59894125548137,2.5520483546004,0,0.437193010179223,77.7294934091837,11.8279145103307,6.57169895346248,0.152167652091416,-0.510825623765991,-2.84712177410235,-2.33629615033636,100,97.3307523143576,96.7473893519799
"HER49L","HER49L_1A","HER49L_1A_33",8.7,1084.23,7.07,1,31439,74803,1.35,0.037431653810676,0.457200914401829,0,0.0080210686737163,3.88888146197345,2.51326818443111,0,0.554790583265377,78.1893774313864,11.6238653529939,6.72662449683726,0.148662973601423,NA,-2.5026062268874,NA,100,97.6912690667487,97.2728366509365
"HER49L","HER49L_1A","HER49L_1A_34",8.8,1087.8,7.07,1,31457,76566,1.29,0.0156727529190502,0.471488650314761,0.0457121960138965,0,4.76190476190476,2.54943447483217,0.176318470339315,0.41794007784134,76.8252226836977,11.5442885876237,6.65482520647132,0.15026690693958,-1.07044141170141,-3.40397130854488,-2.33352989684347,100,97.3264895645587,96.8079826554868
"HER49L","HER49L_1A","HER49L_1A_35",8.9,1091.37,7.08,1,31493,77067,1.32,0.00648786121167296,0.472316296209791,0.0493077452087145,0.0583907509050566,5.07091232304359,2.3408203251716,0,0.47750658517913,76.936950964745,11.5159536507195,6.6809014084507,0.149680400721839,-2.02814824729229,-4.28771595520264,-2.25956770791035,100,97.4087482320578,96.928646502394
"HER49L","HER49L_1A","HER49L_1A_36",9,1094.95,7.08,1,31492,75735,1.52,0.0448933782267116,0.491186373539315,0.0752624282036047,0.0330098369314056,4.87357232455272,2.5787284610814,0,0.373671354063511,76.9683765762197,11.7250940780353,6.56441441441441,0.152336512729019,-0.516690743218389,-2.39253332965699,-1.8758425864386,100,97.6615831517792,97.1637948108536
"HER49L","HER49L_1A","HER49L_1A_37",9.1,1098.52,7.09,1,31266,76329,1.48,0.0131011804163555,0.484743675405154,0.0471642494988798,0.0340630690825243,4.7871713241363,2.48922427910755,0,0.762488700231891,76.658936970221,11.8225052077192,6.48415336879433,0.154222138670039,-1.28093384546206,-3.61091791264422,-2.32998406718216,100,97.7452868503452,97.0993986558189
"HER49L","HER49L_1A","HER49L_1A_38",9.2,1102.09,7.1,1,31071,75123,1.44,0.0545771601240632,0.511161694820494,0.0319476059262809,0.071882113334132,4.3635105094312,2.29090957496373,0,0.536453549512133,77.4529771175273,11.7926600375384,6.56789705384355,0.152255736014437,0.535518236356362,-2.23707048588342,-2.77258872223978,100,97.7463626319503,97.1060793631777
"HER49L","HER49L_1A","HER49L_1A_39",9.3,1105.66,7.12,1,30887,74390,1.34,0.0416722677779271,0.501411480037639,0.0537706681005512,0,4.46699825245329,2.23551552628041,0.201640005377067,0.62239548326388,77.2536631267644,11.7045301787875,6.60032158033766,0.151507769406115,-0.25489224962879,-2.48759121515867,-2.23269896552988,100,97.6838284715688,97.0815969888426
"HER49L","HER49L_1A","HER49L_1A_40",9.4,1109.23,7.13,1,30926,74093,1.38,0.0161958619572699,0.533113789426801,0.0809793097863496,0.0107972413048466,4.13129445426693,2.23637860526635,0,0.769303442970321,76.8277705046361,11.5692440581431,6.64069062062529,0.150586747241937,-1.6094379124341,-3.49397911511312,-1.88454120267902,100,96.8283103667013,96.1750772677581
"HER49L","HER49L_1A","HER49L_1A_41",9.5,1112.81,7.14,1,31038,74737,1.49,0.0628871910833991,0.484365173876393,0.0200703801329997,0.0414787856081994,4.37400484365174,2.50478344059837,0.125774382166798,0.491055300587393,76.4721623827555,12.0622984599328,6.33976705490849,0.157734502125873,1.14209740060785,-2.04149661011571,-3.18359401072356,100,97.1406398437186,96.6388803403936
"HER49L","HER49L_1A","HER49L_1A_42",9.6,1116.38,7.12,1,31141,74650,1.28,0.0308104487608841,0.526456798392498,0.0214333556597455,0,3.97588747488279,2.80509042196919,0,0.770261219022103,77.0261219022103,11.6651038178165,6.60312356453836,0.15144347826087,0.362905493689368,-2.83831539594011,-3.20122088962948,100,97.3436034829203,96.821165438714
"HER49L","HER49L_1A","HER49L_1A_43",9.7,1119.95,7.11,1,31091,74515,1.27,0.0147621284305173,0.559618868684158,0.0187881634570221,0,3.58317117358921,2.49882573978394,0,0.833389250486479,77.7574984902369,11.5305643159095,6.74359869646182,0.14828877651404,-0.241162056816888,-3.63519094900043,-3.39402889218354,100,97.2622961819768,96.7966181305777
"HER49L","HER49L_1A","HER49L_1A_44",9.8,1123.52,7.12,1,30909,73524,1.62,0.0516838039279691,0.531799140416735,0.110168108372776,0.0489636037212339,3.81100048963604,2.04015015505141,0,0.461073935041619,78.4179315597628,11.6696588868941,6.71981351981352,0.148813653392535,-0.756862994946053,-2.33112140025898,-1.57425840531293,100,97.6429465208639,97.1424296828247
"HER49L","HER49L_1A","HER49L_1A_45",9.9,1127.1,7.12,1,30666,75494,1.44,0.0463613002357803,0.580178557236337,0.234455718335232,0.0596073860174319,4.66924523803216,2.36840013775929,0,0.631838291784778,76.6259570296977,11.4644872440194,6.68376660889659,0.149616235652054,-1.62080167108442,-2.52687084888703,-0.906069177802617,100,97.2593848517763,96.6805309031181
"HER49L","HER49L_1A","HER49L_1A_46",10,1130.67,7.12,1,31206,75858,1.41,0.054048353502597,0.495662949194548,0.0843681615650294,0.0448205858314219,3.90202747238261,2.47435998839938,0,0.543120040074877,77.7083498114899,11.6203960030583,6.68723766307431,0.149538576372396,-0.445311016655364,-2.21601707668559,-1.77070606003022,100,97.3832687389596,96.9271533654987
"HER49L","HER49L_1A","HER49L_1A_47",10.1,1134.76,7.12,1,31378,75207,1.51,0.0438788942518649,0.682117356097172,0.038560240403154,0.00664831731088861,2.56226149161647,2.48514101081016,0,0.616963846450463,78.5418910473759,11.3553259669978,6.91674473067916,0.144576681508067,0.129211731480006,-2.74376828370429,-2.8729800151843,100,97.1066523063013,96.3327881713139
"HER49L","HER49L_1A","HER49L_1A_48",10.2,1138.86,7.12,1,31390,74486,1.42,0.042961093359826,0.495395107805494,0.00939773917246194,0.0496737641972988,3.16569556695218,2.60854388744194,0,0.574604623687673,78.2898799774454,11.849206562307,6.60718332200317,0.151350424419103,1.51982575374441,-2.4450607412408,-3.96488649498521,100,97.7056091077518,97.0853583223693
"HER49L","HER49L_1A","HER49L_1A_49",10.3,1142.95,7.12,1,31421,76052,1.59,0.0710040498606217,0.506232577709988,0.0144637879345711,0.0473360332404145,3.43317729974228,2.38126544995529,0,0.673223583863672,78.0794719402514,11.4434860358702,6.82304952315294,0.146562031626278,1.5910887737659,-1.96425928772351,-3.55534806148941,100,97.108557302898,96.6496607584284
"HER49L","HER49L_1A","HER49L_1A_50",10.4,1147.05,7.13,1,31528,76588,1.24,0.0195853136261555,0.523580717605891,0.181490572935708,0.0613673160286207,3.56974983026061,2.76675197158824,0.182796260510785,0.755993105969604,77.7406382200867,11.2941975244164,6.88323699421965,0.145280483708431,-2.22642373202848,-3.28591122620436,-1.05948749417588,100,97.5805609233823,97.0961508330287
"HER49L","HER49L_1A","HER49L_1A_51",10.5,1151.15,7.14,1,31530,75204,1.24,0.0146268815488538,0.462741343545556,0.0518589436732089,0.0385617786287963,3.11552576990586,2.6075740652093,0.222062656241689,0.54119461730759,78.1992979096857,12.0525503962555,6.48819505736981,0.154126069139077,-1.26566637333128,-3.4543072069761,-2.18864083364483,100,97.6836338492633,97.305994362002
"HER49L","HER49L_1A","HER49L_1A_52",10.6,1155.24,7.15,1,31628,76236,1.42,0.0157405949944908,0.502387323574164,0.0341046224880634,0.0065585812477045,3.60066110498977,2.75066897528727,0.0419749199853088,0.611259772286059,77.3217377616874,11.5732724696994,6.68106086365182,0.14967682833732,-0.773189888233482,-3.46312833939265,-2.68993845115916,100,96.9607534498137,96.4583661262396
"HER49L","HER49L_1A","HER49L_1A_53",10.7,1159.34,7.15,1,31524,74615,1.6,0.0308249011592843,0.471755009046438,0.0308249011592843,0.0147423440327012,2.76083897339677,2.41238356898747,0,0.727735709977887,79.0980365878175,11.7014005226831,6.75970679189096,0.147935410630475,0,-2.72813695966895,-2.72813695966895,100,97.5634925953227,97.2485425182604
"HER49L","HER49L_1A","HER49L_1A_54",10.8,1163.43,7.14,1,31366,74015,1.54,0.0364790920759306,0.501249746672972,0.0580963318246301,0.014861852327231,2.52651489562926,2.48868472606904,0.325609673714788,0.70391136931703,78.8596906032561,11.7638316557455,6.70357183875043,0.14917420504386,-0.465363249689233,-2.62036519660311,-2.15500194691387,100,97.7842329257583,97.2789299466324
"HER49L","HER49L_1A","HER49L_1A_55",10.9,1167.53,7.14,1,31217,73040,1.68,0.0109529025191676,0.53395399780942,0.0657174151150055,0,2.37267250821468,2.38636363636364,0,0.63526834611172,79.0717415115005,12.012595837897,6.58240255299749,0.151920213318558,-1.79175946922805,-3.88670519744386,-2.0949457282158,100,97.5410733844469,97.0892661555312
"HER49L","HER49L_1A","HER49L_1A_56",11,1171.62,7.15,1,31271,73589,1.53,0.00815339249072552,0.547636195627064,0.0285368737175393,0,2.78302463683431,2.48270801342592,0.0421258612020818,0.66450148799413,79.2387449211159,11.5492804631127,6.86092481468408,0.145752945413387,-1.25276296849537,-4.20717709271863,-2.95441412422326,100,97.7496636725597,97.3447118455204
"HER49L","HER49L_1A","HER49L_1A_57",11.1,1175.72,7.15,1,31356,74787,1.75,0.0187198309866688,0.538863706259109,0.0320911388342894,0.0802278470857234,3.27195903031276,2.43625228983647,0,0.795592816933424,78.4695201037614,11.1677163143327,7.02646072796935,0.142319161625628,-0.538996500732687,-3.35987923233142,-2.82088273159874,100,97.2762645914397,96.8109430783425
"HER49L","HER49L_1A","HER49L_1A_58",11.2,1179.81,7.15,1,31298,74968,1.48,0.0160068295806211,0.414843666631096,0.0320136591612421,0,2.5104044392274,2.49439760964678,0.0386831714865009,0.572244157507203,78.9243410521823,11.6289616903212,6.78687772424868,0.147343158464035,-0.693147180559945,-3.25488626239123,-2.56173908183129,100,97.1201045779533,96.6318962757443
"HER49L","HER49L_1A","HER49L_1A_59",11.3,1183.91,7.14,1,31427,74753,1.33,0.0160528674434471,0.456168983184621,0.0160528674434471,0,2.28084491592311,2.45876419675465,0,0.572552272149613,79.4121975037791,11.5500381255602,6.87549223998147,0.145444131866651,0,-3.34697582749552,-3.34697582749552,100,97.309806964269,96.7626717322382
"HER49L","HER49L_1A","HER49L_1A_60",11.4,1188.01,7.14,1,31488,75210,1.4,0.0119664938173115,0.555777157292913,0.0717989629038692,0.0452067544209547,3.12458449674245,2.57412578114612,0,0.405531179364446,78.5188139875017,11.5888844568541,6.77535566773749,0.147593727774579,-1.79175946922805,-3.83825685518854,-2.04649738596048,100,97.5920755218721,96.8966892700439
"HER49L","HER49L_1A","HER49L_1A_61",11.5,1192.1,7.15,1,31686,76308,1.35,0.0353829218430571,0.532054306232636,0,0.0144152644545788,2.87125858363474,2.41914347119568,0.352518739843791,0.560884835141794,78.6287152067935,11.5898726214814,6.7842605156038,0.1474,NA,-2.7105162935974,NA,100,97.5022278135975,97.0042459506212
"HER49L","HER49L_1A","HER49L_1A_62",11.6,1196.2,7.15,1,31530,74390,1.28,0,0.426132544696868,0.100820002688533,0,2.6629923376798,2.69659900524264,0,0.647936550611641,79.1934399784917,11.5445624411883,6.85980437820214,0.145776751765345,NA,NA,-1.44141366034097,100,97.6179594031456,97.2724828605995
"HER49L","HER49L_1A","HER49L_1A_63",11.7,1200.29,7.15,1,31648,75410,1.43,0.0212173451796844,0.493303275427662,0.0397825222119082,0.0596737833178623,3.60429651239889,2.36175573531362,0,0.595411749104893,78.1978517438006,11.5051054236839,6.79679575841402,0.147128152079906,-0.628608659422374,-3.14630513203337,-2.51769647261099,100,97.3239623392123,96.8783980904389
"HER49L","HER49L_1A","HER49L_1A_64",11.8,1204.39,7.15,1,31524,75099,1.5,0.021305210455532,0.439419965645348,0,0,3.42214942941983,2.50735695548543,0.162452229723432,0.434093663031465,78.8545786228845,11.2571405744417,7.00484977525432,0.142758236376839,NA,-3.02650393222074,NA,100,97.6164795802874,97.0984966510872
"HER49L","HER49L_1A","HER49L_1A_65",11.9,1208.48,7.15,1,31306,75233,1.4,0.00797522363856286,0.487817845892095,0.0438637300120958,0.0332300984940119,2.88304334534048,2.50156181462922,0,0.749671022024909,78.7221033323143,11.5467946246993,6.81765857027743,0.146677923174335,-1.70474809223843,-4.11360237882652,-2.40885428658809,100,97.5263514681057,96.9760610370449
"HER49L","HER49L_1A","HER49L_1A_66",12,1212.58,7.14,1,31645,75478,1.41,0.017223561832587,0.496833514401547,0.0741938048172978,0.0543204642412359,2.9849757545245,2.38480086912743,0.0781684729325101,0.4173401520973,78.4864463817271,11.8233127533851,6.63827879874496,0.150641458474004,-1.46040233327361,-3.36197666850887,-1.90157433523526,100,97.330347915949,96.8176157290866
"HER49L","HER49L_1A","HER49L_1A_67",12.1,1216.67,7.13,1,31925,76425,1.62,0.0157016683022571,0.519463526333006,0.0758913967942427,0.0130847235852143,3.66764802093556,2.564605822702,0,0.473666993784756,78.0307491004253,11.6925089957475,6.67356759176365,0.149844889745955,-1.57553636075842,-3.49902963089919,-1.92349327014077,100,97.7049394831534,97.0533202486098
"HER49L","HER49L_1A","HER49L_1A_68",12.2,1220.77,7.13,1,31944,75563,1.72,0.0436721675952516,0.533329804269285,0.0939613302806929,0.0780805420642378,3.76904040337202,2.62959384884136,0.0224977833066448,0.666993105091116,77.9190873840372,11.5559202255072,6.7427851580394,0.148306668025408,-0.766172315574835,-2.5024290004802,-1.73625668490537,100,97.6139115704776,97.312176594365
"HER49L","HER49L_1A","HER49L_1A_69",12.3,1224.86,7.14,1,32008,75811,1.42,0.030338605215602,0.445845589690151,0.0395720937594808,0.081782327102927,3.31877959662846,2.79906609858728,0,0.447164659482133,78.8619065834773,11.3044281172917,6.97619603267211,0.143344595724752,-0.265703165733006,-2.68755167955387,-2.42184851382086,100,97.9119125192914,97.328883671235
"HER49L","HER49L_1A","HER49L_1A_70",12.4,1228.96,7.14,1,32105,75523,1.76,0.013240999430637,0.530964077168545,0.0436952981211022,0.0648808972101214,3.25331356010752,2.67865418481787,0,0.451518080584723,78.7309826145678,11.4455199078426,6.87875983341046,0.145375042045072,-1.19392246847243,-3.69137633431252,-2.49745386584009,100,97.5835176039087,97.2127696198509
"HER49L","HER49L_1A","HER49L_1A_71",12.5,1233.06,7.15,1,32038,76168,1.53,0.0170675349228022,0.543535342926163,0.0472639428631446,0.0105030984140321,3.1378006511921,2.68354164478521,0,0.485768301648986,78.5093477575885,11.5954206490915,6.77072010869565,0.147694777504641,-1.01856958099457,-3.46091661636378,-2.4423470353692,100,97.710324545741,97.0302489234324
"HER49L","HER49L_1A","HER49L_1A_72",12.6,1237.15,7.15,1,31866,75672,1.25,0.0356803044719315,0.50216724812348,0.025108362406174,0,3.13590231525531,2.60069774817634,0,0.438735595728935,79.28295802939,11.5273813299503,6.87779433681073,0.145395449620802,0.351397886837889,-2.6443343867161,-2.99573227355399,100,98.0137963843958,97.5486309335025
"HER49L","HER49L_1A","HER49L_1A_73",12.7,1241.25,7.16,1,31578,75882,1.6,0.0289923829103081,0.49418834506207,0,0.0395350676049656,2.89923829103081,2.61326796868823,0,0.292559500276745,78.5443188107852,11.3123006773675,6.94326654240447,0.144024429120317,NA,-2.8358835726121,NA,100,96.7818454969558,96.2244010437258
"HER49L","HER49L_1A","HER49L_1A_74",12.8,1245.34,7.17,1,31657,74674,1.71,0.0147306960923481,0.427190186678094,0.0294613921846961,0,3.25950129897956,2.53903634464472,0,0.180785815678817,79.3716688539518,11.6211800626724,6.8299147268956,0.14641471233339,-0.693147180559945,-3.36729582998647,-2.67414864942653,100,97.7649516565337,97.4435546508825
"HER49L","HER49L_1A","HER49L_1A_75",12.9,1249.44,7.17,1,31676,75559,1.56,0.0370571341600603,0.465861115155044,0.0264693815429003,0.0251459124657552,2.92221972233619,2.73031670615016,0,0.471154991463624,78.1905530777273,11.6438809407218,6.71516253694021,0.148916723087339,0.336472236621213,-2.53142666542289,-2.86789890204411,100,97.1016027210524,96.5126589817229
"HER49L","HER49L_1A","HER49L_1A_76",13,1253.53,7.16,1,31924,75489,1.41,0.0437149783412153,0.457020228112705,0.0066234815668508,0,2.24536025116242,2.50235133595623,0,0.453046139172595,79.5095974247904,11.6493793797772,6.82522174209688,0.146515386281468,1.88706964903238,-2.34703685556488,-4.23410650459726,100,97.3307369285591,96.8670932188796
"HER49L","HER49L_1A","HER49L_1A_77",13.1,1257.63,7.16,1,32184,75723,1.47,0.0303738626309047,0.52559988378696,0.113571834185122,0.0184884381231594,2.35331405253358,2.5593280773345,0.0818773688311345,0.375051173355519,79.4699100669546,11.4588698281896,6.93523107064654,0.144191302324808,-1.31885308032436,-2.85095778935529,-1.53210470903093,100,97.3891684164653,96.986384585925
"HER49L","HER49L_1A","HER49L_1A_78",13.2,1261.72,7.15,1,32001,75338,1.4,0.00663675701505217,0.511030290159017,0.0464572991053652,0,2.18349305795216,2.79407470333696,0.0544214075234278,0.541559372428257,78.6508800339802,11.9116514906156,6.60285268553599,0.15144969116009,-1.94591014905531,-4.34380542185368,-2.39789527279837,100,97.3678621678303,96.7002044121161
