"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER49L","HER49L_1A","HER49L_1A_15",6.9,1019.93,6.99,1,28791,71947,1.39,-0.231762542327152,0.281548180350063,1.06486921729043,-0.283482895434697,0.472174881878419,-0.42833883927364,0.36902796105206,1.67028652803175,-0.289943528062354,-1.5584429132895,NA,0.656841651791021,NA,0.597846934292601,61592,5.92901338733266,0.168662125495702,-0.589247585541794,-2.15999019421618,-1.57074260867438
"HER49L","HER49L_1A","HER49L_1A_16",7,1023.5,6.99,1,28920,71844,1.25,-0.761492682095555,0.0940479156598706,1.19361244151697,-0.00766562973285306,-0.0153446492027553,-0.577627752653693,0.352129551214324,-0.903958889490266,-1.01998942513651,-1.49388994074743,NA,0.38039215165162,NA,0.000130257196238085,62307,6.21646977067408,0.1608630037449,-1.03705439566868,-2.34209279136956,-1.30503839570088
"HER49L","HER49L_1A","HER49L_1A_17",7.1,1027.07,7,1,29360,70930,1.4,-1.13582777048537,-0.465301634075734,0.0865082422825311,-0.925729133908517,NA,-0.829406827281159,-0.300868800969469,1.13799336891023,-0.106943276126747,-1.46865809348067,NA,0.037083656059048,NA,-0.44439330230503,63756,6.44900105152471,0.155062775150823,0.392042087776024,-2.57939749320892,-2.97143958098495
"HER49L","HER49L_1A","HER49L_1A_18",7.2,1030.64,7.01,1,29704,72462,1.4,-1.21734632319228,-0.855144102740387,-0.412460112802289,-0.586357689602728,-0.524428846690401,-0.760052755184919,NA,1.36599811847928,0.154614306787586,-1.54853772987427,0.0825779833642167,-0.602009725100464,NA,-0.445746455396884,64768,6.44973544973545,0.155045118949959,-1.78058616862993,-3.26065735888316,-1.48007119025323
"HER49L","HER49L_1A","HER49L_1A_19",7.3,1034.22,7,1,30699,73465,1.4,-0.818541079317605,-0.861639042315074,-0.338447645342097,-0.889579790133244,-0.89967468453536,-0.826755901514704,-0.721698301153889,2.42400038237025,0.885746295953044,-1.46691817859712,NA,-0.33176169241637,NA,-0.594622102013582,66323,6.53156938451056,0.153102560981971,-0.78845736036427,-3.32503602069659,-2.53657866033232
"HER49L","HER49L_1A","HER49L_1A_20",7.4,1037.79,7,1,30257,74021,1.33,-0.469833381839356,-0.709924645500706,-0.132632588666404,-0.847815926299464,NA,-0.75916384214281,NA,0.753339155711036,1.02161219923875,-1.5619083840765,-0.957536733183164,-0.497553546507403,NA,-0.647792027637723,66237,6.56130136986301,0.152408789602798,-0.535518236356362,-2.9553442126487,-2.41982597629234
"HER49L","HER49L_1A","HER49L_1A_21",7.5,1041.36,7.01,1,30440,74655,1.4,-1.59642387928358,-0.859094897256444,-0.328308906233834,-0.562078664052363,-0.62434639252597,-0.596661444364213,0.0644499232810839,1.212004357258,-0.486556792240454,-1.53583696929507,-1.26207727397066,0.0217455663243838,NA,-0.715912471719981,65571,6.59979137691238,0.151519940993625,-1.84582669049833,-3.32022831912849,-1.47440162863016
"HER49L","HER49L_1A","HER49L_1A_22",7.6,1044.93,7.01,1,30781,75534,1.45,-1.10132103949582,-0.063165031520561,-0.0155005700856007,-0.469111864364062,-0.682424021545402,-0.542355454236426,0.0607003440329013,-0.224719867791216,0.469221563573718,-1.49305123280055,NA,0.0607049654510158,NA,-0.281679890999726,66073,6.36189415041783,0.157185890924376,-0.600253433667249,-2.05288226860748,-1.45262883494023
"HER49L","HER49L_1A","HER49L_1A_23",7.7,1048.51,7.01,1,31009,75585,1.58,-1.37944448378032,-0.380434158322213,-0.245660942844845,-0.958153025977221,-0.599922850974286,-0.659784313655742,-0.2503619292715,0.115402916078674,-0.0187724986822496,-1.72727162278445,-0.886042592609976,0.0856015514236793,NA,-0.264531943483602,67183,6.35285104520083,0.157409640629845,0.78845736036427,-2.30485524152859,-3.09331260189286
"HER49L","HER49L_1A","HER49L_1A_24",7.8,1052.08,7.01,1,31061,76887,1.36,-0.89081345043678,-0.497811075447609,-0.0318280232669883,-0.778052117923837,-0.500043122046087,-0.49133766967474,0.136995821560752,0.214887490438809,-0.715970904638562,-1.60402173672529,NA,-0.065614215397146,NA,-0.468849087700756,67101,6.46229982206406,0.154743671376207,-0.396415272588246,-2.57939749320892,-2.18298222062068
"HER49L","HER49L_1A","HER49L_1A_25",7.9,1055.65,7.02,1,31077,77502,1.64,-0.75868142727227,-0.601031054107215,-0.521115832848105,-0.892412378732489,-0.592583255419495,-0.469119197071539,0.837531596819943,-0.211868260787659,0.0484966921756364,-1.56767397783292,-0.803917162233926,-0.742435100528717,NA,-0.712228985308285,67346,6.59769855595668,0.151568003830238,-0.0625203569813339,-2.51665534810258,-2.45413499112125
"HER49L","HER49L_1A","HER49L_1A_26",8,1059.22,7.03,1,31113,76769,1.24,-1.23191144945022,-0.963956603136639,-0.572157453357428,-0.133317609714234,-0.990873776390122,-0.486106506259178,-0.915267955286589,-1.22755620906094,0.196855564920246,-1.52709482837958,NA,-0.590040367606066,NA,-0.697512800296679,66847,6.58935059037239,0.15176002343252,-2.99573227355399,-3.71627842830205,-0.72054615474806
"HER49L","HER49L_1A","HER49L_1A_27",8.1,1062.8,7.06,1,31354,77348,1.32,-0.346726883260344,-0.278169187536771,-0.302745646318858,-0.954837141351598,-0.421789701324828,-0.595222334231924,0.150852498359807,-0.518764676031914,-0.0528208516812511,-1.5283806299418,NA,-0.594383657642067,NA,-0.748490746047165,67971,6.61835911230666,0.151094853426815,0.887303195000903,-2.14581661062471,-3.03311980562561
"HER49L","HER49L_1A","HER49L_1A_28",8.2,1066.37,7.05,1,31157,76415,1.34,0.324760792719609,0.330415271858844,0.107836428640949,-0.784064418759012,-0.557532395041949,-0.574284837897991,0.169962928319342,0.276750791488768,0.500735375489805,-1.57390586345373,NA,-1.01024965186959,NA,-0.424157620515226,67344,6.43803843605036,0.155326814204838,0.476924072090309,-1.78792069292089,-2.2648447650112
"HER49L","HER49L_1A","HER49L_1A_29",8.3,1069.94,7.06,1,31114,75869,1.52,-0.345490763314744,0.0208614696145912,-0.188322864721356,-0.792935605620968,-0.577047847288251,-0.554159158432671,-0.965144185170566,-1.09214512299667,-1.75795161672658,-1.47584832126999,NA,-0.977878958943523,NA,-0.54830883758116,66900,6.50589027263548,0.153706865331885,0.268263986594679,-1.89638442030693,-2.16464840690161
"HER49L","HER49L_1A","HER49L_1A_30",8.4,1073.51,7.08,1,31243,76634,1.58,-0.45800077317419,-0.367017500348673,-0.291118923149461,-0.650671233353835,-0.691079761378668,-0.597149807796042,NA,0.852912127826194,0.13747141440758,-1.30981100597343,NA,-0.418714573685401,NA,-0.638958051499576,67191,6.55634278002699,0.152524057016415,-0.575364144903562,-2.26407523823217,-1.68871109332861
"HER49L","HER49L_1A","HER49L_1A_31",8.5,1077.08,7.08,1,31134,75721,1.36,-0.900494756185576,-0.301536386124137,-0.297938489564513,-0.815178694770538,-0.202733338717289,-0.624733332383149,-0.817688821453468,0.0601220801177656,-0.326289773465827,-1.49510396843849,-0.673748858842921,-0.879715178986623,NA,-0.918735389842558,67054,6.7171135918978,0.148873468688426,0.0206192872027356,-2.17660529013348,-2.19722457733622
"HER49L","HER49L_1A","HER49L_1A_32",8.6,1080.66,7.08,1,31377,75939,1.35,-0.345701440019925,-0.769722553511225,-0.636857712843083,-0.883833494128737,-0.674185544310022,-0.694533296359831,-0.379125753612726,0.28601078012421,-0.426776157816005,-1.44363066742252,NA,-0.991193303189379,NA,-0.666272558732343,68009,6.57169895346248,0.152167652091416,-0.510825623765991,-2.84712177410235,-2.33629615033636
"HER49L","HER49L_1A","HER49L_1A_33",8.7,1084.23,7.07,1,31439,74803,1.35,-0.0766791569278453,-0.650723451252997,-0.713095505720861,NA,-1.03607539021351,-0.670994732541482,-0.856092936098861,-0.160094811228138,-1.67801945014315,-1.47856164796651,NA,-0.825394553457237,NA,-0.934867517019062,67183,6.72662449683726,0.148662973601423,NA,-2.5026062268874,NA
"HER49L","HER49L_1A","HER49L_1A_34",8.8,1087.8,7.07,1,31457,76566,1.29,-1.01447768004205,-0.916596345884409,-0.635689740290361,-0.883215204303941,NA,-0.587092780181551,NA,-1.22852138746292,1.26259394057463,-1.42576538678398,0.0567650684919305,-1.01197870662809,NA,-0.811943714083283,67661,6.65482520647132,0.15026690693958,-1.07044141170141,-3.40397130854488,-2.33352989684347
"HER49L","HER49L_1A","HER49L_1A_35",8.9,1091.37,7.08,1,31493,77067,1.32,-1.7040083446893,-1.03241826697884,-0.635196940081998,-0.86949104066622,-0.610494548036801,-0.560193810938177,-0.899195110304876,0.828708649902155,-0.839382720042863,-1.56565853064709,NA,-0.92560079002315,NA,-0.856892947954222,68168,6.6809014084507,0.149680400721839,-2.02814824729229,-4.28771595520264,-2.25956770791035
"HER49L","HER49L_1A","HER49L_1A_36",9,1094.95,7.08,1,31492,75735,1.52,-0.0665201938440463,-0.549552285850552,-0.570383667937208,-0.768675621198951,-0.824509593913984,-0.577943173824356,-0.529716424104676,-1.58582212084576,-0.142705661363158,-1.40960097465944,NA,-1.07794897516691,NA,-0.653331252976934,67172,6.56441441441441,0.152336512729019,-0.516690743218389,-2.39253332965699,-1.8758425864386
"HER49L","HER49L_1A","HER49L_1A_37",9.1,1098.52,7.09,1,31266,76329,1.48,-0.613788504636297,-0.948632775154117,-0.585950916615475,-0.877161675781302,-0.814478632804274,-0.583913638752922,-0.233980946049602,-0.162250560310598,0.639021712379476,-1.46193117757459,NA,-0.50403410297151,NA,-0.508818818407359,67537,6.48415336879433,0.154222138670039,-1.28093384546206,-3.61091791264422,-2.32998406718216
"HER49L","HER49L_1A","HER49L_1A_38",9.2,1102.09,7.1,1,31071,75123,1.44,0.0860107333874679,-0.432084935745041,-0.51216383515739,-0.937830469369328,-0.500830157644228,-0.625773227399768,-0.490719996295022,1.0487355759619,-0.17230056371741,-1.60859979845082,NA,-0.84447630474068,NA,-0.6595218973815,67044,6.56789705384355,0.152255736014437,0.535518236356362,-2.23707048588342,-2.77258872223978
"HER49L","HER49L_1A","HER49L_1A_39",9.3,1105.66,7.12,1,30887,74390,1.34,-0.0727022101402025,-0.591988511359283,-0.541326149785542,-0.852992490386362,NA,-0.61560014369934,-0.771890365054362,1.63218043267233,-0.567552080655435,-1.64107947332257,0.254441181836312,-0.71706834834434,NA,-0.716845289680038,66176,6.60032158033766,0.151507769406115,-0.25489224962879,-2.48759121515867,-2.23269896552988
"HER49L","HER49L_1A","HER49L_1A_40",9.4,1109.23,7.13,1,30926,74093,1.38,0.5070383763472,-0.910013441526959,-0.421501799287814,-0.745876257905998,-1.01146667724034,-0.643339473956597,0.167259788323805,0.32772845436985,-0.502936573858775,-1.63237838273084,NA,-0.496499693964673,NA,-0.787431481958406,65496,6.64069062062529,0.150586747241937,-1.6094379124341,-3.49397911511312,-1.88454120267902
"HER49L","HER49L_1A","HER49L_1A_41",9.5,1112.81,7.14,1,31038,74737,1.49,-0.355194349422257,-0.318172680739016,-0.58314786066034,-0.982717565841457,-0.750898036792779,-0.619882830055782,-0.53951538468582,0.0915291084295112,-0.996953882530961,-1.44759711361572,-0.351302751080726,-0.901378556124017,NA,-0.239634892235232,66168,6.33976705490849,0.157734502125873,1.14209740060785,-2.04149661011571,-3.18359401072356
"HER49L","HER49L_1A","HER49L_1A_42",9.6,1116.38,7.12,1,31141,74650,1.28,-1.11528069342423,-0.726917190851371,-0.449358206083236,-0.977987985063437,NA,-0.658110357215671,-0.569537009639839,0.804139697286309,-0.936253595403865,-1.26190306656682,NA,-0.498004595395692,NA,-0.721772496990095,66208,6.60312356453836,0.15144347826087,0.362905493689368,-2.83831539594011,-3.20122088962948
"HER49L","HER49L_1A","HER49L_1A_43",9.7,1119.95,7.11,1,31091,74515,1.27,-2.0650131249327,-0.930297174458516,-0.352618147555928,-0.988949384252142,NA,-0.696036970499727,0.317177752077874,-0.244409750712303,-1.89051057067802,-1.47892699095055,NA,-0.417096345561299,NA,-0.963545597294743,66533,6.74359869646182,0.14828877651404,-0.241162056816888,-3.63519094900043,-3.39402889218354
"HER49L","HER49L_1A","HER49L_1A_44",9.8,1123.52,7.12,1,30909,73524,1.62,-0.477992958890266,-0.476184128727195,-0.463562681780993,-0.64090299887845,-0.697736410100922,-0.678791794069166,NA,0.283996622071156,-0.22203057480889,-1.7891482239934,NA,-0.962432900482262,NA,-0.923319572657241,66236,6.71981351981352,0.148813653392535,-0.756862994946053,-2.33112140025898,-1.57425840531293
"HER49L","HER49L_1A","HER49L_1A_45",9.9,1127.1,7.12,1,30666,75494,1.44,-0.83158411251172,-0.528490119647339,-0.252566912701313,-0.145770318659434,-0.598202335739691,-0.594272872723339,-1.16572726772223,0.794418200500808,0.503397774170689,-1.54115359374855,NA,-0.695738882696274,NA,-0.861810492970597,66503,6.68376660889659,0.149616235652054,-1.62080167108442,-2.52687084888703,-0.906069177802617
"HER49L","HER49L_1A","HER49L_1A_46",10,1130.67,7.12,1,31206,75858,1.41,-1.30903912092881,-0.440911741492744,-0.571228124409683,-0.736401902547429,-0.728608839956323,-0.667726530180254,-0.550829758675282,-0.873878351468201,-0.718264995060257,-1.49385647116975,NA,-0.837372071097954,NA,-0.867762220365785,67763,6.68723766307431,0.149538576372396,-0.445311016655364,-2.21601707668559,-1.77070606003022
"HER49L","HER49L_1A","HER49L_1A_47",10.1,1134.76,7.12,1,31378,75207,1.51,-0.637172048581017,-0.573361299000327,0.0447608604690965,-0.914351151609208,-1.04770659233651,-0.788239296715308,-0.564727832532628,1.679935412487,1.29769171425259,-1.50402830856602,NA,-0.739757995249351,NA,-1.24803674423805,67609,6.91674473067916,0.144576681508067,0.129211731480006,-2.74376828370429,-2.8729800151843
"HER49L","HER49L_1A","HER49L_1A_48",10.2,1138.86,7.12,1,31390,74486,1.42,-0.849734396816982,-0.582966277153496,-0.584796569085621,-1.02532825176534,-0.691192668617262,-0.734715538023163,-0.942145236222636,0.929911102151627,0.483163553115809,-1.41896356003831,NA,-0.797894173222893,NA,-0.72890404780682,67141,6.60718332200317,0.151350424419103,1.51982575374441,-2.4450607412408,-3.96488649498521
"HER49L","HER49L_1A","HER49L_1A_49",10.3,1142.95,7.12,1,31421,76052,1.59,-0.362109500493688,-0.233949221175066,-0.543169205325909,-1.00581844375032,-0.70949732340593,-0.710499592759679,-1.08377765411269,-0.338971456648752,-0.663006071151137,-1.56196847667955,NA,-0.653296479277203,NA,-1.09588155119882,68084,6.82304952315294,0.146562031626278,1.5910887737659,-1.96425928772351,-3.55534806148941
"HER49L","HER49L_1A","HER49L_1A_50",10.4,1147.05,7.13,1,31528,76588,1.24,-1.6140503136998,-0.870214501291055,-0.476018152094746,-0.362743060903222,-0.590755759266627,-0.697151253523924,-0.66852914653044,-0.480372626531501,-0.359779254792009,-1.30386927664158,0.0920913865478767,-0.529051970635977,NA,-1.19409806678483,68190,6.88323699421965,0.145280483708431,-2.22642373202848,-3.28591122620436,-1.05948749417588
"HER49L","HER49L_1A","HER49L_1A_51",10.5,1151.15,7.14,1,31530,75204,1.24,-0.57782673952095,-0.933008976087452,-0.694369936001041,-0.862825265779612,-0.782852321749228,-0.738789917254927,-0.895758222279492,-1.72164550328514,-0.976800420238314,-1.41763578532531,0.398504464003311,-0.845093353081229,NA,-0.516181488545285,67873,6.48819505736981,0.154126069139077,-1.26566637333128,-3.4543072069761,-2.18864083364483
"HER49L","HER49L_1A","HER49L_1A_52",10.6,1155.24,7.15,1,31628,76236,1.42,-0.922191704260385,-0.917015009339134,-0.539481508994614,-0.929274341647771,-1.04759299975393,-0.692708157685832,NA,1.30509668099286,-0.604052091154025,-1.3046392918831,-1.04266495191161,-0.734101130565004,NA,-0.857166731833004,67770,6.68106086365182,0.14967682833732,-0.773189888233482,-3.46312833939265,-2.68993845115916
"HER49L","HER49L_1A","HER49L_1A_53",10.7,1159.34,7.15,1,31524,74615,1.6,-0.103862629890971,-0.736880444949075,-0.681891420454857,-0.944643967062661,-0.981742573491924,-0.772611451353591,NA,-1.65631929276474,-1.43672981371133,-1.56193389254119,NA,-0.588130161058974,NA,-0.990627195514707,67750,6.75970679189096,0.147935410630475,0,-2.72813695966895,-2.72813695966895
"HER49L","HER49L_1A","HER49L_1A_54",10.8,1163.43,7.14,1,31366,74015,1.54,0.173691406926081,-0.666351542622603,-0.577179131540581,-0.840821771514953,-0.980394702026857,-0.792245420361838,-1.12964187076972,0.505193923412961,-0.804145850936105,-1.50821412926399,1.20746836736813,-0.619048813204268,NA,-0.895687264579837,67075,6.70357183875043,0.14917420504386,-0.465363249689233,-2.62036519660311,-2.15500194691387
"HER49L","HER49L_1A","HER49L_1A_55",10.9,1167.53,7.14,1,31217,73040,1.68,0.208474134993157,-0.979972924734712,-0.471260941536509,-0.812575488503507,NA,-0.806163113464772,NA,-0.334246320050009,-0.707935187807208,-1.57810074692857,NA,-0.719597930662427,NA,-0.685236012031702,66528,6.58240255299749,0.151920213318558,-1.79175946922805,-3.88670519744386,-2.0949457282158
"HER49L","HER49L_1A","HER49L_1A_56",11,1171.62,7.15,1,31271,73589,1.53,-0.702941633184758,-1.01444708277286,-0.428942855592278,-0.953490433748973,NA,-0.771117934100366,NA,-1.08877933376055,-0.506118061131749,-1.51969034579312,-1.04971030848441,-0.679922379315072,NA,-1.15788908718886,66810,6.86092481468408,0.145752945413387,-1.25276296849537,-4.20717709271863,-2.95441412422326
"HER49L","HER49L_1A","HER49L_1A_57",11.1,1175.72,7.15,1,31356,74787,1.75,-1.30102162704631,-0.883153352000018,-0.440707115016191,-0.938881956085295,-0.439664517578992,-0.726072271209147,-0.907278272709424,0.291959663250601,-0.925431845843313,-1.5341313791747,NA,-0.482350774060698,NA,-1.42105074834322,67037,7.02646072796935,0.142319161625628,-0.538996500732687,-3.35987923233142,-2.82088273159874
"HER49L","HER49L_1A","HER49L_1A_58",11.2,1179.81,7.15,1,31298,74968,1.48,-1.26751949005172,-0.917750877836048,-0.870984289777807,-0.939880817106679,NA,-0.793823648408115,-0.996780031909899,0.970669134681729,-0.999401939030593,-1.50585527167221,-1.07575123348741,-0.807915706526434,NA,-1.03601679298976,67886,6.78687772424868,0.147343158464035,-0.693147180559945,-3.25488626239123,-2.56173908183129
"HER49L","HER49L_1A","HER49L_1A_59",11.3,1183.91,7.14,1,31427,74753,1.33,-0.841412860869115,-0.918395623478079,-0.740615478887681,-1.00076147169352,NA,-0.814966374948362,-0.188145646405105,-0.595071065014683,-0.549203063129352,-1.53844366473867,NA,-0.812499080497094,NA,-1.18155624009339,67997,6.87549223998147,0.145444131866651,0,-3.34697582749552,-3.34697582749552
"HER49L","HER49L_1A","HER49L_1A_60",11.4,1188.01,7.14,1,31488,75210,1.4,-0.0573726871059878,-0.966535978805928,-0.384324681726823,-0.787650370455731,-0.72928012636189,-0.739110222052723,-0.354890153969302,1.39686903764231,0.0447127667311825,-1.44610840507615,NA,-1.04301840717012,NA,-1.01681341849883,67770,6.77535566773749,0.147593727774579,-1.79175946922805,-3.83825685518854,-2.04649738596048
"HER49L","HER49L_1A","HER49L_1A_61",11.5,1192.1,7.15,1,31686,76308,1.35,-0.580349373769567,-0.678528341806573,-0.467551624603196,NA,-0.983718451192929,-0.761563385160426,-1.06190621285752,-0.465631757403253,-0.100079305790975,-1.54834782664736,1.42981320408584,-0.821126997987897,NA,-1.03166051608014,68844,6.7842605156038,0.1474,NA,-2.7105162935974,NA
"HER49L","HER49L_1A","HER49L_1A_62",11.6,1196.2,7.15,1,31530,74390,1.28,-1.35632675774005,NA,-0.837680888440978,-0.680337136518591,NA,-0.78136403516746,NA,-1.72773686641139,-0.603208918577536,-1.38187019810218,NA,-0.702958723462606,NA,-1.1560645928367,67500,6.85980437820214,0.145776751765345,NA,NA,-1.44141366034097
"HER49L","HER49L_1A","HER49L_1A_63",11.7,1200.29,7.15,1,31648,75410,1.43,-0.149657953790771,-0.851442019494323,-0.589952478642053,-0.909028208822614,-0.607790765237357,-0.695963968880823,-1.10684946728148,-0.460546957596657,-0.800264138406553,-1.57695603350201,NA,-0.766928457365919,NA,-1.05249466134236,67645,6.79679575841402,0.147128152079906,-0.628608659422374,-3.14630513203337,-2.51769647261099
"HER49L","HER49L_1A","HER49L_1A_64",11.8,1204.39,7.15,1,31524,75099,1.5,-0.78779548828583,-0.852550557141511,-0.786497839278147,NA,NA,-0.714418697663731,NA,1.06863065738866,-0.431952347395435,-1.49610697340024,-0.0906309459959374,-1.00466916965446,NA,-1.38740051057597,67673,7.00484977525432,0.142758236376839,NA,-3.02650393222074,NA
"HER49L","HER49L_1A","HER49L_1A_65",11.9,1208.48,7.15,1,31306,75233,1.4,-1.36553157880453,-1.01598388214811,-0.61978480039085,-0.894530428496305,-0.82889035018468,-0.760834583051817,NA,1.37780556874876,-0.0262037132135256,-1.49712618516183,NA,-0.551770041751606,NA,-1.08699974203853,67912,6.81765857027743,0.146677923174335,-1.70474809223843,-4.11360237882652,-2.40885428658809
"HER49L","HER49L_1A","HER49L_1A_66",12,1212.58,7.14,1,31645,75478,1.41,-0.932953400398152,-0.90165288611915,-0.584134356271341,-0.778408127916635,-0.653835359345883,-0.751183854186309,-0.911114930707668,0.317887225107146,-0.481213305928167,-1.56770148572555,-0.758371516785725,-1.02581905026833,NA,-0.783238469350566,68164,6.63827879874496,0.150641458474004,-1.46040233327361,-3.36197666850887,-1.90157433523526
"HER49L","HER49L_1A","HER49L_1A_67",12.1,1216.67,7.13,1,31925,76425,1.62,-0.89949980926332,-0.919287918302377,-0.496799113518393,-0.770247168657695,-0.993863652595403,-0.689725675930237,0.185278743817598,0.460781574877428,-0.281805421000632,-1.44189840243366,NA,-0.940953474609456,NA,-0.844286678164543,68571,6.67356759176365,0.149844889745955,-1.57553636075842,-3.49902963089919,-1.92349327014077
"HER49L","HER49L_1A","HER49L_1A_68",12.2,1220.77,7.13,1,31944,75563,1.72,-0.532371414066266,-0.571607378407169,-0.446719513268803,-0.700443911750586,-0.452850131549541,-0.680349519450556,NA,-0.764849478857955,-1.95795183649148,-1.39723170690076,-1.20211934207735,-0.660308973852883,NA,-0.962174410247662,67610,6.7427851580394,0.148306668025408,-0.766172315574835,-2.5024290004802,-1.73625668490537
"HER49L","HER49L_1A","HER49L_1A_69",12.3,1224.86,7.14,1,32008,75811,1.42,-0.762031833413644,-0.741718904820047,-0.764873402685315,-0.911108292194618,-0.430182148123722,-0.723426234131016,-0.671196563882719,0.0116900700741065,0.164149308169227,-1.30874887656179,NA,-0.986044486910029,NA,-1.34246253265776,68356,6.97619603267211,0.143344595724752,-0.265703165733006,-2.68755167955387,-2.42184851382086
"HER49L","HER49L_1A","HER49L_1A_70",12.4,1228.96,7.14,1,32105,75523,1.76,-0.653354330333014,-0.951266970613731,-0.473597869000012,-0.895189317894735,-0.568257571496333,-0.72864339969592,-1.09633520140248,-0.885463155952694,-1.32787454422895,-1.38328526139293,NA,-0.978748976789769,NA,-1.18685121302684,68104,6.87875983341046,0.145375042045072,-1.19392246847243,-3.69137633431252,-2.49745386584009
