"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"S",1,2420,58.3223140495868,18.2631605222593,57,57.3099173553719,17.7912,10,140,130,0.643527732226892,0.907514655534092,0.371251531016022,46,69
"K",2,2305,57.1579175704989,44.9807371869762,43,51.1528455284553,38.5476,4,401,397,1.35240495347483,2.82421458401695,0.936895394139145,22,83
"Ca",3,2421,444.487401900041,152.939402013771,424,434.48322147651,158.6382,119,1123,1004,0.598736033718877,0.104911791238526,3.10829330552377,331,544
"Ti",4,2389,175.577228966095,150.337650405692,121,158.047046523785,128.9862,4,943,939,0.997348653876972,0.677287087469775,3.07581126791632,49,289
"Mn",5,2105,83.2057007125891,67.8739533372774,61,75.4581602373887,65.2344,4,396,392,0.876168505555748,0.0518388138493839,1.47937098105483,26,132
"Fe",6,2421,7309.64725320116,6652.92866265634,4339,6470.96954052659,4898.5104,433,28624,28191,0.807651997392702,-0.616637296822525,135.212073226231,1518,12547
"Co",7,2026,92.2359328726555,64.0518972611971,78,85.5339087546239,63.7518,4,338,334,0.894388534793877,0.377097629239464,1.42302417406724,41,130
"Ni",8,2421,184.101610904585,38.7945478602974,184,184.098606091895,40.0302,59,318,259,-0.00228287264055911,-0.182832928681922,0.788448443090724,157,211
"Cu",9,2371,110.929143821173,49.7681887797248,108,109.328940432261,50.4084,4,384,380,0.420583732606717,0.473023643673179,1.02208275017904,76,143
"Br",10,2421,3268.42957455597,984.695136200649,3410,3276.59370160041,899.9382,869,6010,5141,-0.111403238655497,-0.340603506437625,20.0126406899296,2626,3888
"Rb",11,1418,110.473906911142,74.2599029965211,99,103.49911971831,77.8365,4,371,367,0.785884556240735,0.130009470123488,1.97204246304682,50,157
"Sr",12,2418,739.106699751861,383.445967888855,683,715.5,434.4018,10,3043,3033,0.641453065175446,0.479330170145127,7.79787065297453,424,1023
"Mo_inc",13,2421,54126.0375877736,5484.78429650292,55954,54642.1997934951,5386.2858,38226,62482,24256,-0.613183678243854,-0.855537176897613,111.471066883908,49661,58988
"Mo_coh",14,2421,8638.75464684015,331.599102185667,8665,8652.01187403201,332.1024,7376,9498,2122,-0.361412386577118,-0.154176015361814,6.73931802968992,8421,8878
"inc_coh",15,2421,6.25553850998535,0.482536561820124,6.41913716814159,6.29000800920378,0.506254452593423,4.80759206798867,7.20774948214939,2.40015741416072,-0.52190891672727,-0.816568111625217,0.00980692447483808,5.87838745800672,6.65732541194933
"coh_inc",16,2421,0.16086130412404,0.0130481916427192,0.155784176877079,0.159553791686697,0.0120887709959521,0.138739561145485,0.208004336860961,0.0692647757154765,0.758325243013302,-0.321748225097261,0.000265187428473164,0.150210473143627,0.170114679772926
"LnK_Ti",17,2275,-1.04155362732411,0.641472579615867,-1.09861228866811,-1.07084562739081,0.475777785790758,-3.58351893845611,1.88706964903238,5.47058858748849,0.586518311433367,1.97441403560321,0.0134489195676841,-1.39807154130359,-0.73699805374227
"LnK_Ca",18,2305,-2.33976358402068,0.643876901328595,-2.2458322764016,-2.29074573277897,0.654139270749259,-4.69820505195528,-0.323203259440715,4.37500179251457,-0.62727277184438,0.0216568954597651,0.013411192011811,-2.7352627646271,-1.83687990450852
"LnTi_Ca",19,2389,-1.32747579368392,0.85810904788423,-1.26932268453439,-1.27044830728283,0.97626860292074,-4.25561270981822,0.785963593485868,5.04157630330409,-0.545540595696843,-0.183886935049872,0.0175563571165359,-1.91763971511706,-0.598588597934933
