"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER49L","HER49L_1A","HER49L_1A_15",6.9,1019.93,6.99,1,28791,71947,1.39,-0.949689012276003,-0.589247585541794,1.57074260867438,0,-0.0679506619085078,3.48918152137441,-0.115959881094868,0.548079215307006,-0.366104034227584,2.46462945734885,NA,2.05262532547363,5.95244673307731,4.17258891041355,61592,5.92901338733266,0.168662125495702,-0.589247585541794,-2.15999019421618,-1.57074260867438
"HER49L","HER49L_1A","HER49L_1A_16",7,1023.5,6.99,1,28920,71844,1.25,-1.45755738114138,-1.03705439566868,1.30503839570088,0,-0.741937344729377,2.89007776994755,-0.429562659687225,-0.224467178244718,-1.21639532432449,2.20191666805595,NA,1.61996432542109,5.64891834569829,3.82171616105578,62307,6.21646977067408,0.1608630037449,-1.03705439566868,-2.34209279136956,-1.30503839570088
"HER49L","HER49L_1A","HER49L_1A_17",7.1,1027.07,7,1,29360,70930,1.4,0.418710334858185,0.392042087776024,2.97143958098495,0,NA,4.07346135130568,1.12492959698548,2.21484617868604,1.48160454092422,4.26829786934554,NA,3.48308454113434,7.699788058094,5.83586281501341,63756,6.44900105152471,0.155062775150823,0.392042087776024,-2.57939749320892,-2.97143958098495
"HER49L","HER49L_1A","HER49L_1A_18",7.2,1030.64,7.01,1,29704,72462,1.4,-0.877718457087915,-1.78058616862993,1.48007119025323,0,-0.576613364303994,3.14182489205149,NA,0.996160563758515,0.355550716726451,2.96434595973332,0.386560953469012,1.74381164681838,6.44579115623823,4.5817520418166,64768,6.44973544973545,0.155045118949959,-1.78058616862993,-3.26065735888316,-1.48007119025323
"HER49L","HER49L_1A","HER49L_1A_19",7.3,1034.22,7,1,30699,73465,1.4,0.332133835022615,-0.78845736036427,2.53657866033232,0,-0.606135803570316,3.85143626168221,0.353640040243578,2.16297465429314,1.66254773774805,4.03289889637053,NA,2.99573227355399,7.46332827379638,5.58668102484922,66323,6.53156938451056,0.153102560981971,-0.78845736036427,-3.32503602069659,-2.53657866033232
"HER49L","HER49L_1A","HER49L_1A_20",7.4,1037.79,7,1,30257,74021,1.33,0.256719846847814,-0.535518236356362,2.41982597629234,0,NA,3.94512749156399,NA,1.69807398515073,1.49043462037249,3.75551181821693,-0.0500104205746614,2.64079797409304,7.24556808005979,5.36437911722613,66237,6.56130136986301,0.152408789602798,-0.535518236356362,-2.9553442126487,-2.41982597629234
"HER49L","HER49L_1A","HER49L_1A_21",7.5,1041.36,7.01,1,30440,74655,1.4,-1.15267950993839,-1.84582669049833,1.47440162863016,0,-0.816207273317173,3.59225261842486,0.128254335523679,0.92258666033097,-0.0430173850836908,2.92259548956336,-2.15598161880217,2.16995554922067,6.39592915488256,4.50889111590851,65571,6.59979137691238,0.151519940993625,-1.84582669049833,-3.32022831912849,-1.47440162863016
"HER49L","HER49L_1A","HER49L_1A_22",7.6,1044.93,7.01,1,30781,75534,1.45,-1.0385083645984,-0.600253433667249,1.45262883494023,0,-1.11646990606812,3.54441621244237,-0.0452565915881208,0.498358855000861,0.269824455051775,2.77865435980578,NA,2.02254337507623,6.22513655004862,4.37481039464414,66073,6.36189415041783,0.157185890924376,-0.600253433667249,-2.05288226860748,-1.45262883494023
"HER49L","HER49L_1A","HER49L_1A_23",7.7,1048.51,7.01,1,31009,75585,1.58,0.559615787935423,0.78845736036427,3.09331260189286,0,0.810930216216329,5.00461722177069,1.44691898293633,2.31253542384721,1.80005827204275,4.37008056365548,0.832909122935104,3.78532535238219,7.97325880508249,6.12435510944463,67183,6.35285104520083,0.157409640629845,0.78845736036427,-2.30485524152859,-3.09331260189286
"HER49L","HER49L_1A","HER49L_1A_24",7.8,1052.08,7.01,1,31061,76887,1.36,-0.200670695462151,-0.396415272588246,2.18298222062068,0,-0.0183491386681965,4.38520340158421,0.746257005873894,1.32054298355711,0.362114667234551,3.44506926599117,NA,2.6822660839465,6.96274265094657,5.096757386901,67101,6.46229982206406,0.154743671376207,-0.396415272588246,-2.57939749320892,-2.18298222062068
"HER49L","HER49L_1A","HER49L_1A_25",7.9,1055.65,7.02,1,31077,77502,1.64,0.374693449441411,-0.0625203569813339,2.45413499112125,0,0.332133835022615,4.94423645778635,1.6567840330313,1.75576586658015,1.339774345485,3.98617426668817,0.492476485097794,2.6303616226477,7.47996673209878,5.59324584752058,67346,6.59769855595668,0.151568003830238,-0.0625203569813339,-2.51665534810258,-2.45413499112125
"HER49L","HER49L_1A","HER49L_1A_26",8,1059.22,7.03,1,31113,76769,1.24,-1.55537069116382,-2.99573227355399,0.72054615474806,0,-2.89037175789616,3.20837645443149,-1.72722094809048,-0.175677014075286,-0.295117050939299,2.30812527336966,NA,1.08556457327563,5.77591362646259,3.89045882751231,66847,6.58935059037239,0.15176002343252,-2.99573227355399,-3.71627842830205,-0.72054615474806
"HER49L","HER49L_1A","HER49L_1A_27",8.1,1062.8,7.06,1,31354,77348,1.32,0.998528830111127,0.887303195000903,3.03311980562561,0,1.08261194732167,5.1413850437589,1.73460105538811,2.1539745935424,1.75126810787332,4.47299841287961,NA,3.2470467018349,7.94160044895767,6.05175297796479,67971,6.61835911230666,0.151094853426815,0.887303195000903,-2.14581661062471,-3.03311980562561
"HER49L","HER49L_1A","HER49L_1A_28",8.2,1066.37,7.05,1,31157,76415,1.34,0.259511195485085,0.476924072090309,2.2648447650112,0,-0.0971637484536477,4.23303239063792,0.790139446547255,1.35335020540054,1.04145387482816,3.48635519000246,NA,1.7730673362159,6.98420178447532,5.12197788143163,67344,6.43803843605036,0.155326814204838,0.476924072090309,-1.78792069292089,-2.2648447650112
"HER49L","HER49L_1A","HER49L_1A_29",8.3,1069.94,7.06,1,31114,75869,1.52,0.0741079721537218,0.268263986594679,2.16464840690161,0,-0.101096116871369,4.31054096093332,-0.619039208406224,1.09861228866811,-1.17865499634165,3.5808444249603,NA,1.85689877139902,7.01673040789343,5.14402244554929,66900,6.50589027263548,0.153706865331885,0.268263986594679,-1.89638442030693,-2.16464840690161
"HER49L","HER49L_1A","HER49L_1A_30",8.4,1073.51,7.08,1,31243,76634,1.58,-0.393042588109607,-0.575364144903562,1.68871109332861,0,-0.771108722029657,3.7864597824528,NA,1.06039107584791,0.49317068852727,3.25231060095444,NA,2.05412373369555,6.59131358485893,4.71088064041021,67191,6.55634278002699,0.152524057016415,-0.575364144903562,-2.26407523823217,-1.68871109332861
"HER49L","HER49L_1A","HER49L_1A_31",8.5,1077.08,7.08,1,31134,75721,1.36,-0.0645385211375712,0.0206192872027356,2.19722457733622,0,0.523248143764548,4.22956723216384,-0.182321556793955,1.43210389715118,0.763527977321745,3.65551655044482,0.318453731118535,2.08463635855694,7.10327066317887,5.19861212593131,67054,6.7171135918978,0.148873468688426,0.0206192872027356,-2.17660529013348,-2.19722457733622
"HER49L","HER49L_1A","HER49L_1A_32",8.6,1080.66,7.08,1,31377,75939,1.35,0.487703206345136,-0.510825623765991,2.33629615033636,0,0.108213584640233,4.35780712443865,0.775385278796917,1.8012382131826,1.02961941718116,4.0140637309613,NA,2.24978690742707,7.43040218383773,5.54762979215827,68009,6.57169895346248,0.152167652091416,-0.510825623765991,-2.84712177410235,-2.33629615033636
"HER49L","HER49L_1A","HER49L_1A_33",8.7,1084.23,7.07,1,31439,74803,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67183,6.72662449683726,0.148662973601423,NA,-2.5026062268874,NA
"HER49L","HER49L_1A","HER49L_1A_34",8.8,1087.8,7.07,1,31457,76566,1.29,0.205852054204149,-1.07044141170141,2.33352989684347,0,NA,4.64603789374919,NA,1.47508985990302,1.74795684656966,4.02126170548362,1.34992671694902,2.21297293430436,7.42692315208064,5.53158096557153,67661,6.65482520647132,0.15026690693958,-1.07044141170141,-3.40397130854488,-2.33352989684347
"HER49L","HER49L_1A","HER49L_1A_35",8.9,1091.37,7.08,1,31493,77067,1.32,-0.270290329739912,-2.02814824729229,2.25956770791035,0,0.169076330043934,4.63319485343629,-0.111225635110224,1.81773495563132,0.652873281422005,3.86017554089618,NA,2.27049677844255,7.35266037444685,5.45340745461723,68168,6.6809014084507,0.149680400721839,-2.02814824729229,-4.28771595520264,-2.25956770791035
"HER49L","HER49L_1A","HER49L_1A_36",9,1094.95,7.08,1,31492,75735,1.52,0.0840831172105414,-0.516690743218389,1.8758425864386,0,-0.824175442966349,4.17060143519545,0.100083458556983,0.884202417322654,0.693147180559945,3.53407066304213,NA,1.60239562980869,6.93016887381904,5.04850556815167,67172,6.56441441441441,0.152336512729019,-0.516690743218389,-2.39253332965699,-1.8758425864386
"HER49L","HER49L_1A","HER49L_1A_37",9.1,1098.52,7.09,1,31266,76329,1.48,0.348306694268216,-1.28093384546206,2.32998406718216,0,-0.325422400434628,4.62005879848184,0.882389180198474,1.67917125044878,1.50407739677627,3.96609022669842,NA,2.78295150927533,7.39348529229836,5.52412403528173,67537,6.48415336879433,0.154222138670039,-1.28093384546206,-3.61091791264422,-2.32998406718216
"HER49L","HER49L_1A","HER49L_1A_38",9.2,1102.09,7.1,1,31071,75123,1.44,0.996333439547691,0.535518236356362,2.77258872223978,0,0.810930216216329,4.91693492895583,1.01160091167848,2.29421684332353,1.54044504094715,4.27260696586359,NA,2.82088273159874,7.79332903819423,5.91113534006409,67044,6.56789705384355,0.152255736014437,0.535518236356362,-2.23707048588342,-2.77258872223978
"HER49L","HER49L_1A","HER49L_1A_39",9.3,1105.66,7.12,1,30887,74390,1.34,0.421994410059375,-0.25489224962879,2.23269896552988,0,NA,4.41974381424066,0.0723206615796261,1.86019663078128,0.777028664540647,3.72749902507899,1.32175583998232,2.4488475999723,7.27012149685365,5.38300312471468,66176,6.60032158033766,0.151507769406115,-0.25489224962879,-2.48759121515867,-2.23269896552988
"HER49L","HER49L_1A","HER49L_1A_40",9.4,1109.23,7.13,1,30926,74093,1.38,0.182321556793955,-1.6094379124341,1.88454120267902,0,-2.01490302054226,3.93215237672331,0.659245628884264,1.23353160656748,0.405465108108164,3.31841945520446,NA,2.2512917986065,6.85512776158145,4.96191179437137,65496,6.64069062062529,0.150586747241937,-1.6094379124341,-3.49397911511312,-1.88454120267902
"HER49L","HER49L_1A","HER49L_1A_41",9.5,1112.81,7.14,1,31038,74737,1.49,1.29928298413026,1.14209740060785,3.18359401072356,0,0.725937003382936,5.384189205622,1.4028236630711,2.58021682959233,1.4028236630711,4.82671245593533,1.83524458116779,3.19731164695236,8.24543696018134,6.39859493453521,66168,6.33976705490849,0.157734502125873,1.14209740060785,-2.04149661011571,-3.18359401072356
"HER49L","HER49L_1A","HER49L_1A_42",9.6,1116.38,7.12,1,31141,74650,1.28,0.916290731874155,0.362905493689368,3.20122088962948,0,NA,5.22305488204749,1.30494872166594,2.6479462770325,1.40179854765586,4.8742426691907,NA,3.58178131855757,8.18695150454566,6.29940870011466,66208,6.60312356453836,0.15144347826087,0.362905493689368,-2.83831539594011,-3.20122088962948
"HER49L","HER49L_1A","HER49L_1A_43",9.7,1119.95,7.11,1,31091,74515,1.27,0.405465108108164,-0.241162056816888,3.39402889218354,0,NA,5.25077642177904,2.22847712084032,2.59738463321469,-0.559615787935423,4.89034912822175,NA,3.79227375231822,8.32812320079283,6.41952948713339,66533,6.74359869646182,0.14828877651404,-0.241162056816888,-3.63519094900043,-3.39402889218354
"HER49L","HER49L_1A","HER49L_1A_44",9.8,1123.52,7.12,1,30909,73524,1.62,-0.424157241120317,-0.756862994946053,1.57425840531293,0,-0.810930216216329,3.54363957222451,NA,0.93826963859293,0.287682072451781,2.91877123241786,NA,1.43155095270801,6.56780044193184,4.66274003780957,66236,6.71981351981352,0.148813653392535,-0.756862994946053,-2.33112140025898,-1.57425840531293
"HER49L","HER49L_1A","HER49L_1A_45",9.9,1127.1,7.12,1,30666,75494,1.44,-1.34750833608473,-1.62080167108442,0.906069177802617,0,-1.36948724280351,2.99148598267254,-2.69124308278583,0.248800284907574,-0.152269211727553,2.31270322315963,NA,0.991366758314512,5.78942442728096,3.88974273503648,66503,6.68376660889659,0.149616235652054,-1.62080167108442,-2.52687084888703,-0.906069177802617
"HER49L","HER49L_1A","HER49L_1A_46",10,1130.67,7.12,1,31206,75858,1.41,-0.547965170715447,-0.445311016655364,1.77070606003022,0,-0.63252255874351,3.83406146395843,-0.0317486983145803,0.959110729057083,0.22314355131421,3.37854695322684,NA,1.86214026598985,6.82552789497348,4.9253270114723,67763,6.68723766307431,0.149538576372396,-0.445311016655364,-2.21601707668559,-1.77070606003022
"HER49L","HER49L_1A","HER49L_1A_47",10.1,1134.76,7.12,1,31378,75207,1.51,0.564529802737852,0.129211731480006,2.8729800151843,0,-1.75785791755237,4.19642383842789,0.743578034186837,2.21620047879522,1.95082416385774,4.16586297746909,NA,2.77258872223978,7.6191657011043,5.68522045679614,67609,6.91674473067916,0.144576681508067,0.129211731480006,-2.74376828370429,-2.8729800151843
"HER49L","HER49L_1A","HER49L_1A_48",10.2,1138.86,7.12,1,31390,74486,1.42,1.88273124743378,1.51982575374441,3.96488649498521,0,1.66500776358891,5.819658932042,1.45528723260684,3.50941096630239,3.07797037179096,5.62607830032213,NA,4.11321304652648,9.02770448006984,7.13954704077418,67141,6.60718332200317,0.151350424419103,1.51982575374441,-2.4450607412408,-3.96488649498521
"HER49L","HER49L_1A","HER49L_1A_49",10.3,1142.95,7.12,1,31421,76052,1.59,1.64515599503618,1.5910887737659,3.55534806148941,0,1.18562366565774,5.46959329590076,0.54654370636807,2.84385174226127,2.03292152604494,5.10373918508504,NA,3.84042935224114,8.59383431606468,6.67352779999114,68084,6.82304952315294,0.146562031626278,1.5910887737659,-1.96425928772351,-3.55534806148941
"HER49L","HER49L_1A","HER49L_1A_50",10.4,1147.05,7.13,1,31528,76588,1.24,-1.50048672864555,-2.22642373202848,1.05948749417588,0,-1.08432633142063,2.9790470841532,-0.96418201957857,0.280461824478294,-0.299744944901056,2.72422562513761,0.0071684894786125,1.4268285444423,6.05992970143908,4.13084066679523,68190,6.88323699421965,0.145280483708431,-2.22642373202848,-3.28591122620436,-1.05948749417588
"HER49L","HER49L_1A","HER49L_1A_51",10.5,1151.15,7.14,1,31530,75204,1.24,0.287682072451781,-1.26566637333128,2.18864083364483,0,-0.296265816143172,4.09562579237815,-0.137201121513485,1.23427815382126,0.495321437230025,3.9176481800667,1.45443216628711,2.34525153931295,7.31848853726889,5.4485041565782,67873,6.48819505736981,0.154126069139077,-1.26566637333128,-3.4543072069761,-2.18864083364483
"HER49L","HER49L_1A","HER49L_1A_52",10.6,1155.24,7.15,1,31628,76236,1.42,0.548565951748838,-0.773189888233482,2.68993845115916,0,-1.64865862558738,4.65943981592215,NA,2.2673564011103,1.2078115806331,4.39016649288044,0.207639364778245,2.88608909610416,7.72629747606382,5.82702068920062,67770,6.68106086365182,0.14967682833732,-0.773189888233482,-3.46312833939265,-2.68993845115916
"HER49L","HER49L_1A","HER49L_1A_53",10.7,1159.34,7.15,1,31524,74615,1.6,0.991640169115942,0,2.72813695966895,0,-0.737598943130779,4.49496704585448,NA,1.78448670989898,0.44802472252696,4.36004772795511,NA,3.16161510400479,7.85012048901523,5.93914097388166,67750,6.75970679189096,0.147935410630475,0,-2.72813695966895,-2.72813695966895
"HER49L","HER49L_1A","HER49L_1A_54",10.8,1163.43,7.14,1,31366,74015,1.54,0.443492503697404,-0.465363249689233,2.15500194691387,0,-1.36330484289519,3.77249359415507,-1.05314991459135,1.62329494709553,0.542864977510607,3.75740710112169,1.72359681779709,2.4945499260598,7.21332295774044,5.31068246313505,67075,6.70357183875043,0.14917420504386,-0.465363249689233,-2.62036519660311,-2.15500194691387
"HER49L","HER49L_1A","HER49L_1A_55",10.9,1167.53,7.14,1,31217,73040,1.68,0.333491608483075,-1.79175946922805,2.0949457282158,0,NA,3.58640827880772,NA,1.34373474670109,0.498246841559131,3.59216203461213,NA,2.26868354131836,7.09274687914677,5.20834707081827,66528,6.58240255299749,0.151920213318558,-1.79175946922805,-3.88670519744386,-2.0949457282158
"HER49L","HER49L_1A","HER49L_1A_56",11,1171.62,7.15,1,31271,73589,1.53,0.847297860387204,-1.25276296849537,2.95441412422326,0,NA,4.58009654843598,NA,2.01172336762489,1.47726613932562,4.46590811865458,0.389464766761723,3.14784005175145,7.92902359606275,6.0031813507752,66810,6.86092481468408,0.145752945413387,-1.25276296849537,-4.20717709271863,-2.95441412422326
"HER49L","HER49L_1A","HER49L_1A_57",11.1,1175.72,7.15,1,31356,74787,1.75,0.432864082296279,-0.538996500732687,2.82088273159874,0,0.916290731874155,4.62456423309473,0.318453731118535,2.17380430312812,1.02663878904302,4.32963624747196,NA,3.21050757519768,7.80188560618628,5.85220247977447,67037,7.02646072796935,0.142319161625628,-0.538996500732687,-3.35987923233142,-2.82088273159874
"HER49L","HER49L_1A","HER49L_1A_58",11.2,1179.81,7.15,1,31298,74968,1.48,0.45953232937844,-0.693147180559945,2.56173908183129,0,NA,4.36203648979738,0.0800427076735364,2.29840972158357,0.965080896043587,4.35563987950069,0.189241999638528,2.88340308858007,7.81008230383891,5.89509130245039,67886,6.78687772424868,0.147343158464035,-0.693147180559945,-3.25488626239123,-2.56173908183129
"HER49L","HER49L_1A","HER49L_1A_59",11.3,1183.91,7.14,1,31427,74753,1.33,1.36524095192206,0,3.34697582749552,0,NA,4.95641373992962,2.03688192726104,2.70247915605275,2.02595285672885,5.03152665312763,NA,3.5742165457938,8.50651976585976,6.57855652632742,67997,6.87549223998147,0.145444131866651,0,-3.34697582749552,-3.34697582749552
"HER49L","HER49L_1A","HER49L_1A_60",11.4,1188.01,7.14,1,31488,75210,1.4,0.154150679827258,-1.79175946922805,2.04649738596048,0,-0.462623521948113,3.77318656057393,0.367724780125317,1.55227949859415,0.855203039894317,3.57939522127225,NA,1.73132773004314,6.9972235119711,5.08393164950024,67770,6.77535566773749,0.147593727774579,-1.79175946922805,-3.83825685518854,-2.04649738596048
"HER49L","HER49L_1A","HER49L_1A_61",11.5,1192.1,7.15,1,31686,76308,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68844,6.7842605156038,0.1474,NA,-2.7105162935974,NA
"HER49L","HER49L_1A","HER49L_1A_62",11.6,1196.2,7.15,1,31530,74390,1.28,-0.7339691750802,NA,1.44141366034097,0,NA,3.27386893316224,NA,0.580351686414601,0.148420005118273,3.28640985498557,NA,1.86045600051429,6.66631197049649,4.74063304546236,67500,6.85980437820214,0.145776751765345,NA,NA,-1.44141366034097
"HER49L","HER49L_1A","HER49L_1A_63",11.7,1200.29,7.15,1,31648,75410,1.43,0.709676482511156,-0.628608659422374,2.51769647261099,0,0.405465108108164,4.50645421304893,-0.567984037605939,1.80828877117927,0.916290731874155,4.08373290162751,NA,2.7058255060801,7.58356977941347,5.66711849028461,67645,6.79679575841402,0.147128152079906,-0.628608659422374,-3.14630513203337,-2.51769647261099
"HER49L","HER49L_1A","HER49L_1A_64",11.8,1204.39,7.15,1,31524,75099,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67673,7.00484977525432,0.142758236376839,NA,-3.02650393222074,NA
"HER49L","HER49L_1A","HER49L_1A_65",11.9,1208.48,7.15,1,31306,75233,1.4,0.0870113769896297,-1.70474809223843,2.40885428658809,0,-0.277631736598279,4.18551394936039,NA,2.04475598369195,1.31567679390594,4.04358275867884,NA,2.83854669003158,7.49259146756051,5.57307537279344,67912,6.81765857027743,0.146677923174335,-1.70474809223843,-4.11360237882652,-2.40885428658809
"HER49L","HER49L_1A","HER49L_1A_66",12,1212.58,7.14,1,31645,75478,1.41,-0.218689200964829,-1.46040233327361,1.90157433523526,0,-0.311779624030841,3.6946662496971,-0.528844129268669,1.3406243242867,0.528525200865392,3.47019025314911,0.0521857531705702,1.72722094809048,6.96400057764659,5.07114786481727,68164,6.63827879874496,0.150641458474004,-1.46040233327361,-3.36197666850887,-1.90157433523526
"HER49L","HER49L_1A","HER49L_1A_67",12.1,1216.67,7.13,1,31925,76425,1.62,-0.231801614057324,-1.57553636075842,1.92349327014077,0,-1.75785791755237,3.87800254061837,0.751741344825998,1.33771969097133,0.6216882165778,3.52025674167814,NA,1.83120120127935,6.93555491846635,5.03740033020262,68571,6.67356759176365,0.149844889745955,-1.57553636075842,-3.49902963089919,-1.92349327014077
"HER49L","HER49L_1A","HER49L_1A_68",12.2,1220.77,7.13,1,31944,75563,1.72,-0.292387963489194,-0.766172315574835,1.73625668490537,0,-0.185142433135596,3.69169239549055,NA,0.878983679461344,-2.87638551592142,3.3317013655105,-1.4294665329851,1.95989639103005,6.72054290839323,4.81206984062852,67610,6.7427851580394,0.148306668025408,-0.766172315574835,-2.5024290004802,-1.73625668490537
"HER49L","HER49L_1A","HER49L_1A_69",12.3,1224.86,7.14,1,32008,75811,1.42,0.490622916448471,-0.265703165733006,2.42184851382086,0,0.725937003382936,4.42922823615818,0.569094531889966,1.91692261218206,1.5114575040739,4.25891693751177,NA,2.42480272571829,7.5973294171553,5.65482562992967,68356,6.97619603267211,0.143344595724752,-0.265703165733006,-2.68755167955387,-2.42184851382086
"HER49L","HER49L_1A","HER49L_1A_70",12.4,1228.96,7.14,1,32105,75523,1.76,0.435318071257845,-1.19392246847243,2.49745386584009,0,0.395312736644146,4.3101888110547,-0.606135803570316,1.62745641793678,0.264692554227082,4.11582927570127,NA,2.33537491581704,7.49655153508561,5.5681131561603,68104,6.87875983341046,0.145375042045072,-1.19392246847243,-3.69137633431252,-2.49745386584009
"HER49L","HER49L_1A","HER49L_1A_71",12.5,1233.06,7.15,1,32038,76168,1.53,0.785928914010912,-1.01856958099457,2.4423470353692,0,-1.50407739677627,4.19552970646945,0.693147180559945,1.89711998488588,1.26066814800248,4.03914501286749,NA,2.32998406718216,7.41522527893477,5.50261783006077,68631,6.77072010869565,0.147694777504641,-1.01856958099457,-3.46091661636378,-2.4423470353692
"HER49L","HER49L_1A","HER49L_1A_72",12.6,1237.15,7.15,1,31866,75672,1.25,1.09861228866811,0.351397886837889,2.99573227355399,0,NA,4.82747127726932,0.191055236762709,2.25405805209939,1.56642052735041,4.64033409844576,NA,2.86069598975005,8.05757752523205,6.12927951526678,68718,6.87779433681073,0.145395449620802,0.351397886837889,-2.6443343867161,-2.99573227355399
"HER49L","HER49L_1A","HER49L_1A_73",12.7,1241.25,7.16,1,31578,75882,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68185,6.94326654240447,0.144024429120317,NA,-2.8358835726121,NA
"HER49L","HER49L_1A","HER49L_1A_74",12.8,1245.34,7.17,1,31657,74674,1.71,0.646627164925052,-0.693147180559945,2.67414864942653,0,NA,4.70624882018916,-1.29928298413026,1.83621123179889,0.897941593205959,4.45645922945665,NA,1.81423232508011,7.89881610142357,5.97750391299998,67948,6.8299147268956,0.14641471233339,-0.693147180559945,-3.36729582998647,-2.67414864942653
"HER49L","HER49L_1A","HER49L_1A_75",12.9,1249.44,7.17,1,31676,75559,1.56,0.336472236621213,0.336472236621213,2.86789890204411,0,-0.0512932943875506,4.704110133843,1.14740245283754,2.41591377830105,1.87180217690159,4.63618423951726,NA,2.87919845729804,7.99091546309133,6.08654742835467,67878,6.71516253694021,0.148916723087339,0.336472236621213,-2.53142666542289,-2.86789890204411
