"depth","label","MSE","cps","kcps","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
24,"A",1.2,52423,17745,0.0442125425695813,1.75282910082901,0.390101883020302,NA,2.59015843628968,2.15894279555473,0.203225953619713,-0.12235863322285,0.730107561611668,1.17788590701006,0.550427625681162,0.112845141319237,0.107400316936767,34573,5.94376380799357,0.168243562884368,0.23638877806423,-1.32105383925149,-1.55744261731572
25,"A",1.2,57926,19359,-0.232324348418373,1.51425435200956,-0.0100504327033557,NA,1.55060289984739,2.06830339660309,0.436868348540527,-0.262189791728979,0.443553216060466,-0.470975293206646,0.18207059813644,-0.218711745282929,-0.257946743705898,35955,5.98155339805825,0.167180652491479,0.108213584640233,-1.22929061231023,-1.33750419695046
26,"A",1.4,54196,19163,-1.44151209107161,-1.15643049057299,-1.91126881066328,NA,-0.73982993994038,-1.09502974218528,-1.9945359112679,-1.64446201310832,-0.823851357918383,-0.110317101579524,-1.89094856622931,-1.39732594936507,-1.50505134166036,37005,5.8616725384758,0.17059977223839,-1.32662202963349,-1.61914672656106,-0.292524696927569
27,"A",1.34,53809,19345,-0.863452622492465,-0.178752432290436,-0.532288528154185,NA,0.521224944895599,0.188802442262309,0.0714411008499997,-0.42477907640073,0.0656884115452891,0.506844054627725,-0.598017683844037,-0.62925742251547,-0.67922900159551,37106,5.87530109319993,0.170204043016178,-0.801360765200178,-1.85182370997071,-1.05046294477053
28,"A",1.31,53059,19212,-1.01508523022812,-1.80979790186119,-0.854005347223115,NA,0.167087647215455,-0.17290628021975,-0.0309893926252356,-0.514274449435469,-0.0989898120846546,-0.724861205447848,-0.982518989543629,-0.81931370099889,-0.886714279257768,36516,5.88721237268955,0.169859678349459,-1.67764616246063,-2.55128171873287,-0.873635556272239
29,"A",1.3,51028,18667,-0.204859444918971,0.222610625825328,0.352465651229043,NA,0.644558832810431,0.744774174075558,0.0639196385517596,-0.568193253929159,0.516006773325886,NA,-0.263444740236848,-0.0934336689155075,-0.112259049476858,37198,5.9295827123696,0.168645931511153,-0.585726931939108,-2.1224832929384,-1.5367563609993
30,"A",1.36,51026,19151,-0.0746258582202333,0.907581936173568,0.179686823127593,NA,-0.125091474138623,0.412191281476951,-0.0702141079505799,0.158618643514596,0.648859614144583,-0.518149937425381,-0.449610618371186,-0.00841306168727048,-0.0173105867725133,38081,5.9137618010167,0.169097104964234,-0.217723483844871,-1.65951425041428,-1.44179076656941
31,"A",1.26,53119,19630,0.328698295820319,0.807830924876816,0.246382665960994,NA,0.69787395213257,0.583551960679448,-0.92777169516942,-0.224291590544187,0.505060257710339,0.708692588425689,0.0782506909982692,-0.0922048850231766,-0.151401427884085,38590,6.13176861947884,0.163085083938636,-0.271315094987576,-1.74976434819145,-1.47844925320388
32,"A",1.33,53696,19370,0.018198011850621,1.19766471722502,0.534943838022023,NA,0.806699764247012,1.29697377541117,-1.71852330223643,0.0340137063121782,0.579070148463154,0.662639318047719,-0.0174994163614484,-0.133429925197207,-0.206582662029888,36780,6.18640093786635,0.161644873981429,-0.0618754037180875,-1.69892848318516,-1.63705307946707
33,"A",1.41,51022,19100,0.0795427044395445,1.27192477095399,0.756097502352775,NA,0.76757449124336,0.713153024791161,-0.219419360778388,-0.578339880444548,0.62660296378849,-0.939565442106962,0.181550413871225,-0.0411021646713796,-0.0107546630619533,37173,5.71235102925244,0.175059269796112,-0.0219789067187752,-1.78058616862993,-1.75860726191115
34,"A",1.31,53273,19321,-0.249376038742926,0.296885512649046,-0.060004963541454,NA,0.791109386671172,0.410312145346325,-0.193561463762611,-0.74003541745527,0.358440415528966,0.762368119052003,-0.176996022657211,-0.374976448402515,-0.432014068232487,37497,6.00878504672897,0.166422994369615,-0.545822465803087,-1.85586981652051,-1.31004735071742
35,"A",1.41,54212,19387,-0.795693726023535,-0.199180268007688,-0.784594662573804,NA,-0.0298912481088855,-0.0676768513165918,-0.311191022884448,-0.838249704059686,-0.118132269511199,NA,-0.823824811258825,-0.76474344250051,-0.774226374199977,37746,5.63141250878426,0.177575341611031,-0.812335697825064,-1.72412191757811,-0.91178621975305
36,"A",1.28,56727,20298,0.0898122175664114,1.01530529063252,0.484701260945275,NA,1.70514366112736,1.51252773906767,-0.598649372079823,0.0992285200624056,0.800394833763791,-0.201715636236129,0.238813569749888,0.0816910779880541,0.0857151178605167,39508,5.88532589752527,0.169914124962985,-0.159848700941896,-1.769286613376,-1.6094379124341
37,"A",1.33,55860,20294,-0.0369952578682841,1.06170679110008,0.452625110265269,NA,1.09976078173575,1.19078081870002,0.011142635178793,-0.0174037719507206,0.534108263396548,0.644755383535816,0.205610337591403,-0.122059654996386,-0.166399839550356,38395,6.04495412844037,0.165427227196843,-0.134919317899371,-1.7267269989572,-1.59180768105783
38,"A",1.3,56267,20109,-0.408598698887365,0.78633700383862,-0.202291021843046,NA,1.0272246070062,0.754293468345773,-0.291133124509065,-0.523569133008795,0.308246881709457,-0.0710658293016478,-0.298979303771324,-0.465634419825324,-0.535287143665097,37847,6.03606618330545,0.165670814340274,-0.282862786015832,-1.51470448935056,-1.23184170333473
39,"A",1.33,56953,19773,-0.32314799692313,0.6266576364016,0.0481389906849721,NA,1.47375059907241,1.34570348800564,-1.65116627843056,-0.0997491327665487,0.373142559063869,1.11118757651228,0.184063260348646,-0.328285769036012,-0.358997576728231,37334,5.89709957509699,0.169574888004762,-0.368651134985448,-1.73813837778896,-1.36948724280351
40,"A",1.32,56234,19707,-0.809887525704087,0.218776808522943,-0.954663158484161,NA,0.228235812338253,0.382463666236851,-2.41025829592654,-0.83093879286016,-0.08905601344031,0.633842817656537,-0.846479924494093,-0.776999154145836,-0.81321239668507,37634,5.75291584424906,0.173824896291444,-0.587786664902119,-1.40609698841607,-0.818310323513951
41,"A",1.39,53069,19371,-0.418357587624934,1.25939587119715,0.375045365057691,NA,0.999285241181328,1.09508706034809,-0.951735747814686,-0.280187291369799,0.477859393446271,-0.935694004746961,-0.30585380756165,-0.203078508578604,-0.293292364855117,36585,6.24598930481283,0.160102739726027,-0.0287101058824314,-1.57787710752188,-1.54916700163945
42,"A",1.45,52007,18704,-0.387682155344945,0.675151112520899,0.275955663530745,NA,1.28133253738878,0.709237940865168,-0.343245222994281,-0.65174740083201,0.109899928725471,-1.08237007833595,-0.511162875828968,-0.481870535340852,-0.556305654628799,35395,6.05360701474691,0.16519076933206,-0.342597830047896,-1.83730148967497,-1.49470365962708
43,"A",1.5,48531,17772,-0.704064189608276,0.600785854255934,-0.232626554254275,NA,0.884719398134113,-0.123390819340271,NA,-0.800477832807368,-0.151389435053819,0.150775507221078,-0.691011954443197,-0.666415292575917,-0.771631301523381,34529,6.13556519942137,0.162984169754126,-0.382550848585288,-1.59771902832089,-1.2151681797356
44,"A",1.66,52063,18726,-0.920155220867546,0.406548812115513,-0.611328656206915,NA,-0.230347150146849,-0.122735758180933,-0.826722975027508,-0.594789179842235,-0.0893160434204536,-0.842903107082833,-1.06284297813857,-0.818675554487843,-0.897082565553272,35887,5.94139264990329,0.168310707425855,-0.486905440048339,-1.49392502531226,-1.00701958526392
45,"A",1.4,51325,19032,-0.485703861591394,1.26610440386079,-0.23206536712668,NA,0.992236715567509,0.654002956425911,0.0937541678397809,-0.215348739112276,0.343304564673516,NA,-0.240257911250378,-0.389395061995327,-0.429127646782406,35626,5.91766990291262,0.168985431158945,-0.0251059211310764,-1.2405825499385,-1.21547662880742
46,"A",1.29,51692,18737,-0.608921955602742,-0.228935777832637,-0.601093327364481,NA,0.307567572160767,0.034796258437759,0.0373970833336561,-1.12228935898457,-0.124950271245557,0.424298088114868,-0.608770162961819,-0.827439062084625,-0.83953805827251,34897,5.62056535761715,0.177918044960508,-0.828321958928198,-1.84096725712458,-1.01264529819639
47,"A",1.49,50444,18171,-0.453811010217646,-0.00915074846399195,-0.414107817694562,NA,0.411700908441868,0.0185009115458747,-0.535505445665491,-0.565459320541647,-0.224630328635345,-0.464029583341777,-0.182179064506454,-0.89909618262973,-0.884455436346629,33433,5.47173828881146,0.182757278805674,-0.710241613919245,-1.82566102090374,-1.11541940698449
48,"A",1.39,49076,17409,-0.406463970108888,0.244515111871717,-0.164227218856758,NA,0.75107562106058,0.341045608248216,-0.183355535870378,-0.518164624985865,-0.134786322437485,0.367127827863837,-0.255444483885728,-0.823444382731227,-0.779121303137723,32030,5.36526232114467,0.186384176605674,-0.573958663294827,-1.8267216317902,-1.25276296849537
49,"A",1.27,49628,17381,-0.900591717736605,0.703787333381473,-0.576265422816331,NA,0.491774709744445,0.289385498925814,-0.0924710281612281,-0.883266422283043,-0.186948392787334,-0.023297577938814,-0.0242179857542768,-0.932435091539329,-0.840792763687966,31867,5.1223823246878,0.195221663791163,-0.327212911208416,-1.3535045382969,-1.02629162708848
50,"A",1.4,49993,17687,-0.323032925420223,1.00901553157186,0.105913656328888,NA,0.859443256872118,0.474071278119466,-0.273003573634183,-0.557993662364996,-0.229304122310305,-0.110518988587942,-0.299605333760865,-0.88969535817542,-0.812870630349681,31875,5.20015561174869,0.192301937607541,-0.163227897978375,-1.56447022053414,-1.40124232255576
51,"A",1.42,52255,17952,-0.879926686416132,0.619789512601894,-0.293989102566962,NA,0.512679876609604,0.418164510952998,0.169565587073597,-1.0238715471438,-0.410322789476422,-0.206649482663761,-0.551225737434811,-1.03945283978998,-0.966911374146464,32449,5.16783881391371,0.193504487273797,-0.372341060683132,-1.55378212847869,-1.18144106779556
52,"A",1.42,57691,18376,-1.56241322608223,-0.521461630391986,-0.657712373351339,NA,0.741992211164678,-0.110059464407341,-0.229499569195482,-1.81011970502813,-1.06893990364684,-0.938420920472001,-1.28589455389222,-1.7682931445537,-1.68338734004791,31767,4.87733580018501,0.205029967377285,-0.985482588537367,-1.96700797801995,-0.981525389482582
53,"A",1.38,50454,17462,-0.96574575270529,0.0949606889057953,-0.0231574622426435,NA,0.454809722760916,0.127931527136024,-1.48986319477731,-0.831799790085293,-0.503203271566355,0.30672608374345,-0.0692778807637847,-1.11204648082305,-1.07971851634615,31683,5.31764705882353,0.188053097345133,-0.654307347243681,-1.984607439009,-1.33030009176532
54,"A",1.52,51754,17769,-1.07397917560716,-0.206576711582132,-0.787364120277634,NA,0.445769496533544,0.0673755790435866,-0.538674832926459,-1.14294320681909,-0.753103241512733,0.170054457391401,-0.490928411286445,-1.25403984774157,-1.21880303185664,32249,5.25586808923375,0.190263526980143,-0.816309465336065,-1.72657348934336,-0.910264024007295
55,"A",1.33,48826,17942,-0.139845835408868,0.14061840232759,-0.15695452394428,NA,0.491328663456511,0.851236778330642,-0.274835573941847,-0.425540690720899,0.260161633413291,1.02317521389362,0.576148966441866,-0.330681688526794,-0.279548700517139,33557,5.50960232783705,0.18150130272516,-0.629777566627356,-1.88653787555534,-1.25676030892799
56,"A",1.34,52127,18596,-1.08662322327277,-0.804677943485639,-0.893239290244171,NA,-0.199023539616591,-0.136100735034476,-1.14862749978262,-0.977298294167672,-0.343998212525474,-1.20620931398414,-0.454866396862179,-1.05764633040526,-1.02643297645843,34390,5.34150839018993,0.187213035523182,-1.13764163257384,-1.98971277171371,-0.852071139139861
57,"A",1.44,52256,18599,-0.777608754633756,-0.335397775726557,-0.845938268847311,NA,0.178699444107382,0.36976569525153,-0.127063020895761,-0.688017953134848,-0.0423073867543227,0.284604185461474,-0.556684195982477,-0.727121364832487,-0.755362355368692,34995,5.73369251491245,0.174407678367676,-0.885519073207401,-1.76358859226136,-0.878069519053957
58,"A",1.43,52599,18818,-0.527474070822288,0.267931903093937,0.0755116203044954,NA,0.937091662272458,0.775772342885046,0.10546777888596,-0.713963836527441,0.0805046311901049,-0.257675619037058,0.26087445923959,-0.621929525351339,-0.603447284744941,34284,5.55400497036895,0.180050252985922,-0.561377902928822,-1.94591014905531,-1.38453224612649
59,"A",1.53,54240,19011,-0.117036189735459,0.94669415669388,0.27487051926937,NA,1.49141737403317,1.44759399709388,-0.226877605785652,-0.401734171912987,0.407110074801041,1.06726642612672,0.0647199414050824,-0.33907454953182,-0.23927013627252,35086,5.28894067037103,0.189073779103264,-0.196710294246054,-1.69081751870248,-1.49410722445642
60,"A",1.44,55217,18935,-0.381200856308567,-0.0328984250520562,-0.149002164140762,NA,0.66943279051045,1.19360244225614,-0.116681044324255,-0.429100037449442,0.211803216354905,-0.234442271683553,0.0590817846809031,-0.551403984611153,-0.491476570022983,35133,5.39130434782609,0.185483870967742,-0.723000143709627,-1.98413136187551,-1.26113121816588
61,"A",1.33,56098,18955,-1.72968119553148,-0.826366282022006,-1.78874640088031,NA,-0.27195013809147,-0.629562773861991,-1.94785590135709,-1.3395725287985,-0.821330033405717,-0.799171803893799,-1.67209703106722,-1.58291635512012,-1.64692882580042,35151,5.58505058074185,0.179049407976386,-1.14929377514425,-1.50916129181355,-0.359867516669292
62,"A",1.5,56937,19400,-0.389592839630441,0.880178761393136,0.432754403929542,NA,1.34417551172974,1.42247447126908,0.151999005299842,-0.296181363161397,0.168559289391289,0.483679762642279,-0.263538114690884,-0.52844686602046,-0.493819230292655,35474,5.51377157546823,0.18136406021047,-0.232445943976523,-1.81333195448218,-1.58088601050566
63,"A",1.42,54563,19120,-0.496018608818555,0.576294479293538,-0.0893449041086228,NA,0.610373408123679,0.828667250640387,-0.601925761609468,-0.429795030530796,0.119355236966619,-1.53198267217875,-0.923668748959772,-0.673961792128657,-0.729564085760781,34958,5.88556233996455,0.169907298952512,-0.3957089331628,-1.68962997415168,-1.29392104098888
64,"A",1.34,54916,18942,-0.0762029308690571,0.753349445906086,0.316187257799011,NA,1.0808564604361,1.74218065367143,-0.754249562867678,-0.563070813312239,0.501948900383952,1.21417208537186,-0.162374008812359,-0.244249912395587,-0.21699458938622,35100,5.65150653780557,0.176943969419575,-0.300585477287689,-1.81740189984139,-1.5168164225537
65,"A",1.47,53210,18966,-1.77610448312547,-1.4144380291748,-2.1097701550244,NA,-0.911769367206558,-0.777324865347105,-1.14614148611938,-1.62967500592997,-0.755722634859236,-0.152890529051211,-1.51211351082617,-1.43977591618027,-1.5039749324372,35137,5.63839032684678,0.177355582361614,-1.46523756346001,-1.64865862558738,-0.183421062127371
66,"A",1.39,54042,19263,0.132250959290932,1.49606274201922,0.214668364240999,NA,0.797844615468517,1.98668835535328,-0.0674957572473837,-0.05875565747774,0.647960227148198,1.76280014369788,0.748774500486707,-0.0406051476015598,0.0102589761618891,35258,5.61625070369675,0.178054729526546,0.0984400728132525,-1.36257783450257,-1.46101790731583
67,"A",1.38,56427,19716,-0.524403162343383,0.545515987751963,-0.0256370860335442,NA,0.300902382633661,0.951709001029646,0.113409946105216,-0.442528806273187,0.106032726208914,-0.771634761141959,-0.619018048981152,-0.587893240480193,-0.589367962265849,36732,5.65917331399565,0.176704254228601,-0.412244795093543,-1.74118199448453,-1.32893719939098
68,"A",1.39,56026,19485,0.107463209792829,0.362025752155882,0.468456658194014,NA,1.59743572533056,1.94546011960761,0.155850171668298,0.200609859949947,0.732764793183138,0.333646395503445,0.48950278001259,-0.0407870770993021,-0.0324714977605478,36277,5.81770343920316,0.171889132962915,-0.510825623765991,-2.11133490545579,-1.6005092816898
69,"A",1.23,54493,19256,-0.925820032285914,-0.463537595277637,-1.07085374526014,NA,-0.599118304738779,0.34314350942311,0.16298466813898,-0.701700964606539,-0.0680085015334394,-0.207611790374001,-0.851570839868224,-0.787345405844484,-0.799896149040771,36154,5.63741509087571,0.17738626371837,-0.954362679823563,-1.7088103862473,-0.754447706423741
70,"A",1.32,55597,19400,-0.309845971133516,0.777366780972311,0.481058850476816,NA,0.266981277123,1.73674599852907,-1.28364223523797,-0.198758705925392,0.514980517555268,0.733390373579295,0.485457607962316,-0.162350223749254,-0.128953702472879,36312,5.65298644192012,0.176897646982563,-0.287682072451781,-1.89511798221521,-1.60743590976343
71,"A",1.33,56295,19278,-0.406581338044988,0.158590394063235,-0.244744048549035,NA,0.0995878483179065,1.3856449034321,0.206531191000494,-0.458849743655484,0.2184364790661,-0.119604262741099,-0.0193613132805029,-0.492553082003227,-0.494267590404966,35641,5.69566034191245,0.175572267299954,-0.620122045545055,-1.82863000503638,-1.20850795949133
72,"A",1.38,57145,19590,0.235807663933608,0.875723423814942,0.0195891367485297,NA,1.39339745709423,2.52034732001943,0.91881830738838,0.0367934015602189,0.720940350826753,0.383485017402537,0.840878417829447,-0.0390931598627844,0.0359323945755219,35006,5.50548225236945,0.181637130801688,-0.234839591077401,-1.58863478480434,-1.35379519372694
73,"A",1.4,62934,20246,0.0524117102716576,0.241899064157515,-0.116134989175491,NA,1.45816022149657,2.99049573792443,-1.56173544372162,-0.0199370786549217,0.660680364843427,0.575525856177858,1.00310118592889,-0.168669566256135,-0.142313767125205,34635,5.68371285218063,0.175941330254983,-0.575364144903562,-1.85456037046709,-1.27919622556352
74,"A",1.37,60380,19745,-0.00323346940406224,0.708537109846694,0.314894677007763,NA,1.50940059223956,2.61409663801016,0.620793616859697,-0.358782788500506,0.531697083462431,1.07656229367327,0.864176528600645,-0.238152747673919,-0.160356709833655,34492,5.42189536399181,0.184437347618557,-0.324661075692868,-1.84076704833475,-1.51610597264188
75,"A",1.55,58875,19717,-1.267150783376,-1.55640632401446,-1.89984776483638,NA,-0.727961125017337,0.140268886448078,-0.943944273103767,-1.51872388406246,-0.818188357889541,-0.235142981757337,-1.77457621606181,-1.48914776805524,-1.56270436407773,34706,5.66397849462366,0.176554342667299,-1.54151057114919,-1.84031269464505,-0.298802123495858
76,"A",1.38,58524,19247,-0.251477293568213,0.754913943666211,-0.188699377239544,NA,0.640472490971996,1.90406709237893,-1.32828350753945,-0.785053391639499,0.0167562461847966,0.351637523574619,-0.150134054803533,-0.607787014885418,-0.572609899154008,34054,5.48277174947649,0.182389500364571,-0.299744944901056,-1.5390571156723,-1.23931217077124
77,"A",1.49,56835,18869,0.0491078544289489,-0.223346231162845,-0.0654674098275517,NA,1.26973912777844,2.41036036662983,0.538401412428365,-0.297786937255527,0.362285344665145,-0.470975293206646,-0.106214771259478,-0.334949502195907,-0.242577404094226,32981,5.32304447852761,0.187862416711687,-0.825318953668428,-2.13236394313418,-1.30704498946575
78,"A",1.42,58014,18963,-0.0782370895990961,0.572966433491299,-0.108935003730484,NA,0.600553272265589,2.13860392460874,-0.208081665961986,-0.110245266528355,0.174658115864165,1.36242532620921,0.0428974631117235,-0.52281595649668,-0.486563084855383,33017,5.5083776857875,0.181541654738048,-0.397496938458987,-1.68065054065936,-1.28315360220038
79,"A",1.39,60533,19310,-0.363328436182779,0.713834414033657,-0.527967924609121,NA,0.302953092425781,2.01344600970221,0.311420592343675,-0.660069281619891,0.041774066754292,0.478835397616921,-0.268209663031643,-0.711642362609057,-0.65829856590931,33381,5.36434699714013,0.186415979528007,-0.321815078821239,-1.3746527861044,-1.05283770728317
80,"A",1.42,61501,19536,-0.924308631922651,0.130288009294963,-0.552505735311051,NA,0.310342210347638,1.79973706659496,-0.610059572045377,-0.718166789864085,-0.118681212864187,-0.94775264127406,-0.345966520037281,-0.813347195071575,-0.812624707915921,34171,5.5662951575711,0.17965270825422,-0.635327609671119,-1.6746784343025,-1.03935082463138
81,"A",1.49,64167,19703,-0.911133951314385,-0.287486432918467,-0.764590485517795,NA,-0.835999189800416,1.60053547244077,0.115681254432085,-1.25679529823837,-0.393590239306998,-0.0989317634735448,-1.36191601198308,-1.11754868599377,-1.12481187478184,33387,5.49299883313886,0.182049920339883,-0.859778521610813,-1.78255977232963,-0.922781250718819
82,"A",1.46,63214,19063,-0.77490746726254,-0.534977958950644,-0.800571258951063,NA,0.461995815543116,1.86842134866111,-0.768307383174579,-1.13958275973778,-0.433314871136582,-0.870162934872123,-0.668172078531306,-1.06293717248107,-1.03820909417476,32237,5.36843145001975,0.186274149034039,-0.992744287589597,-1.8957491827521,-0.903004895162505
83,"A",1.49,66261,19462,-0.823153470208306,0.0897491915339153,-1.25040516175001,NA,0.155084038808233,1.89936300669913,-0.0438329398695087,-0.890543713436588,-0.602739488769822,-1.12544667404782,-0.802635644732453,-1.17732652127814,-1.12059424933368,32381,5.18902905198777,0.192714280452319,-0.657107244076748,-1.31286689256507,-0.655759648488325
84,"A",1.37,62947,19177,-1.40559019045603,0.42850844945063,-0.694891709045344,NA,-1.10392135878736,1.08018799251179,-0.611115433609836,-1.41158176595724,-0.800182626706969,-0.506423305822653,-1.17659240232173,-1.43705894699475,-1.41299370379301,32332,5.24169884169884,0.190777843252799,-0.475107541163911,-1.43619780121839,-0.961090260054475
85,"A",1.56,63474,19372,-0.630530434689877,0.162331737317397,-0.160854866785903,NA,0.426234111248102,2.33771181399929,0.379339536449708,-0.684397242983084,-0.164189403331561,0.425111338058033,-0.00495540615161533,-0.783706643250898,-0.735289278255701,32352,5.36099095556429,0.186532678060588,-0.618111994617031,-1.87272853176172,-1.25461653714469
86,"A",1.46,65446,19526,-1.09163440079861,0.744422245856755,-0.309399665507133,NA,-0.249993826587749,2.04960274271634,-0.184114795211004,-0.642054795842968,-0.372522196809124,-0.148412071634159,-0.320986278446218,-1.02349128518019,-0.907399616201548,32591,4.98989156405073,0.200405156537753,-0.305381649551182,-1.47835250553784,-1.17297085598666
87,"A",1.37,69133,19881,-1.08181778805489,-0.400412984530795,-0.721374857190453,NA,-0.25353254309016,1.85606206357829,-0.45424433325621,-1.20937709228444,-0.573356940283541,-0.331291544172378,-0.736799492903324,-1.29876522617086,-1.21631468365645,32269,5.0394909227026,0.198432741588056,-0.920448742022819,-1.86698289046564,-0.946534148442824
88,"A",1.22,72000,20147,-0.947064065204908,0.44903306921144,-0.730156299733455,NA,-0.450351148579317,2.3703109383186,0.146906481065219,-0.475395272190944,-0.330781227412698,-0.265014829488764,-0.584681055152481,-1.08256943887096,-1.03437313686819,32587,5.25830612636835,0.190175310445581,-0.464080610942613,-1.40578815580089,-0.941707544858278
89,"A",1.3,67908,20100,-0.621306972571811,0.190089661722414,-0.261577247852873,NA,-0.179799102406362,2.3379108827937,0.19383815905777,-0.481546226024614,-0.141715723592097,-0.0104756671760752,-0.747234900354916,-0.83220097912121,-0.815137579242198,34077,5.48468125594672,0.18232600097148,-0.603198943897006,-1.8024547583448,-1.1992558144478
90,"A",1.46,64809,20259,-0.590353792018659,0.599173725536522,-0.247210226866628,NA,0.694026657157983,2.17592162788073,0.199677821476138,-0.421359454049349,-0.0391077744361277,0.0925085801940042,-0.402813359858947,-0.704557611056159,-0.747472864433017,34968,5.81239041496201,0.172046254399196,-0.383416970886402,-1.59056942812972,-1.20715245724332
91,"A",1.38,68753,20712,-0.771458766388773,-0.0788841779967964,-0.529835361684613,NA,0.514447802476527,1.86547180807066,-1.33808337845984,-1.22130011811591,-0.518498885927649,-0.00724661955984407,-1.21407522450101,-1.15467385126502,-1.18785461484573,33851,5.59863547758285,0.178614950732913,-0.74770616481038,-1.79951746003899,-1.05181129522861
