"depth","label","MSE","cps","kcps","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
821,"C",1.53,48154,16577,0.257507164513851,0.46309756198862,1.75063338455788,0.760061469452174,0.336420650413257,26.7205216596752,0.153673630435686,0.361340698592017,3.63625036341737,0.336420650413257,2.63737176558541,49.0135814262574,10.2172197532915,4.79715447154472,0.208456910431319,-0.495461561941247,-1.32979518654174,-0.834333624600489,100,96.6441001785937
822,"B",1.4,51134,16030,0.371572730472875,0.316814643876873,1.64274259788008,0.829193882739469,0.498689717213596,34.7498728830133,0.328548519576016,0.281613016779442,3.18574725231744,0.469355027965737,2.54429538076427,42.5568115148434,9.25216098877459,4.5996618051152,0.217407288268002,-0.962137119999574,-1.64580555660498,-0.683668436605402,100,97.027418156217
822,"C",1.41,52978,17146,0.326550643663407,0.247272452716222,1.61387745856771,0.966438899165691,0.524746121031372,30.9166068934275,0.383177922911397,0.364302163162067,3.6562346634452,0.247272452716222,2.09520933217562,46.5834874853713,9.06602740760315,5.13824692900271,0.194618906762835,-1.36312730183836,-1.87590414573561,-0.512776843897252,100,96.9912038959568
823,"B",1.47,50497,15634,0.314870190308335,0.316850505970652,1.57435095154168,0.659445115551419,0.463393864982078,35.211992791651,0.239618195140305,0.225755985504089,3.18830821632968,0.388141869814048,2.4852961562073,42.461928431392,9.2837198249401,4.57380546075085,0.21863632123869,-0.732968674746617,-1.6031682994205,-0.870199624673888,100,96.8136720993326
823,"C",1.55,47721,16141,0.326900106871189,0.352046268938203,2.03474361392259,0.651704700236793,0.632845078686532,30.4226650740764,0.127826323840657,0.446344376689508,3.59590117558308,0.515496322373798,2.53347582825171,46.5120177699545,9.42352423461369,4.93573493440071,0.202604072805911,-0.615828932775975,-1.75436248888807,-1.13853355611209,100,97.5754908740387
824,"B",1.35,48596,15539,0.240760556424397,0.339534118034406,1.2243806074574,0.70993497407194,0.600872499794222,33.2537657420364,0.162564820149807,0.306609597497736,3.27187422833155,0.294262902296485,2.61132603506461,44.3164046423574,9.32381265947815,4.7530346501876,0.210391901931649,-0.737598943130779,-1.28261593164505,-0.54501698851427,100,96.6561033829945
824,"C",1.29,52180,16206,0.304714449980836,0.433116136450747,2.19816021464163,0.753162131084707,0.787658106554235,34.727865082407,0.180145649674205,0.410118819471062,3.35760827903411,0.335377539287083,2.6466078957455,41.5159064775776,8.79839018781142,4.71857983010237,0.211928172459955,-0.553274612596975,-1.62437011785708,-1.07109550526011,100,96.4488309697202
825,"B",1.37,50246,16045,0.290570393663177,0.270668311905425,1.3155276041874,0.605023285435657,0.519444333877324,33.9171277315607,0.350276638936433,0.334354973530231,3.04103809258448,0.616964534490308,2.6947418699996,42.9725749313378,9.69032360784938,4.43458615732183,0.225500185253798,-0.80437281567017,-1.58109895411563,-0.776726138445465,100,96.618636309358
825,"C",1.39,55444,15817,0.24529254743525,0.596998773537263,2.58819709977635,0.872952889401919,0.773753697424428,42.5221845465695,0.133468003751533,0.315633792655653,2.49440877281581,0.643892937017531,2.6729673183753,34.7972729240315,8.26239088088882,4.21152586771447,0.237443632405536,-0.379966531339569,-1.46680175281666,-1.08683522147709,100,96.9194141836808
826,"B",1.3,54918,16606,0.342328562584217,0.278597181252049,1.48949342656324,0.715612367529772,0.540806293018682,36.858589169307,0.167522488073127,0.416985323573328,2.99901671583088,0.478895808296005,2.64758367019921,41.2141738592083,8.7912888306202,4.6880695940348,0.213307413625519,-0.943371690476826,-1.67642441521031,-0.733052724733486,100,96.9408936960559
826,"C",1.3,50282,15414,0.248597907800008,0.670219959428822,1.97486177956326,0.867109502406428,0.662264826379221,36.6930511912812,0.246609124537608,0.29831748936001,2.73457698580009,0.867109502406428,2.66894713814089,40.6149317847341,8.75860148760988,4.63714804722979,0.215649789442758,-0.257559312996673,-1.08064773369281,-0.823088420696138,100,97.3051986794479
827,"B",1.24,53382,16308,0.307219662058372,0.399010902551422,1.71968079127796,0.728710052077479,0.528267955490615,35.5119703270765,0.402757483796036,0.258514105878386,3.07032332996141,0.3671649619722,2.72376456483459,41.1412086471095,9.227829605485,4.45838408444986,0.224296512157363,-0.602287177909021,-1.46090522491107,-0.858618047002044,100,96.3864223895695
827,"C",1.35,48017,15258,0.310306766353583,0.458171064414686,1.96388778974113,0.962159235270842,0.531061915571568,32.1844346793844,0.0666430639148635,0.279067830143491,3.28008830205969,0.637274298685882,3.55290834496116,43.7011891621717,9.38417643751171,4.65690190856636,0.214735036218071,-0.741937344729377,-1.4554387362811,-0.713501391551719,100,97.3113688901847
