"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"Mg",1,4685,0.0163843279912641,0.0248609175162259,0,0.0111726190689302,0,0,0.154054720236628,0.154054720236628,1.67166511881241,2.50738457474469,0.000363213811905215,0,0.0277872777017784
"Al",2,4685,0.0366604157712035,0.0297476604905908,0.0338718964874843,0.0340262400865151,0.0332918839389889,0,0.149709445484093,0.149709445484093,0.574614284027231,-0.278081243174455,0.000434608302569595,0.0115901715345387,0.0564693881268558
"Si",3,4685,0.0220215950335129,0.0227356974718319,0.0176959830118563,0.0189944936276074,0.0262360644133782,0,0.129614827936316,0.129614827936316,0.92659129374312,0.428939443484557,0.000332164705493197,0,0.0371311315223764
"P",4,4685,0.0212044317203798,0.019456909828267,0.019101466992665,0.0190598164956349,0.0283198349633252,0,0.100888965031504,0.100888965031504,0.684628427554869,-0.139869905359668,0.000284262171016354,0,0.0343924947933584
"S",5,4685,0.0804261974159128,0.0301463579394164,0.0795063037140802,0.0798322406784439,0.0296991517298649,0,0.219179184009974,0.219179184009974,0.191341395905849,0.146502969302391,0.000440433205053194,0.0597809318111694,0.0998456930198784
"Cl",6,4685,0.263786369898933,0.0462252873182348,0.263333651369144,0.263236998554773,0.0450706445205436,0.123208998231355,0.438528834923643,0.315319836692288,0.153513315219865,0.0881488508781665,0.000675343651428464,0.232705733023059,0.293485889283512
"K",7,4685,0.111172238666233,0.0775440963703195,0.0908654505554794,0.101116467114352,0.0617199252651901,0,0.750031513929157,0.750031513929157,1.69077903200022,5.17819866043585,0.00113290616949381,0.0567703541295539,0.148239654107474
"Ca",8,4685,0.74231081426209,0.293255326716083,0.677883542042987,0.705216141179983,0.242997983445297,0.200368996369552,2.58819709977635,2.3878281034068,1.41485222339249,2.87495097945378,0.00428441086329735,0.532633300994883,0.880868895920636
"Ti",9,4685,0.238995260262327,0.190230165326894,0.190174326465927,0.211142754814175,0.142777779338179,0,2.63956484397366,2.63956484397366,2.31923273113391,11.7855740258375,0.00277923063147789,0.105805855873187,0.320095822233236
"V",10,4685,0.0241205005224979,0.0253106483294354,0.0193464760393894,0.0204055960820722,0.0286830853759988,0,0.149473684210526,0.149473684210526,1.09514287216955,1.01457437098013,0.000369784303235248,0,0.0390563974379003
"Cr",11,4685,0.0334992945045655,0.0277192807235878,0.0307733733387187,0.0308649708665692,0.0301051962023247,0,0.254558113223968,0.254558113223968,0.7618422533922,0.907228750156497,0.000404974016277316,0.0108080844471665,0.0513412912334745
"Mn",12,4685,0.168025806923049,0.111722729385208,0.143801623906143,0.156170139294228,0.102395236149709,0,0.803511785475713,0.803511785475713,1.14868118271407,1.88701604142099,0.0016322502333219,0.0840850022932273,0.231175693527081
"Fe",13,4685,11.4364621227474,8.27492277408687,9.25405772239712,10.270604125358,6.93054075328764,1.10304733670857,48.3867454884879,47.2836981517793,1.21245914042173,1.11026100561547,0.120895226092751,5.03876711017517,15.3296648324162
"Co",14,4685,0.187250644287153,0.113596915574808,0.178079676886359,0.181534330060096,0.112609324443055,0,0.892938330878208,0.892938330878208,0.595911646889179,0.682821765048622,0.00165963177745438,0.10581810623382,0.258074922375902
"Ni",15,4685,0.365549839503436,0.0700407286346848,0.366181431174126,0.365946248818663,0.0698861501931172,0.137058088442778,0.737954577975838,0.600896489533059,-0.0094294761908082,0.0859546376741211,0.00102328323238348,0.318885083264438,0.413029925187032
"Cu",16,4685,0.23171288309472,0.0896511530963013,0.229690294643698,0.230543523405567,0.0896570198358506,0,0.64535892984785,0.64535892984785,0.158151970499633,0.0560917353728092,0.00130978822630151,0.169554159511336,0.290831950455922
"Zn",17,4685,0.011437014580126,0.0336781085510334,0,0.00228036537687205,0,0,0.523829817458626,0.523829817458626,4.58904834938496,32.2417015109355,0.000492031485828904,0,0
